SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
1114631,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,13,10,0,21
1114632,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,18,0,19
1114633,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,5
1114634,0,0,0,0,0,0,0,0,0,10,4,0,16,0,0,0,16,5,0,20
1114635,0,0,0,0,0,0,0,0,0,5,7,0,17,0,0,0,13,3,0,20
1114636,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,5,5,0,17
1114637,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,3,0,12
1114639,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,0,15
1114640,0,0,0,0,0,0,0,0,0,7,5,0,17,3,3,4,21,18,0,40
1114641,0,0,0,0,0,0,0,0,0,3,8,0,5,0,0,0,10,8,0,18
1114642,0,0,0,0,0,0,0,0,0,10,6,0,12,0,0,0,12,9,0,27
1114643,0,0,0,0,0,0,0,0,0,8,5,0,16,0,0,0,15,3,0,20
1114644,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,10,14,0,26
1114646,0,0,0,0,0,0,0,0,0,5,4,0,12,0,0,0,12,8,0,18
1114647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
1114648,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,4,0,10
1114649,0,0,0,0,0,0,0,0,0,4,6,0,11,0,0,0,11,5,0,18
1114650,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,8,0,0,6
1114651,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,7
1114652,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,9,3,0,12
1114653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114654,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,7,0,13
1114655,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,4
1114656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114657,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
1114658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
1114659,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,9,3,0,13
1114660,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,14,6,0,23
1114701,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,0,4,0,0,14
1114702,0,0,0,0,0,0,0,0,0,7,4,0,14,0,0,0,14,4,0,17
1114703,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,3,10,8,0,18
1114704,0,0,0,0,0,0,0,0,0,10,7,0,16,0,0,0,16,0,0,16
1114705,0,0,0,0,0,0,0,0,0,14,9,3,24,0,0,0,24,5,0,28
1114706,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,0,0,9
1114707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114708,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,3,0,11
1114709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
1114710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114711,0,0,0,0,0,0,0,0,0,12,3,0,15,0,0,0,15,3,0,21
1114712,0,0,0,0,0,0,0,0,0,10,8,0,16,0,0,0,16,5,0,24
1114713,0,0,0,0,0,0,0,0,0,6,4,0,17,0,0,0,13,8,0,25
1114714,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
1114715,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,3,0,9
1114716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
1114717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1114718,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1114719,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,10,0,0,10
1114720,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,9,3,0,8
1114721,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,5,3,0,7
1114722,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,10,4,0,9
1114723,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,6,0,0,6
1114724,0,0,0,0,0,0,0,0,0,8,10,0,18,0,0,0,18,3,0,25
1114801,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,6,4,0,13
1114802,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,3,0,10
1114803,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,3,0,6
1114804,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,12,9,0,20
1114805,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,9,5,0,14
1114806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114807,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,9,0,0,9
1114808,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,5,0,9
1114809,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
1114810,0,0,0,0,0,0,0,0,0,6,3,3,7,0,0,0,10,5,0,16
1114811,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,7,0,15
1114812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114813,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,7,0,17
1114814,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,7,0,6
1114815,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,4,0,11
1114816,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,11,0,0,16
1114817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114818,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3
1114819,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,7
1114820,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,8,4,0,7
1114821,0,0,0,0,0,0,0,0,0,7,5,0,9,0,0,0,14,7,0,18
1114822,0,0,0,0,0,0,0,0,0,10,3,0,14,0,0,0,17,5,0,18
1114823,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1114824,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,4,0,14
1114825,0,0,0,0,0,0,0,0,0,10,4,0,11,0,0,0,18,3,0,21
1114826,0,0,0,0,0,0,0,0,0,7,10,0,13,0,0,0,15,9,0,23
1114827,0,0,0,0,0,0,0,0,0,7,5,0,12,0,0,0,12,7,0,18
1114828,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,11,5,0,15
1114829,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,5,0,14
1114830,0,0,0,0,0,0,0,0,0,7,5,0,19,0,0,0,19,3,0,19
1114831,0,0,0,0,0,0,0,0,0,7,6,0,15,0,0,0,15,0,0,15
1115001,0,0,0,0,0,0,0,0,0,8,6,0,10,0,0,0,10,5,0,16
1115002,0,0,0,0,0,0,0,0,0,11,12,4,27,0,0,0,27,11,0,34
1115003,0,0,0,0,0,0,0,0,0,9,5,0,15,0,0,0,15,13,0,28
1115004,0,0,0,0,0,0,0,0,0,4,3,3,11,0,0,0,11,5,0,19
1115005,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,14,0,25
1115006,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,10,5,0,15
1115007,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,3,0,12
1115008,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,8,26,0,31
1115009,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,9,11,0,23
1115010,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,0,15,3,0,15
1115011,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,7,0,9
1115012,0,0,0,0,0,0,0,0,0,4,6,0,12,0,0,3,11,3,0,16
1115013,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
1115015,0,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,16,13,0,30
1115016,0,0,0,0,0,0,0,0,3,7,8,0,13,3,0,3,18,7,0,29
1115017,0,0,0,0,0,0,0,0,0,8,9,0,15,0,0,0,15,5,0,24
1115018,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,6,0,0,6
1115019,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,11,6,0,15
1115020,0,0,0,0,0,0,0,0,0,12,5,0,17,0,0,4,20,5,0,29
1115021,0,0,0,0,0,0,0,0,0,16,11,0,19,0,0,3,26,9,0,38
1115023,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,5,0,7
1115024,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,9,16,0,21
1115025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
1115026,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,15,0,22
1115028,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,11
1115029,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,12,11,0,20
1115030,0,0,0,0,0,0,0,0,0,5,4,0,13,0,0,0,13,8,0,19
1115031,0,0,0,0,0,0,0,0,0,9,11,0,21,0,0,0,23,5,0,30
1115032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
1115033,0,0,0,0,0,0,0,0,0,7,5,0,14,0,0,0,14,10,0,27
1115034,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,6,7,0,15
1115035,0,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,11,0,0,11
1115037,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,0,0,5
1115038,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,6,9,0,17
1115039,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,3,0,13
1115041,0,0,0,0,0,0,0,0,0,6,7,0,12,0,0,0,14,0,0,16
1115042,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,5,0,11
1115043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115044,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,10,12,0,19
1115045,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,14,0,0,14
1115046,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
1115047,0,0,0,0,0,0,0,0,0,7,3,0,10,0,0,0,13,7,0,18
1115048,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,8,3,0,11
1115049,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,12,4,0,12
1115050,0,0,0,0,0,0,0,0,0,8,6,0,9,0,0,3,11,5,0,17
1115051,0,0,0,0,0,0,0,0,0,9,3,0,11,0,0,0,11,3,0,13
1115052,0,0,0,0,0,0,0,0,0,6,4,3,13,0,3,3,14,20,0,38
1115053,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,11,3,0,15
1115054,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,3,0,10
1115101,0,0,0,0,0,0,4,0,4,6,8,0,17,3,0,3,20,31,3,50
1115102,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,8,0,12
1115103,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,4,0,13
1115104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,9
1115105,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,11,0,14
1115106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
1115107,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,5
1115108,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,5,0,8
1115109,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,4,0,13
1115110,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,6,0,15
1115111,0,0,0,0,0,0,0,0,0,3,9,0,5,0,3,5,11,19,0,25
1115112,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,6,13,0,19
1115113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115114,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,7,0,13
1115201,0,0,0,0,0,0,0,0,0,10,5,0,18,0,0,0,20,16,0,30
1115202,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,7,0,7
1115203,0,0,0,0,0,0,0,0,0,3,8,0,8,0,0,0,13,3,0,19
1115204,0,0,0,0,0,0,0,0,0,5,19,0,26,0,0,0,32,23,0,55
1115205,0,0,0,0,0,0,3,0,0,3,11,0,15,0,0,0,18,9,0,26
1115206,0,0,0,0,0,0,0,0,0,7,13,0,22,3,0,3,21,15,0,44
1115207,0,0,0,0,0,0,0,0,0,4,9,0,7,0,0,0,13,6,0,19
1115208,0,0,0,0,0,0,0,0,0,7,5,0,12,0,0,0,12,6,0,21
1115209,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,5,0,11
1115210,0,0,0,0,0,0,0,0,0,4,8,0,9,0,0,0,9,7,0,17
1115211,0,0,0,0,0,0,0,0,0,12,5,0,14,0,0,0,16,5,0,22
1115212,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,3,10,0,16
1115213,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,5,11,0,18
1115214,0,0,0,0,0,0,0,0,0,3,7,3,11,0,0,0,11,3,0,16
1115215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115216,0,0,0,0,0,0,0,0,0,4,7,0,14,0,0,0,11,15,0,27
1115217,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,11,0,15
1115218,0,0,0,0,0,0,0,0,0,6,3,3,15,0,0,3,20,26,0,39
1115219,0,0,0,0,0,0,0,0,0,5,14,0,20,3,3,7,27,26,0,47
1115220,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,3,12,16,0,30
1115221,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,16,0,20
1115222,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,11,0,14
1115223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115224,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,6,23,0,30
1115225,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,3,0,13
1115226,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,9
1115227,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,13
1115228,0,0,0,0,0,0,0,0,0,4,5,0,15,0,0,0,15,7,0,22
1115229,0,0,0,0,0,0,0,0,0,3,8,3,7,0,0,0,14,7,0,15
1115230,0,0,0,0,0,0,0,0,0,6,5,0,16,0,3,3,21,10,0,29
1115231,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,3,9,17,0,32
1115232,0,0,0,0,0,0,0,0,0,5,8,0,7,0,0,3,9,9,0,22
1115233,0,0,0,0,0,0,0,0,0,5,14,0,21,0,3,3,21,8,0,30
1115234,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,9,4,0,9
1115235,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,3,11,5,0,13
1115236,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
1115301,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,3,5,8,0,14
1115302,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,6,0,13
1115303,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,3,11,26,0,35
1115304,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,8,0,13
1115305,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,7,0,0,12
1115306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
1115307,0,0,0,0,0,0,0,0,0,4,7,0,14,0,0,0,11,15,0,25
1115308,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,9
1115309,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,8
1115310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
1115311,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,18,0,19
1115312,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,3,3,0,12
1115313,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,10,10,0,18
1115314,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,4
1115315,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,8,7,0,14
1115316,0,0,0,0,0,0,0,0,0,5,11,0,15,0,0,0,17,12,0,30
1115401,0,0,0,0,0,0,5,0,5,3,4,0,8,3,0,3,15,22,0,31
1115402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115404,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,7,0,16
1115405,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,14,15,3,24
1115406,0,0,0,0,0,0,0,0,0,8,4,0,9,0,0,0,10,11,0,22
1115407,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,4,3,0,12
1115408,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,5,0,10
1115409,0,0,0,0,0,0,0,0,3,8,0,0,8,0,0,0,8,8,0,15
1115410,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,8,0,17
1115411,0,0,0,0,0,0,0,0,0,3,7,0,13,0,0,0,13,7,0,20
1115412,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,9,0,16
1115413,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,18,0,28
1115414,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,3,18,11,0,22
1115415,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,8,0,16
1115416,0,0,0,0,0,0,0,0,0,3,12,0,11,0,0,0,11,15,0,24
1115417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115418,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,9,11,0,18
1115419,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,7
1115501,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,15,0,19
1115502,0,0,0,0,0,0,3,0,3,8,7,0,10,0,0,0,10,13,0,24
1115503,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,0,9
1115504,0,0,0,0,0,0,0,0,0,3,10,0,7,0,0,0,7,3,0,17
1115505,0,0,0,0,0,0,3,0,0,7,3,0,11,0,0,0,12,12,0,28
1115506,0,0,0,0,0,0,5,0,7,3,3,0,8,0,0,0,11,19,0,29
1115507,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,6,21,0,24
1115508,0,0,0,0,0,0,0,0,0,4,3,0,13,0,0,0,13,20,0,26
1115509,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,7,3,0,12
1115510,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,10,9,0,15
1115511,0,0,0,0,0,0,0,0,0,13,10,0,16,3,3,8,25,14,0,36
1115512,0,0,0,0,0,0,0,0,0,8,6,0,17,0,3,0,21,25,0,44
1115513,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,18,0,20
1115514,0,0,0,0,0,0,0,0,0,7,13,0,18,0,0,3,17,25,0,40
1115515,0,0,0,0,0,0,6,0,6,3,4,0,16,0,0,0,11,10,0,27
1115516,0,0,0,0,0,0,0,0,0,3,7,0,12,0,3,7,11,9,0,23
1115517,0,0,0,0,0,0,6,3,13,0,0,0,3,3,0,4,8,55,3,65
1115518,0,0,0,0,0,0,0,0,0,7,9,0,13,0,0,4,22,6,0,22
1115519,0,0,0,0,0,0,0,0,0,0,6,3,13,0,0,0,16,18,0,32
1115520,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,5,11,0,19
1115521,0,0,0,0,0,0,0,0,0,3,5,0,15,3,0,3,15,33,0,48
1115522,0,0,0,0,0,0,0,0,0,11,11,0,25,0,0,0,28,21,0,47
1115523,0,0,0,0,0,0,0,0,0,0,10,0,11,0,3,3,17,6,0,26
1115524,0,0,0,0,0,0,0,0,0,3,5,0,16,0,0,0,16,15,0,26
1115525,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,7,7,0,21
1115526,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,11,21,0,29
1115527,0,0,0,0,0,0,0,0,0,3,0,0,11,3,0,3,14,10,0,23
1115528,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,12,8,0,20
1115529,0,0,0,0,0,0,0,0,0,10,5,0,16,0,3,5,15,18,0,34
1115530,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,3,0,10
1115531,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,9,0,17
1115532,0,0,0,0,0,0,0,0,0,5,11,0,15,3,0,3,19,16,0,32
1115533,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,0,0,8
1115534,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,3,0,11
1115535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115536,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,11
1115537,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,5,14,0,18
1115538,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,12,25,0,35
1115539,0,0,0,0,0,0,5,0,5,3,3,0,9,0,0,0,9,14,0,20
1115540,0,0,0,0,0,0,0,0,0,3,14,0,13,0,0,0,16,9,0,22
1115601,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,6,0,18
1115602,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,9,0,17
1115603,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,9
1115604,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,7,0,13
1115605,0,0,0,0,0,0,3,0,3,6,4,0,11,0,0,0,13,11,0,19
1115606,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,6,0,14
1115607,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,8,0,14
1115608,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,12,8,0,22
1115609,0,0,0,0,0,0,0,0,0,3,5,0,13,0,0,0,11,9,0,24
1115610,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,5,0,15
1115611,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,0,8,3,0,15
1115612,0,0,0,0,0,0,0,0,0,3,4,0,10,4,0,4,9,11,0,21
1115613,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,5,0,9
1115614,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,11,4,0,15
1115615,0,0,0,0,0,0,0,0,0,5,17,0,26,0,0,0,27,8,0,35
1115616,0,0,0,0,0,0,0,0,0,5,5,0,8,0,0,0,8,3,0,13
1115617,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10
1115618,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,10,0,16
1115619,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,3,0,7
1115620,0,0,0,0,0,0,0,0,0,8,10,0,12,0,0,0,17,8,0,26
1115621,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,8,0,9
1115622,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,7,6,0,21
1115623,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,8,0,0,8
1115624,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,6,11,0,18
1115625,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,9,0,16
1115626,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,8
1115627,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,7,0,10
1115628,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,7,8,0,17
1115701,0,0,0,0,0,0,0,0,0,8,4,0,12,3,0,3,18,18,0,35
1115702,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,7
1115703,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,4
1115704,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,8,14,0,27
1115705,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,10,8,0,17
1115707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
1115708,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,3,0,11
1115709,0,0,0,0,0,0,0,0,0,0,6,0,9,0,3,4,15,14,0,21
1115710,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,9
1115711,0,0,0,0,0,0,0,0,0,3,9,3,12,0,3,3,15,16,0,29
1115712,0,0,0,0,0,0,0,0,0,9,10,0,11,0,0,0,11,9,0,25
1115713,0,0,0,0,0,0,3,0,3,7,3,0,11,0,0,0,11,9,0,16
1115714,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,10,0,12
1115715,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,12
1115716,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,8,0,16
1115801,0,0,0,0,0,0,0,0,0,6,3,0,15,0,0,3,13,15,0,36
1115802,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,7,13,0,27
1115803,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,10,0,11
1115804,0,0,0,0,0,0,0,0,0,4,15,0,15,0,0,3,18,19,0,46
1115805,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,8,12,0,21
1115806,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,20,0,21
1115807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8
1115810,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
1115811,0,0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,8,8,0,19
