POA_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
POA2019,8,0,220,10,62,0,0,67,0,77,0,6,0,0,7,0,7,0,0,0,0,0,0,0,10,72,4,0,77,0,80,0,0,0,0,0,0,0,220,76,4,0,83,0,305,91,9,0,0,9,0,94,6,31,0,0,34,0,38,0,3,0,0,4,0,4,0,0,0,0,0,0,0,6,35,0,0,37,0,44,0,0,0,0,0,0,0,90,43,0,0,48,0,135,31,5,0,0,5,0,27,3,17,3,0,18,0,22,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,17,8,0,19,0,28,0,0,0,0,0,0,0,35,17,8,0,24,0,57,1631,98,0,0,98,3,1735,171,567,19,0,585,0,756,0,16,13,0,30,0,30,0,0,0,0,0,0,0,171,581,36,0,619,0,794,3,4,0,0,4,0,5,1811,683,36,0,717,7,2531
POA2020,4,0,98,13,86,7,0,94,0,108,0,7,4,0,17,0,15,0,0,0,0,0,0,0,11,95,13,0,109,0,127,0,0,0,0,0,0,0,109,100,13,0,114,0,221,48,0,0,0,0,0,48,10,53,5,0,62,0,72,0,11,4,0,18,0,18,0,0,0,0,0,0,0,10,65,8,0,74,0,86,0,0,0,0,0,0,0,50,65,8,0,74,0,127,22,0,0,0,0,0,20,3,35,0,0,41,0,42,0,7,3,0,8,0,8,0,0,0,0,0,0,0,3,44,3,0,49,0,51,0,0,0,0,0,0,0,20,42,3,0,48,0,73,829,75,0,0,79,0,905,141,1213,79,0,1293,0,1431,6,109,68,0,172,0,177,0,0,0,0,0,0,0,147,1320,146,0,1471,0,1611,0,0,0,0,0,3,6,973,1401,143,0,1548,0,2521
POA2021,5,0,163,17,10,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,5,0,12,0,35,0,0,0,0,0,0,0,167,20,5,0,26,0,194,91,3,0,0,3,0,94,6,11,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10,0,18,0,0,0,0,0,0,0,96,12,0,0,16,0,111,46,0,0,0,0,0,45,6,4,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,9,0,8,0,0,0,0,0,0,0,48,6,0,0,8,0,52,1488,62,0,0,62,7,1552,138,190,5,0,195,0,338,0,0,0,0,4,0,3,0,0,0,0,0,0,0,144,193,4,0,201,0,339,0,0,0,0,0,0,0,1629,254,4,0,256,5,1889
POA2022,12,0,164,14,25,0,0,23,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,0,28,0,44,0,0,0,0,0,0,0,173,36,0,0,31,0,202,76,0,0,0,0,0,82,0,20,0,0,20,0,24,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,19,0,0,20,0,20,0,0,0,0,0,0,0,81,20,0,0,18,0,106,44,0,0,0,0,0,41,9,13,0,0,17,0,18,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,13,0,0,15,0,25,0,0,0,0,0,0,0,47,17,0,0,16,0,65,1384,57,0,0,57,0,1442,123,375,9,0,383,0,506,3,24,3,0,31,0,29,0,0,0,0,0,0,0,123,398,10,0,413,0,532,0,0,0,0,0,0,0,1508,457,10,0,470,0,1975
POA2023,3,0,246,18,27,0,0,27,0,45,0,0,3,0,3,0,3,0,0,0,0,0,0,0,18,27,3,0,32,0,45,0,0,0,0,0,0,0,259,30,3,0,36,0,290,142,3,0,0,3,0,151,13,25,0,0,25,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,0,0,23,0,39,0,0,0,0,0,0,0,150,28,0,0,32,0,181,91,0,0,0,0,0,93,0,6,0,0,6,0,9,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,6,5,0,7,0,12,0,0,0,0,0,0,0,98,6,5,0,16,0,108,1542,59,0,0,59,0,1605,142,269,3,0,273,0,419,0,9,18,0,27,0,27,0,0,0,0,0,0,0,142,280,23,0,301,0,446,0,0,0,0,0,0,0,1693,338,23,0,360,0,2051
POA2024,6,0,230,19,17,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,18,0,33,0,0,0,0,0,0,0,235,27,0,0,26,0,264,127,3,0,0,3,0,128,13,23,0,0,23,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,23,0,29,0,0,0,0,0,0,0,136,21,0,0,21,0,156,48,0,0,0,0,0,48,0,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,50,3,0,0,3,0,56,1727,70,0,0,70,0,1796,156,195,7,0,201,0,347,0,0,0,0,4,0,4,0,0,0,0,0,0,0,156,195,9,0,201,0,353,4,0,0,0,0,0,4,1886,266,9,0,273,0,2159
POA2025,0,0,101,12,7,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,15,0,24,0,0,0,0,0,0,0,111,15,0,0,16,0,122,60,0,0,0,0,0,63,0,10,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,0,0,0,0,0,0,0,60,8,0,0,8,0,75,26,0,0,0,0,0,26,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,23,3,0,0,3,0,31,733,50,0,0,50,0,788,98,165,8,0,171,0,270,0,3,0,0,3,0,3,0,0,0,0,0,0,0,97,172,8,0,179,0,280,0,0,0,0,0,0,0,832,224,8,0,230,0,1066
POA2026,12,0,440,23,49,0,0,49,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,0,0,49,0,76,0,0,0,0,0,0,0,451,57,0,0,57,0,511,207,4,0,0,4,0,209,17,34,0,0,33,0,53,0,3,0,0,5,0,5,0,0,0,0,0,0,0,17,36,4,0,36,0,53,0,0,0,0,0,0,0,220,41,4,0,42,0,264,112,3,0,0,3,0,112,8,24,0,0,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,24,0,30,0,0,0,0,0,0,0,122,26,0,0,27,0,139,3418,198,0,0,199,7,3623,348,660,7,0,670,3,1012,4,13,5,0,19,0,19,0,0,0,0,0,0,0,345,673,11,0,688,3,1034,10,0,0,0,0,3,16,3772,872,12,0,879,16,4669
POA2027,0,0,71,5,4,3,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,9,0,11,0,0,0,0,0,0,0,79,4,3,0,9,0,85,42,0,0,0,0,0,45,3,11,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,6,0,12,0,0,0,0,0,0,0,40,13,0,0,14,0,52,37,0,0,0,0,0,37,0,7,0,0,7,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,8,0,14,0,0,0,0,0,0,0,39,8,0,0,9,0,45,580,22,0,0,22,3,611,65,114,7,0,124,0,189,0,7,4,0,7,0,7,0,0,0,0,0,0,0,65,120,10,0,135,0,199,0,0,0,0,0,0,0,645,148,10,0,160,3,808
POA2028,0,0,44,4,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,7,0,0,0,0,0,0,0,49,5,0,0,5,0,56,21,0,0,0,0,0,21,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,7,0,0,0,0,0,0,0,25,4,0,0,10,0,31,10,0,0,0,0,0,10,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,18,4,0,0,4,0,21,395,17,3,0,16,0,414,49,94,5,0,89,0,144,3,0,3,0,3,0,3,0,0,0,0,0,0,0,51,94,3,0,95,0,149,0,0,0,0,0,0,0,450,106,9,0,114,0,557
POA2029,3,0,170,12,28,0,0,28,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,0,0,34,0,44,0,0,0,0,0,0,0,174,38,0,0,37,0,215,92,4,0,0,4,0,92,5,27,0,0,26,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,4,0,23,0,29,0,0,0,0,0,0,0,94,27,4,0,28,0,122,60,0,0,0,0,0,65,0,9,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,16,0,13,0,0,0,0,0,0,0,61,12,4,0,16,0,78,1197,77,0,0,80,0,1276,98,297,4,0,298,0,392,0,0,11,0,16,0,18,0,0,0,0,0,0,0,98,295,17,0,314,0,410,0,0,0,0,0,0,0,1295,374,15,0,393,0,1685
POA2030,11,0,467,20,61,3,0,65,0,84,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,63,4,0,68,0,88,0,0,0,0,0,0,0,471,75,4,0,82,0,552,252,6,0,0,6,0,257,11,46,5,0,48,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,9,0,54,0,65,0,0,0,0,0,0,0,267,55,9,0,58,0,323,159,4,0,0,4,0,161,6,30,0,0,30,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,29,0,32,0,0,0,0,0,0,0,164,30,0,0,29,0,197,2551,103,0,0,103,0,2657,182,492,16,0,511,0,689,4,15,10,0,26,0,31,0,0,0,0,0,0,0,184,507,32,0,537,0,720,0,3,0,0,3,0,3,2730,611,32,0,641,0,3374
POA2031,3,0,509,21,55,0,0,57,0,77,0,3,4,0,6,0,6,0,0,0,0,0,0,0,21,63,6,0,68,0,85,0,0,0,0,0,0,0,524,69,6,0,71,0,599,246,5,0,0,4,0,255,16,38,0,0,41,0,57,0,0,0,0,3,0,3,0,0,0,0,0,0,0,16,38,6,0,40,0,56,0,0,0,0,0,0,0,263,45,4,0,49,0,308,127,4,0,0,4,0,129,5,29,0,0,31,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,3,0,36,0,34,0,0,0,0,0,0,0,127,35,3,0,32,0,167,4033,161,0,0,161,0,4199,372,798,10,0,806,0,1169,0,24,5,0,28,0,31,0,0,0,0,0,0,0,371,821,15,0,832,0,1206,0,0,0,0,0,0,7,4410,980,14,0,996,0,5404
POA2032,9,0,164,18,84,4,0,85,0,106,0,0,3,0,7,0,7,0,0,0,0,0,0,0,18,86,3,0,86,0,107,0,0,0,0,0,0,0,176,91,3,0,92,0,275,72,3,0,0,3,0,82,8,73,3,0,80,0,88,0,4,5,0,6,0,6,0,0,0,0,0,0,0,8,75,9,0,81,0,90,0,0,0,0,0,0,0,85,84,9,0,88,0,175,45,0,0,0,0,0,51,12,18,6,0,22,0,34,0,3,3,0,13,0,13,0,0,0,0,0,0,0,12,25,3,0,30,0,39,0,0,0,0,0,0,0,55,29,3,0,34,0,87,1160,69,0,0,69,0,1226,169,662,34,0,696,0,862,0,34,20,0,56,0,56,0,0,0,0,0,0,0,169,693,56,0,747,0,918,0,0,0,0,0,0,0,1330,762,56,0,823,0,2150
POA2033,12,0,98,12,36,4,0,39,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,4,0,43,0,58,0,0,0,0,0,0,0,105,48,4,0,50,0,156,64,0,0,0,0,0,63,5,32,0,0,33,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,38,0,42,0,0,0,0,0,0,0,72,33,0,0,36,0,107,36,0,0,0,0,0,34,4,14,0,0,15,0,21,0,0,5,0,5,0,5,0,0,0,0,0,0,0,4,14,10,0,22,0,24,0,0,0,0,0,0,0,34,13,10,0,18,0,55,759,72,0,0,72,0,827,122,498,19,0,521,0,634,0,28,9,0,34,0,39,0,0,0,0,0,0,0,116,524,28,0,557,0,675,0,0,0,0,0,0,0,873,598,28,0,625,3,1508
POA2034,12,0,308,31,51,0,0,55,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,51,3,0,52,0,85,0,0,0,0,0,0,0,321,64,3,0,69,0,388,169,5,0,0,5,0,170,9,38,0,0,38,0,42,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,38,3,0,39,0,48,0,0,0,0,0,0,0,176,38,3,0,43,0,219,84,4,0,0,4,0,87,3,20,0,0,20,0,20,0,5,0,0,3,0,3,0,0,0,0,0,0,0,3,21,0,0,25,0,27,0,0,0,0,0,0,0,83,24,0,0,24,0,111,2309,96,0,0,104,0,2413,226,467,5,0,474,0,704,3,7,8,0,15,0,19,0,0,0,0,0,0,0,231,477,10,0,487,0,721,0,0,0,0,0,0,3,2546,573,12,0,586,5,3137
POA2035,30,0,519,48,204,9,0,215,0,263,0,9,3,0,9,0,9,0,0,0,0,0,0,0,48,214,9,0,226,0,274,0,0,0,0,0,0,0,530,248,9,0,259,0,791,275,12,0,0,12,0,284,24,128,6,0,139,0,161,0,8,3,0,13,0,13,0,0,0,0,0,0,0,22,138,8,0,152,0,171,0,0,0,0,0,0,6,298,152,8,0,166,0,460,122,0,0,0,0,0,125,20,105,3,0,108,0,125,0,10,4,0,13,0,13,0,0,0,0,0,0,0,20,113,7,0,125,0,138,0,0,0,0,0,0,0,140,113,7,0,123,0,262,3577,238,6,0,241,0,3818,466,1662,52,5,1715,0,2181,14,56,27,0,81,0,96,0,0,0,0,0,0,0,478,1722,74,5,1798,0,2275,0,6,0,0,6,4,12,4060,1964,75,5,2043,5,6109
POA2036,18,0,443,33,180,3,0,182,0,219,0,12,9,0,21,0,21,0,0,0,0,0,0,0,33,197,14,0,204,0,241,0,0,0,0,0,0,0,459,210,14,0,219,5,683,217,17,0,0,17,0,242,24,115,10,0,124,0,146,0,9,13,0,20,0,20,0,0,0,0,0,0,0,24,126,18,0,147,0,162,0,0,0,0,0,0,0,239,145,18,0,164,0,406,102,7,0,0,7,0,110,14,77,0,0,80,0,95,0,9,7,0,14,0,14,0,0,0,0,0,0,0,14,88,9,0,100,0,109,0,0,0,0,0,0,0,116,94,9,0,104,0,224,3267,228,4,0,233,3,3507,405,1635,51,5,1688,0,2094,12,103,57,0,157,0,162,0,5,0,0,5,0,5,416,1741,102,5,1850,0,2257,0,4,0,0,4,5,9,3680,1973,110,5,2083,12,5771
POA2037,6,0,112,12,18,0,0,21,0,29,0,5,5,0,7,0,7,0,0,0,0,0,0,0,12,25,4,0,23,0,31,0,0,0,0,0,0,0,113,26,4,0,33,0,146,73,0,0,0,0,0,76,4,13,0,0,13,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,3,0,20,0,22,0,0,0,0,0,0,0,81,16,3,0,19,0,99,34,0,0,0,0,0,39,0,9,0,0,9,0,7,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,9,3,0,13,0,12,0,0,0,0,0,0,0,37,13,3,0,18,0,49,981,78,0,0,78,0,1055,150,285,12,0,301,0,446,0,21,20,0,39,0,41,0,0,0,0,0,0,0,152,301,33,0,334,0,484,0,0,0,0,0,0,0,1129,382,33,0,413,0,1545
POA2038,3,0,141,15,5,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,5,0,23,0,0,0,0,0,0,0,159,11,0,0,11,0,167,89,8,0,0,8,0,93,4,12,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,11,0,17,0,0,0,0,0,0,0,93,14,0,0,18,0,108,27,0,0,0,0,0,27,3,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,7,0,0,0,0,0,0,0,26,5,0,0,5,0,32,1260,68,0,0,68,0,1325,109,144,3,0,149,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,144,3,0,150,0,258,0,0,0,0,0,3,3,1367,212,3,0,212,3,1584
POA2039,0,0,115,8,8,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,13,0,21,0,0,0,0,0,0,0,126,5,0,0,12,0,138,63,0,0,0,0,0,67,9,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,7,0,17,0,0,0,0,0,0,0,77,11,0,0,13,0,81,23,0,0,0,0,0,23,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,21,4,0,0,3,0,30,1174,46,0,0,46,0,1224,105,142,3,0,143,0,244,0,13,5,0,18,0,17,0,0,0,0,0,0,0,107,146,7,0,160,0,267,0,0,0,0,0,0,0,1279,198,7,0,203,0,1485
POA2040,12,0,395,32,39,3,0,42,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,5,0,45,0,74,0,0,0,0,0,0,0,418,53,5,0,60,0,470,189,9,0,0,9,0,194,9,27,0,0,28,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,4,0,30,0,39,0,0,0,0,0,0,0,202,36,4,0,37,0,237,49,0,0,0,0,0,49,4,11,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,13,0,15,0,0,0,0,0,0,0,57,16,3,0,12,0,65,3348,188,4,4,198,0,3542,303,516,20,0,532,0,834,0,0,3,0,5,0,5,0,0,0,0,0,0,0,303,516,24,0,539,0,844,0,0,0,0,0,3,3,3650,706,23,4,736,3,4391
POA2041,3,0,299,15,14,0,0,19,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,21,0,33,0,0,0,0,0,0,0,310,24,0,0,21,0,331,164,6,0,0,6,0,164,9,5,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,8,0,19,0,0,0,0,0,0,0,169,16,0,0,11,0,186,63,0,0,0,0,0,63,3,5,0,0,5,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,8,0,0,10,0,9,0,0,0,0,0,0,0,63,8,0,0,10,0,71,2236,92,0,0,92,0,2326,187,216,6,0,221,0,413,0,7,8,0,8,0,8,0,0,0,0,0,0,0,187,222,10,0,237,0,426,0,0,0,0,0,0,0,2421,313,10,0,324,0,2749
POA2042,4,0,150,8,18,0,0,18,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,21,0,30,0,0,0,0,0,0,0,158,29,0,0,29,0,183,70,3,0,0,3,0,72,3,12,0,0,20,0,20,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,19,0,0,22,0,19,0,0,0,0,0,0,0,71,25,0,0,19,0,91,32,0,0,0,0,0,29,3,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,5,0,0,0,0,0,0,0,34,6,0,0,6,0,35,1349,62,0,0,62,4,1412,145,194,10,0,195,0,338,0,8,6,0,13,0,12,0,0,0,0,0,0,0,144,205,8,0,211,0,356,0,0,0,0,0,0,0,1497,263,8,0,272,4,1770
POA2043,5,0,59,3,13,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,14,0,18,0,0,0,0,0,0,0,54,16,0,0,15,0,75,27,0,0,0,0,0,28,0,9,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,12,0,0,0,0,0,0,0,27,7,0,0,7,0,37,8,0,0,0,0,0,8,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,9,6,0,0,6,0,14,641,48,0,0,48,0,685,90,181,5,0,182,0,274,0,4,5,0,13,0,13,0,0,0,0,0,0,0,90,187,10,0,201,0,286,0,0,0,0,0,0,0,729,230,10,0,244,0,969
POA2044,8,0,66,6,17,0,0,19,0,26,0,0,3,0,5,0,5,0,0,0,0,0,0,0,6,20,0,0,24,0,24,0,0,0,0,0,0,0,64,27,0,0,28,0,91,22,0,0,0,0,0,28,5,4,0,0,4,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,7,0,0,10,0,14,0,0,0,0,0,0,0,31,6,0,0,11,0,40,7,0,0,0,0,0,7,4,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,3,0,0,0,0,0,0,0,13,6,0,0,6,0,16,769,42,0,0,42,0,812,95,175,0,0,178,0,272,0,23,5,0,31,0,34,0,0,0,0,0,0,0,93,201,13,0,207,0,306,0,0,0,0,0,0,0,863,247,13,0,254,0,1120
