SA3_CODE_2021,C16_F_65_69_Tot_LF,C16_F_65_69_Not_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Not_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75over_Em_FT,C16_F_75over_Em_PT,C16_F_75over_Emp_A_fr_wo,C16_F_75over_Em_Hou_wor_ns,C16_F_75over_Em_Tot,C16_F_75over_Unem_Lo_ft_wor,C16_F_75over_Unem_Lo_pt_wor,C16_F_75over_Unem_Tot,C16_F_75over_Tot_LF,C16_F_75over_N_lab_forc,C16_F_75over_LF_NS,C16_F_75over_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS,C16_F_Tot_Em_Tot,C16_F_Tot_Unem_Look_FT,C16_F_Tot_Unem_Look_PT,C16_F_Tot_Unem_Tot,C16_F_Tot_Tot_labo_for,C16_F_Tot_Not_LF,C16_F_Tot_LF_NS,C16_F_Tot_Tot,C21_F_15_19_Em_FT,C21_F_15_19_Em_PT,C21_F_15_19_Em_AFW,C21_F_15_19_Em_Hrs_NS,C21_F_15_19_Em_Tot,C21_F_15_19_Unem_Look_FT,C21_F_15_19_Unem_Look_PT,C21_F_15_19_Unem_Tot,C21_F_15_19_Tot_LF,C21_F_15_19_Not_LF,C21_F_15_19_LF_NS,C21_F_15_19_Tot,C21_F_20_24_Em_FT,C21_F_20_24_Em_PT,C21_F_20_24_Em_AFW,C21_F_20_24_Em_Hrs_NS,C21_F_20_24_Em_Tot,C21_F_20_24_Unem_Look_FT,C21_F_20_24_Unem_Look_PT,C21_F_20_24_Unem_Tot,C21_F_20_24_Tot_LF,C21_F_20_24_Not_LF,C21_F_20_24_LF_NS,C21_F_20_24_Tot,C21_F_25_29_Em_FT,C21_F_25_29_Em_PT,C21_F_25_29_Em_AFW,C21_F_25_29_Em_Hrs_NS,C21_F_25_29_Em_Tot,C21_F_25_29_Unem_Look_FT,C21_F_25_29_Unem_Look_PT,C21_F_25_29_Unem_Tot,C21_F_25_29_Tot_LF,C21_F_25_29_Not_LF,C21_F_25_29_LF_NS,C21_F_25_29_Tot,C21_F_30_34_Em_FT,C21_F_30_34_Em_PT,C21_F_30_34_Em_AFW,C21_F_30_34_Em_Hrs_NS,C21_F_30_34_Em_Tot,C21_F_30_34_Unem_Look_FT,C21_F_30_34_Unem_Look_PT,C21_F_30_34_Unem_Tot,C21_F_30_34_Tot_LF,C21_F_30_34_Not_LF,C21_F_30_34_LF_NS,C21_F_30_34_Tot,C21_F_35_39_Em_FT,C21_F_35_39_Em_PT,C21_F_35_39_Em_AFW,C21_F_35_39_Em_Hrs_NS,C21_F_35_39_Em_Tot,C21_F_35_39_Unem_Look_FT,C21_F_35_39_Unem_Look_PT,C21_F_35_39_Unem_Tot,C21_F_35_39_Tot_LF,C21_F_35_39_Not_LF,C21_F_35_39_LF_NS,C21_F_35_39_Tot,C21_F_40_44_Em_FT,C21_F_40_44_Em_PT,C21_F_40_44_Em_AFW,C21_F_40_44_Em_Hrs_NS,C21_F_40_44_Em_Tot,C21_F_40_44_Unem_Look_FT,C21_F_40_44_Unem_Look_PT,C21_F_40_44_Unem_Tot,C21_F_40_44_Tot_LF,C21_F_40_44_Not_LF,C21_F_40_44_LF_NS,C21_F_40_44_Tot,C21_F_45_49_Em_FT,C21_F_45_49_Em_PT,C21_F_45_49_Em_AFW,C21_F_45_49_Em_Hrs_NS,C21_F_45_49_Em_Tot,C21_F_45_49_Unem_Look_FT,C21_F_45_49_Unem_Look_PT,C21_F_45_49_Unem_Tot,C21_F_45_49_Tot_LF,C21_F_45_49_Not_LF,C21_F_45_49_LF_NS,C21_F_45_49_Tot,C21_F_50_54_Em_FT,C21_F_50_54_Em_PT,C21_F_50_54_Em_AFW,C21_F_50_54_Em_Hrs_NS,C21_F_50_54_Em_Tot,C21_F_50_54_Unem_Look_FT,C21_F_50_54_Unem_Look_PT,C21_F_50_54_Unem_Tot,C21_F_50_54_Tot_LF,C21_F_50_54_Not_LF,C21_F_50_54_LF_NS,C21_F_50_54_Tot,C21_F_55_59_Em_FT,C21_F_55_59_Em_PT,C21_F_55_59_Em_AFW,C21_F_55_59_Em_Hrs_NS,C21_F_55_59_Em_Tot,C21_F_55_59_Unem_Look_FT,C21_F_55_59_Unem_Look_PT,C21_F_55_59_Unem_Tot,C21_F_55_59_Tot_LF,C21_F_55_59_Not_LF,C21_F_55_59_LF_NS,C21_F_55_59_Tot,C21_F_60_64_Em_FT,C21_F_60_64_Em_PT,C21_F_60_64_Em_AFW,C21_F_60_64_Em_Hrs_NS,C21_F_60_64_Em_Tot,C21_F_60_64_Unem_Look_FT,C21_F_60_64_Unem_Look_PT,C21_F_60_64_Unem_Tot,C21_F_60_64_Tot_LF,C21_F_60_64_Not_LF,C21_F_60_64_LF_NS,C21_F_60_64_Tot,C21_F_65_69_Em_FT,C21_F_65_69_Em_PT,C21_F_65_69_Em_AFW,C21_F_65_69_Em_Hrs_NS,C21_F_65_69_Em_Tot,C21_F_65_69_Unem_Look_FT,C21_F_65_69_Unem_Look_PT,C21_F_65_69_Unem_Tot,C21_F_65_69_Tot_LF,C21_F_65_69_Not_LF,C21_F_65_69_LF_NS,C21_F_65_69_Tot,C21_F_70_74_Em_FT,C21_F_70_74_Em_PT,C21_F_70_74_Em_AFW,C21_F_70_74_Em_Hrs_NS,C21_F_70_74_Em_Tot,C21_F_70_74_Unem_Look_FT,C21_F_70_74_Unem_Look_PT,C21_F_70_74_Unem_Tot,C21_F_70_74_Tot_LF,C21_F_70_74_Not_LF,C21_F_70_74_LF_NS,C21_F_70_74_Tot,C21_F_75over_Em_FT,C21_F_75over_Em_PT,C21_F_75over_Emp_Aw_fr_w,C21_F_75over_Emp_Hou_w_ns,C21_F_75over_Em_Tot,C21_F_75over_Unem_Lo_ft_wor,C21_F_75over_Unem_Lo_pt_wor,C21_F_75over_Unemp_Tot,C21_F_75over_Tot_lab_for,C21_F_75over_N_lab_forc,C21_F_75over_LF_NS,C21_F_75over_yr_Tot,C21_F_Tot_Em_FT,C21_F_Tot_Em_PT,C21_F_Tot_Em_AFW,C21_F_Tot_Em_Hrs_NS
12405,186,862,77,1134,8,20,0,0,30,0,0,0,28,621,60,717,8,4,0,0,18,0,0,0,17,1028,185,1226,6443,4436,420,245,11558,508,433,943,12493,7854,1458,21809,80,443,118,9,646,30,79,108,749,809,113,1666,517,425,180,21,1141,55,62,111,1260,440,141,1840,796,382,179,31,1387,49,35,77,1472,502,172,2145,704,456,190,35,1377,40,33,70,1453,621,186,2259,699,473,145,17,1333,32,33,68,1405,591,178,2180,660,412,102,26,1201,28,28,56,1257,433,116,1804,648,354,93,19,1115,28,23,54,1170,413,125,1704,641,331,104,13,1093,28,14,40,1132,473,104,1708,552,351,104,14,1009,25,19,45,1056,579,94,1732,383,358,84,9,835,16,25,42,875,840,57,1774,111,125,37,4,275,8,9,10,284,987,88,1360,18,26,3,0,43,0,3,3,47,883,71,1002,3,7,0,0,18,0,0,0,18,1181,225,1424,5806,4136,1335,208
12501,206,1039,82,1330,22,22,4,0,48,0,0,0,48,746,54,847,4,10,0,7,20,3,0,3,24,1643,163,1824,8553,5952,473,409,15387,687,889,1577,16961,15122,2207,34294,35,278,105,13,426,21,86,101,530,1427,113,2076,851,1288,328,86,2552,99,192,282,2843,1179,296,4315,2040,1216,364,115,3737,152,104,258,4001,1434,398,5839,1897,998,444,96,3433,129,100,230,3664,1806,381,5854,1361,780,307,59,2503,84,71,156,2666,1406,252,4321,885,559,176,48,1667,56,51,110,1775,1043,208,3034,725,446,178,26,1369,69,34,101,1467,934,150,2553,752,426,169,36,1380,70,54,121,1502,1046,145,2697,624,370,169,27,1190,44,38,79,1267,1208,158,2634,331,294,128,15,768,43,49,89,855,1378,121,2354,126,160,50,0,339,12,10,22,358,1441,109,1911,29,49,8,3,84,0,0,0,84,1129,75,1292,9,14,0,0,23,0,0,0,23,1846,167,2039,9658,6864,2430,526
12502,336,1080,81,1494,27,86,10,5,124,3,0,3,128,1028,67,1221,6,23,4,7,40,0,0,0,44,2198,220,2460,7519,5927,484,216,14143,398,582,978,15124,11350,1193,27662,54,415,143,8,618,10,76,85,701,1183,68,1955,546,589,214,20,1374,39,59,99,1469,461,75,2013,985,369,158,22,1537,31,20,53,1585,373,123,2079,969,539,240,28,1777,50,43,93,1863,613,119,2598,1168,720,246,36,2167,67,63,125,2295,784,134,3214,1024,673,150,19,1870,41,43,89,1955,671,121,2750,990,632,149,16,1790,43,33,81,1869,640,88,2597,904,593,158,19,1671,28,37,66,1740,651,87,2476,699,499,190,14,1402,30,29,65,1467,879,75,2421,424,381,106,12,917,24,28,52,972,1148,74,2199,118,211,60,6,388,0,10,15,400,1361,76,1836,40,74,32,4,151,0,0,0,156,1220,59,1431,7,37,10,8,62,0,0,0,62,2516,163,2746,7927,5736,1843,218
12503,408,2354,194,2959,29,53,3,5,90,0,0,0,92,1932,128,2154,7,21,3,8,38,0,3,3,39,4344,490,4866,13150,9921,865,699,24638,1074,1399,2478,27113,28236,3696,59045,108,728,275,40,1147,46,204,246,1398,3205,395,4995,1181,1330,411,119,3041,160,172,339,3375,1907,447,5728,1929,1016,375,127,3453,139,105,243,3700,2055,611,6363,1491,1051,427,109,3072,111,107,213,3289,2468,587,6333,1388,1064,347,78,2875,84,77,159,3037,2324,583,5939,1361,873,293,48,2578,88,60,152,2733,2040,419,5187,1379,824,256,41,2498,73,60,131,2633,1863,371,4865,1152,699,255,45,2151,73,62,139,2289,1976,327,4592,989,636,284,48,1958,64,64,126,2087,2068,315,4469,614,497,198,22,1332,44,44,88,1421,2298,269,3992,214,221,73,9,513,5,10,14,531,2575,228,3334,51,66,24,0,139,0,6,4,146,2436,206,2789,4,20,5,8,42,0,0,0,42,4395,759,5193,11870,9012,3219,703
12504,499,1980,166,2648,51,128,0,4,189,0,0,0,191,1748,117,2058,11,32,0,5,59,0,5,0,56,4078,434,4574,16805,10466,1057,508,28834,1517,1397,2917,31749,21233,3660,56642,73,611,228,12,923,25,142,172,1091,1853,138,3083,1088,1386,445,71,2991,119,176,296,3286,1070,298,4660,2784,1399,404,111,4701,244,139,388,5084,1306,505,6899,3381,1397,581,113,5476,327,167,492,5964,1875,508,8352,3342,1478,481,97,5402,262,143,410,5811,1812,486,8106,2245,1120,266,58,3683,164,96,260,3941,1084,294,5317,1763,943,216,23,2947,72,51,129,3077,955,213,4249,1452,716,208,22,2404,71,43,110,2518,941,176,3630,1192,626,195,26,2041,48,55,104,2147,1183,142,3473,677,495,168,19,1360,39,38,79,1428,1551,177,3161,260,246,83,12,601,5,15,22,624,2003,147,2771,64,105,41,0,218,0,4,3,218,2114,115,2449,13,51,14,6,81,0,0,0,86,4232,449,4763,18339,10573,3326,582
12601,314,752,36,1103,22,66,6,5,105,0,0,0,104,730,31,863,13,39,0,8,50,0,0,0,56,1738,216,2010,5658,4835,364,139,10997,273,428,698,11699,7687,650,20033,32,360,129,5,531,7,78,83,615,1008,23,1639,387,576,210,10,1190,35,47,84,1270,328,56,1646,858,296,100,19,1272,46,22,64,1340,211,64,1613,924,346,141,13,1431,57,27,87,1512,356,77,1949,964,539,148,19,1673,60,33,94,1762,395,80,2232,949,545,95,23,1612,45,44,94,1702,411,54,2166,823,502,81,8,1417,30,30,63,1478,405,47,1933,740,464,100,3,1312,24,28,58,1367,379,35,1775,642,459,88,11,1198,19,11,25,1230,494,37,1756,351,355,74,3,783,15,26,39,820,747,33,1599,135,203,38,4,382,0,4,7,391,1059,39,1489,43,70,13,3,129,0,3,3,132,947,21,1099,16,47,7,0,66,0,0,0,67,2003,139,2210,6860,4773,1230,129
12602,747,2163,122,3032,63,144,8,8,217,0,3,3,227,1884,122,2231,15,80,3,16,119,3,4,3,122,5390,467,5979,17342,12407,1188,536,31471,789,1252,2041,33511,22106,2654,58269,56,791,358,13,1215,11,131,145,1357,1915,95,3367,1083,1422,577,47,3138,96,162,261,3398,1089,191,4680,3025,1124,420,60,4626,124,106,227,4853,898,280,6030,3356,1280,586,72,5301,157,94,250,5543,1147,319,7009,2823,1497,474,79,4874,135,102,235,5110,1253,277,6636,2326,1346,279,41,3989,90,83,171,4159,967,184,5312,2090,1115,223,31,3453,91,71,163,3615,923,137,4675,1867,1129,233,24,3253,77,58,137,3389,981,143,4514,1496,1043,217,24,2785,57,50,104,2892,1363,148,4405,896,877,191,19,1984,39,57,97,2089,1920,146,4148,303,479,117,6,914,8,13,26,938,2563,117,3616,96,191,40,3,330,3,10,9,336,2532,147,3018,23,90,15,4,133,0,0,0,136,5385,821,6340,19452,12377,3729,437
12701,268,1387,155,1812,24,41,9,0,76,0,0,0,76,998,103,1173,4,17,8,12,34,0,0,0,34,1818,214,2064,10746,7951,751,511,19959,653,868,1522,21485,16174,2465,40122,170,951,352,36,1508,55,211,268,1777,2797,222,4796,1252,1099,498,82,2924,116,140,256,3174,1283,260,4720,2146,922,500,95,3665,91,66,160,3820,1343,279,5448,1950,1376,627,97,4048,82,83,158,4206,1865,310,6383,1866,1345,452,66,3724,87,84,172,3896,1859,306,6067,1720,1050,255,51,3077,76,74,153,3225,1447,261,4934,1557,953,285,43,2840,65,72,138,2975,1298,198,4474,1239,841,274,49,2395,67,51,115,2513,1400,196,4108,945,697,257,30,1934,62,47,111,2043,1635,154,3837,559,486,173,24,1245,32,43,71,1314,1860,153,3337,156,177,73,9,419,7,9,12,429,2063,155,2646,24,68,15,3,112,4,0,5,112,1712,109,1935,10,22,8,5,42,0,0,0,41,2350,241,2634,13589,9976,3773,593
12702,496,3670,201,4365,35,71,11,6,118,0,4,6,125,2693,144,2963,10,21,3,6,45,0,0,0,51,5850,409,6306,15851,12592,908,813,30159,1514,2145,3658,33811,39928,3596,77342,117,787,381,24,1310,45,252,300,1609,4590,330,6536,1438,1399,698,108,3641,160,213,375,4019,2344,321,6677,2196,900,452,93,3642,145,94,237,3881,2119,404,6406,1479,868,435,70,2850,87,92,183,3031,2571,383,5987,1320,980,431,73,2802,103,75,179,2983,2834,398,6212,1355,991,360,49,2749,101,96,202,2951,2830,364,6146,1422,1116,407,63,3002,143,116,262,3269,3014,345,6621,1364,1014,433,84,2891,99,121,220,3106,3303,344,6750,1171,903,391,40,2502,91,112,200,2701,3632,339,6677,812,696,309,32,1850,78,106,190,2041,4349,358,6743,271,293,126,11,694,17,19,31,725,4620,276,5615,51,77,33,8,163,0,6,6,170,3912,306,4391,8,23,20,0,57,0,0,4,58,6519,951,7530,13000,10045,4454,656
12703,368,1669,194,2225,26,57,3,0,85,0,0,0,85,1456,149,1689,3,20,0,3,26,0,0,0,32,2793,334,3154,11825,8454,863,449,21586,807,1019,1825,23417,19432,3438,46283,152,712,290,18,1177,38,189,226,1404,2562,239,4211,1157,1025,426,68,2673,148,136,279,2953,1347,280,4578,1815,808,361,73,3061,136,82,215,3273,1358,413,5039,1632,988,477,71,3165,109,90,200,3369,1805,402,5578,1640,1120,392,67,3215,96,76,172,3390,1718,375,5481,1556,987,278,42,2867,85,83,168,3031,1506,315,4850,1666,886,232,48,2830,86,67,151,2979,1300,237,4519,1399,728,233,28,2386,78,55,136,2522,1337,218,4083,1000,574,222,29,1824,54,42,92,1919,1540,204,3665,619,467,165,18,1272,24,32,63,1335,1820,172,3323,200,198,71,12,475,4,13,19,493,1990,150,2628,37,72,18,0,131,0,3,3,136,1834,150,2118,10,17,8,0,30,0,0,0,31,3245,629,3904,12881,8578,3166,483
12801,745,2039,126,2910,73,196,12,9,289,0,3,3,295,2072,113,2480,15,70,15,9,106,0,0,5,112,5417,384,5906,13126,12320,1126,419,26991,400,621,1026,28022,16568,2233,46820,134,970,418,12,1534,13,136,154,1691,1539,76,3301,1166,1036,430,27,2660,39,51,93,2752,417,102,3266,1923,669,302,40,2936,38,23,67,3005,342,131,3478,1583,943,475,48,3048,32,27,54,3102,497,174,3778,1456,1329,394,36,3217,31,36,66,3289,590,141,4024,1543,1268,238,30,3073,32,42,66,3143,549,135,3830,1757,1387,263,20,3425,43,38,83,3515,588,137,4239,1653,1259,256,24,3200,52,37,90,3284,663,120,4061,1240,1193,290,28,2753,36,37,77,2823,945,88,3861,756,1052,249,20,2070,15,42,53,2131,1484,99,3715,287,547,143,11,985,4,19,26,1007,2177,100,3286,78,237,44,3,364,0,0,0,368,2505,104,2976,31,102,25,13,167,0,3,3,170,5899,569,6637,13610,11999,3523,313
12802,684,2052,94,2826,31,139,10,0,186,0,4,4,184,1898,73,2151,17,31,0,6,60,0,4,5,60,3736,202,4004,12960,13172,1128,296,27552,375,640,1018,28570,14558,1360,44493,142,1066,465,10,1688,7,145,153,1841,1573,58,3469,1019,1000,402,19,2442,47,55,106,2543,428,49,3020,1501,578,258,23,2352,34,22,59,2411,303,72,2788,1389,889,476,39,2798,39,31,73,2862,452,102,3415,1420,1414,406,23,3262,35,30,66,3330,496,112,3938,1674,1474,227,24,3401,30,39,69,3466,523,82,4069,1862,1386,249,26,3532,36,43,84,3609,547,81,4239,1705,1221,238,16,3182,31,26,57,3238,556,72,3862,1313,1115,225,20,2675,29,36,65,2741,790,67,3598,773,948,190,16,1917,15,44,54,1971,1437,61,3465,256,456,109,11,834,0,15,15,848,2078,68,2995,49,159,39,3,250,0,0,0,253,2344,101,2693,22,55,10,4,86,3,5,4,94,4112,667,4870,13122,11761,3296,235
19797,7,25,8,41,0,0,0,0,3,0,0,0,3,20,3,27,0,0,0,0,0,0,0,0,0,19,9,32,23,20,24,0,74,0,0,5,71,110,40,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,26,235,66,327,4,3,0,0,6,0,0,0,5,119,24,152,0,0,0,0,4,0,0,0,3,123,40,169,656,520,69,51,1290,233,128,353,1651,1880,1060,4583,9,48,6,0,66,9,19,27,95,105,87,279,48,50,21,0,122,16,19,37,154,130,134,418,95,93,15,3,209,14,18,35,241,126,160,533,70,68,26,3,163,15,9,27,187,135,166,495,52,33,11,5,102,21,12,37,134,111,145,392,43,34,6,4,97,20,8,30,123,97,138,357,44,33,7,4,84,15,3,18,107,116,113,332,45,46,9,4,101,7,11,18,116,127,86,333,37,46,11,0,95,5,8,14,107,161,93,359,18,36,8,0,61,6,8,15,77,207,59,339,8,18,3,0,29,0,4,6,32,153,51,236,7,3,0,0,7,0,0,0,7,147,17,163,0,0,0,0,0,0,0,0,0,102,32,137,470,506,136,20
