SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
12503,2300,65,43,119,164,185,352,142,605,749,160,70,229,1824,1923,3751,995,692,1687,33,25,54,112,127,239,192,761,954,86,67,149,1415,1670,3081,698,448,1146,26,18,42,64,73,139,230,961,1196,56,53,110,1078,1557,2634,409,214,620,14,11,21,36,66,104,296,1151,1445,25,42,68,780,1474,2257,27098,26967,54063,1671,2214,3894,3321,4440,7762,1217,5094,6310,19220,15236,34455,52523,53952,106477,14,61,76,0,3,3,0,5,9,0,4,4,4834,4550,9384,4848,4631,9470,432,1082,1516,10,50,61,13,30,48,0,0,0,5525,4263,9792,5988,5426,11420,2108,3240,5345,82,174,254,103,138,237,11,7,15,4163,2746,6908,6463,6309,12768,3861,4148,8011,192,303,495,196,319,518,3,23,28,2304,1419,3718,6563,6209,12773,3871,3599,7472,233,345,579,295,422,722,14,36,45,1288,924,2210,5694,5326,11020,3247,3092,6344,229,316,547,344,532,875,16,57,75,952,706,1660,4792,4704,9494,3041,2876,5913,240
12504,2106,51,42,96,149,205,358,113,448,565,97,62,161,1561,1714,3278,874,600,1471,29,16,41,91,130,221,131,584,715,65,48,112,1194,1376,2569,581,355,939,21,14,36,38,82,119,179,751,930,44,54,94,857,1256,2121,328,180,513,14,12,18,16,63,79,255,1346,1603,25,52,81,640,1651,2291,27692,27109,54801,1212,1432,2650,2959,4282,7238,939,4233,5176,18132,13823,31957,50938,50873,101810,21,27,49,0,0,4,0,0,4,0,0,0,3178,2890,6069,3206,2920,6127,242,654,898,8,19,29,0,18,24,4,0,4,4407,3241,7644,4663,3927,8592,2241,4136,6373,55,76,128,57,88,146,5,10,13,4266,2840,7102,6620,7139,13761,6455,6882,13331,109,155,268,174,242,413,6,13,17,2272,1592,3864,9015,8883,17894,6019,4683,10699,136,192,330,213,294,511,9,26,32,1279,993,2273,7653,6196,13848,3753,3084,6838,146,169,312,290,460,750,7,47,56,989,848,1835,5185,4601,9795,2657,2321,4975,138
12601,1104,12,3,16,36,80,112,24,165,184,19,41,58,659,819,1480,464,373,836,11,15,22,13,34,45,39,210,250,20,24,44,538,656,1196,359,214,574,3,5,6,11,28,46,60,288,352,10,19,29,454,552,1004,181,97,279,0,0,5,8,23,26,135,500,630,5,30,29,331,643,974,10239,10381,20623,222,334,552,583,1088,1669,357,1457,1816,5535,5111,10649,16936,18376,35313,10,3,11,0,0,0,0,0,0,3,0,3,1691,1570,3259,1703,1573,3274,34,61,92,0,0,0,0,3,0,0,6,7,1767,1666,3436,1801,1740,3541,289,439,725,3,8,11,10,11,21,0,0,4,1202,953,2151,1502,1413,2916,858,1003,1862,25,22,49,21,30,47,0,5,5,490,356,844,1391,1421,2807,1134,1334,2465,24,38,58,46,57,98,0,0,0,290,229,521,1498,1655,3151,1312,1421,2736,30,49,78,56,91,150,6,7,15,189,165,356,1593,1736,3330,1243,1363,2611,28
12602,2391,53,61,110,175,229,400,96,535,632,120,140,262,1727,2068,3795,1087,829,1921,39,29,66,96,174,271,162,631,791,90,114,199,1470,1781,3253,852,565,1415,15,16,31,51,118,173,215,979,1203,71,122,194,1208,1804,3011,589,302,886,4,12,12,40,76,118,365,1578,1941,51,196,250,1045,2166,3214,25200,25369,50573,893,1135,2030,2458,3962,6421,1046,4692,5737,18192,16704,34899,47799,51868,99663,11,17,27,0,0,3,0,4,6,5,3,6,4094,3425,7522,4114,3448,7560,108,281,389,6,4,8,8,10,20,0,0,3,5137,5133,10269,5261,5433,10692,1366,2095,3461,28,44,73,37,63,103,0,7,9,4083,3745,7830,5508,5957,11465,3411,3766,7176,66,83,145,84,182,270,7,9,15,2180,1882,4064,5745,5917,11667,3643,3660,7303,99,135,233,155,263,418,4,12,19,1158,1118,2270,5060,5184,10243,3226,3233,6457,123,171,297,205,358,560,12,30,44,906,877,1785,4476,4665,9138,2859,3147,6002,118
12701,1173,46,31,79,80,86,162,62,345,413,32,23,56,898,985,1884,422,239,660,23,15,41,38,57,91,85,333,420,20,9,29,583,658,1239,226,118,340,12,11,27,21,27,47,88,291,373,13,9,24,357,459,809,97,37,134,0,0,0,4,13,15,74,286,358,8,9,16,190,341,525,16086,16135,32224,883,1333,2222,1605,2322,3927,492,2064,2557,10924,9332,20256,29988,31188,61178,11,23,40,4,0,6,3,0,3,0,5,7,4066,3807,7876,4081,3838,7921,146,401,552,0,29,30,5,17,21,3,0,0,3523,3288,6815,3683,3738,7421,1018,1671,2689,49,94,147,32,88,116,0,3,6,2400,1922,4326,3504,3782,7289,2186,2673,4861,102,190,289,88,184,275,3,13,14,1360,955,2314,3741,4013,7755,2420,2656,5071,175,230,404,190,274,464,7,17,26,779,627,1411,3574,3806,7384,2531,2621,5153,146,232,378,221,350,573,15,30,43,595,475,1067,3512,3707,7215,2471,2402,4865,141
12702,3423,101,81,181,202,200,400,179,908,1081,109,89,199,2535,2743,5280,1440,976,2421,53,37,96,131,140,268,213,1046,1252,67,44,114,1905,2241,4150,954,464,1413,32,23,57,52,91,142,255,1083,1333,42,44,79,1329,1704,3027,472,208,685,14,10,30,18,33,47,275,1086,1363,18,39,59,801,1378,2181,34992,35058,70047,2241,3030,5268,4364,6421,10785,1346,6601,7950,25362,20822,46180,68295,71926,140227,25,82,107,0,4,7,5,5,8,3,3,6,6837,6339,13180,6876,6432,13304,410,946,1353,13,60,77,7,52,58,4,5,13,6983,5904,12882,7415,6953,14376,1488,2500,3986,80,224,300,115,259,376,3,23,24,4752,3600,8355,6439,6608,13042,2696,3554,6249,198,308,509,243,461,705,3,32,32,2668,1892,4561,5813,6243,12056,3013,3542,6553,255,373,633,390,614,1008,8,44,53,1606,1294,2899,5277,5868,11147,3435,3919,7359,304,395,700,541,897,1434,26,82,102,1319,1085,2408,5622,6383,12007,4078,3979,8058,294
12703,1568,55,47,99,135,127,260,77,450,525,52,32,89,1210,1328,2536,611,417,1031,20,28,51,72,93,166,95,510,606,46,22,63,845,1078,1917,379,187,569,10,15,24,41,42,84,117,550,669,17,20,35,564,816,1384,182,97,281,4,7,9,19,33,45,149,568,719,13,16,23,369,717,1081,21256,21289,42550,1249,1597,2844,2469,3406,5879,697,3241,3935,13855,11194,25052,39523,40728,80248,13,40,55,0,4,3,0,0,0,0,3,3,4054,3697,7748,4067,3741,7814,212,605,817,12,41,50,9,19,28,3,3,8,3871,3295,7175,4109,3971,8083,1233,1991,3224,62,140,204,54,102,158,4,8,10,2809,2164,4968,4158,4401,8570,2716,3304,6016,130,217,348,133,217,346,8,11,15,1526,1167,2692,4520,4910,9427,3105,3212,6326,164,258,422,193,323,516,4,31,32,981,692,1670,4446,4518,8969,3014,3055,6069,164,258,420,277,458,731,10,41,55,758,522,1279,4226,4333,8559,2755,2598,5355,170
12801,2602,40,32,72,150,264,410,124,477,597,70,40,111,1751,2042,3795,1156,978,2136,35,25,60,112,166,278,154,671,824,56,57,113,1511,1895,3412,980,680,1661,23,20,34,52,130,180,220,1028,1254,49,40,85,1319,1901,3222,593,321,913,10,7,21,33,92,123,322,1398,1725,23,45,68,978,1859,2838,21882,22096,43973,986,1216,2199,2793,4223,7014,1092,4450,5540,14387,12572,26955,41134,44547,85684,6,8,18,0,0,0,0,0,3,0,0,0,3125,3066,6193,3134,3080,6216,49,95,144,3,4,14,3,4,8,0,0,0,3094,2918,6009,3153,3026,6174,574,962,1534,13,45,59,20,26,44,5,4,7,2614,2501,5111,3218,3536,6755,1667,2071,3737,51,80,141,71,96,162,0,3,9,1670,1416,3083,3459,3670,7131,2170,2411,4582,86,113,198,153,211,367,4,15,22,1024,813,1834,3434,3563,7003,2547,2719,5260,136,198,332,286,382,667,4,21,28,845,691,1531,3812,4003,7822,2498,2631,5136,152
12802,2090,31,29,58,111,149,261,83,358,444,48,37,80,1435,1493,2932,747,571,1316,17,20,33,67,98,165,113,462,581,31,21,53,971,1172,2140,563,371,933,18,4,25,37,66,98,146,636,783,30,23,55,790,1110,1894,300,147,445,0,3,8,28,50,74,234,935,1160,19,43,60,582,1173,1756,23815,23874,47689,841,1165,2012,2116,3474,5589,834,3222,4056,13390,11601,24993,41006,43336,84338,10,4,11,0,0,0,0,0,0,0,0,0,3573,3285,6861,3580,3292,6878,79,139,209,3,4,10,3,6,11,0,0,3,3254,3010,6267,3337,3154,6494,621,958,1578,15,33,51,17,21,38,0,0,0,2347,1932,4278,3001,2935,5939,1751,2181,3929,45,74,117,45,95,143,5,6,9,1178,980,2159,3018,3340,6358,2490,2766,5258,69,111,185,111,185,294,8,16,24,772,653,1427,3458,3735,7191,2895,2995,5887,105,177,285,212,362,578,7,18,21,655,635,1293,3876,4188,8065,2677,2820,5496,147
19797,12,0,0,0,0,0,0,0,5,5,0,0,0,9,14,22,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,3,11,0,0,0,0,0,0,0,7,9,0,0,0,8,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,59,0,0,0,9,7,12,4,19,17,13,0,13,56,54,107,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,3,11,13,0,0,3,0,0,0,0,0,0,0,0,0,5,4,4,5,3,9,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,5,8,17,7,10,13,0,0,0,0,0,0,0,0,0,0,4,4,11,8,19,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,5,3,7,8,8,18,0,0,0,0,0,0,0,0,0,0,4,3,9,10,24,6,4,6,0
19999,175,20,5,28,67,28,88,19,20,39,25,6,35,231,137,364,42,22,60,7,5,9,23,7,31,21,9,29,10,3,12,96,50,143,15,5,19,0,0,0,11,7,14,10,36,41,11,3,15,45,47,96,16,9,26,3,0,3,3,0,3,21,55,83,4,3,10,51,72,124,1351,1218,2571,606,340,954,951,570,1521,152,227,380,3886,2421,6306,6957,4779,11736,0,0,0,0,0,0,0,0,0,0,0,0,281,227,509,283,231,516,3,24,26,3,0,10,0,4,4,5,0,5,735,584,1321,746,614,1359,76,77,146,33,21,48,9,3,15,7,0,6,801,539,1341,927,634,1561,118,107,225,43,27,64,23,13,39,0,0,0,508,308,814,685,453,1139,102,67,166,65,25,90,36,24,59,3,8,14,417,205,626,622,335,959,87,58,142,95,24,125,88,39,121,3,11,13,378,159,539,644,296,938,66,69,140,80
