LGA_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
LGA15950,890,615,2074,1431,941,878,681,306,154,7967,8545,5286,16350,12321,8218,7182,5925,2680,1147,67655,118,91,359,481,300,207,161,73,17,1806,761,486,815,920,1070,1136,1154,892,270,7502,0,0,0,0,0,3,0,0,0,4,57,18,94,87,57,43,38,25,10,437,0,0,0,0,0,0,0,0,0,0,2101,1104,2412,2424,1854,1607,1427,848,305,14075,4,3,4,9,0,4,3,0,0,29,129,77,172,173,157,134,74,39,25,968,0,5,15,8,15,6,3,3,3,59,10,0,5,12,3,0,5,0,0,39,13,0,21,14,32,23,21,28,16,170,10,11,11,34,15,16,4,7,4,107,19,11,52,43,33,27,27,11,12,238,31,29,103,66,47,16,19,0,0,313,65,40,121,119,155,173,179,144,48,1057,0,0,3,4,4,5,3,6,0,22,4,0,7,6,9,0,5,0,0,41,79,59,114,145,149,160,180,176,35,1086
LGA15990,3617,2217,2774,3225,2936,2372,1976,1203,857,21179,49853,26970,29574,38201,37394,28422,22441,13082,6941,252876,340,290,452,741,800,555,326,109,26,3634,4932,3133,1856,3688,6257,5815,5549,4751,2215,38199,13,0,6,14,6,14,9,0,0,70,393,187,265,317,301,316,273,160,76,2282,0,0,4,0,0,0,0,0,0,10,12347,7482,5392,7548,9248,7245,5368,3909,1646,60196,9,4,11,0,8,16,5,11,5,69,683,417,357,489,713,536,409,283,119,4002,99,86,92,108,91,83,69,31,8,665,84,54,36,47,31,20,25,3,0,319,58,45,23,62,136,125,99,105,63,707,164,109,82,107,149,129,131,120,48,1033,121,70,86,130,178,138,110,94,45,965,377,263,263,257,290,345,171,69,19,2043,300,208,173,339,594,811,814,636,348,4214,18,10,3,15,28,22,21,37,21,166,27,19,21,27,29,22,18,22,4,177,523,421,268,407,797,929,870,839,346,5394
LGA16100,116,151,85,76,100,78,114,43,19,780,923,673,484,559,757,724,770,296,115,5301,0,0,0,12,4,4,4,0,0,23,104,56,50,86,142,151,184,108,36,917,0,0,0,0,0,0,0,0,0,0,3,5,0,5,6,6,5,7,0,33,0,0,0,0,0,0,0,0,0,0,298,165,149,145,220,234,217,101,32,1573,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,9,7,3,7,45,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,4,0,0,4,3,0,0,3,3,8,3,3,0,20,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,5,0,0,0,7,9,0,4,3,3,16,5,3,0,43,9,4,4,8,14,24,34,17,5,115,0,0,0,0,0,0,0,0,0,0,12,5,5,13,4,5,14,7,0,57,11,7,10,17,26,45,53,34,10,214
LGA16150,591,458,458,425,464,384,297,186,101,3365,8545,4942,5358,5106,4990,4646,3627,2205,919,40348,48,27,69,89,42,46,28,0,0,353,927,567,544,726,1011,982,1054,731,284,6826,0,0,0,0,0,0,0,0,0,0,97,35,70,65,66,74,54,42,21,527,61,58,24,47,16,24,11,3,7,257,2468,1319,1277,1339,1436,1366,1142,771,295,11418,7,0,7,5,3,7,9,6,3,40,33,20,16,25,25,22,24,16,8,186,19,17,10,23,32,16,16,8,3,148,13,3,13,6,8,7,9,4,0,53,3,4,0,12,14,6,8,6,9,73,5,5,5,3,0,0,0,0,0,27,148,39,54,77,56,42,48,30,5,487,136,63,85,57,59,72,38,23,5,541,87,59,65,76,127,158,192,112,51,925,5,3,4,7,7,18,16,11,0,64,9,3,3,8,12,6,8,6,0,63,222,163,116,229,241,333,380,250,117,2056
LGA16200,247,184,143,165,205,191,201,136,63,1534,2948,1819,1538,1561,1898,1949,1506,953,437,14611,9,5,9,16,16,8,3,0,0,65,357,279,209,279,407,518,456,315,147,2968,0,0,0,0,0,0,0,0,0,3,78,34,21,30,51,30,34,40,0,331,13,12,16,3,3,5,6,0,0,65,715,432,379,387,430,492,391,247,117,3581,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,13,4,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,9,8,3,6,4,7,23,8,12,0,70,4,0,3,0,4,0,0,0,0,8,3,0,4,0,3,0,5,4,3,23,33,18,10,31,21,17,17,13,0,170,42,29,19,43,65,106,103,68,19,505,0,3,0,4,9,4,0,3,0,23,6,4,3,5,3,4,4,3,3,33,91,53,60,77,87,135,160,102,58,821
LGA16260,3317,2525,5147,3610,2336,1917,1236,745,386,21216,41605,26367,45776,35844,26633,22375,15052,8596,3897,226153,971,846,1904,2103,1562,1378,997,366,127,10251,1794,1312,1420,1768,2201,2146,2197,1839,855,15530,22,10,33,22,10,15,10,7,0,125,830,457,577,777,666,630,472,207,72,4694,108,74,87,62,33,48,25,16,12,474,9182,5621,6444,7092,6524,5476,4385,2662,1038,48420,34,32,31,32,41,31,37,19,11,257,675,440,429,545,690,464,347,342,121,4051,46,32,63,85,65,49,23,17,3,393,101,61,96,75,63,51,37,14,9,507,24,12,20,34,32,59,32,56,30,303,280,129,226,239,127,128,126,57,11,1329,209,166,263,251,174,215,123,39,36,1468,356,308,372,383,349,296,166,72,24,2326,1383,830,935,1156,1272,1004,665,452,204,7902,13,15,8,11,34,15,27,43,19,177,77,44,76,92,70,36,34,16,14,466,572,406,429,567,606,623,599,505,254,4557
LGA16350,2915,2309,2907,2415,2042,1764,1204,559,240,16359,41287,27156,30295,27457,24735,22224,14464,6126,2320,196064,342,201,331,604,379,323,191,46,7,2438,3992,2581,2522,3573,4435,4580,4156,2110,656,28607,44,22,32,26,12,27,26,7,0,194,329,182,275,271,267,282,243,97,28,1977,107,90,64,58,41,33,22,5,4,425,12908,8297,7922,8250,8271,7732,5665,2700,794,62548,40,22,24,25,32,23,30,19,4,217,682,430,456,456,540,412,317,223,81,3597,94,88,65,85,90,103,76,35,16,650,211,101,120,104,92,74,53,27,6,788,33,13,19,32,51,69,85,50,25,380,240,154,152,177,126,117,102,43,3,1105,179,96,153,134,125,185,164,46,19,1105,703,396,403,450,352,303,196,55,13,2868,364,204,267,408,504,665,698,361,99,3574,26,26,12,23,50,53,53,34,15,295,101,71,77,66,65,50,39,16,6,495,430,298,297,374,405,498,442,212,68,3037
LGA16380,971,655,601,646,851,959,1189,723,321,6917,13101,7528,6629,8106,10152,11263,11785,7000,2977,78541,46,39,70,101,119,102,104,23,3,602,1264,978,638,1196,2216,2837,3693,2948,1242,17013,0,0,0,0,0,0,0,0,0,0,83,54,37,67,88,123,197,170,60,880,0,0,0,0,0,0,0,0,0,7,3011,1914,1234,1678,2276,2615,2608,1761,635,17733,3,0,0,6,4,7,13,4,3,46,27,27,13,19,36,51,37,24,10,231,46,31,24,39,42,49,71,57,12,370,13,3,7,8,7,9,14,11,4,78,8,7,3,16,20,34,50,55,11,208,12,3,6,9,16,4,0,0,0,50,139,59,51,72,77,89,94,41,25,661,161,75,65,92,86,82,95,35,12,702,140,76,71,136,273,431,621,478,217,2437,19,21,9,21,25,45,64,47,8,262,50,47,28,44,54,61,88,49,36,457,162,151,114,200,333,544,777,582,220,3084
LGA16400,962,681,690,703,831,898,951,607,272,6595,12513,7637,6684,7842,9244,9667,9484,4799,1681,69556,62,46,66,105,90,85,46,25,4,523,1339,1006,634,1213,2000,2627,3226,2199,618,14866,0,0,0,0,0,0,0,0,0,0,205,89,83,109,176,191,211,154,41,1259,0,0,0,0,0,0,0,0,0,5,2363,1500,1088,1510,1883,2352,2340,1396,383,14806,15,7,4,3,4,16,11,14,6,80,57,39,36,49,55,69,82,37,16,445,21,9,20,24,31,44,30,24,9,211,17,5,7,8,5,15,15,5,0,80,15,3,12,8,22,30,35,30,12,158,4,0,4,3,0,5,3,4,0,18,48,20,18,34,30,47,61,32,17,306,194,131,66,105,131,120,103,50,9,919,139,83,59,111,246,347,465,344,85,1886,9,10,9,16,17,32,57,32,9,184,20,26,11,13,14,17,28,13,8,142,223,171,111,231,331,515,661,468,150,2847
LGA16490,1010,630,798,764,899,738,470,199,64,5569,10963,6757,7664,7893,8955,6972,4268,1870,682,56027,59,29,89,124,93,80,53,18,4,556,1141,671,646,916,1430,1462,1082,575,192,8123,0,0,0,0,0,0,0,0,0,0,61,39,48,71,78,78,51,26,3,451,51,36,44,23,20,13,9,10,3,209,3030,1781,1722,1985,2367,2048,1301,692,245,15176,0,0,0,4,4,3,4,0,0,14,264,172,169,190,248,195,167,118,43,1565,17,14,12,13,25,23,10,0,0,112,33,9,10,16,17,5,9,4,0,105,23,15,30,38,53,60,51,30,8,293,18,3,6,8,3,3,0,0,0,46,27,20,25,37,27,38,21,15,8,211,129,36,66,84,49,57,36,5,0,472,66,54,51,81,203,229,187,102,33,1000,17,9,12,9,13,13,15,5,0,98,28,14,9,17,11,9,9,0,0,87,120,90,92,155,187,243,185,95,29,1195
LGA16550,1917,2643,3539,2614,1968,1529,1119,648,468,16456,20965,23126,26571,20992,17001,13095,9760,5967,3179,140659,177,318,503,546,474,429,411,153,61,3073,1204,946,1050,1238,1697,1608,1297,978,456,10476,12,8,19,10,15,21,19,3,0,106,56,98,114,100,107,90,58,33,25,681,0,0,0,0,4,0,0,0,0,12,6478,4142,5815,5098,4643,3754,3009,2127,999,36054,5,3,7,3,0,8,8,3,0,29,1025,807,590,739,1141,1089,823,901,533,7657,15,14,25,50,27,25,21,24,7,204,13,4,7,10,7,20,3,0,0,84,16,19,30,32,51,25,27,32,10,241,57,33,18,42,49,24,32,43,8,302,26,35,79,76,53,46,34,14,13,379,94,116,144,117,89,64,52,15,5,692,144,131,172,226,236,293,235,161,77,1666,7,3,6,3,0,12,9,0,0,35,5,6,14,16,13,10,8,3,3,77,101,71,106,114,187,125,161,90,29,985
LGA16610,440,268,199,272,299,323,278,148,46,2277,4367,2623,1985,2470,2941,3304,2807,1677,637,22805,6,3,9,11,21,24,21,4,0,100,364,270,201,338,575,716,878,552,221,4121,0,0,0,0,0,0,0,0,0,0,34,24,18,23,22,42,62,36,11,263,0,0,0,0,4,6,0,0,0,11,851,571,429,468,623,752,759,436,174,5063,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,7,9,7,0,39,16,17,10,11,14,15,18,14,4,122,0,0,0,0,5,0,0,0,0,9,0,0,3,0,4,7,14,3,0,38,0,0,0,0,0,0,0,0,0,0,4,3,5,5,6,14,10,3,3,54,50,23,13,30,31,21,30,10,4,206,98,64,57,80,124,217,232,152,69,1095,4,10,4,4,7,17,16,4,6,72,21,3,9,8,8,14,13,7,8,79,56,42,45,51,98,159,208,140,71,862
LGA16700,1413,1316,1802,1403,1098,939,597,418,321,9298,18961,15739,21180,17163,14451,12213,8318,5311,2973,116304,473,391,1092,1169,777,660,543,235,85,5427,990,763,784,912,1362,1281,1134,819,486,8548,13,24,22,8,16,29,14,3,0,123,339,180,281,335,288,304,215,118,58,2127,25,18,8,22,0,15,8,0,7,105,5159,3479,3672,4151,3924,3582,2785,1877,977,29605,14,4,10,11,7,11,8,0,4,74,490,331,356,346,530,380,281,253,94,3057,15,21,25,44,33,28,27,17,6,212,12,13,15,18,10,6,0,0,0,84,14,9,11,27,22,26,22,25,23,176,231,183,199,227,195,225,186,126,43,1625,81,84,136,101,85,72,64,29,22,678,214,115,176,219,140,102,68,19,13,1071,519,301,539,510,463,477,342,224,147,3523,11,0,3,5,5,3,3,4,0,45,34,20,45,33,23,30,18,18,3,222,253,159,220,289,258,295,315,214,130,2132
LGA16900,959,581,660,608,667,664,584,300,122,5152,13607,8992,8013,8611,9241,8508,6527,3582,1374,68460,44,51,83,85,100,74,56,22,3,509,1438,951,795,1209,1877,1955,1938,1293,402,11857,0,0,0,0,0,0,0,0,0,3,66,38,44,53,77,87,116,62,26,578,0,0,0,0,0,0,0,0,0,0,3513,2245,2098,2179,2469,2752,2059,1188,457,18951,4,0,11,3,3,18,12,3,0,63,475,328,248,372,419,319,352,146,46,2702,74,36,38,49,61,61,64,41,17,444,23,15,9,15,16,15,9,0,0,97,22,11,10,20,40,75,50,52,15,298,30,5,7,25,8,3,9,5,0,103,8,7,12,8,25,18,43,33,12,165,159,64,69,80,75,96,76,27,4,645,73,63,53,87,171,282,285,180,63,1249,21,13,8,17,19,21,25,17,4,132,17,11,5,13,11,6,14,4,3,76,222,169,129,177,205,306,290,201,68,1769
LGA16950,1356,1056,1128,1096,1226,1444,1460,829,444,10028,16320,9930,9312,10087,12300,15352,14977,8209,3163,99649,99,87,116,153,186,128,94,35,0,894,1688,1078,811,1337,2233,3601,4679,3148,1249,19817,0,0,0,0,0,0,0,0,0,0,286,123,140,170,173,257,331,207,52,1733,0,0,0,0,0,0,0,0,0,3,2716,1610,1534,1779,2310,3280,3525,2027,734,19514,8,3,4,3,14,11,18,19,0,86,73,58,57,68,95,115,135,97,32,731,80,30,34,66,66,78,76,61,23,514,24,8,17,14,14,18,21,14,0,135,3,10,7,17,28,46,75,55,12,261,12,0,5,0,5,5,0,0,0,24,9,5,18,18,30,40,71,39,25,256,117,80,94,52,73,127,108,50,5,715,127,105,99,133,257,499,703,554,222,2689,21,14,10,17,26,36,55,35,17,223,14,9,9,14,19,15,19,17,5,123,195,128,129,170,294,574,713,471,204,2887
LGA17000,417,237,260,283,292,280,209,101,37,2124,4861,3154,2904,3058,3337,2750,1746,845,346,22990,21,14,19,41,29,19,10,0,0,142,800,610,461,644,918,876,749,394,163,5615,0,0,0,0,0,0,0,0,0,0,73,37,32,40,37,41,35,16,0,302,34,16,42,12,11,13,0,4,0,135,1171,682,611,660,766,722,479,226,78,5386,0,0,0,0,0,0,0,0,0,3,0,0,5,9,4,3,9,0,0,30,3,0,0,8,7,10,16,8,0,57,5,0,5,0,7,0,0,0,0,17,3,4,0,8,5,10,6,0,0,39,0,0,4,0,0,0,0,0,0,8,21,11,3,12,22,20,9,7,0,111,45,25,13,18,27,24,14,7,0,179,31,21,20,24,62,94,70,39,6,381,5,3,3,4,7,7,3,0,0,41,12,6,3,11,13,7,9,4,0,68,93,58,42,83,127,180,174,90,44,879
LGA17040,335,289,342,311,389,291,271,143,85,2471,3463,2250,2232,2463,3042,2896,2274,1145,459,20216,21,17,41,29,40,25,22,4,0,201,367,269,207,298,528,651,616,375,157,3466,0,0,0,0,0,0,0,0,0,5,65,24,9,35,55,55,30,9,6,283,0,0,0,0,0,0,0,0,0,0,680,394,390,454,647,717,554,408,142,4392,0,0,0,0,0,0,0,0,0,3,25,15,18,14,20,24,25,12,3,151,8,0,4,8,9,8,10,9,3,55,6,0,0,0,0,3,0,0,0,9,0,4,0,5,6,28,20,20,14,103,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,4,10,8,0,48,26,12,11,10,14,13,6,8,0,104,13,16,13,16,53,82,97,62,28,395,0,0,0,3,0,5,0,3,0,19,0,4,0,0,4,12,5,0,0,37,52,34,27,47,66,121,112,51,15,521
LGA17080,265,153,199,220,252,271,186,115,70,1733,2607,1433,1444,1625,1931,2160,1782,986,430,14398,4,3,20,31,20,15,5,4,0,93,370,227,226,315,483,667,653,442,167,3545,0,0,0,0,0,0,0,0,0,0,32,21,15,12,29,15,23,13,0,171,0,0,0,0,0,0,0,0,0,0,732,392,306,390,411,534,419,245,83,3499,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,11,7,0,0,36,3,7,7,13,11,13,20,0,0,74,0,0,0,0,0,0,0,0,0,8,0,0,6,7,3,3,5,12,6,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,10,4,0,31,25,15,3,15,20,16,16,7,7,117,20,10,16,34,36,103,105,75,20,421,0,0,0,4,0,8,5,5,0,15,18,8,7,9,12,12,9,0,0,77,33,27,25,29,44,86,81,45,19,381
LGA17100,536,609,1030,503,389,317,186,115,60,3747,6223,6294,9302,5273,4672,3907,2359,1524,756,40313,194,350,641,432,354,380,229,130,43,2754,218,160,189,169,189,209,202,127,86,1562,0,0,0,0,5,0,0,0,0,13,57,46,97,65,54,61,39,11,8,428,3,0,3,0,0,6,0,3,0,16,1512,1178,1558,1224,1169,1133,846,578,290,9486,0,0,4,0,0,0,0,4,0,12,149,190,122,130,203,188,130,126,47,1293,3,7,3,13,18,5,7,0,3,68,0,0,4,0,0,0,0,0,0,15,0,0,5,0,4,3,5,3,0,28,53,39,57,34,33,50,18,19,5,303,22,31,39,23,34,16,5,3,4,179,36,16,45,44,12,24,22,9,4,213,143,127,171,127,169,147,104,72,22,1088,7,0,0,4,3,0,0,0,0,19,6,10,15,5,10,16,11,8,4,84,55,52,58,68,66,105,78,49,25,559
LGA17150,2467,1631,2003,2049,1917,1820,1248,781,521,14433,41652,25840,26247,30154,30298,27271,19989,11060,5951,218465,245,149,303,533,504,417,321,88,30,2589,4441,3418,2329,3990,5666,5819,5861,4112,1872,37516,0,0,6,0,0,0,0,0,0,13,578,376,320,420,530,530,443,274,113,3583,53,31,45,21,21,14,7,5,0,211,12725,8246,6180,7631,8785,7953,6042,3760,1550,62876,43,25,24,21,36,40,33,19,6,240,1978,1486,1066,1279,1916,1377,858,532,217,10711,45,33,33,49,51,56,38,35,12,344,47,27,20,36,25,28,26,17,5,229,30,25,32,50,83,85,66,62,33,464,255,107,112,184,110,96,88,53,14,1010,86,56,84,111,111,137,129,95,48,862,483,255,243,331,263,249,175,62,30,2081,306,171,217,296,570,725,765,591,261,3914,61,45,34,32,55,58,57,42,23,410,11,15,10,23,20,22,12,5,0,130,470,453,309,424,652,939,927,608,344,5122
LGA17200,2024,5851,10979,5248,3534,2641,1605,788,320,32991,14042,36962,68865,33852,21468,16072,10462,4859,1789,208376,518,1714,5093,3481,1313,812,593,225,77,13819,692,838,1638,1485,1578,1596,1412,793,275,10304,0,0,11,9,5,0,0,0,0,26,49,135,340,239,145,126,78,40,14,1168,0,0,0,0,0,0,3,0,0,3,2782,3095,9207,6051,3835,3222,2279,1247,393,32111,0,0,10,3,5,5,5,4,0,30,485,340,732,690,705,531,372,342,152,4354,5,12,22,18,24,22,21,15,6,144,19,7,28,20,12,12,6,3,0,100,13,21,54,57,48,48,50,36,14,351,19,5,62,53,23,20,8,3,0,201,33,82,211,122,72,67,46,27,11,668,113,147,366,213,106,80,35,7,4,1074,96,174,388,271,247,272,259,140,47,1893,4,3,5,9,11,16,10,6,0,67,8,26,35,26,30,30,13,4,6,181,95,144,315,244,243,269,217,113,29,1667
LGA17310,1008,669,721,691,659,759,626,386,188,5705,12113,6954,7194,6927,7628,7692,6158,3569,1437,59662,55,38,91,85,58,44,20,9,0,398,1950,1238,1095,1563,2125,2491,2442,1662,593,15156,0,0,0,0,0,0,0,0,0,0,79,59,66,70,69,81,82,55,13,569,41,32,38,18,22,10,4,7,0,181,2879,1633,1445,1592,1754,1703,1477,901,355,13742,4,0,0,3,5,5,6,3,0,26,11,6,10,9,19,14,11,15,0,95,19,24,18,18,40,37,29,18,0,200,12,5,5,6,9,12,7,3,0,61,7,9,8,11,18,9,8,4,9,87,9,0,3,10,0,0,0,0,0,21,29,14,34,31,10,34,26,10,6,185,148,56,60,100,44,64,55,11,3,546,127,83,82,133,251,381,390,261,112,1816,15,11,9,13,32,17,23,17,5,149,18,9,12,15,19,14,21,9,4,124,218,150,124,160,263,376,410,308,141,2153
LGA17350,53,41,41,34,54,70,58,45,13,414,1183,627,563,594,820,859,788,474,212,6110,5,0,5,3,3,0,0,0,3,25,152,109,100,112,195,239,237,178,75,1397,0,0,0,0,0,0,0,0,0,0,12,9,0,17,16,6,32,14,4,111,0,0,0,0,0,0,0,0,0,0,324,182,122,159,189,219,206,116,46,1561,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,16,0,0,0,0,4,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,35,30,19,10,35,40,45,29,5,248,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,9,5,0,7,5,3,5,0,0,33,26,4,15,10,34,39,65,40,29,274,4,0,0,4,6,3,5,3,0,26,0,0,0,0,5,5,0,5,0,16,33,20,15,24,34,65,55,40,17,297
LGA17400,111,58,59,79,102,191,150,93,57,908,1036,547,431,664,822,1301,1137,518,175,6624,0,0,6,3,12,19,13,4,0,52,113,80,65,94,160,225,318,176,59,1293,0,0,0,0,0,0,0,0,0,0,4,6,3,5,8,8,4,8,0,52,0,0,0,0,0,0,0,0,0,0,148,111,77,104,157,222,266,140,41,1265,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,3,0,0,20,7,0,0,5,6,4,22,5,7,54,0,0,0,3,0,0,0,0,0,5,0,0,0,3,7,0,4,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,8,4,3,6,8,3,0,0,60,11,3,5,8,22,48,87,34,23,242,3,6,0,4,4,0,5,3,0,32,6,0,0,0,5,7,10,4,0,42,22,17,12,14,27,52,78,41,20,276
