region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
UCL115080,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,298,250,548,38,19,57,25,0,25,10,0,10,11,5,16,5,3,8,42,69,111,432,346,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,3,3,0,3,3,10,24,34,44,65,109,18,9,27,509,447,956
UCL115081,0,3,3,0,3,3,0,0,0,0,0,0,4,0,4,363,280,643,40,13,53,6,0,6,3,0,3,3,0,3,3,0,3,0,3,3,422,302,724,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,9,6,15,0,4,4,0,0,0,0,0,0,0,4,4,0,6,6,57,69,126,8,11,19,496,398,894
UCL115082,4,0,4,3,5,8,0,0,0,0,0,0,0,0,0,383,315,698,23,17,40,20,3,23,7,0,7,3,0,3,0,0,0,3,6,9,446,346,792,0,0,0,0,0,0,0,0,0,4,0,4,0,5,5,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,3,0,3,12,5,17,0,0,0,0,0,0,0,0,0,0,0,0,6,17,23,45,57,102,14,10,24,523,435,958
UCL115083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,131,298,15,11,26,13,0,13,0,0,0,6,5,11,3,0,3,15,25,40,219,172,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,18,28,27,43,70,3,3,6,259,239,498
UCL115084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,270,664,24,27,51,9,0,9,0,0,0,3,0,3,0,3,3,11,16,27,441,316,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,24,40,38,66,104,9,10,19,510,416,926
UCL115085,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,111,106,217,12,9,21,13,0,13,3,0,3,8,8,16,0,5,5,19,25,44,169,153,322,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,22,31,53,3,5,8,213,202,415
UCL115086,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,273,221,494,61,44,105,4,0,4,0,0,0,0,3,3,13,3,16,57,58,115,412,329,741,0,0,0,0,0,0,0,0,0,14,7,21,4,3,7,0,0,0,18,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,23,14,37,6,0,6,0,0,0,0,0,0,6,0,6,19,14,33,60,77,137,9,9,18,529,443,972
UCL115087,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,208,178,386,20,3,23,12,0,12,3,0,3,0,0,0,0,0,0,0,9,9,246,190,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,28,28,56,3,0,3,286,229,515
UCL115088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,162,344,19,18,37,9,0,9,3,0,3,12,0,12,0,0,0,4,5,9,229,185,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,23,45,68,4,6,10,263,242,505
UCL115089,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,509,411,920,70,39,109,22,0,22,6,3,9,4,0,4,3,3,6,53,19,72,670,478,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,19,31,64,99,163,15,17,32,761,617,1378
UCL115090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,103,230,11,3,14,6,0,6,0,0,0,0,0,0,0,3,3,13,16,29,157,125,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,19,17,36,0,0,0,183,152,335
UCL115091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,81,219,15,6,21,6,3,9,3,0,3,0,0,0,3,0,3,11,9,20,176,99,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,10,22,32,0,0,0,193,132,325
UCL115092,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,224,232,456,14,13,27,21,0,21,4,3,7,3,3,6,0,0,0,6,3,9,275,258,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,21,32,35,67,12,6,18,325,314,639
UCL115093,4,3,7,0,4,4,0,0,0,0,0,0,0,0,0,212,187,399,8,13,21,9,0,9,0,0,0,3,0,3,0,0,0,4,7,11,240,214,454,0,0,0,0,0,0,0,0,0,9,4,13,0,4,4,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,8,21,3,0,3,0,0,0,0,0,0,3,0,3,19,18,37,15,32,47,3,0,3,293,272,565
UCL115094,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,332,271,603,42,24,66,12,0,12,6,0,6,3,0,3,3,0,3,41,35,76,445,330,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,17,23,40,36,68,104,8,5,13,510,429,939
UCL115095,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,139,120,259,16,11,27,10,0,10,3,0,3,3,0,3,11,0,11,23,31,54,205,165,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,13,18,31,7,8,15,229,200,429
UCL115096,3,0,3,4,6,10,3,0,3,0,0,0,0,0,0,424,361,785,25,23,48,12,0,12,5,0,5,3,0,3,0,0,0,6,11,17,485,401,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,34,42,55,94,149,8,12,20,560,544,1104
UCL115097,0,0,0,3,5,8,3,0,3,0,0,0,0,0,0,387,281,668,25,25,50,15,0,15,3,0,3,4,0,4,4,0,4,9,4,13,453,315,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,9,9,18,3,0,3,0,0,0,0,0,0,3,0,3,12,11,23,57,61,118,3,3,6,537,399,936
UCL115098,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,111,136,247,14,19,33,15,0,15,0,0,0,7,0,7,4,0,4,26,34,60,180,189,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25,11,19,30,12,7,19,218,228,446
UCL115099,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,256,251,507,28,32,60,34,3,37,4,0,4,9,0,9,8,0,8,31,32,63,370,321,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,6,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,24,32,36,65,101,10,5,15,427,421,848
UCL115100,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,236,231,467,34,35,69,16,0,16,6,0,6,5,0,5,0,0,0,40,46,86,337,317,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,25,36,45,57,102,3,7,10,399,409,808
UCL115101,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,269,234,503,13,27,40,13,0,13,0,0,0,0,0,0,0,0,0,6,8,14,308,269,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,31,44,46,53,99,8,3,11,378,359,737
UCL115102,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,226,190,416,28,22,50,11,0,11,3,0,3,3,3,6,5,0,5,18,10,28,297,225,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25,29,31,60,4,8,12,339,280,619
UCL115103,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,131,104,235,12,5,17,8,0,8,0,0,0,0,0,0,0,0,0,19,32,51,170,144,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,19,18,37,16,43,59,5,5,10,213,213,426
UCL115104,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,222,182,404,38,25,63,7,0,7,4,0,4,0,0,0,3,0,3,24,25,49,298,236,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,31,37,68,3,10,13,349,295,644
UCL115105,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,272,216,488,24,32,56,19,0,19,6,0,6,15,0,15,3,5,8,14,39,53,358,292,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15,13,28,50,59,109,8,8,16,434,375,809
UCL115106,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,335,358,693,25,31,56,25,0,25,8,0,8,36,16,52,4,3,7,32,45,77,470,456,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,4,4,8,4,7,11,3,0,3,0,0,0,0,0,0,3,0,3,48,83,131,64,81,145,10,9,19,599,636,1235
UCL115107,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,318,259,577,13,46,59,12,0,12,3,0,3,0,0,0,4,0,4,6,0,6,359,312,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,3,4,7,8,6,14,11,10,21,0,0,0,0,0,0,3,0,3,3,0,3,12,19,31,36,60,96,11,5,16,432,406,838
UCL115108,0,0,0,5,0,5,0,0,0,0,3,3,0,0,0,241,192,433,17,30,47,12,0,12,8,0,8,4,0,4,8,3,11,46,47,93,341,275,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,51,79,32,59,91,16,8,24,423,393,816
UCL115109,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,491,416,907,62,43,105,30,3,33,4,0,4,15,3,18,3,5,8,39,68,107,647,542,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,26,46,59,108,167,24,12,36,753,688,1441
UCL115110,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,519,420,939,55,34,89,46,3,49,5,3,8,9,3,12,8,3,11,49,41,90,697,510,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,3,3,6,0,0,0,0,3,3,0,0,0,0,3,3,19,49,68,80,96,176,12,8,20,811,669,1480
UCL115111,0,0,0,46,14,60,0,0,0,0,0,0,0,0,0,242,217,459,42,28,70,18,3,21,3,3,6,10,0,10,5,3,8,33,54,87,399,322,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,23,46,40,86,11,8,19,466,383,849
UCL115112,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,403,270,673,42,31,73,17,0,17,0,0,0,15,0,15,5,0,5,32,31,63,520,335,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,55,73,128,14,7,21,597,433,1030
UCL115113,0,0,0,3,4,7,0,0,0,0,0,0,0,3,3,587,569,1156,45,36,81,18,0,18,11,3,14,11,7,18,8,3,11,15,8,23,698,633,1331,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,10,13,9,10,19,0,3,3,0,0,0,3,0,3,3,3,6,48,91,139,74,108,182,19,15,34,851,860,1711
UCL115114,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,458,443,901,33,52,85,19,0,19,3,0,3,0,0,0,6,0,6,15,25,40,539,520,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,6,3,9,0,0,0,0,0,0,3,0,3,3,0,3,12,26,38,66,82,148,13,13,26,639,644,1283
UCL115115,27,25,52,0,3,3,0,0,0,0,0,0,0,0,0,580,478,1058,28,33,61,18,0,18,7,0,7,4,3,7,6,0,6,21,11,32,691,553,1244,0,0,0,0,0,0,0,0,0,16,11,27,0,6,6,0,0,0,16,17,33,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,7,0,7,27,17,44,0,0,0,0,0,0,0,0,0,0,0,0,14,42,56,72,105,177,7,3,10,811,720,1531
UCL115116,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,276,179,455,16,18,34,11,0,11,0,0,0,0,0,0,3,0,3,0,9,9,306,209,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,20,42,49,91,9,7,16,360,282,642
UCL115117,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,333,294,627,37,20,57,19,0,19,0,0,0,0,3,3,3,3,6,45,34,79,443,357,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,3,6,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,18,24,42,42,54,96,8,11,19,514,452,966
UCL115118,16,17,33,0,3,3,0,0,0,0,0,0,0,0,0,702,591,1293,44,50,94,20,0,20,12,3,15,9,0,9,4,0,4,17,11,28,824,675,1499,4,7,11,0,0,0,0,0,0,16,19,35,0,4,4,3,0,3,23,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,33,34,67,0,5,5,0,0,0,0,0,0,0,5,5,14,25,39,69,120,189,8,8,16,948,867,1815
UCL115119,0,0,0,3,3,6,0,3,3,0,0,0,0,0,0,240,191,431,14,10,24,7,0,7,0,0,0,0,0,0,6,3,9,9,7,16,279,217,496,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36,29,41,70,4,9,13,330,293,623
UCL115120,0,0,0,6,3,9,3,0,3,0,0,0,0,0,0,555,558,1113,63,58,121,15,0,15,10,0,10,3,0,3,3,3,6,11,11,22,669,633,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,3,3,0,0,0,0,3,3,21,34,55,76,97,173,18,18,36,790,785,1575
UCL115121,0,0,0,4,11,15,0,0,0,0,0,0,0,0,0,180,138,318,23,10,33,4,0,4,0,3,3,0,0,0,0,0,0,15,13,28,226,175,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21,34,54,88,5,5,10,278,248,526
UCL115122,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,384,353,737,18,15,33,13,0,13,3,0,3,5,0,5,3,3,6,16,23,39,442,398,840,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,14,15,29,61,79,140,4,3,7,527,498,1025
UCL115123,3,8,11,7,4,11,3,0,3,0,0,0,0,0,0,903,708,1611,49,40,89,90,3,93,12,0,12,0,0,0,7,10,17,15,14,29,1089,787,1876,3,0,3,0,0,0,0,0,0,17,18,35,3,5,8,0,0,0,23,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,35,30,65,4,0,4,0,0,0,0,0,0,4,0,4,21,47,68,74,141,215,21,19,40,1244,1024,2268
UCL115124,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,183,169,352,14,17,31,3,0,3,3,3,6,0,3,3,3,0,3,10,10,20,219,205,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,29,15,34,49,0,0,0,245,257,502
UCL115125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,99,228,14,15,29,17,0,17,0,0,0,0,0,0,3,0,3,0,7,7,163,121,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27,21,31,52,0,6,6,200,169,369
UCL115126,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,280,275,555,15,27,42,9,0,9,0,0,0,7,0,7,3,3,6,6,4,10,323,313,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,28,39,67,35,64,99,5,3,8,391,422,813
UCL115127,0,0,0,4,0,4,0,4,4,0,0,0,0,0,0,494,450,944,39,44,83,17,0,17,12,3,15,9,0,9,10,3,13,35,63,98,620,567,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,9,4,13,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,35,55,90,93,123,216,13,17,30,770,769,1539
UCL115128,45,38,83,5,0,5,0,0,0,0,0,0,0,0,0,237,176,413,16,14,30,11,0,11,3,0,3,0,0,0,3,0,3,7,13,20,327,241,568,0,0,0,0,0,0,0,0,0,9,5,14,4,4,8,3,0,3,16,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,25,0,0,0,0,0,0,0,0,0,0,0,0,22,24,46,35,57,92,6,3,9,406,334,740
UCL115129,0,3,3,7,11,18,0,0,0,0,0,0,0,3,3,520,444,964,31,37,68,7,0,7,18,4,22,33,22,55,7,8,15,25,21,46,648,553,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,5,10,15,5,13,18,0,0,0,0,0,0,0,3,3,0,3,3,86,84,170,74,107,181,12,13,25,825,773,1598
UCL115130,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,275,212,487,27,23,50,9,0,9,3,0,3,6,0,6,3,3,6,18,19,37,344,260,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,16,29,45,51,60,111,9,4,13,420,359,779
UCL115131,27,24,51,3,4,7,0,0,0,0,0,0,0,0,0,669,512,1181,53,56,109,42,0,42,8,0,8,4,0,4,5,3,8,11,22,33,822,621,1443,0,0,0,0,0,0,0,0,0,7,11,18,3,0,3,5,0,5,15,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,19,15,34,4,0,4,0,0,0,0,0,0,4,0,4,19,38,57,71,142,213,25,22,47,960,838,1798
UCL115132,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,563,417,980,34,29,63,13,0,13,9,3,12,7,3,10,0,0,0,10,17,27,642,469,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,5,12,17,5,16,21,0,0,0,0,0,0,0,0,0,0,0,0,16,25,41,67,93,160,16,13,29,746,616,1362
UCL115133,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,228,198,426,18,16,34,9,0,9,5,0,5,0,0,0,0,0,0,20,23,43,284,237,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,22,32,38,44,82,0,0,0,343,303,646
UCL115134,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,202,156,358,16,14,30,9,0,9,0,3,3,8,0,8,3,0,3,16,27,43,254,203,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,7,3,10,0,3,3,0,0,0,0,0,0,0,3,3,15,13,28,31,41,72,3,3,6,310,266,576
