UCL_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
UCL121060,0,0,0,0,0,0,0,3,4,0,3,3,5,6,13,11,3,15,26,3,28,19,8,26,27,5,25,16,6,23,12,5,15,9,0,10,21,3,18,3,0,3,0,0,0,0,0,0,4,0,6,14,0,16,0,0,0,169,47,214
UCL121061,4,0,4,0,0,0,0,8,8,0,0,4,5,4,9,6,4,8,16,8,27,8,3,12,14,3,17,26,0,29,16,0,14,23,3,29,29,0,29,35,0,35,12,0,12,9,0,9,21,0,21,33,0,33,3,0,3,266,30,295
UCL121062,0,0,0,0,0,3,3,3,4,0,7,4,5,8,13,3,7,10,9,7,14,9,9,17,12,7,18,13,0,17,12,3,20,24,4,28,35,3,35,34,0,39,26,0,26,21,3,22,26,0,26,23,0,21,3,3,11,264,57,319
UCL121063,3,5,10,4,3,9,0,11,11,0,12,10,7,20,25,13,7,18,29,5,35,21,6,25,22,6,32,21,0,25,9,0,11,12,0,11,15,0,15,8,0,8,3,0,3,0,0,0,3,0,3,11,0,13,0,6,9,180,79,259
UCL121064,0,0,0,4,3,6,3,5,8,0,10,13,8,27,43,12,13,25,53,5,60,17,14,34,27,0,25,22,3,22,11,3,15,13,0,13,18,3,16,6,0,6,3,0,3,0,0,3,0,0,0,21,3,28,4,4,6,228,97,329
UCL121065,0,3,3,3,0,3,3,12,16,0,23,20,6,38,45,8,17,26,24,6,30,18,15,34,16,9,27,23,7,27,19,4,22,11,0,16,11,0,17,13,0,13,3,0,3,9,0,9,8,0,8,20,0,21,7,8,13,206,139,349
UCL121066,3,0,3,0,0,0,0,4,3,0,11,11,18,26,43,13,19,33,45,10,49,40,12,57,57,9,69,50,3,51,34,9,41,33,0,34,47,3,50,27,0,27,20,0,20,5,3,8,9,0,9,42,5,46,5,5,13,447,125,570
UCL121067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,6,0,6,3,0,3,9,0,9,14,0,13,13,0,13,14,0,14,5,0,4,45,0,45,10,0,10,0,0,0,131,6,139
UCL121068,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,8,3,7,4,9,8,8,3,11,8,3,7,11,3,9,8,6,15,19,3,29,12,0,16,17,0,17,8,0,8,27,0,27,19,0,15,0,0,0,151,46,193
UCL121069,3,0,3,0,3,3,3,6,5,0,9,14,5,20,28,13,4,13,23,7,32,8,5,14,18,4,20,12,3,14,11,3,12,16,7,21,21,8,26,11,0,11,4,0,4,4,3,3,5,0,5,18,0,17,5,10,13,173,84,261
UCL121070,3,4,7,3,0,3,0,6,9,0,15,18,15,35,50,8,12,21,29,9,41,14,3,19,21,3,24,20,5,29,10,0,15,10,3,18,15,0,17,5,0,5,0,0,0,0,0,0,0,0,0,21,0,21,11,10,25,189,114,308
UCL121071,0,3,3,0,0,0,3,4,11,0,3,4,3,14,20,3,7,11,17,11,29,16,12,22,14,3,18,14,4,16,4,7,13,15,3,23,18,3,21,10,0,10,3,0,3,0,0,0,7,0,7,16,3,23,0,4,5,155,89,241
UCL121072,0,0,0,0,0,0,0,0,0,0,5,5,4,10,18,0,17,20,22,0,25,7,5,9,18,3,22,12,0,12,5,0,8,7,0,6,12,0,12,7,0,7,14,0,14,7,0,3,14,0,14,12,0,12,4,8,9,156,60,212
UCL121073,0,5,7,3,3,6,3,8,13,7,15,22,19,36,53,8,10,15,33,11,42,16,14,29,21,6,28,24,6,32,9,6,18,13,3,16,27,8,31,15,0,15,13,0,13,8,4,11,4,0,3,26,0,27,5,10,19,245,142,387
UCL121074,0,3,3,0,0,0,0,3,3,0,7,7,6,13,20,6,0,6,15,6,20,17,9,23,16,4,21,18,3,19,14,0,14,22,3,20,31,0,34,13,0,13,4,0,4,6,0,4,3,0,3,13,0,13,0,3,3,178,52,232
UCL121075,0,3,3,0,0,0,0,4,4,3,11,9,0,12,12,0,4,11,11,18,27,11,7,16,23,4,25,13,7,21,14,3,12,15,0,12,30,0,32,14,0,14,10,0,10,9,0,14,8,0,8,25,0,25,3,3,4,191,69,264
UCL121076,0,0,0,0,0,3,0,0,4,0,0,0,3,3,12,0,3,4,19,4,23,15,5,20,13,5,11,7,5,15,15,0,19,12,0,17,34,3,33,21,0,25,16,0,16,7,0,7,9,0,9,16,0,18,4,0,7,198,39,231
UCL121077,0,0,0,0,0,3,3,0,3,0,8,8,0,4,4,0,0,3,15,4,15,12,0,16,24,4,26,8,0,9,10,0,12,7,0,10,12,0,12,13,0,13,5,0,10,4,0,9,3,0,3,18,0,14,0,4,6,143,30,175
UCL121078,0,0,0,0,0,0,0,0,4,0,3,3,3,5,10,8,3,6,16,8,25,17,5,18,21,3,24,25,10,32,13,6,22,24,0,26,36,0,35,12,0,9,14,0,14,9,0,11,7,0,7,26,0,26,3,3,11,234,59,292
UCL121079,0,3,4,0,0,0,3,0,0,0,0,0,8,3,11,4,0,7,10,0,10,12,7,21,15,3,11,9,3,15,11,0,11,7,3,10,19,0,19,10,0,10,4,0,4,4,0,4,9,0,9,16,0,17,0,0,0,143,25,167
UCL121080,0,0,4,0,0,0,0,9,10,0,8,10,13,22,38,11,11,27,41,16,57,17,14,29,32,10,39,29,3,33,11,10,16,13,0,21,21,0,22,12,0,14,11,0,11,7,4,10,17,0,17,29,3,33,4,3,3,273,114,387
UCL121081,0,4,3,3,3,3,4,7,11,3,13,15,12,35,41,7,17,23,18,14,34,24,12,35,25,13,38,24,8,28,20,7,25,14,8,19,29,10,37,20,0,20,7,0,7,0,0,4,3,0,3,25,3,26,3,3,8,228,149,382
UCL121082,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,3,9,11,3,9,10,3,9,3,7,7,18,0,22,3,4,9,20,9,28,15,3,14,22,0,22,18,0,24,10,0,10,36,0,36,14,0,14,0,4,7,186,35,227
UCL121083,0,0,0,0,0,0,0,0,0,0,0,5,3,15,14,3,3,6,10,3,12,10,5,18,26,4,30,20,6,23,28,0,27,16,0,18,37,5,46,20,0,20,23,0,23,13,6,21,27,0,27,21,0,21,3,0,4,269,51,327
UCL121084,0,4,3,3,0,3,7,8,16,0,18,22,4,45,53,16,15,32,28,11,39,16,12,33,24,6,29,10,4,12,19,3,18,18,7,21,22,3,28,4,0,4,6,0,6,0,0,0,4,0,4,14,0,14,3,8,16,205,141,349
UCL121085,0,0,0,0,0,3,0,0,3,5,5,9,5,17,22,8,5,20,22,8,33,22,5,29,29,0,28,20,3,25,3,3,7,6,3,7,11,0,11,7,0,7,4,0,4,3,0,3,0,0,0,16,0,16,3,6,4,174,59,235
UCL121086,0,0,0,0,0,0,0,0,3,3,12,13,3,20,21,5,6,8,13,7,15,21,6,25,11,7,17,20,0,19,4,3,7,19,3,17,22,0,22,17,0,17,3,0,3,7,0,7,0,0,0,14,0,18,0,0,0,162,62,222
UCL121087,0,3,3,3,0,3,0,3,3,3,4,9,3,8,12,8,7,13,26,10,34,13,8,14,15,4,21,25,7,28,14,5,18,13,4,17,25,10,35,19,0,19,12,0,14,12,0,12,22,0,25,29,3,30,7,0,5,243,67,317
UCL121088,0,3,3,0,0,0,0,0,3,0,4,4,3,9,13,8,7,16,10,4,11,7,5,7,9,7,17,11,8,15,13,5,16,12,3,15,21,0,26,23,0,23,9,0,9,3,0,5,8,0,8,23,3,21,3,0,3,162,53,213
UCL121089,0,0,0,3,0,3,0,4,9,0,0,0,8,3,13,3,3,8,12,4,15,11,3,15,17,0,20,21,0,24,12,0,14,14,3,18,35,0,35,24,0,21,6,0,6,14,0,14,14,0,14,24,0,24,3,0,3,231,31,257
UCL121090,0,0,0,0,0,0,0,4,4,0,8,8,0,5,7,4,3,8,14,6,15,13,0,17,23,3,19,19,0,14,9,3,12,9,0,14,19,0,20,20,0,24,8,0,8,9,0,7,12,0,12,21,0,23,0,4,4,179,50,224
UCL121091,0,0,0,0,0,0,6,0,5,0,7,7,10,15,24,3,10,15,18,6,24,16,7,21,20,5,33,16,8,22,13,4,23,8,0,11,64,3,63,33,0,33,18,0,18,10,0,10,16,0,16,25,3,28,8,5,11,268,80,348
UCL121092,0,0,0,0,0,0,0,7,14,3,8,10,3,21,20,8,0,13,26,4,30,19,5,27,20,3,23,17,0,14,18,3,22,22,0,27,32,3,38,18,0,18,15,0,15,5,4,7,6,0,5,14,0,14,3,4,10,225,76,301
UCL121093,3,6,5,5,5,10,0,12,7,7,15,16,18,42,62,19,7,29,18,8,28,16,7,19,20,5,26,3,0,5,11,0,11,7,0,7,11,3,19,9,0,9,0,0,0,3,0,5,0,0,0,21,0,26,14,6,15,183,131,310
UCL121094,0,0,0,3,0,3,0,0,0,0,4,6,3,3,9,3,3,3,11,0,11,3,0,5,5,4,12,13,0,11,3,0,8,7,0,13,17,0,19,20,0,20,11,0,11,10,0,16,27,0,27,17,0,20,0,0,0,166,27,190
UCL121095,0,3,4,0,0,0,0,3,3,0,0,3,4,22,22,8,5,12,29,0,27,13,4,16,18,6,21,11,0,12,11,0,17,5,0,8,20,3,20,8,0,6,3,0,3,3,0,3,3,0,3,14,0,17,0,0,0,152,58,206
UCL121096,0,4,5,0,0,0,3,0,3,0,5,11,9,16,28,6,6,19,13,3,16,14,3,14,13,6,21,21,0,21,14,3,17,13,0,14,20,4,21,16,0,16,5,0,5,10,0,10,8,0,8,14,0,14,3,0,3,181,66,246
UCL121097,0,3,3,0,0,0,0,0,0,0,3,4,4,9,11,14,5,19,11,3,17,13,0,14,16,3,15,23,6,33,13,4,20,19,3,16,34,7,35,22,3,23,9,0,9,16,0,14,25,0,25,35,0,35,6,0,7,250,41,296
UCL121098,3,6,4,4,0,3,0,8,7,0,16,12,11,28,37,10,8,18,24,4,31,13,11,24,12,7,20,14,3,23,12,3,12,11,0,9,20,3,17,10,0,10,9,0,9,3,3,3,3,0,3,16,0,21,8,10,13,176,100,269
UCL121099,0,0,0,0,0,0,0,8,8,0,0,3,7,12,13,10,7,20,33,3,40,24,4,25,22,3,25,15,5,21,14,8,23,27,4,31,44,3,50,22,0,22,20,0,20,7,0,7,13,0,13,17,0,17,6,0,7,281,54,340
UCL121100,0,0,4,3,0,5,0,3,7,0,0,3,11,11,20,6,10,13,28,4,34,27,6,33,33,3,37,24,5,31,13,0,16,22,3,19,40,3,49,17,0,17,14,0,14,6,0,9,19,0,19,34,0,33,10,4,14,301,69,371
UCL121101,4,5,10,4,4,6,5,7,13,0,14,13,10,29,40,12,13,28,23,0,27,31,7,34,27,9,39,25,3,32,14,3,16,17,3,23,17,0,19,17,0,17,4,0,4,3,0,3,6,0,6,26,3,25,3,7,12,252,117,368
UCL121102,0,3,6,0,0,0,0,5,5,3,16,22,6,34,39,11,15,25,34,4,40,24,14,36,27,6,34,24,10,33,21,0,21,16,0,16,23,3,24,7,0,7,9,0,9,0,0,0,4,0,7,18,0,19,11,15,26,247,118,366
UCL121103,0,0,0,0,0,3,0,0,4,9,3,10,7,21,27,7,8,12,23,3,23,9,0,13,22,3,27,26,3,30,14,0,15,13,0,13,22,7,29,10,0,10,5,0,5,3,0,3,3,0,3,11,0,11,8,4,16,190,59,254
UCL121104,3,4,4,3,6,6,0,10,15,3,20,29,10,33,48,16,15,25,31,9,43,18,7,23,18,8,22,17,9,19,10,3,9,6,0,13,17,0,17,5,0,5,3,0,3,0,0,0,3,0,3,15,4,16,0,10,10,170,138,307
UCL121105,3,0,3,0,0,0,3,0,8,3,3,3,5,12,13,8,4,8,27,7,26,21,6,23,27,3,33,18,3,20,9,7,18,16,0,18,20,3,24,16,0,16,8,0,8,6,0,6,9,0,9,17,0,15,0,0,0,218,48,272
UCL121106,3,4,8,0,0,5,0,3,3,0,9,8,10,23,37,4,9,13,16,5,28,17,6,31,20,8,27,27,4,31,11,3,19,14,0,18,23,0,21,18,0,18,3,0,3,4,0,5,8,0,8,38,5,37,0,10,10,223,104,324
UCL121107,3,0,3,3,0,3,0,6,6,0,9,6,13,19,29,13,6,22,21,6,25,18,8,30,20,9,23,30,7,29,20,0,23,12,3,20,14,3,19,11,0,14,4,0,4,3,0,3,0,0,0,17,0,16,9,4,8,207,77,291
UCL121108,0,0,0,0,3,3,0,4,4,0,0,0,3,0,3,3,3,8,7,0,9,4,3,9,16,3,17,7,0,8,10,3,10,9,3,12,16,0,14,9,0,9,4,0,4,3,0,4,26,0,26,8,0,14,0,0,0,134,26,159
UCL121109,0,0,3,3,0,3,3,0,3,0,8,8,16,27,46,11,6,20,35,11,47,25,7,32,30,9,36,24,10,39,14,4,21,14,0,11,21,0,21,8,0,9,6,0,6,0,0,3,0,0,0,24,0,24,4,7,11,250,93,342
UCL121110,0,3,3,0,4,3,3,10,11,7,19,24,9,29,37,11,9,18,30,8,40,13,19,24,22,6,24,14,7,22,5,4,8,10,6,9,22,0,27,8,0,11,6,0,6,0,3,5,5,0,3,15,0,12,7,17,21,176,140,322
UCL121111,0,0,0,0,0,3,0,0,0,0,3,3,5,11,14,5,8,13,15,8,17,10,3,13,20,9,25,28,5,33,17,6,22,18,0,18,21,0,27,7,0,7,11,0,11,4,4,7,3,0,3,32,0,32,5,3,11,205,62,264
UCL121112,3,3,3,0,3,3,0,8,3,0,10,11,5,18,23,3,3,10,15,4,21,3,7,14,21,3,25,22,0,19,14,3,15,8,0,8,14,3,20,5,0,5,0,0,0,0,0,0,3,0,3,15,0,15,3,3,8,135,64,202
UCL121113,0,3,3,0,0,0,0,0,4,0,5,3,7,3,8,3,0,5,12,3,13,9,3,14,23,0,21,22,4,19,12,5,14,21,3,23,23,0,26,20,0,19,9,0,9,6,0,6,7,0,7,21,3,30,0,0,0,205,39,242
UCL121114,3,0,3,0,3,0,0,12,12,0,13,13,10,35,49,12,11,21,31,11,39,21,11,26,22,6,32,17,0,22,11,4,14,7,0,5,12,3,13,5,0,5,4,0,4,0,0,0,4,0,4,18,0,20,3,3,10,172,111,280
UCL121115,0,3,3,0,0,0,0,0,0,3,3,8,3,5,7,3,3,6,14,3,16,4,0,9,12,3,10,13,3,17,23,0,24,12,0,17,44,3,48,26,0,26,22,0,22,13,0,13,26,0,26,32,0,32,0,4,3,253,27,286
UCL121116,0,0,3,0,0,0,3,4,13,3,4,5,8,15,18,6,0,10,15,7,26,16,8,22,20,11,28,23,4,22,11,4,11,17,0,17,19,0,19,7,0,7,10,0,10,3,0,3,0,0,0,8,0,15,3,9,6,165,68,228
UCL121117,0,0,0,0,0,0,0,0,0,0,7,10,3,10,15,9,4,16,22,3,22,23,3,26,26,0,29,19,0,21,21,3,17,15,3,19,34,0,34,19,0,19,17,0,17,3,0,3,12,0,12,30,4,34,0,3,3,256,44,296
UCL121118,3,3,4,0,0,0,3,4,3,4,3,8,6,7,15,0,3,3,10,3,13,10,7,19,16,5,19,8,0,14,8,0,11,7,3,10,9,0,11,5,0,8,0,0,0,0,0,0,0,0,0,11,0,11,10,3,10,106,53,160
UCL121119,0,0,0,0,0,0,0,3,3,0,0,0,3,4,12,0,3,8,12,8,19,8,3,9,19,0,19,8,5,13,12,0,12,14,0,14,28,0,33,11,0,11,10,0,10,5,0,4,3,0,3,21,3,22,0,0,3,157,29,190
UCL121120,3,3,4,0,0,0,0,0,3,0,7,11,3,14,15,13,10,19,9,3,13,11,7,19,17,3,20,16,6,22,21,3,18,12,0,12,9,0,9,7,0,7,0,0,0,0,0,0,3,0,3,17,0,20,3,13,15,148,74,222
UCL121121,3,3,6,3,3,3,3,11,10,3,11,15,19,33,48,7,8,18,39,9,48,25,7,37,27,5,38,18,3,19,17,0,20,10,3,17,15,0,15,9,0,9,5,0,5,0,0,0,4,0,4,20,3,25,5,7,15,230,111,340
UCL121122,0,0,0,0,0,0,0,0,0,0,3,3,10,9,16,8,0,7,25,0,23,6,3,16,17,3,18,17,0,22,14,3,17,12,0,12,25,3,27,18,0,18,7,0,7,3,0,3,0,0,0,18,0,18,0,0,6,179,30,206
UCL121123,0,0,0,0,0,0,0,3,3,3,10,12,3,16,18,9,8,11,19,3,27,10,4,16,22,4,25,16,7,16,3,4,7,14,0,12,12,0,13,8,0,8,5,0,5,0,3,4,3,0,3,14,0,14,6,3,7,151,58,207
UCL121124,3,0,3,0,0,4,3,4,7,3,11,12,4,22,23,8,4,15,21,8,25,5,7,16,9,9,21,10,0,15,9,0,9,15,0,15,17,4,16,9,0,9,5,0,5,3,0,3,0,0,0,14,0,14,0,6,5,132,71,200
UCL121125,0,0,0,0,0,0,0,0,0,0,3,3,7,7,8,0,3,3,5,3,11,9,8,12,12,9,18,16,3,15,13,0,12,21,0,19,30,0,30,13,0,19,8,0,8,7,0,7,10,0,10,16,0,16,3,3,6,159,38,196
UCL121126,3,0,3,0,3,0,0,4,5,0,10,11,11,14,24,5,4,13,23,8,28,15,12,25,16,13,29,24,4,28,29,0,33,22,3,21,42,3,45,28,0,28,14,0,14,17,0,17,20,0,20,19,0,19,8,0,8,297,79,371
UCL122001,0,0,0,0,0,0,0,5,6,0,0,0,0,0,3,0,3,3,3,0,3,7,0,4,6,0,5,3,0,3,4,0,4,6,0,6,11,0,14,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,56,14,73
UCL122002,0,0,3,0,0,0,0,3,3,0,6,6,3,17,15,3,3,10,6,3,7,7,4,7,3,0,3,10,3,12,3,0,4,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,6,0,5,4,56,47,101
UCL122003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,7,3,12,3,0,3,11,0,10,7,0,5,11,0,12,7,0,7,10,0,10,9,0,9,3,0,3,8,0,3,3,0,4,12,0,12,3,0,5,93,18,113
UCL122004,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,3,0,3,0,5,7,5,3,11,3,0,10,8,0,10,8,0,10,3,0,3,4,5,5,3,0,3,0,0,0,3,3,5,5,0,5,3,0,3,0,0,0,60,28,87
UCL122005,0,3,3,0,0,0,0,5,5,0,16,14,8,17,21,7,0,6,20,3,23,12,3,21,8,0,9,6,3,12,0,0,3,0,0,3,7,3,11,3,0,3,0,0,0,0,0,3,0,0,0,9,0,9,4,10,10,89,70,161
UCL122006,0,3,5,0,0,0,0,0,5,0,8,8,0,22,25,4,4,13,7,4,11,5,5,11,11,3,12,8,0,8,6,0,6,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,59,54,111
UCL122007,0,4,4,0,0,0,4,4,3,0,10,12,9,25,41,4,6,9,17,6,22,8,10,20,19,4,24,5,3,6,5,0,5,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,10,0,10,0,12,10,109,79,188
UCL122008,0,0,0,3,0,3,0,0,0,0,3,3,0,4,3,3,3,3,7,0,9,4,3,3,7,6,9,3,0,3,8,0,13,11,0,11,15,0,15,3,0,3,3,0,3,0,0,0,0,0,0,11,0,11,3,3,6,75,23,105
UCL122009,0,0,0,0,0,0,0,0,0,3,7,5,3,3,5,3,0,5,9,4,15,8,0,12,15,10,16,10,3,13,9,0,9,6,0,6,4,0,4,3,0,3,3,0,3,4,0,4,0,0,0,11,0,12,4,3,9,91,29,126
UCL122010,0,0,0,0,0,3,0,3,3,0,0,0,0,9,9,3,3,3,7,0,13,3,0,9,6,3,7,5,0,5,5,3,12,6,0,12,12,0,9,8,0,8,7,0,7,7,0,7,5,0,5,12,0,12,0,0,0,93,25,118
UCL122011,0,0,0,0,4,4,3,0,4,0,0,0,0,5,5,4,0,3,0,0,0,10,4,15,0,0,0,11,3,14,10,0,13,7,0,7,13,0,14,11,0,11,9,0,9,3,0,3,3,0,3,12,0,12,3,3,8,94,18,114
UCL122012,0,0,0,0,0,0,0,7,5,0,3,3,6,8,18,0,8,10,12,0,14,7,0,4,11,6,14,7,4,8,0,0,0,4,0,4,11,0,11,6,0,6,0,0,0,0,0,0,3,0,3,12,0,13,6,9,14,80,47,128
UCL122013,0,0,0,0,0,0,0,3,7,0,9,12,5,9,13,4,3,4,19,0,20,3,3,9,10,3,16,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,6,57,35,89
UCL122014,0,0,4,0,0,0,3,0,3,0,0,0,0,3,6,0,0,3,3,0,3,4,3,11,13,3,13,14,4,13,6,0,6,12,0,12,10,0,10,4,0,4,3,0,3,3,0,3,0,0,0,14,0,14,0,3,3,87,18,111
UCL122015,0,3,0,0,0,0,0,3,3,0,6,4,6,10,20,7,4,13,4,4,8,8,5,10,11,0,12,11,0,11,8,0,9,0,0,0,13,0,9,6,0,6,0,0,0,0,0,0,0,0,0,12,0,12,0,6,6,83,41,123
UCL122016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,4,7,6,3,0,4,8,3,12,12,3,10,3,0,3,3,0,3,4,3,6,6,0,6,3,0,3,0,3,4,3,0,3,6,0,6,0,3,3,62,26,86
UCL122017,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,3,3,3,3,3,7,7,3,7,8,4,11,9,0,9,8,0,8,3,0,3,8,0,13,7,0,7,6,0,6,0,0,0,3,0,3,3,0,3,0,0,0,70,22,91
UCL122018,0,0,0,0,0,0,0,3,5,0,0,0,8,13,15,9,3,14,5,3,16,6,3,9,14,11,22,8,0,8,3,0,5,8,0,8,10,0,10,10,0,5,3,0,3,3,0,3,3,0,3,8,0,8,0,0,0,91,37,135
UCL122019,0,3,3,0,3,3,0,5,3,3,6,7,14,23,40,4,15,18,27,3,28,5,6,14,10,4,9,12,4,13,4,0,7,3,0,3,6,3,10,0,0,0,0,0,0,0,3,3,0,0,0,12,0,12,3,12,15,102,84,183
UCL122020,0,0,0,0,0,0,0,5,4,0,6,6,3,17,16,8,0,8,4,3,8,4,3,6,10,0,11,12,0,12,5,0,3,0,3,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,3,4,72,46,117
UCL122021,0,3,3,0,0,0,0,8,6,0,15,16,6,15,21,5,8,10,6,6,12,11,7,15,9,3,9,7,0,7,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,3,3,63,62,128
UCL122022,0,0,0,0,0,0,0,4,4,0,3,4,0,0,4,0,0,0,3,0,3,3,0,5,9,0,9,3,0,3,8,0,8,3,0,3,7,0,7,3,0,3,3,0,3,3,0,3,0,0,0,8,0,8,0,0,0,59,8,72
UCL122023,0,0,4,0,0,0,0,0,0,0,0,0,3,3,7,0,3,3,13,9,20,17,3,16,16,0,15,11,0,11,5,0,5,10,3,9,14,0,14,12,0,12,3,0,3,3,0,3,4,0,4,11,0,11,0,4,4,118,29,144
UCL122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,11,0,11,5,0,5,12,6,17,10,0,10,4,0,4,3,0,3,12,0,12,15,0,15,4,0,4,5,0,5,6,0,6,14,0,14,0,0,0,113,14,132
UCL122025,0,4,4,0,0,0,0,3,3,0,5,5,7,17,22,6,5,12,11,3,17,8,9,11,15,4,21,9,0,11,3,0,0,6,3,4,11,3,16,10,0,10,3,0,3,7,0,7,5,0,5,19,0,24,0,3,3,126,56,181
UCL122026,0,4,4,0,0,0,0,0,0,0,3,4,3,3,4,3,4,5,5,3,9,4,0,8,10,0,15,6,0,10,7,3,9,10,0,9,6,0,6,7,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,4,87,24,107
UCL122027,0,0,3,0,0,0,0,4,9,0,4,11,5,19,20,8,8,9,19,7,30,11,9,15,15,3,15,9,0,9,7,0,6,4,0,4,12,0,12,4,0,4,3,0,3,4,0,4,3,0,3,18,0,18,3,4,7,121,66,186
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,3,3,9,0,0,0,3,0,3,6,0,6,6,0,6,4,0,7,12,3,8,3,0,3,3,0,3,4,0,4,6,0,6,6,0,9,3,0,3,67,17,84
UCL122029,0,0,3,0,0,0,3,4,8,3,4,10,4,8,18,3,9,7,13,9,19,7,5,6,10,0,8,4,0,4,3,0,3,0,0,0,3,0,3,4,0,4,0,0,0,3,0,3,0,0,0,4,0,4,3,3,8,64,42,108
UCL122030,3,3,3,0,0,0,0,0,4,0,13,15,10,17,29,3,5,11,18,0,19,15,4,20,9,3,13,13,0,14,3,0,5,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,4,3,10,105,48,157
UCL122031,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,3,6,3,5,9,5,0,13,6,0,6,3,0,3,0,0,0,7,3,9,3,0,3,4,0,4,0,0,0,8,0,8,10,0,10,3,0,3,59,25,87
UCL122032,0,0,0,0,0,0,0,5,7,0,0,0,8,8,16,11,3,10,7,3,14,6,5,12,10,3,16,10,5,11,5,5,12,11,3,10,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,92,51,142
UCL122033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,9,0,4,10,0,10,10,0,11,9,0,9,14,0,14,7,0,7,13,0,13,0,0,0,3,0,3,5,0,5,0,0,0,82,9,92
UCL122034,0,3,3,0,0,0,3,3,3,3,6,6,4,14,13,3,4,6,6,4,13,3,9,11,9,12,20,14,6,20,6,5,10,9,3,14,24,0,24,11,0,11,9,0,9,0,0,0,4,0,4,11,0,11,3,3,4,112,78,187
UCL122035,0,0,0,0,0,3,0,3,3,0,3,3,3,8,13,3,4,8,7,0,8,3,0,3,6,0,4,5,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,5,0,7,0,0,0,51,27,76
UCL122036,0,0,0,0,0,0,0,3,3,0,0,0,0,9,9,0,0,0,11,4,19,8,3,12,0,0,0,11,0,12,8,0,8,5,0,5,11,0,11,3,0,3,3,0,3,0,0,0,0,0,0,8,0,8,0,0,0,69,17,92
