UCL_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL115096,3,6,16,27,6,3,66,0,3,4,8,16,11,0,0,49,4,24,42,29,52,57,10,3,219,0,9,31,31,42,54,12,3,175,25,48,58,67,76,66,28,4,382,6,3,0,9,3,3,0,0,33,7,0,4,7,9,18,9,0,63,34,55,62,81,97,88,38,8,472,0,0,0,4,3,6,0,0,18,24,15,43,23,28,54,33,8,231,60,117,185,188,245,292,108,28,1219
UCL115097,3,4,0,0,3,0,12,0,0,3,3,0,0,0,0,8,0,11,14,8,16,15,3,5,67,9,10,17,12,19,13,13,0,97,34,52,53,54,50,39,17,3,303,4,0,3,3,3,3,0,0,14,0,8,4,7,10,3,0,3,29,37,61,60,61,60,41,20,3,353,0,0,0,0,3,3,0,0,11,18,27,21,41,47,57,62,26,302,67,117,117,128,151,130,96,31,836
UCL115098,6,3,8,3,5,0,28,0,7,0,10,7,6,0,0,34,0,13,15,22,28,15,10,3,108,0,9,15,13,22,24,10,3,86,8,20,20,42,38,44,8,5,192,6,4,4,0,0,0,0,0,12,3,8,0,9,9,8,3,0,34,17,31,23,51,47,55,14,10,239,0,0,0,0,7,0,0,0,8,8,8,9,12,24,32,52,95,236,23,64,71,113,138,137,88,106,743
UCL115099,3,3,3,4,0,0,11,0,0,6,0,4,0,0,0,8,0,28,26,7,13,8,6,0,94,0,18,19,21,14,10,10,7,91,23,49,45,45,41,21,12,4,243,5,5,3,3,3,3,0,0,29,8,0,3,11,8,6,3,0,35,39,57,54,58,47,28,16,4,301,0,0,0,0,0,4,0,0,8,25,8,10,17,23,20,23,11,144,65,114,121,113,100,85,54,27,665
UCL115100,0,6,11,6,3,0,25,0,6,5,0,7,8,3,0,27,3,28,25,25,25,28,16,4,148,0,11,22,29,29,34,13,0,137,30,56,70,87,70,48,28,10,399,3,3,3,10,13,0,0,0,30,3,3,3,15,15,12,4,3,48,34,59,78,102,93,62,29,14,479,0,0,0,3,3,3,0,0,14,29,24,35,22,44,47,57,24,285,67,131,168,191,209,180,121,44,1119
UCL115101,19,24,23,12,3,0,93,0,0,12,31,21,8,3,0,71,4,30,106,103,76,56,14,3,394,9,27,59,80,67,33,9,8,293,26,52,70,92,86,47,18,12,399,0,5,4,3,0,0,0,3,12,3,6,10,13,20,3,3,3,49,30,63,82,106,101,47,23,16,469,0,0,3,3,6,0,0,0,15,35,34,39,70,62,57,25,24,354,80,164,326,417,356,213,75,56,1686
UCL115102,35,44,24,5,0,0,114,0,8,23,16,12,3,0,0,62,10,34,69,55,42,8,4,0,220,8,14,54,48,26,16,4,0,168,15,26,50,62,29,6,3,0,190,3,3,4,3,0,0,0,0,13,4,0,3,3,3,0,0,0,24,20,30,56,66,32,12,0,0,229,0,0,0,0,0,0,0,0,4,11,4,16,16,11,11,3,3,74,53,93,252,246,151,53,16,5,875
UCL115103,4,11,22,10,4,0,53,0,0,3,6,27,10,0,0,48,5,26,31,34,80,64,18,3,271,0,11,17,34,77,57,18,4,231,30,74,72,99,132,113,58,12,603,5,0,3,5,15,6,0,0,41,3,7,9,8,21,14,11,3,69,40,78,88,116,162,139,73,16,709,0,0,0,3,11,11,9,3,34,24,20,25,35,84,95,87,34,408,78,144,173,241,452,391,210,66,1750
UCL115104,6,4,5,3,0,0,24,0,3,3,9,7,0,0,0,21,9,49,33,26,27,23,4,3,187,3,24,35,32,34,24,11,5,167,54,89,95,68,84,62,19,9,481,13,9,3,11,8,3,0,0,51,6,9,5,7,17,10,0,0,56,72,112,109,86,99,77,20,11,584,0,10,0,3,0,8,0,0,21,60,40,60,50,89,101,89,59,558,151,238,251,208,260,243,135,77,1559
UCL115105,7,6,4,0,0,0,18,3,3,3,7,3,3,0,0,24,10,52,41,25,16,15,6,7,176,7,25,31,28,33,25,8,3,157,61,114,91,79,92,50,20,3,510,14,7,3,4,8,3,3,0,41,9,4,8,5,8,10,7,0,53,82,126,108,95,106,60,30,3,603,0,0,0,0,4,3,3,0,15,46,45,30,47,81,60,48,24,379,148,255,217,208,245,167,96,29,1366
UCL115106,0,4,3,0,0,0,14,0,3,0,3,4,0,0,0,12,11,43,23,23,7,8,0,0,119,6,14,13,19,17,3,0,0,78,38,58,46,49,37,37,9,3,272,0,7,3,8,0,0,0,0,14,6,4,4,5,7,0,3,0,30,49,66,48,63,42,36,11,4,315,0,3,0,0,0,0,0,0,7,34,24,29,37,22,26,35,16,222,96,161,118,146,96,82,46,19,768
UCL115107,0,0,0,3,0,0,11,0,0,4,0,3,3,0,0,11,3,22,24,9,19,20,5,0,104,3,15,27,12,22,20,3,3,108,37,79,60,78,45,37,21,6,367,7,4,3,6,3,3,3,0,36,3,10,7,6,9,12,4,0,48,44,92,71,97,62,54,23,5,455,0,0,0,6,0,3,0,0,11,49,26,44,45,33,53,33,15,292,100,158,166,179,149,153,68,26,1002
UCL115108,25,22,31,17,3,0,111,0,11,16,21,30,14,3,0,88,10,83,118,93,116,69,10,7,498,14,36,74,81,100,59,22,8,395,43,100,120,141,140,70,24,12,637,5,4,12,5,3,4,0,0,36,5,16,14,14,30,17,10,3,112,58,114,147,164,170,93,30,18,791,0,3,6,4,8,7,3,0,32,60,35,77,80,93,49,41,27,470,139,294,453,465,553,312,113,57,2386
UCL115109,18,9,13,11,3,0,66,0,8,8,12,19,7,0,0,53,8,62,51,45,60,29,14,3,276,8,41,39,46,63,37,27,5,269,51,102,114,119,122,94,41,8,656,12,15,0,5,6,4,0,0,39,8,9,12,18,28,25,11,0,108,73,123,129,139,152,118,53,11,806,0,0,4,0,4,7,7,0,24,22,25,30,37,44,79,79,73,383,111,266,280,290,352,290,186,90,1884
UCL115110,6,3,3,0,0,0,10,0,0,3,3,0,0,0,0,6,0,9,16,10,11,10,8,0,67,0,13,16,18,17,27,16,5,105,24,45,43,45,33,43,34,9,281,5,3,6,3,3,0,0,0,15,3,3,6,4,3,9,15,4,43,25,50,54,56,45,57,47,11,343,0,0,0,0,0,6,3,0,15,8,10,11,20,20,32,33,22,157,41,80,97,112,97,132,109,46,710
UCL115111,3,9,7,3,0,0,25,0,3,0,3,13,4,0,0,30,0,9,26,31,36,27,8,7,144,3,7,18,25,36,26,6,0,124,14,34,39,52,52,29,11,3,239,3,5,0,3,3,3,0,0,20,0,5,3,4,8,5,0,0,34,19,42,46,58,65,36,16,6,290,0,0,0,0,7,3,3,0,13,12,7,12,19,16,34,45,39,181,41,66,109,151,183,128,80,52,816
UCL115112,26,20,19,6,4,0,97,0,7,8,12,8,3,0,0,41,29,73,77,48,51,17,5,5,308,19,51,49,65,52,22,4,0,269,70,129,101,121,105,52,24,9,606,8,5,11,4,6,3,0,0,38,3,11,10,20,20,8,3,0,78,77,146,124,142,134,61,24,9,719,0,3,0,0,5,8,0,0,16,34,42,22,33,42,21,36,10,251,171,343,311,323,314,140,77,28,1703
UCL115113,5,5,3,4,3,0,37,0,6,6,9,6,3,0,0,24,11,68,56,31,16,15,3,0,189,10,59,69,40,24,23,4,0,231,47,136,131,87,58,29,12,0,500,4,3,5,6,3,0,0,0,19,0,7,16,7,6,8,0,0,47,52,140,149,101,66,34,13,0,566,0,3,0,8,0,4,0,0,17,15,24,11,22,17,13,7,0,110,91,310,301,212,140,97,31,3,1171
UCL115114,3,4,0,3,0,0,14,0,3,3,0,8,3,0,0,13,3,15,4,9,8,11,3,3,56,3,6,18,18,17,14,4,0,87,29,58,49,56,66,40,16,0,313,3,7,5,3,0,3,0,0,19,0,9,7,12,9,3,6,0,40,32,70,51,73,74,46,24,0,368,0,0,3,6,0,4,0,0,10,42,20,33,43,51,62,34,10,291,79,111,117,151,157,140,68,19,843
UCL115115,4,0,0,4,0,0,20,0,0,0,0,0,3,0,0,13,3,39,29,15,15,11,6,0,119,3,13,23,21,31,28,12,0,121,42,83,60,78,64,41,26,8,395,3,7,6,14,6,3,3,0,43,3,5,13,5,13,3,0,0,51,55,102,79,93,80,46,31,8,485,0,0,0,0,0,3,3,0,16,41,19,38,38,44,55,48,15,306,102,178,172,168,175,146,105,32,1079
UCL115116,7,11,17,3,0,0,58,0,7,7,7,15,3,0,0,32,30,77,65,41,33,28,15,0,280,21,63,62,57,53,28,13,0,294,75,167,129,124,91,62,31,4,690,5,12,9,7,12,3,0,0,48,5,7,20,10,11,20,9,3,89,84,184,155,149,113,90,43,10,819,0,4,6,6,6,5,0,0,27,34,23,24,35,25,33,30,10,212,164,377,328,304,263,183,97,21,1731
UCL115117,11,11,15,3,3,0,51,0,3,3,3,8,3,0,0,22,3,18,39,21,13,26,0,0,123,4,12,28,25,19,15,3,3,111,15,47,38,76,41,25,8,0,250,0,3,7,3,3,3,0,0,21,0,0,8,6,10,5,3,0,30,20,46,52,87,54,32,13,0,304,0,0,0,3,0,0,5,0,8,13,15,14,20,10,16,5,0,89,34,102,145,169,128,92,28,3,699
UCL115118,8,14,14,9,0,0,60,0,0,8,10,19,4,5,0,47,12,74,116,76,74,42,6,5,402,11,39,59,74,59,41,3,4,295,60,113,115,141,151,64,22,5,663,4,16,3,6,14,4,0,0,49,7,7,11,12,20,7,3,0,69,68,132,130,157,187,77,20,11,781,0,0,3,3,7,5,0,0,20,37,17,27,39,34,30,23,11,213,125,270,357,376,397,204,64,21,1824
UCL115119,17,14,14,6,0,0,64,0,8,7,10,12,3,3,0,48,20,130,82,62,52,32,7,7,384,10,43,75,56,41,29,15,7,279,87,210,141,152,111,72,22,11,813,11,13,5,13,4,0,0,0,41,3,14,10,14,10,9,0,3,70,99,234,158,178,126,83,26,14,928,0,5,5,0,8,3,0,0,21,65,64,57,65,89,60,70,65,528,194,492,403,392,344,213,130,92,2252
UCL115120,16,8,12,9,8,0,58,3,3,14,9,14,3,0,0,44,8,43,60,29,43,38,13,3,240,4,21,41,49,56,39,19,0,239,36,90,103,77,117,97,66,14,597,0,7,6,3,6,0,0,0,32,0,11,9,8,15,21,8,0,78,40,108,116,90,138,117,75,18,707,0,0,0,0,12,6,3,0,22,16,14,22,19,34,89,70,39,293,73,207,266,205,314,300,182,61,1601
UCL115121,11,11,16,0,0,0,61,0,0,7,3,7,0,0,0,25,27,57,64,50,39,24,3,0,261,22,55,74,70,54,18,3,0,283,105,192,199,194,132,46,25,3,899,8,12,8,10,13,3,0,0,53,5,4,27,27,24,6,3,0,99,126,207,243,225,165,58,29,3,1047,0,3,4,7,11,4,0,0,32,51,31,29,42,41,32,17,3,253,224,367,432,416,323,132,51,6,1949
UCL115122,4,13,5,5,0,0,32,0,3,9,3,4,0,0,0,16,3,18,26,45,28,20,0,0,140,3,7,21,21,18,19,3,0,99,6,16,28,38,34,21,16,0,158,3,0,0,3,0,0,0,0,8,0,3,3,3,9,8,4,0,27,6,20,33,46,42,30,19,0,200,0,0,0,0,3,4,0,3,7,5,0,3,4,12,21,6,0,62,23,50,100,132,107,101,37,6,554
UCL115123,3,4,4,3,3,0,19,0,0,0,6,0,7,0,0,9,4,16,29,13,9,16,8,0,86,4,3,19,27,18,21,3,0,97,15,19,54,43,58,31,16,3,246,0,3,3,3,3,0,0,0,14,0,3,4,9,8,11,3,0,33,15,30,66,56,68,48,22,6,295,0,0,0,0,4,0,0,0,4,10,4,14,6,18,21,17,3,86,28,54,118,107,127,114,50,12,604
UCL115124,13,30,16,12,0,0,77,0,3,18,7,9,4,0,0,40,4,37,80,62,52,35,10,0,280,7,23,45,47,60,26,3,0,203,14,53,83,72,53,27,4,0,311,3,4,3,3,5,0,0,0,22,0,3,0,7,13,4,3,0,26,14,62,84,82,66,31,10,0,355,0,3,0,0,0,4,0,0,8,25,22,21,30,18,19,11,7,159,52,155,260,264,230,124,31,12,1127
UCL115125,23,32,22,12,0,0,104,0,6,11,8,14,0,0,0,42,7,55,76,51,48,21,6,0,266,7,12,20,30,34,12,3,0,125,19,24,19,50,32,12,3,3,164,0,3,0,0,4,0,0,0,8,0,0,3,3,7,4,0,0,19,23,31,18,56,42,17,3,3,198,0,0,0,3,3,3,0,0,11,9,10,9,13,14,6,4,6,67,45,120,149,197,186,81,16,6,813
UCL115126,9,5,6,4,0,0,24,0,0,0,6,5,7,3,0,25,5,23,20,19,28,31,11,0,145,4,11,31,28,36,47,21,3,179,25,76,82,98,166,150,97,31,722,3,3,10,3,8,3,3,0,33,0,6,4,10,9,34,11,11,82,28,80,96,115,190,183,115,39,838,0,0,0,0,9,12,0,3,25,31,14,16,30,49,98,70,32,341,65,134,167,199,318,386,221,76,1573
UCL115127,12,15,4,8,0,0,57,0,6,8,12,4,3,0,0,39,15,59,57,37,27,16,9,0,207,30,61,57,58,43,25,4,0,272,106,186,162,134,122,60,45,4,822,16,19,13,15,4,0,3,0,69,4,11,19,14,20,13,8,0,83,126,218,194,164,141,73,48,5,972,4,0,6,0,3,5,0,0,26,52,47,52,62,56,45,43,15,369,223,401,381,345,287,175,105,24,1944
UCL115128,3,10,17,9,4,0,44,0,0,6,3,11,6,0,0,29,7,19,24,17,40,44,12,3,167,7,40,26,53,71,45,15,3,268,50,141,127,143,131,119,56,13,775,9,20,7,20,10,3,0,0,68,4,9,7,11,26,25,5,0,91,65,167,146,165,165,146,61,10,925,0,3,5,3,10,9,3,3,35,51,33,41,50,59,60,47,21,350,127,263,247,306,371,320,141,41,1816
UCL115129,11,14,7,6,0,0,49,0,4,10,5,13,3,4,0,38,8,34,37,39,52,34,10,5,215,0,12,14,13,45,31,7,5,122,12,32,33,54,45,23,21,4,225,0,5,0,0,0,3,0,0,9,0,3,3,10,11,5,4,0,24,12,40,35,56,54,34,27,3,261,0,0,4,3,0,4,3,0,14,19,9,19,22,34,24,23,11,163,32,101,122,161,206,128,74,24,854
UCL115130,3,0,3,9,12,3,37,0,0,0,4,9,7,0,0,21,0,11,15,10,21,39,34,7,141,0,7,21,28,53,73,28,10,217,16,27,40,59,87,104,69,13,420,3,3,0,5,5,17,0,0,34,0,6,4,9,13,42,19,0,86,18,32,41,72,105,160,88,14,537,0,0,0,0,3,20,9,4,34,10,5,11,15,36,71,55,23,231,29,59,96,127,234,379,235,54,1221
UCL115131,5,7,3,10,0,0,29,0,7,3,3,10,5,0,0,37,11,49,59,42,41,21,11,4,233,8,28,28,37,35,29,17,3,182,80,130,89,113,104,83,31,9,636,9,11,3,13,6,3,3,0,54,0,18,3,15,16,6,6,6,76,94,159,96,144,129,94,36,17,765,0,0,0,5,7,8,4,0,23,44,26,20,46,50,69,79,15,349,153,269,212,283,277,231,145,44,1617
UCL115132,4,3,10,7,0,0,26,0,0,9,4,3,3,0,0,22,3,29,27,25,33,32,7,0,153,3,10,21,18,33,35,11,4,132,48,60,68,69,91,68,22,5,435,4,5,9,8,9,9,0,0,44,4,4,10,13,14,17,3,0,71,57,67,90,86,111,97,28,5,555,0,0,0,0,0,6,3,0,12,38,28,33,43,79,96,69,62,456,105,142,178,180,271,277,126,69,1357
UCL115133,3,3,4,4,0,0,24,0,4,8,5,5,0,0,0,20,14,16,28,17,14,3,0,0,94,5,14,26,28,14,5,0,3,99,35,56,85,75,50,12,5,0,315,0,14,7,3,0,3,0,0,29,3,3,9,6,9,3,0,0,32,40,70,103,87,61,14,5,0,379,6,0,0,3,0,0,0,0,7,15,11,10,14,20,11,12,8,91,86,120,179,145,125,38,25,10,722
UCL115134,12,18,10,6,0,0,69,0,3,7,0,13,3,0,0,23,11,52,37,32,29,17,8,0,191,10,36,42,50,35,27,3,3,201,56,124,103,105,84,53,25,8,553,7,12,5,3,8,3,0,0,37,5,6,13,12,7,9,3,0,58,67,148,117,119,103,65,25,7,647,3,0,10,4,4,0,0,3,20,31,22,28,32,19,33,44,39,251,118,281,251,258,213,153,73,57,1407
UCL115135,3,3,8,3,0,0,18,0,3,3,3,5,6,0,0,22,3,21,27,8,23,25,12,0,114,7,24,23,15,28,23,11,3,137,26,62,50,49,84,87,50,10,410,0,0,7,0,6,5,0,0,26,0,5,3,8,7,6,4,0,37,23,66,57,57,96,100,50,12,469,0,0,0,0,3,7,0,0,11,22,16,30,24,40,64,52,29,269,49,131,140,110,199,223,125,46,1030
UCL115136,0,4,3,6,3,0,12,0,0,0,6,4,3,0,0,20,0,12,15,7,19,11,3,0,74,0,3,17,14,30,7,3,0,73,6,24,36,23,54,22,16,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,21,8,22,36,23,59,32,22,5,212,0,0,0,0,0,3,0,0,7,6,8,13,13,31,41,33,4,146,17,50,75,65,152,107,63,8,536
UCL115137,3,3,0,0,0,0,11,0,0,4,3,7,3,0,0,19,4,15,13,12,7,11,3,3,70,3,13,14,13,16,9,7,4,72,24,49,52,34,36,22,6,3,230,3,3,0,4,3,3,0,0,17,0,3,4,7,3,0,3,0,18,30,58,49,47,48,27,13,3,266,0,0,0,0,0,0,0,0,4,19,21,11,24,33,24,25,18,175,56,109,106,106,103,75,40,24,620
UCL115138,5,3,15,19,3,0,50,0,3,3,3,15,25,3,0,52,0,14,19,28,57,53,14,4,195,0,3,8,40,58,74,26,0,213,19,56,40,69,96,90,51,14,427,3,0,0,5,10,10,0,0,26,0,3,6,6,16,21,7,3,72,25,55,49,85,122,122,56,17,523,0,0,0,0,12,3,4,0,23,11,7,14,25,42,43,35,15,187,40,91,93,182,321,339,142,36,1249
UCL115139,11,13,6,11,4,0,48,3,3,3,9,7,3,0,0,29,8,31,42,32,32,24,7,3,172,4,16,22,32,37,36,6,3,157,45,86,71,67,71,39,12,3,380,14,4,4,8,3,3,0,0,36,5,3,13,9,13,16,0,0,60,58,94,81,89,85,55,15,3,480,0,0,0,0,0,0,0,0,3,27,16,32,27,36,51,40,18,239,100,162,189,196,205,179,67,27,1125
UCL115140,3,6,13,3,4,0,31,0,0,6,13,3,13,0,0,33,8,22,27,39,48,33,14,0,191,3,12,27,30,41,33,13,0,159,26,46,65,86,116,72,42,11,454,8,3,3,3,3,0,0,0,22,0,3,10,5,20,11,3,0,53,29,52,71,95,139,86,50,13,536,0,0,0,7,0,3,3,0,12,29,18,25,35,47,74,68,22,318,79,109,155,220,297,246,152,35,1286
UCL115141,3,3,15,4,3,0,40,0,0,0,10,6,8,0,0,19,3,34,29,44,37,26,13,0,177,3,8,12,17,28,16,14,0,103,7,32,22,31,46,44,16,4,200,0,0,0,0,0,3,3,0,12,0,0,0,3,15,13,3,0,40,11,36,26,34,62,59,28,3,253,0,0,0,3,0,5,0,0,8,10,4,4,9,16,28,11,7,94,33,89,66,127,165,140,71,14,698
UCL115142,17,33,34,35,7,0,137,0,10,12,13,22,16,0,0,68,11,43,62,53,90,51,7,5,327,6,13,26,43,65,43,13,5,229,25,68,71,76,96,81,30,23,474,6,3,6,3,3,0,0,0,23,0,4,10,11,11,23,5,8,62,34,78,81,95,109,105,32,32,565,0,3,0,0,4,4,3,0,18,15,12,19,25,29,68,46,27,239,64,164,219,267,355,327,111,67,1579
UCL115143,3,0,3,5,0,0,14,0,0,0,6,0,8,0,0,10,4,6,11,9,12,3,9,0,59,3,4,12,7,14,19,3,0,74,21,33,30,40,39,30,17,0,222,4,0,3,3,3,0,0,0,12,0,3,3,5,6,6,3,0,30,28,43,35,54,55,37,17,0,266,3,0,0,0,4,0,3,0,13,17,12,18,20,29,48,34,45,226,62,68,81,93,118,120,65,45,657
UCL115144,3,0,7,0,0,0,16,0,0,0,4,3,0,0,0,9,7,36,20,14,8,5,0,0,98,6,15,21,13,8,4,0,0,65,13,34,21,17,27,5,0,0,122,3,4,0,0,0,0,0,0,13,0,0,7,0,6,0,0,0,15,18,37,26,23,30,7,0,0,152,0,0,0,0,0,0,0,0,4,39,49,28,28,36,13,9,0,209,70,150,98,84,94,39,14,4,551
UCL115145,3,4,4,3,3,0,15,0,0,0,0,5,0,0,0,6,4,16,8,12,11,9,5,3,67,3,13,6,11,16,10,7,0,62,24,37,33,42,43,23,11,0,207,5,0,3,0,3,0,0,0,15,3,6,3,10,5,3,0,0,28,27,46,36,47,48,33,12,0,249,0,0,0,3,3,0,3,0,14,13,16,11,13,20,10,4,0,99,50,96,70,96,97,58,30,7,512
UCL115146,3,3,0,0,0,0,5,0,0,3,0,0,5,0,0,12,0,22,14,7,5,10,0,3,67,3,13,24,12,20,11,0,0,77,46,85,76,58,55,43,8,5,372,6,8,7,6,0,6,0,0,31,5,0,5,7,10,7,0,0,36,53,92,84,67,68,57,6,5,434,0,0,3,0,3,0,0,0,11,29,39,43,39,51,44,9,4,259,85,173,172,133,146,124,22,11,868
UCL115147,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,3,9,4,8,5,4,3,0,40,3,4,9,11,12,8,5,0,47,22,30,30,34,20,25,9,6,174,0,3,4,3,0,0,0,0,13,3,3,0,3,5,0,0,0,11,21,34,32,36,22,24,9,6,196,0,0,0,0,0,4,3,0,9,10,7,4,19,21,29,24,17,131,41,60,54,77,74,71,39,22,432
UCL115148,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,6,10,28,17,10,7,8,3,0,74,9,13,7,13,9,8,3,0,58,19,36,33,23,30,19,9,0,168,0,0,5,4,0,3,0,0,17,3,3,3,3,0,4,0,3,24,20,46,37,23,34,27,9,8,207,0,0,0,0,0,0,0,0,9,31,19,19,30,37,38,33,12,224,66,107,83,83,94,86,47,18,583
UCL115149,3,0,0,0,0,0,10,0,0,3,0,3,0,0,0,9,0,28,19,16,13,9,0,0,87,0,11,13,15,7,4,0,0,57,23,45,33,33,24,10,5,0,176,0,4,0,3,6,0,0,0,14,0,5,0,6,4,5,0,0,26,29,57,41,41,34,12,4,3,217,0,0,0,3,0,0,0,0,5,29,27,27,34,28,40,24,22,231,66,129,108,103,93,65,32,23,606
UCL115150,3,7,3,6,0,0,28,0,3,0,4,6,3,0,0,23,11,37,34,28,32,20,3,5,168,10,18,26,45,53,30,16,5,205,64,123,81,132,122,84,41,7,657,15,13,12,8,14,4,0,0,63,4,11,12,17,15,11,11,0,76,83,148,107,155,145,96,45,10,792,0,3,0,3,5,4,0,0,16,88,62,54,68,81,122,96,49,620,200,272,219,309,330,277,172,68,1846
UCL115151,0,5,3,0,0,0,7,0,0,0,3,3,0,0,0,4,3,3,13,14,11,15,7,0,61,0,7,3,13,12,15,0,0,42,17,19,28,32,41,14,12,7,167,4,0,0,3,0,3,0,0,17,3,0,0,0,6,3,0,0,18,25,17,26,37,53,21,19,7,197,0,0,0,0,0,4,0,0,9,14,14,10,10,30,50,27,36,187,41,39,56,76,101,103,53,42,509
UCL115152,0,3,3,0,0,0,8,0,0,0,0,3,0,0,0,7,4,6,8,0,10,5,3,0,35,0,4,14,6,11,6,0,0,46,17,40,31,25,29,22,10,0,168,3,7,0,6,0,0,0,0,15,3,4,5,0,5,8,0,0,27,17,46,37,34,33,26,12,4,212,0,0,0,0,0,3,0,0,9,26,20,14,23,40,46,34,10,214,54,78,73,68,104,89,46,12,525
UCL115153,3,3,4,0,0,0,22,0,3,3,0,9,3,0,0,22,8,63,43,31,15,14,9,0,178,3,18,28,20,18,12,0,5,111,47,97,78,54,56,33,23,9,402,8,7,0,3,10,7,0,0,41,6,3,9,6,9,6,3,0,34,67,108,82,65,78,44,27,9,476,0,0,0,0,3,0,3,0,14,45,37,35,42,56,46,65,62,392,114,237,198,161,184,123,108,84,1207
UCL115154,10,8,6,3,0,0,31,0,0,3,6,6,3,0,0,20,17,28,31,28,28,8,0,0,143,16,29,30,39,23,15,4,0,155,47,72,74,74,65,24,8,3,372,7,6,6,4,0,3,0,0,26,3,4,3,9,9,4,0,0,39,58,77,83,89,79,35,8,3,433,0,4,3,3,0,0,0,0,13,14,17,13,30,29,9,3,12,127,104,158,179,205,172,78,13,16,919
UCL115155,10,6,3,3,0,0,26,0,0,8,0,6,3,0,0,19,4,32,45,22,12,9,0,0,118,13,28,18,45,13,12,0,0,121,30,57,63,44,26,16,8,0,248,3,0,0,4,0,0,0,0,14,0,3,7,6,8,0,0,0,22,33,60,73,55,37,22,8,0,286,0,0,0,0,3,0,0,0,9,10,3,9,3,14,0,0,0,42,54,143,161,128,78,40,11,3,617
UCL115156,10,6,11,6,0,0,36,0,4,6,10,10,11,0,0,42,5,33,33,43,52,31,9,8,211,12,37,35,46,49,32,20,0,224,63,147,115,140,141,70,34,7,720,16,21,4,14,16,3,0,0,67,11,15,8,17,16,15,13,5,99,86,186,129,168,176,80,45,14,884,0,0,0,3,5,3,0,0,16,46,27,39,57,60,78,79,36,425,149,288,241,330,365,241,160,58,1839
UCL115157,10,13,16,11,0,0,52,0,0,3,11,15,6,3,0,42,4,37,62,42,38,19,11,3,214,8,24,31,53,42,21,9,0,188,24,60,63,78,66,43,14,4,349,3,0,7,3,0,7,0,0,22,5,4,8,15,16,6,7,0,57,33,70,67,94,77,55,20,4,424,0,0,0,0,3,3,3,0,15,9,9,13,13,20,12,17,5,100,53,146,192,232,211,122,60,14,1028
