UCL_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL115052,0,0,0,4,7,0,0,0,0,13,36,34,77,104,122,115,28,3,0,515,0,3,23,14,17,14,3,0,0,77,0,0,3,0,5,0,0,0,0,5,3,5,5,20,25,18,4,5,0,81,0,0,0,4,3,0,0,0,0,9,4,3,13,11,20,15,5,0,0,61,0,0,10,5,10,12,5,0,0,40,20,9,17,31,25,25,10,3,0,140,20,8,16,26,28,26,7,3,0,123,0,3,8,8,12,18,9,0,0,62,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,4,0,0,0,9,0,0,8,7,11,11,3,0,0,34,0,0,6,16,7,12,5,0,0,54,0,3,7,8,18,7,0,0,0,47,3,7,11,20,12,19,7,0,0,71,4,8,19,21,28,29,11,0,0,112,0,0,0,3,3,3,0,0,0,16
UCL115053,0,3,3,5,3,0,0,0,0,19,81,251,227,157,140,70,14,3,0,938,3,29,12,10,6,7,3,3,0,71,0,0,4,0,0,0,0,0,0,4,4,15,27,30,17,5,0,0,0,96,0,0,5,0,5,0,0,0,0,17,10,17,40,17,10,10,0,0,0,106,0,19,8,6,9,4,3,0,0,50,31,49,42,25,21,10,3,0,0,186,47,84,26,8,9,4,3,0,0,177,0,3,17,16,9,3,0,0,0,44,0,7,3,3,4,0,0,0,0,14,3,4,7,4,0,0,0,0,0,18,0,3,12,3,3,0,0,0,0,22,3,20,34,17,7,8,3,0,0,89,0,3,6,7,5,8,0,0,0,34,0,11,61,42,38,3,3,0,0,163,7,42,66,49,57,30,3,0,0,252,6,45,73,48,47,28,3,0,0,253,0,17,3,0,0,0,0,0,0,21
UCL115054,0,0,4,0,0,4,3,0,0,11,33,37,78,99,125,127,24,0,0,520,3,0,3,8,9,9,7,0,0,38,0,0,0,4,0,3,0,0,0,7,4,4,7,7,12,17,3,0,0,56,0,0,4,5,0,6,0,0,0,17,3,12,18,14,15,21,0,0,0,87,0,0,0,3,3,5,0,0,0,15,26,6,15,17,21,12,7,0,0,109,25,20,19,23,19,23,3,0,0,128,0,0,3,7,11,19,7,0,0,41,0,0,0,3,0,0,0,0,0,4,0,0,0,7,4,0,0,0,0,15,0,3,3,3,7,0,3,0,0,24,0,0,5,9,6,8,3,0,0,35,0,3,9,5,6,7,0,0,0,36,4,0,8,11,8,13,3,0,0,59,3,8,21,28,36,37,4,0,0,132,3,9,20,24,46,54,6,0,0,153,0,0,0,0,6,3,0,0,0,17
UCL115055,0,0,0,0,0,0,3,0,0,3,17,14,33,45,50,50,14,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,3,8,5,3,0,0,17,0,0,3,0,0,0,0,0,0,3,0,5,8,11,7,15,0,0,0,50,0,0,0,0,0,3,0,0,0,3,7,3,7,8,10,6,3,0,0,44,15,12,11,7,6,6,0,0,0,58,0,0,3,0,7,7,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,10,0,3,6,6,0,6,0,0,0,17,0,0,0,0,7,0,5,0,0,18,0,0,3,0,4,5,0,0,0,16,0,0,3,6,6,9,0,0,0,33,0,0,5,3,8,18,0,0,0,37,0,6,6,8,17,24,3,0,0,72,0,3,0,0,0,0,3,0,0,9
UCL115056,0,0,0,0,3,0,3,0,0,11,16,15,59,68,81,80,26,3,0,341,5,7,12,13,11,13,12,0,3,77,0,0,0,0,0,0,0,0,0,0,3,3,9,10,6,0,3,0,0,42,0,0,3,3,6,4,0,0,0,19,0,3,8,6,12,15,3,0,0,49,0,0,6,3,3,12,3,0,0,26,11,4,14,6,14,20,8,0,0,78,0,3,0,3,7,8,0,0,0,28,0,0,3,9,8,13,11,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,3,3,0,0,20,0,0,0,0,3,4,5,0,0,21,0,0,3,0,0,7,0,0,0,13,3,0,22,17,14,8,3,0,0,75,0,5,21,21,27,38,9,0,0,122,0,0,3,0,0,0,0,0,0,3
UCL115057,0,0,3,3,8,0,0,0,0,12,42,61,138,104,81,52,12,0,0,490,0,0,4,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,13,22,31,15,10,0,0,0,92,0,0,0,0,0,3,0,0,0,7,6,12,8,15,11,13,0,0,0,73,3,0,3,4,3,5,0,0,0,15,18,12,29,25,18,9,0,0,0,116,23,11,16,12,5,3,4,0,0,72,0,3,16,19,18,11,0,0,0,72,0,0,4,0,0,0,0,0,0,5,0,0,8,3,0,4,0,0,0,15,0,3,0,0,0,3,0,0,0,7,3,0,8,4,0,3,0,0,0,22,0,7,13,10,12,0,0,0,0,39,53,95,114,50,53,16,0,0,0,386,0,5,7,28,8,9,0,0,0,61,0,5,32,28,21,16,3,0,0,110,0,0,0,0,0,0,0,0,0,9
UCL115058,3,0,0,0,0,5,0,0,0,8,16,14,28,27,47,27,0,0,0,164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,12,9,13,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,3,11,4,10,3,0,0,0,35,0,0,0,0,3,0,0,0,0,4,9,9,9,14,5,3,0,0,0,47,18,3,3,3,3,0,0,0,0,29,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,3,0,3,0,0,0,12,0,0,7,5,4,3,0,0,0,16,0,0,5,0,14,3,0,0,0,20,0,0,3,12,4,3,0,0,0,22,3,4,8,10,11,18,0,0,0,50,0,0,0,0,3,0,0,0,0,5
UCL115059,0,3,3,0,3,3,0,0,0,13,22,38,60,61,87,56,11,0,0,340,3,3,3,4,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,3,4,8,16,3,0,0,0,37,0,0,0,4,0,3,0,0,0,6,9,12,24,11,14,18,0,0,0,94,0,0,0,3,3,12,0,0,0,21,18,15,21,12,8,9,5,0,0,92,12,10,4,6,7,4,3,0,0,41,0,0,3,10,4,9,4,0,0,30,0,0,0,3,6,0,0,0,0,12,0,0,3,3,3,4,0,0,0,12,0,0,0,5,0,0,3,0,0,11,0,6,4,5,5,6,3,0,0,34,0,4,9,3,6,0,0,0,0,16,0,0,7,7,8,3,3,0,0,36,3,0,13,14,25,19,5,0,0,84,0,3,10,15,29,7,7,0,0,67,0,3,0,0,0,3,0,0,0,11
UCL115060,3,0,0,3,4,3,0,0,0,12,24,19,45,65,79,51,9,0,0,298,0,0,0,0,3,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,7,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,5,30,17,18,12,7,0,0,95,0,0,3,11,7,3,0,0,0,21,13,14,9,12,9,3,0,0,0,59,8,0,4,7,5,4,0,0,0,29,0,0,3,3,3,4,4,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,3,6,3,3,0,0,0,18,0,0,4,0,0,0,3,0,0,7,0,3,11,22,13,13,0,0,0,60,0,0,5,5,3,3,0,0,0,18,0,0,11,5,7,7,0,0,0,30,3,3,7,13,20,17,3,0,0,59,0,3,10,16,24,21,4,0,0,73,0,0,0,0,0,0,0,0,0,4
UCL115061,0,0,0,7,3,4,0,0,0,22,55,63,152,212,211,192,32,0,0,918,0,3,0,5,9,7,0,0,0,22,0,0,4,5,3,3,0,0,0,20,0,5,11,17,24,17,10,0,0,81,0,3,3,5,3,6,0,0,0,24,13,33,59,63,47,48,3,0,0,258,0,3,4,5,3,4,3,0,0,21,31,11,26,29,21,33,4,0,0,151,51,30,16,19,24,17,7,0,0,159,4,0,5,9,19,20,7,0,0,68,0,0,0,10,3,0,0,0,0,18,0,0,9,15,12,15,3,0,0,50,0,0,8,15,6,7,6,0,0,35,0,3,24,32,28,13,13,0,0,113,0,3,12,11,15,10,0,0,0,53,0,14,28,41,44,33,0,0,0,164,0,9,51,65,78,77,6,0,0,278,3,18,42,70,68,82,8,0,0,293,3,5,8,7,5,3,0,0,0,24
UCL115062,0,3,3,4,4,0,3,0,0,15,27,30,76,87,102,100,15,0,0,443,3,10,12,4,5,19,3,3,0,60,0,0,0,3,3,0,0,0,0,8,3,3,0,7,3,3,0,0,0,29,0,0,3,7,4,0,0,0,0,16,4,7,6,5,9,13,0,0,0,50,0,0,7,3,3,4,0,0,0,21,19,6,17,12,21,20,11,0,0,106,7,12,14,11,13,17,6,0,0,78,0,0,3,11,11,4,3,0,0,30,0,0,0,4,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,9,0,0,4,3,0,3,0,0,0,9,0,0,0,4,6,0,0,0,0,13,0,0,0,10,8,4,3,0,0,25,0,0,17,21,38,28,5,0,0,106,0,8,20,16,17,22,0,0,0,93,3,13,28,30,39,42,3,0,0,158,0,0,0,0,0,0,0,0,0,5
UCL115063,0,3,3,7,3,3,0,0,0,21,27,78,159,124,131,86,13,0,0,632,3,6,13,8,10,8,0,0,0,43,0,0,3,0,0,0,0,0,0,5,3,3,25,27,17,13,4,0,0,85,0,0,6,4,3,4,0,0,0,21,14,33,71,49,42,23,8,0,0,233,0,3,11,12,12,4,0,0,0,46,16,21,25,29,19,25,0,0,0,129,16,4,13,8,3,4,3,0,0,60,0,5,5,19,15,18,3,0,0,62,0,3,8,4,8,11,3,0,0,36,0,7,7,3,3,9,0,0,0,28,0,7,0,5,0,0,0,0,0,13,0,9,8,10,15,5,4,0,0,60,0,0,17,8,10,3,0,0,0,44,0,6,22,20,18,10,0,0,0,77,0,8,36,20,20,17,6,0,0,106,3,16,34,29,28,22,0,0,0,131,3,0,8,3,0,4,0,0,0,15
UCL115064,0,0,0,0,0,0,0,0,0,10,22,26,58,55,94,76,16,3,0,358,3,4,10,6,4,10,6,0,0,42,0,0,6,6,8,0,0,0,0,26,3,8,8,13,22,10,0,0,0,64,0,0,0,4,3,0,0,0,0,8,5,3,20,16,8,17,0,0,0,71,0,0,0,3,0,4,0,0,0,5,13,9,19,24,22,19,5,0,0,103,11,12,12,7,18,14,3,0,0,72,0,0,4,3,6,8,5,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,3,0,13,0,0,3,4,9,4,0,0,0,19,0,0,4,0,12,8,0,0,0,25,3,0,9,8,10,11,3,0,0,51,0,3,8,16,20,10,6,0,0,58,5,7,15,12,30,39,4,0,0,105,0,0,0,0,4,0,0,0,0,11
UCL115065,0,0,3,4,0,0,0,0,0,8,17,33,190,125,55,23,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,17,0,0,5,3,0,0,0,0,0,9,0,5,49,17,3,3,0,0,0,85,0,0,3,6,3,0,0,0,0,10,5,8,12,4,5,4,0,0,0,36,16,6,10,7,6,3,0,0,0,45,0,0,5,16,0,3,0,0,0,24,0,0,6,0,0,0,0,0,0,7,0,0,10,4,0,0,0,0,0,18,0,0,6,3,3,0,0,0,0,16,0,0,24,22,10,3,0,0,0,58,0,0,12,9,3,0,0,0,0,24,3,12,138,94,49,11,0,0,0,294,4,4,31,24,10,3,0,0,0,65,0,11,46,35,10,9,0,0,0,109,7,0,7,4,0,0,0,0,0,17
UCL115066,0,0,3,0,0,0,3,0,0,6,4,9,37,32,53,46,7,0,0,194,0,0,5,6,3,9,0,0,0,25,0,0,0,0,0,0,0,0,0,3,3,7,3,9,4,7,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,3,14,11,9,10,0,0,0,49,0,0,0,4,4,4,0,0,0,12,8,0,3,5,5,11,3,0,0,39,0,3,12,6,8,9,3,0,0,40,0,0,5,0,3,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,0,3,3,0,0,0,23,0,0,3,3,9,5,5,0,0,27,0,0,4,12,16,5,0,0,0,37,0,3,3,0,0,12,0,0,0,24,0,3,3,6,20,17,3,0,0,53,0,0,3,0,0,0,0,0,0,5
UCL115067,0,3,0,3,8,0,0,0,0,14,14,13,44,66,76,60,24,4,0,312,5,3,12,11,11,19,16,6,0,90,0,0,0,4,3,0,0,0,0,11,0,3,5,4,7,0,3,0,0,20,0,0,0,0,3,0,0,0,0,3,0,8,12,13,13,6,3,0,0,50,0,0,5,7,14,3,0,0,0,26,15,4,11,8,8,18,3,0,0,72,3,0,6,0,13,9,3,0,0,38,3,0,0,7,5,15,3,0,0,33,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,4,11,0,0,27,0,0,4,3,4,3,0,0,0,14,0,3,11,18,18,6,4,0,0,61,0,0,6,11,7,15,3,0,0,50,0,4,9,13,15,22,4,0,0,78,0,0,0,0,0,3,0,0,0,5
UCL115068,0,3,4,5,0,0,0,0,0,14,31,52,141,134,100,50,3,0,0,507,0,0,0,3,0,0,0,0,0,9,0,7,48,60,38,16,0,0,0,173,5,11,16,7,20,6,0,0,3,81,0,0,0,6,3,0,0,0,0,17,3,14,29,26,22,9,0,0,0,111,0,0,14,3,7,4,0,0,0,31,14,13,28,33,19,15,3,0,0,119,33,16,16,14,12,6,0,0,0,99,0,3,18,16,13,11,4,0,0,62,0,4,0,0,0,0,0,0,0,7,0,6,8,7,0,0,0,0,0,19,0,0,3,3,0,3,0,0,0,11,3,3,8,4,4,3,0,0,0,29,0,3,7,11,6,9,0,0,0,33,0,0,9,9,10,4,0,0,0,38,3,3,13,15,9,8,3,0,0,62,0,4,42,39,25,15,0,0,0,130,0,4,0,3,0,0,0,0,0,8
UCL115069,0,0,0,0,0,0,0,0,0,3,20,26,53,81,67,64,9,4,0,318,0,0,3,0,7,8,3,0,0,23,3,3,29,41,37,20,0,0,0,147,0,7,3,3,3,4,0,0,0,23,0,0,0,3,3,3,0,0,0,12,0,6,12,8,13,11,4,0,0,45,0,0,3,0,0,0,0,0,0,10,9,11,14,20,10,9,0,0,0,63,10,6,13,24,13,16,10,0,0,76,0,5,0,0,5,5,0,0,0,27,0,0,3,0,0,0,3,0,0,6,0,0,4,0,0,4,0,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,4,0,3,6,0,0,0,0,17,0,0,9,5,4,3,0,0,0,23,4,0,5,17,21,15,5,0,0,63,0,8,11,21,17,23,3,0,0,84,0,0,3,0,0,3,0,0,0,5
UCL115070,0,0,0,3,0,0,0,0,0,8,24,20,25,72,69,67,7,0,0,291,0,0,5,8,3,4,0,0,0,18,0,0,0,0,0,3,0,0,0,3,4,3,7,17,7,0,3,0,0,41,0,0,0,3,3,0,0,0,0,7,4,3,6,16,10,13,7,0,0,58,0,0,0,4,10,0,0,0,0,14,14,6,14,12,17,16,0,0,0,85,17,10,3,6,6,6,0,0,0,55,0,0,0,9,3,5,0,0,0,21,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,9,3,3,0,0,0,16,0,3,3,11,4,4,3,0,0,24,0,0,3,12,25,5,0,0,0,52,0,3,0,9,12,19,0,0,0,49,0,3,5,21,23,29,3,0,0,87,0,0,0,0,0,0,0,0,0,4
UCL115071,0,0,0,0,0,5,3,0,0,14,36,20,64,71,72,72,25,0,0,362,3,3,3,6,10,5,10,3,0,43,0,0,0,0,3,0,0,0,0,4,3,11,14,31,21,13,6,0,0,102,0,0,6,0,3,0,0,0,0,7,3,5,17,12,9,13,4,0,0,63,3,0,3,3,3,0,0,0,0,13,8,0,14,13,19,10,5,0,0,74,36,9,13,17,14,18,4,0,0,110,0,0,3,3,5,7,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,0,0,19,0,3,3,3,6,6,0,0,0,29,0,3,8,5,14,12,4,0,0,54,0,6,6,18,16,9,4,0,0,54,3,5,14,16,22,15,3,0,0,84,0,0,3,0,0,4,0,0,0,10
UCL115072,0,0,4,3,0,0,0,0,0,18,12,27,66,72,89,69,23,3,0,358,7,11,46,25,36,13,6,0,0,142,0,0,0,0,3,4,0,0,0,7,0,9,4,9,7,6,3,0,0,39,0,0,0,7,0,0,0,0,0,12,3,3,13,9,18,10,3,3,0,67,0,0,0,3,3,3,0,0,0,12,11,7,9,14,22,18,0,0,0,84,3,7,9,8,8,6,3,0,0,35,0,0,0,4,7,11,6,0,0,26,0,0,0,0,0,3,0,0,0,4,0,3,3,5,4,0,0,0,0,13,0,3,0,3,0,0,0,0,0,7,0,0,5,3,0,7,0,0,0,20,0,0,3,6,10,12,3,0,0,36,0,4,3,10,10,7,0,0,0,36,0,0,10,13,18,12,3,0,0,52,0,5,16,15,24,19,3,0,0,89,0,0,0,0,0,0,0,0,0,5
UCL115073,0,0,0,0,0,4,0,0,0,10,17,21,57,55,78,73,27,3,0,336,5,3,8,10,16,21,3,0,0,71,0,0,0,0,8,0,0,0,0,15,0,0,4,3,4,0,0,0,0,22,0,0,3,3,4,0,0,0,0,10,4,3,12,7,10,9,3,0,0,49,0,0,3,6,4,3,0,0,0,14,14,9,9,16,3,22,3,0,0,77,5,3,4,5,9,8,7,0,0,46,0,0,9,10,16,12,10,0,0,55,0,0,3,0,0,0,0,0,0,4,0,3,6,5,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,17,0,0,7,0,6,4,3,0,0,24,0,3,15,12,13,12,3,0,0,54,0,3,7,18,6,9,8,0,0,54,3,6,14,13,34,18,6,0,0,98,3,3,3,0,0,0,0,0,0,8
UCL115074,0,0,0,4,0,0,4,0,0,16,21,15,38,80,104,86,20,0,0,380,0,0,0,0,4,6,8,0,0,14,0,0,3,0,4,4,0,0,0,13,0,0,6,9,7,6,3,0,0,29,0,0,0,0,0,0,0,0,0,5,7,4,13,17,11,7,4,0,0,71,0,0,4,0,0,4,0,0,0,9,9,9,6,23,18,20,7,0,0,88,13,6,6,18,29,20,0,0,0,95,0,0,4,3,11,13,0,0,0,33,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,9,0,0,0,11,0,0,0,0,5,3,0,0,0,6,0,0,9,3,4,0,3,0,0,20,0,0,7,3,10,8,0,0,0,25,0,0,3,9,6,5,0,0,0,28,0,4,4,18,14,18,0,0,0,60,0,9,12,25,40,35,16,0,0,141,0,0,0,0,6,6,0,0,0,14
UCL115075,3,0,4,5,3,5,0,0,0,21,30,29,67,68,117,88,25,6,0,437,3,14,27,23,39,14,11,10,0,136,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,6,0,0,0,31,0,0,0,4,4,0,0,0,0,12,3,5,17,9,29,26,15,0,0,111,0,0,3,0,0,3,0,0,0,12,21,17,20,10,23,21,8,0,0,116,8,6,11,8,20,25,3,0,0,75,0,0,9,5,8,10,3,0,0,37,0,0,0,0,0,0,3,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,6,0,0,4,4,10,0,0,0,0,24,0,3,3,10,10,4,3,0,0,33,0,10,11,18,21,24,9,0,0,98,0,3,19,14,25,21,3,0,0,83,6,3,10,11,23,16,4,0,0,79,0,0,0,3,3,0,0,0,0,10
UCL115076,0,0,0,3,4,3,0,0,0,15,38,52,111,113,109,55,11,0,0,493,0,0,4,0,4,0,0,0,0,5,0,0,5,3,3,0,0,0,0,11,4,6,25,30,23,12,0,0,0,101,0,0,4,4,4,3,0,0,0,18,13,24,31,19,21,8,3,0,0,121,0,4,4,5,4,4,0,0,0,21,9,19,33,22,33,18,4,0,0,137,25,21,21,13,7,3,0,0,0,91,0,7,16,9,20,20,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,0,0,0,0,18,0,0,9,6,0,0,0,0,0,20,4,0,13,5,11,7,0,0,0,35,0,4,8,8,7,3,3,0,0,38,0,0,12,4,12,11,3,0,0,43,0,3,15,7,8,5,8,0,0,54,7,10,28,28,42,23,11,0,0,145,0,0,3,0,0,3,0,0,0,7
UCL115077,0,3,0,3,8,0,0,0,0,14,17,17,55,47,43,34,4,0,0,219,4,19,41,28,24,24,7,0,0,149,0,0,0,4,0,0,0,0,0,3,0,6,5,3,0,4,0,0,0,20,0,0,0,0,3,0,0,0,0,5,3,3,8,3,4,9,0,0,0,25,0,0,3,3,7,0,0,0,0,9,5,3,8,6,3,15,0,0,0,35,5,8,11,4,6,9,0,0,0,38,0,0,4,9,6,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,4,0,3,3,0,0,0,17,0,0,5,4,9,11,0,0,0,26,0,4,14,10,6,8,0,0,0,39,0,0,11,5,7,6,0,0,0,39,0,0,0,0,0,0,0,0,0,3
UCL115078,3,0,0,0,3,0,0,0,0,8,14,16,35,39,60,50,12,0,0,233,0,0,15,3,9,8,7,0,5,43,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,3,0,0,0,15,0,0,0,0,4,0,0,0,0,4,3,3,11,6,9,7,0,0,0,43,0,0,0,0,3,0,0,0,0,6,12,3,9,10,17,18,0,0,0,68,3,6,8,4,6,5,4,0,0,46,0,3,5,5,6,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,6,3,0,5,0,0,0,0,15,0,0,0,0,9,4,0,0,0,15,0,0,6,9,14,13,3,0,0,45,0,0,5,3,3,3,5,0,0,21,0,5,11,14,15,19,3,0,0,59,0,0,3,0,0,0,0,0,0,5
