LGA_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
LGA17200,778,1066,551,470,192,106,3165,955,1270,423,235,64,11,2956,2634,4085,1891,1217,406,184,10412,3587,5358,2315,1456,469,196,13370,1360,1004,288,155,45,21,2877,3767,2568,544,185,49,10,7118,14545,12887,2957,1451,345,125,32299,41,26,16,6,0,0,87,19717,16480,3803,1787,431,161,42378,5,7,3,3,0,0,19,342,3,0,0,0,0,349,107,94,32,34,11,8,292,457,106,37,39,14,8,656,41,35,11,11,7,0,103,24570,23035,6713,3766,1112,472,59676,767,1047,542,440,177,90,3058,1130,1472,579,353,88,25,3642,2925,4531,2268,1492,453,180,11845,4050,6001,2840,1845,540,202,15490,1697,1194,325,116,32,5,3362,3584,2948,697,247,43,25,7553,18677,16895,4280,2260,501,205,42819,65,29,8,3,0,0,113,24020,21066,5313,2627,581,236,53844,3,8,0,0,0,0,7,0,0,0,0,0,0,0,72,90,38,30,3,3,240,75,99,43,30,3,3,247,320,145,43,22
LGA17310,3636,6435,2854,2692,1342,562,17520,221,126,38,14,6,3,408,42,43,13,3,3,0,101,261,169,51,15,12,3,508,1087,437,92,31,9,3,1662,61,11,0,0,0,0,77,14,0,0,0,0,0,21,7,3,3,0,0,0,15,1177,452,95,34,9,3,1766,53,27,5,0,0,0,81,14,3,0,0,0,0,17,15,29,6,8,3,3,58,76,55,10,9,8,3,164,0,3,3,0,0,0,10,5157,7114,3020,2749,1366,570,19972,3999,6993,2913,2734,1283,570,18488,411,214,53,28,13,6,725,102,51,20,8,3,3,192,513,267,78,42,13,7,918,917,385,93,19,13,3,1436,31,8,3,0,0,0,38,11,5,0,0,0,0,14,21,5,0,0,0,0,25,979,403,103,22,13,3,1514,78,25,5,3,5,0,115,9,5,0,0,0,0,17,29,16,7,9,3,0,58,108,48,9,9,3,3,194,12,10,0,4
LGA17350,584,750,285,249,149,89,2113,31,13,0,0,3,0,46,0,0,0,0,0,0,0,31,18,0,0,3,0,53,80,15,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,0,0,0,0,99,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,14,12,4,0,0,0,0,14,0,0,0,0,0,0,0,700,792,286,249,151,89,2279,603,823,263,243,130,82,2140,8,6,0,0,0,0,14,0,0,0,0,0,0,3,8,8,0,0,0,0,13,93,23,3,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,23,3,0,0,0,118,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,3,3,0,0,0,8,4,8,3,3,0,0,13,0,0,0,0
LGA17400,662,907,327,270,134,87,2383,35,7,3,6,0,0,50,3,7,0,0,0,0,5,37,12,3,6,0,0,61,33,12,0,0,0,0,47,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,40,13,0,0,0,0,50,31,8,3,4,0,0,53,17,10,0,0,0,0,35,5,9,3,0,3,0,19,59,30,9,6,3,0,103,3,0,0,0,0,0,4,798,959,337,281,137,85,2606,729,1008,302,233,127,87,2486,26,0,0,0,0,0,35,0,0,0,0,0,0,0,26,3,0,0,0,0,32,57,11,3,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,14,3,3,0,0,77,29,14,7,3,3,4,60,8,3,3,0,0,0,23,3,3,0,0,0,0,5,41,23,11,3,0,4,83,4,0,0,3
LGA17420,2948,9509,6962,10084,4588,1858,35947,275,303,82,57,10,3,730,615,1131,585,409,108,40,2882,888,1437,666,460,121,45,3608,362,199,41,11,3,0,619,145,206,67,33,10,3,455,113,178,37,18,4,0,353,38,21,0,7,0,0,71,657,597,148,64,19,7,1491,31,22,5,11,7,3,71,0,0,0,0,0,0,3,4,3,0,3,3,0,12,31,27,7,14,6,3,94,0,3,0,0,0,0,0,4519,11572,7781,10624,4728,1916,41139,3159,9973,7114,10559,4820,2083,37706,335,374,117,96,21,4,951,787,1188,736,564,149,59,3485,1121,1561,857,658,171,69,4440,263,126,36,18,4,0,453,187,230,130,54,9,3,609,259,380,123,48,9,3,831,18,31,8,5,0,3,71,724,776,297,128,24,10,1955,28,8,4,0,0,0,38,0,0,0,0,0,0,5,4,3,0,0,0,0,11,30,15,5,0,3,3,53,20,8,3,5
LGA17550,3800,7803,3143,3320,1566,727,20365,1612,1787,410,215,64,23,4101,647,654,259,130,37,7,1737,2258,2437,672,342,101,30,5835,1096,656,187,69,20,7,2034,315,320,61,23,6,0,724,190,262,40,16,0,0,506,39,15,3,3,0,0,57,1640,1249,286,113,24,7,3320,598,422,40,18,6,4,1084,199,208,3,10,0,0,412,32,27,5,8,3,3,76,826,659,45,32,8,3,1573,10,9,6,0,3,0,25,8529,12156,4155,3810,1705,766,31122,4353,8506,3354,3318,1627,734,21893,1681,1692,480,268,91,41,4249,873,790,285,147,45,26,2172,2550,2481,766,414,132,63,6415,1196,837,231,94,39,8,2410,497,464,109,46,11,0,1128,190,248,31,20,4,0,494,63,34,0,7,0,0,111,1951,1583,380,162,52,11,4146,659,364,36,19,3,7,1081,12,0,3,0,0,0,12,27,20,9,0,0,0,64,695,387,44,17,3,10,1159,18,16,8,3
LGA17620,1057,1710,676,667,332,117,4552,65,23,5,5,0,0,100,0,0,0,0,0,0,0,65,24,5,5,0,0,100,159,64,16,3,0,0,250,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,68,16,3,0,0,250,60,10,0,0,0,0,79,0,0,0,0,0,0,0,3,5,3,4,0,0,13,69,15,3,4,0,0,94,0,4,0,0,0,0,5,1352,1823,698,678,328,117,5000,1173,1785,714,679,351,127,4826,49,30,13,5,0,0,102,0,0,0,0,0,0,0,53,31,13,5,0,0,108,113,52,13,8,0,0,180,0,0,0,0,0,0,0,7,3,0,0,0,0,6,10,0,0,0,0,0,10,128,52,13,8,0,0,196,66,19,0,3,0,0,85,0,0,0,0,0,0,4,8,6,0,5,0,0,20,74,20,0,5,0,0,107,3,0,0,0
LGA17640,616,994,350,312,177,85,2533,30,7,3,0,0,0,35,0,0,0,0,0,0,4,26,7,0,0,0,0,40,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,8,13,8,3,0,0,0,25,0,0,0,0,0,0,0,8,5,0,0,0,0,14,22,9,6,3,0,0,41,4,5,0,0,0,0,8,673,1018,359,321,180,83,2631,722,1059,351,332,178,64,2705,26,14,3,0,0,0,39,0,3,0,0,0,0,4,22,15,3,0,0,0,38,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,15,5,8,0,0,0,0,11,0,0,0,0,0,0,0,3,10,3,0,3,0,17,18,11,3,0,3,0,31,0,3,0,0
LGA17650,450,770,309,311,154,73,2054,9,3,0,0,0,0,11,0,0,0,0,0,0,0,9,3,0,0,0,0,11,43,11,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,4,3,0,0,56,14,6,0,0,0,0,22,3,0,0,0,0,0,3,6,0,3,0,0,0,5,22,4,3,0,0,0,27,0,0,0,0,0,0,0,520,792,313,315,154,73,2152,455,817,295,307,145,85,2095,6,3,0,0,0,0,7,0,0,0,0,0,0,0,6,3,0,0,0,0,7,36,14,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,4,0,0,0,63,12,3,0,0,0,0,20,3,0,0,0,0,0,3,3,4,0,4,0,0,12,16,11,6,3,0,0,36,0,0,0,0
LGA17750,3310,6035,3032,2956,1515,646,17494,375,253,59,17,8,0,719,51,40,10,3,0,0,102,428,296,68,28,8,0,822,1266,594,129,28,14,0,2032,59,15,0,0,0,0,75,26,11,0,7,0,0,46,11,3,0,0,0,0,10,1369,619,134,36,11,0,2172,32,23,5,5,0,3,71,0,0,0,0,0,0,10,18,20,11,4,6,3,57,53,41,18,16,6,5,134,0,0,0,0,0,0,0,5159,6990,3253,3029,1544,653,20624,3652,6578,3028,2950,1509,682,18411,406,261,71,24,10,0,761,77,61,17,10,4,0,161,476,319,85,36,8,0,920,1241,645,142,58,16,3,2096,49,24,3,0,0,0,79,26,10,0,0,0,0,32,9,5,3,0,0,0,20,1320,685,143,59,16,3,2229,39,10,0,0,0,0,57,0,3,0,0,0,0,7,26,27,11,6,0,0,69,71,41,8,11,3,0,132,13,5,5,0
LGA17850,281,462,139,164,80,40,1165,3,3,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,5,30,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,39,3,4,0,0,0,0,11,3,3,0,0,0,0,4,7,0,0,3,3,0,10,11,4,3,3,3,0,26,0,0,0,0,0,0,0,328,477,138,170,84,42,1234,297,477,134,133,67,34,1149,10,3,0,0,0,0,14,0,0,0,0,0,0,0,7,3,0,0,0,0,18,27,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,32,6,0,0,0,0,0,7,0,0,0,0,0,0,0,7,5,0,0,0,0,7,14,7,0,0,0,0,18,0,0,0,0
LGA17900,672,692,295,224,137,139,2155,19,7,4,3,0,0,33,0,0,0,0,0,0,0,19,7,4,5,0,0,40,77,27,9,3,0,0,117,0,0,0,0,0,0,0,10,0,0,0,0,0,11,5,0,0,0,0,0,7,91,34,10,3,0,0,137,138,61,16,11,4,0,228,55,14,9,3,0,0,83,16,4,3,0,0,0,24,204,83,26,11,4,3,333,0,0,0,0,0,0,0,987,814,336,245,137,140,2661,703,687,276,208,145,102,2113,9,10,4,3,0,0,17,0,0,0,0,0,0,0,9,10,4,3,0,0,17,68,29,3,3,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,69,29,3,3,0,0,108,114,43,10,4,3,0,171,28,6,3,3,0,0,44,16,10,4,0,0,0,27,156,62,13,12,4,0,246,3,9,0,0
LGA17950,261,377,147,122,69,38,1006,14,4,0,0,0,0,23,0,0,0,0,0,0,0,21,4,0,0,0,0,22,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,10,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,8,13,14,5,0,0,0,34,0,0,0,0,0,0,0,305,393,148,124,69,35,1082,278,362,143,127,66,29,1007,12,10,0,0,3,0,28,0,0,3,0,0,0,5,16,10,3,3,3,0,33,35,3,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,3,0,42,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,5,18,4,3,0,0,0,26,0,0,0,0
LGA18020,941,1385,433,407,251,134,3544,22,7,3,0,0,0,38,0,0,0,0,0,0,0,22,13,3,0,0,0,39,84,12,6,4,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,12,6,4,3,0,113,21,9,3,0,0,0,33,3,0,0,0,0,0,8,9,10,0,5,3,0,22,28,19,4,3,3,3,64,0,3,0,0,0,0,4,1077,1424,449,416,262,137,3761,948,1368,382,403,219,124,3446,13,5,0,0,0,0,14,0,0,0,0,0,0,0,14,5,0,0,0,0,19,88,22,6,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,22,6,3,0,0,120,16,6,0,0,0,0,18,9,0,4,0,0,0,15,16,4,3,0,0,0,30,37,13,8,4,0,0,65,7,3,0,0
LGA18050,996,1489,877,1247,513,161,5288,528,764,432,389,103,29,2246,348,596,358,385,117,36,1840,882,1363,786,771,223,69,4092,1343,1466,414,212,52,14,3489,2175,2204,549,220,34,14,5193,1944,1850,467,202,53,10,4521,19,19,4,3,0,0,53,5473,5536,1439,640,138,34,13260,0,0,0,0,0,0,6,20,0,0,0,0,0,22,46,53,19,12,11,4,140,61,55,19,12,11,4,166,0,4,0,0,0,0,4,7418,8443,3127,2670,890,257,22808,713,1321,898,1209,609,190,4943,500,758,426,427,133,29,2274,448,751,464,505,186,48,2403,946,1510,892,933,320,79,4673,1158,1347,482,218,53,11,3260,2209,2492,717,280,48,13,5771,2476,2421,713,314,57,12,5989,7,7,0,3,0,0,22,5847,6266,1915,812,161,34,15039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,18,14,6,3,155,53,50,18,14,11,3,156,16,16,13,3
LGA18100,398,546,174,158,95,33,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,0,0,60,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,3,0,0,10,4,8,0,0,0,0,20,0,0,0,0,0,0,0,458,562,180,164,100,36,1493,372,598,175,144,92,37,1403,15,11,3,0,0,0,28,0,0,0,0,0,0,3,18,11,3,0,0,0,34,43,7,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,47,7,3,0,0,0,60,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,10,0,0,0,0
LGA18200,437,864,340,322,176,93,2235,35,8,3,0,0,0,44,0,0,0,0,0,0,0,35,10,3,0,0,0,45,58,24,15,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,30,15,3,0,0,94,49,25,9,7,0,0,83,8,0,0,0,0,0,14,4,0,0,0,0,0,3,56,23,10,7,0,0,94,0,0,0,0,0,0,0,583,923,365,331,176,93,2466,503,882,327,302,154,83,2248,20,4,0,0,0,0,26,3,4,0,0,0,0,3,17,3,0,0,3,0,28,50,26,8,0,0,0,85,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,57,29,8,0,0,0,92,38,25,0,3,0,0,64,0,0,0,0,0,0,0,16,7,0,0,0,0,23,54,35,0,3,0,0,91,0,0,4,0
LGA18230,2761,4935,2223,2312,1165,623,14034,333,250,92,59,23,11,766,35,11,0,3,0,0,50,369,259,92,58,25,11,815,674,284,56,18,8,0,1030,7,0,0,0,0,0,10,0,0,0,0,0,0,0,6,13,5,4,0,0,29,686,294,58,22,8,0,1064,77,27,6,10,0,0,121,4,8,0,0,0,0,15,18,26,8,8,0,3,55,95,55,14,19,0,3,189,5,3,0,3,0,0,15,3920,5551,2398,2417,1202,640,16122,3057,5242,2394,2259,1199,648,14794,444,249,71,34,9,3,814,18,18,8,5,0,0,46,453,266,82,39,14,3,856,895,288,54,19,9,0,1268,8,10,0,0,0,0,20,6,9,0,0,0,0,19,4,0,0,0,0,0,8,916,305,59,23,9,0,1307,42,18,0,3,0,0,68,0,3,0,0,0,0,4,21,23,11,3,0,3,69,71,45,15,9,0,3,140,0,3,0,0
LGA18250,1856,3629,2214,2967,1259,394,12318,259,301,190,123,23,8,904,204,366,205,149,40,15,969,463,662,401,269,61,18,1875,546,520,173,87,20,3,1345,868,1096,396,211,45,16,2636,1858,2085,827,374,83,15,5243,22,15,3,4,0,0,42,3297,3712,1398,676,146,34,9268,5,5,0,0,0,0,14,0,0,0,0,0,0,0,24,25,11,7,0,0,66,29,29,11,10,0,0,78,0,0,0,0,0,0,0,5638,8036,4022,3913,1470,455,23542,1728,3360,2296,3105,1396,408,12291,246,311,180,145,43,8,927,207,330,204,195,43,15,996,452,638,387,336,82,21,1922,542,568,196,118,16,11,1454,960,1040,467,266,57,17,2796,2003,2345,1057,592,126,31,6153,11,3,0,4,0,0,19,3513,3961,1722,978,195,53,10424,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,16,13,6,3,0,53,18,19,14,6,3,0,53,0,3,3,0
LGA18350,2931,5387,2013,2106,1092,431,13954,393,306,61,57,19,7,848,79,58,20,3,3,0,162,470,362,79,60,21,13,1004,286,90,25,8,3,0,411,9,11,0,0,0,0,19,0,0,0,0,0,0,0,21,6,0,0,0,0,36,315,111,23,16,3,0,461,68,33,8,0,0,0,106,5,3,0,0,0,0,7,8,5,6,0,3,3,25,76,44,10,7,3,3,135,0,0,0,0,0,0,0,3791,5900,2124,2187,1113,443,15562,3444,5925,2020,2153,1051,491,15079,523,296,85,71,34,10,1019,73,72,26,5,0,3,178,601,367,106,74,34,13,1199,185,61,6,4,0,0,261,0,0,0,0,0,0,0,4,6,0,0,0,0,10,22,6,3,0,0,0,26,212,73,7,4,0,0,297,45,13,0,9,0,0,64,0,4,0,0,0,0,6,20,15,8,0,0,0,41,63,25,5,5,0,0,107,8,5,0,4
LGA18400,1730,3704,2150,2688,1396,678,12341,126,103,18,10,4,3,266,9,9,0,4,0,0,21,141,113,18,12,4,8,291,68,33,3,0,3,0,101,3,0,0,0,0,0,3,0,0,0,0,0,0,0,14,7,3,3,4,0,32,85,37,5,3,5,0,144,31,10,7,4,3,0,52,3,4,3,3,3,0,16,17,15,5,3,0,3,38,47,33,14,9,10,3,113,0,0,0,0,0,0,3,2009,3881,2184,2710,1415,686,12889,1848,4028,2295,2778,1475,767,13193,194,165,16,13,10,6,401,5,8,0,3,0,0,10,203,170,16,11,10,6,419,109,38,18,9,3,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,4,3,0,0,47,126,62,21,11,6,0,223,56,9,9,3,0,0,79,7,3,0,0,3,0,13,5,7,3,8,0,0,27,68,19,12,9,7,0,119,0,0,0,0
LGA18450,8436,16318,8677,9763,4285,1721,49199,1500,1203,351,227,67,39,3376,1182,1287,606,335,84,55,3555,2680,2488,958,556,152,94,6930,3420,1819,501,260,69,28,6095,1349,841,227,89,18,3,2538,1013,1033,269,123,27,3,2470,84,50,13,17,6,0,165,5862,3736,1015,494,118,31,11262,392,264,33,10,6,0,711,25,0,0,4,0,0,31,68,46,30,11,10,0,166,478,315,64,23,17,0,902,8,8,6,3,9,0,33,17470,22872,10730,10839,4577,1844,68335,9134,16751,8946,10135,4320,1817,51102,1735,1310,419,237,77,24,3807,1492,1529,754,459,153,59,4449,3228,2841,1171,697,228,86,8255,3126,1647,497,242,82,26,5621,1428,1018,289,114,40,4,2898,1151,1224,381,138,27,6,2926,84,43,18,9,4,0,165,5791,3942,1187,505,148,37,11613,302,185,16,3,3,0,514,5,0,0,0,0,0,5,105,59,32,15,6,4,227,414,241,54,24,10,8,744,20,16,9,0
LGA18500,758,1468,773,1055,625,217,4894,190,212,74,85,22,3,577,851,1442,671,523,129,24,3639,1042,1653,744,607,154,28,4220,752,751,269,153,44,12,1980,1230,1335,335,179,23,6,3112,2675,1916,377,159,29,7,5163,7,4,0,0,0,0,12,4671,4009,982,485,97,22,10271,0,0,0,0,0,0,0,14,3,0,0,0,0,13,47,41,10,14,3,0,112,59,43,15,15,3,0,134,24,14,3,6,0,0,45,6546,7188,2519,2162,877,271,19561,749,1381,757,1157,654,229,4916,228,282,137,108,31,3,796,871,1402,763,585,152,22,3801,1102,1684,897,693,184,28,4599,514,595,233,129,36,5,1520,1370,1603,450,171,33,9,3629,2771,2161,493,204,46,12,5679,3,6,0,0,0,0,8,4658,4363,1179,501,118,20,10842,0,0,4,0,0,0,3,0,0,0,0,0,0,0,21,19,10,11,0,0,54,19,17,7,11,0,0,58,20,14,5,0
