LGA_CODE_2016,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3
LGA15990,6,0,0,0,0,5,11,0,0,0,0,11,173,16,6,0,0,195,342,114,39,3,0,504,211,73,69,32,16,400,17,8,3,0,3,30,763,204,114,41,20,1142,0,0,0,0,0,0,5,0,0,0,0,5,72,5,0,0,0,72,55,22,10,0,0,95,7,6,3,3,0,17,0,0,0,0,0,0,140,34,13,4,0,191,5,0,0,0,0,5,132,4,0,0,0,134,1257,85,34,5,0,1381,154,130,46,8,0,333,11,7,12,5,0,35,22,4,0,0,0,29,1573,229,84,24,3,1920,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,3,6,0,0,0,9,0,0,3,0,0,3,3,0,0,0,0,3,17,7,4,0,0,30,0,0,0,0,0,0,2490,470,222,70,28,3280,0,3,0,0,0,7,12,0,0,0,0,12,166,12,0,0,0,173,293,101
LGA16100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,5,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,19,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,18,0
LGA16150,0,0,0,0,0,0,4,0,0,0,0,4,53,0,0,0,0,60,149,18,8,0,0,179,27,15,14,8,0,68,5,0,0,0,0,5,243,36,19,4,0,313,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,15,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,35,17,3,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,54,3,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,43,21,9,5,414,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,174,36
LGA16200,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,42,7,3,0,0,51,14,0,3,0,0,18,5,0,0,0,0,5,75,6,4,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,12,5,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,20,40,10
LGA16260,3,0,0,0,0,4,3,0,0,0,0,3,150,3,0,0,0,156,315,61,20,4,3,405,95,35,32,26,8,194,24,5,3,0,0,27,588,101,59,29,9,788,0,0,0,0,0,0,0,0,0,0,0,0,65,6,0,0,0,67,119,33,22,3,0,177,11,7,3,8,0,31,3,0,0,0,0,3,200,45,23,10,0,280,7,0,0,0,0,10,37,0,0,0,0,36,855,135,77,37,30,1141,119,95,32,17,10,268,0,3,3,0,0,10,22,4,12,3,0,44,1044,243,123,59,41,1513,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,11,27,14,8,0,0,46,1866,403,214,100,49,2642,3,0,0,0,0,3,10,0,0,0,0,10,121,6,0,0,0,129,301,96
LGA16350,3,0,0,0,0,3,6,0,0,0,0,6,80,3,0,0,0,80,548,49,18,0,0,612,190,38,15,5,3,251,16,3,0,0,0,19,844,85,31,12,3,970,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,34,176,27,5,0,0,208,3,0,3,0,0,12,7,0,0,0,0,6,221,33,11,3,0,265,0,0,0,0,0,0,8,0,0,0,0,8,124,9,0,0,0,129,8,4,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,7,151,13,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,1218,124,43,17,3,1403,0,0,0,0,0,0,14,0,0,0,0,14,81,4,0,0,0,83,546,65
LGA16380,0,0,0,0,0,0,3,0,0,0,0,3,89,7,0,0,0,91,193,23,5,3,0,227,71,14,8,0,0,91,7,0,0,0,0,7,366,36,16,6,0,421,0,0,0,0,0,0,4,0,0,0,0,4,61,0,0,0,0,66,38,4,0,0,0,44,6,0,0,0,0,6,0,0,0,0,0,0,104,4,0,0,0,113,0,0,0,0,0,0,3,0,0,0,0,3,89,5,0,3,0,92,22,3,0,0,0,22,0,0,0,0,0,4,7,0,0,0,0,9,118,8,0,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,15,0,0,0,0,0,0,610,57,14,7,0,682,0,0,0,0,0,0,5,0,0,0,0,5,78,0,0,0,0,83,250,24
LGA16400,0,0,0,0,0,0,3,0,0,0,0,3,63,3,0,0,0,64,176,6,6,0,0,185,89,17,6,3,0,109,20,0,0,0,0,20,353,23,11,3,0,384,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,40,3,0,0,0,46,3,0,0,0,0,5,0,0,0,0,0,0,49,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,34,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,44,3,0,0,0,45,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,455,34,9,4,0,500,0,0,0,0,0,0,0,3,0,0,0,4,55,6,0,0,0,60,181,19
LGA16490,0,0,0,0,0,0,3,0,0,0,0,4,41,4,0,0,0,39,110,8,4,3,0,124,47,6,3,0,0,62,6,0,0,0,0,5,203,21,12,7,0,242,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,48,26,3,0,0,0,29,3,0,0,0,0,4,0,0,0,0,0,0,84,7,0,0,0,93,3,0,0,0,0,3,14,0,0,0,0,14,85,3,0,0,0,94,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,109,8,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,403,32,9,7,0,454,0,0,0,0,0,0,4,0,0,0,0,4,34,0,0,0,0,33,115,25
LGA16550,0,0,0,0,0,0,11,0,0,0,0,11,128,10,5,0,0,139,140,78,23,8,0,243,59,40,50,43,20,205,10,7,0,0,0,16,344,127,77,54,17,618,3,0,0,0,0,3,10,0,0,0,0,10,120,3,4,0,0,135,93,59,30,4,0,184,10,7,17,9,10,51,3,3,3,0,0,7,245,85,47,8,5,391,0,0,0,0,0,0,123,3,0,0,0,130,1980,197,71,8,3,2259,213,330,145,20,12,717,5,12,35,37,10,104,45,14,3,0,0,66,2370,563,247,66,27,3273,0,0,0,0,0,0,4,0,0,0,0,7,19,0,0,0,0,19,3,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,30,10,0,0,0,42,0,0,0,0,0,3,2991,780,375,131,54,4327,0,0,0,0,0,0,4,0,0,0,0,6,81,6,0,3,0,88,125,67
LGA16610,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,35,65,6,0,0,0,78,21,7,3,3,0,27,3,0,0,0,0,9,126,10,7,3,0,144,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,169,10,7,4,0,189,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,36,90,6
LGA16650,0,0,0,0,0,6,0,0,0,0,0,0,89,9,0,0,0,97,141,25,11,3,0,178,41,16,10,7,11,81,10,0,6,0,0,14,285,50,24,11,14,382,0,0,0,0,0,0,4,0,0,0,0,4,53,4,0,0,0,62,44,13,0,0,0,58,4,0,0,0,3,11,3,0,0,0,0,4,106,18,8,0,4,139,0,0,0,0,0,0,30,3,0,0,0,36,577,130,43,16,8,777,48,38,10,9,3,110,3,4,0,3,0,8,28,5,9,4,0,46,690,175,67,30,14,979,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,7,0,0,0,0,0,0,1088,250,100,44,27,1509,0,0,0,0,0,0,0,0,0,0,0,0,96,3,0,0,0,100,130,36
LGA16700,0,0,0,0,0,0,0,0,0,0,0,0,80,8,0,0,0,90,146,65,22,4,3,248,63,34,43,38,37,217,10,3,7,3,3,29,309,106,72,48,45,580,0,0,0,0,0,0,4,0,0,0,0,3,107,13,0,0,0,117,72,39,19,9,0,148,4,9,8,5,8,28,3,3,0,3,0,9,195,60,32,16,9,310,0,0,0,0,0,0,44,0,0,0,0,43,568,88,17,3,0,676,39,46,17,3,0,103,3,0,3,0,0,9,18,9,0,0,0,28,661,143,45,9,3,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1167,317,149,73,56,1767,7,0,0,0,0,6,3,0,0,0,0,3,61,3,3,0,0,68,146,75
LGA16900,0,0,0,0,0,0,3,0,0,0,0,3,21,3,0,0,0,26,132,12,3,0,0,150,43,8,4,4,0,56,10,0,0,0,0,10,196,19,10,9,0,234,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,16,3,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,52,3,0,0,0,55,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,301,24,8,9,0,349,0,0,0,0,0,0,4,0,0,0,0,4,33,0,0,0,0,29,135,16
LGA16950,4,0,0,0,0,6,7,0,0,0,0,7,142,6,0,0,0,151,342,29,9,0,0,379,121,23,14,3,0,151,20,0,0,0,0,20,636,60,22,3,0,720,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,41,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,49,3,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,729,60,20,3,0,814,0,0,0,0,0,0,7,3,0,0,0,14,131,4,0,0,0,139,346,32
LGA17000,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,18,66,9,0,0,0,80,23,8,0,0,0,35,0,0,0,0,0,0,107,19,6,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,20,6,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,77,16
LGA17040,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,32,49,4,4,0,0,56,23,4,3,4,0,30,7,0,0,0,0,7,108,15,12,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,6,3,3,0,0,0,8,0,3,0,0,0,3,12,4,0,0,0,17,26,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,133,25,9,3,0,173,3,0,0,0,0,3,4,0,0,0,0,4,27,3,0,0,0,32,62,13
LGA17080,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,51,4,3,0,0,56,16,0,0,0,0,14,0,0,0,0,0,3,79,10,4,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,93,11,5,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,41,9
LGA17100,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,28,40,6,0,0,0,51,20,11,7,6,0,46,0,5,0,0,0,3,89,18,7,8,3,125,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,23,0,0,0,0,0,0,10,0,0,0,0,11,225,59,32,15,3,338,31,13,8,5,3,60,3,0,0,0,0,6,13,4,8,3,0,26,284,77,46,28,12,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,391,106,58,31,12,602,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,28,22,17
LGA17150,3,0,0,0,0,3,4,0,0,0,0,4,99,5,0,0,0,105,275,52,11,0,0,340,136,27,24,16,4,198,9,3,3,0,0,14,529,80,37,17,4,664,0,0,0,0,0,0,3,0,0,0,0,3,79,0,0,0,0,80,96,28,10,0,0,132,5,0,4,0,0,10,3,0,0,0,0,3,190,29,15,0,0,235,0,0,0,0,0,0,28,0,0,0,0,29,779,29,8,3,0,820,86,43,14,8,0,151,5,7,0,0,0,5,9,0,0,0,0,11,909,78,25,4,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,14,0,0,0,0,0,0,1637,192,85,21,3,1942,4,0,0,0,0,4,3,0,0,0,0,3,97,8,0,0,0,99,263,43
LGA17200,0,0,0,0,0,0,8,0,0,0,0,11,80,19,19,4,0,127,43,37,9,7,3,87,25,12,15,13,4,63,8,3,4,0,0,11,159,66,47,24,3,305,4,0,0,0,3,8,37,0,0,0,0,38,649,44,19,8,0,715,354,342,126,26,3,845,86,130,232,106,41,593,44,18,8,4,0,71,1171,531,377,138,50,2279,95,5,3,0,0,97,614,47,10,3,0,681,2894,407,326,65,20,3705,255,362,140,61,15,827,22,26,36,33,14,134,87,31,21,4,8,151,3963,877,529,164,62,5594,0,0,0,0,0,0,4,0,0,0,0,4,14,0,3,0,0,20,3,11,3,0,0,19,3,0,7,3,0,13,0,0,3,0,0,3,26,12,11,3,0,58,11,5,3,0,0,22,5331,1494,979,328,118,8251,0,0,0,0,0,0,9,0,0,0,0,9,110,10,4,0,0,132,59,68
LGA17310,0,0,0,0,0,0,4,0,0,0,0,4,76,0,0,0,0,80,198,31,4,0,0,234,51,12,5,3,0,75,9,0,0,0,0,14,340,41,12,4,4,397,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,15,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,26,0,0,0,0,0,0,8,0,0,0,0,8,70,4,0,0,0,73,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,3,92,4,0,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,455,48,12,8,4,522,3,0,0,0,0,3,5,0,0,0,0,5,77,5,0,0,0,79,234,35
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,11,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,29,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,20,0
LGA17400,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,17,3,0,0,0,18,10,0,0,0,0,9,0,0,0,0,0,0,31,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,37,3,3,0,0,49,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,15,28,3
LGA17420,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,20,121,30,9,0,0,155,153,38,29,17,7,249,10,3,0,0,0,8,302,68,36,17,12,441,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,0,0,28,61,13,8,3,0,81,7,3,15,9,12,43,6,0,0,0,0,3,103,21,19,10,12,160,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,49,17,3,0,0,0,30,3,0,0,0,0,4,0,0,0,0,0,0,72,7,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,478,100,60,32,17,687,0,0,0,0,0,0,6,0,0,0,0,6,26,3,0,0,0,30,140,22
