LGA_CODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
LGA17200,813,876,330,64,2084,778,305,675,3837,863,449,248,67,1636,955,372,393,3354,2832,1845,936,262,5880,2634,1903,2163,12575,3701,2295,1185,329,7512,3587,2279,2555,15933,641,196,154,108,1089,1360,418,1163,4039,1673,378,375,113,2539,3767,812,2021,9136,9110,2143,1209,940,13405,14545,4349,12447,44752,18,7,4,0,32,41,12,23,116,11439,2731,1735,1159,17068,19717,5594,15658,58039,8,4,0,0,11,5,3,9,27,3,0,0,0,10,342,0,3,349,55,36,19,13,129,107,56,94,387,65,39,24,14,142,457,58,109,759,18,15,0,6,39,41,22,127,232,16041,5952,3286,1570,26848,24570,8251,19127,78798,789,844,244,55,1935,767,355,252,3310,983,616,401,67,2067,1130,447,287,3928,3241,2136,991,256,6620,2925,2311,1253,13103,4220,2751,1388,323,8683,4050,2753,1543,17032,860,237,158,59,1307,1697,365,549,3918,1970,473,370,134,2949,3584,1014,1136,8685,12659,3161,1488,1084,18394,18677,5745,7879,50698,25,9
LGA17310,5259,5835,2225,169,13484,3636,397,411,17937,73,36,46,15,169,221,19,20,429,21,9,19,3,53,42,3,4,107,95,49,60,16,220,261,26,27,534,210,77,163,31,478,1087,91,66,1728,5,3,3,3,16,61,0,0,75,0,0,0,0,0,14,0,3,20,5,3,0,0,8,7,0,0,15,220,81,164,34,500,1177,93,76,1841,18,6,6,0,29,53,0,100,190,0,6,0,0,10,14,0,7,27,27,15,6,0,50,15,0,7,68,48,24,14,0,88,76,3,120,283,3,4,0,0,10,0,0,0,10,5618,6000,2461,215,14294,5157,522,634,20601,5639,5689,2503,187,14015,3999,471,564,19059,157,73,59,8,292,411,19,31,758,35,33,16,0,85,102,12,18,211,187,102,74,10,377,513,26,54,965,202,65,148,21,444,917,71,128,1566,3,0,4,0,12,31,3,3,44,0,0,3,0,3,11,3,9,24,3,0
LGA17350,644,652,195,12,1500,584,32,41,2151,7,4,0,0,18,31,0,0,46,0,0,0,0,0,0,0,0,0,8,4,0,0,15,31,0,0,53,12,0,3,0,19,80,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,19,80,0,3,100,0,0,0,0,0,4,0,7,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,16,4,0,0,0,6,12,0,9,27,0,0,0,0,0,0,0,0,0,674,658,198,12,1544,700,36,52,2330,691,586,208,14,1502,603,41,42,2181,4,0,0,0,3,8,0,0,14,0,0,0,0,3,0,0,0,3,4,0,3,0,6,8,0,0,13,14,0,5,0,20,93,0,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17400,765,630,257,24,1680,662,41,84,2470,7,3,4,0,13,35,0,5,51,5,0,0,0,7,3,0,0,5,6,4,6,0,23,37,0,5,64,8,0,5,0,7,33,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,8,40,0,6,59,12,3,0,0,16,31,3,13,63,5,3,3,0,16,17,0,10,45,7,6,0,0,11,5,3,0,19,18,14,9,0,42,59,6,23,123,0,0,0,0,3,3,0,0,4,803,650,284,24,1763,798,49,112,2719,834,566,271,26,1695,729,57,142,2626,0,0,0,0,5,26,0,4,34,0,0,0,0,0,0,0,0,0,3,0,0,0,6,26,0,4,37,6,3,6,0,16,57,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17420,8495,21026,2768,272,32556,2948,441,829,36776,227,116,83,3,434,275,23,32,760,858,832,402,40,2129,615,138,109,2992,1083,949,489,47,2564,888,160,141,3750,158,34,43,8,243,362,12,24,636,138,79,43,9,271,145,43,34,497,140,40,29,7,213,113,27,34,382,19,8,4,0,29,38,3,0,71,455,160,120,17,753,657,84,88,1582,17,21,4,0,41,31,0,15,93,0,0,0,0,3,0,0,0,3,4,5,0,0,7,4,0,3,20,17,28,9,0,56,31,0,19,110,0,0,0,0,0,0,0,0,5,10050,22166,3385,334,35937,4519,687,1089,42226,8923,21775,3115,286,34104,3159,446,681,38384,310,189,85,15,593,335,21,18,970,906,1191,445,34,2577,787,122,95,3583,1212,1381,533,43,3178,1121,143,116,4553,100,47,39,0,185,263,10,17,468,162,137,72,13,385,187,38,33,637,291,144,72,7,506,259,58,74,902,21,17
LGA17550,6486,6794,2517,154,15954,3800,612,877,21245,1362,415,538,36,2348,1612,139,105,4209,439,227,319,14,1004,647,85,128,1866,1799,642,864,52,3354,2258,230,238,6072,389,131,286,28,830,1096,105,198,2229,235,42,71,8,362,315,48,77,805,216,35,33,4,288,190,25,135,643,8,3,6,0,20,39,0,3,65,852,211,402,34,1508,1640,174,422,3742,361,44,53,0,459,598,24,808,1890,186,4,17,0,207,199,7,25,443,28,14,4,0,42,32,4,6,82,568,65,75,3,712,826,35,841,2419,3,8,0,0,12,10,3,21,43,9709,7717,3864,244,21532,8529,1058,2396,33517,6983,6901,2751,194,16825,4353,711,811,22703,1281,568,519,36,2405,1681,164,359,4601,538,293,340,15,1181,873,117,101,2271,1813,864,859,54,3588,2550,275,458,6877,510,218,322,27,1078,1196,134,191,2599,313,97,145,11,557,497,74,158,1287,205,36,32,4,277,190,29,116,612,14,12
LGA17620,1424,1479,447,35,3379,1057,113,165,4718,13,10,7,0,27,65,4,3,98,0,0,0,0,0,0,0,0,0,13,10,7,0,29,65,4,3,99,30,16,25,3,74,159,15,15,269,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,25,3,72,162,15,15,265,12,0,0,0,13,60,0,15,93,0,0,0,0,0,0,0,3,0,5,7,3,0,7,3,0,0,13,15,4,6,0,24,69,0,14,110,4,0,0,0,7,0,0,0,5,1492,1503,478,40,3514,1352,132,200,5195,1472,1526,479,28,3514,1173,145,193,5018,21,14,15,0,51,49,4,4,109,0,0,0,0,0,0,0,0,4,20,14,15,0,48,53,4,5,117,29,13,11,0,55,113,15,17,199,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,3,12,0,0
LGA17640,848,793,210,25,1880,616,36,125,2652,6,5,0,0,9,30,0,0,36,0,0,0,0,3,0,0,0,4,9,4,0,0,8,26,0,0,39,0,0,3,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,8,8,3,0,0,8,13,0,3,26,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,0,0,14,9,9,0,0,16,22,3,7,47,6,3,0,0,4,4,0,0,14,871,804,214,25,1919,673,41,132,2760,923,762,241,28,1959,722,29,106,2809,9,4,0,0,14,26,0,3,39,0,0,0,0,3,0,0,0,4,9,4,0,0,13,22,0,3,42,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17650,613,707,212,25,1553,450,52,56,2115,3,0,0,0,3,9,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,3,0,9,4,0,5,0,15,43,3,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,19,43,3,3,61,3,0,0,0,6,14,0,4,24,0,0,0,0,0,3,0,0,3,0,4,0,0,4,6,0,0,5,8,4,0,0,8,22,0,4,38,0,0,0,0,0,0,0,0,0,624,715,221,25,1583,520,54,65,2218,683,700,200,23,1605,455,41,61,2160,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,7,0,10,0,17,36,4,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17750,4706,6357,2311,193,13562,3310,616,335,17828,166,50,67,8,292,375,54,23,746,17,8,4,6,37,51,17,10,114,185,55,73,14,325,428,72,33,856,267,78,172,41,561,1266,208,130,2163,4,0,4,0,13,59,4,11,85,8,8,0,0,17,26,3,3,54,0,0,0,0,3,11,0,0,13,279,86,176,41,586,1369,215,140,2313,13,10,6,0,30,32,4,37,105,0,3,3,0,7,0,0,0,14,9,13,3,6,35,18,9,8,65,26,30,12,4,73,53,12,51,184,0,0,0,0,0,0,0,0,0,5197,6534,2565,254,14554,5159,915,563,21188,5173,6288,2327,216,14007,3652,742,372,18781,192,76,44,12,324,406,38,47,808,37,15,13,6,66,77,25,20,177,223,89,58,15,388,476,58,64,990,372,105,176,36,686,1241,172,97,2194,23,3,0,0,23,49,3,13,91,11,0,0,0,10,26,0,9,40,8,3
LGA17850,405,357,87,9,857,281,20,22,1190,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,8,30,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,30,0,4,37,0,0,0,0,5,3,0,10,15,3,0,0,0,3,3,0,3,10,0,6,0,0,6,7,0,0,10,5,9,0,0,14,11,0,11,31,0,0,0,0,0,0,0,0,0,413,366,91,9,883,328,25,34,1271,420,317,96,12,840,297,9,29,1181,3,4,0,0,5,10,0,0,12,0,0,0,0,0,0,0,0,0,3,4,0,0,5,7,0,0,15,0,0,0,0,3,27,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17900,535,583,272,26,1414,672,70,229,2388,6,6,3,0,14,19,0,3,42,0,0,0,0,0,0,0,0,0,6,7,3,0,15,19,0,5,44,19,5,16,0,40,77,4,18,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,5,0,3,12,19,3,20,0,42,91,5,20,157,41,13,23,3,76,138,12,115,342,12,5,4,0,24,55,0,37,112,6,3,3,0,12,16,0,3,27,53,26,30,7,109,204,18,152,482,0,0,0,0,0,0,0,0,0,614,622,317,33,1582,987,92,409,3072,523,501,287,31,1338,703,72,210,2320,9,4,0,0,9,9,0,3,24,0,0,0,0,0,0,0,0,0,9,4,0,0,9,9,0,3,24,8,0,16,0,25,68,10,25,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17950,307,294,115,13,726,261,20,34,1041,4,0,0,0,8,14,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,8,21,0,0,22,0,0,0,0,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,20,9,0,7,0,13,10,0,6,27,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,9,4,7,0,16,13,0,8,35,0,0,0,0,0,0,0,0,0,316,301,114,13,748,305,22,45,1124,303,292,111,6,708,278,21,27,1038,9,0,3,0,10,12,0,4,29,0,0,4,0,3,0,0,0,5,9,0,7,0,15,16,0,4,35,4,0,3,0,10,35,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,1156,982,360,36,2534,941,72,135,3686,8,6,3,0,16,22,0,0,38,0,0,0,0,0,0,0,0,0,7,6,3,0,18,22,0,0,39,4,6,13,0,22,84,3,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,6,12,0,29,79,3,3,114,7,7,3,0,10,21,0,45,77,0,0,0,0,5,3,0,3,9,6,9,3,0,12,9,0,3,21,14,12,3,0,33,28,0,50,112,0,0,0,0,0,0,0,0,4,1181,1005,376,42,2607,1077,75,188,3950,1127,882,366,42,2418,948,80,178,3620,3,0,0,0,8,13,0,0,20,0,0,0,0,0,0,0,0,0,3,3,0,0,9,14,0,0,24,9,0,9,0,23,88,10,11,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18050,1183,2392,405,63,4042,996,243,523,5807,554,759,206,36,1554,528,165,259,2504,415,697,180,34,1329,348,170,232,2075,966,1454,390,66,2877,882,332,489,4580,842,434,272,55,1606,1343,543,840,4332,1359,502,322,93,2280,2175,741,1494,6691,1275,473,277,78,2099,1944,481,1182,5702,12,11,0,0,27,19,9,13,64,3493,1421,875,226,6017,5473,1771,3530,16790,0,0,0,0,0,0,0,0,8,0,0,0,0,0,20,0,0,22,30,36,13,4,80,46,17,37,180,32,39,13,4,85,61,15,40,200,4,3,0,0,3,0,0,3,9,5680,5303,1678,366,13026,7418,2362,4583,27388,1097,2456,384,48,3986,713,240,328,5275,539,796,218,26,1580,500,188,173,2446,543,980,223,25,1771,448,187,178,2584,1084,1775,443,50,3354,946,379,358,5027,820,468,242,51,1590,1158,519,604,3865,1596,672,338,88,2695,2209,864,910,6679,1706,669,307,85,2769,2476,741,912,6902,3,0
LGA18100,455,399,117,14,982,398,25,25,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,53,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,53,0,4,65,0,0,0,0,3,3,0,5,9,0,0,0,0,0,0,0,0,4,5,3,0,0,12,0,0,0,10,8,3,0,0,11,4,0,8,21,0,0,0,0,0,0,0,0,0,475,405,118,14,1005,458,29,28,1521,497,358,137,13,1004,372,31,36,1438,9,3,0,0,16,15,0,0,28,0,0,0,0,0,0,0,0,3,9,4,0,0,17,18,0,0,34,6,0,3,0,9,43,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,710,762,245,24,1749,437,46,88,2316,5,5,3,0,8,35,0,4,46,0,0,0,0,0,0,0,0,0,4,5,3,0,8,35,0,4,48,16,6,10,0,33,58,5,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,9,10,0,32,58,5,7,104,21,6,3,0,31,49,0,81,160,0,0,0,0,0,8,0,4,16,0,0,0,0,0,4,0,0,3,20,10,6,0,36,56,0,85,177,0,0,0,0,0,0,0,0,0,754,780,266,26,1827,583,54,182,2648,760,694,228,17,1704,503,42,125,2374,4,0,0,0,4,20,0,3,25,4,0,0,0,3,3,0,0,3,3,5,0,0,8,17,0,3,34,16,3,11,0,30,50,3,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0
LGA18230,3967,4802,1978,168,10916,2761,353,695,14721,180,124,95,6,412,333,22,46,813,7,5,0,0,14,35,5,21,72,191,126,97,6,419,369,29,66,884,132,39,99,19,285,674,73,170,1202,0,0,0,0,3,7,0,3,9,0,0,0,0,0,0,0,0,0,13,4,7,0,21,6,0,3,31,144,45,104,21,311,686,73,170,1242,17,16,4,0,38,77,6,128,243,8,4,0,0,12,4,0,4,16,18,14,6,0,35,18,5,3,63,38,28,13,5,83,95,15,131,322,3,3,0,0,11,5,0,0,15,4344,5005,2190,193,11734,3920,470,1064,17183,4190,4890,2073,171,11332,3057,405,477,15272,137,64,126,7,336,444,37,32,850,8,8,14,0,30,18,0,5,46,145,70,138,7,363,453,40,39,894,160,54,82,17,316,895,53,94,1357,7,0,0,0,4,8,0,6,20,8,0,3,0,10,6,0,0,19,0,0
LGA18250,2950,5932,1048,166,10099,1856,358,387,12704,227,286,82,9,601,259,45,40,944,263,323,96,21,701,204,65,70,1037,491,607,176,31,1305,463,105,111,1982,332,174,127,42,675,546,123,112,1452,760,456,214,62,1495,868,267,249,2886,1441,871,436,191,2931,1858,454,822,6062,11,3,6,0,25,22,0,3,47,2548,1499,778,298,5124,3297,848,1184,10447,5,3,0,0,5,5,0,5,15,0,0,0,0,0,0,0,0,3,16,15,11,5,42,24,3,14,78,19,15,12,5,46,29,3,18,94,0,0,0,0,0,0,0,0,3,6011,8056,2013,501,16580,5638,1321,1690,25228,2786,6276,1073,140,10276,1728,293,363,12655,227,332,77,13,651,246,34,38,961,245,361,101,17,730,207,57,45,1036,476,688,174,34,1377,452,90,80,2000,403,247,111,25,788,542,121,95,1549,730,557,245,64,1597,960,247,190,2993,1677,1244,562,185,3669,2003,479,557,6713,7,4
LGA18350,4520,4593,1514,99,10724,2931,308,557,14510,245,116,62,3,428,393,27,31,883,45,17,18,0,77,79,3,9,167,290,133,78,3,503,470,29,40,1048,68,25,23,0,112,286,13,35,444,5,0,3,0,9,9,3,0,19,0,0,0,0,0,0,0,0,0,7,5,3,0,15,21,0,4,41,73,31,28,0,131,315,17,35,500,26,8,3,0,40,68,3,17,125,0,0,0,0,3,5,0,3,5,3,13,4,0,15,8,0,0,28,25,20,7,0,58,76,5,28,165,0,0,0,0,0,0,0,0,0,4909,4770,1633,104,11417,3791,350,659,16222,5043,4567,1633,115,11352,3444,280,540,15614,236,137,98,10,483,523,15,40,1065,55,21,15,3,98,73,5,8,182,294,155,113,14,578,601,23,50,1244,45,7,15,0,69,185,9,16,272,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,10,4,3
LGA18400,3203,5910,1246,85,10449,1730,164,465,12802,80,28,22,4,133,126,8,13,277,4,5,0,0,13,9,0,4,28,90,32,24,4,144,141,8,16,307,18,3,9,0,35,68,3,4,107,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,6,5,0,22,14,0,0,38,27,14,14,0,50,85,3,4,151,5,12,3,0,23,31,0,10,59,4,13,0,0,17,3,0,0,16,11,10,10,0,29,17,0,0,45,24,29,13,0,64,47,0,11,122,0,0,0,0,3,0,0,0,3,3337,5988,1293,84,10706,2009,177,490,13382,3455,6103,1464,99,11118,1848,220,381,13571,131,29,33,8,198,194,8,14,418,3,3,3,0,11,5,0,0,10,138,30,36,8,208,203,8,14,431,27,15,12,0,58,109,13,8,182,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,8
LGA18450,13323,19986,5894,453,39657,8436,1107,1423,50622,836,444,427,28,1744,1500,142,128,3505,783,608,693,35,2116,1182,255,186,3734,1613,1049,1121,68,3861,2680,393,311,7243,1007,484,673,83,2249,3420,429,383,6471,428,175,217,43,859,1349,321,324,2859,671,265,168,49,1156,1013,294,355,2821,30,30,15,0,75,84,11,22,189,2138,956,1067,174,4341,5862,1057,1078,12338,223,37,41,6,301,392,15,77,791,0,3,0,0,6,25,0,0,31,25,26,24,4,81,68,16,31,194,248,68,62,10,393,478,35,108,1013,6,10,3,0,28,8,0,11,40,17338,22070,8157,706,48274,17470,2592,2929,71262,13665,20252,6259,521,40695,9134,1279,1196,52300,888,462,545,55,1941,1735,131,133,3940,948,817,824,59,2651,1492,309,161,4608,1837,1278,1365,113,4593,3228,431,300,8550,915,444,560,81,1995,3126,502,334,5957,570,232,256,48,1102,1428,366,258,3155,896,282,170,41,1386,1151,388,376,3302,28,11
LGA18500,1211,2378,389,55,4032,758,105,539,5435,162,148,38,7,355,190,39,69,642,1108,970,254,59,2387,851,403,417,4057,1267,1115,289,61,2742,1042,435,480,4699,523,347,156,29,1063,752,164,381,2359,889,392,205,53,1543,1230,340,624,3735,1355,379,261,70,2066,2675,421,856,6019,3,3,3,0,8,7,0,3,22,2776,1128,622,153,4672,4671,924,1866,12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,16,33,19,10,0,59,47,6,22,136,33,18,12,0,65,59,8,28,159,11,5,3,0,19,24,3,8,48,5296,4643,1320,276,11532,6546,1478,2920,22478,1188,2443,367,55,4057,749,115,397,5315,209,223,78,10,519,228,51,69,871,1079,1109,288,63,2543,871,387,395,4194,1287,1330,366,79,3055,1102,437,467,5062,394,310,129,30,860,514,146,203,1720,1067,447,269,84,1866,1370,391,526,4156,1584,513,284,73,2465,2771,454,845,6528,4,0
LGA18710,1428,1695,373,27,3518,802,69,133,4529,25,10,8,0,36,43,0,0,86,0,0,0,0,0,0,0,0,3,24,10,8,0,42,43,3,0,82,14,4,4,0,21,71,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,4,0,26,71,3,3,104,3,9,0,0,17,20,0,23,61,3,7,0,0,12,5,0,23,37,5,3,3,0,9,5,0,0,19,12,24,3,0,42,32,0,40,115,0,0,0,0,0,0,0,0,0,1484,1731,388,24,3626,951,83,178,4834,1611,1943,396,22,3973,849,83,210,5117,28,11,17,0,54,97,6,9,164,5,0,0,0,6,0,3,0,7,29,11,15,0,60,97,9,9,170,6,4,3,0,21,31,7,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
