LGA_CODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
LGA16200,8,7,3,9,7,3,0,4,0,39,915,482,448,602,610,578,429,299,122,4483,0,0,0,0,0,0,0,0,0,0,60,45,44,53,41,41,38,14,7,342,19,16,11,5,9,3,0,4,0,71,1200,558,456,609,577,428,358,230,70,4483,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,13,4,0,3,3,9,5,0,0,0,28,3,0,0,4,0,0,3,0,0,15,31,23,21,19,20,9,15,13,3,166,7,0,0,3,3,0,0,0,0,8,3,0,0,4,0,3,3,0,0,8,67,27,28,25,33,15,5,4,3,205,95,52,79,99,153,92,86,93,23,773,5,4,3,3,10,8,4,3,6,51,15,0,0,0,4,5,4,7,0,41,245,147,115,158,187,184,154,103,45,1349,40,42,15,22,29,14,9,0,0,187,0,0,3,0,0,0,0,0,0,5
LGA16260,980,858,1103,1297,1215,572,292,149,36,6505,3343,2654,3102,3445,3397,3770,2616,2223,862,25412,3,3,8,13,7,0,0,0,0,38,672,567,484,621,638,401,250,187,82,3905,118,105,72,49,48,44,37,31,15,505,9274,6165,7173,6860,5981,4920,3183,2074,592,46218,88,46,38,61,61,45,31,19,16,397,714,478,685,705,462,435,364,175,54,4058,51,51,62,45,45,27,28,9,3,318,163,115,123,73,78,69,43,15,0,676,52,59,85,101,94,106,121,79,20,718,160,113,156,127,126,83,59,15,5,841,118,99,96,114,108,45,15,15,3,615,452,363,390,375,310,174,63,25,5,2157,1057,709,715,1033,969,738,518,482,185,6407,41,29,45,49,36,42,38,24,9,313,40,36,60,46,43,36,23,15,8,307,1231,925,795,967,1008,1060,678,596,267,7529,533,404,504,414,312,235,98,63,21,2587,41,38,52,35,39,29,21,13,7,272
LGA16350,214,173,172,247,236,105,42,20,5,1209,7835,5780,6190,6475,6786,5092,2332,1578,544,42602,14,19,5,7,20,4,3,7,0,81,448,370,322,307,371,263,101,72,16,2262,126,75,36,45,40,34,11,9,7,384,14596,9535,8634,8656,8239,5735,2748,1500,354,60005,59,46,39,38,60,64,12,21,3,347,620,460,507,512,419,374,238,120,27,3281,126,79,69,77,84,75,33,26,11,580,201,124,125,86,84,47,26,7,5,714,102,80,86,125,151,159,124,75,13,927,172,140,91,79,121,66,43,7,0,713,94,76,51,66,64,52,24,8,3,442,720,461,341,382,375,185,51,19,6,2526,586,594,628,825,1062,885,396,323,83,5384,113,78,70,72,88,66,37,29,11,553,96,51,69,58,44,50,15,17,9,408,1089,954,583,697,838,654,281,199,96,5395,767,454,376,378,315,186,75,31,3,2581,47,34,26,23,42,19,7,4,0,211
LGA16380,29,31,37,55,68,48,4,0,0,275,2671,1683,1593,2637,2959,3492,3132,2380,849,21389,0,0,0,0,0,0,0,0,0,0,135,105,55,121,166,151,145,115,26,1005,0,0,0,0,0,3,0,3,0,10,3709,1851,1295,2283,2205,2014,1718,1140,344,16564,12,9,8,16,21,31,12,20,7,138,19,14,6,17,22,19,12,13,4,131,70,44,35,49,56,42,36,26,8,360,24,3,3,10,7,5,8,10,0,84,43,11,22,42,40,45,78,38,7,333,7,0,0,4,4,0,0,0,0,9,45,19,26,26,24,20,10,10,3,177,148,97,56,87,96,71,50,21,0,623,233,172,193,390,509,628,549,485,176,3337,81,45,28,39,55,65,58,39,17,435,53,49,34,36,55,56,49,42,18,398,693,482,320,561,697,798,644,539,192,4925,337,171,133,177,189,116,67,48,8,1234,3,0,3,3,13,15,6,9,4,57
LGA16400,32,21,39,60,65,26,15,3,0,260,3167,1887,1742,2593,2675,2858,2209,1416,378,18908,0,0,0,0,0,0,0,0,0,0,288,181,142,196,202,206,156,72,19,1467,20,6,16,6,3,3,3,0,3,62,3131,1806,1402,1946,1893,1802,1344,729,169,14217,21,14,5,9,20,18,12,7,0,106,45,33,26,51,41,51,23,20,6,289,38,20,26,31,29,28,34,5,3,212,31,15,11,10,18,5,3,0,0,89,45,28,26,32,46,48,46,22,9,315,0,0,0,0,0,0,4,0,0,3,14,11,11,14,17,16,20,4,0,107,180,110,66,112,93,60,34,10,6,679,267,144,181,349,375,466,386,235,76,2475,62,41,24,34,42,42,24,12,3,287,21,0,13,7,19,16,17,11,0,118,676,500,369,546,607,694,475,378,106,4352,283,152,110,163,141,98,48,20,9,1025,9,5,8,0,6,0,9,6,0,37
LGA16490,63,29,81,76,73,38,14,3,0,383,2122,1255,1252,1916,1775,1308,705,413,105,10853,0,0,0,0,0,0,0,0,0,0,79,59,48,76,86,50,30,8,4,429,40,16,20,11,7,4,12,4,0,117,3518,2170,1830,2510,2063,1449,799,490,118,14955,23,8,9,10,15,7,3,3,0,77,345,218,324,311,253,249,159,79,19,1957,23,13,21,27,27,13,9,3,0,144,19,13,14,12,6,7,7,0,0,77,78,37,67,80,93,64,43,40,4,509,3,4,7,7,0,3,3,0,0,24,25,12,12,22,9,11,3,0,0,93,72,52,42,52,44,29,7,0,0,305,138,125,139,268,287,254,120,80,28,1426,23,27,20,25,23,18,12,6,3,157,18,13,6,5,6,8,4,3,0,65,366,247,184,354,322,248,120,71,26,1925,133,87,81,77,98,48,8,10,0,543,8,4,7,4,11,7,0,0,0,51
LGA16550,374,1065,892,580,585,373,169,83,21,4141,2147,2018,2744,2570,2333,1882,1304,1321,447,16764,14,11,11,11,13,9,11,11,0,103,123,172,169,143,116,93,44,32,15,896,0,9,3,0,6,6,0,0,0,30,6083,5101,6176,5486,4309,3589,2638,2140,732,36259,4,11,3,14,8,7,8,3,0,56,1248,926,961,1303,1037,948,1066,807,207,8500,7,15,38,23,21,24,15,15,9,167,29,21,29,25,17,9,0,0,3,132,52,66,103,105,58,81,62,36,18,591,15,23,49,27,26,41,33,12,0,219,18,66,53,33,21,13,7,8,3,221,117,202,169,107,91,55,18,5,0,777,222,379,503,455,395,315,222,206,90,2771,7,9,4,10,8,11,8,9,0,66,8,14,17,3,10,9,4,3,4,66,187,358,414,320,264,213,117,96,54,2015,134,282,256,143,120,67,40,22,11,1084,7,8,13,14,15,5,6,3,0,77
LGA16610,7,6,5,15,14,10,3,3,0,74,906,580,538,790,902,818,681,452,171,5843,0,0,0,0,0,0,0,0,0,0,94,44,34,50,44,52,30,20,10,374,0,0,0,0,0,3,0,0,0,4,1425,797,529,766,795,678,507,365,135,6010,0,0,0,0,8,3,0,3,0,20,3,0,4,6,5,14,10,3,0,45,37,17,9,18,19,16,14,10,0,137,0,3,0,0,0,0,0,0,0,8,3,3,3,5,14,12,10,4,0,59,0,0,0,0,0,0,0,0,0,0,6,3,3,3,7,3,0,0,0,23,86,42,32,47,45,18,11,3,0,282,177,115,119,217,267,249,223,188,59,1605,34,14,16,14,27,17,9,6,0,133,20,13,7,15,11,4,8,5,0,83,193,125,84,154,208,172,171,112,42,1272,106,59,24,57,51,35,10,12,5,352,26,14,4,15,0,3,0,0,0,74
LGA16650,291,405,571,559,504,268,134,70,28,2828,919,700,1027,1178,1294,1343,1042,1270,721,9489,3,8,0,3,7,0,0,0,0,24,120,77,131,109,117,85,51,56,38,791,3,3,3,0,6,0,3,3,0,20,3785,2531,3250,3261,2800,2525,1979,1541,599,22274,37,8,27,17,21,5,4,5,3,126,3095,1777,2754,2763,1985,2214,1897,801,143,17441,21,21,34,35,24,30,20,15,4,197,60,46,36,42,35,15,10,0,0,245,20,18,34,28,30,51,30,25,7,250,262,144,168,167,172,122,78,37,9,1153,29,40,47,42,41,22,15,18,4,252,137,93,137,127,86,58,17,6,0,669,148,120,212,201,259,199,147,210,115,1618,40,36,33,31,34,41,43,40,33,335,21,17,24,22,9,10,17,4,0,130,248,172,228,225,252,259,170,234,164,1952,169,108,173,157,107,65,27,9,6,828,26,28,25,28,32,16,3,5,4,177
LGA16700,373,627,686,647,532,335,196,89,26,3498,1853,1228,1707,2004,1964,1756,1253,1358,642,13765,3,3,3,0,9,0,3,0,0,19,295,299,326,354,279,160,130,112,74,2036,31,30,16,12,25,14,14,14,3,153,5869,3801,3967,4418,3814,3056,2278,1884,607,29697,3,15,10,16,14,15,9,10,3,91,527,342,424,548,376,355,284,138,22,3007,29,23,32,40,26,25,13,9,3,198,23,8,24,14,14,5,5,10,3,117,38,46,43,63,68,58,55,45,10,431,270,237,194,230,230,215,167,90,11,1657,37,45,58,49,35,27,14,15,8,285,198,136,198,170,88,64,24,14,3,882,454,391,490,490,638,449,297,357,156,3714,20,16,22,15,16,4,16,6,0,129,23,20,27,16,26,17,16,15,0,165,516,411,431,482,504,391,291,336,130,3486,245,270,278,265,201,123,84,65,15,1546,24,13,7,19,19,11,12,5,6,127
LGA16900,49,26,42,56,63,39,10,4,3,296,2954,1715,1875,2459,2319,2059,1412,803,227,15818,0,0,0,0,0,0,0,0,0,0,113,60,73,91,90,76,58,36,16,632,3,0,0,0,6,0,4,0,0,16,4310,2586,2124,2774,2492,1757,1410,771,110,18333,33,9,18,12,12,16,11,0,0,112,518,361,464,374,400,378,160,101,17,2777,68,40,60,44,45,41,25,19,4,354,21,7,11,9,5,4,3,3,0,67,81,40,50,75,125,91,100,99,15,673,0,0,3,0,4,4,0,0,0,12,16,5,11,11,8,15,6,0,0,81,128,95,65,80,85,56,39,14,0,553,200,173,147,310,333,304,233,142,42,1877,64,50,37,31,29,32,22,15,5,289,12,10,3,3,10,5,3,3,0,57,603,475,231,390,438,333,226,140,50,2893,206,148,100,96,117,49,20,6,0,738,5,3,4,10,9,5,6,0,0,40
LGA16950,103,58,66,123,118,69,22,3,0,556,4238,2316,2179,3245,3844,4466,3806,2798,765,27662,0,0,0,0,0,0,0,0,0,0,396,218,179,211,284,231,195,141,42,1894,0,0,0,0,3,0,8,0,0,16,3916,2213,1582,2530,2812,2774,2460,1361,293,19931,44,42,7,24,40,38,36,6,3,236,97,37,55,82,66,103,115,42,4,597,97,61,54,75,69,65,41,22,15,504,31,40,14,18,27,24,14,6,0,166,35,15,29,62,73,79,114,79,13,507,4,0,0,5,3,0,0,0,0,10,19,13,6,14,21,24,18,3,6,119,281,188,103,127,162,112,47,25,12,1045,419,287,253,464,597,761,729,529,151,4184,63,45,24,33,37,55,47,18,10,329,20,11,15,7,14,14,22,3,3,103,769,464,310,520,659,787,660,484,146,4804,409,248,131,240,238,125,74,28,10,1505,5,9,5,9,8,10,9,7,7,63
LGA17000,12,12,14,21,17,5,0,0,0,78,1816,987,1005,1197,1163,895,462,330,122,7988,0,0,0,0,0,0,0,0,0,0,98,64,28,66,68,32,8,8,0,371,30,15,3,16,3,0,0,3,0,70,1505,845,735,916,767,487,268,174,48,5746,0,3,0,0,0,3,0,0,0,7,11,0,4,10,13,11,3,6,0,54,13,4,6,6,3,6,7,0,0,51,5,3,7,3,3,4,0,0,0,22,6,3,8,18,16,7,6,3,0,63,0,0,0,0,3,0,0,0,0,4,10,0,3,6,7,8,0,3,0,32,55,20,25,25,17,9,0,0,0,166,58,40,58,136,145,98,69,33,17,644,17,13,4,3,9,6,0,4,0,62,3,6,8,7,10,12,0,0,3,48,294,180,158,256,256,189,119,66,21,1543,96,37,32,57,38,19,11,3,0,295,15,4,12,12,6,17,13,5,0,72
LGA17040,27,18,14,22,44,23,6,0,0,153,880,478,489,746,850,726,478,331,112,5087,0,0,0,0,0,0,0,0,0,0,88,34,45,42,58,26,20,3,0,322,10,3,0,3,3,3,3,0,0,18,1132,568,540,804,727,708,452,286,95,5315,0,0,0,0,0,0,3,0,0,6,34,12,19,27,25,19,15,8,3,159,15,5,9,12,4,16,9,6,0,76,3,3,3,9,5,3,0,0,0,34,24,18,9,17,36,55,55,32,6,254,0,0,0,0,0,0,0,0,0,3,6,0,0,3,7,3,0,0,0,17,48,30,18,14,17,14,9,3,0,145,57,37,34,82,131,132,94,46,22,634,8,9,6,9,11,9,0,0,3,57,11,7,3,3,3,3,3,0,0,36,123,74,68,109,137,111,68,31,17,739,36,26,19,24,38,11,11,3,3,170,0,0,0,3,3,0,0,0,0,11
LGA17080,7,3,0,11,7,5,0,0,0,37,821,474,510,698,778,761,524,377,115,5053,0,0,0,0,0,0,0,0,0,0,41,18,21,28,25,25,14,3,0,174,0,0,0,0,0,0,0,0,0,0,1002,444,467,524,505,422,299,214,77,3967,0,0,0,0,0,0,0,0,0,0,9,4,7,6,10,0,0,0,0,34,9,15,12,14,9,13,3,3,0,85,3,0,0,3,0,0,0,0,0,5,17,3,13,15,18,10,22,22,0,126,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,12,28,16,7,15,17,11,8,4,0,112,39,32,51,70,153,127,115,79,23,691,13,3,4,5,0,3,4,0,0,36,10,3,3,9,7,6,3,4,0,49,137,63,53,102,122,109,91,53,24,757,56,7,15,17,20,17,16,4,0,148,0,0,0,0,0,4,0,0,0,7
LGA17100,273,334,362,348,358,169,127,55,23,2040,224,295,257,235,325,299,199,274,147,2248,0,0,0,0,0,0,0,0,0,0,58,64,51,60,60,33,21,24,16,394,0,15,3,5,6,8,4,0,0,36,1987,1520,1292,1338,1273,978,705,556,177,9820,6,4,4,0,5,0,3,0,3,21,280,164,207,239,199,168,172,90,52,1573,12,13,15,12,8,15,8,10,4,97,9,6,5,3,6,0,3,0,0,36,4,4,8,16,7,8,13,21,15,97,69,55,39,37,49,24,12,8,4,300,10,13,15,7,10,11,3,5,3,73,32,60,63,31,48,20,9,3,0,265,268,212,207,209,195,118,71,53,35,1372,5,0,3,5,0,6,0,4,0,20,26,17,15,23,23,6,7,0,3,118,186,137,162,137,137,101,73,66,35,1029,47,72,54,58,48,28,11,4,4,332,23,0,8,8,4,0,3,0,0,58
LGA17150,220,200,275,384,375,207,75,24,21,1796,8283,6622,6896,7562,8506,7585,4561,3967,1320,55310,0,0,0,3,0,0,0,0,0,5,843,627,525,658,617,499,276,192,66,4310,60,43,18,35,19,17,13,11,0,219,14462,8884,8013,9539,8417,6424,3730,2683,738,62896,123,68,58,60,82,53,13,11,4,481,2004,1019,1160,1625,1077,747,475,195,45,8353,52,48,41,58,47,32,39,20,13,342,53,38,58,30,32,39,12,8,7,277,86,86,88,150,140,144,116,80,18,918,147,105,88,97,92,65,43,16,0,662,113,93,117,99,125,111,59,54,27,793,409,414,307,285,321,157,65,27,11,1982,490,409,596,906,1090,1023,703,712,188,6101,150,91,63,94,88,75,63,44,9,677,31,18,29,28,10,15,9,5,3,148,1902,1461,934,1279,1555,1277,788,777,270,10246,539,417,346,365,332,199,101,56,18,2361,41,40,40,33,46,40,21,18,5,284
LGA17200,405,2061,2872,1153,780,448,267,137,48,8170,904,1970,4286,2762,2019,1777,977,685,269,15651,0,0,0,0,0,3,0,0,0,6,43,194,336,155,105,83,40,25,7,990,0,4,7,5,3,3,0,0,0,21,2301,4571,8446,4845,3022,2492,1612,1035,379,28704,5,3,16,12,6,3,0,0,0,49,382,370,823,700,443,444,513,314,47,4035,8,29,53,26,29,34,9,10,0,185,20,41,37,22,25,13,7,0,0,166,33,114,232,137,88,101,62,41,10,816,16,18,40,19,8,11,3,5,0,136,3,64,96,37,20,21,13,3,3,266,85,352,368,117,83,46,21,10,3,1089,117,414,774,437,376,309,151,113,61,2753,3,18,33,14,25,10,12,5,0,123,20,29,41,23,19,11,12,4,0,168,145,508,803,470,344,259,146,93,30,2797,99,428,529,214,166,79,52,22,4,1594,3,20,34,36,30,11,13,6,0,153
LGA17310,18,23,22,27,20,11,8,3,0,135,3871,2424,2211,2663,3018,2712,1882,1340,472,20586,0,0,0,0,0,0,0,0,0,0,107,87,69,74,86,92,43,26,12,587,50,30,13,26,7,5,11,4,0,150,3405,2033,1641,1929,1840,1458,1115,632,166,14227,0,0,3,4,3,12,0,0,3,30,13,6,16,10,11,11,11,10,0,91,57,46,32,41,37,17,10,10,0,252,18,18,8,7,13,14,9,3,4,92,22,20,24,28,23,22,31,17,3,193,0,0,0,0,0,0,0,0,0,3,10,8,5,9,19,5,0,4,0,61,76,54,55,53,74,43,25,0,0,375,298,204,251,359,517,472,359,284,83,2839,77,41,36,39,46,27,13,10,3,287,5,10,9,15,14,26,16,7,3,111,593,362,283,435,505,477,381,256,91,3391,250,120,80,114,129,84,54,21,3,875,10,6,4,3,8,12,3,0,0,47
LGA17350,0,0,0,3,0,4,0,0,0,10,305,171,152,245,275,270,212,133,57,1815,0,0,0,0,0,0,0,0,0,0,13,11,12,8,22,23,12,8,4,109,0,0,0,0,0,0,0,0,0,0,444,194,184,208,226,186,150,90,30,1697,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,9,3,5,3,3,8,0,3,0,0,27,0,0,0,0,0,0,0,0,0,4,92,35,31,47,57,45,38,22,13,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,4,0,4,6,0,0,0,0,36,30,26,24,37,54,62,50,58,23,360,3,3,0,0,3,4,3,3,0,21,3,0,0,7,0,3,3,0,0,16,71,47,35,57,63,81,50,48,11,465,11,10,3,9,7,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0
LGA17400,0,0,0,7,5,4,0,0,0,18,340,176,178,256,306,313,212,138,47,1968,0,0,0,0,0,0,0,0,0,0,10,6,3,3,4,11,3,6,0,47,0,0,0,0,0,0,0,0,0,0,337,151,150,185,246,230,176,92,32,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,6,7,11,3,7,7,7,3,73,0,0,0,0,0,0,0,0,0,0,3,7,4,3,5,10,4,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,22,3,9,7,8,5,5,0,3,68,24,17,27,32,77,66,54,57,9,373,24,0,7,9,7,14,3,4,0,69,6,0,4,6,8,6,12,3,0,42,66,56,22,47,78,71,66,34,22,454,25,14,9,11,32,19,6,0,0,116,3,0,0,0,0,0,0,0,0,13
LGA17420,482,328,299,543,584,340,113,44,15,2744,4742,3382,3051,4013,4258,4304,1889,1084,336,27065,5,0,3,3,7,3,0,0,0,19,593,449,308,428,502,409,138,80,50,2961,105,62,51,27,57,22,33,14,6,372,11338,6791,5118,6763,6335,4816,2082,967,213,44416,49,56,36,28,57,26,18,12,0,283,638,354,380,562,378,281,132,66,15,2808,58,45,42,52,63,32,11,13,0,321,217,110,89,94,76,45,8,11,3,646,83,64,57,129,112,144,88,47,18,730,145,113,79,92,100,53,27,11,0,622,103,74,39,82,101,42,18,8,4,475,889,869,549,569,496,246,67,24,3,3718,516,346,387,611,733,669,327,172,57,3827,45,30,23,32,45,38,29,14,4,250,135,79,102,117,98,94,36,25,9,689,1355,903,636,869,1018,936,431,257,132,6548,382,288,229,254,268,189,66,21,6,1702,76,50,40,53,47,35,13,5,6,320
LGA17550,128,71,84,141,180,85,21,16,0,725,2708,1712,1488,2473,2918,3047,2956,2601,812,20725,0,0,0,0,0,0,3,0,0,3,140,79,68,119,129,126,108,75,11,853,0,0,0,0,0,0,0,0,0,0,3975,2374,1675,2591,2618,2378,2206,1444,361,19615,42,25,3,33,38,38,47,26,13,256,24,25,28,34,43,35,35,26,4,246,121,96,94,82,100,74,51,34,4,655,12,18,11,7,20,9,14,13,0,114,49,33,26,45,68,72,92,53,15,453,0,0,0,0,0,0,0,3,0,11,13,17,9,18,22,24,6,9,3,126,136,122,59,90,106,70,39,18,0,644,260,232,214,437,655,683,746,647,190,4074,44,21,16,34,51,39,46,29,3,276,143,67,66,92,82,52,87,35,15,644,566,355,248,471,591,572,593,543,160,4103,326,219,113,205,223,146,85,68,13,1387,6,8,3,4,11,13,7,4,7,58
LGA17620,8,11,5,10,15,8,0,0,0,47,964,602,580,687,817,689,502,376,137,5363,0,0,0,0,0,0,0,0,0,0,21,19,17,8,17,8,4,8,0,109,0,0,0,0,0,0,0,0,0,0,796,484,404,515,488,403,254,143,50,3528,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,4,3,0,0,9,10,3,0,4,8,5,0,0,0,40,0,0,0,4,0,0,0,0,0,5,7,3,5,0,5,3,5,3,0,39,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,5,3,3,3,3,5,0,0,24,35,28,47,68,98,87,60,44,11,482,15,4,9,6,9,3,3,0,0,50,0,3,0,0,0,9,4,0,0,20,121,100,77,117,134,122,83,57,21,836,16,17,9,6,8,9,5,3,0,77,0,0,0,0,0,0,0,0,0,0
LGA17640,0,0,0,4,4,6,3,0,0,25,399,184,194,300,343,413,292,155,48,2324,0,0,0,0,0,0,0,0,0,0,15,3,5,7,7,5,3,3,0,46,0,0,0,0,0,0,0,0,0,0,588,257,203,339,351,287,219,128,28,2403,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,10,0,0,0,30,4,0,0,0,4,4,0,0,0,15,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,4,4,3,0,21,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,4,4,4,6,3,0,0,0,33,17,7,7,30,35,45,21,23,3,191,0,0,3,0,0,0,3,0,0,11,0,3,0,3,3,3,5,4,0,15,66,61,45,81,72,101,99,48,20,593,8,6,0,8,3,17,5,0,0,55,0,0,0,0,0,0,0,0,3,6
