LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA15950,0,0,0,0,0,0,59,3,0,0,0,55,327,84,28,0,0,447,543,312,274,48,4,1176,256,236,392,176,60,1114,9,5,0,3,0,18,1191,646,695,223,66,2815,0,0,0,0,0,0,73,3,3,0,0,81,617,163,51,7,0,849,707,408,257,45,6,1428,136,67,72,35,11,317,15,4,8,0,0,24,1542,649,391,90,19,2689,85,3,0,0,0,84,1269,50,12,0,0,1332,3593,793,208,19,3,4620,1136,526,276,47,8,2000,58,42,43,21,4,171,69,8,0,0,0,77,6220,1425,538,91,18,8289,4,0,0,0,0,4,22,0,0,0,0,22,19,4,0,0,0,22,13,11,9,0,0,31,3,0,0,0,0,4,0,0,0,0,0,0,66,14,10,3,0,91,0,0,0,0,0,7,9018,2730,1639,399,101,13889,4,0,0,0,0,4,36,0,0,0,0,37,259,84,37,3,0,391,599,300
LGA15990,9,6,3,3,3,30,177,19,8,3,3,207,1947,650,383,68,10,3055,7257,4221,4683,1092,217,17474,5332,4044,6874,4092,1643,21991,170,68,56,34,17,339,14890,9007,12011,5287,1892,43094,8,0,0,0,0,8,117,0,0,0,0,120,660,225,85,9,3,984,955,520,465,90,18,2051,133,108,181,80,39,528,28,6,3,0,0,32,1903,857,731,184,54,3725,33,3,0,0,0,35,1327,79,14,0,0,1420,5503,1852,657,96,20,8130,1069,494,343,79,18,2003,78,41,64,36,16,240,115,31,14,3,3,163,8121,2500,1090,211,65,11985,0,0,0,0,0,3,22,3,0,0,0,20,52,10,6,0,0,72,26,19,7,3,3,58,10,11,8,7,0,28,0,0,0,0,0,0,112,46,25,8,3,192,9,8,11,0,0,20,25027,12417,13862,5690,2017,59018,12,7,4,3,0,28,194,41,15,9,9,268,1616,525,377,93,18,2627,6626,3747
LGA16100,0,0,0,0,0,0,3,3,0,0,0,6,64,19,9,4,3,94,333,121,117,47,19,638,182,79,145,94,37,533,3,3,0,0,0,9,588,224,263,145,55,1277,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,5,0,0,0,0,0,3,6,3,3,3,0,16,0,0,0,0,0,0,609,234,267,152,55,1313,0,0,0,0,0,0,7,0,0,0,0,7,59,25,10,3,0,96,358,118
LGA16150,0,0,0,0,0,0,21,4,0,0,0,23,356,98,34,14,3,513,2201,1009,830,242,67,4355,1064,643,919,588,303,3517,39,14,12,6,5,80,3690,1763,1807,857,381,8489,0,0,0,0,0,0,4,0,0,0,0,4,70,8,5,0,0,89,35,18,4,3,0,66,3,3,5,0,4,12,6,0,3,0,0,6,115,28,19,4,8,170,0,0,0,0,0,0,19,3,0,0,0,23,143,23,5,0,0,176,37,18,11,3,0,69,0,0,3,3,0,5,4,0,0,0,0,3,204,49,23,6,0,281,0,0,3,0,0,3,7,0,0,0,0,7,5,0,0,0,0,10,4,10,3,0,0,16,3,0,0,0,0,9,0,0,0,0,0,0,18,8,6,3,3,41,0,3,0,0,0,3,4030,1861,1850,869,388,8989,0,0,0,0,0,3,9,0,0,5,0,16,341,83,25,16,0,465,2140,1019
LGA16200,4,0,0,0,0,5,12,0,4,0,0,20,261,62,23,4,3,355,938,396,308,126,51,1820,468,252,320,224,144,1412,20,12,5,3,0,45,1707,718,666,361,210,3651,0,0,0,0,0,0,0,0,0,0,0,3,26,7,0,0,0,30,9,3,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,29,8,3,3,0,48,0,0,0,0,0,0,3,0,0,0,0,5,17,6,0,4,0,30,11,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,34,9,3,0,0,50,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,3,0,0,0,8,0,0,3,0,0,5,0,0,0,0,0,0,12,6,4,0,0,21,0,0,0,0,0,0,1786,737,673,368,210,3772,3,0,0,0,0,3,17,3,3,0,0,19,238,53,16,6,8,322,896,390
LGA16260,7,0,7,7,5,24,50,15,14,0,0,78,1171,449,235,76,19,1951,5540,3472,3551,1057,364,13973,2976,2526,3757,2110,1148,12517,124,50,62,31,19,297,9869,6520,7621,3276,1558,28836,0,0,0,0,0,6,43,3,0,0,0,48,525,201,81,19,0,825,1239,1052,866,250,107,3509,153,149,191,100,82,681,42,15,14,6,3,79,2009,1424,1151,375,189,5148,30,10,0,0,0,39,337,61,11,0,0,406,3943,2050,982,220,73,7270,692,521,432,144,72,1856,17,18,18,4,9,68,94,49,34,10,3,186,5112,2701,1481,377,156,9828,0,0,0,0,0,0,3,0,0,0,0,4,7,3,3,0,0,16,13,8,3,0,0,26,7,9,3,0,4,23,0,0,0,0,0,0,23,19,9,3,3,69,51,41,27,9,3,142,17069,10705,10291,4046,1909,44022,13,4,4,3,5,31,65,24,12,11,4,114,1114,416,268,51,22,1874,5385,3440
LGA16350,6,8,0,0,3,14,92,30,22,3,5,153,671,229,106,43,16,1065,8468,5479,4918,1575,586,21024,3868,3457,5418,3560,1897,18201,184,93,74,53,47,453,13294,9292,10551,5233,2547,40917,0,0,0,0,0,0,19,0,0,0,0,19,228,52,14,10,3,302,1059,626,377,113,51,2227,51,34,52,38,33,210,10,10,5,4,0,30,1367,728,448,164,85,2786,3,0,0,0,0,3,43,0,0,0,0,41,564,182,60,8,8,818,94,46,30,8,3,177,7,0,3,8,0,21,17,10,0,0,0,25,733,235,90,28,6,1092,0,0,0,0,0,0,13,3,0,0,0,16,35,13,0,0,3,54,24,4,3,3,0,40,5,4,9,6,4,24,8,0,0,0,0,6,79,20,17,4,4,135,9,3,5,0,0,22,15480,10279,11111,5428,2649,44946,15,9,0,9,9,37,78,21,22,15,7,144,673,223,94,41,10,1048,8043,4981
LGA16380,3,0,0,3,0,7,59,13,3,7,0,83,988,188,77,24,8,1288,4656,1608,1453,397,117,8233,2345,1175,1546,910,411,6395,72,26,16,7,3,125,8138,3007,3097,1352,545,16135,0,0,0,0,0,0,22,0,0,0,0,22,601,62,8,7,0,681,589,160,60,11,4,828,80,17,28,15,6,138,18,0,0,0,0,20,1316,246,91,34,11,1692,0,0,0,0,0,0,71,0,0,0,0,74,479,90,28,0,0,598,179,53,25,3,0,260,11,5,3,3,0,26,16,0,0,0,0,15,756,152,53,9,3,978,11,0,0,0,0,14,57,3,0,0,0,65,153,13,5,6,0,182,36,9,11,4,3,65,9,4,0,0,0,15,6,0,0,0,0,9,278,29,18,9,7,340,10,0,0,3,0,11,10488,3437,3266,1399,561,19151,13,3,0,0,0,20,67,8,3,0,0,80,993,180,68,28,5,1279,4841,1656
LGA16400,3,0,3,0,0,5,69,4,6,0,0,80,834,155,68,24,4,1092,3563,1477,1286,333,130,6794,2086,1284,1780,1020,463,6632,96,24,28,12,3,160,6650,2950,3169,1390,607,14765,0,0,0,0,0,0,9,0,0,0,0,9,195,19,0,0,0,220,468,170,89,25,3,763,66,29,41,20,10,165,6,3,0,0,0,15,752,223,131,53,15,1174,0,0,0,0,0,0,22,0,0,0,0,22,160,41,14,0,0,216,87,20,15,7,3,129,27,6,7,0,4,36,6,0,0,0,0,6,299,62,29,11,9,413,7,3,0,0,0,7,40,0,3,0,0,45,73,12,3,3,0,97,27,9,0,0,3,46,0,5,10,3,0,21,10,3,0,0,0,8,159,33,14,6,4,222,0,0,0,0,0,3,7865,3274,3345,1456,634,16575,3,0,0,0,0,6,68,14,3,0,0,89,818,157,72,18,4,1072,3601,1402
LGA16490,3,3,3,0,3,14,63,6,11,3,0,79,424,120,66,13,0,625,1968,1026,913,262,78,4245,1548,1160,1712,918,420,5764,57,21,14,4,7,106,4059,2334,2722,1202,510,10831,0,0,0,0,0,0,12,0,0,0,0,14,265,73,15,3,0,358,213,114,48,20,3,395,31,15,16,6,0,75,12,0,0,0,0,15,529,208,89,29,9,858,7,0,0,0,0,6,78,12,3,0,0,92,373,119,46,11,3,543,39,19,16,3,0,80,6,7,5,0,0,12,7,0,0,0,0,11,498,161,73,14,3,750,5,0,0,0,0,5,17,3,0,0,0,17,24,10,4,0,0,41,14,8,3,3,0,26,4,0,7,3,3,23,7,0,0,0,0,5,66,18,22,7,3,112,0,0,0,0,0,0,5155,2718,2904,1252,530,12551,6,0,3,0,0,15,62,8,6,0,3,78,433,99,74,14,5,626,1977,1028
LGA16550,5,0,0,0,0,8,47,7,0,3,0,58,760,317,166,41,4,1283,2082,1349,1373,374,104,5286,1053,1009,1661,1029,525,5278,71,21,22,9,7,130,4029,2699,3217,1447,638,12035,10,0,3,0,0,13,58,6,0,0,0,71,769,293,176,30,3,1265,783,735,790,207,39,2555,171,202,356,164,65,950,34,13,10,0,0,59,1827,1252,1336,398,98,4914,31,0,0,0,0,28,1018,99,8,0,0,1126,4851,1709,609,114,21,7307,793,622,446,84,24,1970,34,32,39,23,7,135,95,30,10,3,0,135,6819,2494,1119,219,61,10703,5,0,0,0,0,5,22,0,0,0,0,22,37,27,10,0,4,74,13,12,3,3,0,29,3,3,3,0,3,12,0,0,0,0,0,3,76,40,15,4,7,142,22,9,6,3,0,40,12768,6495,5691,2080,807,27836,4,0,4,0,0,9,53,11,5,0,0,66,574,245,145,26,4,1003,1824,1106
LGA16610,4,3,3,0,0,9,28,13,3,0,0,50,377,103,49,14,10,551,1402,620,542,198,65,2830,557,341,373,306,178,1750,34,17,14,8,7,74,2409,1087,983,525,260,5267,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,0,45,36,19,11,4,0,71,0,0,3,3,0,10,0,0,0,0,0,0,70,25,15,3,3,121,3,0,0,0,0,3,6,4,0,0,0,11,87,28,7,0,0,131,41,21,16,4,3,83,5,6,0,0,5,16,0,0,0,0,0,3,142,62,23,3,7,242,7,3,3,0,0,13,22,0,0,0,0,24,19,0,3,0,0,29,15,3,3,0,0,28,7,0,5,4,0,18,3,0,3,0,0,5,81,12,20,4,3,116,0,0,0,0,0,0,2705,1190,1040,540,275,5747,4,3,4,0,3,16,39,9,3,7,0,55,410,87,56,6,3,563,1378,574
LGA16650,4,3,3,0,0,11,38,9,6,3,3,59,1084,432,278,65,26,1885,2493,1708,1722,705,392,7018,778,794,1164,860,677,4268,102,41,31,24,28,228,4503,2991,3206,1656,1124,13477,0,0,0,0,0,3,28,3,0,0,0,32,562,203,116,34,8,921,630,416,377,113,35,1570,47,63,78,58,32,271,22,8,10,3,0,40,1295,688,580,204,74,2837,3,3,3,0,0,14,305,33,10,3,0,350,2750,1426,733,187,58,5155,334,216,200,82,37,858,5,18,17,6,5,50,69,36,22,6,8,135,3472,1722,977,278,103,6554,0,0,0,0,0,0,8,0,0,0,0,13,17,14,3,0,0,45,6,9,10,0,3,37,0,3,0,0,3,6,0,3,0,0,0,3,36,32,16,4,8,101,8,3,4,5,0,20,9308,5434,4780,2148,1313,22984,4,0,8,0,0,12,41,9,3,3,0,62,993,429,269,63,42,1798,2502,1663
LGA16700,4,0,0,0,0,11,34,3,3,0,0,45,960,342,208,44,11,1566,3109,1844,2054,565,139,7706,1411,1335,2226,1285,589,6847,67,31,33,7,9,154,5579,3558,4530,1900,747,16321,0,0,0,0,0,0,44,0,0,0,0,45,744,263,104,12,5,1128,736,569,487,102,17,1912,75,79,118,68,17,359,16,12,5,3,0,36,1618,923,710,189,41,3482,6,0,0,0,0,9,382,41,8,0,0,429,2060,987,389,72,7,3521,165,137,108,48,8,464,10,5,6,3,4,35,40,16,11,0,0,67,2672,1186,530,118,27,4531,4,0,0,0,0,4,3,0,0,0,0,3,4,7,3,0,0,16,3,12,4,4,0,20,0,0,3,0,3,11,0,0,0,0,0,0,18,21,12,8,3,55,0,0,3,0,0,6,9897,5687,5779,2212,821,24396,7,3,3,5,3,18,45,6,0,3,3,56,738,303,195,33,12,1281,2755,1723
LGA16900,4,3,0,0,0,7,31,5,3,0,0,42,336,93,41,15,0,486,3410,1904,1720,509,138,7673,1433,1244,1975,1155,529,6332,71,21,27,17,8,151,5277,3267,3766,1690,684,14683,0,0,0,0,0,0,9,0,0,0,0,9,383,67,18,0,3,466,341,156,93,23,6,627,22,21,23,17,9,87,21,3,0,0,0,22,774,247,136,38,15,1217,0,0,0,0,0,0,19,5,0,0,0,24,218,48,15,4,0,283,42,46,23,5,3,121,7,4,3,0,0,23,13,0,3,0,0,17,298,96,48,12,3,458,0,0,0,0,0,0,16,0,0,0,0,16,67,4,0,0,0,76,6,3,0,0,0,15,4,3,0,7,0,12,3,0,0,0,0,3,92,12,0,7,0,118,5,4,7,3,0,21,6446,3633,3958,1754,701,16490,8,3,0,0,0,9,31,5,7,0,0,42,350,108,31,7,3,499,3453,1813
LGA16950,9,0,0,3,3,21,131,20,12,0,0,167,1701,355,159,28,16,2255,6409,2191,1822,480,152,11057,3556,1638,2216,1307,635,9357,165,42,23,19,10,253,11962,4247,4242,1838,819,23112,0,0,0,0,0,0,11,0,0,0,0,11,182,20,7,0,0,213,195,40,25,11,0,259,15,17,10,6,3,50,3,0,0,0,0,3,404,73,41,13,3,535,0,0,0,0,0,0,28,0,0,0,0,23,205,38,10,0,0,257,66,20,10,3,0,97,8,4,7,0,0,20,4,0,0,0,0,8,313,61,23,3,0,404,14,0,0,0,0,15,46,4,3,0,0,55,123,9,7,0,0,138,28,7,3,3,3,44,7,0,7,9,0,32,5,0,3,0,0,10,217,24,21,13,3,281,3,0,0,0,0,7,12901,4412,4329,1868,829,24342,15,4,3,0,0,20,134,15,6,0,3,156,1542,301,139,37,12,2029,6319,2174
LGA17000,0,0,0,0,0,4,31,4,4,0,0,41,196,68,48,13,3,326,1036,508,529,196,56,2323,702,481,787,461,219,2649,16,8,5,0,4,36,1988,1072,1370,670,281,5378,0,0,0,0,0,0,3,0,0,0,0,3,30,4,0,0,0,44,39,26,10,3,3,77,6,0,7,0,3,25,0,0,0,0,0,0,83,34,23,3,8,148,0,0,0,0,0,0,3,0,0,0,0,3,73,14,3,0,0,92,15,10,10,0,0,34,10,0,3,6,0,16,0,0,0,0,0,3,92,31,16,8,0,147,3,0,0,0,0,5,9,0,0,0,0,10,7,3,4,0,0,11,9,0,0,0,0,14,3,3,3,0,0,7,0,0,0,0,0,0,28,7,11,4,0,50,0,0,0,0,0,0,2192,1134,1419,691,288,5721,0,3,0,0,0,3,14,5,3,4,0,28,194,59,37,7,4,310,1055,528
LGA17040,0,7,0,0,0,8,47,8,3,0,0,53,322,77,50,3,4,456,1192,464,410,134,38,2236,650,296,400,210,120,1673,22,4,0,3,0,30,2240,846,865,349,159,4456,0,0,0,0,0,0,3,0,0,0,0,3,23,3,3,0,0,26,20,7,8,0,0,34,5,9,0,0,3,15,3,0,0,0,0,3,49,21,17,0,3,87,0,0,0,0,0,0,7,0,0,0,0,7,35,8,0,0,0,45,21,9,9,0,0,39,6,0,7,3,0,12,18,4,0,0,0,20,84,23,22,6,0,126,0,0,0,0,0,0,4,0,0,0,0,4,9,3,0,0,0,11,7,3,3,0,0,11,3,3,3,0,0,6,0,4,0,0,0,4,20,13,3,3,0,45,3,0,0,0,0,9,2391,900,907,367,158,4723,7,3,0,0,0,7,48,8,4,3,0,54,329,70,43,7,3,449,1143,422
LGA17080,0,0,0,0,0,0,19,6,4,0,0,31,247,70,32,8,0,362,1058,407,376,146,46,2037,445,226,276,192,102,1239,28,4,4,0,0,37,1802,713,686,348,152,3700,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,16,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,42,7,3,0,0,53,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,58,13,7,0,0,75,0,0,0,0,0,0,5,0,0,0,0,5,3,3,3,0,0,9,8,0,3,0,0,9,7,0,3,0,0,12,0,0,0,0,0,0,25,5,5,0,0,33,0,3,0,0,0,3,1898,736,703,345,149,3835,3,0,0,0,0,3,24,0,3,0,0,28,266,42,27,9,4,344,1041,392
LGA17100,4,0,0,0,0,3,10,0,0,0,0,10,224,109,75,11,5,433,552,409,467,182,72,1680,412,473,704,481,319,2387,24,10,21,4,5,62,1215,1009,1268,690,400,4574,0,3,0,0,0,3,9,0,0,0,0,6,61,41,17,3,0,126,75,78,75,22,10,258,18,14,28,19,4,81,0,0,0,0,0,5,162,130,120,41,18,473,3,0,0,0,0,5,117,23,3,0,0,146,879,588,395,81,16,1962,93,132,135,53,23,428,3,10,9,3,4,33,26,21,13,3,4,69,1118,773,554,142,48,2640,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,10,3,0,3,0,0,12,0,0,0,3,0,5,0,0,0,0,0,0,11,3,3,3,3,30,0,0,0,0,0,0,2506,1918,1948,873,469,7719,5,0,3,3,0,10,7,7,0,0,0,9,209,105,67,20,12,408,551,405
LGA17150,10,0,0,0,3,22,85,15,10,4,3,114,1353,499,229,48,12,2144,7683,4274,4831,1138,242,18174,4854,4187,7101,4476,1621,22246,163,47,59,29,16,319,14158,9024,12233,5701,1902,43016,0,0,0,0,0,3,57,0,0,0,0,58,789,223,60,13,0,1081,1784,959,705,136,40,3625,116,97,127,71,40,449,26,14,4,0,0,48,2769,1294,890,220,79,5261,13,0,0,0,0,12,347,25,3,0,0,376,3706,1076,286,46,4,5122,680,337,224,46,14,1293,21,16,10,3,3,61,60,14,3,0,0,83,4823,1469,526,99,22,6937,7,0,0,0,0,7,11,0,0,0,0,19,27,9,3,0,0,41,6,12,12,3,0,34,3,3,6,4,0,14,0,0,0,0,0,3,54,30,19,3,0,114,15,3,7,0,0,23,21822,11825,13685,6027,2007,55354,3,8,3,3,3,14,100,26,9,9,5,153,1245,477,249,49,20,2038,7167,3951
LGA17200,0,0,0,0,0,6,81,4,4,0,0,86,333,103,53,10,9,497,369,273,201,50,19,913,106,98,159,110,76,550,21,6,3,0,0,29,909,481,420,172,105,2084,14,0,0,0,0,19,357,21,3,0,0,391,2048,578,191,16,3,2831,1391,906,604,138,45,3087,319,253,269,159,91,1089,54,25,12,5,3,97,4181,1780,1077,326,142,7512,362,16,0,0,0,382,4329,265,38,8,3,4642,6346,1887,690,127,32,9080,1239,669,451,103,49,2507,68,44,54,21,16,202,170,43,27,10,3,250,12514,2920,1259,269,103,17068,3,0,0,0,0,3,26,0,0,3,0,26,38,15,12,3,0,62,10,7,6,4,0,29,0,6,4,3,3,17,0,0,0,0,0,4,78,25,26,7,5,142,19,9,6,4,0,39,17705,5221,2794,782,358,26848,9,0,0,0,0,15,81,7,0,0,0,95,298,113,54,8,4,476,319,216
LGA17310,12,5,0,0,0,15,61,9,7,3,0,89,657,194,87,14,4,961,3387,1574,1282,492,140,6884,1899,1010,1276,816,409,5403,86,19,18,12,3,138,6096,2815,2680,1336,564,13484,0,0,0,0,0,0,9,0,0,0,0,6,94,20,4,3,0,116,30,22,5,0,0,65,11,8,3,7,0,30,0,0,0,0,0,0,146,50,15,12,3,220,0,0,0,0,0,0,26,5,3,0,0,32,274,62,17,0,0,359,50,23,14,3,0,88,9,0,6,0,0,19,6,3,0,0,0,6,360,92,34,3,3,500,3,0,0,0,0,3,11,0,0,0,0,13,9,3,0,0,0,12,24,3,4,0,0,33,5,0,4,3,0,20,0,0,0,0,0,0,53,10,9,8,3,88,3,3,0,0,0,10,6657,2971,2739,1361,568,14294,10,0,3,0,0,19,62,8,8,0,0,77,629,169,69,13,4,889,3470,1511
LGA17350,0,0,0,0,0,0,8,0,0,0,0,8,84,21,12,5,3,137,401,140,118,54,22,734,221,115,115,94,67,604,14,3,3,0,0,15,725,281,247,149,89,1500,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,15,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,759,285,253,151,89,1544,0,0,0,0,0,0,7,0,0,0,0,7,104,18,13,0,0,141,411,143
