LGA_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
LGA17420,21493,14054,11208,14778,14733,12386,5416,2824,873,97770,673,458,360,596,557,248,96,55,14,3044,661,446,351,440,344,161,64,26,11,2498,20,23,20,30,29,38,4,3,0,169,0,0,0,0,0,0,0,0,0,0,164,136,116,123,117,43,40,13,0,743,106,138,96,134,141,66,23,13,0,702,270,267,206,253,258,109,57,24,0,1441,3574,2539,2142,2618,2467,1528,531,225,63,15687,2101,1395,1244,1326,1326,1108,449,266,93,9301,29258,19510,15846,20580,20298,15917,6731,3461,1063,132656,631,397,469,700,703,534,196,72,21,3721,4965,3047,2215,4200,3970,4197,2795,1198,448,27030,7,0,0,4,8,0,0,0,0,24,526,431,310,427,482,458,260,105,69,3066,102,60,59,40,39,33,27,12,7,387,11309,6798,4425,6860,6636,5292,3064,1226,354,45971,29,27,26,18,51,35,12,10,0,212,734,399,295,609,500,284,207,87,18,3131,56,35,42,49,41,56,23,16,4,332
LGA17550,8562,5406,4125,6729,7676,7381,7118,5631,1613,54239,104,49,43,60,76,34,0,6,3,379,18,7,15,10,14,10,4,3,0,83,19,3,9,11,6,10,5,8,6,78,9,3,0,9,0,0,0,0,0,18,28,27,22,25,18,18,7,0,0,149,39,42,47,74,60,41,21,8,0,324,76,68,74,101,76,61,23,10,0,489,3707,1818,1774,1875,2043,1423,785,519,164,14109,2006,1078,952,1180,1287,1048,823,646,197,9216,14610,8499,7080,10109,11361,10059,8785,6832,1985,79320,178,90,148,210,244,185,52,6,0,1113,2488,1643,1293,2267,2996,3175,3017,2539,1149,20554,0,0,0,0,0,0,0,0,0,3,122,83,82,79,136,147,133,83,36,897,12,3,0,3,3,0,0,3,0,27,3958,2524,1764,2602,3025,2631,2348,1650,526,21032,31,18,9,13,26,27,32,22,5,193,41,17,29,46,54,46,31,21,6,282,155,65,124,86,114,104,72,35,11,756
LGA17620,1985,1275,1161,1420,1597,1357,938,640,223,10601,3,0,4,10,0,0,0,0,0,17,3,3,5,4,0,0,0,0,0,17,0,0,0,0,3,4,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,0,0,0,0,17,3,4,3,0,4,0,0,0,0,20,408,195,166,169,153,113,46,16,3,1264,217,152,111,122,129,124,73,48,21,1001,2629,1638,1462,1728,1898,1601,1060,699,253,12974,12,0,25,7,7,9,4,0,0,68,1033,513,564,702,752,755,550,380,155,5412,0,0,0,0,0,0,0,0,0,0,16,11,8,16,20,13,8,5,0,96,0,0,0,0,0,0,0,0,0,0,783,519,425,513,550,400,310,146,44,3693,0,0,0,0,0,3,0,0,0,4,7,0,3,0,3,3,0,0,0,17,9,8,0,5,7,6,3,0,0,42
LGA17640,1110,526,475,785,844,896,653,359,94,5748,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,3,0,0,17,0,0,0,8,6,3,3,0,0,17,162,51,80,96,84,104,38,11,5,633,136,67,32,90,105,84,64,22,5,610,1414,653,590,989,1051,1090,762,399,104,7053,3,3,6,6,11,7,0,0,0,31,361,206,136,281,368,375,345,186,47,2299,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,12,4,0,0,41,0,0,0,0,0,0,0,0,0,0,524,287,192,280,362,335,236,147,44,2404,0,3,0,0,3,0,0,0,0,3,5,3,3,9,3,8,3,0,0,37,0,0,0,0,0,0,3,0,0,6
LGA17650,877,477,372,598,701,626,406,197,69,4322,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,9,11,0,0,0,0,28,7,3,6,6,11,0,0,0,0,30,207,100,91,114,145,108,34,24,5,830,126,59,56,79,62,63,27,19,0,494,1220,646,530,805,929,818,473,241,77,5737,5,4,7,3,9,10,5,0,0,46,364,173,153,238,302,350,232,122,28,1958,0,0,0,0,0,0,0,0,0,0,15,15,0,8,12,9,5,0,0,64,0,0,0,0,0,0,0,0,0,0,291,184,110,153,219,189,117,56,13,1335,0,3,0,4,4,3,0,0,0,16,3,0,0,3,0,0,0,0,0,7,18,8,11,14,10,14,0,5,0,76
LGA17750,9581,7235,5368,6140,6231,4728,3305,2192,735,45530,35,30,41,28,16,4,0,0,0,150,34,45,32,26,18,7,0,0,0,165,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,9,7,0,0,0,0,0,0,13,6,27,16,13,10,3,0,0,0,86,10,31,21,17,14,3,0,0,0,100,1921,1617,1087,743,682,383,121,79,21,6663,975,754,578,470,503,309,262,203,99,4158,12580,9778,7182,7469,7516,5453,3697,2487,858,57012,60,61,63,70,56,22,8,0,0,332,2496,1839,1622,1891,1995,1919,1240,853,360,14208,0,0,0,0,0,0,0,0,0,3,119,105,122,108,87,86,53,21,12,712,63,45,28,16,14,17,9,13,5,203,4814,3423,2333,2421,2391,1950,1328,790,311,19763,9,15,13,9,13,20,15,8,4,102,24,14,31,23,28,22,17,10,6,177,25,18,25,15,24,17,12,3,3,139
LGA17850,508,252,241,361,407,416,253,172,59,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,88,32,25,40,30,22,9,10,0,270,68,22,25,25,33,35,20,8,6,236,668,303,297,427,471,475,288,184,64,3188,0,0,0,0,0,0,0,0,0,7,221,116,114,155,165,211,161,93,46,1281,0,0,0,0,0,0,0,0,0,0,3,0,0,9,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,124,90,47,84,93,92,67,38,8,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,5,10,8,6,0,0,54
LGA17900,1074,466,606,703,841,739,494,212,43,5171,0,0,0,3,0,0,0,0,0,3,9,0,5,3,6,4,6,0,0,32,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,16,7,4,9,6,5,9,0,0,0,29,266,102,147,123,115,98,47,14,0,910,164,82,91,103,126,110,57,32,7,779,1520,655,859,941,1098,968,602,259,48,6942,0,0,3,4,8,3,3,0,0,18,385,208,211,250,327,346,246,100,35,2116,0,0,0,0,0,0,0,0,0,0,3,3,3,11,7,10,3,4,0,36,0,0,0,0,0,0,0,0,0,0,409,176,197,217,211,199,173,78,9,1665,0,0,0,0,0,0,3,0,0,3,5,3,0,6,8,23,23,11,0,86,9,0,9,7,12,9,0,0,0,46
LGA17950,534,183,262,374,377,318,246,115,43,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,21,28,15,10,11,3,3,3,149,37,14,19,12,22,19,8,3,0,139,623,222,315,406,411,348,257,122,45,2748,0,0,0,4,0,0,0,0,0,4,162,93,104,105,165,145,131,72,16,989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,266,101,101,130,146,119,90,40,16,1018,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4
LGA18020,1552,667,643,949,1144,1163,896,521,189,7724,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,17,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,9,0,8,3,0,0,0,25,4,3,9,3,8,6,0,0,0,27,391,141,119,162,131,103,62,28,7,1158,193,87,87,99,118,117,77,51,16,850,2154,910,854,1226,1405,1395,1047,598,217,9808,3,0,7,8,11,3,4,0,0,33,601,290,247,383,487,560,489,312,127,3485,0,0,0,0,0,0,0,0,0,0,7,4,6,7,0,23,8,0,0,51,0,0,0,0,0,0,0,0,0,0,494,256,170,256,323,321,258,155,48,2274,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,3,0,0,21,13,0,0,3,7,13,7,3,0,40
LGA18050,3138,2411,5701,4290,2804,2427,1748,1467,673,24673,9,17,59,33,22,10,8,0,0,153,32,34,78,44,39,30,11,9,0,276,2004,1170,1440,1332,1310,1109,723,764,356,10209,0,0,0,0,0,0,0,0,0,3,0,3,12,0,0,3,0,0,0,22,28,20,66,50,28,19,12,7,0,218,27,22,76,50,31,21,12,7,0,241,1512,1170,3349,2243,1283,831,367,220,83,11062,1765,1574,3577,2128,1497,1124,623,566,238,13091,8584,6525,14543,10339,7162,5643,3518,3045,1361,60713,95,84,276,288,191,129,38,15,6,1120,925,536,1551,1352,870,697,488,332,208,6959,0,0,0,0,0,0,0,0,0,7,11,23,58,27,16,10,7,9,5,162,0,0,0,0,0,0,0,0,0,0,2127,1347,3773,2422,1467,1064,825,661,310,14000,0,0,0,3,0,3,3,0,0,19,282,157,245,313,251,199,153,142,50,1785,3,6,27,14,10,8,7,0,0,64
LGA18100,536,276,273,367,466,472,346,236,75,3039,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,85,36,30,44,49,34,20,5,3,301,67,22,22,30,32,42,33,14,11,271,694,327,335,443,548,547,394,260,90,3636,3,0,3,0,0,3,0,0,0,13,164,90,75,126,146,207,172,104,46,1122,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,215,81,67,107,155,136,116,71,13,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
LGA18200,787,444,435,589,712,692,435,256,85,4441,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,479,214,252,211,211,131,50,19,7,1573,182,98,76,86,115,77,60,25,5,733,1449,767,773,896,1040,902,548,306,104,6778,0,0,5,6,4,0,0,0,0,18,169,103,77,148,220,272,191,80,36,1292,0,0,0,0,0,0,0,0,0,0,21,3,4,11,5,16,0,3,0,60,0,0,0,0,0,0,0,0,0,0,384,231,173,218,272,201,153,72,19,1731,0,0,0,0,3,3,7,3,0,19,10,3,3,7,3,0,0,0,0,22,0,0,0,0,3,0,0,3,0,19
LGA18230,8310,4651,4058,5067,5117,4169,3011,1967,585,36934,20,11,13,25,18,0,0,0,0,97,58,11,19,26,16,10,4,0,0,135,0,0,0,0,0,0,3,0,3,10,6,3,3,9,0,0,0,0,0,28,3,0,0,3,0,0,0,0,0,8,6,13,16,12,10,5,5,3,0,75,18,15,17,18,13,9,5,3,0,103,1319,640,625,506,444,283,120,89,23,4041,1152,689,565,599,575,428,290,198,65,4558,10877,6036,5306,6266,6200,4912,3438,2251,681,45966,34,26,29,39,33,13,8,0,0,185,2618,1485,1398,1790,1986,1822,1399,877,336,13712,0,0,0,0,0,0,0,0,0,0,152,79,105,102,120,146,94,53,19,875,3,9,3,0,0,0,5,0,0,26,3746,2186,1603,1892,1927,1502,1138,658,203,14849,16,9,4,10,14,11,0,0,0,59,31,15,21,18,26,30,26,10,4,173,16,15,6,3,13,21,13,4,3,96
LGA18250,7069,4059,5212,6037,4886,3860,2495,2174,959,36757,149,81,294,151,53,32,11,5,0,781,152,133,145,124,92,62,18,7,0,736,140,83,95,111,149,144,83,98,51,958,0,0,0,0,0,0,0,0,0,0,6,12,28,15,11,0,0,0,0,68,25,37,51,50,55,30,18,6,3,276,33,50,78,68,63,33,19,6,3,353,2429,2279,2729,2428,2001,1265,534,296,105,14064,1199,1044,1431,1157,893,684,327,285,141,7157,11501,8120,10584,10633,8606,6327,3602,2946,1281,63604,297,353,723,636,457,342,148,79,32,3067,2122,873,1071,1794,1574,1257,814,593,429,10532,0,0,0,0,0,0,0,0,0,3,93,90,150,130,115,77,42,36,16,758,4,0,5,5,3,3,4,3,0,27,4023,1826,2142,2690,2240,1642,1087,843,372,16861,8,6,9,7,13,9,6,0,9,71,254,97,149,225,175,112,124,103,29,1263,5,11,16,4,9,16,9,3,5,76
LGA18350,6041,3086,2493,4197,4198,4365,3315,2050,653,30396,10,3,7,16,16,9,0,0,0,61,13,9,7,11,6,3,0,0,0,50,9,3,0,11,14,18,14,17,0,83,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,7,33,23,35,42,30,29,7,3,3,200,37,28,35,43,30,29,7,3,3,209,1711,954,711,867,972,805,465,198,71,6753,919,519,390,572,633,610,409,261,122,4431,8774,4630,3670,5782,5928,5892,4218,2527,845,42272,30,39,39,74,73,74,30,8,0,373,2305,1139,855,1617,1860,2007,1997,1149,467,13407,0,0,0,0,0,0,0,0,0,0,104,50,48,86,80,92,98,39,12,610,29,52,12,10,19,5,9,6,6,145,2449,1248,797,1348,1640,1346,1145,622,188,10782,7,20,7,6,21,15,10,3,3,91,67,37,20,57,56,57,46,24,3,375,35,21,40,26,26,38,22,8,0,217
LGA18400,7074,4024,3651,4893,4615,3492,1750,967,305,30762,6,3,8,3,3,6,0,0,0,31,31,28,27,20,13,13,3,0,0,131,0,0,0,4,4,5,0,0,0,21,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,16,11,18,15,22,11,6,0,0,102,20,13,21,21,26,16,3,3,0,114,1729,895,738,830,750,386,143,73,18,5562,908,558,440,463,584,336,170,97,33,3592,9793,5526,4901,6260,6023,4252,2089,1141,356,40344,38,23,34,44,37,14,0,8,0,202,2960,1688,1394,2244,2095,1896,1094,530,162,14060,0,0,0,0,0,0,0,0,0,7,90,62,58,58,73,85,53,34,8,524,26,42,11,13,19,0,11,7,0,132,3354,1871,1456,2055,2022,1397,794,329,87,13363,6,4,0,3,13,3,3,0,0,37,123,68,61,96,70,68,41,19,5,559,25,20,19,19,22,21,19,11,3,157
LGA18450,23702,16605,15509,18482,18439,15592,12531,9275,2659,132793,89,100,117,91,85,53,31,10,0,565,696,577,510,414,259,237,78,29,4,2799,13,14,12,9,15,12,9,7,0,85,11,5,3,6,5,3,0,0,0,30,10,14,7,5,3,0,0,0,0,28,85,101,116,121,93,30,19,14,4,583,104,122,123,132,97,35,19,14,4,642,6834,5189,4624,3947,3378,2056,920,561,168,27667,3779,2928,2315,2440,2303,1597,1190,847,298,17695,35459,25863,23616,25871,24917,19734,14853,10752,3138,184210,333,444,523,454,407,320,110,46,4,2636,6317,4166,4112,5496,5805,5512,4303,3145,1432,40288,0,0,3,0,0,0,0,0,0,3,310,275,249,238,270,191,169,117,42,1853,85,42,36,36,21,12,20,8,5,271,10341,7382,6139,7038,7790,6125,4656,3652,1153,54279,79,40,23,56,56,58,62,23,4,403,1946,1185,1314,1744,1419,1471,1206,762,180,11220,125,57,104,106,107,103,74,56,24,742
LGA18500,3457,2516,4399,3787,2952,3138,1908,1611,748,24508,25,24,46,37,29,18,11,10,0,203,33,24,42,39,25,13,9,3,5,182,1157,879,745,694,987,1094,602,624,305,7089,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,3,0,0,14,15,26,32,34,23,17,7,9,4,165,14,30,35,38,23,17,14,9,4,176,1203,1014,1980,1458,1050,972,408,269,97,8457,1318,1020,1628,1357,1120,1110,554,497,225,8821,7261,5612,9029,7558,6300,6456,3535,3028,1389,50162,51,73,116,138,139,111,46,19,3,705,1420,955,1381,1279,1205,1153,977,586,392,9350,0,0,0,0,0,0,0,0,0,4,5,15,37,27,25,21,6,3,0,141,0,0,0,0,0,0,0,0,3,4,1778,1066,2154,1683,1284,1012,773,502,267,10515,0,3,0,0,4,3,3,0,0,22,323,171,193,286,257,172,146,113,37,1694,3,0,21,8,3,10,3,5,0,57
LGA18710,2048,1031,926,1486,1516,1298,764,479,142,9701,5,0,0,3,7,0,0,0,0,12,13,9,0,7,0,0,0,0,0,34,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,9,13,6,0,0,0,0,39,8,0,7,13,6,0,0,0,0,42,571,231,242,356,363,294,92,33,8,2190,285,113,101,173,171,151,66,36,12,1103,2935,1390,1291,2059,2081,1742,923,543,160,13133,7,7,10,19,19,16,6,0,0,78,599,333,321,535,601,586,364,210,84,3637,0,0,0,0,0,0,0,0,0,0,43,14,20,32,22,12,9,3,4,157,0,0,0,0,0,0,0,0,0,0,1050,556,387,661,620,492,299,167,49,4287,0,0,0,0,0,0,0,0,0,3,5,4,6,19,6,9,4,3,0,59,8,0,4,3,3,7,0,0,0,27
LGA19399,117,50,82,114,141,132,58,37,4,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,32,44,36,17,11,4,0,217,14,16,8,13,19,26,10,0,0,99,179,86,126,172,192,170,80,43,8,1055,0,0,3,0,0,0,0,0,0,3,42,13,31,48,43,61,35,12,5,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,45,17,33,30,41,31,14,6,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,495,821,1132,896,783,746,376,144,53,5439,11,31,46,18,13,0,4,0,0,124,38,49,54,43,21,13,4,0,0,215,4,8,11,9,3,3,4,0,0,45,3,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,7,9,14,23,14,4,3,0,0,81,11,10,21,23,16,7,3,0,0,92,226,433,604,349,239,227,72,23,5,2182,147,306,411,357,244,196,96,37,4,1791,957,1713,2353,1744,1365,1211,562,205,66,10175,13,38,70,46,38,33,7,3,3,243,169,215,320,279,289,353,257,61,39,1983,0,0,3,0,0,0,0,0,0,3,15,27,31,17,30,23,13,0,0,161,0,0,0,0,0,0,0,0,0,0,191,351,432,355,301,294,146,45,23,2138,0,0,0,0,0,3,0,0,0,5,15,10,20,24,22,14,14,3,3,129,3,4,9,10,12,8,5,0,0,45
LGA19799,3,8,10,4,5,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,15,0,4,3,7,0,7,0,0,0,18,3,11,23,10,6,13,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
