LGA_CODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
LGA17750,0,39,72,67,42,29,13,5,0,267,0,8,30,21,25,16,9,0,0,102,10,13,44,48,46,24,7,13,3,214,0,3,20,14,8,5,0,0,0,54,16,43,60,52,27,16,3,4,0,220,21,185,475,463,452,340,151,88,48,2227,0,53,316,383,346,329,131,65,12,1642,48,297,703,663,590,421,157,70,29,2976,35,180,428,349,309,183,63,21,4,1559,8,55,126,71,55,28,19,11,0,372,50,156,224,177,120,69,29,14,4,841,0,3,3,0,7,0,0,0,0,15,3,10,21,23,30,18,5,4,0,114,194,134,164,182,223,219,235,278,163,1797,386,1176,2683,2516,2281,1697,834,569,266,12416,0,35,97,74,55,44,22,5,0,336,4,6,25,17,26,9,13,0,0,95,0,13,47,43,34,40,9,15,7,216,0,4,17,17,7,9,4,0,0,60,10,64,98,56,51,24,7,0,0,309
LGA17850,0,0,3,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,13,10,9,3,0,0,0,36,3,9,9,11,23,27,20,0,3,109,0,3,5,12,21,28,10,4,0,77,7,5,27,28,28,22,8,3,3,126,4,8,8,22,8,11,7,0,0,66,0,0,0,0,3,0,0,0,0,4,0,10,7,4,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,3,11,15,17,22,19,5,99,26,37,76,102,106,111,71,29,12,576,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,0,7,11,9,4,0,0,0,41
LGA17900,0,3,0,4,0,9,3,0,0,21,0,0,0,0,4,3,0,0,0,7,0,0,3,4,3,3,3,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,11,9,6,0,3,0,0,30,0,0,29,32,38,40,11,6,3,163,0,9,39,34,39,31,13,0,0,158,0,10,39,40,39,19,6,0,0,151,5,10,30,30,9,19,7,0,0,106,0,0,7,3,4,7,0,0,0,26,0,11,12,10,9,13,3,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,22,36,55,48,53,37,29,9,326,39,69,207,215,199,195,104,40,15,1077,0,0,6,0,6,0,4,3,0,21,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,3,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,5,11,9,3,3,0,0,35
LGA17950,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,7,6,9,0,3,0,0,27,3,8,12,14,29,9,16,3,0,84,0,8,11,11,18,13,3,0,0,64,3,4,19,24,12,9,6,3,0,81,0,7,10,13,8,6,0,0,0,49,0,0,0,3,0,0,0,0,0,6,0,3,4,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,6,13,11,11,13,10,18,3,98,11,32,81,87,102,62,38,31,3,449,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,4,3,0,0,25
LGA18020,0,0,0,9,3,3,3,3,0,25,0,0,0,3,7,3,0,0,0,21,0,3,3,12,4,10,0,5,0,37,0,0,3,0,0,0,0,0,0,3,5,8,6,13,10,10,6,0,0,59,3,9,55,46,69,87,34,18,7,328,0,11,41,51,61,57,25,14,3,265,3,15,52,63,82,62,30,12,3,327,5,13,28,40,37,24,4,0,0,155,0,0,3,7,4,3,3,0,0,28,15,9,23,21,12,16,7,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,39,23,24,48,59,62,73,72,40,429,63,96,241,318,355,345,194,122,53,1787,0,0,4,3,3,4,6,0,0,18,0,0,0,0,3,4,3,0,0,19,0,0,0,0,8,3,3,3,3,24,0,0,0,0,0,3,0,0,0,7,0,6,18,15,19,4,10,4,3,68
LGA18050,0,31,183,131,65,67,31,12,4,533,0,9,75,91,55,7,4,0,0,239,0,13,98,65,39,43,55,29,26,367,0,23,133,82,56,23,7,4,0,329,0,10,43,31,11,9,3,0,0,98,3,81,578,408,339,237,124,68,29,1869,0,38,360,307,345,341,179,72,25,1669,15,244,1826,1251,580,348,168,104,68,4599,7,175,1217,906,554,401,155,59,18,3493,10,206,1021,621,261,121,45,33,13,2326,12,84,260,180,114,65,49,15,6,772,0,0,3,0,0,3,3,6,5,19,0,28,100,128,64,33,23,10,3,388,135,293,980,605,405,346,326,300,246,3640,185,1239,6861,4793,2894,2055,1162,710,439,20348,0,40,225,149,74,66,43,13,9,618,0,5,55,76,58,20,9,0,0,226,0,13,97,85,51,53,60,34,22,418,0,24,176,127,67,43,18,0,0,455,0,9,36,33,21,16,0,0,0,111
LGA18100,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,4,0,0,0,0,0,0,3,0,3,11,5,0,3,5,0,0,27,0,0,14,20,30,29,12,3,3,114,0,3,23,29,32,18,8,9,0,117,0,7,27,29,27,28,6,0,0,131,0,6,15,14,15,5,4,0,0,52,0,0,0,6,0,0,0,0,0,16,0,5,6,8,5,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,7,11,22,32,31,20,10,138,10,31,101,117,137,123,73,40,17,651,0,0,3,0,0,3,0,0,0,11,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,7,3,4,0,11,0,0,3,0,3,0,0,0,0,6,0,0,6,7,5,0,3,5,0,32
LGA18200,0,0,5,3,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,13,0,0,0,3,4,0,0,0,0,9,0,5,7,8,9,4,0,0,0,29,0,9,25,36,48,37,22,3,3,189,0,4,33,44,31,37,14,4,0,165,0,17,64,51,32,20,7,0,3,197,4,11,19,34,27,26,4,4,0,124,0,0,4,0,0,6,3,0,0,15,3,13,15,28,17,11,3,3,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,3,0,0,0,10,35,14,28,13,37,21,38,35,25,241,44,71,204,225,219,173,99,52,26,1115,0,0,5,3,0,3,5,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,3,3,0,0,12,0,0,0,3,0,0,0,0,0,4,0,3,15,6,7,6,4,0,0,40
LGA18230,0,11,37,19,23,14,9,0,0,105,0,7,15,15,20,11,6,0,0,76,3,3,25,31,38,24,8,16,3,149,0,6,8,4,0,3,3,0,0,28,8,15,60,65,53,21,10,0,0,239,14,102,336,326,396,306,165,72,21,1736,0,59,323,313,260,248,112,40,22,1362,35,207,467,508,471,275,108,30,11,2118,33,135,275,267,262,156,54,11,3,1187,0,17,49,38,33,27,14,3,4,182,31,103,198,146,93,59,35,11,5,677,0,0,0,3,0,3,0,0,0,9,0,3,6,26,16,5,3,3,0,55,198,114,180,240,253,218,269,223,96,1791,321,780,1978,1995,1911,1371,793,411,162,9729,0,7,42,36,23,17,13,0,0,144,0,5,22,14,17,12,11,3,0,79,3,5,36,35,28,21,11,4,3,143,0,3,17,6,8,3,0,0,0,40,5,20,53,64,52,32,18,3,3,245
LGA18250,0,53,197,201,151,76,51,31,3,762,0,19,237,211,109,37,0,3,0,613,0,22,131,117,104,68,32,23,15,510,0,19,72,88,63,37,6,3,0,294,0,6,38,42,22,11,6,3,3,129,0,91,508,504,507,398,237,130,59,2429,0,34,270,328,386,399,204,117,39,1777,16,374,1759,1757,1105,662,232,123,81,6112,9,167,710,851,636,425,183,75,29,3092,12,133,375,297,214,102,52,41,11,1240,8,77,161,147,96,66,23,9,3,588,7,0,0,3,0,3,3,3,0,28,0,22,82,88,51,37,15,8,8,311,155,151,327,285,253,237,195,197,197,1999,213,1163,4869,4929,3695,2573,1236,761,449,19889,0,72,178,210,172,121,64,36,9,876,0,17,233,286,145,65,20,0,0,766,0,31,201,183,115,90,35,30,19,712,3,17,91,110,80,46,15,9,0,366,0,8,31,34,26,18,3,7,3,120
LGA18350,0,9,20,38,68,46,26,10,0,222,0,3,4,21,18,10,12,0,0,66,0,3,20,37,23,29,18,27,8,164,0,0,13,22,28,13,13,3,0,99,8,17,40,52,41,36,17,3,0,218,7,62,137,262,421,413,253,145,29,1733,0,22,124,256,345,385,234,102,11,1481,13,107,249,437,472,440,308,118,40,2187,13,80,179,310,281,280,170,43,6,1370,3,20,65,122,115,89,79,29,5,529,32,98,143,166,126,77,50,12,10,715,0,0,3,0,0,0,3,0,0,13,0,0,5,30,29,30,20,9,3,127,122,57,109,163,192,218,262,278,256,1663,209,470,1112,1921,2162,2064,1471,777,377,10570,0,11,25,41,54,71,52,18,3,279,0,4,10,20,25,19,15,0,0,90,0,0,28,20,44,33,38,26,9,203,0,7,22,25,24,19,21,6,0,114,8,23,35,54,64,40,29,9,0,265
LGA18400,0,14,39,61,48,34,3,0,0,198,0,0,7,10,19,15,7,0,0,66,3,3,21,40,29,21,12,9,5,150,0,6,13,9,17,6,3,0,0,58,5,15,44,50,40,14,10,0,0,178,7,59,194,283,300,219,90,33,10,1191,0,50,218,293,271,241,63,21,3,1160,53,172,369,508,471,284,94,23,7,1984,39,115,277,296,231,144,31,11,0,1147,3,42,61,56,51,26,11,0,0,254,33,108,161,175,81,61,15,7,3,650,0,0,3,0,0,3,0,0,0,9,3,4,10,16,9,11,8,0,0,64,156,64,126,194,198,153,156,142,75,1272,313,652,1555,1994,1774,1237,508,258,108,8385,0,5,40,54,48,37,18,6,3,206,0,4,0,15,12,22,13,0,0,70,0,3,22,45,39,41,16,19,3,191,0,10,16,18,19,5,5,4,0,70,4,20,45,60,40,21,3,7,0,200
LGA18450,3,114,264,249,201,127,53,6,0,1027,4,50,160,161,127,67,20,4,0,593,0,66,223,222,176,148,104,81,44,1071,3,11,77,53,64,25,10,0,0,243,10,21,100,93,68,43,5,6,0,346,46,368,1150,1239,1336,853,381,175,49,5611,11,204,983,1052,1208,1155,460,182,65,5308,160,1010,2323,2289,1804,1142,565,243,72,9609,90,650,1471,1469,1251,781,277,103,28,6113,18,214,438,386,283,161,84,37,14,1647,94,369,759,627,445,239,103,43,24,2705,3,19,9,8,7,10,10,5,3,68,8,38,73,77,82,44,23,14,4,367,503,421,630,719,826,856,932,1258,603,6753,952,3559,8671,8652,7869,5645,3036,2162,901,41458,9,158,351,303,217,160,85,26,4,1305,0,30,138,191,118,94,33,8,0,611,11,58,239,227,221,167,120,98,49,1192,5,23,87,97,71,33,12,10,3,332,10,25,104,116,81,40,21,6,3,401
LGA18500,0,34,126,105,67,60,45,17,17,470,0,0,40,42,38,17,8,0,0,143,0,4,39,34,25,20,21,19,14,183,0,32,103,93,70,43,19,11,4,373,0,3,23,22,10,12,3,0,3,83,3,61,366,303,358,346,228,136,53,1844,0,29,220,176,257,408,196,96,26,1414,5,224,1217,971,664,396,238,111,57,3888,5,166,956,717,607,510,306,110,35,3414,3,166,657,389,265,161,77,33,23,1778,4,57,124,113,71,69,30,22,15,498,3,0,0,0,0,0,0,5,0,13,0,30,71,99,80,67,45,17,0,416,149,181,581,470,391,357,298,258,243,2921,168,984,4529,3550,2902,2461,1509,839,491,17441,0,45,114,105,82,76,66,19,9,523,0,6,31,53,39,22,5,0,0,159,0,12,58,56,36,30,35,13,17,257,0,23,134,91,97,53,35,6,3,440,0,9,20,16,18,13,6,5,0,80
LGA18710,0,5,19,49,36,24,9,0,0,144,0,0,4,16,13,8,4,0,0,48,0,0,11,17,13,7,3,5,3,49,0,3,7,17,11,8,0,0,0,41,0,8,32,26,25,7,7,3,0,112,0,19,57,115,100,106,52,19,3,464,0,8,62,86,82,108,61,10,3,421,3,30,118,235,160,127,41,18,3,733,4,27,92,137,135,109,37,5,0,550,0,6,22,47,29,20,7,4,0,143,7,17,36,47,27,15,5,0,0,163,0,0,0,0,0,0,0,0,0,4,0,0,6,16,12,3,3,0,0,45,49,20,50,73,57,54,64,80,68,511,66,150,532,866,698,604,292,150,84,3432,0,6,13,47,58,24,18,5,0,170,0,4,5,13,18,6,3,0,0,48,0,4,11,8,16,7,3,4,0,55,0,4,6,10,11,7,4,0,0,37,3,14,26,31,31,15,9,6,0,134
LGA19399,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,0,0,0,0,19,0,3,10,3,9,7,12,0,0,39,0,0,4,8,9,5,3,0,0,22,0,3,12,8,8,8,0,0,0,43,0,0,3,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,7,3,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,14,0,13,40,38,46,23,17,3,3,192,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17
LGA19499,0,11,24,19,3,6,3,0,0,67,0,7,8,5,0,3,0,0,0,34,0,4,21,11,8,12,4,3,0,56,0,3,12,7,4,0,0,0,0,21,4,6,11,11,6,3,0,0,0,36,3,23,86,43,61,65,23,3,0,316,0,16,56,25,27,46,8,3,3,179,10,66,175,94,71,67,17,3,0,517,5,48,134,71,57,53,14,0,0,386,0,28,68,32,21,8,5,0,0,166,16,29,55,21,22,13,5,0,0,149,0,0,0,0,0,0,0,0,0,6,0,0,13,10,5,0,0,0,0,32,68,81,197,167,131,102,82,45,33,920,109,333,872,499,422,381,169,57,38,2883,0,7,32,9,8,5,3,0,0,60,0,3,12,9,0,0,0,0,0,27,0,14,22,7,3,6,3,4,0,67,0,0,11,8,0,0,7,0,0,30,0,7,11,12,4,8,5,0,0,42
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,3,5,9,8,0,22,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
