SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL12455,0,6,14,14,5,35,5,45
SAL12456,0,0,0,3,4,11,0,11
SAL12457,0,11,21,9,4,48,0,53
SAL12458,95,351,250,48,47,794,12,808
SAL12459,0,4,5,0,0,10,0,10
SAL12460,0,11,35,28,6,85,0,82
SAL12461,0,27,45,20,9,105,0,105
SAL12462,216,405,436,151,97,1301,32,1333
SAL12463,0,0,0,0,0,0,8,12
SAL12464,0,0,3,0,0,7,0,7
SAL12465,13,119,164,49,41,380,6,387
SAL12466,0,0,3,9,0,14,0,14
SAL12467,0,29,18,9,0,55,0,56
SAL12468,0,0,0,0,0,4,0,4
SAL12469,0,9,14,8,8,29,0,29
SAL12470,0,76,55,16,10,160,3,162
SAL12471,23,263,353,130,42,815,16,830
SAL12472,0,3,19,11,0,37,0,37
SAL12473,0,7,0,0,4,12,0,12
SAL12474,0,10,16,0,4,35,0,35
SAL12475,0,19,36,32,40,128,4,131
SAL12476,0,0,7,6,0,19,0,19
SAL12477,4,35,58,21,22,140,0,140
SAL12478,90,308,406,158,74,1030,18,1043
SAL12479,4,6,14,5,0,29,0,32
SAL12480,5,16,27,20,26,93,3,94
SAL12481,0,5,6,0,6,10,0,10
SAL12482,6,46,68,38,61,224,5,227
SAL12483,9,74,117,56,40,298,12,305
SAL12484,60,382,327,107,62,930,26,955
SAL12485,1140,3550,1709,342,145,6887,85,6973
SAL12486,227,1217,761,170,71,2448,29,2473
SAL12487,29,350,348,133,79,943,14,961
SAL12488,4,37,22,8,6,75,62,132
SAL12489,3,6,13,4,7,25,0,25
SAL12490,0,3,12,5,7,27,0,30
SAL12491,4,11,52,31,23,115,0,115
SAL12492,6,113,114,41,15,290,3,293
SAL12493,0,6,17,3,8,32,0,39
SAL12494,3,57,116,83,115,374,5,378
SAL12495,294,1065,832,269,128,2583,43,2623
SAL12496,0,6,13,7,13,40,0,42
SAL12497,0,18,39,15,8,78,0,78
SAL12498,45,406,478,184,113,1223,5,1228
SAL12499,0,0,0,0,0,4,0,0
SAL12500,0,0,0,0,0,0,0,0
SAL12501,0,0,3,4,7,17,0,17
SAL12502,84,334,261,94,41,812,11,822
SAL12503,0,10,18,9,9,49,0,49
SAL12504,0,16,27,17,10,73,0,77
SAL12505,0,6,8,4,0,17,3,20
SAL12506,0,7,3,0,0,15,0,15
SAL12507,0,0,0,0,0,3,0,3
SAL12508,7,92,127,47,31,295,0,297
SAL12509,0,11,24,13,7,53,0,54
SAL12510,5,25,64,32,54,179,4,181
SAL12511,1783,5372,3463,804,378,11807,180,11992
SAL12512,0,16,73,25,40,159,5,160
SAL12513,4,21,38,33,20,119,0,120
SAL12514,2045,5414,2338,510,202,10507,137,10638
SAL12515,78,1321,2026,483,197,4116,61,4175
SAL12516,497,2322,1451,295,122,4688,62,4753
SAL12517,0,13,12,10,10,53,0,53
SAL12518,0,4,5,0,0,16,0,16
SAL12519,0,0,13,7,0,22,0,16
SAL12520,0,8,19,13,9,59,4,59
SAL12521,8,27,53,16,19,124,3,121
SAL12522,0,29,49,26,35,132,0,132
SAL12523,7,134,189,91,62,483,6,483
SAL12524,67,801,1165,437,241,2703,21,2725
SAL12525,0,7,13,6,6,34,0,34
SAL12526,0,0,14,9,7,33,0,33
SAL12527,0,12,29,17,10,61,0,66
SAL12528,32,271,292,64,27,686,4,688
SAL12529,1598,4013,1832,373,148,7962,143,8105
SAL12530,0,32,133,75,70,318,0,318
SAL12531,0,5,4,3,0,16,0,15
SAL12532,16,150,144,51,29,391,10,400
SAL12533,3,19,15,12,8,64,0,64
SAL12534,384,1266,1179,396,173,3404,55,3459
SAL12535,0,13,12,9,0,36,0,36
SAL12536,0,7,13,6,7,28,0,26
SAL12537,0,0,12,3,6,24,0,24
SAL12538,0,0,10,5,5,15,0,15
SAL12539,0,6,9,5,3,23,0,23
SAL12540,415,1660,1477,319,133,4005,63,4066
SAL12541,0,0,0,0,0,0,0,0
SAL12542,0,0,9,0,0,19,0,19
SAL12543,0,7,4,3,0,12,0,12
SAL12544,63,275,316,70,19,745,16,759
SAL12545,0,0,0,0,0,0,0,0
SAL12546,91,288,285,84,27,783,14,794
SAL12547,0,13,22,17,0,47,0,47
SAL12548,86,366,177,30,17,673,10,689
SAL12549,0,0,3,0,0,4,0,4
SAL12550,0,9,31,21,24,87,7,92
SAL12551,0,23,20,9,5,52,0,57
SAL12552,19,198,391,129,104,846,0,849
SAL12553,0,25,37,18,19,97,0,97
SAL12554,3,34,35,6,8,86,0,86
SAL12555,0,46,131,51,46,270,8,276
SAL12556,0,3,15,6,0,30,0,29
SAL12557,221,625,252,39,19,1159,12,1169
SAL12558,0,6,8,10,0,23,0,23
SAL12559,0,19,38,33,21,113,0,113
SAL12560,409,1497,437,53,15,2412,31,2441
SAL12561,0,0,0,0,0,0,0,0
SAL12562,0,0,5,4,6,19,0,19
SAL12563,15,113,88,20,12,257,0,257
SAL12564,33,797,1595,676,479,3575,23,3597
SAL12565,0,9,17,9,11,51,0,49
SAL12566,0,23,54,27,17,127,4,135
SAL12567,0,10,24,11,8,51,0,51
SAL12568,0,22,28,9,4,66,5,69
SAL12569,0,0,0,0,0,6,0,6
SAL12570,0,8,14,5,5,39,4,39
SAL12571,0,3,0,0,0,3,0,3
SAL12572,0,0,10,0,5,17,0,17
SAL12573,6,126,243,40,8,422,0,428
SAL12574,42,293,290,81,38,736,4,745
SAL12575,0,6,6,5,0,23,0,23
SAL12576,0,3,14,8,4,29,0,30
SAL12577,0,7,25,13,17,58,5,63
SAL12578,108,841,1568,531,361,3416,25,3436
SAL12579,21,136,99,63,69,394,4,401
SAL12580,6,18,25,13,11,69,0,69
SAL12581,7,77,92,34,23,234,8,238
SAL12582,30,82,58,13,15,201,13,215
SAL12583,0,14,21,4,9,42,0,42
SAL12584,295,1538,1858,564,304,4548,41,4588
SAL12585,13,123,247,65,38,477,0,477
SAL12586,117,808,562,142,67,1691,26,1717
SAL12587,0,10,25,9,4,54,0,54
SAL12588,0,0,0,0,0,0,0,0
SAL12589,0,4,3,3,4,13,0,13
SAL12590,0,31,93,24,20,169,0,173
SAL12591,0,4,0,3,0,4,0,4
SAL12592,0,3,5,0,0,4,0,4
SAL12593,0,3,3,0,0,9,0,9
SAL12594,0,0,0,0,0,0,0,0
SAL12595,0,0,4,0,3,13,0,13
SAL12596,29,224,235,105,57,649,18,664
SAL12597,0,17,12,14,8,45,0,48
SAL12598,0,5,7,0,5,25,3,30
SAL12599,1287,3932,2900,914,595,9636,293,9926
SAL12600,280,859,698,216,145,2197,60,2253
SAL12601,0,12,33,25,20,90,0,90
SAL12602,0,0,5,0,0,7,0,7
SAL12603,99,588,683,260,100,1733,19,1750
SAL12604,0,0,7,8,4,21,0,22
SAL12605,0,9,16,12,5,38,0,38
SAL12606,0,0,0,0,0,5,0,5
SAL12607,0,0,0,0,0,8,0,8
SAL12608,0,0,10,0,0,14,0,14
SAL12609,0,29,88,52,25,192,5,199
SAL12610,0,21,49,30,21,128,3,132
SAL12611,3,15,28,21,17,87,0,87
SAL12612,0,4,13,0,5,24,0,24
SAL12613,15,137,197,54,24,430,0,426
SAL12614,0,35,90,68,103,293,0,297
SAL12615,0,6,18,5,6,29,0,29
SAL12616,0,5,8,3,4,17,0,17
SAL12617,0,14,13,5,4,41,0,45
SAL12618,23,384,992,319,138,1864,23,1882
SAL12619,0,0,3,0,0,10,0,10
SAL12620,0,3,9,7,9,23,0,23
SAL12621,0,0,0,0,3,11,0,11
SAL12622,0,6,8,6,4,16,0,16
SAL12623,0,9,21,14,7,49,0,49
SAL12624,0,10,14,11,8,42,0,45
SAL12625,0,0,0,0,0,0,0,0
SAL12626,0,0,0,0,0,3,0,3
SAL12627,0,21,20,5,4,47,3,53
SAL12628,266,409,251,84,60,1073,31,1104
SAL12629,0,8,47,31,25,116,0,121
SAL12630,260,419,126,15,0,818,5,830
SAL12631,6,101,166,76,51,404,7,412
SAL12632,0,6,0,0,0,6,0,6
SAL12633,3,98,78,21,17,227,3,232
SAL12634,10,109,198,74,57,445,0,445
SAL12635,0,3,4,6,6,14,0,14
SAL12636,32,337,576,238,140,1319,16,1330
SAL12637,0,6,10,9,3,27,0,27
SAL12638,0,0,9,7,0,22,0,19
SAL12639,0,10,3,0,0,14,0,14
SAL12640,351,647,222,16,9,1250,10,1263
SAL12641,30,222,266,87,58,657,12,666
SAL12642,0,3,17,12,4,32,0,32
SAL12643,0,0,13,8,6,20,0,20
SAL12644,59,409,667,328,212,1679,20,1698
SAL12645,0,5,11,4,10,33,0,34
SAL12646,0,0,4,0,0,8,0,8
SAL12647,0,11,32,10,14,74,0,74
SAL12648,0,0,12,3,3,16,0,16
SAL12649,5,52,100,48,27,236,0,231
SAL12650,12,89,123,39,22,293,4,297
SAL12651,0,30,38,8,4,85,0,85
SAL12652,0,10,32,7,17,66,0,65
SAL12653,375,1578,1493,439,233,4119,81,4205
SAL12654,0,14,27,20,36,105,4,104
SAL12655,0,48,106,31,11,197,0,202
SAL12656,672,2995,2369,543,254,6832,111,6947
SAL12657,0,4,8,0,5,25,0,25
SAL12658,4,100,121,45,34,301,0,299
SAL12659,0,8,15,7,4,32,0,32
SAL12660,0,24,32,23,7,81,0,84
SAL12661,30,64,27,0,0,121,6,127
SAL12662,0,9,27,20,17,72,0,72
SAL12663,0,38,73,33,19,160,5,165
SAL12664,137,1027,840,278,159,2439,32,2468
SAL12665,119,929,1098,355,169,2667,57,2724
SAL12666,8,43,110,32,32,220,0,225
SAL12667,0,9,8,5,0,30,0,30
SAL12668,0,15,37,17,9,77,8,81
SAL12669,0,0,0,0,0,4,0,4
SAL12670,0,10,14,11,0,43,0,40
SAL12671,5,28,30,18,15,99,3,99
SAL12672,0,0,0,0,0,0,0,0
SAL12673,0,0,0,0,0,0,0,0
SAL12674,0,0,4,0,7,10,0,10
SAL12675,0,0,9,4,0,18,0,18
SAL12676,0,11,9,11,8,40,3,42
SAL12677,0,10,16,7,0,39,5,42
SAL12678,0,0,6,0,3,11,0,11
SAL12679,0,7,9,4,6,19,0,26
SAL12680,8,188,211,58,22,492,10,499
SAL12681,29,434,452,102,47,1065,10,1071
SAL12682,44,291,372,153,87,945,18,965
SAL12683,189,1332,1610,510,295,3933,38,3974
SAL12684,0,3,11,0,4,19,0,21
SAL12685,0,22,37,20,9,84,0,85
SAL12686,0,0,0,0,0,0,0,0
SAL12687,3,14,31,10,12,66,0,66
SAL12688,0,9,0,5,0,12,0,12
SAL12689,0,13,22,12,4,55,0,55
SAL12690,0,9,13,9,0,28,0,28
SAL12691,0,0,0,0,0,5,0,5
SAL12692,0,3,0,0,0,7,0,11
SAL12693,0,5,7,10,5,30,0,30
SAL12694,0,17,30,14,18,74,5,79
SAL12695,0,8,9,4,0,24,0,24
SAL12696,5,64,104,20,18,217,7,219
SAL12697,142,787,570,174,110,1788,19,1811
SAL12698,0,22,27,22,3,70,0,70
SAL12699,0,13,19,11,10,54,0,59
SAL12700,0,0,0,0,0,0,0,0
SAL12701,0,5,4,6,0,14,0,14
SAL12702,0,5,0,0,0,12,0,12
SAL12703,0,0,3,0,0,4,0,4
SAL12704,0,0,0,0,0,0,0,0
SAL12705,0,0,4,0,0,4,0,4
SAL12706,0,5,3,3,0,11,0,11
SAL12707,0,8,0,7,0,17,0,17
SAL12708,0,9,17,10,4,45,4,52
SAL12709,0,33,80,46,30,186,0,185
SAL12710,8,119,139,79,65,418,6,428
SAL12711,0,0,0,0,0,0,0,0
SAL12712,0,8,15,0,3,24,0,24
SAL12713,0,0,0,0,0,0,0,0
SAL12714,10,163,353,129,79,732,8,741
SAL12715,4,26,61,30,13,132,0,135
SAL12716,0,0,0,0,4,11,0,11
SAL12717,0,0,3,0,0,7,0,7
SAL12718,0,9,16,0,0,30,0,34
SAL12719,0,0,0,0,0,0,0,0
SAL12720,0,18,45,6,16,87,0,87
SAL12721,0,112,424,192,156,888,5,889
SAL12722,0,3,3,0,0,6,0,4
SAL12723,140,966,1641,489,261,3499,29,3532
SAL12724,0,5,0,5,4,14,0,14
SAL12725,0,48,69,39,31,194,0,193
SAL12726,0,5,20,14,11,44,0,46
SAL12727,0,0,11,10,3,22,0,22
SAL12728,0,14,17,12,0,46,0,45
SAL12729,0,0,3,0,0,4,0,4
SAL12730,0,0,7,8,0,15,0,15
SAL12731,0,0,0,10,3,15,0,13
SAL12732,0,3,5,3,0,20,0,20
SAL12733,233,1028,1022,350,217,2857,109,2959
SAL12734,163,857,393,145,93,1659,32,1693
SAL12735,4,97,178,47,38,354,4,362
SAL12736,3,6,0,0,0,15,0,15
SAL12737,0,6,10,15,10,39,0,39
SAL12738,29,350,251,74,44,741,11,749
SAL12739,493,1790,1174,307,142,3906,41,3955
SAL12740,44,406,349,57,11,867,10,876
SAL12741,0,11,26,14,15,70,5,71
SAL12742,0,15,48,25,13,101,0,101
SAL12743,16,84,77,28,20,224,7,235
SAL12744,0,4,5,6,5,23,0,23
SAL12745,98,570,626,232,165,1691,34,1729
SAL12746,3,154,170,59,31,430,9,433
SAL12747,0,0,0,0,0,0,0,0
SAL12748,0,12,23,6,8,47,0,47
SAL12749,1283,5409,3542,820,372,11432,104,11544
SAL12750,190,1296,1323,467,271,3553,52,3603
SAL12751,0,0,0,0,0,4,0,4
SAL12752,3,73,99,48,18,241,9,246
SAL12753,0,12,16,6,10,51,0,52
SAL12754,12,69,61,22,18,182,5,189
SAL12755,0,4,4,4,4,18,0,18
SAL12756,60,787,1583,681,432,3544,31,3572
SAL12757,0,0,0,0,0,8,0,8
SAL12758,0,7,9,9,11,42,0,42
SAL12759,216,646,478,129,46,1520,40,1568
SAL12760,0,51,27,13,6,96,5,101
SAL12761,97,895,1103,368,189,2644,19,2664
SAL12762,0,0,3,0,0,3,0,3
SAL12763,0,0,4,0,0,3,0,3
SAL12764,0,8,5,0,0,16,0,18
SAL12765,0,5,5,6,0,17,0,16
SAL12766,0,0,0,4,0,6,0,6
SAL12767,589,2141,1473,485,279,4963,136,5104
SAL12768,0,9,25,4,14,52,0,52
SAL12769,0,16,41,29,12,94,0,94
SAL12770,0,0,0,0,0,5,0,5
SAL12771,0,3,21,9,3,42,0,42
SAL12772,6,28,38,21,16,109,6,112
SAL12773,0,0,0,3,3,4,0,4
SAL12774,0,0,3,0,5,0,0,0
SAL12775,0,3,4,0,0,12,0,12
SAL12776,0,34,70,51,59,226,0,226
SAL12777,95,581,510,160,85,1423,18,1443
SAL12778,0,6,4,0,0,6,0,6
SAL12779,19,141,259,78,62,561,3,563
SAL12780,7,67,159,51,57,344,4,346
SAL12781,0,0,0,0,0,4,0,4
SAL12782,0,0,4,5,4,13,0,13
SAL12783,16,170,252,86,49,578,4,585
SAL12784,0,0,5,11,3,17,0,16
SAL12785,26,114,117,40,51,349,4,359
SAL12786,0,0,0,0,0,0,0,0
SAL12787,0,5,5,5,0,21,0,21
SAL12788,0,0,0,0,0,0,0,0
SAL12789,0,8,15,7,6,36,0,36
SAL12790,0,0,6,4,9,17,0,17
SAL12791,0,0,6,0,0,12,0,12
SAL12792,0,9,10,15,7,48,0,48
SAL12793,22,171,257,77,46,575,0,575
SAL12794,0,3,7,8,11,29,0,29
SAL12795,12,113,223,67,51,461,0,463
SAL12796,289,992,981,448,303,3005,72,3082
SAL12797,0,22,51,26,37,136,0,136
SAL12798,0,4,3,9,0,19,0,19
SAL12799,17,290,515,165,89,1073,8,1081
SAL12800,0,3,5,5,0,12,0,12
SAL12801,0,7,14,10,8,44,0,44
SAL12802,35,205,213,60,29,544,8,549
SAL12803,0,4,6,3,7,9,0,9
SAL12804,0,3,0,0,4,15,0,15
SAL12805,0,4,3,4,6,25,0,25
SAL12806,0,4,13,5,7,28,0,28
SAL12807,5,34,87,64,116,313,0,313
SAL12808,27,203,143,30,26,428,6,432
SAL12809,0,9,23,8,7,44,0,44
SAL12810,0,18,57,22,34,129,0,126
SAL12811,4,25,8,4,3,49,0,46
SAL12812,88,578,709,231,151,1754,31,1784
SAL12813,0,0,0,0,0,0,0,0
SAL12814,0,28,25,4,14,72,0,77
SAL12815,0,11,17,5,0,36,0,37
SAL12816,0,6,3,7,4,20,0,17
SAL12817,0,6,10,7,8,31,0,30
SAL12818,0,4,12,4,3,16,0,16
SAL12819,0,13,27,14,11,66,0,69
SAL12820,0,9,11,4,4,22,0,22
SAL12821,0,0,4,9,8,23,0,24
SAL12822,0,0,9,4,4,20,0,24
SAL12823,271,1494,1668,552,272,4257,96,4360
SAL12824,0,36,75,49,43,217,0,217
SAL12825,3,73,195,126,184,582,6,585
SAL12826,0,8,6,7,10,29,0,29
SAL12827,0,0,3,0,0,3,0,3
SAL12828,0,8,5,0,0,7,5,18
SAL12829,0,0,0,0,0,7,0,7
SAL12830,0,8,12,3,8,30,0,30
SAL12831,4,17,19,14,9,59,4,62
SAL12832,0,8,0,12,3,31,0,28
SAL12833,9,59,89,28,25,209,5,206
SAL12834,0,7,15,9,10,44,0,44
SAL12835,0,0,5,4,0,13,0,10
SAL12836,0,5,15,7,8,32,0,32
SAL12837,0,19,82,45,36,179,6,185
SAL12838,0,10,17,14,10,44,3,49
SAL12839,73,590,558,167,111,1503,30,1531
SAL12840,0,41,83,26,16,169,3,173
SAL12841,37,355,407,112,63,973,14,988
SAL12842,0,0,6,5,0,17,0,17
SAL12843,6,53,38,14,13,115,3,119
SAL12844,0,0,0,0,0,0,0,3
SAL12845,0,0,0,0,0,0,0,0
SAL12846,0,3,11,16,6,41,0,43
SAL12847,0,8,8,3,10,31,0,31
SAL12848,0,6,10,3,10,32,0,33
SAL12849,0,0,13,7,7,21,0,21
SAL12850,0,0,7,5,0,16,0,16
SAL12851,0,9,34,19,10,78,3,80
SAL12852,0,11,18,8,5,46,0,46
SAL12853,0,0,0,0,0,0,0,0
SAL12854,21,85,54,21,12,187,5,189
SAL12855,0,0,0,0,0,0,0,0
SAL12856,0,0,0,0,0,0,0,0
SAL12857,0,8,4,0,3,19,0,23
SAL12858,0,4,7,5,3,21,0,21
SAL12859,0,5,6,5,7,14,0,14
SAL12860,0,3,14,3,6,31,0,31
SAL12861,0,20,26,15,11,66,3,69
SAL12862,0,0,0,3,0,0,0,0
SAL12863,0,17,50,10,14,88,4,94
SAL12864,0,0,0,0,0,0,0,0
SAL12865,0,76,173,34,22,310,0,309
SAL12866,0,10,36,7,8,64,0,64
SAL12867,0,0,0,0,0,0,0,0
SAL12868,14,4,0,0,0,23,0,23
SAL12869,0,48,68,30,14,161,0,161
SAL12870,0,0,6,4,6,17,0,19
SAL12871,4,149,511,257,206,1131,9,1137
SAL12872,0,0,0,0,0,0,0,0
SAL12873,0,4,12,0,6,32,0,32
SAL12874,0,6,23,4,3,35,0,37
SAL12875,29,173,127,60,29,412,10,421
SAL12876,0,0,7,0,0,7,0,7
SAL12877,234,1219,1043,289,141,2927,45,2972
SAL12878,0,8,50,25,15,98,0,98
SAL12879,294,1689,1650,551,280,4462,81,4545
SAL12880,0,3,0,0,3,5,0,5
SAL12881,0,9,19,10,7,43,0,40
SAL12882,0,0,3,4,4,7,0,7
SAL12883,0,0,0,0,0,0,0,0
SAL12884,0,3,31,13,23,73,0,73
SAL12885,0,0,0,0,0,4,0,4
SAL12886,8,53,55,12,12,139,0,139
SAL12887,0,9,13,5,4,25,0,29
SAL12888,3,139,165,50,47,411,11,422
SAL12889,4,15,16,5,0,43,0,43
SAL12890,0,11,13,4,0,34,0,34
SAL12891,0,7,12,8,0,29,0,28
SAL12892,0,4,8,5,0,16,0,16
SAL12893,0,0,17,10,10,34,0,34
SAL12894,0,36,43,8,4,87,0,89
SAL12895,0,0,0,0,0,0,0,0
SAL12896,10,130,183,77,60,462,6,468
SAL12897,0,0,0,0,0,0,0,0
SAL12898,280,1511,760,223,98,2874,78,2947
SAL12899,0,0,5,5,7,21,0,23
SAL12900,3,96,157,84,51,388,3,391
SAL12901,4,13,28,21,11,78,0,84
SAL12902,0,5,24,24,23,81,0,81
SAL12903,0,11,20,13,3,53,0,54
SAL12904,0,5,5,9,5,23,0,23
SAL12905,111,980,1221,423,213,2951,32,2980
SAL12906,57,387,454,185,102,1183,9,1200
SAL12907,30,574,922,381,293,2204,18,2221
SAL12908,227,1284,686,119,36,2356,11,2364
SAL12909,96,565,390,110,59,1223,21,1243
SAL12910,0,3,0,0,0,10,0,11
SAL12911,361,1766,1152,226,130,3635,35,3678
SAL12912,163,898,1008,392,221,2684,56,2739
SAL12913,0,6,8,3,7,21,0,21
SAL12914,0,0,4,0,0,3,0,3
SAL12915,121,616,550,207,124,1627,35,1663
SAL12916,0,0,0,0,0,5,0,5
SAL12917,0,0,14,6,16,38,0,44
SAL12918,13,205,256,67,39,581,3,586
SAL12919,302,803,810,298,167,2379,33,2414
SAL12920,84,557,573,222,155,1594,28,1616
SAL12921,296,824,546,172,78,1918,35,1948
SAL12922,3,26,59,32,19,139,0,146
SAL12923,0,12,42,7,20,82,3,86
SAL12924,0,11,14,4,0,31,3,35
SAL12925,0,9,17,11,3,39,0,39
SAL12926,16,82,69,13,14,192,3,194
SAL12927,0,5,0,4,0,11,0,11
SAL12928,0,9,6,14,5,27,0,27
SAL12929,0,42,60,30,22,151,4,153
SAL12930,0,3,0,3,0,5,0,5
SAL12931,3,19,39,27,48,141,0,139
SAL12932,130,1074,981,253,109,2549,32,2579
SAL12933,0,12,27,26,28,93,0,93
SAL12934,0,0,0,7,5,14,0,14
SAL12935,8,58,106,48,39,259,6,267
SAL12936,0,11,33,24,17,84,0,88
SAL12937,0,0,5,0,0,5,0,5
SAL12938,0,21,32,10,5,67,0,67
SAL12939,0,10,17,4,5,32,0,32
SAL12940,0,0,4,3,6,15,0,15
SAL12941,3,20,58,24,9,121,0,126
SAL12942,0,6,18,12,12,43,0,47
SAL12943,808,2688,1007,139,46,4687,47,4728
SAL12944,0,0,0,0,0,0,0,0
SAL12945,0,13,10,12,8,46,0,48
SAL12946,0,16,29,18,15,80,0,75
SAL12947,3,61,92,35,21,217,5,224
SAL12948,0,37,55,21,5,124,5,130
SAL12949,0,3,3,3,3,17,0,17
SAL12950,0,25,30,20,8,87,4,86
SAL12951,303,1639,1561,421,224,4151,48,4198
SAL12952,9,203,442,141,69,872,7,873
SAL12953,0,3,6,3,5,19,0,19
SAL12954,3,26,26,9,4,61,0,61
SAL12955,0,8,4,0,0,13,0,13
SAL12956,0,0,0,0,0,0,0,0
SAL12957,0,17,32,20,8,77,3,78
SAL12958,289,1165,483,73,25,2036,13,2046
SAL12959,74,213,130,22,6,452,14,461
SAL12960,112,489,148,15,8,775,5,777
SAL12961,0,43,73,20,22,157,0,160
SAL12962,57,776,861,171,40,1906,15,1922
SAL12963,0,0,0,0,0,0,0,0
SAL12964,0,0,0,0,0,0,0,0
SAL12965,101,1126,1539,468,327,3564,20,3584
SAL12966,0,34,82,36,17,170,3,180
SAL12967,0,0,5,4,0,8,0,8
SAL12968,0,0,3,0,0,8,0,8
SAL12969,2036,3288,927,157,53,6457,79,6535
SAL12970,51,319,398,127,88,984,13,991
SAL12971,3,3,24,14,7,50,0,56
SAL12972,0,3,8,3,0,15,0,15
SAL12973,0,0,0,0,0,0,0,0
SAL12974,38,287,185,65,24,600,25,627
SAL12975,5,50,42,33,11,134,0,137
SAL12976,0,0,3,0,3,7,0,7
SAL12977,26,313,149,35,7,528,3,532
SAL12978,0,15,47,21,12,89,0,93
SAL12979,0,0,0,5,6,11,0,11
SAL12980,0,4,0,7,0,5,0,10
SAL12981,0,0,7,0,0,8,0,8
SAL12982,0,3,9,4,4,17,0,17
SAL12983,13,130,164,71,40,418,0,420
SAL12984,36,420,432,140,79,1114,13,1125
SAL12985,3,79,189,39,29,336,6,341
SAL12986,93,675,707,190,83,1752,14,1766
SAL12987,270,1045,824,223,114,2473,50,2524
SAL12988,0,7,23,4,6,44,0,41
SAL12989,0,68,88,41,17,209,3,214
SAL12990,3,181,404,131,70,782,9,786
SAL12991,34,322,571,143,65,1137,8,1143
SAL12992,21,123,103,45,25,320,0,322
SAL12993,41,321,268,94,50,779,11,785
SAL12994,443,1540,1059,219,86,3346,50,3397
SAL12995,0,16,29,17,18,77,5,81
SAL12996,0,0,0,0,0,0,0,0
SAL12997,0,43,118,82,64,304,5,309
SAL12998,53,352,567,177,130,1275,9,1288
SAL12999,3,27,29,11,3,78,0,83
SAL13000,33,460,664,236,100,1494,12,1503
SAL13001,191,715,534,124,41,1609,18,1627
SAL13002,51,334,228,57,33,698,54,749
SAL13003,78,1493,2450,633,384,5040,35,5079
SAL13004,85,476,461,145,77,1255,21,1272
SAL13005,16,111,96,38,20,291,6,301
SAL13006,13,117,102,20,17,270,8,275
SAL13007,68,361,427,132,74,1059,12,1068
SAL13008,9,92,119,41,21,278,5,275
SAL13009,57,538,842,306,181,1931,21,1950
SAL13010,99,799,912,268,136,2204,20,2228
SAL13011,725,2365,1139,231,128,4590,68,4663
SAL13012,86,787,924,332,201,2344,15,2356
SAL13013,74,898,1415,426,190,3004,19,3021
SAL13014,10,229,422,127,59,846,10,855
SAL13015,578,2168,1554,456,195,4948,64,5011
SAL13016,0,44,60,23,12,138,4,143
SAL13017,171,581,362,120,69,1298,33,1333
SAL13018,0,12,21,10,8,51,9,61
SAL13019,186,773,499,102,42,1603,18,1622
SAL13020,1254,2338,559,56,31,4234,43,4275
SAL13021,243,1035,840,208,108,2432,40,2467
SAL13022,0,12,29,23,13,79,0,79
SAL13023,81,571,588,171,102,1510,18,1524
SAL13024,12,71,77,47,38,240,0,247
SAL13025,15,157,341,107,50,665,3,667
SAL13026,142,668,518,116,37,1477,18,1495
SAL13027,124,485,270,73,36,984,6,997
SAL13028,0,12,19,13,0,45,3,48
SAL13029,0,3,4,12,5,20,0,20
SAL13030,0,10,11,3,9,32,0,35
SAL13031,0,3,10,5,0,21,0,19
SAL13032,84,742,918,268,114,2130,14,2142
SAL13033,370,1857,1532,382,157,4303,52,4351
SAL13034,3,47,162,45,26,289,0,289
SAL13035,0,7,8,13,0,29,0,29
SAL13036,98,851,666,112,37,1763,18,1780
SAL13037,0,11,21,9,5,46,0,46
SAL13038,0,0,6,4,3,11,3,12
SAL13039,456,1688,1137,319,149,3741,105,3843
SAL13040,5,64,126,68,117,373,5,376
SAL13041,0,9,11,5,9,27,0,36
SAL13042,4,38,88,46,46,225,5,233
SAL13043,0,11,27,10,10,58,3,62
SAL13044,0,0,0,0,3,10,0,10
SAL13045,0,0,0,4,0,10,0,10
SAL13046,0,7,18,0,3,40,3,40
SAL13047,0,0,6,0,0,8,0,8
SAL13048,0,4,8,0,5,17,0,17
SAL13049,0,18,13,13,6,49,0,49
SAL13050,3,28,34,15,21,94,4,96
SAL13051,0,13,10,6,5,34,0,34
SAL13052,0,14,30,14,13,73,4,79
SAL13053,0,52,103,50,33,241,0,240
SAL13054,12,74,69,24,18,197,3,198
SAL13055,0,0,0,0,0,0,0,0
SAL13056,0,0,0,0,0,0,0,0
SAL13057,0,0,0,6,0,7,0,7
SAL13058,0,10,9,6,4,27,0,27
SAL13059,0,35,52,6,9,101,5,107
SAL13060,48,260,252,108,67,744,34,773
SAL13061,0,0,0,0,0,5,0,5
SAL13062,0,4,4,0,0,8,0,8
SAL13063,0,27,86,54,53,211,0,211
SAL13064,115,859,945,372,218,2508,32,2539
SAL13065,11,115,243,113,138,624,14,634
SAL13066,6,46,47,14,11,131,0,132
SAL13067,3,20,21,4,9,58,0,55
SAL13068,0,3,21,6,16,41,0,41
SAL13069,64,593,775,347,186,1975,22,1989
SAL13070,3,47,30,20,22,124,6,128
