SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL10945,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL10946,20,0,0,0,0,20,39,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,65,0,0,0,0,65
SAL10947,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18
SAL10948,402,0,0,9,0,411,340,0,0,5,0,354,114,23,22,0,0,155,49,3,9,0,0,61,18,4,7,0,0,27,69,0,7,4,0,81,80,12,16,0,0,106,3,0,0,0,0,5,317,46,63,5,0,434,25,0,0,0,0,27,28,0,0,0,0,33,1121,44,67,14,7,1257
SAL10949,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL10950,169,3,0,6,0,175,69,0,0,0,0,69,18,0,0,0,0,19,0,3,0,0,0,3,0,3,0,0,0,3,31,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,61,9,0,0,0,0,9,9,0,0,0,0,9,304,14,0,7,0,325
SAL10951,11,3,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,19
SAL10952,17,0,0,0,0,17,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,33,0,0,0,0,33
SAL10953,337,4,0,0,0,340,636,19,0,0,0,656,191,27,0,0,0,219,0,0,0,0,0,0,4,0,0,0,0,4,26,4,0,0,0,31,22,0,0,0,0,25,0,0,0,0,0,0,240,32,0,0,5,276,123,0,0,0,0,126,9,0,0,0,0,9,1347,49,3,0,5,1406
SAL10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL10955,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15
SAL10956,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL10957,13,0,0,0,0,13,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL10958,37,0,0,0,0,38,24,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,7,0,0,0,0,7,83,0,0,0,0,83
SAL10959,2508,457,438,102,13,3520,2063,285,230,5,4,2590,962,652,987,0,14,2616,161,151,174,3,0,496,86,86,93,0,0,261,365,136,162,8,4,682,49,25,16,44,3,132,9,12,12,0,0,36,1638,1062,1443,56,21,4220,63,27,35,4,6,132,89,39,60,10,4,203,6369,1868,2201,177,47,10666
SAL10960,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SAL10962,8,0,0,4,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,15
SAL10963,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL10964,179,0,0,3,0,181,105,0,0,0,0,104,10,0,3,0,0,12,3,0,0,0,0,3,0,6,3,0,0,3,39,0,11,0,0,58,23,0,0,0,0,24,0,0,0,0,0,4,76,4,18,7,0,108,33,0,0,0,0,37,7,0,0,0,0,15,403,3,21,7,0,439
SAL10965,120,0,0,0,0,121,889,0,0,0,0,892,237,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,262,5,0,0,0,0,5,14,0,0,0,0,14,1290,0,3,0,0,1294
SAL10966,185,9,0,0,0,194,173,9,0,0,0,180,27,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,46,5,7,0,0,65,9,0,3,0,0,14,5,0,0,0,0,5,415,26,7,0,0,452
SAL10967,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20
SAL10968,21,0,0,0,0,21,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
SAL10969,59,0,0,4,3,61,33,0,0,0,0,28,4,0,0,0,0,3,15,0,0,0,0,14,27,0,0,0,0,30,11,0,0,0,0,11,18,0,0,0,0,22,0,0,0,0,0,3,76,7,0,0,0,84,10,0,0,3,0,16,5,0,0,0,0,5,178,7,0,5,0,192
SAL10970,635,55,397,3,0,1091,447,39,424,3,0,911,93,15,591,15,0,722,0,0,0,0,0,3,0,0,0,0,0,0,42,6,97,5,0,148,4,0,5,0,0,13,0,0,0,0,0,0,139,29,705,14,4,888,12,3,50,0,0,70,16,0,11,0,0,22,1245,129,1589,21,3,2986
SAL10971,518,12,12,0,0,542,666,10,12,0,0,695,106,11,13,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,42,0,8,0,0,46,3,0,0,0,0,3,3,0,0,0,0,3,153,7,15,0,0,180,13,0,0,0,0,14,3,0,0,0,0,12,1362,38,46,0,0,1445
SAL10972,31,0,0,0,0,38,77,0,0,0,0,85,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,3,132
SAL10973,13,0,0,0,0,13,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,37
SAL10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL10975,26,0,0,0,0,26,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,57,0,0,0,0,57
SAL10976,33,0,0,0,0,33,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,8,71,0,4,0,0,74
SAL10977,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18
SAL10978,32,0,0,0,0,32,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0,66
SAL10979,117,0,0,0,0,119,80,0,0,0,0,80,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,220,0,0,0,0,223
SAL10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10981,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10983,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16
SAL10984,32,0,0,0,0,32,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,5,0,18,0,0,0,0,0,0,98,0,0,5,0,104
SAL10985,201,0,3,0,0,206,274,0,0,0,0,280,72,0,0,0,0,74,0,0,0,0,0,0,4,0,0,0,0,4,25,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,106,0,0,0,0,106,4,0,0,0,0,4,8,0,0,0,0,8,595,0,3,6,0,603
SAL10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10987,743,14,0,0,0,763,1067,42,6,0,0,1106,658,26,3,0,0,690,59,14,13,0,0,89,3,12,0,0,0,21,136,4,5,0,0,138,12,0,0,0,0,16,5,0,0,0,0,5,877,58,17,0,0,957,32,0,0,0,0,32,42,6,0,0,0,48,2755,115,26,0,0,2897
SAL10988,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,10
SAL10989,16,0,0,0,0,13,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,3,29
SAL10990,11,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13
SAL10991,5,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
SAL10992,88,0,0,0,0,88,33,0,0,0,0,33,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,28,4,0,0,0,0,4,0,0,0,0,0,0,167,0,0,0,0,168
SAL10993,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14
SAL10994,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL10995,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14
SAL10996,480,35,3,0,0,524,585,39,5,0,0,626,70,17,0,4,0,97,6,0,0,0,0,6,0,0,0,0,0,0,30,5,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,102,24,3,5,0,138,8,0,0,0,0,7,7,0,0,0,0,10,1185,98,10,5,0,1298
SAL10997,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SAL10998,17,0,0,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,43,0,0,0,0,43
SAL10999,1787,129,220,14,0,2147,1143,161,180,21,0,1517,363,100,304,45,0,817,15,65,38,0,0,108,8,15,12,0,0,38,85,13,38,15,0,149,10,15,0,3,0,28,0,0,0,0,0,4,477,207,390,66,4,1143,31,7,13,3,0,54,35,9,9,0,0,59,3472,516,810,108,3,4916
SAL11000,822,31,22,3,0,878,523,60,31,10,0,616,164,35,146,7,5,363,4,12,24,0,0,40,0,0,6,0,0,17,48,3,9,3,0,69,4,10,0,0,0,18,0,0,0,0,0,0,231,65,189,14,4,507,19,7,0,0,0,24,18,0,0,0,0,23,1616,162,244,22,6,2052
SAL11001,951,227,4,4,0,1187,741,446,12,3,0,1198,320,233,21,4,0,583,23,60,3,0,0,79,3,21,4,0,0,29,141,59,8,0,0,219,47,9,9,0,0,63,9,0,0,0,0,7,537,382,41,9,6,980,46,24,6,0,0,69,47,9,7,0,0,69,2318,1092,67,10,8,3497
SAL11002,423,0,0,0,0,429,301,0,0,5,0,303,73,12,3,0,0,91,57,9,0,0,0,66,29,0,0,0,0,29,89,3,4,0,0,97,31,9,4,0,0,48,9,0,0,0,0,9,296,30,7,4,0,338,43,7,0,0,0,48,26,0,0,0,0,29,1086,37,11,8,0,1144
SAL11003,26,0,0,0,0,26,57,0,0,0,0,57,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,99
SAL11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11005,82,0,0,0,0,82,41,0,0,0,0,41,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,135,0,0,0,0,135
SAL11006,85,0,0,0,0,85,44,0,0,0,0,44,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,141,0,0,0,0,141
SAL11007,50,0,0,0,0,50,27,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,80
SAL11008,48,0,0,0,0,48,26,0,0,0,0,26,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,102,0,0,0,0,102
SAL11009,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
SAL11010,219,30,24,0,3,277,131,53,37,0,0,223,73,47,160,4,0,288,0,7,25,0,0,33,4,0,0,0,0,5,17,8,20,0,0,45,6,0,0,0,0,5,4,0,0,0,0,4,95,64,208,3,0,371,3,0,0,0,0,9,0,0,4,0,0,9,451,159,273,4,3,886
SAL11011,32,0,0,0,0,32,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
SAL11012,61,0,0,0,0,61,36,0,0,0,0,37,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,6,0,0,0,0,6,0,0,0,0,0,0,115,0,0,0,0,121
SAL11013,410,34,0,0,0,444,341,29,0,0,0,369,57,21,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,76,24,4,0,0,96,8,0,0,0,0,8,8,0,0,0,0,8,839,87,4,0,0,927
SAL11014,362,34,7,0,0,394,312,110,0,0,0,417,140,136,3,0,0,282,3,195,0,0,0,199,0,15,0,0,0,12,33,13,4,0,0,49,4,4,0,0,0,9,0,0,0,0,0,0,178,367,0,0,4,553,7,7,0,0,0,18,12,11,0,0,0,19,864,523,8,0,6,1404
SAL11015,345,203,883,0,0,1431,231,216,817,4,0,1268,50,111,2700,12,0,2878,0,0,21,0,0,23,0,0,10,0,0,11,17,15,401,4,0,443,0,0,15,0,0,21,0,0,6,0,0,6,70,131,3160,20,4,3380,7,6,56,0,0,70,3,3,48,0,0,56,655,557,4961,25,3,6206
SAL11016,25,0,0,0,0,21,27,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,0,61
SAL11017,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,27
SAL11018,68,0,0,0,0,66,92,0,0,0,0,92,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,3,0,0,0,0,3,6,0,0,0,0,6,185,0,0,0,0,190
SAL11019,125,186,73,0,0,382,88,192,65,0,0,343,61,306,218,0,4,588,0,104,130,0,0,240,0,4,0,0,0,7,20,58,37,0,0,114,0,0,0,0,0,6,0,0,0,0,0,0,78,475,388,0,3,946,7,10,7,0,0,18,0,10,7,0,0,19,299,879,532,0,6,1717
SAL11020,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18
SAL11021,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13
SAL11022,47,0,0,0,0,47,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,82,0,0,0,0,82
SAL11023,67,0,0,0,0,70,33,0,0,0,0,33,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,120,0,0,0,0,119
SAL11024,195,0,0,0,0,203,106,0,0,0,0,106,22,3,0,0,0,24,0,4,0,0,0,6,4,4,0,0,0,9,31,0,0,0,0,32,22,4,0,0,0,23,0,0,0,0,0,0,77,11,0,0,0,89,19,0,0,0,0,19,17,0,0,0,0,17,411,15,0,0,0,424
SAL11025,312,8,0,0,0,327,327,0,0,0,0,331,65,6,4,0,0,79,3,0,3,0,0,6,6,3,0,0,0,8,45,0,0,0,0,48,10,0,0,0,0,11,0,0,0,0,0,0,130,9,10,0,0,144,17,0,0,0,0,21,15,0,0,0,0,16,801,18,9,3,0,833
SAL11026,59,0,0,0,0,59,46,0,0,0,0,46,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,110
SAL11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11028,18,0,0,0,0,18,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,36,0,0,0,0,36
