SAL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SAL11474,12,25,37,6,9,15,0,0,0,0,3,9,0,0,0,58,75,132,0,0,0,12,6,20,0,3,3,3,3,6,0,0,0,0,0,0,0,5,10,0,0,0,0,4,4,0,0,0,0,0,0,5,3,11,0,11,11,0,0,0,85,118,206,0,0,0,3,0,6,4,0,4,0,0,0,0,0,0,0,4,4,0,4,4,140,143,285,0,0,0,0,0,6,145,142,290,24,29,56,275,330,606
SAL11475,0,0,0,11,12,24,0,0,0,8,5,9,0,0,0,26,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,7,0,3,3,5,8,6,0,0,0,53,59,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,41,94,0,0,0,0,4,4,57,43,98,14,11,25,119,115,229
SAL11476,3,0,8,4,0,6,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,8,21,0,0,0,0,0,0,11,8,21,5,0,5,34,14,53
SAL11477,6,13,22,46,42,88,0,0,0,0,0,0,0,0,0,51,65,118,0,0,0,6,7,9,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,13,8,20,0,0,0,0,3,9,4,8,15,0,5,6,0,0,0,136,147,285,6,7,5,0,0,0,4,0,9,0,0,0,4,0,6,0,0,6,9,3,9,248,272,520,0,0,4,8,7,17,258,280,534,82,79,165,497,532,1025
SAL11478,5,8,7,128,130,263,0,0,0,0,9,12,0,0,0,83,110,194,0,0,0,8,4,10,0,0,8,0,0,0,0,5,5,0,0,0,0,0,3,0,4,9,11,16,28,0,0,0,0,0,0,11,18,31,20,16,39,0,4,0,272,316,583,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,211,211,421,0,0,6,0,3,3,215,217,432,29,29,57,520,563,1087
SAL11479,0,6,5,97,99,196,3,0,3,13,13,22,0,0,0,67,66,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,12,10,22,0,0,0,0,0,0,14,13,32,12,13,27,0,0,0,228,217,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,6,3,7,116,89,208,0,0,0,0,0,0,116,89,208,45,37,77,396,352,748
SAL11480,979,1209,2185,168,206,379,815,887,1706,86,96,186,0,0,0,2788,3000,5790,5,4,4,321,321,644,15,29,48,39,48,85,4,0,8,129,148,284,42,46,93,32,39,73,40,30,70,3,3,6,24,24,43,70,65,137,512,539,1047,6,11,22,5104,5509,10611,124,104,226,843,743,1585,5,4,7,0,0,0,10,4,16,112,157,267,117,158,281,1220,968,2192,7,10,17,6,3,10,1235,986,2220,777,696,1476,9182,9409,18596
SAL11481,444,542,991,59,57,112,35,32,67,86,88,179,0,0,0,530,528,1054,0,0,0,54,54,105,7,5,14,8,6,15,3,3,6,9,8,19,8,6,17,14,17,29,18,16,24,0,0,0,11,8,17,17,16,32,71,64,133,0,0,5,927,908,1831,20,23,41,551,475,1025,0,0,0,0,0,0,0,0,0,15,11,23,12,18,33,427,335,756,6,10,9,0,8,8,433,343,777,242,264,504,2633,2569,5198
SAL11482,418,514,928,64,76,137,481,560,1040,37,39,79,0,0,0,1440,1465,2907,0,0,0,151,150,301,3,5,7,10,10,23,0,0,0,56,69,125,11,11,18,24,25,46,4,8,14,0,0,4,8,12,16,29,27,53,270,290,565,0,0,0,2592,2745,5336,17,23,43,260,255,514,0,0,0,0,0,0,0,0,0,45,43,86,45,43,86,414,349,761,3,3,3,0,0,0,415,354,770,289,301,592,4033,4239,8269
SAL11483,835,1052,1884,187,223,413,376,410,781,53,57,107,3,0,3,2251,2303,4553,0,5,4,232,221,453,17,25,40,32,38,71,4,0,3,66,64,131,21,18,43,36,44,83,26,27,57,0,0,4,8,12,24,30,32,64,341,363,704,8,3,10,3704,3837,7541,23,23,42,362,401,760,0,0,4,0,0,0,0,0,0,42,48,85,44,48,85,897,761,1663,7,9,14,0,7,7,911,774,1685,499,476,977,6380,6603,12981
SAL11484,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,5,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,0,0,0,0,0,0,6,10,13,0,0,0,21,24,43
SAL11485,12,26,38,410,477,883,0,0,0,14,18,33,0,0,0,530,698,1225,0,0,0,23,27,52,5,9,14,6,0,5,13,11,24,0,0,0,13,12,32,12,16,20,43,62,104,0,0,0,0,0,0,41,48,88,27,45,71,0,0,0,1127,1426,2556,19,8,21,5,4,10,12,10,24,0,0,0,0,3,4,4,5,4,8,9,15,1518,1608,3130,11,4,17,4,15,18,1539,1628,3167,151,157,311,2873,3269,6141
SAL11486,5,3,5,49,53,108,0,0,0,6,3,3,0,0,0,42,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,7,20,0,3,8,0,0,0,9,13,20,14,10,24,0,0,0,132,146,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,48,104,0,0,0,0,0,0,59,48,104,7,9,25,201,204,407
SAL11487,63,83,147,337,402,736,0,0,0,27,43,68,7,3,9,897,1034,1934,0,7,11,104,114,213,14,15,30,3,3,9,6,13,11,8,4,12,6,9,19,19,27,41,62,73,139,10,10,22,9,6,9,70,83,150,81,91,180,4,0,4,1656,1937,3594,88,57,147,185,171,355,3,0,3,0,0,0,6,11,13,11,15,28,13,18,33,1409,1232,2649,14,13,29,8,9,12,1431,1255,2687,295,250,544,3729,3783,7512
SAL11488,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,18,0,0,0,0,0,0,10,8,17,8,4,7,14,11,29
SAL11489,0,0,0,6,9,18,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,3,0,0,0,0,0,0,9,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,16,0,0,0,0,0,0,15,3,21,0,4,7,28,25,52
SAL11490,3,0,3,97,95,192,0,0,0,8,10,12,0,0,0,89,87,178,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,5,0,0,3,5,11,22,0,0,0,0,0,0,3,5,11,12,13,24,0,0,0,225,230,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,213,186,400,0,5,4,0,0,0,214,191,408,40,28,73,485,455,939
SAL11491,0,0,0,15,23,40,0,0,0,3,6,13,0,0,0,13,8,24,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,10,0,0,0,0,0,0,3,4,6,0,5,6,0,0,0,51,55,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,93,0,0,0,0,0,0,40,49,97,7,6,9,99,109,209
SAL11492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,7,7,9,0,0,0,11,11,22
SAL11493,0,0,0,37,57,90,0,0,0,0,4,0,0,0,0,71,64,133,0,0,0,5,6,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,11,5,5,10,0,0,0,120,141,264,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,125,261,0,0,0,0,0,0,138,125,261,40,31,71,299,297,605
SAL11494,6,14,23,255,314,570,0,0,0,13,16,24,3,3,6,483,517,998,6,6,3,106,95,201,7,5,11,0,0,0,7,10,19,0,4,5,3,4,8,20,27,50,35,45,73,3,4,7,6,8,9,49,64,109,87,92,184,0,0,4,1083,1202,2285,10,8,22,21,25,44,4,0,4,0,0,0,0,0,0,3,3,11,3,3,11,769,705,1471,10,9,17,6,9,14,779,718,1507,122,165,282,2031,2142,4179
SAL11495,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,15,8,21
SAL11496,0,0,4,3,3,6,0,0,0,0,0,0,0,0,0,8,10,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,67,0,0,0,0,0,0,36,36,72,10,8,19,68,58,131
SAL11497,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,0,0,0,0,0,0,8,6,11,0,0,0,7,10,21
SAL11498,3,3,8,42,65,102,0,0,0,7,9,22,0,0,0,46,45,92,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,3,5,8,4,4,5,4,4,9,0,0,3,5,3,13,9,6,13,0,0,7,118,158,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,137,122,259,0,0,0,0,0,3,136,127,260,17,13,37,282,303,586
SAL11499,16,36,48,287,305,597,0,0,0,50,52,99,6,5,8,354,393,745,0,0,0,14,17,30,4,3,4,0,0,0,0,3,10,0,0,0,11,14,25,21,28,47,51,61,121,5,6,12,4,10,15,43,41,91,65,74,142,0,4,4,920,1024,1949,5,5,10,3,6,13,3,0,5,0,0,0,5,0,5,8,14,19,10,14,28,984,917,1900,11,6,21,6,3,6,997,928,1930,80,83,168,2040,2110,4156
SAL11500,0,0,0,14,13,26,0,0,0,0,5,5,0,0,0,8,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,46,0,0,0,0,0,0,25,21,46,9,4,17,51,52,106
SAL11501,0,0,0,4,8,11,0,0,0,0,5,3,0,0,0,24,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,3,3,0,0,0,0,0,0,8,11,26,0,0,0,0,0,0,44,49,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,60,0,0,0,0,0,0,34,25,58,5,0,6,80,77,155
SAL11502,8,6,14,18,18,36,0,0,0,0,0,0,0,0,0,30,43,71,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,6,8,7,16,0,0,0,66,83,149,0,0,0,0,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,256,236,490,3,5,3,5,4,9,262,245,503,48,55,105,389,397,784
SAL11503,8,13,23,124,151,275,0,0,0,21,24,44,0,0,0,126,159,287,0,0,3,0,0,0,10,11,17,0,0,3,0,0,0,0,0,0,5,0,5,12,16,27,21,15,36,3,3,9,0,6,7,43,51,94,27,17,39,0,0,0,396,459,857,0,0,0,6,3,6,0,0,4,0,0,0,0,0,0,6,5,11,0,5,15,394,339,733,0,0,4,3,0,3,399,342,742,73,73,144,888,893,1780
SAL11504,15,16,29,344,410,751,0,0,0,30,31,64,0,0,0,376,443,821,0,0,0,8,12,26,0,0,0,3,4,9,3,3,7,0,0,0,9,12,21,27,32,56,43,56,104,12,8,17,6,4,10,86,86,167,52,65,117,0,0,0,1000,1171,2170,9,3,11,5,3,11,4,4,3,0,0,0,0,0,0,0,5,11,0,7,9,784,760,1544,10,4,12,0,5,5,795,765,1554,120,132,252,1939,2103,4046
SAL11505,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,0,0,0,0,0,0,4,12,13,4,4,9,22,23,47
SAL11506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,0,0,0,4,9,7
SAL11507,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,23,0,0,0,0,0,0,10,13,26,0,0,0,19,16,36
SAL11508,4,0,7,8,5,15,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,6,0,4,4,0,0,0,30,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,53,0,0,0,0,0,0,26,19,53,4,8,9,64,57,122
SAL11509,0,0,4,5,6,13,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,6,0,4,0,0,0,20,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,53,0,0,0,0,0,3,35,30,60,13,11,22,66,65,131
SAL11510,3,10,12,56,75,136,0,0,0,3,6,12,0,0,0,125,135,261,0,0,0,17,20,33,0,0,3,0,0,0,7,3,4,0,0,0,0,6,5,9,0,7,11,8,21,0,4,4,4,0,0,14,11,25,4,3,12,0,0,0,247,279,522,0,4,4,14,12,27,0,0,0,0,0,0,0,0,0,4,10,6,4,10,6,173,164,338,0,0,0,0,0,0,170,165,339,29,45,72,471,517,987
SAL11511,0,0,0,17,14,24,0,0,0,0,0,0,0,0,0,26,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,50,42,99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,91,80,173,0,0,0,0,0,0,90,80,174,12,12,23,156,141,298
SAL11512,4,4,0,16,17,35,0,0,0,0,0,0,0,0,0,28,25,49,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,5,10,0,0,0,0,0,0,8,4,11,0,3,6,0,0,0,60,69,122,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,116,253,0,0,0,0,3,0,141,118,256,36,25,55,237,211,444
SAL11513,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,20,0,0,0,0,0,0,12,6,20,9,4,9,28,27,55
SAL11514,0,0,0,18,13,30,0,0,0,0,0,0,0,0,0,26,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,4,4,7,0,3,4,0,0,0,49,50,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,58,118,0,0,0,0,0,0,60,57,120,26,11,35,139,123,261
SAL11515,0,0,0,9,12,26,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,24,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,40,0,0,0,0,0,0,20,15,40,8,0,12,50,48,98
SAL11516,0,0,0,11,21,32,0,0,0,0,0,0,0,0,0,17,24,37,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,3,0,5,7,8,12,0,0,3,0,0,0,50,49,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,45,109,0,0,0,0,0,0,67,45,109,27,19,42,138,125,259
SAL11517,0,0,0,13,15,24,0,0,0,0,0,0,0,0,0,27,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,53,42,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,29,0,0,0,0,0,0,12,11,29,7,6,11,69,57,128
SAL11518,55,81,133,801,921,1718,0,0,0,37,48,84,29,34,62,1296,1441,2741,8,14,26,470,420,888,18,27,43,8,5,8,16,28,42,22,12,37,20,22,44,37,67,101,111,127,235,14,10,25,5,0,7,146,198,342,221,256,471,3,6,5,3266,3639,6902,90,80,163,137,148,283,5,4,10,0,0,0,12,7,21,15,18,33,26,23,50,2191,2015,4208,14,18,31,12,20,32,2217,2057,4276,250,259,517,6046,6290,12335
SAL11519,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,15,0,0,0,0,0,0,6,6,18,0,0,7,19,17,36
SAL11520,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,0,0,0,0,0,5,8,6,0,0,0,13,13,25
SAL11521,0,0,5,167,234,399,0,0,0,5,11,17,0,0,0,160,186,347,0,0,0,0,8,3,0,0,0,0,0,0,0,9,8,0,0,0,0,4,3,0,5,8,15,27,44,3,0,4,0,0,0,39,45,83,8,11,20,0,0,0,398,543,941,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,290,262,549,0,0,3,0,5,5,290,268,552,65,62,127,762,866,1635
SAL11522,4,3,12,32,36,66,0,0,0,0,3,3,0,0,0,54,53,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,12,0,0,0,6,0,6,6,7,12,13,8,24,0,0,5,116,120,238,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,153,302,0,0,0,0,0,0,151,152,307,29,33,56,307,308,615
SAL11523,4,7,13,167,207,377,0,0,0,4,5,11,0,0,0,267,265,534,0,0,0,0,0,0,0,0,0,9,20,33,5,7,9,0,0,0,0,5,12,0,6,8,82,90,172,0,0,6,3,0,3,56,90,146,22,41,63,7,0,7,636,733,1364,6,6,14,6,4,3,3,0,3,0,0,0,3,5,4,0,0,4,9,4,13,390,336,723,0,0,0,0,0,0,394,336,728,160,160,316,1206,1250,2455
SAL11524,0,0,0,17,28,39,0,0,0,0,0,0,0,0,0,29,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,7,10,16,0,0,0,0,0,0,55,50,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,52,121,0,0,0,0,0,0,65,52,127,8,6,16,132,114,247
SAL11525,0,0,0,7,7,17,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,18,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,35,6,0,6,0,0,0,22,13,38,0,0,3,40,39,76
SAL11526,0,0,0,33,26,63,0,0,0,0,4,8,0,0,0,36,47,86,0,0,0,0,0,3,4,3,3,0,0,0,3,7,6,0,0,0,0,0,0,5,4,4,3,7,10,0,3,5,0,0,0,12,9,17,3,9,9,0,0,0,100,114,216,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,123,90,216,4,0,3,0,0,3,125,95,221,27,20,47,257,230,491
SAL11527,0,0,0,17,8,24,0,0,0,0,0,0,0,0,0,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,25,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,34,78,0,0,3,0,0,0,47,35,85,6,7,13,84,62,144
SAL11528,0,0,0,16,11,20,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,16,0,0,0,0,0,0,10,7,16,0,0,3,32,24,56
SAL11529,3,5,12,112,97,203,0,0,0,6,13,23,0,0,0,91,101,201,0,0,4,3,3,10,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,4,4,6,14,18,34,0,3,3,3,9,13,23,16,43,11,11,20,3,7,12,286,288,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,9,226,219,448,4,0,4,0,4,7,228,222,451,41,29,61,556,546,1105
SAL11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,9,8,17,0,0,0,18,16,25
SAL11531,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,8,7,12
