SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC13079,0,3,3,0,0,10,0,10
SSC13080,0,7,3,0,3,9,0,13
SSC13081,66,344,431,133,66,1045,28,1070
SSC13082,0,0,3,3,0,3,0,4
SSC13083,0,0,0,0,0,0,0,0
SSC13084,0,0,0,0,0,0,0,0
SSC13085,0,58,48,29,17,143,4,151
SSC13086,0,0,5,0,0,6,0,6
SSC13087,0,3,7,3,3,19,0,21
SSC13088,0,0,8,0,6,10,0,10
SSC13089,0,3,5,7,5,21,0,23
SSC13090,0,0,19,14,4,34,0,33
SSC13091,11,289,689,241,103,1331,63,1393
SSC13092,1012,5152,5161,1439,603,13362,610,13972
SSC13093,0,5,5,4,3,10,0,10
SSC13094,8,25,130,84,105,343,7,351
SSC13095,6,71,173,117,148,509,17,532
SSC13096,11,115,73,19,7,225,14,244
SSC13097,0,0,0,3,3,4,0,10
SSC13098,0,0,3,3,4,11,0,11
SSC13099,0,5,15,14,7,42,0,42
SSC13100,0,9,8,8,3,26,0,26
SSC13101,0,39,56,11,11,118,5,122
SSC13102,3,8,32,12,8,69,0,69
SSC13103,34,435,583,178,124,1350,27,1372
SSC13104,0,0,6,3,3,13,0,13
SSC13105,0,3,6,6,0,19,0,23
SSC13106,0,8,11,3,14,40,3,41
SSC13107,0,4,6,4,0,12,0,12
SSC13108,0,0,0,0,0,3,0,3
SSC13109,3,26,37,19,16,97,0,100
SSC13110,65,396,341,108,53,962,44,1000
SSC13111,64,457,498,132,56,1209,52,1260
SSC13112,40,373,847,263,152,1677,31,1714
SSC13113,0,10,9,8,3,26,3,28
SSC13114,0,0,7,5,6,25,0,25
SSC13115,1090,2670,1126,184,62,5131,163,5290
SSC13116,0,0,0,3,0,4,0,4
SSC13117,0,0,0,0,0,0,0,0
SSC13118,0,4,0,0,0,10,0,7
SSC13119,0,7,5,4,3,20,0,20
SSC13120,402,1635,1555,497,250,4339,136,4473
SSC13121,95,381,435,180,99,1186,39,1229
SSC13122,0,0,0,0,0,0,0,0
SSC13123,0,0,0,0,0,0,0,0
SSC13124,0,0,0,0,0,0,0,0
SSC13125,139,422,426,147,68,1204,51,1247
SSC13126,0,5,7,5,3,22,0,22
SSC13127,0,0,0,0,0,0,0,0
SSC13128,0,0,4,0,0,5,0,3
SSC13129,0,0,4,0,0,4,0,4
SSC13130,0,5,8,6,3,26,3,25
SSC13131,3,42,70,24,16,155,9,160
SSC13132,18,183,258,78,39,576,17,596
SSC13133,0,10,10,4,4,34,3,40
SSC13134,0,8,10,5,10,36,0,32
SSC13135,0,5,28,5,4,43,3,47
SSC13136,0,29,86,28,16,155,4,161
SSC13137,0,3,4,0,3,8,0,8
SSC13138,0,5,11,3,3,28,0,25
SSC13139,0,15,10,5,0,28,4,32
SSC13140,27,162,120,39,13,362,17,379
SSC13141,5,105,115,32,7,266,13,278
SSC13142,0,29,52,31,13,128,10,137
SSC13143,0,0,3,3,0,5,0,5
SSC13144,363,1350,1513,520,263,4015,123,4137
SSC13145,0,0,0,0,0,3,0,3
SSC13146,0,8,8,6,5,23,0,23
SSC13147,0,11,9,6,0,24,0,32
SSC13148,0,0,0,0,0,0,0,0
SSC13149,0,0,0,3,0,3,0,3
SSC13150,0,0,0,0,0,4,0,4
SSC13151,315,1433,1402,508,240,3895,199,4100
SSC13152,0,11,30,9,7,61,0,67
SSC13153,6,154,325,110,54,648,12,658
SSC13154,4,28,37,26,4,97,5,103
SSC13155,0,10,26,10,6,56,3,58
SSC13156,2252,4675,1332,219,119,8593,321,8917
SSC13157,0,0,10,0,3,15,0,15
SSC13158,0,3,8,0,0,14,5,21
SSC13159,6,54,134,60,39,288,6,299
SSC13160,4,61,30,6,3,102,0,97
SSC13161,0,0,0,0,3,5,0,5
SSC13162,11,95,108,59,23,304,4,310
SSC13163,0,10,14,8,0,23,3,31
SSC13164,0,3,16,3,7,26,3,32
SSC13165,0,6,3,0,0,13,0,13
SSC13166,45,166,133,56,34,426,22,448
SSC13167,0,3,5,3,7,18,0,18
SSC13168,310,1129,1279,443,184,3345,104,3451
SSC13169,44,213,350,111,70,793,21,812
SSC13170,0,13,28,10,10,54,3,63
SSC13171,11,115,83,12,7,227,3,229
SSC13172,3,29,39,21,18,110,8,114
SSC13173,0,0,0,0,0,0,0,0
SSC13174,0,15,29,26,11,82,4,87
SSC13175,0,0,3,3,3,17,0,17
SSC13176,0,0,6,6,3,19,0,19
SSC13177,25,147,143,47,23,381,19,398
SSC13178,21,116,115,55,24,332,19,345
SSC13179,0,13,15,7,0,34,0,32
SSC13180,0,13,17,3,6,42,0,40
SSC13181,27,450,773,175,74,1490,26,1516
SSC13182,298,992,663,174,78,2210,95,2302
SSC13183,125,939,939,274,111,2389,68,2453
SSC13184,875,2305,1326,362,170,5038,327,5363
SSC13185,0,27,35,14,8,96,4,102
SSC13186,564,2001,1225,320,142,4261,128,4385
SSC13187,0,3,0,0,0,3,0,5
SSC13188,0,0,0,0,0,0,0,0
SSC13189,4,39,88,42,26,197,5,201
SSC13190,648,1537,703,122,41,3050,95,3144
SSC13191,0,23,61,50,51,183,11,190
SSC13192,3,54,70,19,15,156,5,156
SSC13193,25,57,76,35,24,216,4,215
SSC13194,0,7,11,3,11,33,0,33
SSC13195,0,9,39,26,13,85,0,86
SSC13196,0,7,23,6,5,40,7,44
SSC13197,0,7,17,13,12,45,0,43
SSC13198,0,10,22,15,11,57,0,59
SSC13199,62,520,872,301,174,1925,49,1976
SSC13200,56,398,610,273,212,1547,50,1600
SSC13201,0,0,3,0,0,3,0,3
SSC13202,0,23,43,19,19,95,3,99
SSC13203,0,0,0,0,0,3,0,3
SSC13204,3,31,46,26,7,117,4,115
SSC13205,3,28,18,3,6,68,7,73
SSC13206,0,0,0,0,0,0,0,0
SSC13207,4,33,33,19,16,107,3,107
SSC13208,0,0,0,0,0,0,0,0
SSC13209,0,0,0,0,0,0,0,0
SSC13210,0,3,8,0,5,20,0,20
SSC13211,0,38,64,21,18,136,3,136
SSC13212,0,0,0,3,0,5,0,5
SSC13213,0,0,3,0,0,3,0,3
SSC13214,0,0,0,0,0,4,0,7
SSC13215,0,7,11,3,3,21,0,21
SSC13216,0,6,7,13,6,37,0,36
SSC13217,0,0,7,0,0,7,0,7
SSC13218,0,0,8,3,8,19,0,19
SSC13219,0,6,6,0,3,16,0,16
SSC13220,0,6,5,0,4,19,0,19
SSC13221,0,0,9,3,0,12,3,9
SSC13222,0,0,0,0,0,0,0,0
SSC13223,0,6,12,6,0,29,6,30
SSC13224,0,3,10,3,3,24,3,26
SSC13225,0,3,6,0,6,11,0,11
SSC13226,8,132,411,199,140,891,20,907
SSC13227,0,6,3,0,12,23,0,23
SSC13228,0,10,13,12,12,46,0,46
SSC13229,3,23,71,25,27,150,0,152
SSC13230,87,639,1023,415,215,2379,76,2452
SSC13231,102,542,512,153,56,1363,49,1410
SSC13232,98,322,263,69,28,778,40,821
SSC13233,31,199,187,74,25,519,19,540
SSC13234,0,0,0,0,0,0,0,0
SSC13235,0,0,3,0,0,4,0,4
SSC13236,7,65,171,62,19,315,8,324
SSC13237,0,9,11,3,3,26,0,26
SSC13238,0,3,7,0,0,7,0,9
SSC13239,0,5,10,7,9,30,0,30
SSC13240,5,12,23,9,11,50,4,54
SSC13241,0,0,5,3,3,16,0,16
SSC13242,0,9,19,7,3,42,4,46
SSC13243,0,0,0,0,0,0,0,0
SSC13244,9,63,149,80,39,340,3,343
SSC13245,274,704,514,189,104,1792,98,1895
SSC13246,1305,7607,6270,1524,629,17338,752,18081
SSC13247,0,0,0,0,0,0,0,0
SSC13248,0,0,0,0,0,0,0,0
SSC13249,0,5,9,5,3,22,3,24
SSC13250,41,280,309,125,71,822,40,870
SSC13251,0,19,24,6,0,49,0,49
SSC13252,0,23,44,14,13,89,3,93
SSC13253,0,19,29,3,3,58,5,63
SSC13254,9,24,11,3,3,50,0,54
SSC13255,7,88,102,36,11,249,3,249
SSC13256,1986,1273,203,17,15,3498,114,3614
SSC13257,53,806,1072,229,101,2260,77,2334
SSC13258,61,287,374,139,84,944,22,961
SSC13259,3,8,10,6,3,30,3,30
SSC13260,108,868,1772,748,399,3903,110,4012
SSC13261,0,45,54,16,6,123,0,125
SSC13262,0,0,0,0,0,0,0,0
SSC13263,0,3,8,5,3,20,0,21
SSC13264,59,201,196,88,47,597,31,620
SSC13265,0,14,18,6,7,46,0,48
SSC13266,50,372,612,248,141,1425,43,1466
SSC13267,0,0,5,3,4,16,0,16
SSC13268,0,0,11,3,3,19,0,19
SSC13269,0,0,0,0,0,3,0,3
SSC13270,0,0,5,0,9,12,0,12
SSC13271,0,6,6,3,6,24,0,25
SSC13272,0,27,29,3,8,70,4,76
SSC13273,589,2078,1721,662,391,5444,259,5702
SSC13274,0,0,0,0,0,0,0,0
SSC13275,14,14,3,0,0,33,0,33
SSC13276,0,4,18,7,6,34,0,37
SSC13277,44,324,550,223,130,1266,32,1305
SSC13278,0,10,29,15,12,66,0,65
SSC13279,0,7,8,9,3,33,0,31
SSC13280,0,0,0,0,0,4,0,3
SSC13281,89,957,1648,498,205,3401,58,3462
SSC13282,0,10,11,4,4,26,0,26
SSC13283,0,10,19,5,7,39,0,34
SSC13284,1554,2739,768,85,23,5167,196,5363
SSC13285,0,51,47,17,8,118,3,119
SSC13286,269,2504,3574,1078,576,8001,192,8198
SSC13287,3,21,21,11,3,58,3,61
SSC13288,0,3,0,0,0,6,0,6
SSC13289,0,0,5,0,3,16,0,12
SSC13290,3,15,25,9,13,64,0,66
SSC13291,245,1253,763,179,80,2524,108,2632
SSC13292,131,868,527,109,49,1683,67,1751
SSC13293,40,348,447,158,93,1083,38,1129
SSC13294,130,511,335,67,21,1067,25,1088
SSC13295,0,0,7,0,0,8,0,9
SSC13296,104,705,457,90,27,1388,38,1421
SSC13297,0,10,46,19,10,79,4,83
SSC13298,0,3,0,0,0,0,0,3
SSC13299,0,0,0,0,0,0,0,0
SSC13300,0,8,22,17,8,58,0,58
SSC13301,91,480,453,170,83,1279,51,1332
SSC13302,3,27,64,27,37,157,3,159
SSC13303,35,503,787,322,190,1835,47,1884
SSC13304,11,91,161,77,46,385,11,401
SSC13305,3,37,114,47,25,226,14,234
SSC13306,0,7,12,7,3,31,0,34
SSC13307,4,50,91,37,26,204,4,208
SSC13308,0,20,41,3,3,65,3,73
SSC13309,31,145,137,42,26,374,16,387
SSC13310,92,312,208,46,17,683,28,710
SSC13311,3,26,14,17,15,72,8,83
SSC13312,2118,5696,2723,464,135,11129,347,11479
SSC13313,0,3,11,3,0,17,0,17
SSC13314,0,0,4,5,0,10,0,8
SSC13315,19,265,426,120,52,886,20,902
SSC13316,0,15,15,15,9,60,3,68
SSC13317,0,0,11,3,10,17,0,23
SSC13318,0,18,20,12,7,52,7,57
SSC13319,18,224,285,121,56,705,21,724
SSC13320,0,3,6,0,3,16,0,16
SSC13321,21,73,54,16,3,160,14,174
SSC13322,0,3,0,0,0,3,0,3
SSC13323,0,8,11,7,3,34,0,34
SSC13324,0,0,3,3,0,4,0,4
SSC13325,4,136,286,87,49,555,12,565
SSC13326,0,0,10,3,0,11,0,17
SSC13327,301,1817,1539,530,243,4434,194,4628
SSC13328,3,24,112,71,90,298,3,304
SSC13329,3,92,90,13,8,203,3,206
SSC13330,0,0,0,0,0,0,0,0
SSC13331,0,0,3,0,0,7,0,7
SSC13332,0,0,0,0,0,3,0,3
SSC13333,0,19,22,13,12,68,6,77
SSC13334,4,67,53,23,10,157,6,170
SSC13335,0,0,0,0,0,3,0,3
SSC13336,0,18,63,20,22,127,3,128
SSC13337,0,12,33,14,9,75,3,74
SSC13338,0,5,7,3,3,20,0,23
SSC13339,2210,2454,639,116,38,5458,311,5771
SSC13340,78,471,479,163,92,1291,53,1343
SSC13341,0,0,9,7,0,15,0,15
SSC13342,0,6,19,17,12,57,0,57
SSC13343,0,10,11,0,4,26,0,27
SSC13344,0,3,5,4,3,10,0,10
SSC13345,175,623,468,142,67,1475,73,1549
SSC13346,13,71,96,46,28,254,13,270
SSC13347,3,11,6,4,5,29,3,37
SSC13348,0,11,20,3,5,43,0,43
SSC13349,0,4,6,0,3,19,0,19
SSC13350,3,50,106,23,13,196,3,200
SSC13351,0,9,19,8,0,41,0,41
SSC13352,0,75,111,40,15,232,12,246
SSC13353,3,19,13,6,4,49,0,49
SSC13354,0,9,6,0,3,23,0,20
SSC13355,460,1639,1577,551,238,4469,139,4614
SSC13356,27,131,222,87,43,509,9,521
SSC13357,0,0,6,3,0,14,0,13
SSC13358,845,2800,818,116,28,4604,113,4710
SSC13359,0,3,6,0,0,14,0,14
SSC13360,233,903,586,174,88,1983,83,2064
SSC13361,0,64,139,64,32,292,4,296
SSC13362,0,0,3,3,0,13,0,8
SSC13363,0,0,6,8,7,22,0,23
SSC13364,0,10,35,11,5,59,0,64
SSC13365,0,3,6,3,0,11,0,11
SSC13366,0,3,7,9,0,19,0,19
SSC13367,0,32,47,20,12,108,6,107
SSC13368,137,683,897,328,194,2230,78,2307
SSC13369,0,3,3,0,0,8,0,8
SSC13370,24,238,464,132,64,928,9,942
SSC13371,920,1797,1016,274,139,4150,242,4389
SSC13372,0,0,3,0,0,4,0,4
SSC13373,0,0,10,9,6,21,0,21
SSC13374,12,184,279,97,69,636,20,659
SSC13375,0,51,139,68,45,304,6,306
SSC13376,0,5,5,9,0,27,0,27
SSC13377,3,7,23,22,6,69,4,73
SSC13378,0,16,49,17,11,91,3,92
SSC13379,997,2512,1112,257,119,4997,222,5216
SSC13380,4,24,23,9,8,64,8,71
SSC13381,0,0,10,10,3,24,0,24
SSC13382,0,0,5,4,0,11,0,11
SSC13383,0,5,4,3,3,16,0,19
SSC13384,0,0,0,0,0,3,0,3
SSC13385,3,3,9,8,0,22,0,26
SSC13386,0,3,7,0,0,11,0,16
SSC13387,0,3,13,0,5,17,0,20
SSC13388,3,29,33,10,7,85,3,94
SSC13389,0,0,7,0,0,13,0,10
SSC13390,0,33,37,16,12,99,7,107
SSC13391,29,144,215,52,29,464,11,479
SSC13392,0,14,15,10,9,49,0,52
SSC13393,0,4,6,4,3,16,0,20
SSC13394,0,0,0,0,0,0,0,0
SSC13395,236,1296,1544,585,264,3926,133,4054
SSC13396,0,0,3,3,0,7,0,7
SSC13397,50,639,884,179,51,1804,28,1836
SSC13398,439,1688,1288,243,99,3757,111,3865
SSC13399,0,3,12,4,3,17,0,17
SSC13400,0,3,8,0,0,10,0,10
SSC13401,3,46,77,23,5,152,4,155
SSC13402,0,5,4,4,0,13,0,13
SSC13403,0,7,4,0,0,14,0,12
SSC13404,0,4,7,0,0,15,0,15
SSC13405,538,1815,968,214,81,3607,115,3718
SSC13406,0,9,11,5,6,26,0,32
SSC13407,0,30,33,5,11,82,7,89
SSC13408,172,705,299,66,29,1272,50,1321
SSC13409,278,1268,1266,424,229,3463,139,3600
SSC13410,160,845,831,295,187,2321,90,2408
SSC13411,0,3,3,0,0,5,0,5
SSC13412,190,1172,1363,309,134,3162,52,3218
SSC13413,14,128,236,88,34,498,9,504
SSC13414,0,10,24,16,12,71,5,77
SSC13415,0,10,37,7,6,69,5,72
SSC13416,0,4,17,3,4,32,0,27
SSC13417,0,3,8,7,3,19,0,18
SSC13418,0,0,0,0,0,0,0,0
SSC13419,0,3,13,0,10,26,0,26
SSC13420,22,120,180,134,148,601,24,625
SSC13421,0,3,3,0,0,15,0,16
SSC13422,0,9,11,14,10,44,0,45
SSC13423,0,0,6,0,0,13,0,13
SSC13424,0,7,10,10,4,33,0,33
SSC13425,0,4,15,11,10,40,3,41
SSC13426,0,0,3,0,0,3,3,6
SSC13427,0,13,39,16,10,78,5,81
SSC13428,0,16,26,14,9,76,0,77
SSC13429,27,492,1042,413,233,2210,95,2300
SSC13430,0,3,7,7,7,24,0,24
SSC13431,0,9,20,16,10,52,3,56
SSC13432,0,6,12,3,3,25,0,25
SSC13433,0,0,3,0,0,7,0,7
SSC13434,3,27,93,74,66,267,12,270
SSC13435,341,1872,973,143,42,3368,75,3450
SSC13436,0,3,14,3,4,21,0,23
SSC13437,0,3,3,0,3,7,0,7
SSC13438,0,11,11,6,3,30,0,30
SSC13439,0,10,4,0,0,16,0,16
SSC13440,0,21,64,35,26,147,4,157
SSC13441,0,13,12,7,9,45,3,46
SSC13442,0,6,3,0,0,12,0,12
SSC13443,58,562,752,294,138,1807,58,1863
SSC13444,595,526,99,8,9,1241,48,1282
SSC13445,0,16,11,7,9,42,3,42
SSC13446,0,22,35,14,7,78,3,83
SSC13447,160,634,668,171,101,1738,45,1776
SSC13448,24,178,219,61,32,521,20,546
SSC13449,296,1554,1533,488,212,4086,237,4322
SSC13450,0,11,19,7,6,41,0,44
SSC13451,0,0,0,0,3,5,0,5
SSC13452,4,14,27,14,9,63,0,61
SSC13453,229,769,833,252,105,2185,57,2244
SSC13454,1101,4235,2919,806,369,9430,257,9688
SSC13455,0,11,27,27,14,81,3,89
SSC13456,0,4,6,0,3,14,0,14
SSC13457,8,130,141,59,30,368,19,387
SSC13458,0,13,34,16,20,85,5,84
SSC13459,0,8,31,20,21,83,3,92
SSC13460,0,5,5,3,3,19,0,18
SSC13461,157,347,236,104,49,885,60,943
SSC13462,3,113,154,47,8,336,7,340
SSC13463,125,827,662,166,79,1859,86,1943
SSC13464,0,11,9,5,0,21,0,21
SSC13465,0,7,13,9,3,35,3,38
SSC13466,0,0,0,4,0,3,0,3
SSC13467,5,53,155,82,56,351,15,371
SSC13468,0,0,0,0,0,0,0,0
SSC13469,0,22,45,32,18,116,0,115
SSC13470,57,530,567,175,107,1434,59,1495
SSC13471,4,39,79,37,33,190,0,195
SSC13472,130,1302,956,235,112,2743,152,2901
SSC13473,0,0,0,0,0,0,0,0
SSC13474,4,25,20,4,3,59,5,63
SSC13475,0,9,14,7,5,31,0,31
SSC13476,0,4,0,0,0,0,0,0
SSC13477,0,3,3,0,0,9,0,9
SSC13478,25,156,196,47,30,459,12,469
SSC13479,20,273,331,97,37,766,23,792
SSC13480,0,3,3,5,0,8,0,11
SSC13481,0,5,0,0,0,10,0,10
SSC13482,0,0,3,0,3,3,0,3
SSC13483,0,5,16,5,5,39,0,39
SSC13484,0,0,8,0,0,6,0,11
SSC13485,0,4,0,3,0,7,0,15
SSC13486,0,22,20,12,3,55,5,58
SSC13487,0,33,80,47,34,191,3,193
SSC13488,0,0,0,0,0,4,0,4
SSC13489,346,1470,1376,371,209,3774,158,3926
SSC13490,0,0,5,0,4,15,0,15
SSC13491,10,256,352,108,31,753,16,768
SSC13492,42,351,619,194,110,1315,36,1356
SSC13493,0,3,6,0,0,9,0,13
SSC13494,0,4,18,6,3,25,3,32
SSC13495,0,26,53,24,24,136,3,142
SSC13496,0,7,15,5,5,39,0,39
SSC13497,0,0,3,0,0,3,0,3
SSC13498,91,612,563,124,56,1448,66,1510
SSC13499,3,19,54,36,36,145,7,154
SSC13500,5,20,49,15,5,91,3,96
SSC13501,0,0,0,3,0,3,0,3
SSC13502,43,460,639,213,137,1495,41,1535
SSC13503,154,731,769,266,100,2019,107,2127
SSC13504,0,3,0,0,0,5,0,5
SSC13505,35,82,70,17,9,204,7,208
SSC13506,0,5,4,0,0,11,0,13
SSC13507,0,5,4,0,3,13,0,20
SSC13508,18,161,143,25,7,349,16,361
SSC13509,61,635,987,333,137,2153,34,2188
SSC13510,0,38,124,69,64,302,9,306
SSC13511,3,30,43,18,13,105,3,102
SSC13512,0,12,4,0,0,16,0,17
SSC13513,0,3,8,7,8,25,0,25
SSC13514,0,3,21,20,12,52,0,57
SSC13515,0,25,67,25,17,127,10,137
SSC13516,149,560,573,227,105,1613,68,1683
SSC13517,0,11,22,11,6,53,0,53
SSC13518,589,2169,2253,743,365,6111,224,6340
SSC13519,0,7,6,4,0,23,0,23
SSC13520,0,3,8,0,0,9,0,9
SSC13521,0,5,18,7,3,28,0,28
SSC13522,0,3,8,0,0,15,3,15
SSC13523,126,359,306,94,47,937,71,1011
SSC13524,3,24,34,21,29,112,0,113
SSC13525,3,16,17,15,10,57,4,64
SSC13526,0,9,17,16,10,57,0,57
SSC13527,0,4,7,5,8,24,0,24
SSC13528,0,12,19,5,5,35,0,34
SSC13529,0,0,3,0,0,4,0,4
SSC13530,0,0,0,3,0,3,0,5
SSC13531,3,13,17,4,3,32,3,37
SSC13532,4,337,882,280,160,1664,29,1690
SSC13533,57,436,464,178,101,1239,45,1284
SSC13534,16,40,12,3,3,66,3,68
SSC13535,16,167,182,57,31,452,15,471
SSC13536,0,3,7,0,3,12,0,12
SSC13537,0,14,29,6,9,60,0,58
SSC13538,0,7,7,0,0,16,0,16
SSC13539,49,331,200,43,8,635,43,676
SSC13540,78,634,423,106,51,1297,75,1372
SSC13541,0,0,0,3,3,11,0,11
SSC13542,136,615,524,167,77,1511,51,1561
SSC13543,0,3,0,0,0,7,0,5
SSC13544,13,116,385,258,245,1016,32,1046
SSC13545,0,0,3,4,4,13,6,17
SSC13546,5,33,42,13,13,101,9,105
SSC13547,38,318,279,68,44,745,22,770
SSC13548,0,3,6,0,0,6,0,6
SSC13549,162,772,663,201,94,1898,64,1961
SSC13550,65,553,661,215,99,1588,54,1636
SSC13551,0,0,0,0,0,0,0,0
SSC13552,0,0,0,0,0,0,0,0
SSC13553,0,0,0,0,0,0,0,0
SSC13554,10,149,166,56,28,417,14,423
SSC13555,3,4,3,5,7,24,3,25
SSC13556,0,15,12,3,8,36,3,38
SSC13557,0,11,16,5,8,34,0,39
SSC13558,0,0,3,3,0,6,0,6
SSC13559,430,1222,1112,496,266,3527,173,3702
SSC13560,0,3,3,0,0,6,0,6
SSC13561,3,5,14,3,0,25,3,22
SSC13562,3,33,56,9,13,110,5,111
SSC13563,8,163,204,56,8,443,22,461
SSC13564,11,87,73,29,17,215,15,234
SSC13565,0,0,3,0,0,3,0,3
SSC13566,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0
SSC13568,0,3,9,3,8,21,0,21
SSC13569,7,22,21,5,0,53,3,60
SSC13570,16,242,240,54,21,564,24,592
SSC13571,3,41,122,66,77,313,15,332
SSC13572,4,22,40,13,15,91,4,96
SSC13573,132,268,156,30,13,603,33,636
SSC13574,0,19,26,13,15,76,3,83
SSC13575,9,44,46,12,6,123,0,131
SSC13576,0,4,9,0,0,15,3,18
SSC13577,42,268,197,53,27,584,25,612
SSC13578,24,122,144,65,44,402,11,416
SSC13579,456,673,595,161,74,1957,112,2064
SSC13580,0,40,55,9,11,111,10,118
SSC13581,11,107,133,22,7,283,8,295
SSC13582,241,963,717,190,91,2213,109,2319
SSC13583,251,483,447,183,98,1466,100,1566
SSC13584,12,86,117,42,22,285,14,301
SSC13585,0,30,50,24,10,118,4,119
SSC13586,10,28,52,10,12,115,6,114
SSC13587,160,675,542,147,74,1604,41,1644
SSC13588,57,254,264,90,57,723,58,780
SSC13589,71,263,217,63,36,646,31,678
SSC13590,10,40,39,4,9,108,12,120
SSC13591,27,58,52,19,11,165,3,166
SSC13592,0,28,59,28,36,152,6,155
SSC13593,21,152,135,38,26,371,23,400
SSC13594,21,217,250,75,40,609,22,629
SSC13595,0,44,72,23,10,155,6,161
SSC13596,224,1331,1636,499,279,3965,113,4072
SSC13597,318,1136,752,194,89,2495,183,2676
SSC13598,24,250,473,137,58,951,14,967
SSC13599,149,696,660,227,138,1873,72,1937
SSC13600,101,899,669,181,42,1892,85,1979
SSC13601,176,821,700,255,147,2100,71,2171
SSC13602,0,11,36,14,4,55,0,55
SSC13603,0,0,3,3,5,6,0,6
SSC13604,0,16,26,15,9,68,3,70
SSC13605,65,422,503,171,75,1243,44,1279
SSC13606,3,5,15,5,3,30,0,35
SSC13607,4,53,30,15,4,109,3,112
SSC13608,0,6,11,3,0,17,0,17
SSC13609,0,4,7,3,0,17,0,17
SSC13610,0,9,42,34,9,92,0,94
SSC13611,0,10,15,12,10,48,0,47
SSC13612,10,353,771,189,64,1384,31,1419
SSC13613,0,12,30,12,10,66,0,65
SSC13614,0,35,60,32,17,146,3,149
SSC13615,0,40,64,19,22,154,5,162
SSC13616,0,0,0,0,0,0,0,0
SSC13617,0,0,3,0,0,3,0,3
SSC13618,0,3,10,6,0,18,0,21
SSC13619,3,28,31,18,14,92,8,97
SSC13620,0,6,19,7,11,43,3,44
SSC13621,0,9,21,3,8,42,0,42
SSC13622,53,350,258,77,26,764,30,794
SSC13623,64,460,580,192,81,1384,42,1428
SSC13624,0,0,5,5,0,12,0,12
SSC13625,0,9,35,26,21,85,0,92
SSC13626,0,14,48,25,8,102,6,102
SSC13627,0,3,3,8,3,10,0,10
SSC13628,0,39,201,135,91,469,9,481
SSC13629,236,1121,1178,344,197,3073,82,3155
SSC13630,0,16,25,5,3,52,3,61
SSC13631,53,529,711,275,160,1733,39,1772
SSC13632,152,1450,2501,1061,709,5873,169,6040
SSC13633,0,0,3,0,0,3,0,4
SSC13634,5,20,43,14,8,86,3,89
SSC13635,0,0,0,0,0,0,0,0
SSC13636,32,422,404,125,78,1059,32,1091
SSC13637,59,635,819,324,145,1986,54,2036
SSC13638,12,121,170,60,40,403,16,418
SSC13639,124,1817,2624,795,368,5732,105,5837
SSC13640,9,197,498,184,85,971,11,975
SSC13641,81,458,597,301,179,1620,45,1662
SSC13642,779,1325,311,35,10,2461,46,2510
SSC13643,518,1883,1164,341,161,4066,226,4291
SSC13644,167,637,289,55,24,1174,40,1218
SSC13645,0,3,14,9,0,29,0,27
SSC13646,3,6,20,20,10,60,6,59
SSC13647,10,75,73,36,14,207,11,221
SSC13648,0,3,22,14,6,41,0,41
SSC13649,77,834,1289,382,141,2726,67,2790
SSC13650,528,1483,713,153,52,2919,112,3034
SSC13651,0,12,3,3,3,21,4,28
SSC13652,0,3,3,5,0,14,3,16
SSC13653,10,108,186,94,37,436,12,441
SSC13654,0,24,76,27,14,149,5,152
SSC13655,0,0,4,0,0,8,0,8
SSC13656,0,0,0,0,0,0,0,0
SSC13657,0,0,10,3,0,15,0,15
SSC13658,0,3,4,4,0,10,0,10
SSC13659,0,10,23,4,4,42,0,41
SSC13660,3,44,47,24,21,141,4,145
SSC13661,0,6,7,7,8,21,0,21
SSC13662,148,566,508,147,62,1434,70,1507
SSC13663,0,9,4,0,0,15,3,19
SSC13664,3,66,97,36,17,222,13,232
SSC13665,0,6,17,15,7,47,0,47
SSC13666,0,0,3,0,0,7,0,7
SSC13667,4,26,23,11,4,58,3,61
SSC13668,0,10,24,3,13,46,3,47
SSC13669,0,3,6,3,0,21,0,21
SSC13670,0,0,3,0,0,5,0,5
SSC13671,0,3,0,0,0,3,0,3
SSC13672,0,22,20,11,8,55,4,62
SSC13673,0,3,9,5,7,24,0,23
SSC13674,0,16,37,8,12,73,3,77
SSC13675,1446,2986,2012,765,411,7617,410,8030
SSC13676,93,437,431,113,67,1134,24,1160
SSC13677,7,92,137,40,35,317,11,331
SSC13678,0,0,4,7,0,11,0,9
SSC13679,0,24,26,12,13,77,3,81
SSC13680,0,16,38,8,12,75,8,86
SSC13681,24,153,115,23,9,324,10,334
SSC13682,0,13,31,19,15,82,5,83
SSC13683,0,3,6,9,5,16,0,16
SSC13684,34,432,531,177,77,1250,51,1296
SSC13685,0,8,8,7,0,28,0,28
SSC13686,0,0,8,7,3,21,0,22
SSC13687,563,1524,586,99,29,2803,74,2879
SSC13688,0,9,33,18,12,68,0,72
SSC13689,0,5,5,8,4,22,0,24
SSC13690,17,334,394,102,59,912,38,947
SSC13691,3,6,36,15,11,76,0,77
SSC13692,4,16,12,5,4,43,0,38
