SSC_CODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC10571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,3,12
SSC10573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10575,13,13,29,45,48,92,28,29,56,18,12,35,93,89,186,41,43,83,49,47,95,15,25,43,112,111,219,3,3,7,0,0,0,19,3,21,4,9,11,0,0,0,27,17,38,22,37,60,0,3,3,4,5,9,0,5,9,0,0,0,32,50,87,0,3,3,0,11,8,3,0,3,6,8,12,90,75,165,377,371,745
SSC10576,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,4,6,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,6,6,15
SSC10577,0,0,3,3,0,3,0,5,5,0,0,0,3,3,5,0,0,3,4,3,5,0,0,0,4,3,14,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,3,9,0,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,19,22,44
SSC10578,24,10,38,54,53,101,11,6,18,0,0,0,66,59,124,33,34,70,0,5,6,3,4,4,43,39,84,0,7,7,0,4,5,10,3,11,12,13,24,0,0,0,24,23,49,18,39,58,16,15,26,3,5,12,10,18,33,0,0,0,50,70,122,0,0,0,3,3,8,0,0,0,3,3,3,36,30,68,238,252,485
SSC10579,0,0,3,3,5,12,0,0,3,0,0,0,8,5,14,5,0,3,0,3,4,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,13,16,31
SSC10580,8,12,15,20,20,36,0,3,3,4,0,3,19,23,47,18,10,26,0,7,11,0,3,3,14,18,32,0,0,0,0,4,4,3,4,4,3,3,7,0,0,0,3,10,16,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,4,3,6,0,0,3,0,0,0,0,0,0,0,3,4,34,31,65,91,99,184
SSC10581,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,10
SSC10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10583,3,0,5,11,8,23,4,4,5,9,0,7,25,8,35,14,9,23,5,0,12,0,0,3,20,19,38,0,0,0,0,0,0,7,0,7,0,4,4,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,14,40,76,47,123
SSC10584,0,0,4,7,11,18,0,0,0,0,3,7,8,11,25,0,0,3,3,3,7,4,6,10,6,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,28,39,66
SSC10585,5,0,6,3,0,7,0,0,0,0,0,0,3,0,7,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,17
SSC10586,0,0,0,0,0,0,3,0,0,0,0,0,3,3,7,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,11,15
SSC10587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,8,4,15
SSC10589,0,0,4,5,8,19,0,0,0,8,4,8,14,13,30,11,8,22,0,0,0,4,3,5,12,13,25,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,17,36,56,54,109
SSC10590,8,11,11,26,29,57,6,3,9,0,8,8,28,37,67,13,14,25,5,9,8,3,3,3,19,22,39,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,3,4,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,3,3,0,0,0,0,3,3,49,42,89,116,118,230
SSC10591,0,3,3,6,4,9,0,8,5,3,0,4,13,13,22,5,3,11,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,15,15,23,39,38,76
SSC10592,160,147,311,573,561,1141,47,50,97,4,9,13,630,621,1246,474,471,942,0,3,3,10,13,27,483,487,977,26,25,55,15,46,59,71,38,109,64,128,192,0,3,3,172,249,419,6,35,43,5,29,34,7,13,26,48,105,153,0,4,4,76,184,259,10,15,25,25,45,69,3,3,5,37,60,95,829,811,1634,2385,2561,4942
SSC10593,0,3,3,0,0,0,3,0,4,0,0,0,3,4,5,0,3,3,3,3,6,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,15,20,35
SSC10594,75,61,141,198,166,365,35,28,63,93,85,182,327,287,615,27,28,53,50,50,108,107,127,236,189,206,391,7,7,14,6,4,17,13,6,17,13,20,38,0,0,3,41,42,83,80,85,164,26,37,62,9,5,17,51,67,122,3,0,3,168,197,360,3,10,15,16,20,35,0,0,0,16,32,51,253,259,508,1071,1080,2147
SSC10595,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,13
SSC10596,0,0,0,5,4,5,0,0,4,0,0,0,12,3,14,9,11,18,0,0,0,3,0,3,11,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,13,11,23,34,36,67
SSC10597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,6
SSC10598,4,0,8,9,6,11,0,4,3,0,3,3,5,11,18,3,9,11,3,0,6,0,0,3,14,9,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16,36,34,68
SSC10599,0,0,4,18,13,29,0,0,0,8,0,11,21,21,45,20,22,41,4,6,11,4,3,7,26,35,55,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,4,3,6,0,13,11,4,0,4,3,0,3,0,8,6,0,0,0,9,18,27,0,0,0,0,0,0,0,0,0,3,0,3,26,24,49,87,98,190
SSC10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC10601,30,15,48,58,80,142,10,6,16,4,3,5,68,86,157,32,55,82,18,11,28,10,10,14,54,72,129,4,3,11,5,8,16,10,8,18,18,18,32,0,0,0,38,36,76,25,37,61,24,18,37,3,4,7,19,27,47,0,0,0,68,83,157,4,9,9,11,11,25,0,0,0,17,22,34,76,77,147,356,391,746
SSC10602,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10603,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,4,3,6,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,18,12,29
SSC10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10605,0,0,0,0,3,7,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,9,19
SSC10606,0,0,0,7,3,6,0,0,0,0,0,0,9,3,10,0,3,3,4,0,4,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,15,14,28
SSC10607,0,0,0,3,3,7,0,0,0,0,0,0,3,8,6,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,18
SSC10608,10,10,16,52,54,104,8,12,14,10,16,24,70,73,141,41,17,62,24,25,49,16,7,25,83,49,133,0,0,0,0,0,0,3,3,6,3,8,13,0,0,0,8,13,24,0,6,7,3,3,7,0,3,3,7,12,21,0,0,0,9,26,35,0,0,0,0,3,7,0,0,0,0,8,5,54,68,123,245,236,480
SSC10609,6,3,13,9,15,21,0,8,8,0,4,6,10,27,36,7,9,9,4,4,10,0,3,9,18,12,28,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,3,3,3,11,45,54,22,19,49,0,3,5,0,0,0,0,0,0,35,66,101,3,0,3,0,0,0,0,0,0,3,0,3,8,10,21,81,123,208
SSC10610,0,4,4,0,6,5,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,14,12,29
SSC10611,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC10612,0,7,6,14,12,25,3,3,8,0,0,0,15,16,29,17,8,27,0,3,3,0,0,0,20,13,29,0,0,0,0,3,3,3,3,5,0,3,4,0,0,0,6,4,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,0,3,0,3,0,0,0,3,0,3,18,17,36,65,55,123
SSC10613,0,3,4,3,4,6,0,7,7,0,0,0,3,5,9,3,3,4,3,3,9,6,3,9,8,10,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,24,30,54
SSC10614,0,0,0,3,3,5,3,0,3,0,0,0,9,4,14,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14
SSC10615,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,17,11,19
SSC10616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10617,0,0,0,0,0,0,0,3,3,0,0,0,4,3,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,18
SSC10618,3,0,4,9,11,15,0,0,0,0,0,0,9,11,15,4,0,6,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,20,13,34
SSC10619,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,9
SSC10620,0,0,0,0,0,0,0,0,0,8,3,5,4,3,11,3,0,3,0,0,0,4,9,12,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,5,0,0,0,0,4,4,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,27,22,47
SSC10621,9,15,25,31,37,70,0,3,3,13,8,24,47,50,98,25,34,62,16,11,23,10,17,21,48,58,110,0,0,0,0,11,9,3,4,5,9,8,10,0,0,0,14,20,31,4,9,11,5,15,28,0,0,3,3,23,22,0,0,0,19,46,61,0,0,0,3,5,7,0,0,0,3,5,7,83,96,185,228,294,519
SSC10622,3,0,3,6,3,11,0,0,0,0,0,0,6,3,11,3,3,5,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,23,12,41
SSC10623,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8
SSC10624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10625,5,3,13,19,16,38,0,3,4,0,0,3,25,24,41,13,5,15,3,0,7,3,3,9,15,9,32,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,10,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,3,3,0,4,4,0,0,0,0,7,5,27,19,40,78,72,148
SSC10626,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,14,18
SSC10627,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,6,4,7
SSC10628,0,0,0,9,13,19,0,0,0,0,0,3,7,13,19,5,4,10,0,0,0,3,3,6,11,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,11,9,23,29,40,69
SSC10629,0,6,8,9,3,11,0,0,0,0,7,5,14,8,19,10,10,14,0,3,3,0,0,0,6,11,16,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,13,10,20,36,45,81
SSC10630,0,0,0,10,3,11,0,4,4,0,0,0,10,8,10,11,3,13,0,3,3,0,0,0,10,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,5,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,22,40
SSC10631,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
SSC10632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10633,0,0,0,0,0,0,0,4,4,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,9,15
SSC10634,0,0,0,3,8,11,0,0,0,3,0,3,10,8,16,3,5,13,0,0,0,3,3,3,5,9,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,17,31,31,37,74
SSC10635,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,22,23,9,32
SSC10636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC10637,0,3,3,0,0,0,3,0,3,0,0,0,3,0,4,3,3,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,9,19
SSC10638,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10
SSC10639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10641,0,4,6,3,4,13,3,4,9,0,0,0,5,12,19,4,6,9,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,27,31,59
SSC10642,42,29,71,103,85,187,16,29,50,8,8,12,129,121,248,61,49,114,13,14,27,3,4,11,78,73,148,0,5,8,0,3,6,13,8,28,6,15,26,0,0,0,27,35,62,10,20,36,5,15,19,3,8,8,6,9,16,0,0,0,30,48,80,0,0,3,3,5,14,0,0,0,4,8,12,110,126,235,412,435,848
SSC10643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
