SSC_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SSC10401,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,21,0,0,0,0,21,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,45
SSC10402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC10403,48,3,0,0,0,52,14,0,0,0,0,14,3,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,15,44,5,0,0,0,54,43,3,0,0,0,53,96,3,0,0,0,101,75,9,0,0,0,84,111,9,3,0,0,120,173,10,0,0,0,181,37,5,0,0,0,40,671,44,9,0,3,730
SSC10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SSC10405,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8
SSC10406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,28
SSC10407,32,0,0,0,0,35,21,3,0,0,0,26,13,0,0,0,0,13,22,0,0,0,0,24,35,0,0,0,0,35,113,0,0,0,0,114,137,3,0,0,0,143,272,3,0,0,0,278,174,3,0,0,0,179,108,0,0,0,0,109,66,0,0,0,0,65,38,3,0,0,0,43,1037,20,0,0,3,1054
SSC10408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC10409,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,12,0,0,0,0,12,12,0,0,0,0,12,14,0,0,0,0,14,21,0,0,0,0,21,6,0,0,0,0,6,3,0,0,0,0,3,86,0,0,0,0,86
SSC10410,17,0,0,0,0,17,4,0,0,0,0,4,13,0,0,0,0,13,23,3,0,0,0,20,40,0,0,0,0,40,88,0,0,0,0,91,91,0,0,0,0,91,55,0,0,0,0,55,26,0,0,0,0,26,14,0,0,0,0,14,16,0,0,0,0,16,15,0,0,0,0,15,389,4,0,0,0,394
SSC10411,27,0,0,0,0,27,13,4,0,0,0,13,9,0,0,0,0,4,11,3,0,0,0,17,28,4,0,0,0,32,95,16,0,0,0,112,137,34,0,0,0,178,259,29,0,0,0,283,123,8,0,0,0,130,72,0,0,0,0,74,23,0,0,0,0,23,47,3,0,0,0,49,837,108,0,0,0,945
SSC10412,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16
SSC10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10414,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,6,0,0,0,0,0,3,6,5,0,0,0,11,6,0,3,0,0,4,3,3,0,0,0,6,12,8,0,0,0,17,12,0,0,0,0,14,3,3,0,0,0,7,10,0,0,0,0,11,3,0,0,0,0,4,53,26,8,0,0,80
SSC10415,30,0,0,0,0,31,13,0,0,0,0,13,4,0,0,0,0,11,23,0,0,0,0,23,35,0,0,0,0,35,149,3,0,0,0,152,235,0,0,0,0,235,254,3,0,0,0,259,68,0,0,0,0,68,22,0,0,0,0,22,4,0,0,0,0,4,31,0,0,0,0,31,874,4,0,0,0,882
SSC10416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SSC10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC10419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10
SSC10421,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,14,0,0,0,0,14,33,0,0,0,0,33,34,0,0,0,0,34,45,0,0,0,0,45,32,0,0,0,0,32,19,0,0,0,0,19,10,0,0,0,0,10,5,0,0,0,0,7,208,0,0,0,0,214
SSC10422,24,3,0,0,0,25,16,0,0,0,0,20,11,0,0,0,0,13,30,5,0,0,0,35,50,0,0,0,0,50,124,8,3,0,3,139,173,3,0,0,0,177,167,4,0,0,0,172,35,0,0,0,0,34,16,0,0,0,0,16,8,0,0,0,0,8,26,0,0,0,0,27,679,29,5,0,4,721
SSC10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10424,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC10425,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,10,0,0,0,0,11,16,3,0,0,0,20,21,3,0,0,0,22,14,0,0,0,0,20,8,0,0,0,0,8,9,0,0,0,0,6,3,0,0,0,0,3,93,11,0,0,0,104
SSC10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC10428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9
SSC10429,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,10,0,0,0,0,10,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,62,0,0,0,0,62
SSC10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC10431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17
SSC10433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC10434,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,11,0,0,0,0,11,23,0,0,0,0,24,22,0,0,0,0,22,6,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,81,0,0,0,3,89
SSC10435,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5
SSC10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8
SSC10437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10438,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,23
SSC10439,14,0,0,0,0,14,12,3,0,0,0,16,5,0,0,0,0,8,8,8,0,0,0,15,16,3,0,0,0,19,32,14,3,0,0,51,59,24,3,0,0,90,62,13,3,0,0,84,49,5,0,0,0,54,25,3,0,0,0,28,5,0,0,0,0,10,15,0,4,0,0,19,304,80,15,0,0,403
SSC10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7
SSC10441,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,29,0,0,0,0,29
SSC10442,10,0,0,0,0,10,3,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,11,13,0,0,0,0,13,19,0,0,0,0,19,16,0,0,0,0,16,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,91,0,0,3,0,97
SSC10443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22
SSC10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9
SSC10446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7
SSC10448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7
SSC10449,12,0,0,0,0,12,4,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,9,0,0,0,0,9,46,0,0,0,0,46,57,0,0,0,0,57,40,0,0,0,0,40,8,0,0,0,0,8,17,0,0,0,0,17,3,0,0,0,0,3,8,0,0,0,0,8,217,0,0,0,0,217
SSC10450,10,0,0,0,0,10,0,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,7,3,0,0,0,14,21,0,0,0,0,21,19,0,0,0,0,20,28,0,0,0,0,31,18,0,0,0,0,17,16,0,0,0,0,16,6,0,0,0,0,9,9,0,0,0,0,9,138,7,0,0,0,145
SSC10451,12,0,0,0,0,12,10,0,0,0,0,10,5,0,0,0,0,5,15,0,0,0,0,15,14,0,0,0,0,14,41,0,0,0,0,41,64,0,0,0,0,64,148,0,0,0,0,148,83,0,0,0,0,83,68,0,0,0,0,68,22,0,0,0,0,22,12,0,0,0,0,12,503,0,0,0,0,503
SSC10452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10453,37,3,0,0,0,38,14,0,0,0,0,17,23,3,0,0,0,22,40,5,0,0,0,44,38,7,0,0,0,45,131,16,5,0,0,151,139,13,3,0,0,154,110,0,0,0,0,109,34,0,0,0,0,38,29,0,0,0,0,29,8,0,0,0,0,8,27,0,0,0,0,28,620,43,16,3,0,679
SSC10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10455,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,18,0,0,0,0,19,27,0,0,0,0,32,32,0,0,0,0,32,18,0,0,0,0,18,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,135,0,0,0,0,143
SSC10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC10457,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,10,0,0,0,0,10,12,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,53
SSC10458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,16,0,0,0,0,16
SSC10459,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,5,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,3,40
SSC10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC10461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC10462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10463,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,33
SSC10464,7,10,37,0,0,50,0,3,5,0,0,14,3,3,8,0,0,12,0,4,11,0,0,10,3,3,16,0,0,18,0,5,41,0,0,49,4,9,42,0,0,54,12,19,89,3,0,120,3,15,60,0,0,76,9,27,91,3,0,130,47,91,75,0,3,215,10,10,24,0,0,48,91,194,493,3,3,797
SSC10465,8,10,28,0,0,50,0,3,4,0,0,7,0,0,8,0,0,14,0,3,14,0,0,17,0,10,13,0,0,17,5,17,35,0,0,56,5,11,48,0,0,57,10,13,98,0,0,116,3,18,80,0,0,94,14,28,125,0,0,166,17,71,117,0,0,208,3,5,24,0,0,31,67,182,598,0,0,841
SSC10466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10467,5,14,25,4,0,51,0,10,0,0,0,12,0,3,0,0,0,3,0,3,4,0,0,12,3,3,10,3,0,11,3,21,27,0,0,50,4,12,33,4,0,46,4,38,41,3,0,86,3,21,37,0,0,66,10,68,39,5,0,118,24,143,33,3,0,207,5,13,12,0,0,31,67,335,265,22,4,690
SSC10468,31,0,0,0,0,27,8,0,0,0,0,8,6,0,0,0,0,6,17,0,0,0,0,17,28,0,0,0,0,28,80,0,0,0,0,82,92,0,0,0,0,92,125,0,0,0,0,125,31,0,0,0,0,31,21,0,0,0,0,21,13,0,0,0,0,13,19,0,0,0,0,19,467,0,0,0,0,470
SSC10469,22,0,0,0,0,21,8,0,0,0,0,8,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,26,0,0,0,0,26,20,0,0,0,0,20,53,0,0,0,0,53,46,0,0,0,0,51,87,0,0,0,0,91,54,0,0,0,0,54,9,0,0,0,0,9,348,0,0,0,0,345
SSC10470,13,0,0,0,0,13,4,0,0,0,0,4,12,0,0,0,0,13,7,0,0,0,0,9,25,0,0,0,0,25,62,0,0,0,0,59,74,0,0,0,0,72,83,0,0,0,0,83,43,0,0,0,0,43,24,0,0,0,0,24,8,0,0,0,0,8,6,0,0,0,0,9,362,4,0,0,0,369
SSC10471,23,5,0,0,0,28,14,0,0,0,0,19,12,0,0,0,0,12,30,0,0,0,0,31,27,5,0,0,0,29,91,11,0,0,0,94,98,12,3,0,0,114,177,10,0,0,0,191,86,3,0,0,0,86,58,3,4,0,0,59,27,0,0,0,0,32,23,0,0,0,0,26,661,55,11,0,0,722
SSC10472,39,0,0,0,0,39,13,0,0,0,0,13,12,0,0,0,0,13,28,3,0,0,0,26,45,0,0,0,0,44,100,3,0,0,0,103,102,3,0,0,0,104,193,8,0,0,0,202,95,0,0,0,0,98,84,3,0,0,0,88,39,3,0,0,0,43,50,0,0,0,0,50,801,26,0,0,0,824
SSC10473,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10
SSC10474,19,0,0,0,0,19,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,12,0,0,0,0,12,33,0,0,0,0,33,59,0,0,0,0,62,86,0,0,0,0,86,35,0,0,0,0,37,19,0,0,0,0,19,19,0,0,0,0,19,10,0,0,0,0,10,308,5,0,0,0,309
SSC10475,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC10476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC10477,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,0,0,0,10,8,4,0,0,0,13,8,6,0,0,0,14,21,7,0,0,0,26,10,3,0,0,0,12,8,3,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,5,68,31,0,3,3,112
SSC10478,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
