SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC10954,0,0,0,0,3,13,26,9,7,64,0,0,0,0,3,3,3,0,0,10,14,12,10,21,16,9,29,14,7,129,66,119,237,307,257,228,225,109,23,1564
SSC10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,7,3,3,8,0,0,26
SSC10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,14
SSC10957,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,14,10,15,4,0,0,48
SSC10958,0,0,0,0,0,0,4,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,3,0,27,3,3,12,28,29,53,25,9,3,173
SSC10959,9,26,77,88,121,190,240,244,165,1164,4,10,27,47,43,28,20,11,10,188,86,149,277,219,274,343,318,372,312,2350,737,1546,2989,2825,3178,3425,2971,1873,887,20433
SSC10960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,13
SSC10962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,4,12,16,0,3,44
SSC10963,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,6,9,0,0,40
SSC10964,0,0,0,3,6,9,15,16,4,52,0,0,0,0,0,0,0,0,0,3,8,9,18,10,21,18,5,9,0,111,38,72,147,141,201,163,104,78,29,978
SSC10965,0,0,0,3,0,0,6,3,0,17,0,0,3,0,0,3,0,0,0,9,9,4,12,15,18,9,3,0,0,73,45,102,347,390,252,140,78,13,4,1365
SSC10966,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0,3,3,9,10,10,11,6,0,57,25,58,98,172,228,180,118,36,11,930
SSC10967,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,3,19,8,8,5,0,0,41
SSC10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,7,0,5,16,13,27,17,8,9,3,103
SSC10969,0,0,3,7,7,18,22,6,5,77,0,0,0,0,0,3,0,0,0,6,3,0,11,11,7,12,8,3,0,47,20,24,89,82,63,96,71,27,10,490
SSC10970,0,0,3,3,3,12,29,32,24,115,0,0,0,0,0,4,3,0,0,19,31,34,86,55,58,48,62,72,96,547,194,438,1190,1117,1093,946,697,378,251,6307
SSC10971,0,3,0,0,3,9,15,15,11,65,0,0,0,0,0,0,6,3,0,10,13,9,18,29,32,40,31,25,36,227,131,243,403,705,754,507,360,179,126,3406
SSC10972,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,16,3,12,47,50,42,34,19,15,3,219
SSC10973,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,9,12,14,19,14,3,4,79
SSC10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,8,6,0,0,34
SSC10975,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,3,0,0,0,17,7,6,24,25,29,28,17,13,0,150
SSC10976,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,7,0,0,29,6,6,26,30,25,33,31,4,0,164
SSC10977,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,4,6,6,4,0,36
SSC10978,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,3,0,19,0,0,3,16,29,37,17,4,0,111
SSC10979,0,0,0,4,0,8,21,7,0,39,0,0,0,0,0,0,0,0,0,3,3,3,4,8,18,17,14,0,0,72,26,26,52,74,108,118,90,33,4,522
SSC10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10981,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,4,5,3,5,5,0,25
SSC10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3
SSC10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,10,7,0,7,0,36
SSC10984,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,5,13,3,10,0,0,43,14,17,27,46,54,41,37,11,3,251
SSC10985,0,0,0,0,3,7,14,12,3,39,0,0,0,0,0,0,3,0,0,7,9,7,16,8,9,7,13,3,3,78,69,94,188,181,245,194,166,73,11,1223
SSC10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10987,3,4,14,30,39,117,133,68,18,435,0,0,10,17,6,12,17,14,5,86,36,34,72,88,60,73,69,49,8,497,290,663,1206,1141,1036,954,731,292,69,6390
SSC10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,18
SSC10989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,17,20,7,0,0,66
SSC10990,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,3,4,0,22,3,3,0,7,15,17,15,4,0,58
SSC10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,4,3,7,6,0,0,24
SSC10992,0,0,0,0,0,3,5,6,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,11,3,0,30,11,13,30,37,65,97,76,25,13,376
SSC10993,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,22,11,13,26,14,8,0,95
SSC10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,8
SSC10995,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,16,0,3,9,7,7,17,10,0,0,54
SSC10996,0,0,0,0,3,4,10,8,10,30,0,0,0,0,0,3,3,3,0,7,11,7,11,17,23,30,11,8,6,129,87,209,331,640,599,491,302,123,67,2848
SSC10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,8,9,5,8,0,3,0,44
SSC10998,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,3,3,0,0,14,3,4,6,16,26,17,16,4,0,99
SSC10999,0,4,8,3,25,65,195,276,159,742,0,0,6,5,9,24,39,52,31,166,19,41,84,85,87,89,84,70,41,608,343,864,1602,1993,2208,1701,1248,871,475,11307
SSC11000,3,0,6,3,10,27,100,76,33,250,0,0,3,3,3,9,22,28,10,85,17,24,35,27,36,47,39,30,15,258,148,375,665,810,864,714,575,314,111,4574
SSC11001,0,4,20,42,68,106,184,167,67,660,5,5,12,18,47,51,54,44,13,252,42,59,88,90,91,62,72,49,33,580,392,875,1651,1527,1309,1149,824,468,199,8386
SSC11002,0,3,3,6,20,48,42,52,24,189,0,0,0,0,3,5,11,5,0,23,21,30,48,32,59,58,50,38,22,352,98,226,442,346,404,444,331,230,102,2623
SSC11003,3,0,0,0,0,3,7,0,3,9,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,3,3,8,0,33,11,9,36,31,52,51,34,16,3,241
SSC11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,7,6,3,0,16
SSC11005,0,0,0,0,0,3,4,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,10,8,25,26,43,55,59,13,11,248
SSC11006,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,3,3,3,4,8,3,3,0,0,30,13,17,25,46,55,45,45,30,9,278
SSC11007,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,18,5,8,7,13,40,45,29,9,0,157
SSC11008,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,25,10,5,14,34,46,36,31,16,3,195
SSC11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11
SSC11010,0,3,4,4,9,23,38,52,20,154,0,0,3,4,5,13,10,13,10,58,9,12,11,23,19,18,23,13,7,136,75,169,327,303,269,234,215,148,64,1807
SSC11011,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,4,12,9,24,28,25,8,4,120
SSC11012,0,0,0,0,0,3,3,4,0,13,0,0,0,0,0,0,0,0,0,3,4,0,0,11,3,8,9,11,5,45,3,11,23,38,44,62,59,24,11,272
SSC11013,0,0,0,0,0,15,15,36,19,86,0,0,0,0,0,0,4,8,0,12,3,10,6,15,9,10,21,8,10,90,96,199,224,362,430,340,272,190,73,2172
SSC11014,3,0,0,6,21,35,29,33,8,144,0,0,5,3,5,9,13,12,3,46,14,16,19,52,40,21,17,23,14,214,108,280,537,574,516,433,302,213,43,3010
SSC11015,0,0,3,5,4,14,20,26,26,111,0,0,3,3,6,4,6,7,3,32,60,118,436,316,208,151,129,65,43,1530,230,928,4123,2909,1815,1304,875,425,199,12812
SSC11016,0,0,0,0,0,0,6,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,3,0,0,18,10,4,8,10,32,23,29,3,7,129
SSC11017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,11,0,0,10,7,9,15,9,12,0,63
SSC11018,0,0,3,0,3,3,11,4,0,26,0,0,0,0,0,0,3,0,0,3,0,3,6,11,8,7,15,4,0,61,15,29,56,67,96,59,63,17,10,410
SSC11019,0,3,6,6,8,18,12,16,3,70,0,0,4,4,3,0,3,0,0,17,13,37,55,30,28,37,26,15,9,256,68,372,845,485,435,450,264,126,56,3105
SSC11020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,7,8,3,7,7,4,0,40
SSC11021,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,14,0,3,9,6,14,9,0,4,0,52
SSC11022,0,0,0,0,0,0,3,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,0,19,10,11,20,21,37,22,15,17,4,163
SSC11023,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,4,0,11,8,8,18,30,52,61,49,16,7,230
SSC11024,0,0,0,0,9,14,16,21,9,67,0,0,0,0,0,0,0,0,0,0,7,6,9,18,26,29,29,20,4,143,27,49,101,144,171,184,167,111,26,987
SSC11025,0,0,0,0,3,19,24,32,11,89,0,0,0,0,0,0,0,0,0,4,5,3,15,28,20,38,39,38,27,222,55,107,179,253,266,277,256,179,67,1637
SSC11026,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,4,3,6,7,0,0,0,17,13,15,26,40,54,69,35,12,0,255
SSC11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11028,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,16,3,4,13,17,17,16,17,10,0,95
SSC11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
SSC11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,20,3,3,4,10,17,29,24,3,3,104
SSC11032,0,0,0,3,9,5,12,0,3,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,12,10,0,0,46,13,21,27,20,77,77,63,13,3,316
SSC11033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,23,11,10,0,0,56
SSC11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SSC11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11036,3,5,7,11,28,61,72,72,50,308,0,0,0,0,6,4,6,5,3,29,21,28,113,111,127,95,114,127,72,812,188,352,756,746,932,896,783,522,235,5412
SSC11037,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,11,0,3,5,4,26,28,28,14,0,113
SSC11038,0,0,5,3,4,20,8,8,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,12,16,27,20,12,0,90,11,11,16,57,82,166,152,59,8,553
SSC11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,14
SSC11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,3,4,0,0,0,14
SSC11041,0,0,0,0,8,16,15,8,3,50,0,0,0,0,0,0,0,0,0,5,16,8,18,24,26,22,12,4,4,137,39,38,71,95,125,134,86,37,8,638
SSC11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,9
SSC11043,0,0,3,7,10,33,66,56,19,193,0,0,0,0,0,0,0,0,0,6,13,9,35,42,46,52,45,37,18,306,73,121,288,328,397,496,447,275,144,2582
SSC11044,3,15,0,5,19,26,66,41,25,205,0,0,0,0,4,0,8,3,0,19,34,12,70,45,72,65,82,49,11,435,95,147,337,261,376,355,318,165,79,2118
SSC11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC11046,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,7,0,0,27,7,13,33,33,43,56,34,8,3,226
SSC11047,0,0,0,0,10,16,8,9,4,42,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,9,10,15,0,46,12,22,40,59,87,103,71,41,7,425
SSC11048,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,13,4,7,15,20,21,34,19,8,0,128
SSC11049,0,0,0,0,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,11,3,3,0,40,0,6,24,21,41,77,27,23,3,221
SSC11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,0,15
SSC11051,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,3,0,8,4,4,11,9,0,0,32,4,6,46,45,72,100,54,7,11,341
SSC11052,3,7,6,8,11,31,45,53,37,199,0,3,4,0,0,0,5,0,0,13,11,18,34,26,39,61,57,70,136,456,160,390,568,597,682,645,541,443,284,4314
SSC11053,4,4,10,15,21,71,115,127,74,444,0,0,3,3,3,8,0,0,0,18,21,24,45,56,59,74,100,111,52,534,157,291,587,684,795,1005,973,671,277,5446
SSC11054,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,15,18,10,11,3,0,64
SSC11055,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,6,9,16,19,13,11,11,0,83
SSC11056,0,0,3,0,5,9,4,6,0,34,0,0,0,0,0,0,0,0,0,3,6,3,17,17,17,21,11,5,0,105,81,120,245,386,468,387,228,95,22,2040
SSC11057,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,0,5,0,0,18,7,4,7,22,15,8,11,8,0,90
SSC11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,12,11,16,8,0,52
SSC11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,3,0,4,9,7,11,5,0,0,37
SSC11060,0,0,0,4,3,3,3,3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,6,3,4,0,28,12,9,14,33,42,75,43,20,3,245
SSC11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7
SSC11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11063,0,0,0,7,17,18,19,28,25,121,0,0,0,0,0,0,0,0,0,0,10,3,12,15,29,24,19,16,7,122,43,70,81,141,189,186,146,96,43,992
SSC11064,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,0,0,5,31,8,3,4,22,21,39,16,9,3,123
SSC11065,0,0,3,0,3,6,7,8,3,34,0,0,0,0,0,0,0,0,0,0,0,4,9,5,3,18,10,9,0,63,21,35,81,81,133,146,88,32,9,629
SSC11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,10
SSC11067,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,9,6,0,0,21
SSC11068,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,20,5,21,9,20,47,31,33,14,3,187
SSC11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11070,0,0,0,0,8,24,41,42,14,119,0,0,0,0,0,3,0,3,0,13,3,13,12,16,10,27,14,6,3,103,158,386,433,543,816,648,307,127,46,3456
SSC11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,22
SSC11072,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,9,12,18,12,20,9,3,3,80
SSC11073,0,0,3,3,10,13,15,13,3,57,0,0,0,0,0,0,0,0,0,6,11,5,12,22,15,22,13,10,0,105,57,73,197,213,245,233,149,63,11,1242
SSC11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,9,5,0,6,4,16,3,7,3,0,52
SSC11075,0,0,5,7,4,11,41,25,23,119,0,0,0,0,0,0,0,0,0,4,13,10,20,31,37,34,75,65,101,387,111,190,388,575,680,725,973,461,193,4292
SSC11076,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,17,8,8,15,49,59,62,32,4,0,239
SSC11077,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,15,7,12,18,4,7,0,62
SSC11078,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,6,6,9,3,0,0,37
SSC11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,6,17,9,3,7,0,52
SSC11080,0,0,9,15,9,44,105,86,53,326,0,0,0,0,0,0,0,0,7,13,24,22,22,44,65,67,96,103,80,529,152,266,451,486,707,813,784,531,221,4415
SSC11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10
SSC11082,3,0,4,3,14,51,78,95,83,334,0,0,0,0,4,0,7,20,11,40,16,28,33,34,53,42,59,55,33,353,159,370,792,841,893,796,650,443,266,5201
SSC11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,7,3,0,0,13
SSC11085,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,5,7,20,20,0,0,59
SSC11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,3,0,24,0,3,0,11,24,14,22,12,5,92
SSC11087,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,6,0,19
SSC11088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,6,10,0,0,33
SSC11089,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,3,4,0,29
SSC11090,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,4,0,9,12,12,9,24,3,0,74
SSC11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,8,6,6,5,10,0,0,41
SSC11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
SSC11093,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,6,4,0,0,15,22,18,23,55,39,48,25,4,0,226
SSC11094,0,0,0,6,5,14,16,10,3,59,0,0,0,0,0,0,0,0,0,0,6,3,9,12,14,12,11,5,0,70,35,42,86,131,131,179,119,47,9,773
SSC11095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,9,0,6,12,7,11,6,3,0,56
SSC11096,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,7
SSC11097,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,4,0,4,3,24,16,40,65,83,115,68,59,31,9,479
SSC11098,0,0,3,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,17,0,3,11,9,19,17,11,9,5,76
SSC11099,4,7,14,20,50,133,175,155,107,660,0,0,3,0,7,6,5,0,3,32,67,52,88,99,125,144,140,131,59,903,297,547,907,1035,1293,1384,1261,840,401,7963
SSC11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,8,4,14,9,4,0,39
SSC11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
SSC11102,0,0,0,0,3,0,0,0,3,10,0,0,0,3,0,0,0,0,0,3,0,3,3,5,8,5,3,0,0,34,5,18,21,27,63,48,27,18,4,234
SSC11103,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,3,4,0,3,3,3,0,0,18,7,9,22,18,38,33,15,8,0,149
SSC11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,9,4,12,0,0,26
SSC11105,7,8,27,24,55,109,108,53,27,411,0,4,5,0,8,5,7,9,0,45,56,66,155,109,131,103,83,48,19,766,548,1192,2539,2154,2101,1717,819,323,86,11470
SSC11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC11107,0,0,0,0,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,3,7,7,6,20,19,23,10,3,103
