SSC_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC11266,85,7,0,0,0,86,78,7,0,0,0,84,5,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,3,182,8,3,0,0,191
SSC11267,66,30,99,0,0,196,31,36,128,0,0,190,8,31,248,0,0,283,0,0,4,0,0,4,3,7,23,0,0,34,0,0,11,0,0,11,0,0,0,0,0,4,4,0,7,0,0,12,18,34,290,0,0,344,0,0,3,0,0,6,3,0,13,0,0,14,120,95,531,0,0,750
SSC11268,15,0,0,0,0,18,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24
SSC11269,39,0,0,3,0,48,11,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,65,3,0,3,0,77
SSC11270,25,0,0,0,0,25,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,0,45
SSC11271,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC11272,122,0,0,0,0,127,95,0,0,0,0,99,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,6,0,0,0,0,6,14,0,0,0,0,14,256,0,0,0,0,262
SSC11273,22,0,0,0,0,22,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,38
SSC11274,74,0,0,0,0,74,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,97,0,0,0,0,102
SSC11275,873,19,3,0,0,896,1163,101,0,0,3,1271,530,80,20,0,4,637,753,128,25,0,0,901,184,19,6,0,5,214,22,3,0,0,0,23,20,4,0,0,0,17,13,0,0,0,0,14,1520,231,55,0,4,1812,29,3,0,0,0,31,125,12,3,0,4,143,3707,366,67,0,18,4152
SSC11276,38,0,3,0,0,39,29,0,0,3,0,30,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,18,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,88,0,3,3,3,99
SSC11277,291,0,0,0,0,288,200,0,0,0,0,200,78,0,4,0,0,80,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,121,0,11,0,0,133,10,0,0,0,0,10,26,0,0,0,0,29,646,0,11,0,0,664
SSC11278,258,4,0,3,0,268,107,0,0,0,0,116,35,0,0,0,3,37,7,0,3,0,0,6,51,0,5,0,0,61,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,103,3,13,0,4,118,3,0,0,0,0,3,11,0,0,0,3,18,483,7,13,5,8,524
SSC11279,22,0,0,0,0,24,8,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,42
SSC11280,19,0,0,0,0,19,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
SSC11281,165,78,444,0,3,685,78,60,273,0,3,412,22,33,532,9,3,608,0,0,0,0,0,0,9,12,160,3,0,187,0,0,0,0,0,0,0,0,3,0,0,5,0,0,16,0,0,13,39,51,713,12,3,818,0,0,11,0,0,11,9,4,60,0,0,70,290,194,1497,12,3,1996
SSC11282,23,0,0,0,0,29,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,52
SSC11283,153,3,3,0,5,162,207,0,3,0,0,208,15,0,3,0,0,16,0,0,0,0,0,0,14,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,37,3,0,5,0,40,7,0,0,0,0,7,7,0,0,0,0,10,402,9,12,3,4,429
SSC11284,448,55,56,0,4,560,289,53,70,0,0,419,42,14,109,0,0,168,0,0,0,0,0,0,23,10,26,0,0,60,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,81,28,136,0,0,238,8,0,4,0,0,12,20,3,6,0,0,25,838,135,271,0,5,1256
SSC11285,18,0,0,0,0,18,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,48
SSC11286,22,0,0,0,0,22,51,0,0,0,0,55,13,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,109,0,0,0,0,105
SSC11287,168,0,0,0,0,168,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,25,0,0,0,0,25,3,0,0,0,0,3,14,0,0,0,0,14,212,0,0,0,0,212
SSC11288,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SSC11289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11290,88,0,0,0,0,89,25,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,9,136,0,0,6,4,141
SSC11291,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC11292,3,0,0,13,0,11,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,0,24
SSC11293,686,166,657,3,4,1516,525,195,518,11,4,1251,140,106,1023,26,14,1313,3,3,54,0,0,60,38,21,157,11,6,233,4,0,24,0,5,42,0,0,28,3,3,37,6,7,19,0,4,34,202,138,1305,34,32,1716,3,3,19,0,7,33,28,12,67,0,9,116,1440,521,2555,49,60,4628
SSC11294,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,15
SSC11295,6,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17
SSC11296,3643,139,166,27,12,3983,4562,92,51,23,6,4731,1715,487,522,18,12,2752,399,93,185,3,3,676,684,69,50,7,8,820,39,26,20,0,0,87,67,10,5,14,6,97,47,5,9,0,3,64,2946,690,789,36,28,4500,47,20,109,0,5,180,286,24,62,4,4,385,11488,965,1172,91,60,13782
SSC11297,11,0,0,0,0,11,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,21
SSC11298,22,0,0,0,0,23,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,42
SSC11299,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SSC11300,343,9,4,0,0,351,331,7,3,0,0,347,58,17,0,0,0,80,0,8,9,0,0,15,20,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,34,11,0,0,119,0,0,0,0,0,0,18,0,6,0,0,23,767,48,18,0,0,841
SSC11301,63,0,0,0,0,64,54,0,0,0,0,54,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,134,0,0,0,0,141
SSC11302,20,0,0,0,0,23,17,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,45
SSC11303,790,182,391,20,3,1383,571,246,648,30,0,1493,172,115,1481,96,14,1885,23,11,72,0,0,110,59,34,214,17,3,335,13,3,27,0,3,51,4,0,8,3,0,16,9,0,16,3,0,29,288,164,1824,122,22,2417,10,3,10,0,0,27,33,15,85,5,7,148,1695,613,2952,174,32,5473
SSC11304,18,0,0,0,0,23,17,0,0,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,45
SSC11305,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
SSC11306,16,0,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SSC11307,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC11308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11309,65,0,0,0,0,65,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,8,121,0,0,0,0,123
SSC11310,187,4,3,73,0,263,85,0,4,4,0,94,30,3,16,0,0,48,0,0,0,0,0,0,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,47,3,18,5,0,70,0,0,0,0,0,0,9,0,0,6,0,17,324,9,25,86,0,446
SSC11311,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SSC11312,317,67,5,0,0,392,282,251,33,0,0,570,95,167,47,0,0,308,25,43,0,0,0,67,32,21,7,0,0,63,0,3,0,0,0,3,11,26,0,0,0,34,0,3,0,0,0,5,167,259,49,4,0,479,4,0,0,0,0,4,18,13,0,0,0,29,783,583,96,7,4,1473
SSC11313,368,57,0,0,0,421,483,170,8,0,0,664,161,118,12,0,3,307,113,115,26,0,0,252,45,14,5,0,0,66,3,5,17,0,0,23,0,8,0,0,0,15,0,3,0,0,0,3,324,270,60,0,10,664,7,14,0,0,0,17,32,21,7,0,0,57,1212,528,71,0,12,1826
SSC11314,29,0,0,0,0,29,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,4,63,0,0,0,0,61
SSC11315,23,0,0,0,0,23,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,40
SSC11316,205,0,0,0,3,211,89,0,0,0,0,91,37,0,6,0,0,44,4,0,0,0,0,8,46,0,0,0,0,46,0,0,0,0,0,0,16,0,0,0,0,17,9,0,0,0,0,9,108,0,8,0,0,123,5,0,0,0,0,5,6,0,0,0,0,8,412,0,12,0,10,429
SSC11317,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC11318,26,0,0,0,0,26,19,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,74,0,0,0,0,77
SSC11319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11320,365,4,0,0,0,372,218,0,0,0,0,219,75,0,15,0,0,97,18,0,0,0,0,25,64,0,3,0,0,68,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,176,7,16,3,0,206,7,5,0,0,0,13,21,0,0,0,0,27,782,19,24,3,3,828
SSC11321,48,0,0,0,0,48,55,0,0,0,0,55,10,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,4,131,0,0,0,0,134
SSC11322,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18
SSC11323,30,0,0,0,0,30,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,3,0,68
SSC11324,12,0,0,3,0,17,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,3,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,43
SSC11325,97,0,0,0,0,99,104,0,0,0,0,100,19,0,0,0,0,17,0,0,0,0,0,0,30,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3,0,52,4,0,0,0,0,4,8,0,0,0,0,4,255,0,3,7,0,263
SSC11326,71,0,0,0,0,71,86,0,0,0,0,86,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,165
SSC11327,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC11328,823,88,85,44,0,1032,791,78,3,4,0,879,147,39,4,4,5,200,0,0,0,0,0,0,81,11,7,0,3,94,0,0,0,0,0,0,11,0,0,14,0,24,15,3,0,0,0,17,251,52,8,17,5,342,29,0,3,0,0,26,29,6,5,7,0,45,1922,219,102,69,13,2330
SSC11329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11330,38,0,0,0,0,38,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74
SSC11331,25,0,0,0,0,27,24,0,0,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,24,3,0,0,0,0,3,7,0,0,0,0,3,73,3,0,0,0,76
SSC11332,78,0,0,3,0,80,69,0,0,0,0,72,7,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,22,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,5,173,0,3,3,0,183
SSC11333,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SSC11334,17,0,0,0,0,17,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39
SSC11335,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC11336,11,0,0,0,0,11,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
SSC11337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11338,66,0,0,0,0,66,51,0,0,0,0,51,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,132,0,0,0,0,132
SSC11339,14,0,0,0,0,17,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,36
SSC11340,10,0,0,0,0,10,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
SSC11341,381,26,0,0,0,410,814,52,0,0,0,867,203,72,4,0,0,281,72,4,0,0,0,80,61,16,0,0,0,78,0,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,356,93,4,0,0,454,8,0,0,0,0,5,31,3,0,0,0,33,1588,174,8,0,0,1769
SSC11342,38,0,0,0,0,38,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,74
SSC11343,2346,135,77,0,3,2568,1515,167,139,0,3,1827,450,126,222,4,11,802,15,13,25,0,0,48,164,33,41,0,0,238,13,0,8,0,0,23,17,0,6,0,0,22,17,4,5,0,0,21,671,172,304,4,11,1160,30,5,6,0,0,40,118,12,23,3,3,161,4682,493,542,7,17,5754
SSC11344,680,56,7,0,3,740,736,46,5,0,0,790,256,304,48,0,0,615,52,3,0,0,0,51,70,28,9,0,0,104,3,0,0,0,0,3,12,3,4,0,0,20,8,4,0,0,0,7,398,345,55,0,4,803,51,4,0,0,0,55,31,15,10,0,0,57,1896,463,75,0,4,2441
SSC11345,690,178,24,70,0,964,373,129,28,0,3,536,154,261,110,3,4,524,7,25,0,0,0,30,67,48,29,0,0,141,0,6,0,0,0,8,3,3,0,5,0,10,3,3,0,0,0,12,225,349,140,3,4,719,4,0,0,0,0,9,23,19,0,3,0,47,1324,670,191,83,9,2270
SSC11346,113,3,0,0,0,111,250,4,3,0,0,255,128,46,13,0,0,186,0,0,0,0,0,0,25,5,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,154,50,17,0,0,224,6,0,0,0,0,6,19,0,0,0,0,22,539,54,19,0,0,619
SSC11347,27,0,0,0,0,24,26,0,0,0,0,30,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,6,0,75
SSC11348,299,89,16,15,0,416,241,101,22,0,0,369,59,212,76,0,0,353,9,42,30,0,0,85,34,43,12,0,0,89,0,3,7,0,0,13,8,3,0,7,0,13,0,3,3,0,0,6,114,314,120,8,0,555,0,0,0,0,0,0,9,11,0,0,0,25,659,513,168,21,4,1363
