SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
116011561,61,39,38,77,87,61,153,39,51,85,31,51,86,41,78,117,0,0,3,0,0,0,0,0,5,72,83,156,70,88,159,133,141,273,377,389,769,423,479,899,581,538,1127,2266,2336,4605,2459,2515,4974,2734,2786,5525
116011626,46,29,20,51,59,37,98,33,50,84,29,48,72,41,44,84,0,0,0,0,0,0,0,0,4,54,73,127,57,68,125,95,80,184,384,378,761,414,416,830,348,367,714,1928,1967,3898,2077,2103,4181,2212,2211,4425
116011627,37,31,23,54,64,32,90,24,38,60,25,36,58,43,36,84,0,4,5,0,0,0,3,0,0,33,68,105,56,55,111,110,72,181,296,248,546,272,299,572,299,291,590,1411,1469,2880,1577,1547,3120,1858,1804,3658
116021309,111,74,76,144,41,24,66,31,46,76,30,44,77,37,37,77,0,0,0,0,0,0,0,0,0,88,96,187,110,119,222,83,67,151,270,242,513,196,204,405,167,132,300,2845,2721,5561,2848,2847,5689,2668,2723,5391
116021562,7,6,4,7,7,3,17,4,11,10,0,11,12,15,10,24,0,0,0,0,0,0,0,0,0,3,15,16,8,15,24,24,20,39,67,77,144,62,51,114,19,12,35,597,590,1192,614,589,1205,586,528,1116
116021563,47,30,41,71,65,52,118,40,96,135,51,81,127,65,91,159,4,0,4,0,3,4,0,0,0,58,129,184,82,118,200,132,145,274,430,437,864,379,432,810,450,429,875,3624,3646,7266,3696,3721,7416,3970,4066,8033
116021628,31,26,28,52,26,22,47,22,38,56,23,64,88,59,47,103,0,0,0,0,0,0,3,0,3,36,52,86,52,90,142,87,68,153,159,139,296,401,424,828,249,222,473,1790,1808,3600,3474,3488,6956,3878,3872,7751
116021629,3,0,0,0,38,33,72,0,3,3,0,3,3,46,52,95,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,82,87,167,47,43,86,70,47,120,314,317,640,140,125,260,178,139,320,2650,2675,5334
116021630,7,3,5,13,26,18,50,8,13,26,9,21,35,45,49,97,0,4,4,0,0,0,0,0,4,9,23,36,18,28,45,75,68,146,248,233,483,321,302,623,390,362,756,1005,1025,2023,1219,1191,2411,2169,2205,4375
116021631,0,3,7,10,14,14,34,0,0,0,0,6,7,21,30,43,0,0,0,0,0,0,0,0,0,0,3,3,4,9,17,31,49,74,44,43,93,97,82,182,202,194,398,190,205,396,474,446,923,1679,1608,3287
116021632,0,8,6,17,70,43,111,0,10,11,7,17,24,66,93,157,0,0,0,0,0,0,0,4,4,0,9,13,16,22,41,136,131,274,61,58,122,156,143,300,564,558,1119,323,316,641,881,849,1728,4360,4591,8949
116021633,14,16,11,29,18,13,30,22,27,49,15,35,51,24,31,59,0,0,0,0,0,0,0,0,4,26,33,60,39,41,79,46,45,93,935,203,1137,1243,237,1482,1435,152,1576,2362,1720,4078,2972,1935,4907,3286,1963,5246
116031313,28,29,44,69,33,27,64,13,20,39,29,46,75,28,36,69,0,0,0,0,4,4,0,0,3,30,37,67,49,99,152,69,66,135,870,924,1796,925,1021,1947,1035,1098,2134,3270,3256,6522,3191,3283,6474,3280,3407,6685
116031314,10,16,12,30,19,12,31,22,27,45,16,26,41,21,26,47,0,0,4,0,0,0,0,0,0,25,33,57,36,36,72,39,37,80,242,224,463,187,179,369,190,183,376,1358,1347,2701,1331,1393,2727,1367,1392,2757
116031315,48,23,40,64,32,33,66,31,46,77,34,65,107,39,60,99,0,3,5,0,0,0,0,0,0,52,74,129,66,107,172,74,92,167,660,590,1252,538,593,1128,548,556,1105,3584,3503,7081,3487,3730,7219,3544,3607,7155
116031316,35,17,24,42,23,40,56,14,35,49,21,58,82,42,64,105,0,0,0,0,4,4,0,0,5,25,60,86,36,82,124,67,107,170,874,866,1746,1042,1028,2073,1071,1025,2099,2799,2797,5601,3466,3616,7075,3788,4016,7801
116031317,87,62,90,153,62,63,117,50,71,126,60,91,151,71,79,144,3,4,8,5,0,9,3,3,6,95,121,217,126,184,310,133,138,272,1020,977,1999,848,862,1707,922,907,1831,3856,3828,7689,3929,4151,8080,3939,4318,8256
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,3,21,3,0,4,7,0,7,14,3,22,3,0,3
116031319,41,31,45,76,41,43,87,26,55,78,46,69,109,53,82,130,3,0,3,0,0,8,0,0,0,45,80,121,79,115,191,92,126,217,651,682,1334,527,521,1045,651,797,1447,3191,3273,6469,3260,3312,6566,3526,3867,7390
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,45,42,85,0,0,0,4,0,6,77,86,170
117011321,28,18,12,25,15,20,28,18,29,50,19,34,54,33,30,63,0,0,0,0,0,0,0,0,0,28,54,78,38,46,89,45,47,97,316,306,624,415,457,869,351,350,705,1381,1342,2718,1726,1731,3454,1875,1970,3842
117011323,27,17,21,45,37,36,76,19,27,49,21,41,55,62,75,138,5,0,5,0,0,0,0,0,0,39,39,84,39,69,100,103,114,217,381,376,757,462,509,971,461,469,930,1628,1630,3251,1845,1907,3754,2273,2368,4645
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,32,9,0,4,0,0,0,20,14,32,11,0,11
117011634,48,17,32,43,30,26,57,23,32,53,21,31,52,28,43,69,0,3,5,0,0,0,0,0,0,53,53,103,43,61,97,56,72,127,482,474,957,320,298,617,251,228,485,1606,1504,3111,1607,1529,3137,1342,1296,2634
117011635,28,70,118,189,157,171,329,24,39,56,69,93,153,254,253,503,0,0,0,0,4,4,4,0,4,37,46,85,136,205,347,418,422,835,358,354,710,496,448,941,642,558,1195,1428,1445,2876,2352,2384,4735,3639,3574,7218
117021327,46,22,30,51,20,28,47,55,95,150,56,70,127,50,72,128,0,0,0,0,0,0,4,0,6,71,126,196,77,98,178,71,104,171,827,685,1510,944,893,1833,558,428,989,2732,2915,5647,3023,3235,6250,2799,2925,5728
117021328,35,30,20,52,20,19,36,16,23,45,28,33,59,26,27,48,3,0,3,0,0,0,0,0,0,34,39,74,60,54,108,41,42,84,395,266,659,269,238,504,155,132,289,1085,990,2074,1097,1103,2201,1079,1049,2134
117021636,21,23,24,51,15,18,30,17,36,51,28,42,66,33,43,71,0,0,3,4,0,3,0,0,0,30,46,79,52,65,119,46,61,110,436,364,803,454,437,888,313,274,590,1506,1515,3022,1695,1750,3444,1611,1614,3223
117021637,71,45,38,81,28,26,52,36,44,84,38,69,110,34,54,89,0,0,3,0,0,0,3,0,3,82,71,159,90,103,190,68,81,147,567,506,1067,586,567,1152,358,319,677,2042,2068,4109,2143,2233,4378,1892,1949,3841
117031329,91,46,61,108,30,31,57,52,51,102,75,96,170,65,61,120,6,0,4,0,0,0,0,0,0,96,108,199,126,155,281,90,94,187,895,508,1406,1094,738,1835,515,296,812,1609,1260,2866,1884,1555,3439,1360,1157,2514
117031330,34,23,30,48,25,32,56,43,83,120,33,70,105,63,98,161,0,0,6,0,0,0,0,0,0,54,102,157,62,94,157,91,125,215,455,350,804,729,638,1368,439,363,800,1572,1755,3325,2025,2170,4195,2153,2234,4392
117031331,56,44,45,84,40,43,78,53,69,123,55,96,155,57,87,137,0,0,0,0,0,0,0,0,6,82,99,182,95,147,242,90,129,221,960,743,1701,999,1060,2060,679,616,1291,2623,2851,5479,3100,3759,6859,2810,3178,5990
117031333,101,37,49,84,19,15,33,88,90,181,76,113,186,72,116,190,0,3,0,0,5,5,0,0,0,127,159,283,109,162,271,92,134,229,1494,1454,2948,2963,1695,4654,961,775,1740,2516,2615,5132,3992,2865,6856,2029,1975,4007
117031336,146,130,147,279,64,81,147,76,68,145,97,114,213,95,98,192,0,5,0,0,3,7,0,0,0,148,149,293,230,266,496,159,182,342,1318,876,2196,1398,823,2219,719,455,1176,2571,2063,4627,2725,2132,4852,2107,1812,3923
117031638,33,11,29,42,15,17,32,19,22,47,18,28,54,11,25,40,0,0,0,0,0,0,0,0,0,37,40,79,34,61,87,25,43,70,363,313,678,443,407,845,235,179,413,1582,1710,3291,2297,2945,5238,1763,1860,3625
117031639,43,101,124,223,67,96,160,23,14,40,74,54,131,48,75,119,0,0,0,3,5,5,0,0,0,43,38,83,180,178,353,117,169,286,315,227,539,527,571,1098,339,308,649,885,842,1725,2185,2838,5020,1689,1911,3606
117031640,57,31,43,75,27,35,62,37,71,113,46,59,105,52,66,115,0,0,0,0,3,4,0,0,0,70,94,169,73,109,183,77,96,176,717,621,1338,738,700,1442,372,315,692,2156,2416,4573,2341,2702,5043,2010,2234,4240
117031641,127,88,120,210,43,58,105,61,104,162,124,120,242,84,118,202,6,3,7,0,0,5,0,0,0,124,164,293,212,247,453,128,177,307,716,621,1343,667,607,1277,492,424,919,1651,1701,3357,1833,1918,3752,1671,1767,3444
117031642,54,36,43,74,41,40,84,43,58,102,67,71,138,76,61,136,0,0,3,0,0,0,4,0,5,78,87,163,104,108,212,124,104,229,963,772,1733,864,741,1602,623,490,1112,2069,1762,3833,2110,2035,4146,2038,1897,3933
117031643,20,11,23,35,43,40,84,9,27,36,28,45,74,51,67,119,6,5,5,0,0,0,0,0,0,23,46,64,36,65,109,96,110,208,436,350,796,346,306,652,336,305,641,1190,1068,2263,1362,1336,2699,1680,1706,3390
117031644,77,76,91,164,44,54,97,26,32,54,66,49,117,68,92,157,0,0,0,0,0,0,0,0,5,56,78,136,140,138,281,110,146,254,959,735,1691,908,697,1607,351,265,618,1421,1298,2717,1506,1342,2851,1030,986,2013
117031645,830,629,952,1583,502,769,1277,132,136,269,353,503,860,483,634,1112,9,4,14,9,27,32,3,3,12,489,623,1108,993,1481,2468,991,1399,2398,1523,1341,2863,1310,1298,2612,835,773,1608,3936,4171,8111,4528,5468,9996,3920,4837,8758
117031646,112,100,157,263,93,91,186,36,29,69,65,96,158,102,118,221,0,4,5,0,0,3,0,0,0,87,100,188,168,252,424,197,214,413,818,636,1456,560,527,1086,281,264,545,1994,1947,3937,2416,2929,5340,1633,1759,3395
117031647,212,120,140,256,61,63,130,37,53,89,66,72,136,111,112,219,0,0,0,4,4,5,4,0,4,132,173,306,186,212,397,177,173,350,967,848,1816,949,943,1888,835,613,1442,2070,1944,4024,2604,2667,5271,2500,2286,4788
117031648,21,87,85,168,56,71,130,17,14,26,42,60,96,70,92,162,0,0,0,0,0,0,0,0,0,19,23,48,120,140,270,130,170,299,216,194,412,487,450,940,300,314,611,625,631,1255,2051,2222,4275,1850,2018,3868
118011339,78,39,44,84,24,33,53,71,77,143,97,132,234,92,153,241,0,0,0,4,0,6,0,0,0,109,116,224,136,182,317,111,187,294,1213,1189,2400,943,983,1922,571,582,1152,2835,2954,5788,2854,2934,5782,2649,2890,5542
118011340,74,29,40,69,27,38,66,63,91,151,116,128,240,85,132,220,0,3,3,5,0,5,0,0,3,86,144,224,149,169,318,117,172,291,1321,1101,2421,1261,1224,2479,617,623,1244,3030,2843,5875,3247,3294,6543,2745,3037,5785
118011341,66,30,41,79,25,17,48,32,77,107,90,139,233,98,134,233,0,4,4,0,5,6,0,0,0,59,118,176,128,190,317,126,163,282,1044,945,1987,981,1095,2080,597,681,1284,2465,2591,5062,2628,2965,5594,2554,2876,5429
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,25,9,8,20,4,15,18,12,41,62,15,41,56,41,35,71,0,0,0,0,0,0,0,0,0,26,58,81,32,47,77,47,48,100,318,351,668,357,381,743,217,237,458,1536,1623,3157,1625,1792,3420,1733,1840,3581
118011345,24,9,20,29,3,19,26,35,63,96,41,65,103,40,62,100,0,0,0,0,0,0,0,0,0,43,75,118,45,94,133,42,88,127,875,810,1680,697,806,1501,329,369,696,1949,2165,4114,1996,2372,4369,1759,2036,3796
118011346,31,9,10,13,17,16,29,17,30,51,20,49,67,15,30,50,0,0,0,0,0,0,0,0,0,32,46,83,24,60,79,32,45,74,520,524,1046,398,478,881,336,345,682,1967,2165,4129,1963,2352,4316,1857,2018,3875
118011347,13,10,5,13,5,3,11,16,28,48,17,31,44,18,26,42,0,0,0,0,0,0,0,0,0,19,40,53,26,35,61,21,30,56,285,385,670,357,448,807,173,233,404,946,1089,2033,1040,1212,2253,936,1113,2054
118011649,25,17,32,46,8,16,21,26,49,74,33,65,101,45,59,104,0,0,0,0,0,0,3,0,3,38,65,99,54,97,144,61,75,134,1021,970,1988,586,629,1216,330,352,681,2721,2467,5184,2411,2368,4783,2149,2163,4313
118011650,15,6,5,16,3,0,3,18,34,49,19,28,49,20,40,55,0,0,0,0,0,0,0,0,0,23,44,67,29,34,69,27,36,67,555,583,1138,557,749,1311,244,317,563,1139,1468,2604,1235,1631,2866,987,1271,2261
118021564,75,31,60,89,46,29,77,27,24,56,48,61,105,32,38,74,4,0,3,0,0,3,0,0,0,66,64,135,79,118,198,79,70,146,613,486,1097,572,599,1166,371,344,710,3199,2932,6130,4000,3884,7882,2391,2244,4632
118021565,86,57,53,107,72,46,122,24,38,60,46,35,82,49,52,97,0,0,0,0,0,0,0,0,0,66,86,147,103,85,189,126,100,221,535,505,1043,436,397,835,313,272,583,3176,2915,6094,4008,3594,7603,2623,2422,5045
118021566,21,13,19,35,20,13,38,16,26,45,22,36,54,19,45,62,0,0,0,0,0,0,0,0,4,17,41,64,32,58,91,42,59,101,343,390,737,246,245,486,262,301,565,1414,1500,2907,1424,1537,2957,1471,1547,3019
118021567,32,17,28,39,7,16,30,24,28,57,30,63,92,36,62,97,0,0,0,0,0,0,5,0,4,42,50,88,47,87,139,45,80,126,583,566,1150,415,416,833,351,359,713,1761,1685,3444,1633,1706,3336,1667,1706,3372
118021568,50,21,51,68,15,19,37,18,44,62,31,39,69,79,78,160,0,0,0,0,0,0,0,0,0,42,70,109,50,84,138,94,103,194,416,446,867,320,327,652,167,155,322,1736,1695,3428,1885,1810,3700,1463,1516,2974
118021569,35,19,18,40,20,22,46,38,83,123,40,78,119,36,71,110,0,0,0,5,0,5,5,0,5,58,98,155,62,95,162,62,93,154,601,596,1198,507,571,1077,424,498,923,2226,2465,4691,2375,2603,4974,2191,2503,4699
118021570,43,24,18,44,18,13,32,26,52,74,33,48,85,36,71,110,0,0,0,0,0,0,0,0,0,44,79,119,67,68,133,57,86,140,486,438,931,749,624,1374,356,348,703,1864,1920,3785,2355,2333,4686,1934,2105,4036
118021651,32,16,24,39,9,18,27,54,96,148,50,100,154,60,90,149,0,3,3,0,0,0,0,0,0,71,112,179,71,126,199,70,107,172,836,716,1548,919,922,1843,402,436,836,2614,2759,5372,2794,3207,6001,2440,2808,5246
118021652,17,8,11,20,12,14,21,7,20,28,22,22,43,17,29,45,0,0,0,0,3,3,0,0,4,18,18,37,32,31,65,26,42,69,1648,407,2060,2007,470,2475,1308,312,1626,2503,1215,3715,3071,1485,4551,2396,1436,3835
118021653,21,19,27,51,12,13,26,21,42,57,14,29,42,36,35,72,0,0,0,0,0,0,0,0,0,32,54,81,34,54,86,45,53,98,412,393,807,447,516,966,336,385,718,1882,1856,3737,2057,2114,4173,2026,2114,4136
118021654,9,0,6,11,6,7,13,7,21,24,11,18,28,11,21,30,0,0,3,0,0,0,0,0,0,7,23,33,20,23,41,14,33,43,258,237,490,169,207,383,175,199,373,822,867,1689,858,933,1791,943,1005,1948
119011354,42,34,60,95,31,47,73,15,35,50,18,81,102,53,59,111,0,0,0,3,4,10,0,0,4,33,69,102,56,148,207,87,104,192,737,710,1450,707,722,1427,1160,1122,2285,3079,3156,6234,3445,3685,7129,4392,4332,8728
119011355,0,0,0,0,0,0,3,0,0,0,0,0,8,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,12,0,0,0,39,39,79,48,58,109,0,0,0,141,161,302,255,261,514
119011356,24,8,42,54,21,22,43,16,28,44,15,42,56,23,40,60,0,4,4,0,0,0,0,0,3,35,39,72,26,80,109,36,61,107,482,440,918,372,359,736,494,476,971,1798,1649,3452,1928,1919,3847,2358,2247,4607
119011358,28,12,31,48,20,18,42,22,41,57,32,53,79,29,45,76,0,0,0,0,0,0,0,0,0,35,55,92,44,83,129,49,65,115,488,464,947,417,405,820,418,470,892,2233,2250,4478,2341,2311,4654,2425,2552,4974
119011360,42,23,28,56,26,46,75,39,49,84,19,45,59,32,52,81,0,0,0,0,0,0,0,0,0,52,73,126,47,70,115,66,95,165,473,537,1005,445,457,905,436,534,972,2209,2314,4523,2358,2404,4761,2677,2840,5512
119011361,49,35,60,95,57,28,84,40,70,112,38,77,119,59,70,131,0,0,0,4,3,3,6,0,9,59,110,169,75,141,219,122,103,223,922,814,1737,729,750,1479,839,763,1594,3268,3237,6505,3476,3502,6978,3832,3793,7623
119011571,78,52,69,121,103,58,161,42,69,109,50,106,156,61,99,158,4,0,4,4,5,4,0,0,3,81,116,198,105,182,283,164,156,322,874,812,1686,635,709,1344,586,658,1245,2747,2731,5477,2730,2964,5693,2815,3050,5868
119011572,82,44,64,108,78,74,152,23,43,72,37,86,124,63,108,171,0,3,3,0,0,6,0,3,3,73,88,160,81,151,235,145,181,328,873,867,1742,771,778,1548,845,817,1666,2798,2792,5590,2839,2829,5666,3333,3168,6501
119011655,28,25,35,63,29,24,53,20,33,56,20,44,65,33,43,78,0,0,4,0,7,7,0,0,0,35,55,87,44,81,127,63,69,134,515,551,1064,499,478,974,584,568,1159,2301,2335,4636,2458,2462,4917,2745,2680,5426
119011656,35,28,37,63,28,31,57,10,18,31,21,48,70,30,35,63,7,0,5,0,0,0,0,0,0,28,37,67,50,87,135,54,63,118,489,433,924,435,460,889,500,506,1006,2061,2046,4104,2233,2280,4509,2582,2558,5133
119011657,15,10,12,16,9,3,12,15,29,41,12,30,41,21,27,46,0,0,0,0,0,0,3,0,3,19,34,53,22,42,64,30,33,61,238,235,469,210,220,433,195,194,386,1456,1441,2896,1505,1575,3076,1664,1704,3361
119011658,25,5,17,22,13,16,28,21,41,58,17,37,58,28,51,78,0,0,0,0,0,0,0,0,0,27,56,82,27,55,79,42,67,108,368,396,768,368,421,788,253,262,517,2060,2124,4185,2266,2441,4704,2311,2459,4772
119021362,60,36,55,90,64,44,104,35,73,114,45,59,105,50,86,137,0,0,0,0,3,8,6,4,3,66,110,173,84,120,203,117,127,250,807,824,1628,546,603,1147,795,755,1548,3028,2932,5955,2913,2912,5828,3347,3144,6494
119021366,76,68,78,140,118,64,177,56,53,107,36,59,100,70,47,119,0,0,5,4,6,13,8,6,13,90,95,184,109,142,247,190,114,308,1073,924,2003,795,728,1527,886,802,1686,3609,3365,6977,3812,3546,7366,4126,3680,7806
119021367,31,21,23,40,47,28,76,23,26,52,16,29,43,26,36,64,0,0,0,5,0,5,0,0,0,43,39,85,37,52,90,78,67,141,593,592,1185,470,482,946,386,359,746,2095,2097,4188,2232,2250,4483,2306,2307,4617
119021573,143,108,93,200,152,67,223,48,57,106,57,119,171,63,80,143,7,7,11,0,5,8,0,4,7,147,120,262,171,212,385,220,141,371,871,736,1606,691,640,1334,901,707,1613,3102,2616,5717,3290,2904,6196,3682,3098,6786
119021574,87,64,51,117,97,36,128,33,48,75,29,54,83,57,34,95,0,0,0,0,0,4,3,0,3,92,74,168,91,108,198,155,71,224,653,523,1180,442,418,864,485,390,876,1969,1660,3628,2059,1760,3820,2132,1815,3946
119021659,94,57,71,131,74,71,145,30,60,96,54,82,142,55,75,126,0,0,0,3,3,7,0,0,0,74,112,186,115,157,273,129,140,271,452,425,877,371,374,741,439,345,779,1786,1759,3546,1978,1964,3942,1879,1714,3592
119021660,86,54,63,118,71,66,137,36,65,99,35,65,98,59,57,112,0,6,5,0,0,0,0,0,0,80,118,193,92,122,216,132,124,259,424,398,820,324,300,628,523,478,1001,1334,1371,2707,1449,1480,2930,1562,1506,3069
119021661,29,27,27,55,39,33,71,18,35,46,30,34,69,46,56,105,0,0,0,4,0,4,0,0,3,31,46,77,62,63,129,87,83,177,315,289,609,241,277,518,458,493,950,1241,1137,2376,1375,1363,2735,1787,1976,3763
119021662,29,15,17,35,10,12,23,31,36,64,23,48,71,30,40,71,0,0,3,0,5,3,0,0,0,44,51,89,42,77,114,39,52,92,435,455,891,592,584,1176,348,393,741,2366,2284,4656,2736,2696,5434,2557,2499,5049
119021663,13,11,18,27,3,7,17,7,7,21,8,26,38,15,24,38,0,0,0,0,0,0,0,0,0,21,18,35,20,46,68,23,31,51,203,202,400,149,172,320,117,141,262,778,769,1545,827,886,1715,929,923,1852
119031370,34,34,40,71,21,18,42,27,40,64,18,51,70,48,46,91,0,0,0,4,0,3,0,0,0,47,57,99,56,94,151,71,62,134,524,578,1105,388,390,778,287,315,598,1876,2042,3918,1944,2085,4026,1935,1945,3883
119031371,12,13,24,38,14,10,31,12,38,55,18,41,66,29,32,64,0,0,0,0,0,0,0,0,0,19,44,65,32,65,96,43,48,88,259,256,518,244,242,490,151,187,341,1772,1785,3553,1899,1888,3794,1824,1832,3657
119031372,31,9,20,29,12,16,35,16,40,56,32,38,73,26,51,77,0,0,0,0,0,0,4,3,11,32,59,89,42,61,101,44,78,117,408,430,835,345,440,787,477,563,1037,2521,2441,4961,2600,2611,5205,2974,3048,6022
119031373,17,30,40,66,32,29,62,15,30,53,18,61,81,35,43,80,0,3,4,0,3,6,0,0,0,29,47,75,48,101,150,75,67,141,558,516,1075,406,404,814,416,388,801,1517,1528,3045,1659,1670,3335,1742,1642,3384
119031374,84,54,77,132,133,129,255,39,79,118,73,100,171,75,105,179,0,0,0,0,0,0,0,0,5,89,118,208,128,174,300,208,236,441,523,588,1110,465,537,1001,567,542,1118,3605,3657,7257,3795,3924,7718,4037,3964,8003
119031664,67,58,63,118,144,107,247,22,48,76,44,69,111,77,68,146,0,0,0,0,0,0,0,5,3,59,87,150,105,129,228,223,172,400,209,226,434,315,321,636,301,273,581,1383,1330,2717,1959,1889,3845,2122,1995,4118
119031665,40,44,42,90,41,46,82,21,52,76,42,51,90,42,53,91,0,3,3,4,0,4,0,3,4,40,81,120,87,96,188,82,105,184,347,347,691,302,270,571,277,324,603,1878,1968,3848,2034,1993,4033,1844,1860,3704
119031666,28,16,29,39,20,19,34,20,47,59,32,51,75,20,47,71,0,3,3,0,0,0,0,0,0,29,63,91,52,68,120,38,68,110,317,315,626,325,339,665,223,254,476,1876,1859,3736,2009,2089,4103,2074,2201,4282
119031667,46,27,19,43,43,29,77,26,41,62,20,53,76,28,39,71,0,0,0,0,0,0,0,0,0,49,61,112,47,72,121,73,74,145,260,259,523,269,301,566,252,335,586,1274,1300,2573,1384,1498,2890,1384,1513,2895
119041377,30,14,17,30,20,13,36,25,25,50,21,45,63,15,40,55,0,6,4,0,0,5,0,0,0,40,49,84,38,65,96,41,53,89,368,345,709,314,294,610,235,222,449,1801,1761,3564,1857,1823,3684,1852,1861,3707
119041378,53,45,50,100,56,58,108,32,31,61,45,63,105,65,62,128,0,0,0,0,0,6,0,0,0,56,54,112,93,117,211,122,120,245,339,376,714,310,305,618,429,499,927,1499,1551,3049,1791,1744,3527,2090,2127,4216
119041379,51,42,32,79,53,52,111,36,57,97,47,62,111,55,47,102,3,0,4,0,0,0,0,0,0,66,85,152,88,105,188,114,104,214,446,444,894,407,422,833,372,385,757,2157,2170,4325,2439,2390,4830,2404,2395,4796
119041380,47,14,24,40,24,30,50,29,40,68,42,65,104,45,66,109,0,0,0,0,0,0,0,0,0,52,61,114,55,88,146,73,93,161,547,593,1141,570,602,1177,416,443,864,1800,1864,3661,1929,2069,3996,1831,1963,3797
119041381,173,99,110,204,146,117,263,59,60,123,105,132,244,119,139,254,0,0,0,7,4,14,0,0,0,150,143,298,217,249,466,264,253,512,1008,840,1851,758,749,1507,593,512,1104,3149,2780,5931,3355,3141,6492,3172,2982,6156
119041382,18,7,15,19,4,16,23,27,43,68,28,42,72,23,60,80,0,0,0,4,0,7,0,0,6,35,53,92,32,56,93,34,77,106,490,516,999,525,533,1055,446,507,948,1837,1995,3833,2033,2198,4236,2134,2303,4435
119041668,47,65,67,125,59,60,119,29,58,89,61,75,135,106,112,215,3,0,7,0,0,0,0,0,0,59,82,139,123,147,269,168,168,337,536,489,1028,501,467,967,728,565,1291,1924,1904,3826,2394,2399,4794,2773,2719,5493
119041669,24,16,18,30,10,13,24,5,24,29,19,31,50,28,39,67,0,0,0,0,0,3,0,0,0,22,37,52,38,47,88,38,49,85,280,275,555,337,345,681,317,319,635,1457,1360,2820,1568,1559,3125,1599,1594,3189
119041670,97,55,58,113,74,50,126,36,37,71,47,65,113,63,68,133,3,4,5,0,0,0,0,0,4,94,80,170,106,125,225,134,117,258,605,530,1140,549,611,1157,388,349,740,2487,2314,4800,2659,2643,5304,2430,2304,4737
119041671,38,60,91,150,100,110,214,12,23,41,81,91,177,131,195,334,0,0,5,0,0,0,3,4,3,30,44,77,139,187,323,239,311,547,133,96,227,282,263,546,338,316,657,461,426,878,1160,1242,2398,1845,1923,3761
120011383,36,17,25,40,20,18,41,23,49,68,41,67,103,52,72,121,0,0,0,0,0,0,0,0,0,27,79,113,53,92,145,72,91,166,575,599,1173,480,538,1018,381,391,777,2768,2863,5624,2919,3027,5952,2994,3236,6223
