SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
101031016,23,3179,0,12,0,121,3,134,100,10,8,15,0,129,17,16,4,7,0,40,61,26,23,45,0,157,551,345,290,2288,12,3486,16,0,0,0,0,20,34,9,9,23,0,73,108,44,37,206,8,399,12,6,7,22,0,47,17,3,3,13,0,29,4,3,0,0,0,5,121,86,42,745,8,1003,65,34,15,97,8,217,8,0,0,0,0,8,8,3,0,13,0,26,11,0,0,6,0,14,6,5,3,17,0,37,18,12,3,5,0,36,26,15,17,7,0,63,44,10,8,14,0,72,13,9,0,9,0,31,3,6,0,0,0,9,152,85,87,764,4,1097,7,0,0,7,0,17,15,0,3,0,0,17,25,0,0,3,0,33,3,0,0,0,0,3,0,0,0,0,0,6,24,7,6,23,0,59,326,70,60,130,6,603,13,5,3,44,549,614,1416,665,510,4857,591,8035
101041017,45,3224,0,26,7,619,20,672,41,7,0,23,0,73,37,8,0,0,0,46,81,17,12,34,0,144,634,276,187,2539,59,3696,34,4,11,8,0,54,25,3,6,12,0,50,99,27,7,209,6,344,57,7,3,21,0,86,13,8,0,5,0,22,37,3,0,3,0,46,127,66,30,821,16,1062,70,23,5,93,3,199,7,0,0,0,0,7,16,4,0,7,0,23,0,0,0,0,0,0,31,5,8,18,0,62,16,0,12,4,0,34,17,18,3,6,0,46,46,12,4,23,0,80,15,4,0,9,0,29,8,0,0,0,0,12,154,54,43,617,11,880,12,3,0,0,0,15,21,3,6,5,0,30,18,0,0,4,0,27,4,0,0,0,0,4,8,0,0,0,0,8,25,12,0,13,0,49,272,51,31,105,4,463,17,5,4,62,515,596,1590,520,340,5480,649,8581
101041018,34,3224,4,8,7,449,4,470,57,0,0,22,0,80,81,12,0,11,4,111,70,20,13,42,0,142,687,293,197,2568,55,3794,49,3,8,4,0,65,29,9,3,30,0,68,127,33,17,215,10,398,29,5,0,22,0,51,21,4,0,0,0,26,34,0,0,0,0,35,129,64,36,857,19,1101,86,41,13,98,0,241,4,0,0,0,0,8,0,4,0,0,0,5,10,0,0,0,0,7,19,10,0,17,0,45,13,5,8,11,0,32,26,19,14,5,0,62,42,9,6,19,0,72,23,3,6,5,0,33,3,0,3,0,0,10,176,76,61,728,14,1058,9,0,0,0,0,12,12,0,5,0,0,19,22,0,0,6,0,29,4,6,0,0,0,11,9,0,0,0,0,13,20,14,0,25,0,63,283,55,50,87,8,484,21,6,0,57,595,682,1756,572,395,5513,706,8938
101041019,46,3877,0,8,11,363,6,391,28,8,15,34,0,77,10,6,3,9,0,26,65,22,18,45,3,160,407,330,213,2704,46,3697,36,0,20,4,0,59,14,4,0,27,0,45,107,23,30,331,0,484,7,5,4,10,0,20,16,0,0,3,0,21,51,0,4,0,0,56,79,72,48,982,8,1182,30,16,11,65,0,123,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,5,10,4,7,14,0,27,11,3,0,3,0,22,14,11,5,6,0,40,12,3,0,22,0,37,0,4,0,3,0,16,5,0,0,0,0,0,100,47,60,670,0,878,4,0,0,0,0,3,7,0,0,0,0,5,10,3,8,9,0,21,0,4,0,3,0,12,8,0,0,3,0,14,18,11,0,21,0,52,250,59,62,113,5,486,9,7,0,91,545,652,1044,546,420,6216,650,8872
101041020,55,4053,0,18,0,327,3,354,12,4,5,17,0,39,9,3,3,3,0,21,108,41,26,48,0,220,626,304,233,2865,63,4091,20,3,7,0,0,30,11,8,0,16,0,35,147,39,46,295,4,532,8,0,0,5,0,19,12,5,4,3,0,27,13,4,0,0,0,14,121,89,45,1038,15,1314,43,21,5,104,0,175,0,0,0,0,0,0,9,5,0,3,0,15,0,0,0,0,0,0,26,5,3,26,0,56,16,11,0,10,0,40,27,16,10,9,0,58,30,11,0,9,6,50,10,0,0,9,0,22,0,0,0,0,0,0,164,97,56,811,14,1138,0,0,0,0,0,6,8,0,4,7,0,22,7,0,0,4,0,21,0,0,0,0,0,5,0,0,0,0,0,0,23,9,3,28,0,63,204,43,43,109,6,402,11,6,4,67,624,703,1321,614,441,6429,753,9557
101041021,23,1570,0,0,3,145,4,153,6,0,5,7,0,19,7,3,0,0,0,18,43,10,7,29,0,90,267,132,114,1189,23,1721,4,0,3,0,0,14,8,0,0,3,0,11,56,12,17,79,7,165,10,0,0,8,0,16,13,4,0,0,0,13,0,0,0,0,0,0,65,38,30,493,8,636,14,9,5,54,0,81,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,6,0,8,0,18,0,0,0,0,0,3,17,9,0,5,0,29,11,0,0,10,0,19,8,0,4,10,0,18,0,0,0,0,0,0,57,39,33,332,4,464,4,0,0,0,0,7,12,10,0,0,0,18,5,0,0,5,0,10,0,0,0,0,0,0,3,0,0,0,0,4,13,6,0,12,0,31,79,27,15,49,0,160,3,3,0,32,179,216,563,263,195,2531,227,3792
101041022,0,15,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,5,4,3,3,19,5,43
101041023,29,1250,0,4,5,239,8,256,19,0,0,3,0,22,12,3,0,4,0,17,32,9,4,7,0,54,186,87,79,1069,29,1445,16,0,0,0,0,19,14,8,0,3,0,27,42,5,11,100,0,152,7,0,0,5,0,16,4,0,0,0,0,12,6,0,0,4,0,10,26,18,16,302,3,364,11,9,6,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,3,7,3,4,0,18,7,0,0,0,0,10,8,5,0,9,0,21,0,0,0,0,0,10,0,0,0,0,0,0,48,18,18,251,3,339,10,3,0,0,0,11,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,20,94,18,8,51,4,181,6,4,0,34,281,323,488,179,114,2301,341,3425
101041024,20,1333,0,8,0,219,7,235,7,0,0,3,0,18,4,0,0,6,0,12,37,14,3,13,0,63,209,108,87,982,26,1415,6,0,4,0,0,0,6,5,0,10,0,19,49,11,4,93,0,158,14,0,0,10,0,30,6,0,0,0,0,3,0,0,0,0,0,4,55,25,19,354,10,462,27,8,0,24,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,4,0,22,0,0,3,0,0,6,12,4,0,0,0,16,12,3,0,6,0,19,7,0,3,0,0,10,0,0,0,0,0,0,56,25,21,324,4,436,0,0,0,6,0,3,4,0,0,0,0,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,4,8,0,3,4,0,12,91,23,12,47,0,176,4,0,0,23,325,358,504,198,140,2308,373,3525
101041025,29,4481,0,7,3,217,6,233,56,9,7,19,0,87,16,0,0,8,0,23,131,41,20,55,4,254,905,429,299,3635,60,5337,54,5,8,0,0,67,29,6,3,25,0,65,153,31,25,345,4,559,17,6,3,25,0,50,26,3,0,8,0,43,36,0,0,8,0,43,156,96,58,1136,7,1457,94,33,12,128,0,269,8,0,3,0,0,15,4,0,3,7,0,11,0,0,0,0,0,3,21,4,0,11,0,40,12,7,4,8,0,27,30,14,10,12,0,72,35,3,4,18,0,65,18,7,0,11,0,25,0,3,0,0,0,6,204,87,66,987,8,1352,4,0,3,5,0,12,32,3,0,3,0,44,21,0,4,9,0,39,5,0,0,0,0,3,7,0,0,0,0,12,36,11,0,46,0,88,339,83,87,151,7,676,18,3,3,70,520,617,2062,767,538,7511,633,11513
101041026,50,3425,0,15,3,362,21,397,7,3,0,18,0,29,23,0,0,16,0,40,90,21,16,46,0,176,564,289,214,2585,48,3697,22,0,9,0,0,34,21,0,4,19,0,43,121,34,30,221,7,415,16,5,0,10,0,28,18,8,0,8,0,43,38,0,3,0,0,43,120,57,49,910,25,1157,56,22,11,88,4,174,0,0,0,0,0,0,4,9,0,10,0,24,7,0,0,3,0,7,14,14,0,13,0,42,8,4,6,9,0,33,24,17,8,26,0,74,29,0,5,9,0,45,8,7,4,6,0,22,0,0,0,0,0,4,147,79,68,678,4,974,13,0,5,0,0,12,4,7,0,0,0,9,16,0,0,0,0,19,4,0,0,0,0,4,21,4,0,0,0,24,33,7,3,38,0,85,166,34,26,114,4,343,0,6,5,48,636,694,1284,510,400,5631,769,8600
101041027,53,3643,0,16,3,445,7,479,15,0,0,13,0,35,27,6,5,9,0,46,73,23,15,36,3,152,778,344,242,2913,68,4346,30,0,8,0,4,41,25,0,0,35,0,69,138,27,14,261,3,447,21,3,0,9,0,36,19,0,0,5,0,25,38,0,0,3,0,46,140,78,54,1051,15,1325,71,21,18,83,3,197,4,0,0,3,0,8,3,0,9,7,0,18,6,5,0,0,0,10,36,3,3,16,0,65,11,9,6,11,0,34,24,4,11,14,0,52,47,8,5,21,0,81,24,7,4,11,0,42,8,0,0,4,0,8,182,96,74,878,6,1242,3,0,0,0,0,8,13,8,0,3,0,25,16,0,0,12,0,26,4,3,3,0,0,15,16,0,4,0,0,19,26,9,0,38,0,76,280,61,43,105,8,499,7,8,3,50,660,726,1725,610,436,6309,807,9888
101051539,130,10163,4,23,31,1058,5,1122,232,6,14,66,4,323,27,9,3,18,3,55,77,24,22,93,0,222,871,611,450,8043,133,10102,193,6,30,10,0,239,44,11,5,53,0,110,111,64,39,583,15,803,67,29,10,54,4,165,21,13,3,17,0,57,227,6,7,3,0,242,207,166,78,2734,29,3212,104,45,14,195,0,355,51,0,6,0,0,53,25,10,0,23,5,62,11,3,0,0,0,15,25,13,4,74,0,128,47,12,4,5,0,79,47,20,24,23,0,117,45,22,0,37,0,112,19,0,4,20,0,39,17,8,0,0,0,25,237,173,124,1888,11,2426,20,3,5,0,0,27,22,4,10,10,0,49,41,0,11,24,0,73,7,0,0,4,0,16,22,9,0,0,0,29,28,18,9,80,0,136,1027,137,95,214,16,1495,56,10,4,191,1757,2024,3291,1214,842,17155,2067,24565
101051540,51,5868,0,20,9,434,0,469,38,3,5,34,0,75,24,0,0,4,3,38,98,26,21,57,0,204,703,343,280,4357,65,5741,41,8,11,5,0,61,20,4,3,27,0,54,123,37,21,346,4,532,49,18,9,20,0,99,18,3,0,7,0,33,32,4,3,5,0,37,141,67,69,1704,21,2000,110,27,21,141,8,306,6,0,0,0,0,4,41,7,0,4,0,57,14,0,0,5,0,19,69,15,3,57,3,150,14,5,7,5,0,42,24,15,12,10,0,60,28,7,5,15,0,58,17,4,0,5,0,23,4,0,0,0,0,7,158,91,68,1169,6,1492,12,3,0,0,0,12,12,0,0,0,0,17,24,0,3,20,0,49,3,3,0,0,0,5,3,0,0,0,0,3,36,11,8,38,0,100,294,83,57,141,13,596,17,3,8,125,1037,1189,1767,673,524,9698,1179,13839
101061541,33,3176,0,6,11,307,4,327,14,3,0,9,0,36,10,0,0,6,0,22,35,21,19,40,0,114,335,208,182,2074,39,2838,22,3,7,0,0,32,9,0,10,15,0,27,60,23,16,174,0,271,4,4,0,7,0,21,9,4,0,0,0,16,25,4,0,0,0,29,77,56,35,775,8,947,17,17,6,63,0,108,4,4,0,0,0,5,3,0,0,0,0,9,5,0,0,3,0,9,12,10,0,21,0,38,13,7,0,4,0,29,7,17,9,5,0,41,15,10,6,18,0,49,3,6,0,9,0,15,13,0,0,0,0,13,74,46,51,565,7,740,6,0,0,0,0,10,15,4,0,0,0,19,9,0,0,4,0,14,4,0,0,0,0,9,18,0,3,0,0,22,10,4,5,22,0,45,180,67,40,83,3,362,12,3,0,58,289,358,807,429,344,4822,361,6763
101061542,32,5528,0,14,9,238,3,263,66,3,11,36,0,107,63,11,13,45,0,136,97,40,38,89,0,259,785,466,391,3826,45,5507,23,6,15,5,0,50,18,6,8,35,0,76,127,56,51,337,5,573,38,11,7,26,0,85,17,10,8,13,0,49,23,14,6,6,0,49,170,115,79,1405,11,1776,74,37,10,193,0,318,3,0,3,3,0,11,8,3,0,16,0,26,6,0,0,5,0,12,24,13,5,27,0,64,9,8,5,3,0,27,38,18,15,15,0,92,59,10,9,30,0,115,11,4,7,8,0,26,5,0,0,3,0,11,200,152,91,1163,14,1619,11,4,5,3,0,26,27,12,0,6,0,46,19,3,5,16,0,48,12,6,0,0,0,15,11,0,0,0,0,11,37,7,4,50,0,98,373,110,88,182,0,760,9,0,4,63,647,731,1848,954,734,8436,739,12713
101061543,87,4903,4,14,13,512,11,552,87,0,4,15,0,109,12,0,0,16,0,31,43,10,11,40,6,110,272,223,140,3664,60,4362,88,0,8,5,0,98,13,0,3,19,0,32,46,20,22,288,0,372,3,3,0,18,0,26,8,0,0,0,0,12,57,6,0,9,0,74,56,58,45,1254,10,1421,37,21,0,84,4,147,3,0,0,0,0,5,136,58,17,63,0,277,5,0,0,0,0,5,21,6,0,18,0,47,15,3,0,4,0,26,20,13,11,15,0,55,8,0,0,7,0,16,5,0,0,0,0,7,7,4,0,4,0,18,83,57,40,801,4,979,28,0,0,6,0,38,8,0,0,3,0,4,8,0,0,3,0,11,6,0,0,0,0,6,11,0,0,0,0,12,15,3,10,19,0,47,300,61,48,109,4,528,17,0,4,128,583,738,1225,501,331,8203,752,11004
101061544,47,3303,0,14,5,329,12,356,26,0,5,12,0,48,10,0,0,4,0,15,19,19,3,14,0,55,267,147,140,2672,53,3272,28,0,5,0,0,42,8,0,0,16,0,24,37,7,15,200,6,270,8,3,0,13,0,17,8,3,0,4,0,5,9,0,0,0,0,9,46,46,32,1074,10,1205,28,5,3,44,4,85,3,0,0,0,0,3,21,5,3,0,0,27,0,0,0,0,0,0,7,4,0,9,0,15,7,3,0,0,0,20,15,0,14,13,0,39,12,0,3,4,0,21,3,0,0,0,0,3,0,0,0,0,0,4,60,28,32,680,10,800,19,0,3,0,0,26,8,0,3,0,0,20,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,3,5,3,5,14,0,32,124,22,11,55,3,220,6,3,0,69,604,680,663,252,252,5804,713,7677
102011028,19,2914,5,19,16,151,0,184,25,5,5,18,0,49,18,5,4,12,0,31,60,17,15,59,0,151,888,396,261,1957,28,3522,16,0,0,8,0,27,39,4,12,27,0,91,69,18,13,152,0,257,26,7,4,24,0,61,19,3,8,8,0,36,23,8,0,5,0,32,235,88,61,765,7,1150,91,38,17,124,0,257,4,0,9,0,0,11,9,7,6,8,0,35,3,0,0,0,0,6,15,4,9,28,0,54,11,20,5,12,0,53,46,14,19,11,0,86,34,6,6,15,0,71,20,3,12,9,0,41,0,0,0,0,0,0,166,108,61,571,7,906,9,0,0,8,0,18,48,5,10,9,0,70,13,0,4,7,0,31,0,0,0,3,0,5,0,0,0,0,0,3,58,4,12,26,0,95,273,102,104,128,8,615,12,3,0,21,224,266,1724,767,567,4192,266,7513
102011029,37,4375,4,14,9,269,0,302,80,13,23,43,0,161,21,6,4,13,0,42,85,21,16,56,0,181,1098,463,324,3186,24,5097,42,6,10,11,0,64,42,10,10,42,0,110,135,33,33,230,0,433,26,11,5,19,0,56,21,4,0,12,0,38,24,5,4,11,0,41,221,93,84,1166,10,1566,124,38,17,126,0,310,8,0,0,0,0,10,8,6,0,11,0,34,0,0,0,0,0,4,62,9,13,38,0,133,13,4,0,5,0,25,41,28,9,7,0,86,44,13,9,32,0,105,29,4,3,8,0,46,3,3,0,0,0,3,238,95,85,933,8,1350,6,3,0,3,0,14,58,13,8,0,0,86,34,7,15,22,0,70,6,0,3,0,0,9,9,0,4,0,0,9,48,15,3,32,0,95,380,120,107,173,3,784,11,4,4,47,357,428,2275,885,691,6761,427,11042
102011030,18,1711,0,3,4,136,0,145,80,0,6,0,0,86,7,6,3,17,0,34,43,7,9,26,0,93,348,164,121,1163,25,1815,15,3,4,0,0,23,10,3,3,8,0,21,42,13,9,69,3,139,57,4,7,23,0,96,7,3,0,3,0,12,17,0,0,0,0,21,64,38,20,323,3,457,90,38,12,127,0,266,7,0,0,0,0,8,25,0,8,9,0,41,3,0,0,4,0,6,68,19,11,63,3,170,10,4,4,0,0,21,22,12,8,5,0,44,12,0,0,11,4,33,10,0,0,9,0,20,4,0,4,0,0,7,89,47,32,340,3,505,4,0,0,0,0,3,20,4,0,0,0,21,12,0,0,5,0,18,0,0,0,0,0,3,3,0,4,0,0,8,11,4,7,13,0,28,202,49,32,47,0,338,5,3,0,25,368,393,1060,354,246,2638,415,4716
102011031,94,5240,12,27,25,304,6,381,259,19,27,36,6,347,40,11,0,15,0,70,128,34,12,84,0,252,1502,609,418,3741,103,6377,69,0,12,0,0,84,63,15,4,38,0,118,163,51,32,278,12,531,57,17,5,49,0,128,36,8,4,12,0,58,101,14,7,5,0,131,319,146,88,1285,14,1863,129,48,26,193,4,408,52,0,0,0,0,49,26,0,0,12,0,39,6,0,4,0,0,6,72,20,9,46,0,142,35,18,3,9,0,64,61,38,14,21,0,137,78,11,4,30,0,125,45,4,6,15,0,71,12,6,0,0,0,22,365,145,89,988,17,1598,39,5,0,4,0,44,116,9,6,4,0,138,53,4,8,14,0,75,30,3,5,9,0,51,43,3,8,0,0,50,72,14,9,50,0,140,692,146,116,185,10,1153,35,22,4,73,820,948,3788,1209,833,7905,1022,14758
102011032,59,7107,9,45,28,662,8,747,611,12,34,43,5,704,41,14,3,31,0,92,161,53,27,101,0,345,1550,797,593,4937,84,7960,422,23,41,9,0,498,62,17,10,50,0,133,215,60,46,418,3,738,69,29,15,75,3,189,45,11,9,16,0,80,548,10,4,9,5,569,359,203,131,1834,12,2538,179,81,44,270,0,574,242,5,9,0,3,266,29,15,8,25,0,68,6,0,0,0,0,4,48,23,10,55,3,142,79,35,20,25,0,151,74,62,37,31,0,206,94,16,11,36,0,158,109,4,8,19,0,141,21,6,3,0,0,36,340,193,153,1402,16,2099,16,3,0,3,0,22,93,11,19,8,0,128,117,8,12,29,0,163,21,4,0,4,0,31,59,0,3,0,0,58,76,22,15,73,0,180,1850,237,183,338,24,2629,80,10,13,89,1079,1266,6416,1632,1213,10692,1255,21204
102011033,12,2745,0,6,13,226,0,249,88,6,20,24,0,134,10,4,8,21,0,39,39,19,12,27,0,97,545,257,225,1526,13,2566,68,3,8,8,0,85,22,0,8,12,0,44,32,22,18,112,0,189,22,9,4,23,0,63,12,4,0,11,0,26,100,0,4,3,0,112,116,51,48,444,0,651,80,30,9,105,0,224,38,0,4,0,0,46,33,12,8,23,0,83,0,0,0,0,0,0,20,9,10,30,0,65,41,5,0,10,0,61,23,31,9,8,0,75,29,4,0,6,0,40,25,0,12,10,0,42,6,7,0,0,0,14,134,44,36,375,0,592,4,0,0,3,0,6,31,11,11,0,0,52,29,0,3,0,0,37,19,0,0,0,0,19,6,0,3,0,0,7,21,7,9,24,0,64,380,78,66,93,0,611,19,0,3,37,190,247,1639,547,463,3632,212,6485
102011034,17,3021,0,10,9,242,0,256,32,4,3,20,0,64,21,5,4,24,0,55,65,13,4,45,3,127,766,308,255,2111,27,3469,50,8,9,0,0,66,22,9,4,18,0,53,77,17,19,148,4,256,7,11,3,20,0,41,20,0,4,16,6,37,14,5,3,7,0,24,188,77,52,685,0,996,51,24,9,105,3,190,4,0,3,0,0,6,7,8,0,12,0,26,0,0,0,0,0,0,26,6,5,21,0,58,9,11,0,7,0,26,21,13,8,20,0,64,27,6,0,16,0,48,20,5,4,0,0,37,4,0,5,0,0,9,164,80,85,582,3,914,4,0,0,0,0,8,46,10,5,0,0,53,28,5,0,7,0,42,9,0,3,0,0,13,3,0,0,0,0,3,34,7,8,24,0,74,234,102,50,100,3,484,21,4,0,37,385,449,1558,632,479,4502,447,7615
102011035,19,2938,4,22,10,283,0,314,130,9,7,23,4,178,14,0,0,10,0,28,41,16,16,40,0,114,568,310,227,1877,22,3008,87,7,18,3,0,117,26,7,0,8,0,50,58,28,18,142,0,248,25,9,6,24,0,59,12,0,3,9,0,21,128,10,3,0,0,138,146,65,23,580,8,825,48,22,10,96,0,173,36,0,0,0,0,39,3,8,0,0,0,16,0,0,0,0,0,0,15,12,9,22,0,58,32,6,0,10,0,49,28,16,10,10,0,56,17,10,4,27,0,54,37,0,5,6,0,47,3,3,0,0,0,9,131,53,58,495,3,739,16,0,0,0,0,16,36,6,7,0,0,56,39,0,0,6,0,58,9,3,0,0,0,12,16,0,0,3,0,26,19,9,0,32,0,58,449,79,59,107,0,696,18,0,0,34,152,208,1772,620,433,4144,193,7157
102011036,36,3436,0,15,9,274,0,304,74,7,5,26,0,109,9,6,0,5,0,23,63,16,13,28,4,121,744,379,268,2294,22,3709,77,5,22,7,0,119,27,0,8,19,0,53,76,24,25,204,4,329,14,13,4,35,0,69,15,5,0,11,0,28,74,5,0,0,3,82,169,72,54,691,6,987,61,31,11,104,4,215,48,0,0,0,0,46,5,5,0,7,0,15,0,0,0,0,0,0,21,7,4,26,0,56,25,21,0,7,0,56,29,14,16,22,0,84,37,12,6,15,0,61,26,0,0,5,0,33,0,0,3,5,0,9,153,88,65,625,0,935,13,4,0,0,0,22,30,14,0,8,3,55,26,0,6,11,0,42,10,0,4,0,0,15,9,0,0,0,0,9,34,17,8,30,0,77,377,82,66,131,0,659,25,5,0,29,183,242,1778,733,500,4950,242,8205
