SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
116031314,15,10,3,0,30,21,15,13,3,50,53,19,11,3,82,35,14,5,0,59,21,10,9,3,37,16,11,3,0,23,6,4,0,0,14,5,0,0,3,13,5,10,3,4,15,8,0,0,0,8,211,109,50,18,385
116031315,40,12,14,7,73,41,17,11,0,74,115,53,20,10,204,81,37,17,7,138,66,27,12,3,108,18,23,12,7,65,37,27,11,0,73,7,12,0,4,22,17,15,9,3,48,5,8,0,3,16,502,267,121,52,936
116031316,59,44,42,22,172,99,48,33,24,198,132,70,39,26,264,59,44,21,14,134,53,42,10,10,115,18,18,9,6,47,10,18,8,9,46,6,7,6,3,21,33,25,14,14,84,23,12,7,4,44,677,437,250,169,1525
116031317,69,37,15,13,136,89,31,15,9,148,166,65,29,16,273,94,35,18,12,156,55,24,10,13,102,32,14,5,0,56,10,19,3,4,35,5,8,11,3,22,29,21,12,7,65,17,8,5,0,26,704,328,154,114,1305
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,24,28,8,4,61,63,22,5,6,98,115,71,21,6,212,71,35,16,11,134,84,23,13,4,122,24,24,8,0,63,34,22,10,3,71,17,11,11,0,36,18,25,4,7,52,8,8,4,0,14,517,319,118,54,1001
117011320,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16
117011321,19,3,0,0,17,19,10,6,0,35,56,27,7,0,92,48,27,7,0,83,57,28,6,0,87,23,9,3,0,38,22,21,4,0,45,15,13,3,0,31,11,18,4,0,28,6,0,0,0,12,296,181,44,8,522
117011323,29,6,11,5,50,44,23,8,0,65,67,31,15,0,113,70,30,7,0,109,56,22,9,0,90,17,16,0,0,27,17,19,4,0,36,19,12,4,0,34,15,16,3,4,43,10,0,0,0,12,401,205,61,16,685
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,21,3,0,0,23,33,3,3,0,42,55,20,0,0,76,36,19,0,3,61,29,20,0,4,51,18,5,0,0,25,9,8,3,5,24,3,5,5,0,14,12,6,0,0,20,5,0,0,0,5,274,107,24,14,415
117011635,17,5,3,6,30,40,11,0,0,51,87,25,0,0,118,48,21,3,0,65,63,25,3,0,85,23,7,0,0,35,23,30,3,0,57,15,10,7,0,30,9,4,8,0,26,4,0,0,0,4,391,147,30,7,578
117021327,13,8,0,0,19,23,3,0,0,28,69,24,0,0,91,63,15,0,0,81,66,28,0,0,101,25,6,0,0,27,28,20,0,0,46,29,32,8,0,71,17,14,8,3,41,0,0,0,0,0,377,162,26,7,573
117021328,9,6,0,0,13,19,3,0,0,19,38,19,4,0,57,33,16,0,0,49,21,19,0,0,39,6,4,0,0,11,6,10,0,0,16,14,9,5,0,18,3,9,3,0,20,0,0,0,0,0,175,98,15,3,296
117021636,13,4,0,0,22,32,9,0,3,40,62,24,3,0,91,55,21,4,0,75,34,17,6,0,58,16,4,0,0,21,20,8,0,0,28,27,13,5,0,46,20,15,0,0,34,4,0,0,0,4,324,122,21,11,473
117021637,21,12,3,0,45,52,14,4,0,69,75,31,4,0,113,56,21,4,0,84,47,14,5,0,74,21,14,3,0,34,12,13,5,0,29,9,11,5,0,29,18,3,7,0,31,10,0,0,0,14,395,158,44,11,611
117031329,7,0,0,0,9,3,4,0,0,11,17,5,0,0,17,16,3,0,0,20,12,8,0,0,23,7,0,0,0,5,11,4,0,0,11,26,16,5,0,46,11,4,0,0,12,3,0,0,0,5,119,41,11,0,173
117031330,18,4,0,0,24,19,4,0,0,27,35,10,5,0,47,39,23,0,0,65,56,18,5,0,76,15,9,0,0,21,17,9,0,0,30,41,10,0,0,56,11,4,0,0,16,0,0,0,0,5,278,100,13,4,400
117031331,36,8,3,6,47,56,12,0,0,70,67,29,4,6,102,33,24,10,0,65,42,19,3,0,64,17,0,0,0,18,30,13,0,0,40,49,19,0,0,70,19,19,8,4,40,9,0,0,0,10,435,175,35,14,661
117031333,7,3,0,0,14,24,6,0,0,28,37,8,0,0,53,25,7,0,0,30,18,14,0,0,30,15,0,0,0,15,9,4,0,0,12,36,6,0,0,42,12,11,3,0,22,6,0,0,0,6,233,66,11,3,314
117031336,9,4,0,0,18,9,4,0,0,14,27,6,3,0,31,21,4,3,0,34,11,11,0,0,26,8,0,0,0,7,12,6,0,0,17,26,10,3,0,35,8,11,0,0,17,3,0,0,0,4,160,68,11,0,240
117031638,3,0,0,0,3,5,3,0,0,13,17,3,0,0,14,19,5,0,0,25,25,4,0,0,30,3,3,0,0,5,12,3,0,0,15,10,5,0,0,16,9,5,0,0,14,0,0,0,0,0,105,40,8,0,152
117031639,3,0,0,0,3,8,0,0,0,8,8,5,0,0,13,6,4,0,0,11,7,0,0,0,8,5,0,0,0,5,4,0,0,0,3,7,0,0,0,14,0,0,0,0,3,0,0,0,0,0,67,27,7,0,94
117031640,10,3,0,0,13,23,3,3,0,29,44,14,0,0,57,29,10,0,4,44,44,15,0,0,57,13,3,4,0,24,12,5,0,0,23,15,13,0,0,26,8,8,0,0,18,0,0,0,0,0,231,91,14,6,343
117031641,18,0,0,0,22,20,5,0,0,30,54,9,5,0,73,34,12,3,0,51,32,4,0,0,39,7,0,0,0,14,15,4,0,0,21,31,12,4,0,46,10,10,0,0,21,6,0,0,0,6,272,87,23,3,394
117031642,17,4,0,3,22,29,6,0,0,32,34,9,7,0,55,23,9,5,0,36,13,8,3,0,30,8,0,4,0,13,8,3,0,0,17,18,10,0,0,20,14,7,7,0,29,0,3,0,0,9,221,69,26,5,332
117031643,8,3,0,0,14,23,4,0,0,29,39,9,3,0,53,30,14,0,0,44,46,11,0,0,54,16,8,0,0,18,11,10,4,0,27,20,7,0,0,35,9,4,0,0,9,0,0,0,0,0,230,80,10,0,319
117031644,5,0,0,0,5,3,0,0,0,4,9,0,0,0,11,13,5,0,0,15,19,7,0,0,26,3,4,0,0,10,0,0,3,0,7,31,0,0,0,34,3,7,0,0,10,0,0,0,0,0,100,24,0,0,126
117031645,14,3,0,0,16,17,6,0,0,25,44,13,0,0,62,38,8,0,0,48,20,7,0,0,29,13,3,0,0,19,9,7,0,0,16,22,10,0,0,30,0,9,0,0,12,3,0,0,0,7,263,78,8,0,345
117031646,9,0,0,0,6,14,3,0,0,15,20,3,0,0,28,17,3,0,0,16,10,0,0,0,9,3,0,0,0,4,8,0,0,0,9,5,0,0,0,3,7,0,0,0,16,0,0,0,0,4,112,32,9,0,149
117031647,38,7,9,0,56,39,4,3,4,42,32,14,3,0,52,33,9,4,0,46,31,14,3,0,54,6,0,3,0,6,15,0,0,0,18,7,8,0,0,18,20,5,3,0,31,8,0,0,0,15,313,98,29,4,443
117031648,6,6,0,0,18,16,4,0,0,22,38,11,0,0,47,37,9,0,0,40,26,13,0,0,39,8,0,0,0,9,13,8,0,0,16,11,4,0,0,13,5,6,0,0,9,3,0,0,0,5,187,64,8,5,261
118011339,14,3,3,0,16,13,5,0,0,16,47,17,0,4,71,39,21,8,0,63,39,13,3,0,60,11,12,0,0,24,25,12,3,0,42,50,37,8,0,93,21,8,0,4,33,4,0,0,0,3,289,147,35,4,476
118011340,18,5,0,0,25,18,5,0,0,25,65,30,4,0,107,45,26,3,0,73,37,21,3,0,64,10,7,3,0,23,19,10,6,0,29,41,32,7,0,81,24,19,11,0,49,6,0,0,0,3,318,174,36,5,527
118011341,10,8,0,0,17,32,9,0,0,37,48,15,0,0,64,35,20,0,0,61,43,27,6,0,80,11,12,0,0,26,21,13,0,0,39,53,39,10,0,98,18,13,5,0,40,7,0,0,0,9,326,169,33,0,523
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,14,0,0,0,11,7,8,3,0,16,45,23,0,0,65,32,15,5,0,49,29,15,10,0,53,8,3,0,0,12,18,11,4,0,37,31,22,3,0,56,21,10,6,0,40,3,4,0,0,10,237,118,33,3,393
118011345,9,5,0,0,11,13,4,0,0,13,21,3,6,0,38,31,10,6,0,45,34,15,3,0,54,19,0,0,0,21,23,8,0,0,35,67,51,6,0,123,5,19,8,0,30,5,4,0,0,8,250,130,29,0,412
118011346,11,0,0,0,10,14,6,0,0,18,29,10,4,4,43,25,17,0,0,41,23,20,4,0,48,5,7,0,0,11,25,9,0,0,32,26,34,9,5,75,16,12,3,0,28,0,5,0,0,8,197,128,21,10,360
118011347,6,5,0,0,9,3,0,0,0,6,22,11,3,0,27,20,5,0,0,32,29,17,0,0,45,4,0,0,0,4,18,6,0,0,26,37,19,5,0,68,14,7,0,0,24,6,0,0,0,6,171,64,18,0,255
118011649,11,6,0,0,15,12,7,3,0,24,37,16,3,0,60,33,11,3,0,48,31,19,4,0,55,19,5,0,0,23,22,12,0,0,35,46,33,9,4,86,24,16,0,0,40,0,0,0,0,0,277,143,26,9,453
118011650,7,8,0,0,16,4,5,4,0,15,28,12,0,0,38,24,14,0,0,34,26,12,5,0,42,12,4,0,0,15,15,7,6,0,27,44,16,0,0,64,15,11,3,0,27,6,0,0,0,5,196,92,11,5,306
118021564,9,4,0,0,14,14,3,3,0,18,53,12,0,0,67,40,14,3,0,59,28,18,3,0,47,14,4,0,0,22,15,7,5,0,28,16,13,6,0,35,12,7,3,0,18,4,0,0,0,0,233,85,22,0,341
118021565,15,11,0,0,22,29,13,10,0,46,57,15,4,0,77,42,23,6,0,69,37,13,3,0,51,15,11,0,0,27,17,16,0,0,35,20,15,0,0,30,5,8,0,0,21,0,0,0,0,0,288,124,25,4,437
118021566,11,6,0,0,20,20,5,0,0,29,32,7,0,0,42,40,17,7,0,59,19,16,0,0,43,17,3,4,0,24,9,0,0,0,13,27,17,3,0,49,15,12,5,0,30,0,0,0,0,0,224,96,18,0,333
118021567,33,4,3,5,42,39,12,0,0,56,69,19,10,0,96,36,28,0,0,59,30,23,3,0,62,16,10,0,0,28,11,12,6,0,22,22,14,0,0,36,18,12,0,0,29,5,5,0,0,10,335,153,32,11,534
118021568,20,4,0,0,22,22,0,0,0,31,44,4,3,4,59,47,14,0,0,54,35,13,6,0,54,18,5,0,0,30,16,7,0,0,26,14,11,4,0,31,16,11,3,0,29,4,0,0,0,4,271,80,19,4,379
118021569,21,7,0,0,30,21,0,5,0,26,62,26,0,0,91,77,22,0,0,98,49,24,3,0,82,20,7,0,0,33,23,8,6,0,38,33,29,5,0,65,26,10,4,0,46,6,0,0,0,6,364,156,24,6,549
118021570,16,10,0,0,23,15,3,0,0,21,36,15,0,0,58,36,15,0,0,50,40,17,3,0,63,9,0,0,0,15,23,10,4,0,38,25,28,3,0,52,17,5,3,0,28,3,0,0,0,3,249,116,19,0,383
118021651,17,0,0,0,18,26,7,0,0,32,53,18,0,0,72,52,23,0,0,79,52,17,4,0,73,18,7,0,0,25,30,16,0,0,47,36,41,9,0,84,26,13,6,0,44,5,0,0,0,5,344,150,30,12,529
118021652,15,5,0,0,18,23,3,0,0,32,42,16,0,0,57,25,10,0,0,39,18,15,0,0,35,12,9,0,0,24,10,8,8,0,29,9,10,0,0,24,9,11,0,0,25,4,0,0,0,11,220,101,28,5,346
118021653,31,13,7,0,48,49,10,5,0,65,84,34,8,5,133,41,18,7,0,62,54,25,11,0,88,26,11,6,0,41,24,23,0,0,49,15,17,5,0,40,13,12,10,5,42,4,0,0,0,3,394,174,64,20,655
118021654,3,4,0,0,22,15,0,4,0,20,26,10,0,0,35,13,3,0,0,19,9,5,0,0,20,3,0,5,0,10,4,3,0,0,11,8,16,3,0,20,8,0,6,0,13,3,0,0,0,8,143,68,21,10,237
119011354,57,35,15,8,112,71,25,18,21,128,110,55,31,21,216,82,33,20,12,140,56,23,14,8,100,31,22,6,6,66,10,21,21,3,59,10,14,8,5,33,14,15,13,7,58,18,8,3,0,35,600,331,191,119,1244
119011355,3,4,0,0,11,0,0,0,0,0,9,6,0,0,15,4,5,0,3,10,5,7,0,0,4,3,0,0,0,5,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,17,5,6,49
119011356,25,18,7,5,56,23,15,11,11,54,67,22,18,4,110,43,23,9,10,85,23,17,3,0,56,9,8,4,0,25,10,13,5,8,28,4,5,5,3,17,12,3,3,10,31,6,8,4,0,13,284,185,95,62,622
119011358,12,17,0,0,36,59,10,7,0,82,93,33,15,9,145,55,38,5,0,104,59,26,11,0,92,30,17,9,0,58,25,19,4,0,52,15,11,3,3,30,11,16,6,0,37,6,5,0,0,10,433,222,69,29,759
119011360,29,19,3,0,53,51,11,4,5,67,110,30,12,5,164,68,26,6,4,116,57,37,10,4,109,29,23,4,3,62,18,21,12,0,54,15,14,10,0,41,24,22,8,6,56,10,9,0,0,16,512,235,91,49,882
119011361,62,21,11,5,101,69,19,12,16,123,126,57,28,17,224,75,39,17,11,139,50,25,4,8,84,21,16,0,0,47,13,30,3,0,53,3,14,8,4,30,20,13,15,7,57,15,9,3,0,27,580,319,142,93,1131
119011571,44,24,5,0,74,48,21,10,9,80,104,57,15,3,176,65,22,7,0,92,50,23,3,0,75,20,14,10,4,45,6,13,0,4,25,4,5,3,3,23,24,13,11,8,49,12,13,0,0,22,494,265,108,38,903
119011572,51,29,11,3,91,65,24,14,0,112,109,55,21,13,196,67,24,12,5,109,42,28,12,3,93,23,17,4,4,44,13,10,11,5,39,4,3,4,0,13,24,13,3,3,43,4,6,0,0,14,526,286,116,48,978
119011655,29,9,7,8,55,43,9,9,7,68,52,39,13,10,117,40,23,7,9,76,38,17,16,7,82,26,6,7,0,33,13,14,4,3,31,7,7,4,3,27,15,14,3,14,46,11,0,0,5,19,331,187,96,74,685
119011656,18,9,9,4,44,31,9,11,5,53,56,31,9,11,105,37,22,8,7,78,24,15,8,4,47,14,11,6,3,32,4,17,9,0,31,3,14,4,3,17,6,10,8,5,30,9,5,0,0,16,257,175,97,56,585
119011657,18,12,8,0,31,23,11,3,0,36,65,19,8,8,98,48,10,8,6,64,30,20,13,0,63,16,14,5,0,34,14,5,0,7,31,7,8,0,0,15,15,12,5,0,35,0,0,0,0,3,269,142,53,21,487
119011658,17,11,7,0,39,24,5,3,0,33,74,38,10,4,129,49,29,8,0,85,53,20,7,0,86,34,11,0,0,42,20,10,3,8,45,13,17,5,3,46,15,15,7,0,34,3,4,0,0,5,376,180,63,21,637
119021362,38,24,4,0,66,70,20,4,0,94,167,45,15,3,226,100,34,9,7,152,74,33,8,5,116,40,19,0,0,59,21,22,9,5,59,11,20,9,5,35,24,16,5,7,52,6,3,0,0,6,649,274,97,37,1056
119021366,48,25,13,10,96,60,21,16,9,106,124,34,21,7,187,49,28,24,10,111,39,27,15,6,85,10,20,8,7,37,16,12,9,0,43,6,9,8,4,31,14,15,12,10,54,14,5,4,0,22,490,252,156,87,986
119021367,23,12,7,3,46,51,18,5,5,69,91,19,15,0,126,52,32,5,10,99,36,19,11,0,59,24,13,6,0,40,23,21,0,0,45,4,11,9,0,23,11,17,8,8,47,10,3,0,0,9,379,200,74,24,686
119021573,25,12,7,5,43,33,11,5,8,46,78,23,8,6,118,43,15,3,0,63,25,17,0,0,46,10,7,0,0,17,7,5,0,0,12,5,4,5,0,14,14,0,8,0,19,5,0,0,0,8,319,139,50,28,532
119021574,14,13,6,4,32,27,6,0,0,35,55,14,7,4,89,26,6,3,0,42,23,11,3,3,32,6,5,0,0,9,0,5,3,4,17,0,5,0,0,5,3,11,6,0,24,3,3,0,0,10,216,113,41,27,391
119021659,32,16,0,0,50,34,12,0,0,59,88,21,6,0,115,45,16,5,3,66,23,10,7,0,38,15,6,0,0,20,14,8,4,4,30,9,3,0,5,15,15,4,0,3,25,4,0,0,0,8,348,124,29,18,526
119021660,30,10,4,0,44,33,6,0,0,40,60,29,9,0,94,36,16,7,0,58,31,3,7,0,38,13,8,0,0,15,4,4,5,0,16,3,0,4,0,11,14,0,4,0,16,5,0,0,0,9,295,95,30,4,429
119021661,28,8,0,0,38,36,15,0,0,52,72,18,0,3,102,50,28,5,3,88,41,16,0,0,61,18,10,0,0,28,12,13,4,0,29,4,11,3,0,18,17,13,0,0,30,4,0,0,0,6,335,166,33,7,536
119021662,21,12,3,0,36,41,0,0,0,46,100,31,6,0,137,85,36,6,0,121,62,35,8,0,103,28,18,3,0,52,23,26,6,0,53,21,25,8,0,56,27,18,0,0,48,8,0,0,0,15,478,212,54,15,761
119021663,11,7,0,0,14,21,0,0,0,28,44,22,0,4,76,13,11,3,5,32,30,5,0,0,35,21,10,9,0,32,3,7,0,0,12,4,3,0,0,11,8,8,5,0,17,0,0,0,0,5,178,89,33,14,311
119031370,21,19,3,0,43,51,17,8,3,77,79,21,12,0,107,51,22,7,6,87,36,22,13,0,65,29,10,0,3,44,9,25,4,0,38,5,4,4,0,16,25,10,11,5,44,5,4,0,4,9,383,173,72,20,641
119031371,9,0,0,0,12,23,11,0,0,40,51,25,8,3,82,31,10,3,0,49,36,21,0,0,56,21,12,0,0,33,14,16,7,0,35,15,18,6,0,40,13,10,3,0,31,0,0,0,0,0,251,132,31,10,417
119031372,29,10,7,0,44,41,14,5,0,67,108,32,11,6,156,49,33,10,0,94,47,32,10,0,86,34,22,3,0,61,31,31,6,0,66,29,28,9,0,69,16,21,5,6,48,12,0,0,0,9,448,249,81,13,797
119031373,55,16,11,4,88,47,7,8,0,65,102,33,14,0,141,42,17,3,0,66,37,17,7,0,58,12,5,0,0,23,11,15,0,0,30,0,7,3,0,15,20,10,7,3,34,9,4,0,0,8,426,172,63,17,679
119031374,28,19,6,0,61,49,19,0,3,69,104,48,11,5,166,62,41,8,0,112,76,30,11,0,116,36,14,0,4,57,19,39,7,0,62,34,19,5,0,58,13,12,6,5,32,5,3,0,0,10,526,282,73,24,899
119031664,17,8,0,0,32,34,8,0,0,44,80,22,0,0,114,54,19,0,0,75,32,10,0,4,46,13,14,0,0,29,15,3,0,5,23,9,10,0,0,21,5,9,3,0,18,7,0,0,0,7,356,127,20,13,522
119031665,28,7,4,0,36,26,9,7,0,47,62,15,8,3,89,50,9,6,6,78,44,14,0,0,65,16,14,0,0,32,11,9,7,0,26,6,14,4,0,26,5,10,0,3,20,3,0,0,0,8,338,130,46,13,528
119031666,15,8,0,0,27,27,4,0,0,32,55,33,0,0,89,56,30,4,0,88,41,36,3,0,85,25,11,0,0,39,20,18,5,0,43,8,16,4,0,24,13,9,4,6,22,3,0,0,0,4,296,186,22,4,511
119031667,28,12,0,0,36,27,9,0,0,37,44,23,3,0,75,58,21,3,4,85,39,11,7,0,48,15,4,0,0,21,14,10,0,0,21,5,5,0,0,9,7,7,7,0,20,4,6,0,0,3,288,115,24,4,432
119041377,21,10,4,3,35,37,5,5,0,50,77,31,8,0,118,54,30,12,0,97,48,23,0,0,70,26,9,0,5,42,15,18,7,0,43,15,20,6,0,46,7,12,4,0,22,0,3,4,0,5,341,192,51,10,597
119041378,23,9,3,0,29,23,4,0,0,30,58,20,3,0,89,45,14,3,0,72,44,23,4,0,77,21,7,3,0,28,14,11,5,0,27,9,6,0,0,18,8,5,0,0,19,3,0,0,0,5,296,110,31,6,445
119041379,32,11,0,3,50,46,5,5,0,54,85,34,9,4,128,60,25,0,0,90,63,16,5,4,86,22,8,0,0,35,19,23,3,0,46,15,16,5,0,31,22,5,9,0,33,6,3,0,0,10,442,176,38,12,674
119041380,32,19,0,0,52,46,14,0,0,62,84,31,11,0,124,72,31,3,0,106,44,27,6,0,73,27,16,0,0,42,14,20,3,0,42,12,17,4,5,37,25,17,6,0,47,3,0,0,0,6,438,211,40,11,694
119041381,36,22,0,0,60,57,14,4,0,74,110,38,11,3,160,69,21,4,4,91,45,23,3,5,75,21,16,0,0,37,14,13,6,0,33,8,13,9,0,33,21,12,4,0,35,9,3,0,0,15,484,199,43,21,743
119041382,25,18,0,0,49,38,14,3,0,61,100,26,5,3,137,67,28,7,0,103,53,34,3,0,93,36,6,0,0,46,19,22,3,0,51,20,25,3,0,49,28,27,7,0,61,5,4,0,0,8,450,230,52,12,744
119041668,20,8,5,4,33,32,8,3,4,54,79,22,15,0,119,62,26,6,5,94,42,17,9,7,76,17,9,3,3,35,17,13,4,0,34,16,10,8,0,30,16,15,9,10,48,0,5,3,0,9,366,165,70,34,638
119041669,13,8,0,5,27,27,3,4,3,36,61,25,8,3,96,39,21,8,0,71,32,17,0,0,50,12,15,3,0,28,12,17,0,0,28,3,6,5,0,21,6,7,0,0,19,0,0,0,0,4,235,139,42,21,433
119041670,28,5,0,0,40,37,10,0,0,48,96,27,7,0,136,71,19,8,0,94,61,20,7,0,84,19,20,0,4,40,14,13,0,0,29,8,17,0,5,27,14,4,8,0,33,3,0,3,0,7,411,172,39,22,640
119041671,11,0,0,0,14,3,4,5,0,14,31,0,0,0,31,21,0,0,0,21,23,0,0,0,23,10,0,0,0,13,8,0,0,0,5,10,6,0,0,10,7,0,0,0,7,0,0,0,0,0,148,22,4,4,177
120011383,21,8,3,3,35,36,14,6,0,52,82,40,5,0,132,78,23,3,0,105,73,36,6,0,119,36,17,8,0,57,34,25,8,0,66,55,33,11,0,106,22,14,6,0,42,9,5,0,0,10,539,246,57,7,851
120011385,19,3,0,0,27,30,9,3,0,39,66,27,5,0,103,67,20,5,0,84,48,28,0,0,79,31,8,0,0,45,36,20,6,0,67,57,49,7,5,111,18,19,4,0,38,0,4,0,0,6,402,200,35,4,643
120011386,29,14,0,0,39,41,20,0,0,66,101,23,7,9,134,71,40,3,0,118,93,30,11,0,130,35,13,0,0,54,43,29,3,0,69,43,18,8,0,73,37,19,15,0,66,11,0,0,0,16,564,216,59,12,849
120011672,5,7,0,0,14,25,11,0,0,36,55,19,0,0,76,49,15,4,0,70,29,25,6,0,63,24,9,3,0,40,14,15,5,0,38,16,13,8,0,34,8,16,7,0,25,3,0,0,0,3,272,141,23,5,446
120011673,14,5,0,0,12,24,0,0,0,32,45,12,5,0,55,36,5,0,0,43,29,8,0,0,39,6,7,0,0,11,17,6,0,0,22,17,3,3,0,22,8,4,0,0,17,0,0,0,0,0,245,58,7,0,317
120021387,16,6,0,0,21,20,3,0,0,20,49,8,5,5,66,34,6,6,0,51,50,18,0,0,69,20,0,0,0,21,19,9,0,0,34,59,49,6,0,113,21,16,6,0,36,0,0,0,0,0,325,138,22,9,498
120021389,8,4,6,0,16,21,3,0,0,31,46,18,0,0,66,40,17,5,0,57,39,23,4,0,68,16,6,0,0,22,28,15,0,0,46,44,29,5,0,74,14,13,3,3,37,0,0,0,0,3,292,142,27,9,469
120021674,5,5,0,0,10,11,5,0,0,9,21,14,0,0,39,24,10,0,0,32,33,19,3,0,53,9,0,0,0,15,16,3,0,0,23,29,21,0,0,43,16,8,3,0,24,0,0,0,0,3,179,86,11,5,275
120021675,19,6,0,0,25,29,7,0,6,42,69,18,3,0,92,69,35,3,0,113,53,41,8,0,99,17,11,0,0,32,27,28,0,0,60,36,37,9,0,82,17,18,4,0,39,3,0,0,0,8,393,233,34,5,668
120031392,12,5,0,0,16,32,11,3,0,46,73,16,8,0,96,63,14,0,0,82,50,25,4,0,73,20,5,0,0,28,17,6,3,0,30,12,13,8,0,32,18,4,3,0,36,6,0,0,0,10,338,113,37,11,497
120031393,26,6,0,5,41,56,7,0,0,68,94,32,4,0,135,72,38,6,0,114,66,36,6,3,111,20,10,0,0,33,23,16,0,0,45,24,16,5,3,46,14,18,9,5,44,4,0,0,0,10,478,206,50,17,755
120031394,27,11,0,3,36,38,5,3,0,44,95,30,7,0,131,77,27,0,0,108,76,38,5,0,119,35,8,0,0,42,24,12,5,5,46,24,23,7,0,50,18,21,5,3,46,0,0,0,0,8,485,195,31,14,724
120031395,15,5,0,0,17,32,0,0,0,40,68,17,0,0,81,48,13,3,0,70,44,26,0,0,72,17,9,0,0,25,25,20,5,0,41,30,23,4,0,54,15,4,0,4,26,4,0,0,0,6,322,134,18,4,478
120031396,27,19,5,3,50,34,11,0,3,48,83,29,8,0,122,55,12,0,0,74,50,12,0,0,62,20,9,0,0,31,33,10,5,0,43,15,10,3,0,26,6,4,3,0,12,6,4,0,0,8,405,146,35,8,597
120031576,9,4,0,0,14,7,5,0,0,17,13,10,0,0,23,18,4,4,0,26,14,6,0,0,20,4,5,3,0,13,4,8,0,0,12,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,89,47,6,3,153
120031676,22,0,0,0,26,31,10,0,0,41,64,11,3,0,85,51,16,0,0,72,34,15,5,0,50,16,9,0,0,19,14,9,3,0,29,11,8,6,0,21,8,6,5,0,19,7,0,0,0,6,300,97,22,3,423
120031677,23,5,0,0,28,21,7,0,0,29,55,20,3,0,81,39,14,0,0,54,45,15,5,0,67,14,7,5,0,21,15,11,0,0,27,8,14,4,0,26,17,4,0,0,27,4,0,0,0,4,285,110,26,15,423
120031678,24,0,4,0,30,31,14,0,0,42,65,22,3,3,91,46,15,7,0,63,40,12,0,0,53,13,11,0,0,23,8,10,0,0,18,10,7,4,0,20,11,14,0,0,25,4,0,0,0,4,377,129,20,7,532
120031679,20,8,0,0,27,22,5,0,0,25,53,18,3,5,71,34,22,4,0,56,40,11,8,0,50,15,0,0,0,20,17,8,5,0,23,21,21,0,4,50,12,16,0,4,36,7,4,0,0,9,278,131,28,14,453
120031680,14,10,0,0,27,21,4,0,0,29,51,13,0,0,66,39,14,0,0,54,24,4,0,0,28,22,4,0,0,23,12,4,5,0,27,18,10,0,4,34,11,8,3,0,21,4,0,0,0,4,276,87,19,6,388
