SA2_MAINCODE_2016,C06_M_NatPhy_sci_15_19,C06_M_NatPhy_sci_20_24,C06_M_NatPhy_sci_25_34,C06_M_NatPhy_sci_35_44,C06_M_NatPhy_sci_45_54,C06_M_NatPhy_sci_55_64,C06_M_NatPhy_sci_65_74,C06_M_NatPhy_sci_75_84,C06_M_NatPhy_sci_85_ov,C06_M_NatPhy_sci_Tot,C06_M_InfTec_15_19,C06_M_InfTec_20_24,C06_M_InfTec_25_34,C06_M_InfTec_35_44,C06_M_InfTec_45_54,C06_M_InfTec_55_64,C06_M_InfTec_65_74,C06_M_InfTec_75_84,C06_M_InfTec_85_ov,C06_M_InfTec_Tot,C06_M_EngRT_15_19,C06_M_EngRT_20_24,C06_M_EngRT_25_34,C06_M_EngRT_35_44,C06_M_EngRT_45_54,C06_M_EngRT_55_64,C06_M_EngRT_65_74,C06_M_EngRT_75_84,C06_M_EngRT_85_ov,C06_M_EngRT_Tot,C06_M_ArchBuild_15_19,C06_M_ArchBuild_20_24,C06_M_ArchBuild_25_34,C06_M_ArchBuild_35_44,C06_M_ArchBuild_45_54,C06_M_ArchBuild_55_64,C06_M_ArchBuild_65_74,C06_M_ArchBuild_75_84,C06_M_ArchBuild_85o,C06_M_Arch_building_Tot,C06_M_AgEnv_RS_15_19,C06_M_AgEnv_RS_20_24,C06_M_AgEnv_RS_25_34,C06_M_AgEnv_RS_35_44,C06_M_AgEnv_RS_45_54,C06_M_AgEnv_RS_55_64,C06_M_AgEnv_RS_65_74,C06_M_AgEnv_RS_75_84,C06_M_AgEnv_RS_85_ov,C06_M_AgEnv_RS_Tot,C06_M_Health_15_19,C06_M_Health_20_24,C06_M_Health_25_34,C06_M_Health_35_44,C06_M_Health_45_54,C06_M_Health_55_64,C06_M_Health_65_74,C06_M_Health_75_84,C06_M_Health_85o,C06_M_Healt_To,C06_M_Educ_15_19,C06_M_Educ_20_24,C06_M_Educ_25_34,C06_M_Educ_35_44,C06_M_Educ_45_54,C06_M_Educ_55_64,C06_M_Educ_65_74,C06_M_Educ_75_84,C06_M_Educ_85o,C06_M_Educ_Tot,C06_M_MngtCom_15_19,C06_M_MngtCom_20_24,C06_M_MngtCom_25_34,C06_M_MngtCom_35_44,C06_M_MngtCom_45_54,C06_M_MngtCom_55_64,C06_M_MngtCom_65_74,C06_M_MngtCom_75_84,C06_M_MngtCom_85o,C06_M_MngtCom_Tot,C06_M_Soc_cult_15_19,C06_M_Soc_cult_20_24,C06_M_Soc_cult_25_34,C06_M_Soc_cult_35_44,C06_M_Soc_cult_45_54,C06_M_Soc_cult_55_64,C06_M_Soc_cult_65_74,C06_M_Soc_cult_75_84,C06_M_Soc_cult_85o,C06_M_Soc_cult_Tot,C06_M_Creative_art_15_19,C06_M_Creative_art_20_24,C06_M_Creative_art_25_34,C06_M_Creative_art_35_44,C06_M_Creative_art_45_54,C06_M_Creative_art_55_64,C06_M_Creative_art_65_74,C06_M_Creative_art_75_84,C06_M_Creat_arts_85o,C06_M_Creative_arts_Tot,C06_M_FoodHos_PS_15_19,C06_M_FoodHos_PS_20_24,C06_M_FoodHos_PS_25_34,C06_M_FoodHos_PS_35_44,C06_M_FoodHos_PS_45_54,C06_M_FoodHos_PS_55_64,C06_M_FoodHos_PS_65_74,C06_M_FoodHos_PS_75_84,C06_M_FoodHos_PS_85o,C06_M_FoodHos_PS_Tot,C06_M_MixFld_pr_15_19,C06_M_MixFld_pr_20_24,C06_M_MixFld_pr_25_34,C06_M_MixFld_pr_35_44,C06_M_MixFld_pr_45_54,C06_M_MixFld_pr_55_64,C06_M_MixFld_pr_65_74,C06_M_MixFld_pr_75_84,C06_M_MixFld_pr_85_ov,C06_M_MixFld_pr_Tot,C06_M_FldStu_ID_15_19,C06_M_FldStu_ID_20_24,C06_M_FldStu_ID_25_34,C06_M_FldStu_ID_35_44,C06_M_FldStu_ID_45_54,C06_M_FldStu_ID_55_64,C06_M_FldStu_ID_65_74,C06_M_FldStu_ID_75_84,C06_M_FldStu_ID_85o,C06_M_FldStu_ID_Tot,C06_M_FldStu_NS_15_19,C06_M_FldStu_NS_20_24,C06_M_FldStu_NS_25_34,C06_M_FldStu_NS_35_44,C06_M_FldStu_NS_45_54,C06_M_FldStu_NS_55_64,C06_M_FldStu_NS_65_74,C06_M_FldStu_NS_75_84,C06_M_FldStu_NS_85o,C06_M_FldStu_NS_T,C06_M_Tot_15_19,C06_M_Tot_20_24,C06_M_Tot_25_34,C06_M_Tot_35_44,C06_M_Tot_45_54,C06_M_Tot_55_64,C06_M_Tot_65_74,C06_M_Tot_75_84,C06_M_Tot_85o,C06_M_T_T,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85_ov,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85_ov,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85_ov,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85o,C11_M_Arch_building_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85o,C11_M_AgEnv_RS_Tot
107041148,0,11,20,24,35,25,11,0,0,117,0,0,18,13,16,3,3,0,0,54,3,24,98,159,183,177,78,36,3,763,0,13,60,85,58,43,24,18,3,313,0,3,19,18,19,4,3,3,0,73,0,0,12,44,50,18,3,5,0,130,0,3,12,38,78,40,16,4,3,202,3,12,23,60,82,53,25,4,3,268,3,12,31,61,69,40,8,8,3,236,0,13,25,35,32,9,4,0,0,121,0,8,9,12,14,6,5,3,0,62,0,0,0,0,0,0,0,0,0,3,0,3,3,5,12,3,0,3,0,34,44,17,26,47,56,32,36,37,7,315,57,125,362,614,698,458,224,128,30,2685,0,5,19,24,35,34,15,3,0,133,0,3,8,30,13,14,0,0,0,67,5,24,100,142,228,178,87,43,11,822,4,22,61,78,79,43,27,17,4,332,0,7,15,34,25,8,7,4,0,104
107041150,0,3,24,16,27,17,9,3,0,102,0,11,27,21,17,6,0,0,0,89,13,63,243,335,376,295,129,89,16,1563,7,32,105,122,91,60,40,31,3,479,0,11,27,29,19,4,4,3,0,98,0,3,26,35,41,11,5,6,0,123,0,5,22,59,68,28,10,5,0,205,3,26,83,118,87,53,20,8,3,392,3,12,55,44,60,25,17,0,0,216,6,11,15,20,10,4,3,3,0,60,3,11,23,24,22,19,10,4,4,115,0,0,0,0,0,0,0,0,0,0,0,0,9,13,6,4,0,3,0,43,84,49,68,100,96,95,83,104,21,699,115,241,724,925,930,619,324,251,54,4183,0,9,15,23,26,18,11,3,0,110,0,10,33,32,31,11,0,0,0,117,6,74,230,335,383,331,209,82,39,1686,8,35,123,125,94,65,50,24,8,533,3,6,26,25,24,9,13,0,0,114
107041548,0,20,39,8,13,15,9,3,0,104,3,55,61,25,13,3,0,0,0,154,7,64,234,134,129,129,81,54,11,842,4,26,52,41,31,29,25,15,3,226,0,11,12,8,5,0,0,0,0,37,0,12,45,25,17,23,10,5,0,137,0,16,35,11,27,24,7,5,0,122,0,57,116,58,77,43,14,10,3,376,0,25,67,32,31,22,17,4,0,197,3,10,31,11,6,6,0,0,0,74,3,16,33,3,10,8,3,0,0,77,0,3,0,0,0,0,0,0,0,6,0,3,8,3,4,3,0,0,0,26,41,139,173,85,94,76,71,62,19,749,63,454,904,434,453,386,245,162,40,3137,0,20,65,22,16,15,12,3,3,156,6,51,107,29,17,3,0,0,0,215,3,84,293,133,150,149,119,59,15,1012,4,38,67,35,26,25,25,17,10,258,0,5,20,10,5,3,0,3,0,45
107041549,0,7,28,25,33,15,4,3,0,124,7,68,104,29,9,0,0,0,0,214,8,66,256,227,208,144,81,63,26,1079,8,23,63,60,46,39,26,19,4,289,0,4,17,13,10,3,0,0,0,46,0,7,47,49,23,15,13,4,0,167,0,3,30,28,38,34,10,4,0,144,5,80,117,83,63,46,11,8,0,415,0,29,47,48,47,34,12,5,0,222,3,13,34,22,17,12,5,0,0,101,0,14,30,15,8,8,8,0,0,78,0,6,0,0,0,0,0,0,0,13,0,9,14,7,5,9,4,0,0,43,69,117,103,101,83,70,71,88,47,749,96,451,875,712,590,422,241,207,80,3681,0,19,48,28,27,28,8,3,0,162,8,42,130,41,23,9,0,0,0,257,3,90,265,217,195,173,90,54,32,1123,3,26,69,75,47,51,21,25,4,327,0,3,24,14,14,7,7,0,0,61
108011151,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,3,0,0,0,3,3,6,29,67,75,60,43,7,0,298,0,3,18,30,19,25,10,3,0,102,0,4,5,11,6,3,3,0,0,28,0,0,0,0,9,3,0,0,0,12,0,0,0,0,13,3,5,0,0,27,0,0,4,3,6,13,10,0,0,38,0,0,4,4,7,3,0,0,0,26,0,0,0,0,3,4,0,0,0,11,0,7,3,8,3,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,26,3,9,21,26,28,30,21,8,191,31,30,76,150,176,154,109,40,16,782,0,0,0,0,3,3,0,0,0,16,0,3,3,3,0,3,0,0,0,11,3,15,31,55,91,95,58,22,3,375,0,10,5,25,32,27,22,4,0,124,0,3,6,7,14,6,6,0,0,54
108011152,0,0,0,12,8,10,12,6,3,43,0,4,0,14,10,5,0,0,0,28,0,33,94,103,140,168,188,139,23,886,7,29,61,92,100,81,77,48,3,487,0,5,13,24,16,15,11,7,0,90,4,0,12,35,24,20,15,11,4,123,3,0,7,17,36,32,17,8,0,131,6,7,18,37,59,69,41,46,4,290,0,12,18,25,31,21,14,11,3,123,0,0,7,3,7,8,12,4,0,37,0,13,29,22,20,26,16,4,0,136,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,7,9,3,34,45,36,58,46,90,71,99,131,39,611,65,132,312,431,530,534,507,418,76,3012,0,0,3,7,4,4,8,7,3,39,8,8,9,8,13,9,3,0,0,60,0,12,56,71,130,175,224,139,45,863,4,18,51,90,101,82,87,59,11,501,0,7,10,22,20,22,18,7,0,110
108011153,0,0,0,0,5,3,3,3,0,16,3,4,0,3,3,3,0,0,0,19,3,12,28,73,105,91,67,38,3,415,8,8,33,52,65,47,37,11,0,265,0,0,9,21,23,9,5,0,0,71,0,0,0,5,14,6,3,0,0,41,0,0,4,3,18,14,18,4,0,57,0,0,15,12,19,27,14,5,0,96,0,0,3,5,3,13,8,4,0,43,0,0,3,3,3,6,4,0,0,22,0,8,7,11,7,12,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,15,25,10,21,33,34,35,38,22,5,226,39,43,132,226,292,280,215,93,7,1331,0,0,0,0,3,10,7,3,0,23,0,4,5,3,0,3,0,0,0,18,3,5,17,57,83,119,101,33,9,424,0,9,20,63,61,61,48,21,3,277,0,3,10,19,25,13,5,4,0,78
108011154,0,0,0,0,0,3,0,0,0,5,0,3,6,3,0,4,0,0,0,15,3,7,21,37,48,78,104,84,18,403,0,0,22,25,41,35,42,23,9,195,0,0,6,10,9,7,3,5,0,38,0,4,4,5,5,7,3,3,0,29,0,3,0,3,7,10,5,5,0,43,0,3,3,9,15,19,14,12,9,91,0,0,3,7,9,10,0,0,0,25,0,0,7,3,0,3,0,3,0,16,0,3,14,8,16,10,7,6,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,15,13,3,9,19,22,34,57,62,33,252,19,31,87,134,185,215,251,210,64,1201,0,0,0,3,0,0,0,0,0,4,0,0,10,0,3,3,0,0,0,19,5,7,21,32,53,89,118,84,21,433,0,12,17,24,36,43,42,29,10,207,0,0,3,14,13,6,4,0,0,41
108021155,0,0,3,3,4,3,0,0,0,19,0,3,9,9,7,8,0,0,0,28,11,27,81,113,152,118,93,58,9,654,4,21,44,70,75,59,43,14,0,328,0,9,18,23,14,14,4,0,0,86,0,6,11,20,33,14,11,3,3,103,0,4,5,10,18,25,10,7,0,83,4,5,23,21,23,30,3,7,4,130,3,0,8,19,18,11,6,3,0,77,0,3,0,7,4,8,0,3,0,23,3,9,30,14,21,10,3,3,3,97,4,0,0,0,0,0,0,0,0,3,0,0,6,10,4,9,5,0,0,31,79,101,227,190,137,99,77,88,23,1019,100,195,474,509,509,396,268,186,46,2677,0,0,0,4,3,7,3,0,0,13,0,4,9,12,8,7,3,0,0,44,4,35,78,97,138,153,110,62,9,687,3,20,42,51,66,74,44,19,8,319,3,9,25,22,20,22,7,3,0,105
108021156,0,0,0,5,13,10,0,0,0,27,0,4,3,9,13,4,0,0,0,32,0,13,43,119,168,160,71,37,10,609,3,5,30,56,83,50,24,8,4,266,0,8,11,24,28,13,4,0,0,93,0,0,7,13,22,16,4,3,0,58,0,0,3,12,49,23,9,3,0,107,0,3,14,12,28,26,12,0,0,95,0,4,14,19,24,8,3,4,0,74,0,0,3,6,9,3,0,0,0,30,3,4,9,12,21,8,12,5,0,84,0,0,0,0,0,0,0,0,0,3,0,0,3,6,12,3,7,0,0,26,32,18,30,48,75,64,48,51,12,370,41,61,170,329,543,387,188,116,21,1861,0,0,0,6,8,17,3,0,0,36,0,6,3,3,4,6,0,0,0,20,3,23,50,88,150,175,107,36,15,652,0,8,29,50,83,91,34,10,0,306,0,8,10,43,25,24,8,0,0,108
108021157,0,0,0,0,5,3,0,0,0,6,0,6,0,0,6,0,0,0,0,12,0,14,23,37,50,63,28,29,8,247,0,3,11,23,28,23,20,3,0,120,0,0,3,8,10,5,0,0,0,25,0,0,6,3,3,3,7,3,0,22,0,0,4,3,7,16,9,0,0,49,0,10,5,3,9,19,8,6,0,56,0,3,3,7,9,9,3,7,0,39,0,0,0,0,0,3,3,0,0,7,3,0,9,4,16,8,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,10,15,8,7,17,24,20,34,39,27,207,20,42,72,114,168,178,110,94,36,840,0,0,0,4,0,3,0,0,0,7,0,0,0,3,10,0,3,0,0,14,4,10,31,43,56,62,47,35,7,280,0,0,15,19,33,30,18,8,3,123,0,0,5,10,14,6,3,0,0,36
108021158,0,0,3,0,3,3,0,0,0,15,0,0,3,3,3,0,0,0,0,17,0,3,26,45,67,84,78,56,10,372,3,4,33,32,41,37,30,22,7,198,0,0,7,3,9,6,3,3,0,37,0,0,3,12,9,11,3,7,0,39,0,0,3,6,19,20,8,4,0,69,0,8,9,5,13,29,11,11,0,79,0,3,11,12,8,8,10,3,0,61,0,0,3,3,6,5,4,0,0,17,0,10,12,13,11,7,3,4,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,3,4,19,23,11,17,35,36,27,64,75,14,311,36,42,125,182,227,247,221,184,37,1294,0,0,3,0,0,0,7,0,0,16,0,0,9,4,3,9,0,3,0,31,7,9,23,32,60,79,110,52,24,399,0,12,18,22,54,46,40,17,6,210,0,4,7,16,3,7,7,3,3,53
108021159,0,0,3,5,5,9,0,0,0,24,0,0,3,0,4,3,0,0,0,11,6,10,41,80,95,112,71,19,3,440,0,7,18,45,67,32,22,6,3,201,4,5,9,9,24,10,3,4,0,77,0,0,3,7,28,7,7,3,0,61,0,0,3,15,40,28,7,0,0,87,0,3,4,9,17,16,16,3,0,75,0,0,3,6,17,11,6,0,0,46,0,0,3,3,11,0,0,0,0,15,0,5,6,15,25,13,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,15,31,13,26,44,58,47,44,33,7,297,40,51,117,245,392,297,187,70,13,1413,0,0,0,3,4,11,4,3,0,30,0,4,3,5,4,6,0,0,0,22,8,26,36,58,117,139,93,24,3,501,4,7,20,39,64,56,32,9,4,233,0,8,12,16,10,30,3,3,0,82
108021160,0,0,3,0,4,0,5,0,0,15,0,0,0,0,0,0,0,0,0,3,3,3,16,34,54,71,74,32,4,296,0,8,23,25,44,30,24,20,0,177,0,3,12,3,14,7,3,0,0,45,0,0,3,10,3,3,3,0,0,23,0,0,0,5,14,18,7,3,0,50,0,3,3,4,12,17,10,5,0,62,0,3,7,13,8,12,8,0,0,50,0,0,3,0,3,5,0,0,0,11,0,3,6,4,3,7,6,5,0,42,0,0,0,0,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,21,13,6,9,21,23,14,41,40,3,163,17,32,87,138,186,197,178,108,6,957,0,0,0,4,3,3,6,0,0,16,0,0,0,6,0,4,0,0,0,9,0,7,18,48,60,79,100,42,12,371,0,9,26,27,45,36,37,11,3,183,0,0,0,17,14,7,10,4,0,46
108031161,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,4,5,0,27,0,0,0,6,0,4,0,0,0,10,0,0,0,4,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,7,21,18,24,15,5,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,3,10,0,37,0,0,0,3,0,7,3,0,0,10,0,0,0,6,4,0,0,0,0,10
108041162,0,0,8,0,3,16,5,9,0,41,0,4,3,17,9,10,0,0,0,39,4,21,89,176,226,266,273,159,16,1238,7,19,58,112,117,83,83,51,8,531,0,8,13,32,32,16,11,6,0,125,0,4,9,18,30,17,10,3,5,96,0,3,15,30,56,24,40,12,0,188,4,5,13,35,37,63,33,22,3,213,0,3,7,18,32,25,13,11,0,119,0,3,3,12,18,9,6,3,0,51,0,8,15,30,18,20,12,7,0,113,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,10,0,4,0,32,61,13,40,57,72,69,114,135,51,612,74,89,290,541,655,634,608,423,78,3393,0,0,3,4,6,18,17,8,3,56,4,10,8,14,4,16,0,0,0,50,4,32,86,159,240,274,284,180,54,1312,0,22,65,115,122,127,62,66,12,598,3,3,22,26,33,28,16,4,3,152
108041163,0,3,7,10,18,16,21,11,0,86,3,20,24,22,15,11,3,0,0,96,14,43,163,300,315,316,291,186,44,1671,5,40,133,148,170,138,75,54,12,773,0,3,24,37,40,29,16,10,4,157,3,11,43,78,79,50,24,17,8,297,0,7,31,60,123,82,49,21,3,375,9,29,89,152,152,128,73,47,12,699,0,10,41,80,63,47,26,18,3,294,0,8,12,17,22,14,12,3,0,83,11,35,62,47,39,34,14,8,0,247,0,0,0,0,3,3,0,0,0,7,0,0,12,14,18,16,7,6,3,76,91,53,78,105,122,119,121,163,45,888,138,270,717,1068,1168,995,730,539,130,5755,0,0,3,21,21,28,23,8,7,98,0,23,26,21,18,22,9,0,0,119,9,66,163,288,341,304,303,205,61,1726,17,60,128,158,184,162,96,53,17,868,0,3,23,41,43,20,19,17,9,174
108041164,0,0,3,4,4,9,6,9,3,40,0,13,20,7,12,3,0,0,0,51,6,19,96,133,133,172,153,114,21,851,5,19,69,46,86,78,45,44,8,395,0,6,16,18,9,9,7,4,0,76,0,4,16,12,21,21,6,12,0,86,0,0,13,14,18,24,11,14,0,92,5,20,46,42,41,41,40,28,5,263,3,9,14,19,22,19,20,12,3,115,0,8,9,0,3,5,0,3,0,37,7,26,43,26,26,23,15,3,3,171,0,0,0,0,0,0,0,0,0,3,3,0,7,3,3,7,8,3,3,32,47,17,68,56,77,73,86,139,43,609,75,148,407,386,451,474,404,389,89,2822,0,0,3,0,3,15,4,7,3,40,7,10,35,10,13,5,0,0,0,84,3,35,101,127,161,175,201,130,41,962,0,21,51,63,77,83,77,41,17,433,0,4,14,24,17,14,7,5,3,90
108041165,0,0,0,0,7,6,4,0,0,14,0,0,0,3,0,0,0,0,0,11,4,11,31,61,106,90,37,14,4,353,3,3,25,49,41,34,14,3,0,181,0,5,9,12,21,8,4,5,0,68,0,0,3,13,11,3,6,3,0,35,0,0,0,7,18,12,3,0,0,43,0,5,9,13,24,24,9,3,0,80,0,3,0,7,12,14,4,0,0,44,0,0,0,0,6,4,0,3,0,17,0,3,9,11,7,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,14,22,3,13,20,34,34,36,13,4,185,32,38,102,204,290,241,123,42,14,1082,0,0,0,0,6,10,6,0,0,20,0,3,0,7,6,4,0,0,0,19,5,13,24,59,107,88,61,9,3,369,0,4,18,41,45,35,22,4,0,167,5,5,15,9,18,25,13,4,0,92
108041166,0,0,0,4,3,8,0,3,0,25,7,3,8,8,6,0,0,0,0,28,3,23,62,148,139,127,60,31,3,597,3,15,23,83,78,55,31,11,0,299,3,0,17,19,10,12,7,3,0,70,0,3,4,10,19,13,3,0,3,57,0,0,3,15,18,22,12,3,0,82,0,11,12,28,27,31,14,6,3,131,0,0,7,22,11,17,5,5,0,65,0,3,3,0,9,4,0,0,0,17,4,9,37,20,13,14,6,3,0,98,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,3,0,17,39,16,27,60,55,69,63,41,17,390,60,83,211,424,396,359,197,120,34,1876,0,0,0,3,0,9,7,3,0,27,3,5,8,8,5,3,0,0,0,37,5,33,70,99,137,127,115,48,10,641,3,7,44,50,83,67,44,14,4,312,5,11,11,20,19,14,3,5,0,101
108051167,0,0,0,3,3,9,0,0,0,20,0,0,0,0,3,0,0,0,0,3,8,5,36,82,56,71,43,29,0,329,0,6,13,21,22,19,11,6,0,93,3,4,13,19,12,9,3,0,0,77,0,0,0,3,10,3,3,0,0,24,0,0,0,4,15,17,3,0,0,46,0,0,7,13,8,22,14,0,0,65,0,3,0,7,3,14,6,0,0,40,0,0,0,0,3,0,3,0,0,10,0,4,7,8,3,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,25,3,11,15,27,31,30,27,9,178,34,24,95,176,171,201,124,72,13,911,0,0,0,3,0,5,8,0,0,18,0,0,0,4,3,0,3,0,0,12,3,13,40,67,70,76,73,24,5,360,3,7,8,19,19,28,10,8,0,110,0,3,9,33,19,12,8,3,0,90
108051168,0,0,10,8,7,14,3,4,0,40,0,3,7,3,9,3,0,0,0,21,11,20,62,117,130,154,98,51,6,648,0,14,46,66,79,53,38,22,4,322,0,3,12,16,15,21,4,3,0,81,0,3,13,16,28,14,11,5,3,87,0,3,10,11,56,43,13,4,0,138,0,9,30,26,44,36,25,14,0,178,0,3,6,11,22,12,8,10,0,70,0,4,5,7,11,0,5,0,0,29,0,9,5,22,14,15,4,3,0,73,0,0,0,0,0,4,0,0,0,4,0,0,3,3,12,3,3,3,0,26,42,16,28,32,48,51,45,42,20,332,53,87,223,343,465,416,264,161,38,2054,0,0,0,9,8,12,6,0,0,39,0,0,7,3,7,9,3,0,0,27,3,20,59,109,130,180,166,68,5,738,4,14,41,71,89,73,52,21,3,365,0,0,11,27,17,16,11,0,0,85
108051169,0,0,6,0,9,18,5,4,0,42,5,18,17,7,3,4,0,0,0,52,22,62,158,190,231,204,167,93,16,1133,4,24,55,66,99,75,59,37,7,427,7,20,20,21,19,18,10,6,0,126,0,5,17,28,51,26,12,15,0,167,0,3,19,29,64,42,22,17,7,193,0,28,43,45,52,41,23,17,3,256,3,10,17,30,35,18,7,6,3,130,0,3,8,3,12,5,3,3,0,48,0,17,43,31,27,23,14,0,3,174,0,0,0,0,0,0,0,3,0,4,0,3,3,8,9,5,0,0,0,28,80,48,72,111,86,102,144,145,47,836,128,237,469,578,707,583,474,350,79,3610,0,0,3,13,5,12,14,4,0,40,5,16,21,12,9,5,0,0,0,68,13,52,147,165,212,207,195,110,34,1148,4,10,50,66,83,89,87,35,13,430,7,6,21,36,31,19,10,10,0,142
108051170,0,0,0,3,0,19,7,0,0,34,0,3,7,3,7,3,0,0,0,25,6,21,58,138,220,208,138,42,10,846,0,11,36,69,83,76,62,12,3,350,3,9,18,40,30,12,12,3,0,131,0,0,9,18,32,19,9,0,0,81,0,0,8,10,35,44,15,6,0,111,6,0,10,15,25,49,14,10,0,138,0,0,3,16,23,22,7,0,0,77,0,3,0,7,10,11,8,3,0,37,0,4,8,25,19,25,10,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,4,0,0,27,37,11,27,51,73,66,71,51,17,401,57,69,180,403,557,559,350,145,33,2359,0,0,3,7,3,8,17,3,0,43,0,0,0,3,6,3,3,0,0,16,5,18,59,123,210,256,168,67,9,914,3,10,29,46,83,95,71,29,0,372,4,10,20,27,44,31,12,3,0,153
108051171,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,12,3,14,50,54,73,52,45,35,4,317,0,8,8,28,31,14,12,3,0,106,0,4,14,10,6,0,4,0,0,45,0,0,0,6,15,8,0,3,0,33,0,0,0,6,15,13,7,3,0,46,0,10,9,7,18,11,6,3,0,56,0,3,4,11,17,7,8,0,0,40,0,0,0,0,0,0,3,0,0,5,3,4,7,14,10,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,12,26,33,28,24,23,32,19,213,33,48,117,168,209,143,105,83,22,939,0,0,0,0,3,3,0,0,0,12,0,0,0,0,4,0,0,0,0,10,3,21,35,58,72,57,45,30,7,319,3,9,11,15,26,27,17,0,0,103,0,3,11,5,8,5,4,0,0,37
109011172,0,7,4,11,15,8,3,3,0,50,3,3,29,15,8,7,0,0,0,63,4,44,159,190,161,102,56,27,7,740,3,18,59,59,68,25,15,8,0,262,4,10,31,26,16,17,3,0,0,117,0,10,19,28,23,14,0,5,0,101,0,3,11,19,39,20,15,4,0,112,8,28,58,67,62,30,21,14,4,295,0,6,29,28,24,17,7,5,0,105,0,13,16,5,9,3,0,0,0,40,0,12,31,23,12,6,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,3,0,0,0,35,59,34,52,62,58,45,39,38,13,396,80,185,506,542,506,294,170,100,22,2412,0,4,9,13,9,16,5,4,3,67,0,7,21,21,10,5,0,0,0,67,3,61,179,169,188,127,66,40,5,851,9,41,84,63,67,40,19,20,4,335,3,3,27,31,28,21,14,8,0,137
