SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
101041017,0,0,0,9,0,13,0,3,0,0,0,0,0,0,4,34,3,4,15,38,8,46,13,13,3,0,0,0,0,0,16,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,16,66,17,104,33,29,20,4,0,3,0,0,41,345,18,37,31,79,265,391,158,159,443,137,77,36,14,4,240,2083,0,0,0,0,0,3,4,4,22,19,17,5,6,0,0,85,0,0,0,0,0,3,3,6,15,11,3,0,0,0,3,47,0,0,0,0,0,0,6,6,33,17,12,3,0,0,0,81,0,0,0,0,4,0,0,3,6,3,3,0,0,0,0,21,0,0,0,0,0,5,5,10,18,10,0,4,0,0,3,66,0,0,3,0,0,12,16,11,18,3,4,4,0,0,3,80,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0
101041018,0,0,5,7,0,4,0,0,0,0,0,0,0,0,3,29,3,3,12,28,12,60,3,15,6,4,0,0,0,0,16,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,3,23,55,11,109,40,33,38,6,0,3,0,0,46,375,17,26,37,76,276,390,156,191,500,178,83,39,31,10,244,2267,0,0,0,0,0,0,0,11,16,18,28,3,11,0,0,89,0,0,0,0,0,6,7,16,12,4,7,0,0,4,0,59,0,0,0,0,0,0,6,11,29,23,15,5,3,0,0,97,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,13,0,0,0,0,0,3,13,12,15,5,9,10,0,0,3,68,0,0,3,0,6,14,17,12,21,3,5,3,0,0,3,94,0,0,0,3,0,0,0,0,5,0,0,0,5,4,3,23,0,0,0,0,0,0,0,0
101041019,0,0,3,15,0,9,4,0,0,0,0,0,0,0,3,32,0,4,16,38,8,47,7,4,7,3,0,0,0,0,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,29,78,10,100,38,27,32,8,0,0,0,0,38,366,11,23,39,90,170,294,130,159,496,199,90,50,30,3,254,2034,0,0,0,0,0,0,0,15,27,40,20,10,15,3,3,141,0,0,0,0,0,3,8,16,12,13,0,0,0,0,0,51,0,0,0,0,0,0,5,10,33,33,19,12,9,3,4,128,0,0,0,0,0,0,3,0,8,3,4,0,0,0,0,25,0,0,0,0,0,3,10,14,27,19,0,0,0,0,0,82,0,0,3,0,0,19,10,14,15,5,6,0,0,0,0,77,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,14,0,0,0,0,0,0,0,0
101041020,0,3,3,3,0,8,0,0,0,0,0,0,0,0,4,24,0,0,13,31,4,35,7,5,6,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,6,24,62,7,80,30,27,31,8,0,0,0,0,55,332,30,40,64,108,217,332,176,206,588,194,87,58,31,10,356,2494,0,0,4,0,0,12,18,14,33,31,22,8,5,3,4,163,0,0,3,0,0,11,11,21,18,12,5,0,0,0,3,87,0,0,5,3,4,9,15,16,39,44,26,9,3,0,0,175,0,0,0,0,0,0,3,3,12,7,3,0,0,0,0,29,0,0,3,3,4,3,11,23,35,14,5,14,3,0,0,116,0,0,0,3,10,27,15,20,15,8,3,4,0,0,4,117,0,0,0,0,3,3,0,9,4,5,0,0,0,0,0,25,0,0,0,0,0,3,0,0
101041021,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,11,0,0,7,10,0,19,3,3,4,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,8,18,3,40,12,14,8,0,0,0,0,0,17,124,3,10,15,21,69,115,48,51,132,54,25,10,12,0,83,636,0,0,0,0,0,3,0,3,8,5,8,7,0,0,0,43,0,0,0,0,0,0,3,9,7,0,0,0,3,0,0,18,0,0,0,0,0,0,3,3,6,0,3,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,16,0,0,0,0,0,3,4,9,6,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,12,0,3,10,12,3,14,8,6,0,0,0,0,0,0,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,17,26,3,39,23,16,11,3,0,0,0,0,20,166,3,12,28,39,76,119,68,76,153,64,36,10,12,0,114,804,0,0,0,0,0,0,0,7,15,13,9,9,3,0,0,57,0,0,0,0,0,5,3,0,7,4,0,0,0,0,0,22,0,0,0,0,0,3,3,7,19,18,9,3,0,0,3,61,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,18,0,0,0,0,3,0,3,11,8,7,3,7,0,0,0,40,0,0,0,0,3,3,0,5,3,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,3,6,6,3,10,5,3,3,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,5,28,15,6,8,3,0,0,0,0,10,118,7,10,19,34,67,100,59,70,179,53,20,11,8,7,75,711,0,0,0,0,0,0,0,4,4,19,8,0,4,3,0,55,0,0,0,0,0,0,8,7,6,0,3,0,0,0,0,32,0,0,0,0,0,0,5,7,19,10,8,3,0,0,0,59,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,15,3,0,0,0,0,0,11,3,13,5,0,0,0,0,0,33,0,0,0,0,0,5,13,4,4,3,3,0,0,0,0,40,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
101041025,0,0,4,4,0,7,0,0,0,0,0,0,0,0,7,19,0,0,6,25,7,42,3,6,7,0,0,0,0,0,8,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,3,111,17,25,29,7,0,3,0,0,34,317,12,23,40,87,238,461,166,199,657,244,107,76,25,13,269,2610,3,0,0,0,0,5,0,16,39,40,25,9,22,4,4,164,0,0,0,0,3,3,7,26,23,14,8,0,0,4,0,84,0,0,0,0,0,4,5,22,35,28,14,7,11,0,0,143,0,0,3,0,0,0,0,4,12,9,3,0,0,0,0,30,0,0,0,0,4,3,14,12,22,8,3,4,0,0,3,89,0,0,0,0,5,24,28,26,24,13,5,3,0,0,3,127,0,0,0,0,0,0,3,4,3,3,3,0,0,0,3,25,0,0,0,0,0,0,0,3
101041026,0,0,6,15,4,10,0,0,0,0,0,0,0,0,5,38,0,0,14,22,11,55,12,11,10,0,0,3,0,0,28,168,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,10,7,4,23,57,12,115,33,24,37,6,0,4,0,0,67,390,15,28,55,88,288,400,170,165,488,176,67,41,24,10,304,2316,0,0,0,0,0,0,0,9,20,28,17,4,9,6,0,90,0,0,0,0,0,5,8,11,11,7,4,0,0,0,0,48,0,0,0,0,0,5,3,14,32,11,16,6,3,3,3,110,0,0,0,0,0,0,3,0,6,0,10,3,0,0,0,23,0,0,0,0,4,6,9,18,20,11,3,10,3,0,3,81,0,0,0,3,6,23,19,13,22,3,3,0,0,0,0,96,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3
101041027,0,0,3,4,0,10,3,0,0,0,0,0,0,0,0,21,0,7,18,39,11,40,9,11,16,0,0,0,0,0,21,169,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,6,29,66,8,82,29,24,30,3,0,0,0,0,38,328,21,45,58,101,366,462,171,194,485,135,77,41,20,8,306,2489,3,0,0,0,0,3,3,10,27,18,14,10,12,3,5,119,0,0,0,3,0,9,8,16,20,9,6,5,0,0,0,70,0,0,0,0,0,4,3,11,32,28,10,3,10,0,0,103,0,0,0,0,0,0,3,3,13,5,8,0,0,0,0,28,0,0,0,0,3,4,8,6,17,20,0,10,0,0,4,77,0,0,0,4,3,17,28,9,19,5,7,0,0,0,3,111,3,0,0,0,0,7,3,3,4,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0
101051539,0,8,14,21,5,27,0,3,0,0,0,0,0,0,4,79,9,9,61,101,26,106,27,29,39,7,0,3,0,0,33,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,20,85,168,29,236,101,100,153,36,6,5,0,0,103,1047,33,70,113,205,368,610,326,388,1244,659,319,199,110,16,569,5229,0,0,0,0,0,4,3,13,76,89,116,44,55,10,12,431,0,0,0,0,0,4,12,20,13,17,3,4,0,0,0,76,0,0,0,0,0,0,10,18,96,66,50,23,26,0,3,294,0,0,0,0,0,0,0,4,11,7,8,9,4,0,0,50,0,0,0,0,7,8,22,27,48,38,15,17,10,0,10,202,0,0,0,6,5,23,16,24,21,7,3,0,0,0,3,118,0,0,0,4,0,0,5,3,4,4,0,3,0,0,0,29,0,0,0,0,0,0,3,3
101051540,0,0,3,4,3,0,3,0,0,0,0,0,0,0,3,21,0,3,10,18,8,37,8,8,13,3,0,0,0,0,16,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,6,17,30,14,83,40,25,52,6,0,3,0,0,41,315,51,50,56,85,242,391,177,227,678,346,184,115,59,21,427,3121,3,0,5,0,0,5,11,16,49,54,63,25,36,16,3,294,0,0,0,3,0,7,11,17,15,4,9,0,3,3,0,72,0,0,4,0,3,9,9,32,63,52,42,8,24,0,8,255,0,0,0,0,0,3,4,7,6,8,10,3,5,0,3,47,0,3,4,0,3,10,9,23,43,34,8,18,3,3,11,168,3,0,4,3,7,21,15,16,24,4,5,5,7,0,5,124,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0
101061541,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,12,0,0,5,23,3,28,4,6,14,0,0,0,0,0,9,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,44,3,52,26,27,38,11,0,3,0,0,28,246,13,21,15,49,104,159,79,100,380,199,107,65,49,16,196,1556,0,0,0,0,0,0,3,0,10,32,38,30,36,12,3,170,3,0,0,0,0,5,5,9,3,4,7,0,0,3,0,37,0,0,0,0,0,0,3,9,22,13,8,12,6,0,4,71,0,0,0,0,0,0,3,3,3,8,3,0,7,0,0,25,0,0,0,0,0,0,0,5,17,16,11,3,0,0,3,58,0,0,0,0,0,6,7,4,17,4,0,3,0,0,0,42,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0
101061542,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,12,0,0,11,14,0,12,3,6,8,0,0,0,0,0,13,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,26,3,29,11,18,42,17,4,10,5,0,29,209,31,23,27,48,76,164,91,145,506,299,272,225,242,94,323,2562,3,0,3,0,0,6,6,6,29,35,74,49,89,65,0,370,0,0,0,0,3,0,5,6,14,9,7,3,16,4,0,66,0,0,0,0,0,3,6,14,46,28,20,9,35,7,3,171,0,0,0,0,0,0,0,0,3,11,11,9,3,9,0,37,0,3,3,3,0,0,9,18,27,21,12,19,16,7,3,137,0,0,0,8,3,8,5,15,15,12,5,3,3,0,3,90,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
101061543,0,0,6,11,0,8,0,3,0,0,0,0,0,0,4,36,0,4,25,36,14,59,8,16,22,7,0,0,0,0,13,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,7,36,63,20,132,41,33,65,13,0,0,0,0,48,466,31,24,47,95,250,371,188,204,640,272,110,53,36,16,304,2641,0,0,3,0,0,4,0,13,31,45,33,6,15,7,8,171,0,0,0,0,3,9,0,10,9,0,0,0,3,0,0,37,5,0,0,0,0,3,9,12,42,24,10,4,11,0,4,128,0,0,0,0,0,0,0,6,5,6,3,0,0,0,0,17,0,0,0,0,4,4,13,27,20,13,3,5,0,0,5,94,0,0,0,3,6,15,17,13,16,0,4,0,0,0,0,77,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
101061544,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,18,0,0,18,26,11,23,13,8,9,0,0,0,0,0,12,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,27,39,15,54,23,23,24,3,0,0,0,0,32,248,45,30,46,67,216,266,135,148,423,153,62,41,26,13,302,1985,7,0,0,0,3,4,8,17,44,39,25,13,15,10,4,181,4,0,0,3,0,3,3,11,8,3,0,0,0,0,0,40,3,0,0,0,4,4,12,10,36,32,17,6,4,4,0,129,0,0,0,0,0,0,3,3,3,6,8,0,3,0,8,27,3,0,0,3,3,0,15,10,16,12,0,3,0,0,5,72,0,0,0,0,4,16,22,7,10,0,0,0,0,3,4,61,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0
102011028,0,0,7,6,0,5,3,0,0,0,0,0,0,0,0,21,4,0,9,15,3,20,6,0,9,10,0,0,0,0,7,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,16,38,5,57,44,25,60,15,7,7,0,0,46,325,11,8,23,48,67,144,99,106,353,275,159,129,119,18,250,1800,0,0,0,0,0,0,0,3,9,16,26,12,21,19,0,106,0,0,0,0,0,0,0,3,9,3,4,4,6,0,0,29,0,0,0,0,0,0,0,0,19,24,14,9,13,0,0,85,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,13,0,0,0,0,0,0,8,8,13,8,0,13,3,0,3,64,0,0,0,0,3,4,7,5,10,13,4,0,0,0,0,45,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0
102011029,0,0,3,4,0,3,3,3,0,0,0,0,0,0,6,19,0,3,5,22,6,29,10,12,22,3,0,0,0,0,9,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,15,47,4,64,40,33,51,16,3,9,0,0,42,341,11,34,29,56,182,311,121,176,601,346,215,194,136,52,345,2824,0,0,0,0,0,0,3,3,22,30,29,16,32,18,5,153,0,0,0,0,0,4,5,18,8,7,13,0,4,0,3,64,3,0,3,0,0,0,3,11,32,26,18,9,21,3,0,123,0,0,0,0,0,0,0,3,3,3,6,0,3,0,0,24,0,0,3,0,0,0,7,11,30,14,8,20,9,0,3,98,0,0,3,0,0,6,12,22,29,8,6,5,0,0,0,102,0,0,0,0,0,3,3,0,4,3,0,6,0,0,0,23,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,11,3,6,3,6,6,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,3,22,12,12,15,3,3,0,0,0,12,110,18,14,16,22,60,87,50,62,237,111,63,43,38,27,134,985,3,0,0,0,0,0,0,8,10,14,18,14,22,16,3,107,0,0,0,0,0,4,4,9,8,4,0,0,0,0,0,30,0,0,0,0,0,0,3,10,16,13,8,7,9,4,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,3,0,3,0,6,4,16,12,0,7,4,0,4,51,3,0,0,7,0,10,8,0,7,0,0,0,5,0,0,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
102011031,0,0,5,6,3,6,0,0,0,0,0,0,0,0,5,34,3,3,14,20,13,51,9,16,16,11,0,0,0,0,31,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,4,23,39,13,101,47,39,84,37,9,11,0,0,84,499,23,35,28,62,266,388,157,220,733,450,256,236,193,45,427,3508,0,0,0,0,0,3,3,4,16,34,40,22,33,9,3,166,0,0,0,0,0,4,0,3,10,6,0,0,5,4,0,41,0,0,0,0,0,3,0,10,28,31,21,20,29,6,5,148,0,0,0,0,0,0,0,3,6,4,3,0,4,0,0,23,0,0,0,0,3,7,0,10,22,20,8,11,0,3,4,93,0,0,0,0,3,20,19,25,21,8,3,0,3,0,0,97,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3
102011032,0,4,5,24,0,12,0,3,5,0,0,0,0,0,11,67,9,9,37,57,18,85,32,34,36,4,3,0,0,0,32,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,6,17,54,112,26,183,88,71,139,34,16,13,3,0,110,875,20,46,70,136,243,459,200,296,952,533,329,206,143,40,436,4103,5,0,0,0,0,5,3,11,65,128,127,55,58,15,6,478,0,0,0,0,0,4,8,9,23,8,5,3,6,0,8,81,3,0,0,0,0,3,4,17,80,63,34,9,33,6,3,252,0,0,0,0,0,0,3,5,13,12,9,6,6,0,0,52,0,0,0,0,4,3,16,26,58,42,4,20,3,4,14,192,0,0,3,0,6,13,18,17,28,11,7,3,0,0,0,99,0,0,0,0,0,5,4,7,4,0,0,3,0,0,5,21,0,0,0,0,0,0,0,0
102011033,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,19,0,3,9,14,6,40,7,16,3,3,0,0,0,0,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,33,10,64,41,35,32,9,7,6,3,0,28,279,3,9,21,41,74,138,103,119,443,276,160,113,50,15,180,1736,0,0,0,0,0,0,0,3,15,22,39,13,12,7,0,105,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,20,18,11,5,7,0,0,65,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,13,0,0,0,0,0,4,7,0,21,13,0,4,0,0,3,61,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
102011034,0,0,3,8,0,5,3,0,0,0,0,0,0,0,0,22,3,7,12,27,7,40,0,4,11,3,0,0,0,0,14,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,10,18,56,11,88,34,24,63,14,0,8,0,0,48,377,3,25,28,64,174,270,89,120,381,241,113,72,47,14,238,1864,0,0,0,0,0,0,0,3,10,18,33,11,15,4,0,91,0,0,0,0,0,3,3,3,6,3,0,0,0,0,0,22,0,0,0,0,0,0,0,9,22,19,13,9,4,4,0,76,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,13,9,0,7,0,0,4,43,0,0,0,3,0,5,4,11,15,3,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
102011035,0,0,3,4,0,5,0,3,0,0,0,0,0,0,3,25,3,5,7,24,9,33,12,11,10,3,0,3,0,0,17,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,7,19,41,11,76,53,49,41,23,3,9,0,0,45,376,14,19,28,49,94,160,120,148,438,282,176,122,69,11,229,1955,0,0,0,0,0,0,0,3,18,26,32,17,15,4,3,126,0,0,0,0,3,0,0,3,0,3,3,0,3,0,0,22,0,0,0,0,0,0,0,3,18,13,21,5,9,0,0,78,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,4,3,0,14,15,18,0,12,0,0,0,70,0,0,0,0,3,5,5,9,12,3,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
102011036,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,13,3,7,13,16,0,26,8,8,10,0,0,0,0,0,10,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,33,0,46,32,29,38,17,11,3,0,0,41,288,7,18,21,40,64,125,110,134,402,309,200,135,72,15,239,1892,0,0,0,0,0,0,0,3,23,14,49,16,23,7,4,131,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,21,0,0,0,0,0,0,3,9,23,20,17,12,8,0,0,99,0,0,0,0,0,0,0,0,5,9,3,0,0,3,3,23,0,0,0,0,0,0,8,7,19,16,4,11,3,0,3,70,3,0,0,3,4,5,5,4,8,4,0,0,0,0,0,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
