SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
109011176,43,35,38,37,48,52,30,20,4,310,0,3,0,0,0,0,0,0,0,10,1291,821,847,867,1079,1387,1194,742,290,8522,101,56,100,67,34,16,12,10,0,391,41,7,33,38,3,0,0,0,0,130,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,4,32,8,51,20,0,0,0,0,0,111,16,9,9,10,8,4,3,0,0,50,42,9,65,35,5,5,3,0,0,168,877,731,629,464,458,334,209,100,20,3815,207,185,176,160,156,196,133,93,19,1320,2586,1825,1873,1656,1750,1953,1566,938,335,14468
109021177,0,3,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,334,202,160,198,344,322,287,179,38,2061,3,0,9,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,8,0,3,0,0,0,0,14,128,91,70,43,61,54,29,8,6,495,48,40,50,31,54,50,55,41,16,383,521,328,303,281,465,427,364,229,60,2969
109021178,26,22,10,10,23,14,11,6,0,121,0,0,0,0,0,0,0,0,0,4,468,284,224,327,457,516,492,224,77,3078,0,3,0,0,0,0,0,0,0,4,5,0,0,8,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,15,3,3,11,0,0,4,0,54,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,9,16,19,5,7,14,0,0,4,0,60,524,272,251,247,227,250,162,64,14,2017,137,67,89,73,96,122,101,55,34,776,1144,638,585,660,800,898,756,353,128,5967
109021179,25,7,6,10,9,12,5,0,0,76,0,0,0,0,0,0,0,0,0,0,391,204,182,240,320,407,228,159,42,2177,4,3,9,3,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,212,128,132,105,111,93,60,24,3,874,84,59,57,54,71,85,58,36,12,515,696,397,379,407,516,595,351,217,58,3614
109031180,11,8,0,9,8,13,14,3,0,66,0,0,0,0,0,0,0,0,0,0,459,356,241,287,498,608,578,393,146,3563,3,0,3,4,3,0,0,0,0,15,9,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,13,3,0,0,0,4,0,0,0,0,11,5,3,4,0,7,0,0,0,0,25,342,178,167,145,141,136,127,64,19,1319,64,51,28,37,49,67,72,68,61,500,895,585,451,486,707,813,784,531,219,5482
109031181,9,6,4,3,14,16,21,3,3,81,4,0,0,0,0,0,0,0,0,10,668,343,294,428,542,714,751,430,132,4297,5,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,390,189,177,198,191,223,199,63,18,1659,134,69,61,79,80,107,115,61,35,737,1196,607,537,710,821,1049,1070,559,194,6736
109031182,24,9,14,18,9,17,15,4,0,100,0,0,0,0,0,0,0,0,0,0,639,397,335,470,579,780,610,452,195,4455,7,0,9,4,0,3,0,0,0,20,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,11,4,3,6,0,3,3,0,0,0,19,528,340,308,249,216,206,129,72,27,2059,97,83,75,79,98,140,130,82,57,840,1269,829,738,806,894,1142,866,606,280,7434
109031183,37,20,14,9,8,18,7,6,0,126,0,0,0,0,3,0,0,0,0,4,596,328,244,355,589,815,638,337,150,4043,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,11,3,0,3,8,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,13,11,9,0,8,8,7,0,0,60,462,234,216,211,259,259,142,68,17,1869,128,60,53,65,118,148,110,73,14,758,1205,625,536,647,975,1228,894,472,178,6752
109031184,19,12,6,4,8,11,7,0,0,82,0,0,0,0,0,0,0,0,0,0,561,292,296,344,426,488,729,419,120,3677,0,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,368,168,248,180,178,180,156,70,28,1581,77,50,63,54,48,67,88,45,16,518,1018,506,627,595,661,742,985,538,164,5849
109031185,55,8,22,21,12,15,15,5,6,151,0,0,0,0,0,0,3,0,0,8,993,501,482,598,722,1052,1105,623,275,6342,12,0,5,10,3,3,0,0,0,35,8,3,7,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,3,0,3,0,7,0,0,23,6,0,7,3,6,0,7,0,0,32,480,271,270,255,238,284,231,105,23,2161,193,105,106,107,126,176,169,93,43,1120,1687,884,883,986,1094,1519,1516,821,336,9728
110011186,85,92,52,51,47,66,37,24,8,465,3,3,0,3,0,5,4,3,0,25,2087,2086,1229,1296,1744,1646,1344,964,416,12812,39,44,129,40,14,5,5,3,0,282,157,51,148,73,27,9,7,0,0,463,3,0,4,3,0,0,0,0,0,17,3,8,0,3,0,3,0,0,0,19,4,13,21,3,4,0,0,0,0,41,0,20,22,19,10,14,5,0,4,88,13,38,38,18,14,13,8,0,4,149,1436,1860,1003,704,653,638,408,158,61,6919,356,588,297,236,299,283,205,111,40,2418,4131,4717,2894,2431,2794,2632,1989,1241,521,23352
110011187,10,10,3,14,8,11,12,0,0,59,0,0,5,0,0,0,0,0,0,7,579,279,247,339,443,474,417,180,89,3040,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,6,0,0,0,24,3,3,3,3,5,6,0,0,0,24,266,117,134,112,128,98,69,24,5,959,78,47,45,49,49,76,64,29,10,449,924,444,441,506,630,662,554,234,103,4488
110011188,14,7,12,8,20,20,12,8,0,103,0,3,0,0,5,5,0,0,0,13,639,361,278,421,619,677,555,279,79,3916,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,10,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,4,5,0,0,0,19,3,3,3,0,4,5,0,0,0,23,379,177,144,171,198,205,132,32,14,1442,111,51,48,67,94,92,77,29,13,587,1141,604,479,675,928,985,772,336,107,6021
110011189,7,0,4,4,0,9,3,4,0,29,0,0,0,0,0,0,0,0,0,0,317,190,177,215,307,369,355,192,64,2192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,3,0,0,0,0,14,172,71,67,70,67,60,66,15,0,587,78,34,41,35,55,49,75,34,32,425,564,296,288,323,437,484,497,239,97,3224
110021190,21,13,15,17,20,37,36,11,9,178,0,0,0,0,0,0,0,0,0,3,932,513,402,536,747,971,957,547,201,5794,5,0,10,10,0,0,0,0,0,31,8,0,6,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,11,3,4,9,11,5,0,0,43,7,11,6,3,13,9,5,0,0,58,389,232,227,197,180,233,159,57,6,1683,163,106,150,168,123,156,175,97,71,1209,1512,865,809,929,1072,1368,1297,706,279,8836
110021191,64,32,38,37,34,30,33,19,3,295,4,0,0,0,3,0,0,0,0,8,1398,849,744,873,1051,1050,1120,757,296,8135,3,0,3,0,0,0,0,0,0,4,4,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,0,3,5,0,0,0,0,21,3,5,8,7,5,3,0,0,0,29,748,445,391,242,192,196,123,45,8,2388,206,119,121,112,108,129,122,76,33,1026,2374,1422,1280,1242,1364,1379,1374,881,340,11660
110021192,51,27,22,20,20,24,6,3,0,177,7,0,0,3,3,3,3,0,0,15,572,346,237,342,497,625,473,261,72,3424,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,11,0,3,3,4,0,0,0,0,0,13,278,138,130,133,107,121,74,30,9,1018,139,98,75,66,94,127,92,42,15,756,989,587,443,551,698,888,646,333,99,5241
110021193,15,5,3,9,6,13,15,8,3,73,3,0,0,0,3,0,3,0,0,13,708,346,311,432,660,632,693,406,125,4309,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,297,131,116,96,108,99,91,34,18,990,118,63,62,54,99,115,65,59,25,661,1127,539,490,586,873,851,852,500,170,5988
110021194,39,19,11,16,33,38,29,11,0,185,5,0,0,4,4,0,0,0,0,14,546,321,229,398,504,783,773,374,105,4039,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,6,5,3,0,28,0,0,0,6,8,6,5,3,0,34,370,161,127,171,200,300,201,43,14,1593,111,61,55,82,101,192,150,93,56,905,1036,548,431,664,822,1299,1137,518,176,6628
110031195,36,11,21,24,12,20,14,3,3,143,0,0,0,0,0,3,0,0,0,3,1081,603,645,702,761,739,626,365,112,5646,21,0,24,14,3,3,0,0,0,66,10,0,6,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,6,3,5,3,0,0,0,20,401,210,223,149,140,92,67,21,7,1311,202,141,125,140,142,129,118,72,21,1097,1718,956,1045,1021,1062,978,816,469,143,8200
110031196,35,22,11,21,13,3,5,0,0,108,0,0,0,0,0,0,3,0,0,5,841,410,421,474,641,542,352,139,30,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,250,140,141,106,96,67,36,8,0,845,188,87,84,100,100,92,59,24,3,746,1283,636,652,688,836,704,449,179,34,5451
110031197,40,19,33,10,26,11,12,5,3,153,0,0,0,0,0,0,0,0,0,0,849,503,551,540,656,745,536,335,102,4827,3,3,11,8,3,3,0,0,0,28,4,0,3,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,5,469,215,226,179,146,96,70,20,13,1426,181,108,92,82,97,103,63,64,39,831,1512,835,888,820,912,952,669,424,154,7167
110031198,26,0,19,4,7,6,8,0,0,71,0,3,0,0,0,0,0,0,0,8,691,287,337,379,499,540,389,190,50,3361,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,3,4,0,0,0,9,237,106,114,93,75,74,36,7,0,741,133,47,61,81,103,93,77,39,21,669,1059,439,516,562,688,719,506,237,74,4798
110041199,31,11,16,13,17,12,9,11,3,119,0,0,0,0,0,0,3,0,0,3,1182,633,748,698,802,798,714,551,246,6374,3,0,3,3,0,0,0,0,0,14,11,0,3,6,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,11,3,3,8,0,0,4,0,0,0,23,585,301,362,222,169,149,70,28,9,1909,158,89,105,100,100,86,89,74,22,821,1951,1031,1235,1035,1077,1050,874,658,286,9191
110041200,17,3,11,8,6,15,4,7,0,66,0,0,0,0,0,0,0,0,0,6,469,305,225,338,437,481,358,185,54,2848,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,6,4,0,0,0,12,238,109,113,102,103,80,46,14,0,806,81,65,33,54,66,72,47,25,6,449,796,480,365,497,612,640,448,226,62,4135
110041201,35,9,14,12,14,16,21,6,0,122,8,0,0,0,0,0,3,0,0,17,893,487,476,566,748,877,764,441,165,5415,3,3,4,0,0,0,0,0,0,6,9,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,10,3,0,4,3,3,0,0,0,0,17,396,176,208,165,135,150,99,30,8,1370,147,84,79,76,108,158,108,71,13,850,1441,757,773,820,1005,1188,973,543,191,7686
110041202,114,74,58,51,62,41,42,14,5,461,4,0,0,0,0,0,0,0,0,11,2580,1599,1416,1647,1977,2002,1709,1027,339,14299,17,4,34,13,6,3,5,0,0,76,12,3,25,10,3,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,4,0,0,0,23,6,0,16,3,0,0,0,0,0,21,0,9,0,3,3,5,0,3,0,26,10,11,15,9,10,9,3,3,0,69,1099,718,818,419,366,307,167,82,17,3992,286,237,218,237,204,233,194,118,38,1764,4019,2582,2549,2376,2581,2563,2085,1226,395,20370
110041203,41,31,31,23,36,38,19,10,5,223,4,0,3,3,0,0,0,0,0,10,1770,1098,1146,1075,1293,1294,1113,852,487,10138,29,6,60,13,8,6,0,0,0,122,24,0,32,16,8,0,0,0,0,85,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,7,10,0,23,0,0,3,0,0,0,36,6,5,5,9,8,0,0,0,0,31,18,8,30,12,11,3,0,0,0,79,765,517,627,379,302,258,132,62,24,3065,234,176,241,171,147,180,127,106,88,1472,2860,1823,2162,1686,1787,1750,1380,1029,600,15076
110041204,18,8,13,6,11,8,3,3,0,66,3,0,0,0,0,3,0,0,0,5,836,428,463,427,424,429,295,128,44,3472,3,0,3,0,0,0,0,0,0,7,5,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,4,0,0,12,3,3,3,0,4,0,4,0,0,12,512,242,250,142,107,75,35,9,3,1378,174,94,100,81,65,69,35,23,6,650,1533,773,833,660,605,573,373,160,53,5560
110041205,99,36,27,48,40,35,41,18,4,344,0,0,0,0,0,0,3,0,0,3,2479,1183,1072,1551,1932,2060,1756,898,309,13241,5,0,8,3,3,0,0,0,0,22,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,8,16,5,0,0,0,54,10,6,8,7,16,5,0,0,0,51,851,400,395,403,421,428,273,98,27,3297,303,162,156,198,241,274,260,140,53,1791,3662,1762,1642,2190,2624,2768,2298,1136,393,18474
111011206,99,49,44,53,67,54,26,12,4,407,7,3,0,7,5,8,10,0,0,53,1758,1213,894,1257,1593,1665,1494,978,418,11274,9,3,11,12,6,3,0,3,0,56,11,6,3,5,4,0,3,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,13,3,3,6,5,7,5,0,0,0,33,8,3,9,7,7,5,3,5,0,50,1252,810,725,636,605,486,291,155,66,5021,180,118,108,131,130,164,150,106,79,1162,3226,2185,1772,2074,2371,2344,1954,1250,560,17724
111011207,17,11,14,14,11,15,9,7,3,94,0,0,0,0,0,3,3,0,0,5,381,382,220,332,530,593,527,278,134,3381,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,0,22,4,4,3,4,3,5,3,0,0,23,408,245,241,212,248,210,136,61,19,1775,46,27,26,38,55,51,74,42,4,368,846,668,505,593,839,867,748,379,157,5606
111011208,132,68,84,86,81,64,52,22,0,590,13,3,8,11,3,12,3,4,0,51,2243,1435,1496,1689,1897,1869,1587,1197,509,13923,18,9,23,16,11,7,3,0,0,89,30,4,16,16,13,0,3,0,0,81,0,0,4,0,0,3,0,0,0,7,0,3,0,3,0,0,0,0,0,9,4,3,10,0,0,0,0,0,0,23,3,10,3,12,17,4,5,3,0,53,9,12,19,16,17,4,9,3,0,84,1981,1089,1478,1108,893,707,354,191,61,7860,276,171,243,231,208,203,201,107,43,1673,4577,2749,3340,3122,3074,2823,2168,1501,615,23965
111011209,146,76,95,77,89,73,52,15,10,632,15,8,0,10,3,5,6,0,0,43,2450,1516,1542,1793,1977,1976,1709,854,407,14229,30,9,12,26,9,9,0,0,0,98,6,8,6,13,7,3,3,3,0,54,0,0,0,4,0,3,0,0,0,8,0,0,4,4,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,14,5,11,10,9,12,7,7,3,0,59,5,11,18,14,14,7,7,3,0,78,1752,1078,1306,989,807,647,369,158,66,7172,270,170,207,179,193,214,164,108,63,1559,4542,2802,3130,3064,3050,2875,2268,1126,534,23389
111011210,47,17,19,23,36,29,14,5,3,193,4,3,3,3,0,0,0,0,0,11,802,572,472,573,781,764,649,424,188,5235,3,0,12,0,3,4,0,0,0,24,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,5,9,0,0,0,0,0,19,4,4,7,6,0,0,0,0,0,27,789,428,441,352,290,221,137,68,21,2735,151,81,81,76,103,106,85,73,67,823,1746,1088,1031,1016,1191,1106,884,566,277,8900
111011211,27,10,4,19,13,11,4,0,0,80,7,0,0,4,0,3,0,0,0,12,344,216,109,239,301,367,300,198,82,2160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,11,244,140,104,151,139,119,64,28,12,1003,59,27,15,27,37,33,32,25,55,319,655,383,233,418,485,532,402,261,151,3516
111011212,56,23,32,24,24,39,22,14,10,243,0,0,0,0,0,0,0,0,0,3,897,671,491,677,950,1194,1201,747,287,7110,0,0,3,3,5,0,0,0,0,15,0,4,3,0,3,0,3,0,0,18,0,0,0,0,3,0,4,0,0,12,5,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,3,0,16,3,3,3,5,3,3,0,3,0,26,801,443,421,418,487,439,279,124,52,3476,112,82,69,81,90,109,116,85,58,796,1839,1213,998,1200,1550,1762,1617,966,398,11551
111011213,63,45,16,41,63,43,15,11,9,304,3,3,0,3,0,0,4,0,0,19,1194,839,424,886,1208,1211,1132,533,201,7637,12,0,3,10,5,8,0,0,0,43,0,0,3,3,0,0,0,0,0,11,3,4,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,15,0,0,0,3,3,10,3,0,0,17,4,0,0,8,3,10,3,3,0,33,903,460,346,472,449,423,302,79,43,3479,109,86,35,68,146,107,86,38,17,695,2246,1406,817,1465,1832,1772,1538,661,259,11995
111011214,46,19,30,35,39,39,31,20,3,264,0,3,0,3,3,3,3,0,0,15,1232,851,685,929,1268,1158,1224,746,266,8364,17,7,3,14,8,9,5,0,0,65,7,4,8,4,3,6,3,0,0,32,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,10,0,3,6,9,3,5,0,0,0,33,4,3,11,13,9,5,0,0,0,46,884,643,550,513,416,414,233,96,38,3788,142,85,110,107,134,121,134,79,30,941,2285,1606,1381,1594,1863,1754,1614,935,331,13365
111021215,46,43,25,27,36,34,12,7,3,228,0,4,0,0,4,4,0,0,0,16,742,595,434,549,752,734,707,392,146,5055,6,3,0,4,3,3,0,0,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,4,3,0,0,27,4,3,7,11,7,3,7,0,0,40,569,388,352,275,322,283,176,84,29,2477,128,86,67,72,86,93,107,100,123,866,1463,1081,873,924,1179,1138,1004,574,293,8527
111021216,45,35,23,17,30,26,30,12,0,228,9,9,0,7,9,0,4,4,3,49,884,574,464,568,748,801,856,479,147,5525,0,0,0,3,0,5,0,0,0,10,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,5,3,3,0,18,0,3,4,3,7,5,4,3,0,23,636,338,385,284,259,271,173,85,24,2451,96,71,49,59,81,103,81,55,11,607,1628,996,927,938,1104,1195,1126,619,185,8717
111021217,71,30,56,38,31,32,13,5,4,292,6,3,4,0,0,7,0,6,0,22,1810,952,1049,1383,1129,1001,846,419,244,8843,60,5,46,38,8,7,4,0,0,174,49,4,33,30,8,3,0,0,0,135,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,7,4,0,0,0,0,0,24,3,3,8,7,8,0,0,0,0,25,8,7,12,6,5,0,3,0,0,43,1201,608,830,561,378,234,124,66,49,4045,181,111,115,104,105,107,70,36,14,850,3336,1700,2108,2158,1656,1368,1054,516,303,14200
111021218,83,68,41,65,65,81,47,25,20,505,16,10,6,7,15,9,12,3,0,85,1392,1081,773,961,1268,1348,1350,1082,606,9863,0,0,5,3,0,3,0,0,0,15,21,5,25,10,7,0,3,0,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,10,7,11,5,6,3,0,0,0,33,8,12,12,5,6,4,0,0,0,45,778,567,481,390,429,412,272,176,62,3566,159,137,125,132,160,208,218,113,59,1305,2366,1803,1433,1514,1877,2002,1849,1373,730,14959
