SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
108051169,79,68,39,22,8,11,0,248,0,0,0,0,0,0,0,3,13,12,8,0,0,3,3,42,0,0,0,0,3,5,14,25,54,26,12,5,5,7,3,155,0,0,6,3,12,18,40,36,36,5,0,6,0,3,11,173,0,0,0,0,0,3,5,3,9,9,0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,17,21,14,10,10,110,47,443,130,223,37,21,4,3,8,70,1151,0,0,0,0,0,0,3,0,5,3,0,0,0,0,116,132,25,20,16,8,123,79,531,222,501,243,132,73,42,35,213,2275,0,0,0,0,0,0,3,4,34,53,68,61,46,22,31,314,0,0,0,0,0,0,0,4,22,16,12,3,3,0,3,70,0,0,0,0,3,0,3,7,94,112,82,55,27,13,45,446,0,0,0,0,0,0,0,5,14,20,7,7,6,4,0,64
108051170,58,44,21,21,12,6,3,186,0,0,0,0,4,0,0,5,9,6,5,3,0,0,0,36,0,0,0,0,0,8,6,20,45,21,12,4,4,0,3,129,0,0,6,0,8,19,23,36,25,10,11,3,0,3,3,158,0,0,4,0,0,0,10,4,5,3,3,0,0,4,3,27,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,21,26,17,5,11,121,41,345,97,203,31,24,14,8,6,34,980,3,0,0,0,3,0,3,0,0,0,0,0,0,0,98,108,37,18,12,8,151,76,424,194,418,162,109,67,48,32,157,1925,0,0,0,0,0,0,3,4,17,29,28,20,19,5,20,161,0,0,0,0,0,0,3,6,22,13,10,3,0,4,4,72,0,0,0,0,0,3,7,10,59,71,26,31,16,8,26,253,0,0,0,0,0,0,0,0,9,12,14,6,0,0,8,52
108051171,36,16,10,9,4,0,0,76,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,12,0,0,0,0,5,3,3,4,13,6,11,0,0,3,3,52,0,0,0,0,0,3,12,9,12,0,0,0,0,0,3,45,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,41,15,112,32,54,9,11,0,3,0,19,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,4,6,0,0,47,20,135,60,141,52,48,15,16,5,44,589,0,0,0,0,0,0,0,3,9,23,24,7,5,5,10,88,0,0,0,0,0,0,0,5,3,5,5,0,3,0,3,22,0,0,0,0,0,0,0,0,34,35,16,13,4,0,4,112,0,0,0,0,0,0,0,0,3,7,10,0,0,0,3,31
109011172,64,61,59,22,22,6,4,253,0,0,0,0,0,0,0,0,6,3,3,8,4,0,0,28,0,0,0,0,0,3,9,18,48,32,11,8,10,15,3,156,0,0,0,0,3,7,14,19,29,8,3,3,3,0,3,91,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,7,3,3,0,39,7,123,62,113,26,21,8,3,3,26,449,0,0,0,0,0,0,0,0,3,0,0,0,0,0,83,92,7,3,4,0,49,21,154,119,308,190,221,130,109,56,129,1495,0,0,0,0,0,0,0,0,18,34,80,82,112,46,31,400,0,0,0,0,0,0,0,3,5,9,19,4,5,3,8,62,0,0,0,0,0,0,4,6,81,157,148,108,97,48,45,692,0,0,0,0,0,0,0,3,11,13,25,25,17,8,6,107
109011173,47,39,27,19,7,3,4,155,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,13,0,0,0,0,0,4,7,8,27,22,9,0,3,3,0,89,0,0,0,0,9,4,16,14,15,4,3,0,4,0,3,72,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,7,0,24,7,107,35,80,9,11,4,0,4,16,322,0,0,0,0,0,0,4,0,3,0,0,0,0,0,56,66,11,9,6,3,38,21,140,71,230,123,119,66,40,18,90,978,0,0,0,0,0,0,0,0,20,18,36,44,41,23,18,195,0,0,0,0,0,0,0,3,9,9,0,5,0,0,3,35,0,0,0,0,0,0,0,3,54,71,61,51,44,16,21,317,0,0,0,0,0,0,0,0,11,9,5,10,4,3,3,40
109011174,28,36,33,24,20,32,7,181,0,0,0,0,0,0,0,0,4,3,3,5,3,3,0,22,0,0,0,0,0,0,3,13,20,19,14,3,8,4,0,92,0,0,0,3,0,8,15,7,22,17,11,3,4,3,0,88,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,0,3,23,9,75,40,99,24,25,9,7,9,17,357,0,0,0,0,4,0,0,0,0,0,0,0,0,0,72,81,15,3,4,3,30,21,112,69,206,142,135,91,85,85,100,1104,0,0,0,0,0,0,0,0,10,20,25,34,48,41,22,199,0,0,0,0,0,0,0,3,5,9,9,3,3,3,3,39,0,0,0,0,0,0,0,0,39,46,68,57,62,49,20,339,0,0,0,0,0,0,0,0,3,5,7,7,5,7,7,48
109011175,63,51,35,20,13,14,5,228,0,0,0,0,0,0,3,0,6,3,4,3,0,3,3,30,0,4,3,0,0,0,9,14,30,19,13,6,3,0,4,123,0,0,0,0,3,11,12,23,25,12,3,3,3,0,7,95,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,19,0,0,0,0,0,0,0,0,5,0,3,3,0,0,3,17,9,8,3,4,40,18,129,48,77,7,5,4,3,3,34,394,0,0,0,0,3,0,7,3,3,0,0,0,0,3,90,113,14,15,4,5,56,36,173,111,274,168,114,87,61,50,156,1324,5,0,0,0,3,0,3,3,21,28,52,40,52,43,38,294,0,0,0,0,0,3,0,0,15,12,16,3,5,8,0,66,0,0,0,0,3,3,8,11,76,88,103,69,52,37,44,500,0,0,0,0,0,0,3,3,10,21,4,12,14,4,0,71
109011176,70,61,27,29,9,5,9,218,0,0,0,0,0,0,0,6,10,7,9,3,0,4,0,31,0,0,0,0,3,3,12,24,51,21,15,3,4,3,7,146,0,0,4,4,3,11,25,20,23,9,3,0,0,0,6,126,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,19,7,4,10,53,21,222,64,113,20,6,4,5,0,33,587,0,0,0,0,3,0,3,0,3,0,0,0,0,0,84,93,19,15,10,9,70,41,284,133,350,181,138,72,37,18,143,1513,0,0,0,0,0,0,0,0,25,39,48,43,40,13,19,234,0,0,0,0,0,0,0,4,13,5,10,3,3,0,3,47,0,0,0,0,0,3,3,7,89,96,95,29,31,9,23,392,0,0,0,0,0,0,0,3,11,16,17,3,6,3,3,65
109021177,21,14,10,5,3,3,0,56,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,3,0,0,0,0,0,5,8,4,0,3,0,0,0,27,0,0,3,0,0,5,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,7,0,35,10,17,3,3,0,0,0,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,10,9,5,0,11,6,42,25,68,37,33,13,12,13,47,331,0,0,0,0,0,0,0,0,3,8,18,6,14,4,12,64,0,0,0,0,0,0,0,0,4,8,5,0,0,0,0,21,0,0,0,0,3,0,0,0,15,15,10,10,3,3,13,71,0,0,0,0,0,0,0,0,4,6,3,0,0,0,3,14
109021178,22,19,14,9,5,3,5,83,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,12,0,0,0,0,0,3,3,4,23,6,8,0,4,4,0,58,0,3,0,0,3,3,5,6,16,3,3,3,0,3,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,10,8,3,4,3,34,10,88,20,58,7,4,3,4,0,18,262,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,44,11,7,7,3,43,20,113,46,149,66,69,31,36,15,67,693,0,0,0,0,0,0,3,0,14,15,21,18,18,15,19,129,0,0,0,0,0,0,0,3,7,3,0,0,0,0,5,23,0,0,0,0,3,3,0,5,35,23,31,18,26,18,28,185,0,0,0,0,0,0,0,0,4,5,8,5,3,0,0,27
109021179,23,19,9,3,0,3,4,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,6,13,10,3,3,0,0,0,41,0,0,0,0,4,4,6,3,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,10,0,37,9,23,7,0,0,0,0,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,4,0,7,3,14,14,51,34,95,58,37,23,3,18,55,410,0,0,0,0,0,0,0,3,10,16,18,16,10,7,15,94,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,11,0,0,0,0,0,0,3,4,20,23,15,13,5,3,12,104,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,24
109031180,20,19,10,9,0,0,3,64,0,0,0,0,0,0,0,3,3,4,9,3,0,3,0,27,0,0,0,0,0,3,5,6,21,17,15,3,3,0,3,73,0,0,0,0,4,7,15,17,11,5,0,0,0,0,4,63,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,8,3,0,0,36,10,116,41,71,14,3,0,0,0,25,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,12,3,0,4,46,23,141,79,145,83,65,44,20,13,76,747,0,3,0,0,0,0,0,0,6,8,31,15,19,7,13,103,0,0,0,0,0,0,0,0,5,3,0,0,4,3,3,24,0,0,0,0,0,0,0,3,26,38,36,17,14,3,16,148,0,0,0,0,0,0,0,0,10,14,4,3,0,0,5,31
109031181,22,30,16,8,6,3,5,105,0,0,0,0,0,0,4,0,11,3,3,3,0,0,0,23,0,0,0,0,0,0,7,11,16,11,5,0,0,0,3,50,0,3,0,0,6,4,3,19,18,0,3,4,0,3,0,59,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,9,6,0,7,40,14,140,44,79,8,9,0,4,0,42,406,0,0,0,0,3,0,4,3,0,0,0,0,0,0,55,67,11,13,0,8,57,22,165,83,180,95,77,43,21,20,114,900,0,0,0,0,0,0,3,0,13,16,39,22,24,13,20,159,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,18,0,0,0,0,0,0,0,3,63,53,33,20,22,10,27,231,0,0,0,0,0,0,0,0,9,5,7,3,5,0,4,28
109031182,31,35,23,14,9,8,3,132,0,0,0,0,0,0,0,0,7,5,5,6,0,4,0,25,0,0,0,0,0,4,7,6,34,14,9,3,3,6,3,81,0,0,0,3,3,6,11,9,15,6,3,3,0,0,0,67,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,8,5,4,0,35,12,92,33,58,12,12,3,3,8,26,309,0,0,0,0,0,0,3,0,0,0,0,0,0,0,44,54,12,11,9,5,43,28,122,61,187,103,97,46,38,30,83,861,0,0,0,0,0,0,0,3,14,25,28,22,27,25,12,148,0,0,0,0,0,0,0,4,6,5,4,3,0,0,0,18,0,0,0,0,0,0,3,3,28,59,42,29,17,14,23,216,0,0,0,0,0,0,0,0,0,8,11,3,3,0,0,33
109031183,40,29,15,7,4,3,4,133,0,0,0,0,0,0,0,0,4,7,3,3,0,4,3,32,3,0,0,0,3,0,9,10,16,8,4,0,0,5,3,65,0,0,0,0,4,13,13,11,13,7,3,0,0,0,3,61,0,0,0,0,3,4,4,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,19,7,3,0,0,44,10,88,24,42,5,6,0,5,6,23,265,3,0,0,0,0,0,3,3,3,0,0,0,0,0,53,70,27,11,3,3,63,30,134,75,181,103,88,44,32,21,98,917,0,0,0,0,0,0,0,7,25,27,23,21,14,16,36,180,0,0,0,0,0,0,3,3,9,3,3,0,3,0,0,23,3,0,0,0,0,3,3,10,42,37,34,21,13,3,24,207,0,0,0,0,0,0,0,0,3,12,0,5,0,0,3,28
109031184,24,16,24,10,4,3,0,83,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,15,0,0,0,0,0,0,6,4,20,14,7,0,0,0,3,57,0,4,0,0,3,9,12,7,10,5,7,0,0,0,5,59,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,3,3,35,13,128,49,73,14,12,3,0,3,22,373,0,0,0,0,3,0,5,0,0,0,0,0,0,0,35,39,8,7,6,7,43,22,155,70,168,78,83,35,26,13,76,796,0,0,0,0,0,0,0,0,8,18,27,31,26,16,13,158,0,0,0,0,0,0,0,0,12,8,3,4,0,0,0,33,0,0,0,0,0,0,0,0,42,37,42,36,20,20,14,211,0,0,0,0,0,0,0,0,3,5,7,3,4,4,0,31
109031185,46,49,27,13,8,5,8,171,0,0,0,0,0,0,0,0,3,10,4,3,0,4,0,38,0,0,0,0,3,3,15,14,17,15,12,4,0,4,3,96,0,3,7,3,12,6,17,12,36,3,0,0,0,4,3,108,0,0,0,0,0,0,7,0,8,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,11,10,14,0,52,19,190,50,98,18,3,3,0,10,32,495,0,0,0,0,0,0,4,0,8,0,0,0,0,0,75,87,18,15,19,7,79,35,245,91,273,137,91,53,37,36,122,1243,0,0,0,0,0,0,0,3,25,28,40,27,26,17,24,190,0,0,0,0,0,0,0,4,10,6,3,3,0,0,4,37,0,0,0,0,0,3,0,9,59,72,61,19,21,12,28,291,0,0,0,0,0,0,0,0,9,4,11,5,0,0,3,41
110011186,83,57,68,32,19,25,3,309,0,0,0,0,3,0,0,0,4,5,0,8,6,4,0,31,0,0,0,0,0,7,5,25,46,34,42,19,16,10,9,214,3,0,3,0,3,16,23,25,36,17,4,8,3,4,0,162,0,0,0,0,0,0,0,3,9,3,6,0,3,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,12,18,6,13,3,65,18,192,84,151,55,43,19,16,10,32,726,0,0,0,0,0,0,0,3,3,0,0,0,0,0,122,128,23,11,17,3,79,56,241,185,422,264,281,164,139,99,175,2153,0,0,0,0,0,0,0,3,29,48,78,70,112,90,49,481,0,0,0,0,0,0,0,8,22,16,8,7,4,6,4,85,0,0,0,0,0,0,3,12,72,137,110,88,84,49,38,598,0,0,0,0,0,0,0,3,12,15,19,14,7,3,8,84
110011187,17,20,9,9,4,3,0,90,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,10,5,8,6,0,0,6,0,0,35,0,0,0,0,6,6,10,3,7,4,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,5,42,10,22,6,3,0,0,3,10,129,0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,35,14,5,3,3,29,20,70,40,107,60,44,27,15,24,61,511,0,0,0,0,0,0,3,0,17,25,24,13,17,6,16,122,0,0,0,0,0,0,3,3,6,3,3,0,0,0,3,23,0,0,0,0,0,3,3,5,32,37,30,11,6,8,21,154,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4,15
110011188,36,21,26,8,3,7,0,119,0,0,0,0,0,0,0,0,3,8,0,3,3,3,0,19,0,0,0,0,0,0,5,13,15,14,9,11,0,0,4,71,0,0,0,0,7,7,5,7,12,3,3,0,0,0,3,52,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,32,8,80,28,47,13,12,3,0,3,11,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,7,3,5,0,45,20,113,66,154,90,91,39,38,24,63,768,0,0,0,0,3,0,0,5,15,17,20,29,27,19,14,151,0,0,0,0,0,0,0,0,9,5,3,0,0,0,5,32,0,0,0,0,0,0,0,3,41,48,45,21,22,9,13,204,0,0,0,0,0,0,0,0,6,11,3,3,0,0,0,31
110011189,28,15,12,3,8,6,0,82,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,5,7,5,3,0,0,3,29,0,0,4,0,0,5,3,4,4,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,11,3,0,0,13,7,39,11,18,8,3,0,0,0,7,125,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,26,10,4,4,3,24,15,66,35,76,55,36,10,23,22,42,428,0,0,0,0,0,0,3,0,13,21,11,3,8,7,24,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,0,0,0,3,18,17,19,12,8,5,12,103,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
110021190,35,41,19,8,12,4,3,141,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,27,0,0,0,0,5,3,6,18,29,11,7,0,0,3,3,91,0,0,0,0,14,9,11,19,18,3,0,0,0,0,0,78,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,14,5,7,3,58,18,175,41,77,15,6,0,0,0,19,445,0,0,0,0,0,0,3,0,0,0,0,0,0,0,67,70,19,18,16,3,88,42,220,97,242,110,66,35,25,12,107,1084,0,0,0,0,0,0,0,0,30,24,30,22,21,17,23,173,0,0,0,0,0,0,0,4,14,3,3,4,0,0,4,36,0,0,3,0,0,3,3,9,47,37,28,23,9,5,16,189,0,0,0,0,0,0,0,0,15,0,0,9,3,3,3,31
110021191,58,37,28,19,8,3,0,164,0,0,0,0,0,0,0,0,6,5,4,3,3,0,0,19,0,0,0,0,0,0,16,20,35,5,10,4,7,3,3,96,0,0,4,3,10,6,14,18,15,8,7,0,0,0,3,101,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,5,3,0,53,20,217,63,103,23,4,5,6,3,22,539,0,0,0,0,0,3,5,3,4,0,0,0,0,0,64,85,11,4,8,8,66,38,255,113,281,147,123,59,50,32,109,1297,0,0,0,0,0,0,0,3,24,36,49,43,37,20,27,250,0,0,0,0,0,3,0,3,10,18,5,3,0,0,4,49,0,0,0,0,0,0,3,10,60,75,59,33,23,19,16,292,0,0,0,0,0,3,0,3,5,11,8,0,3,6,7,44
110021192,24,16,11,3,0,0,4,72,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,12,0,0,0,0,4,0,12,11,14,4,4,3,0,0,0,55,0,0,0,0,3,3,3,7,8,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,18,0,0,0,42,16,103,22,23,3,4,0,0,4,16,243,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,40,23,8,0,3,59,24,130,56,114,55,48,16,9,10,58,615,0,0,0,0,0,0,0,4,21,13,13,11,7,4,15,89,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,16,0,0,0,0,0,0,8,3,36,39,18,6,3,0,11,132,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,7
110021193,31,29,9,6,3,3,3,106,0,0,0,0,3,0,0,0,9,4,5,0,0,0,0,27,0,0,0,0,3,3,9,11,15,3,7,0,3,3,7,58,0,0,0,0,3,3,5,14,3,0,0,0,0,0,3,36,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,6,3,0,36,6,124,19,46,3,7,3,0,0,19,289,0,0,0,0,0,0,3,0,3,0,0,0,0,0,41,50,15,12,7,4,55,12,163,69,152,79,85,23,19,24,80,795,0,0,3,0,3,3,3,3,18,12,13,19,17,5,27,138,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,16,0,0,0,0,0,0,0,10,29,40,29,12,11,3,12,156,0,0,0,0,0,0,0,0,5,3,8,3,3,0,0,28
110021194,36,14,13,3,3,3,4,101,0,0,0,0,0,0,0,0,6,3,0,3,0,0,5,16,0,3,0,0,0,4,9,4,17,6,5,0,3,3,0,58,0,0,0,4,11,3,19,12,21,3,0,0,0,0,3,77,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,3,8,4,3,59,27,144,38,52,9,4,4,0,0,24,389,0,0,0,0,0,0,3,0,0,0,0,0,0,0,55,60,11,17,9,9,86,38,190,84,186,69,49,29,17,17,111,920,0,0,0,0,4,3,0,4,9,18,14,10,9,9,20,110,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,25,0,0,0,0,0,5,3,0,38,33,19,9,0,4,17,129,0,0,0,0,0,0,0,0,5,0,3,3,0,0,3,20
