SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
108051169,3,0,3,0,5,4,0,0,0,3,4,6,3,3,18,3,9,0,0,9,31,15,18,5,62,89,60,25,18,187,55,57,26,4,140,63,47,34,13,155,187,252,112,49,600,86,110,60,15,271,45,39,17,5,106,23,23,3,3,51,7,6,10,0,31,0,9,3,0,13,72,84,54,22,233,9,8,4,3,26,682,723,364,152,1921,0,3,0,0,5,4,3,0,0,4,5,10,0,0,19,7,9,0,3,19,4,3,3,4,16,45,31,12,4,87,47,50,17,6,123,77,49,29,13,165,155,157,81,36,427,98,116,59,27,295,65,70,37,13,186,23,37,20,4,79,19,30,14,0,73,8,10,3,0,22,63,72,57,31,226,6,14,9,9,29,630,662,342,148,1780,6,3,3,0,9,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,9,13,7,0,28,13,5,4,0,23
108051170,3,0,0,0,3,0,0,0,0,0,7,3,0,0,12,4,9,5,4,22,29,17,3,6,48,50,44,21,13,136,35,32,9,11,85,55,39,29,12,135,101,105,56,27,290,48,49,18,4,119,16,22,11,6,58,13,6,3,5,27,3,5,3,0,16,5,3,4,0,5,70,58,35,19,192,0,13,3,3,18,437,402,221,118,1176,3,0,3,4,7,0,0,0,0,3,5,8,0,0,14,3,0,0,0,7,5,3,0,0,9,22,27,10,6,59,50,14,15,4,77,33,41,23,7,109,100,77,43,23,246,45,64,26,12,149,45,40,13,3,98,17,24,3,3,51,13,15,6,0,39,0,3,0,0,5,58,50,29,11,145,5,9,3,0,14,408,379,177,85,1055,3,0,0,0,3,0,3,0,0,3,0,3,0,0,5,0,3,0,0,3,6,3,4,0,20,11,4,0,0,24
108051171,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,0,4,9,3,0,3,16,22,12,4,3,46,19,19,5,0,41,23,25,12,4,63,67,81,32,20,193,27,23,19,3,71,14,12,3,5,31,3,8,0,0,11,3,3,0,0,8,0,0,0,0,0,35,32,13,10,87,3,3,3,0,8,226,214,101,50,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,6,12,3,0,15,6,10,3,4,29,13,20,9,3,47,56,46,20,16,144,38,43,20,10,99,17,26,13,3,55,11,6,4,0,20,4,3,3,0,7,0,3,0,0,4,33,16,16,8,67,0,4,3,0,7,192,181,83,41,499,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,0,3,0,7
109011172,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,14,11,7,0,27,18,20,6,3,44,25,41,13,0,85,116,179,70,23,382,102,106,60,16,288,59,80,26,4,168,38,51,28,6,124,18,26,18,6,60,4,7,9,0,23,54,73,34,11,164,12,7,9,0,21,457,600,276,71,1400,3,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,4,4,0,0,14,13,11,8,0,26,27,25,6,3,67,94,113,42,16,274,87,132,56,21,297,95,121,49,7,278,63,94,41,8,203,44,90,23,4,157,16,22,10,3,60,57,67,37,14,177,5,9,4,3,24,526,693,285,85,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,3,9
109011173,0,0,0,0,0,3,0,0,0,3,3,0,0,3,4,0,0,0,0,0,4,5,0,0,20,18,10,7,0,36,17,21,7,3,55,27,27,13,3,72,93,99,62,15,274,60,87,30,10,191,43,40,19,0,106,19,17,14,4,55,4,18,10,3,30,3,6,4,3,14,41,53,26,19,139,5,10,0,0,14,348,400,195,70,1012,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,3,0,0,6,4,0,0,0,5,16,3,8,3,24,17,20,4,5,41,29,15,13,3,57,66,78,30,14,183,60,78,33,18,188,54,78,30,12,175,29,27,10,3,68,17,26,11,5,66,5,8,4,3,20,41,42,20,7,113,7,5,3,0,19,349,387,163,75,969,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,11,11,4,0,0,19
109011174,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,4,6,3,0,0,13,21,14,3,3,43,10,10,9,0,26,25,12,10,5,46,52,83,34,10,184,67,61,40,11,175,47,41,10,11,104,34,42,21,8,111,19,35,10,0,65,8,9,8,0,21,32,45,20,10,108,3,3,4,0,11,342,357,164,59,919,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,11,13,0,4,20,7,8,3,0,18,15,23,4,3,40,50,38,16,6,114,43,66,20,8,139,40,62,14,4,123,38,41,16,0,101,48,57,31,5,135,19,31,9,3,64,57,53,28,7,142,3,0,5,0,8,338,394,147,44,932,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,3,0,0,15
109011175,0,3,0,0,4,7,3,0,0,9,3,3,3,0,8,3,4,3,0,11,10,3,0,7,22,27,29,16,9,84,25,30,8,6,69,36,35,17,8,97,102,146,91,38,381,86,68,41,19,216,39,47,21,4,114,11,31,12,3,52,11,8,7,5,31,0,6,4,4,17,47,66,45,26,186,7,5,8,3,24,417,490,278,141,1331,0,3,0,3,8,0,0,5,0,4,3,0,4,4,12,3,4,0,0,8,6,0,3,0,11,9,13,6,3,23,14,18,11,0,45,39,45,19,9,108,89,91,57,27,265,68,85,59,22,240,54,73,23,12,160,45,52,17,9,133,31,38,27,7,100,20,6,10,4,41,63,56,44,18,177,9,7,3,3,21,446,495,278,129,1349,3,4,0,0,9,0,3,0,0,6,4,0,0,0,3,0,0,0,0,0,7,6,3,0,11,3,15,0,0,20
109011176,0,0,0,0,0,0,0,6,0,3,0,4,3,0,11,0,0,3,0,9,6,6,6,3,18,27,23,3,0,55,34,27,9,6,73,46,42,20,3,114,157,202,95,30,480,113,104,38,20,274,40,48,19,8,119,19,26,15,3,61,14,15,3,3,37,0,0,3,3,11,66,68,33,24,190,9,12,3,0,17,532,577,261,101,1473,5,3,0,0,9,0,3,0,0,3,4,9,0,0,16,0,0,0,0,0,7,4,0,0,15,20,6,5,0,29,30,25,12,3,71,32,29,11,6,85,140,110,49,18,319,91,101,41,19,255,71,71,41,4,189,24,34,13,3,73,21,21,13,9,58,10,13,3,0,21,47,50,28,17,144,10,12,6,0,24,502,489,222,86,1296,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,7,0,0,16,16,9,3,3,35
109021177,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,7,9,4,5,23,8,6,3,0,20,13,8,6,6,38,37,43,22,13,109,23,19,16,10,67,7,6,0,0,17,0,3,0,0,4,0,3,0,0,7,0,0,0,0,0,28,23,23,8,78,0,0,3,0,4,132,135,78,46,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,7,8,6,0,21,9,18,3,0,27,27,15,13,11,63,16,13,11,3,41,17,13,8,0,35,5,14,3,0,23,3,3,0,0,6,3,0,3,0,10,20,29,14,8,74,0,0,3,0,3,119,112,58,30,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,6
109021178,0,3,0,0,3,0,0,0,0,3,3,0,0,0,8,5,3,0,0,8,10,3,5,3,16,20,15,13,3,53,15,17,3,5,40,20,17,21,11,65,66,77,35,12,188,36,35,12,12,98,22,22,11,3,59,4,13,6,0,26,6,10,5,0,19,0,5,0,0,7,33,34,16,12,99,8,0,3,7,18,253,267,128,64,714,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,8,0,0,0,3,3,7,11,3,3,20,11,10,10,7,34,25,24,7,3,54,39,47,27,11,125,40,35,18,7,111,24,27,8,3,68,6,17,8,3,35,14,16,10,3,44,3,6,9,0,12,43,35,19,5,106,8,3,3,0,11,218,239,120,60,631,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,8,4,0,15
109021179,3,3,0,0,7,0,3,3,0,3,0,5,0,0,4,0,4,3,0,8,6,5,0,0,8,11,15,9,0,34,4,12,7,4,25,3,17,14,3,34,20,42,23,10,95,19,14,6,3,45,4,3,9,3,17,0,7,3,0,7,0,0,0,0,0,3,0,0,0,6,37,16,18,11,82,4,10,0,0,12,119,152,92,36,395,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,4,3,0,0,0,4,9,3,4,4,21,6,13,8,0,25,11,9,0,3,26,27,26,15,8,78,19,19,12,3,56,14,19,15,0,46,3,10,3,3,16,3,3,5,0,9,3,0,3,0,7,20,22,15,8,64,3,3,3,0,9,131,136,83,33,385,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,5
109031180,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,5,0,22,15,5,4,0,28,18,19,9,0,44,42,74,38,9,169,37,46,34,12,131,23,27,23,4,63,13,16,6,4,35,7,3,0,0,13,0,0,0,0,3,28,23,17,7,78,0,3,3,0,9,198,230,130,42,607,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,7,0,3,0,0,8,7,9,0,0,18,13,3,3,3,25,40,58,16,12,126,31,53,21,12,116,28,29,7,6,74,12,17,11,3,36,11,18,11,0,35,0,0,3,0,9,27,29,7,3,66,4,3,3,0,9,174,221,93,45,528,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5
109031181,0,0,4,0,7,0,0,0,0,5,4,0,3,0,4,0,0,0,0,5,8,3,4,0,20,16,7,5,5,38,16,19,8,3,51,26,24,12,7,73,77,71,35,17,200,41,38,14,13,101,17,12,9,5,47,10,12,3,0,21,3,0,0,3,8,3,3,0,0,8,25,29,14,10,82,11,3,3,3,14,267,228,123,66,678,0,3,0,0,9,0,0,0,0,0,3,0,3,0,6,0,3,0,0,6,0,4,0,0,3,4,9,3,0,22,6,18,12,3,37,23,18,7,4,55,47,60,55,21,177,47,46,22,10,117,25,31,7,4,72,12,10,6,0,30,7,7,3,0,22,9,3,0,0,9,28,35,20,8,87,6,3,4,0,12,221,252,134,56,670,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,3
109031182,0,3,0,0,3,0,0,0,0,4,0,4,0,0,5,0,3,0,0,3,5,0,0,4,12,17,22,3,0,39,17,13,4,6,42,21,26,17,7,65,68,100,51,24,239,57,49,27,3,136,13,22,4,0,46,8,15,4,0,28,6,5,3,0,20,0,3,0,0,6,39,34,31,10,118,7,3,0,0,19,273,308,156,55,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,4,8,3,4,16,8,7,3,0,27,14,13,4,5,37,53,42,28,14,136,48,51,19,6,122,31,37,18,5,98,15,21,12,3,48,13,22,3,3,45,8,6,0,0,14,31,44,18,12,98,4,4,3,0,13,235,262,120,49,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,3,0,0,10,3,3,0,0,3
109031183,9,3,7,0,18,0,6,7,0,15,3,0,3,0,8,8,8,3,0,16,9,9,10,3,23,21,39,19,9,89,18,22,9,4,49,32,28,19,4,91,71,89,70,26,263,51,37,26,10,121,6,10,10,0,29,7,12,9,0,26,0,3,3,0,8,8,4,0,0,16,42,45,28,21,132,8,0,4,0,9,288,317,221,78,906,3,4,0,0,8,0,0,0,0,0,5,7,3,3,14,3,4,0,3,5,4,3,4,0,10,12,12,10,0,27,19,13,10,3,43,13,34,11,9,70,56,60,27,10,153,37,37,30,4,109,24,21,14,3,63,12,17,4,7,41,6,9,11,0,28,3,3,0,0,10,40,52,35,14,136,7,0,4,3,10,243,269,161,66,739,0,3,0,0,4,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,7,0,0,10,5,3,0,0,6
109031184,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,13,4,4,0,18,10,9,4,0,20,16,13,5,0,39,34,63,27,0,130,30,40,18,6,94,14,11,6,0,22,9,11,3,0,27,3,7,3,0,18,0,0,0,3,3,16,29,8,7,63,4,0,0,0,4,150,197,87,16,451,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,12,8,5,0,19,14,10,8,0,29,31,52,12,3,95,31,35,15,5,91,25,29,16,3,67,9,15,9,0,36,10,22,11,4,48,0,3,3,0,7,13,29,16,6,63,3,3,5,0,7,148,207,102,25,474,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
109031185,0,0,0,3,4,4,3,0,3,10,6,5,0,0,12,0,5,0,0,4,8,0,8,0,18,30,21,16,8,79,24,18,17,0,51,37,39,9,4,86,84,131,69,18,307,40,36,29,11,121,28,14,18,7,67,3,13,8,3,26,11,3,0,0,13,5,0,3,0,8,43,60,33,28,159,3,11,3,0,19,324,359,220,94,987,0,4,0,0,4,0,0,0,0,0,5,7,0,0,12,3,0,7,0,9,3,0,0,0,6,10,7,15,3,29,20,16,12,0,45,21,34,12,7,79,72,66,36,22,198,32,53,23,17,131,39,33,16,9,93,14,23,9,9,46,14,11,3,5,40,3,0,3,0,13,42,55,35,16,153,8,0,0,3,13,286,318,173,91,871,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,4,7,7,0,0,14
110011186,6,0,0,0,8,0,3,0,0,8,6,0,3,0,8,13,3,0,0,19,22,3,3,3,29,48,30,12,8,98,44,43,25,5,115,52,47,21,7,128,168,223,106,58,549,121,151,65,21,355,67,85,31,14,199,47,64,36,6,153,31,44,16,5,103,8,11,4,3,19,111,103,61,29,299,12,11,3,0,27,750,818,392,160,2121,0,0,0,0,3,0,0,0,4,8,7,3,0,0,10,10,3,0,0,17,8,4,0,0,11,24,19,5,0,48,40,27,12,5,81,38,61,24,10,126,155,142,72,26,394,118,134,76,23,349,89,110,49,12,261,50,83,38,18,186,56,106,31,12,214,16,26,15,8,66,91,114,59,22,282,13,8,6,4,34,705,846,387,148,2085,5,0,3,0,8,3,0,0,0,3,4,3,0,0,5,0,0,0,0,3,12,0,5,3,20,11,11,6,3,31
110011187,0,0,0,0,3,0,3,0,0,8,0,0,0,0,7,0,3,0,0,5,8,9,0,0,11,19,11,5,3,45,15,20,5,3,40,17,25,8,0,48,43,56,30,18,148,24,18,16,3,68,10,13,7,0,32,4,14,8,0,23,0,4,0,0,10,0,3,0,0,3,19,26,14,11,71,4,3,0,0,11,163,202,101,48,514,4,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,4,12,4,0,16,13,10,3,5,27,13,17,8,3,43,44,39,28,11,123,27,28,17,7,76,15,22,8,3,49,6,7,3,3,21,6,6,3,0,17,6,3,5,0,10,20,27,20,3,72,7,0,3,4,9,167,169,106,37,484,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
110011188,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,3,0,9,7,3,3,0,17,21,13,5,3,41,16,26,13,3,53,25,30,15,3,64,75,79,43,16,211,31,39,12,3,85,18,25,13,4,54,7,12,4,0,32,0,4,0,0,13,0,4,0,0,4,42,55,24,8,134,3,4,3,0,6,248,294,133,55,734,0,0,3,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,4,0,9,10,8,4,0,26,6,8,3,3,24,12,19,6,6,53,51,52,32,28,162,49,49,21,5,121,31,37,11,0,84,8,19,9,3,39,18,19,12,0,44,4,3,3,0,14,43,42,17,7,109,3,3,4,0,15,248,279,129,59,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,3,0,0,0,7
110011189,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,0,4,3,5,0,0,9,12,14,4,5,35,9,15,4,0,24,9,18,8,4,36,31,33,20,11,93,11,19,8,0,38,13,9,0,0,26,4,3,0,0,8,3,4,3,0,12,3,0,0,0,3,14,18,12,8,50,3,4,3,0,11,115,152,77,28,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,6,3,0,15,13,3,0,3,17,8,6,3,0,18,26,19,19,9,81,17,20,5,3,50,14,17,0,3,36,3,12,5,0,19,5,6,7,0,16,4,0,0,0,3,21,19,17,8,67,4,3,0,0,8,128,117,65,27,338,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,7
110021190,0,0,0,0,7,3,0,3,0,6,3,7,3,0,19,5,3,3,0,13,12,3,5,3,30,29,28,11,3,71,32,29,16,4,84,30,17,11,6,67,74,89,49,18,231,34,37,13,8,91,16,17,16,3,48,9,11,4,3,24,3,3,0,0,11,0,0,0,0,3,32,46,38,13,123,5,7,5,0,16,299,307,180,69,850,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,7,4,0,0,12,4,3,0,0,5,14,13,7,0,36,20,16,7,8,48,36,25,21,3,85,66,63,31,11,169,37,42,26,11,109,29,29,22,4,85,6,10,5,0,30,9,9,8,0,30,3,3,0,0,15,42,40,18,12,113,11,3,4,0,20,277,272,161,52,765,3,0,0,0,3,0,6,0,0,4,0,3,0,0,4,0,0,0,0,0,5,3,3,3,14,5,7,0,0,11
110021191,0,3,0,0,3,3,3,0,0,6,3,0,0,4,6,6,7,0,0,10,9,3,6,3,25,38,27,12,4,88,23,20,15,6,65,31,44,32,8,116,122,125,77,29,354,61,59,28,9,154,17,34,21,6,81,13,17,10,0,42,5,9,12,0,27,5,3,0,0,7,52,64,30,14,159,6,3,0,3,19,391,422,254,90,1161,0,0,0,0,4,0,0,0,0,3,7,4,0,0,11,0,3,0,0,3,3,4,3,3,12,13,5,6,5,29,27,18,9,8,59,36,28,18,13,97,103,96,57,18,264,62,82,41,10,197,45,53,20,10,131,20,24,16,10,65,25,23,12,3,56,13,3,0,0,16,54,59,26,12,158,11,4,3,3,26,420,406,213,86,1128,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,12,0,0,0,12,16,8,3,3,26
110021192,3,3,4,9,19,5,5,3,0,12,3,0,0,0,6,3,3,3,0,8,9,9,3,3,20,28,22,13,4,64,15,9,7,4,36,19,18,19,0,61,51,47,23,11,135,15,19,4,7,41,7,5,3,0,21,4,0,0,0,6,0,0,0,0,0,3,0,0,3,3,30,31,15,10,88,5,6,3,0,16,211,175,109,53,547,8,0,0,0,11,0,0,0,0,3,11,3,3,0,16,0,0,3,0,4,0,0,0,4,12,15,13,6,5,44,17,13,8,3,37,16,14,15,8,57,48,51,11,18,129,25,26,16,10,67,14,12,8,7,37,4,3,4,0,14,0,3,4,0,11,3,3,0,0,6,34,22,25,23,106,4,3,3,3,16,206,182,111,79,574,0,4,0,4,6,4,3,3,0,11,4,0,0,0,3,0,0,0,0,3,4,3,3,7,15,4,4,6,0,14
110021193,3,0,0,3,4,3,3,0,0,5,0,6,0,0,3,0,3,0,0,10,18,11,5,0,32,31,25,14,6,80,16,22,12,4,52,23,24,17,0,60,44,71,28,16,156,21,30,17,0,70,7,13,4,0,27,12,6,5,3,27,3,10,0,0,9,4,0,0,3,5,44,30,20,21,105,5,7,3,0,20,229,271,125,54,678,5,0,0,0,5,3,0,0,0,8,6,7,0,0,12,4,0,3,0,4,5,6,0,0,7,10,13,11,3,38,16,11,16,7,42,28,12,11,4,58,45,47,22,10,133,20,27,13,0,60,22,29,14,3,56,15,10,3,3,30,3,6,4,0,21,4,5,0,0,11,34,53,14,10,112,6,3,0,0,9,221,229,119,43,615,0,3,0,3,9,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,8,3,6,3,17,6,5,0,0,17
110021194,5,0,0,0,6,0,0,0,0,6,6,6,0,0,15,5,3,3,0,8,18,10,5,0,36,27,26,19,7,79,13,14,9,4,42,16,24,12,7,56,69,58,23,18,170,25,23,11,5,64,12,16,5,3,34,8,3,0,0,12,0,0,0,0,0,5,0,0,0,8,41,45,20,6,118,4,0,0,3,5,239,233,110,67,651,0,0,0,0,0,0,0,3,0,3,8,9,0,0,19,0,4,0,0,7,5,4,0,3,8,22,3,9,0,34,15,13,12,8,44,24,14,12,7,54,45,57,18,20,142,33,25,19,7,84,16,22,6,3,44,8,9,5,3,27,6,12,0,0,23,4,0,0,0,3,31,25,16,8,90,3,3,0,4,8,226,196,107,62,592,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,9,3,0,3,16
110031195,0,4,0,0,3,3,0,0,0,3,7,4,0,0,9,5,0,3,0,4,3,3,0,0,9,7,10,10,3,30,16,9,7,5,45,27,25,12,10,73,89,79,47,8,226,62,52,26,8,146,37,25,18,5,80,21,20,3,0,43,8,7,3,0,32,3,3,0,0,12,37,45,33,19,130,7,10,0,3,24,334,298,160,73,865,0,0,0,0,0,3,0,0,0,3,3,0,0,3,4,0,0,0,3,3,0,5,0,0,7,3,3,3,7,16,14,12,4,0,32,20,17,6,6,49,64,55,25,12,158,55,40,18,8,117,39,43,12,5,97,20,30,15,3,76,14,27,12,3,55,6,11,3,0,28,29,41,29,7,106,10,5,3,0,16,288,296,136,61,784,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,4,0,0,5,4,0,0,0,10
