SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
106021114,0,0,3,0,0,0,0,0,0,3,0,0,0,3,6,3,0,7,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,3,3,4,6,3,0,0,0,35,4,10,5,17,23,24,15,13,5,121,3,7,0,7,0,0,5,3,0,28,3,0,0,3,3,3,0,0,0,11,39,29,17,39,45,35,35,22,16,273,23,14,10,9,7,4,4,0,0,79,0,0,0,0,0,0,0,0,0,3,560,425,370,461,498,431,284,230,133,3392,0,0,8,0,3,0,0,0,0,6,3,4,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,5,0,0,0,0,14,0,0,6,7,3,0,0,0,0,21,240,136,139,107,87,73,31,11,11,832
106021115,24,5,4,8,5,3,3,5,4,68,5,6,10,7,11,15,3,5,3,65,0,0,0,0,0,0,0,0,0,0,28,10,13,9,7,10,7,4,0,93,82,48,43,40,39,24,18,12,0,310,104,74,81,122,141,177,143,107,44,987,15,22,12,15,25,21,13,9,3,139,24,10,6,18,11,16,5,7,0,98,245,177,139,202,235,288,219,138,54,1706,153,79,86,116,50,56,23,13,0,582,0,0,3,0,3,3,0,0,0,21,3830,2298,2274,2657,2639,2529,1728,1119,419,19493,26,4,35,22,6,0,4,3,0,108,16,18,20,12,8,7,0,0,0,82,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,9,14,8,3,0,0,0,0,45,9,18,9,11,20,6,3,0,0,83,25,24,24,23,24,10,3,0,0,132,1144,754,693,618,458,318,108,52,9,4164
106021116,3,0,0,0,0,0,0,0,0,10,0,0,0,7,4,0,3,0,0,23,3,0,0,0,0,0,0,0,0,5,0,0,3,0,3,3,0,0,0,11,16,11,0,11,15,12,3,0,0,68,13,18,16,38,50,48,43,21,11,264,14,8,8,9,6,3,6,0,0,48,3,0,3,3,4,3,5,0,0,21,95,47,28,72,82,70,59,38,20,522,45,25,12,22,20,24,9,3,3,166,0,0,4,0,0,0,0,0,0,8,1070,571,435,759,749,652,465,254,103,5063,0,0,0,3,0,0,0,0,0,6,4,3,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,5,3,0,0,0,25,0,6,5,3,5,3,0,0,0,25,320,175,130,156,127,120,45,20,3,1091
106021117,5,10,7,7,5,3,0,0,0,33,3,9,10,6,9,5,4,3,0,45,0,0,3,0,0,0,3,0,0,6,5,10,7,9,8,5,3,0,0,43,30,10,14,8,14,10,6,0,0,96,73,61,63,102,106,109,63,54,19,655,31,21,10,25,18,26,16,15,7,163,13,14,8,10,10,11,3,3,0,66,158,137,112,130,178,147,106,46,20,1032,96,54,60,48,49,19,10,4,3,345,4,5,3,3,0,3,0,0,0,16,2974,1824,1921,1959,1927,1606,1039,611,236,14099,7,4,19,12,4,3,0,0,0,46,4,6,7,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,8,16,16,6,7,0,0,0,45,3,7,17,12,13,7,0,0,0,57,904,478,531,344,220,164,75,24,5,2744
106021118,0,3,0,0,3,0,0,0,0,11,11,7,4,7,6,9,0,3,0,39,0,0,0,0,0,0,3,0,0,5,9,0,4,0,5,0,0,0,0,21,22,11,9,11,6,14,0,0,0,78,23,30,32,44,71,64,19,3,0,293,11,7,4,7,11,8,3,10,0,55,0,6,0,3,0,6,0,3,0,19,108,84,60,95,119,82,57,16,6,614,56,15,14,30,19,11,8,0,0,152,0,0,0,0,0,3,0,0,0,3,1485,919,785,1074,1114,779,384,157,32,6724,7,0,0,3,0,0,0,0,0,17,9,8,9,3,3,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,11,8,3,3,7,0,0,0,0,0,21,7,4,4,7,0,0,0,0,0,25,405,224,230,188,147,103,15,9,4,1330
106031119,0,0,0,0,0,0,0,0,0,3,13,8,3,4,4,8,5,5,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,14,7,3,8,9,3,5,4,0,57,25,10,8,24,34,46,40,16,4,213,3,0,0,0,0,0,5,4,0,16,3,0,3,0,0,0,4,0,0,6,35,27,19,40,53,50,42,21,4,284,66,36,15,23,32,12,18,3,0,206,0,0,0,0,0,3,0,0,0,3,674,451,247,492,583,543,502,229,51,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,6,314,191,117,181,177,91,65,24,3,1161
106031120,0,0,0,0,3,0,0,0,0,6,0,0,0,3,3,5,4,0,4,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,8,3,6,9,6,7,0,0,55,29,19,11,23,42,62,66,30,4,283,3,6,0,6,3,6,6,0,0,25,0,3,0,3,3,9,4,0,0,19,43,32,27,40,70,67,63,29,7,375,42,19,19,29,20,17,11,4,0,167,0,0,0,0,0,0,0,0,0,3,705,383,369,507,653,792,703,334,119,4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,4,5,0,0,23,3,0,6,4,4,4,5,0,0,23,402,183,168,139,138,138,87,30,11,1284
106031121,3,0,3,3,0,3,0,0,0,19,13,9,6,18,16,11,22,8,4,108,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,3,21,63,30,24,32,24,30,15,9,3,232,80,45,42,77,117,157,170,111,39,836,4,4,0,9,5,14,9,0,0,54,0,0,4,0,9,3,0,0,3,19,118,62,65,93,138,219,260,187,92,1238,126,67,42,58,64,55,45,18,4,484,3,3,0,5,3,3,3,4,0,27,1921,1107,922,1480,1793,2155,2404,1439,538,13751,10,8,11,5,3,0,0,0,0,38,4,0,3,7,0,0,0,0,0,16,0,0,0,0,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,0,9,3,0,8,4,12,13,12,0,0,52,7,0,14,12,9,13,10,0,0,68,825,490,386,447,471,449,321,149,47,3592
106031122,9,0,3,0,6,5,3,0,0,24,3,7,3,0,4,3,5,4,0,34,0,0,0,0,0,0,0,0,0,0,8,4,4,0,3,4,0,3,0,31,42,24,17,21,34,19,9,6,0,174,52,37,43,54,73,94,66,34,14,461,7,7,4,10,6,8,9,3,0,58,8,7,0,6,3,3,0,6,0,35,160,118,87,121,143,134,88,66,12,922,79,43,46,31,29,20,14,6,3,277,0,4,0,0,5,3,0,0,0,12,1947,1299,1140,1256,1422,1309,850,569,153,9949,10,5,10,9,11,0,0,0,0,44,15,11,15,3,8,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,14,19,19,5,8,0,0,0,57,0,15,14,17,7,8,0,0,0,70,787,470,377,280,225,192,61,25,11,2419
106031123,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,3,0,23,28,4,6,11,4,8,0,0,0,61,19,14,10,26,45,35,22,8,3,177,3,0,0,0,3,6,4,0,0,22,4,0,3,3,0,0,0,0,0,12,49,48,20,55,101,73,21,10,4,376,25,9,3,16,26,23,10,3,0,120,0,0,0,3,3,0,0,0,0,6,877,558,247,606,723,584,295,106,33,4030,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,7,0,0,0,22,3,0,7,0,3,7,0,0,0,19,241,152,74,149,125,100,37,11,5,885
106031124,3,0,3,0,0,0,0,0,0,3,3,0,0,3,3,10,3,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,4,3,3,5,20,34,53,22,5,158,5,0,3,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,21,16,11,18,29,61,86,35,17,308,18,3,9,7,5,8,12,3,0,68,3,0,0,0,0,3,3,4,0,14,397,184,176,269,374,635,851,427,97,3413,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,7,0,0,3,0,3,0,17,3,0,11,0,0,3,0,3,0,19,108,58,49,59,75,122,112,66,22,671
106031125,12,4,6,9,4,0,0,0,0,39,5,13,4,13,10,9,9,0,0,56,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,3,0,0,0,26,36,22,10,17,20,12,6,6,0,125,62,38,46,68,75,65,71,23,6,448,7,7,6,4,5,16,3,0,0,46,3,0,12,3,3,4,3,3,0,27,115,102,79,108,113,130,85,41,3,775,92,47,43,48,54,25,19,3,0,330,0,0,0,0,0,0,0,0,0,0,1794,1035,909,1319,1308,1196,893,357,81,8895,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,6,0,0,0,3,0,4,0,0,7,3,3,0,3,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,0,0,0,22,3,3,5,10,15,3,0,0,0,40,793,420,412,378,263,204,108,25,10,2608
106041126,7,0,0,3,0,0,0,0,0,11,7,4,9,6,0,5,0,0,0,31,0,0,0,0,0,0,3,0,0,3,4,3,0,4,0,0,0,0,0,15,11,3,10,5,3,11,3,0,0,45,30,22,34,48,65,76,53,30,6,365,0,8,3,0,3,8,6,0,0,28,10,0,8,0,3,4,3,0,0,36,59,48,59,51,100,72,38,31,3,454,59,24,42,24,21,15,5,3,3,196,0,3,0,3,0,0,0,0,0,7,1792,1154,1155,1138,1265,1024,588,341,100,8555,6,0,4,4,4,0,0,0,0,23,6,0,10,5,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,6,9,4,3,3,0,0,0,28,0,8,13,4,3,7,0,0,0,36,576,320,325,226,142,78,31,8,0,1705
106041127,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,6,13,22,23,13,10,12,0,118,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,12,25,11,18,29,29,33,18,8,0,165,18,7,3,8,6,3,0,0,0,50,3,0,0,0,0,0,0,0,0,10,644,364,336,460,476,383,250,135,45,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,159,70,81,70,58,38,20,6,4,504
106041128,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,16,12,22,23,32,31,26,25,13,190,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,66,21,44,50,49,51,46,25,15,367,18,12,13,6,7,3,0,3,0,63,0,0,0,0,0,0,0,0,0,0,909,508,489,616,626,533,425,304,142,4558,3,4,4,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,7,276,148,142,100,74,56,22,10,4,831
106041129,3,0,0,0,0,0,0,0,0,6,3,0,3,4,5,0,3,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,13,13,8,20,29,45,74,43,24,9,259,10,3,0,4,3,3,3,0,0,30,0,0,0,0,0,7,5,3,0,13,62,25,43,45,60,85,43,24,13,403,6,12,11,12,9,13,10,3,0,79,0,0,3,0,0,3,0,0,0,9,1144,658,680,790,935,918,624,348,108,6204,0,0,0,0,3,0,0,0,0,4,8,0,3,3,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,11,339,139,148,124,116,90,47,15,8,1031
107011131,9,0,3,9,0,5,5,7,0,37,14,9,12,18,25,42,30,26,15,192,0,0,0,0,0,0,0,0,0,0,13,7,6,3,6,7,3,3,0,57,47,31,35,30,27,31,24,3,0,225,62,51,55,66,124,165,151,96,35,808,16,22,14,14,14,19,14,12,3,121,5,3,3,3,0,0,0,0,0,19,232,137,99,117,156,163,193,107,44,1247,66,39,32,44,32,34,22,10,0,278,4,0,0,3,3,0,7,3,0,24,2869,1834,1782,2072,2240,2295,1926,1185,383,16584,9,6,8,3,4,3,4,0,0,38,34,22,22,15,13,7,3,0,0,118,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,9,15,13,12,3,0,0,0,62,5,9,15,20,15,3,0,0,0,68,1136,653,564,505,448,324,206,67,21,3928
107011132,5,3,0,3,0,0,0,0,0,18,0,5,3,0,12,5,6,3,0,43,0,0,0,0,0,0,0,0,0,0,9,3,3,3,7,0,0,0,0,26,31,16,22,16,13,3,4,0,0,93,22,25,15,29,42,38,29,12,0,222,15,8,3,3,0,6,0,3,0,49,0,3,0,3,3,0,0,0,0,12,140,71,39,66,59,47,24,8,0,456,37,20,22,17,15,15,9,5,0,134,0,0,0,0,0,0,0,0,0,3,1382,715,675,929,815,583,358,163,52,5679,8,0,3,10,3,0,0,0,0,26,15,8,3,5,4,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,7,0,0,0,20,3,3,3,3,8,7,0,0,0,20,369,198,168,204,165,103,36,20,3,1253
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
107011134,6,0,0,3,3,3,0,0,0,17,11,15,7,7,29,13,13,12,3,116,10,4,7,3,4,3,0,0,0,35,0,6,0,3,5,3,0,0,6,24,70,40,25,45,33,17,10,6,0,234,48,56,18,52,70,66,54,33,23,419,14,21,9,9,14,9,8,12,5,99,3,3,5,3,8,3,3,0,0,32,159,99,50,76,126,84,58,58,42,750,103,60,44,56,51,39,19,9,0,381,3,0,0,3,4,0,0,3,0,17,2254,1578,1078,1578,1849,1401,842,620,316,11526,12,7,7,6,9,13,4,0,0,63,75,23,44,33,25,11,10,4,0,225,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,8,0,0,0,3,0,0,0,0,12,5,3,8,10,5,3,0,0,0,31,19,3,6,9,9,5,0,0,0,50,601,419,338,353,343,230,108,58,36,2490
107011545,19,10,4,0,10,3,0,0,0,48,12,11,3,4,25,13,17,30,14,121,3,0,0,8,0,0,0,0,0,13,8,7,7,3,3,3,0,0,0,31,28,16,16,14,11,6,3,0,0,91,21,28,13,29,71,39,40,39,14,296,8,6,7,3,9,5,6,3,4,45,0,0,0,0,0,0,3,0,0,9,76,33,27,27,46,37,36,24,3,316,46,10,24,20,33,17,9,7,0,158,0,0,0,0,0,0,0,0,0,7,1440,1093,964,1110,1384,1119,966,780,196,9042,0,3,0,7,0,0,0,0,0,9,283,152,162,121,69,65,55,3,0,923,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,3,5,5,3,3,3,0,0,26,11,3,5,5,6,3,3,0,0,39,446,300,276,208,219,109,61,55,3,1669
107011546,0,0,3,4,8,0,0,0,0,16,0,4,4,3,7,6,8,5,0,48,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,8,11,10,6,8,8,7,3,0,3,62,14,14,8,14,26,32,12,15,8,147,3,0,3,4,3,0,0,0,0,15,3,3,0,0,6,3,0,3,0,19,27,20,17,21,32,10,16,16,3,168,36,22,17,17,22,7,3,3,0,126,0,0,3,0,4,0,3,0,0,15,1059,716,731,867,1011,882,840,786,239,7146,5,3,9,6,3,0,0,0,0,27,78,39,52,37,23,17,12,3,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,3,0,20,4,0,3,0,6,3,0,3,0,19,387,249,230,173,149,95,43,22,13,1361
107011547,9,0,3,0,0,0,4,0,0,10,3,0,0,3,5,11,4,5,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,3,0,5,3,0,0,0,24,4,9,4,10,14,29,29,23,7,123,7,3,3,0,7,0,6,0,0,24,0,0,0,0,0,0,0,0,0,4,10,6,0,14,14,31,50,18,8,145,0,4,3,3,9,9,0,4,0,32,6,0,0,0,0,0,0,0,0,7,417,274,253,345,405,451,547,388,84,3159,0,0,4,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,3,0,3,3,0,0,0,6,142,121,85,79,103,65,44,27,4,672
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,4,0,0,3,0,3,0,0,0,11,12,8,8,7,25,11,12,17,4,105,0,0,0,0,0,0,0,0,0,0,4,3,0,6,4,0,3,0,0,17,57,39,29,14,28,14,10,8,0,190,63,63,25,85,98,74,46,18,8,476,5,6,3,10,3,10,3,4,0,49,3,0,4,3,3,3,0,0,0,24,200,149,82,108,157,74,43,26,3,846,70,28,34,33,31,25,9,0,0,235,6,3,0,0,0,0,0,4,0,12,2318,1371,1177,1618,1581,1034,597,384,146,10214,0,0,3,0,0,0,0,0,0,9,8,0,7,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,3,0,0,0,0,18,6,0,4,8,3,0,0,0,0,20,769,440,410,331,298,135,52,36,19,2486
107031137,0,0,0,0,6,0,0,0,0,9,4,3,6,0,14,17,3,6,3,57,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,20,39,11,15,17,11,7,4,0,0,106,18,12,22,19,44,37,42,18,24,230,3,5,0,5,5,3,3,5,3,32,10,0,0,3,0,6,0,0,0,15,45,43,35,24,41,44,44,23,22,320,16,10,16,11,15,19,3,0,0,93,0,0,0,0,0,0,0,0,0,4,910,666,538,633,752,700,461,269,165,5098,0,0,0,0,0,0,0,0,0,0,6,4,0,3,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,0,3,0,0,26,3,0,0,5,9,0,3,0,0,21,409,242,211,157,149,112,35,21,9,1344
