SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
108011152,0,0,0,0,0,0,6,18,46,25,10,11,3,3,11,129,0,0,0,0,6,7,13,15,22,6,4,0,3,0,8,73,0,0,0,0,0,0,0,3,3,0,0,0,3,0,6,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,0,0,0,4,5,17,17,43,9,4,3,0,0,8,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,73,9,0,3,0,11,16,40,62,213,156,113,97,79,51,155,1002,0,0,0,0,0,5,13,21,39,22,18,4,3,3,16,148,3,0,3,5,17,27,30,28,46,9,4,0,0,0,25,198,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,13,0,3,3,4,8,9,3,4,3,0,0,0,0,0,3,49,6,0,10,13,38,36,69,52,58,18,8,0,0,0,39,345,0,0,0,0,0,0,0,0
108011153,0,0,0,0,0,0,0,4,19,11,3,3,7,4,11,72,0,0,0,0,0,4,9,10,17,8,3,0,0,0,4,59,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,9,15,23,6,3,0,0,0,21,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,3,0,3,3,7,9,12,46,125,76,64,48,25,16,107,547,0,0,0,0,0,0,3,7,10,4,0,0,0,0,7,35,0,0,5,3,4,9,8,11,14,0,0,0,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,17,0,0,3,7,14,20,17,15,15,9,5,0,0,0,21,125,0,0,0,0,0,0,0,0
108011154,0,0,0,0,0,0,5,0,14,8,11,0,4,0,4,50,0,0,0,0,0,3,3,5,11,9,3,0,0,0,3,33,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,10,3,19,6,4,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,3,0,10,10,23,14,73,58,52,25,23,12,52,343,0,0,0,0,0,3,3,7,17,9,3,0,0,0,8,57,0,0,0,0,6,14,19,5,8,7,0,0,0,0,4,65,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,15,0,0,4,13,21,13,29,26,29,3,3,0,0,0,21,157,0,0,0,0,0,0,0,0
108021155,0,0,0,0,0,0,7,20,65,38,15,8,0,0,9,163,0,0,0,0,3,6,6,20,23,10,3,0,3,0,5,80,0,0,0,0,0,0,0,5,6,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,17,0,3,3,3,8,3,28,25,51,12,12,3,0,0,23,187,0,0,0,0,0,0,0,0,3,0,0,4,0,0,51,54,0,3,6,3,16,12,53,77,242,234,160,102,63,29,144,1130,0,0,0,3,0,9,8,25,42,21,13,9,3,0,21,157,0,0,9,7,7,38,37,23,38,20,8,0,0,0,19,206,0,0,0,0,3,7,3,3,7,0,0,0,0,0,4,22,0,0,3,8,9,15,8,4,6,0,0,0,0,0,8,65,5,13,17,33,48,87,73,65,74,28,11,5,9,0,74,541,0,0,0,3,0,0,0,0
108021156,0,0,0,0,0,0,0,9,29,28,20,3,5,0,10,102,0,0,0,0,0,3,7,10,19,6,3,0,0,0,8,64,0,0,0,0,0,4,0,3,7,0,4,0,0,3,3,20,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,14,0,0,5,0,6,5,9,15,39,9,11,3,0,0,15,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,0,4,10,3,8,18,27,51,160,141,122,50,42,23,138,789,0,0,0,0,0,7,8,12,21,18,5,0,0,0,24,86,0,0,6,3,11,23,11,18,21,11,0,0,0,0,14,113,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,0,0,0,3,0,8,3,7,0,0,0,0,0,0,3,27,3,0,3,12,11,28,20,25,43,9,9,0,0,0,24,190,0,0,0,0,3,0,0,0
108021157,0,0,0,0,0,0,3,9,18,15,10,4,3,3,0,74,0,0,0,0,3,4,3,5,13,3,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,10,18,5,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,3,11,7,10,30,94,79,51,35,28,4,52,401,0,0,0,3,0,0,4,0,10,7,3,0,3,0,3,35,0,0,0,3,7,5,15,12,5,0,0,0,0,0,15,61,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13,0,0,3,0,5,21,25,24,21,7,7,0,0,0,23,127,0,0,0,0,0,0,0,0
108021158,0,0,0,0,0,0,0,4,15,13,14,0,0,0,7,59,0,0,0,0,0,0,4,5,10,4,3,0,0,0,9,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,11,15,22,14,7,0,0,0,15,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,3,3,0,3,5,25,34,86,65,73,18,21,8,62,415,0,0,0,0,3,0,7,8,21,5,3,3,3,0,8,64,3,0,3,0,4,10,18,4,14,5,3,0,0,0,3,80,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,5,3,4,7,0,4,0,0,0,0,0,0,23,0,0,7,13,24,32,30,36,33,4,0,0,0,0,30,224,0,0,0,0,0,0,0,0
108021159,0,0,0,0,0,0,7,14,29,30,17,5,4,3,18,115,0,0,0,0,3,5,10,8,31,15,3,0,0,0,11,79,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,6,0,15,11,28,8,5,3,0,0,11,89,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,41,8,0,4,0,16,10,32,39,153,122,94,59,50,25,110,720,0,0,0,0,0,0,3,11,9,11,6,0,3,0,3,49,0,5,0,4,4,16,12,7,15,5,0,0,0,0,4,83,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,3,0,8,0,3,0,3,0,0,0,0,4,20,0,0,8,15,16,25,29,24,21,3,3,0,0,0,21,166,0,0,0,0,0,0,0,0
108021160,0,0,0,0,0,0,0,4,14,8,9,4,4,0,8,59,0,0,0,0,3,4,3,3,8,0,0,3,0,0,6,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,3,4,17,8,0,0,0,0,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,5,3,9,25,70,61,50,47,34,12,60,376,0,0,0,0,0,0,6,6,9,4,4,0,0,0,8,38,0,0,0,0,3,15,10,7,8,3,0,0,3,0,10,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,16,0,0,3,6,11,11,13,18,17,6,0,0,0,0,12,111,0,0,0,0,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,6,3,4,7,9,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
108041162,0,0,0,0,3,0,9,11,59,43,32,12,15,9,25,221,0,0,0,0,0,5,7,14,23,8,6,5,0,5,9,81,0,0,0,0,0,0,3,3,3,3,0,4,0,0,0,17,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,12,3,0,0,0,9,8,14,18,46,21,6,6,10,0,27,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,91,3,0,0,3,13,21,39,69,259,222,219,140,128,63,233,1411,0,0,0,0,0,0,6,13,38,37,20,0,0,0,18,140,3,0,7,12,13,29,23,34,38,14,3,0,0,0,20,190,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,18,0,0,3,4,11,9,3,3,0,0,0,0,0,0,8,36,3,4,3,13,23,41,40,49,39,18,10,4,3,8,21,280,0,0,0,0,0,0,0,0
108041163,0,0,0,0,0,4,12,21,101,78,78,28,38,22,19,407,0,0,0,0,3,3,18,21,27,25,15,9,3,0,12,130,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,5,4,6,0,0,3,23,3,3,0,4,0,12,18,21,66,28,10,3,3,8,23,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,139,11,3,3,4,10,25,61,96,430,396,473,322,338,249,323,2744,0,0,0,0,0,3,16,38,99,79,39,11,9,5,43,352,0,3,3,13,11,55,67,58,65,18,5,0,0,0,31,339,0,0,0,0,0,3,3,0,5,6,0,0,0,0,5,26,3,0,5,9,10,16,11,11,3,0,0,0,0,0,0,73,13,3,12,23,36,68,57,56,87,21,11,3,7,3,39,445,0,0,0,0,0,0,0,3
108041164,0,0,0,0,0,4,9,17,68,55,25,5,13,5,3,203,0,0,0,0,0,9,6,16,35,18,5,3,0,0,7,92,0,0,0,0,0,0,0,0,8,6,4,0,0,0,3,17,0,0,0,0,0,0,0,0,3,0,0,3,6,0,4,14,4,0,4,0,4,3,10,20,32,13,14,9,0,0,19,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,62,3,0,5,0,5,12,26,72,261,253,208,163,128,73,141,1345,0,0,0,0,0,5,13,28,59,48,22,4,6,3,21,215,0,0,3,9,16,32,44,38,30,13,8,0,0,0,11,208,0,0,0,0,7,3,0,0,3,0,0,0,0,0,8,29,3,3,3,0,3,18,0,3,4,0,0,0,0,0,8,39,6,3,8,20,29,44,68,46,69,20,10,4,3,0,36,359,0,0,0,0,0,0,0,3
108041165,0,0,0,0,0,0,0,11,25,15,8,9,3,3,6,90,0,0,0,0,0,4,0,0,9,3,4,0,0,0,0,32,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,28,13,3,0,0,0,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,6,0,7,9,13,35,111,103,76,50,36,23,93,559,0,0,0,0,0,0,3,8,14,4,0,0,4,0,4,40,0,0,3,5,7,12,7,7,3,0,3,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,8,3,0,4,5,4,15,3,10,12,6,3,0,0,0,8,74,0,0,0,0,0,0,0,0
108041166,0,0,0,0,0,0,4,18,55,42,18,10,3,3,8,163,0,0,0,0,3,0,5,7,23,12,4,3,0,0,4,67,0,0,0,0,0,0,0,3,9,3,0,0,0,0,4,24,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,7,0,0,0,0,3,5,15,16,48,14,7,0,4,0,19,128,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,64,0,0,0,0,6,10,26,58,257,196,183,104,90,62,147,1129,0,0,0,0,0,5,7,19,31,29,8,0,3,0,18,124,0,0,4,3,6,14,23,17,22,4,0,5,0,0,12,109,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,14,0,0,3,6,3,5,4,3,4,0,0,0,0,0,3,31,3,0,13,18,29,43,37,46,44,13,3,0,0,0,31,278,0,0,0,0,0,0,0,0
108051167,0,0,0,0,0,3,0,9,17,14,7,3,0,0,8,57,0,0,0,0,0,3,3,9,13,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,12,18,8,3,0,0,0,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,4,10,16,34,83,72,46,45,30,13,67,427,0,0,0,0,0,0,4,11,3,3,3,0,4,0,11,40,0,0,0,4,6,5,4,7,6,0,0,0,0,0,6,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,10,0,0,3,5,13,13,16,20,16,5,0,0,0,0,20,116,0,0,0,0,0,0,0,0
108051168,0,0,0,0,0,3,3,12,36,32,25,4,9,6,13,146,0,0,4,0,5,3,4,8,21,8,8,0,4,0,7,71,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,3,6,6,16,32,11,7,3,3,0,15,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63,3,0,4,0,12,14,33,44,183,168,149,98,76,47,155,982,0,0,0,0,0,4,8,16,23,18,12,3,0,0,17,95,0,0,4,10,4,15,18,16,19,12,0,3,0,0,12,107,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,18,0,0,0,6,0,5,5,4,5,0,0,0,0,0,5,35,0,0,10,8,13,35,22,24,37,9,3,0,0,0,12,171,0,0,0,0,0,0,0,0
108051169,0,0,0,0,0,11,10,26,81,61,28,5,3,10,14,252,0,0,0,0,5,8,19,27,41,12,8,3,0,3,8,132,0,0,0,0,0,0,5,9,8,8,0,0,0,0,9,37,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,13,6,0,3,0,19,9,39,40,78,36,12,0,0,0,31,276,0,0,0,0,0,0,0,0,4,0,0,0,0,0,81,88,9,4,3,0,28,23,72,119,386,317,219,140,88,51,232,1693,0,0,0,0,0,6,20,39,56,33,6,3,0,0,22,190,4,3,3,10,18,42,39,45,41,20,3,0,0,0,18,236,0,0,0,0,0,3,3,0,4,0,3,0,0,0,3,24,4,3,17,8,20,19,10,8,3,0,0,0,0,0,8,106,9,12,37,41,63,106,111,64,86,23,13,0,4,3,75,649,0,0,0,0,0,0,3,0
108051170,0,0,0,0,3,0,8,15,46,46,21,10,5,5,20,180,0,0,3,0,0,5,9,18,26,20,4,0,0,0,14,100,0,0,0,0,0,0,0,4,6,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,9,7,26,21,54,22,11,3,0,0,16,168,0,0,0,0,0,0,0,0,3,0,0,0,0,0,62,67,3,3,5,3,20,24,60,71,236,209,111,79,52,30,173,1079,0,0,0,3,0,4,9,7,12,10,6,0,0,3,17,74,0,0,7,5,7,14,11,11,25,4,4,0,0,0,11,103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,12,0,0,4,0,9,6,6,0,0,0,0,0,0,0,6,39,5,0,11,15,23,40,37,47,23,12,3,4,4,3,21,250,0,0,0,0,0,0,3,0
108051171,0,0,0,0,0,0,4,13,35,9,12,4,0,0,4,84,0,0,0,0,0,0,0,10,13,5,3,0,0,0,4,36,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,6,11,10,23,15,3,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,3,0,0,10,7,17,45,125,102,64,29,20,6,71,498,0,0,0,0,0,0,3,8,16,7,5,4,0,0,7,54,0,0,3,0,3,8,14,10,19,8,0,0,0,0,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,15,0,3,11,8,17,24,19,30,26,6,0,3,0,0,16,167,0,0,0,0,0,0,0,0
109011172,0,0,0,0,0,3,0,21,73,64,37,20,18,19,15,275,0,0,0,0,0,3,7,5,14,7,10,0,0,0,4,57,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,13,0,0,0,0,4,5,6,17,13,5,4,3,6,0,7,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,108,108,0,0,0,0,3,9,23,58,220,305,320,242,257,133,228,1797,0,0,0,0,0,5,14,25,43,40,20,11,7,3,20,200,0,0,0,3,8,22,25,18,29,12,3,0,0,0,6,131,0,0,3,0,0,3,0,0,3,4,0,0,0,0,0,11,0,0,3,3,5,6,4,4,0,0,0,0,0,0,4,33,0,0,9,10,16,18,26,20,20,12,7,0,0,0,18,158,0,0,0,0,0,0,0,0
109011173,0,0,0,0,0,3,5,9,41,29,20,11,11,3,8,143,0,0,3,0,3,3,0,6,11,7,3,0,0,0,4,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,4,0,0,0,5,9,7,10,17,9,0,5,0,0,8,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,4,0,3,0,11,19,20,37,167,154,143,125,101,41,127,946,0,0,0,3,0,3,15,14,26,25,7,0,3,0,16,117,0,0,3,5,15,20,14,12,28,5,3,3,0,0,11,131,0,0,0,3,0,6,0,4,9,0,0,0,0,0,4,24,0,0,5,5,8,3,0,0,8,0,0,0,0,0,3,39,8,3,13,9,25,28,28,32,24,12,0,0,0,0,17,206,0,0,0,0,0,0,0,0
109011174,0,0,0,0,0,0,6,5,24,23,23,5,12,7,10,122,0,0,0,0,0,6,3,4,15,10,3,0,3,0,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,3,3,3,12,3,5,4,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,54,0,3,0,0,6,15,18,18,109,109,138,114,135,117,109,893,0,0,0,3,0,0,5,7,25,29,13,0,7,3,19,120,0,0,0,8,4,7,11,12,22,9,0,4,4,0,7,88,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,11,0,0,3,6,7,3,6,3,0,0,0,0,0,0,0,28,7,0,6,13,22,27,21,14,24,7,6,0,3,0,14,166,0,0,0,0,0,0,0,0
109011175,0,0,0,0,3,4,7,20,54,33,26,11,10,4,16,181,0,0,3,0,0,0,0,6,13,12,6,0,0,0,12,59,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,3,0,0,0,3,6,11,6,24,8,3,3,0,3,11,81,0,0,0,0,0,0,0,0,3,0,0,0,0,0,74,75,9,6,3,0,11,20,32,55,215,211,221,140,134,101,191,1351,0,0,0,0,0,3,11,11,17,15,11,5,3,0,12,88,0,0,0,0,3,15,13,15,10,11,3,0,0,0,9,79,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,20,0,6,9,11,9,24,25,22,27,8,0,3,0,0,22,167,0,0,0,0,0,0,0,0
109011176,0,0,0,0,3,3,15,32,71,53,24,10,5,5,10,235,0,0,0,0,3,16,11,15,25,5,6,4,3,0,6,100,0,0,0,0,0,0,0,0,4,6,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,14,4,0,0,0,8,14,14,19,33,15,4,0,0,0,10,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,68,3,0,4,0,16,35,48,86,265,238,217,102,95,30,158,1303,0,0,0,0,0,0,14,21,50,22,21,5,6,0,14,162,0,3,3,7,23,32,30,29,39,6,3,0,0,0,10,179,0,0,0,3,0,3,3,0,3,3,0,0,0,0,5,25,0,3,3,9,12,13,5,5,10,3,0,0,0,0,8,70,7,3,23,14,39,56,42,46,44,12,3,3,0,0,25,335,0,0,0,0,0,0,0,0
109021177,0,0,0,0,0,0,0,0,15,6,10,0,0,3,3,44,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,9,6,9,7,52,42,37,20,23,15,58,272,0,0,0,0,0,3,3,6,0,7,6,3,3,0,3,31,0,0,0,3,0,6,9,3,10,4,0,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,4,5,14,3,3,0,0,0,0,8,49,0,0,0,0,0,0,0,0
