SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
106041129,77,9,65,4,9,173,3,0,8,0,0,12,39,8,40,3,3,94,19,7,32,0,3,62,5,0,4,0,0,11,3,0,5,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,8,0,0,23,167,30,163,16,24,398,58,3,80,5,9,155,3,0,0,0,3,8,22,5,12,5,3,39,30,3,21,0,9,56,11,4,20,0,0,41,12,0,19,0,0,25,6,0,14,0,0,30,3,3,12,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,12,3,0,33,165,24,191,11,19,412,55,11,51,3,0,124,0,0
107011131,13,0,6,0,0,26,19,0,3,0,0,20,75,3,27,3,5,116,52,12,69,3,14,153,43,10,70,3,26,147,42,7,76,8,13,148,15,3,29,0,8,57,4,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,3,3,3,5,20,274,35,292,23,70,700,12,3,5,0,0,20,5,0,0,0,0,5,39,3,4,0,3,53,36,3,16,3,4,71,30,0,15,3,6,51,48,9,50,5,18,132,52,16,99,14,7,190,29,9,60,3,7,114,3,0,14,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,16,0,11,0,3,28,291,46,273,37,56,700,9,4,7,0,4,28,0,0
107011132,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,7,3,0,8,0,4,12,4,0,9,0,0,15,20,7,38,0,14,70,3,3,24,0,0,33,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,33,14,90,0,18,161,3,0,3,0,3,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,9,0,0,0,0,10,0,0,3,0,3,11,11,3,40,3,3,65,14,5,35,7,5,71,3,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,10,49,17,91,12,15,188,0,0,3,3,0,5,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,17,0,11,0,3,24,23,0,7,0,0,26,73,9,16,0,11,106,30,8,21,3,13,80,18,3,36,9,6,70,18,4,36,6,4,66,9,7,12,3,0,25,3,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,3,0,0,14,195,28,151,25,47,442,7,0,10,0,0,22,3,0,0,0,0,5,60,0,8,0,8,73,19,3,12,0,3,42,9,3,9,0,4,24,36,3,38,4,6,93,38,10,48,4,9,105,16,10,38,5,4,73,0,3,15,0,3,21,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,19,202,27,182,22,41,475,4,0,8,0,0,10,3,0
107011545,18,0,7,0,0,26,12,0,8,3,0,21,73,3,28,4,7,113,47,7,47,9,21,125,27,9,33,4,20,89,13,3,30,5,4,62,0,3,11,3,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,13,194,26,167,24,54,464,7,0,9,0,4,19,0,0,0,0,0,0,62,4,9,3,3,77,34,7,11,9,11,65,16,0,18,0,4,49,39,6,50,3,14,110,32,10,54,5,8,109,10,4,17,0,5,34,0,3,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,14,200,33,177,30,52,490,10,0,15,0,3,28,0,0
107011546,3,0,20,0,0,26,13,0,3,0,0,15,63,4,21,0,9,105,39,3,34,3,9,94,20,3,32,3,10,68,10,0,13,0,3,27,0,0,3,0,0,4,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,14,159,14,136,13,30,353,4,0,10,0,0,12,8,0,0,0,0,5,32,0,12,0,4,52,35,3,29,0,14,87,26,3,7,0,3,41,31,3,42,3,4,74,25,5,42,3,0,76,9,0,14,4,4,36,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,11,174,22,161,14,42,411,5,0,5,0,0,9,0,0
107011547,6,0,3,0,0,7,4,0,0,0,0,4,16,0,0,0,0,15,17,0,3,0,3,21,11,0,6,3,3,16,9,0,23,0,0,34,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,3,64,6,46,6,3,129,3,0,3,0,0,6,0,0,0,0,0,0,21,0,0,0,0,18,5,0,3,0,0,8,9,0,6,0,0,12,8,3,9,3,0,21,13,3,26,0,0,37,3,3,10,0,0,15,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,64,11,60,7,6,140,3,0,3,0,0,4,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,4,0,3,3,0,12,0,0,0,0,0,0,11,0,3,0,0,17,19,0,12,0,7,35,18,3,21,3,3,43,33,7,64,0,8,108,10,6,57,0,0,77,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,105,17,164,8,17,309,14,0,8,3,0,23,0,0,0,0,0,3,9,0,0,0,0,9,7,0,0,0,3,10,7,3,9,0,3,24,14,0,8,0,0,28,31,13,43,5,5,97,29,9,78,4,10,136,3,3,12,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,121,31,169,19,27,368,3,0,14,0,5,17,0,0
107031137,0,0,6,0,0,7,3,0,3,0,0,7,17,0,6,0,3,32,23,3,16,0,4,47,22,3,28,0,3,60,19,0,47,4,9,82,4,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,101,4,117,13,23,255,4,0,3,0,0,8,0,0,0,0,0,0,17,0,0,0,3,25,11,0,4,0,0,22,5,0,8,0,3,17,13,3,24,3,3,44,22,7,59,0,9,96,16,5,30,0,4,54,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,99,14,127,8,21,267,5,0,0,0,0,6,0,0
107031138,8,0,3,0,0,7,0,0,0,0,0,0,10,3,0,0,0,11,15,3,7,0,0,26,7,3,10,3,0,27,38,3,28,6,0,72,36,8,39,3,3,96,7,7,7,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,23,92,17,8,264,9,0,3,0,0,21,0,0,0,0,0,0,3,0,0,0,0,5,15,0,0,0,0,17,11,0,3,3,0,12,17,0,8,3,7,30,47,0,33,0,9,87,37,11,43,6,0,96,13,3,8,3,4,30,4,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,152,18,115,18,16,321,6,0,3,3,0,13,3,0
107031139,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,8,0,3,0,0,9,4,0,12,0,0,16,17,5,25,0,5,53,14,7,27,5,3,58,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,62,11,10,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,6,10,0,3,0,0,17,17,3,23,0,3,44,19,3,34,3,0,65,4,0,11,0,3,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,14,79,10,8,167,3,0,4,0,0,10,0,0
107031140,16,0,13,0,0,22,3,0,0,0,0,3,4,3,4,0,0,11,5,0,9,0,4,23,7,0,3,0,0,12,24,4,21,6,3,49,11,4,23,4,3,45,0,4,9,0,0,8,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,17,81,13,8,195,12,0,5,0,0,15,8,0,0,0,0,8,0,0,4,0,0,3,9,0,0,0,0,9,7,0,3,0,0,15,6,3,10,4,0,24,24,3,16,3,0,44,30,4,38,4,0,85,5,3,16,4,0,21,0,0,7,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,102,15,107,12,3,246,4,0,9,0,0,20,0,0
107031141,9,0,7,0,4,18,5,0,0,0,0,9,21,0,4,0,0,30,12,0,7,0,3,25,16,3,12,0,3,32,54,12,50,6,6,129,41,13,86,10,8,160,8,10,31,3,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,28,207,24,19,456,3,0,0,0,0,7,3,0,0,0,0,3,18,0,0,0,0,22,8,0,0,0,0,11,9,0,8,0,0,15,13,0,10,3,0,22,55,3,38,0,8,106,51,22,90,10,14,193,19,15,59,11,3,105,3,3,16,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,3,3,0,0,11,182,58,232,22,32,519,8,0,5,0,0,15,0,0
107031142,7,0,6,0,3,14,0,0,0,0,0,0,21,0,5,0,0,33,25,3,16,4,4,44,29,3,24,0,7,60,32,7,53,3,3,93,5,4,14,0,3,28,5,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,133,24,124,4,23,299,6,0,3,0,0,9,4,0,0,0,0,4,11,0,0,0,0,16,11,0,7,3,0,21,11,0,3,0,5,21,28,3,14,3,3,58,34,14,47,4,10,106,16,5,39,4,5,72,0,3,8,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,129,22,131,17,22,320,4,0,0,0,0,8,0,0
107031143,17,0,9,0,0,28,22,0,0,0,4,31,129,17,42,8,16,208,67,12,61,3,21,173,76,20,68,12,29,201,61,12,106,10,26,207,7,9,17,3,4,37,3,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,10,0,10,0,4,21,396,68,324,44,107,929,14,0,5,0,3,30,3,0,0,0,0,7,87,0,14,7,9,117,50,8,35,3,11,112,37,6,31,3,13,91,84,18,57,13,34,206,87,17,121,7,24,257,28,13,53,5,10,110,3,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,4,22,399,75,336,39,110,963,14,3,5,0,3,22,3,0
107041144,19,0,5,0,0,31,9,0,0,0,3,15,73,7,13,3,7,102,47,0,27,0,11,88,43,6,35,4,6,88,67,14,85,8,14,178,46,6,47,7,10,114,5,0,13,0,0,19,0,3,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,5,0,15,328,36,225,25,54,668,13,0,12,4,0,28,8,0,0,0,0,8,47,0,3,3,3,53,39,3,11,0,3,55,23,3,17,3,10,50,57,3,43,3,11,117,84,10,70,15,11,189,67,4,84,11,5,176,13,6,23,0,6,48,8,0,4,3,3,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,4,0,26,375,39,263,44,55,779,21,0,4,4,3,38,0,0
107041145,13,0,6,0,3,23,13,0,3,0,0,19,93,4,46,8,5,160,77,8,57,5,12,161,55,15,37,4,9,116,71,14,68,11,10,171,24,7,46,3,12,96,6,0,7,0,3,13,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,366,43,279,34,54,776,10,0,4,3,0,15,0,0,0,0,0,4,45,0,4,3,4,60,50,10,17,4,4,88,22,3,25,4,9,62,62,9,38,3,8,120,66,12,70,14,21,175,38,18,51,7,12,126,3,3,8,3,0,21,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,17,309,47,231,36,66,692,9,0,9,0,0,16,3,0
107041146,10,0,9,0,0,27,3,0,3,0,0,7,24,3,15,0,0,40,54,4,23,0,6,83,27,6,36,8,3,83,47,5,53,9,8,120,37,14,49,3,3,111,5,5,16,0,0,24,0,3,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,3,3,0,0,15,228,37,215,20,29,528,18,0,13,0,0,29,0,0,0,0,0,0,17,0,0,0,0,24,29,0,13,0,0,44,22,0,10,0,7,40,43,4,38,12,7,102,49,13,52,3,9,120,43,15,76,3,10,145,12,11,26,0,3,52,0,0,9,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,6,0,0,16,235,44,246,22,37,586,11,3,6,3,0,19,0,0
107041147,5,0,5,4,0,14,0,0,0,0,0,0,5,3,0,0,0,9,3,0,0,0,0,7,14,0,3,0,0,15,11,3,24,0,0,34,33,0,48,3,7,92,13,6,22,3,0,36,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13,106,12,8,214,4,0,6,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,5,0,0,16,18,3,19,0,7,45,35,7,25,3,3,70,5,3,20,4,0,35,0,0,10,0,0,17,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,8,72,16,96,10,14,213,3,0,0,0,0,5,0,0
107041148,7,0,8,0,0,14,0,0,0,0,0,3,11,0,3,0,0,15,13,0,7,0,0,16,15,0,12,0,0,29,30,3,24,0,3,56,50,3,56,3,3,115,25,7,32,3,6,70,9,0,10,3,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,164,17,141,11,15,350,10,0,11,0,0,20,0,0,0,0,0,0,3,0,0,0,0,10,5,0,7,0,0,9,3,0,0,0,0,8,20,0,4,0,0,28,26,0,14,0,0,42,48,5,49,6,0,111,18,10,45,4,0,84,8,0,17,0,0,27,3,0,12,3,0,19,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,10,0,3,0,3,15,151,20,179,15,10,377,3,0,8,0,0,10,0,0
107041150,13,0,6,0,3,21,8,0,0,0,0,13,66,4,21,3,4,98,35,0,17,4,11,63,26,4,8,5,8,50,67,6,78,5,10,171,67,9,61,11,10,156,9,0,28,4,3,44,5,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,3,15,297,31,226,35,57,637,18,0,10,3,3,30,4,0,0,0,0,3,45,0,3,0,4,53,26,3,12,3,3,49,9,0,7,0,7,18,24,0,18,3,5,42,78,0,49,11,14,153,61,10,70,9,3,157,17,9,34,0,3,65,0,0,8,0,0,14,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,14,3,3,0,0,24,282,28,221,35,49,624,9,0,11,0,0,20,5,0
107041548,10,0,3,0,3,16,3,0,3,0,0,5,42,0,5,0,3,54,84,0,26,4,4,127,75,0,20,0,3,99,114,3,22,3,5,147,72,0,23,3,4,96,30,3,11,5,3,54,5,0,11,3,3,26,5,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,11,457,18,135,16,29,660,5,0,9,0,0,16,0,0,0,0,0,0,19,0,3,0,0,21,46,0,4,3,0,55,53,3,15,0,3,71,97,5,34,0,4,137,214,0,67,0,3,284,125,4,46,5,3,182,73,0,22,5,4,97,31,0,13,0,5,50,10,0,7,0,0,19,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,17,683,11,229,16,23,957,14,0,3,0,0,18,0,0
107041549,8,0,14,0,0,26,6,0,0,0,0,5,81,3,17,3,3,107,96,7,55,3,12,178,51,3,30,3,3,90,70,6,47,0,5,133,43,3,34,5,8,88,13,3,14,5,0,35,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,14,374,29,217,18,34,680,17,0,11,0,0,33,3,0,0,0,0,5,31,0,10,0,0,45,43,0,22,6,3,72,52,0,21,0,0,79,76,4,66,5,3,164,117,6,79,8,5,218,79,10,87,11,3,183,20,6,20,4,0,52,0,0,3,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,0,0,3,20,469,24,328,36,26,887,13,0,7,0,0,24,3,0
108011151,15,3,14,0,4,31,3,0,0,0,0,6,14,3,9,0,0,27,20,3,19,3,0,41,3,3,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,54,11,50,8,5,129,12,3,7,3,0,24,3,0,3,0,0,5,6,0,8,0,0,15,19,0,10,0,0,36,11,3,19,0,3,40,6,6,6,0,0,27,3,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,16,67,12,68,7,11,168,13,0,10,0,0,24,0,0
