region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
LGA17850,139,30,3,172,115,40,0,4,159,4,0,4,163,23,8,194,130,44,0,4,178,0,3,3,181,33,0,214,101,35,9,3,148,0,4,4,152,43,12,207,107,53,6,7,173,3,0,3,176,47,3,226,89,35,8,0,132,6,4,10,142,85,4,231,56,32,5,4,97,0,0,0,97,113,8,218,18,17,6,3,44,0,0,0,44,98,7,149,13,18,0,3,34,0,0,0,34,210,17,261,954,419,53,31,1457,31,30,61,1518,847,80,2445
LGA17900,247,115,31,393,164,74,8,12,258,10,8,18,276,102,36,414,193,41,10,18,262,16,10,26,288,133,50,471,211,67,6,10,294,23,9,32,326,160,45,531,198,70,14,8,290,10,6,16,306,203,49,558,138,50,17,7,212,13,3,16,228,285,42,555,73,38,7,0,118,0,3,3,121,325,47,493,29,21,4,3,57,0,3,3,60,275,35,370,11,12,3,4,30,0,0,0,30,323,64,417,1628,602,114,100,2444,145,70,215,2659,2345,523,5527
LGA17950,114,17,4,135,103,25,0,6,134,9,0,9,143,29,7,179,124,31,3,6,164,9,0,9,173,33,9,215,138,27,9,3,177,4,3,7,184,36,13,233,91,21,9,3,124,6,0,6,130,46,11,187,73,25,3,6,107,5,3,8,115,69,7,191,33,24,0,0,57,0,0,0,57,95,9,161,20,19,0,3,42,0,0,0,42,72,6,120,20,9,0,3,32,0,0,0,32,148,9,189,932,309,45,50,1336,53,26,79,1415,690,113,2218
LGA18000,9722,1376,393,11491,6445,2765,242,116,9568,154,132,286,9854,1339,332,11525,6061,2482,200,152,8895,191,84,275,9170,1046,315,10531,5005,1991,201,108,7305,145,67,212,7517,980,280,8777,3690,1725,195,73,5683,109,66,175,5858,1331,258,7447,2172,1577,141,75,3965,67,74,141,4106,2534,198,6838,753,965,69,40,1827,12,16,28,1855,3723,172,5750,194,419,32,16,661,4,10,14,675,3809,211,4695,70,233,11,25,339,3,7,10,349,9669,781,10799,45708,22074,2440,1241,71463,1392,1182,2574,74037,32388,4149,110574
LGA18020,346,131,33,510,245,120,14,6,385,23,5,28,413,99,33,545,302,120,6,10,438,22,11,33,471,122,28,621,307,125,17,7,456,20,7,27,483,144,42,669,296,120,18,9,443,13,6,19,462,223,40,725,196,121,18,4,339,14,5,19,358,320,28,706,100,63,9,13,185,0,0,0,185,397,39,621,42,41,6,6,95,0,0,0,95,388,42,525,41,27,5,10,83,0,0,0,83,779,92,954,2200,1121,141,107,3569,192,74,266,3835,3178,480,7493
LGA18050,5045,677,663,6385,2675,969,102,64,3810,91,52,143,3953,537,460,4950,2045,770,66,50,2931,80,47,127,3058,455,350,3863,1719,677,74,43,2513,63,31,94,2607,450,337,3394,1274,583,68,37,1962,62,32,94,2056,514,260,2830,848,615,45,34,1542,33,32,65,1607,940,267,2814,343,358,29,15,745,3,13,16,761,1065,232,2058,85,164,17,9,275,9,3,12,287,1144,225,1656,45,118,15,13,191,3,3,6,197,3091,569,3857,23122,8716,1100,599,33537,819,624,1443,34980,11961,6083,53024
LGA18100,129,46,7,182,93,55,3,3,154,0,3,3,157,49,3,209,117,47,6,0,170,3,3,6,176,64,3,243,125,58,8,0,191,6,3,9,200,52,6,258,120,40,7,5,172,3,6,9,181,81,13,275,80,39,3,3,125,3,0,3,128,151,11,290,40,33,6,3,82,0,0,0,82,164,16,262,17,14,0,8,39,0,0,0,39,158,14,211,11,13,3,3,30,0,0,0,30,316,28,374,868,452,52,35,1407,51,25,76,1483,1286,120,2889
LGA18150,325,157,29,511,219,77,12,8,316,19,11,30,346,139,31,516,221,93,9,11,334,18,5,23,357,137,22,516,272,91,14,14,391,16,4,20,411,152,28,591,200,84,9,13,306,13,3,16,322,198,30,550,157,83,11,13,264,6,8,14,278,266,21,565,73,50,8,6,137,0,3,3,140,302,21,463,31,34,7,3,75,0,3,3,78,320,33,431,17,24,0,9,50,0,0,0,50,580,63,693,1850,894,121,109,2974,189,76,265,3239,3031,350,6620
LGA18200,363,76,12,451,227,94,13,6,340,13,6,19,359,63,22,444,275,91,10,4,380,14,6,20,400,73,25,498,296,98,10,13,417,12,5,17,434,97,29,560,222,90,11,6,329,9,3,12,341,141,20,502,172,68,15,5,260,0,0,0,260,266,19,545,45,44,10,4,103,3,0,3,106,295,20,421,30,15,3,3,51,0,0,0,51,258,28,337,15,6,0,4,25,0,0,0,25,398,73,496,2081,829,112,66,3088,129,65,194,3282,2093,356,5731
LGA18250,4625,847,247,5719,3000,1028,115,62,4205,116,58,174,4379,872,198,5449,2690,952,104,78,3824,82,40,122,3946,756,197,4899,2326,802,70,47,3245,88,45,133,3378,690,166,4234,1753,737,100,41,2631,59,34,93,2724,797,160,3681,1069,802,60,31,1962,36,38,74,2036,1314,148,3498,352,375,32,14,773,7,19,26,799,1499,114,2412,100,192,18,9,319,0,9,9,328,1398,109,1835,35,114,13,13,175,6,6,12,187,3959,360,4506,22444,9357,1179,547,33527,852,780,1632,35159,16783,2694,54636
LGA18350,1911,450,99,2460,1459,761,64,51,2335,37,33,70,2405,427,102,2934,1636,754,79,36,2505,61,21,82,2587,441,107,3135,1579,712,100,39,2430,50,23,73,2503,503,92,3098,1183,679,74,49,1985,41,26,67,2052,698,90,2840,835,676,63,29,1603,31,40,71,1674,1502,132,3308,322,462,27,24,835,4,15,19,854,2015,116,2985,102,175,13,14,304,3,7,10,314,1861,117,2292,52,112,8,9,181,0,4,4,185,3535,371,4091,11227,6684,698,426,19035,483,369,852,19887,13768,1509,35164
LGA18400,2618,440,122,3180,1836,747,62,76,2721,44,32,76,2797,358,114,3269,1771,676,63,49,2559,48,24,72,2631,349,105,3085,1757,603,86,52,2498,47,22,69,2567,434,111,3112,1285,522,72,32,1911,43,20,63,1974,610,80,2664,727,377,52,35,1191,22,21,43,1234,1078,90,2402,191,161,13,3,368,3,8,11,379,1191,69,1639,49,63,8,4,124,0,0,0,124,961,48,1133,12,31,6,8,57,0,0,0,57,1598,138,1793,13617,6038,735,514,20904,552,371,923,21827,9475,1294,32596
LGA18450,10055,2267,499,12821,6145,2941,296,185,9567,302,185,487,10054,2134,485,12673,6512,2891,316,214,9933,312,142,454,10387,2249,486,13122,6260,2563,377,159,9359,265,113,378,9737,2609,473,12819,4431,2074,348,131,6984,167,97,264,7248,3541,419,11208,2265,1449,210,72,3996,105,87,192,4188,5612,452,10252,552,629,70,27,1278,5,20,25,1303,6649,400,8352,111,209,33,15,368,8,6,14,382,6415,401,7198,47,119,26,17,209,3,3,6,215,13656,1435,15306,49294,27328,3717,1735,82074,3571,2698,6269,88343,59607,7269,155219
LGA18500,3191,500,438,4129,1906,596,82,35,2619,59,30,89,2708,545,375,3628,1806,569,69,32,2476,66,32,98,2574,498,342,3414,1586,604,71,36,2297,57,31,88,2385,494,290,3169,1321,544,92,23,1980,43,21,64,2044,505,245,2794,1084,770,61,22,1937,27,33,60,1997,934,289,3220,519,526,55,21,1121,8,9,17,1138,1133,248,2519,181,288,17,9,495,0,12,12,507,1135,191,1833,116,257,21,16,410,0,10,10,420,3082,548,4050,18010,6949,944,388,26291,568,446,1014,27305,11780,4525,43610
LGA18550,7059,1803,413,9275,4644,2228,208,157,7237,299,155,454,7691,1724,428,9843,4784,2075,233,181,7273,282,130,412,7685,1658,382,9725,4505,2007,278,143,6933,254,114,368,7301,1981,398,9680,3290,1663,224,104,5281,197,84,281,5562,2823,331,8716,1689,1257,165,63,3174,126,81,207,3381,4823,375,8579,450,558,64,24,1096,8,23,31,1127,6099,394,7620,81,187,27,7,302,5,5,10,312,5809,408,6529,36,73,18,19,146,0,7,7,153,11642,1510,13305,35381,19690,2448,1486,59005,3294,1800,5094,64099,47258,6045,117402
LGA18710,949,119,47,1115,732,259,35,19,1045,15,5,20,1065,127,51,1243,699,203,28,17,947,0,10,10,957,88,41,1086,664,208,32,18,922,13,8,21,943,139,45,1127,487,198,36,10,731,5,0,5,736,206,39,981,305,200,42,5,552,6,7,13,565,363,25,953,127,91,12,7,237,3,0,3,240,409,32,681,36,60,9,4,109,0,0,0,109,328,28,465,22,33,0,0,55,0,3,3,58,632,119,809,4948,2203,345,146,7642,102,82,184,7826,3034,561,11421
LGA18750,565,150,31,746,380,189,11,14,594,20,19,39,633,109,38,780,400,179,16,11,606,18,6,24,630,132,22,784,365,172,12,17,566,20,5,25,591,144,50,785,297,147,21,9,474,9,11,20,494,227,46,767,199,143,16,10,368,11,6,17,385,376,45,806,84,60,6,10,160,0,4,4,164,399,37,600,31,31,0,0,62,0,0,0,62,418,32,512,21,18,6,4,49,0,0,0,49,864,111,1024,3023,1629,158,132,4942,195,125,320,5262,3538,550,9350
LGA19399,122,17,19,158,78,15,58,0,151,3,0,3,154,26,20,200,101,28,58,0,187,0,0,0,187,36,29,252,110,18,72,0,200,0,3,3,203,25,34,262,89,32,97,0,218,0,0,0,218,72,41,331,65,22,67,5,159,0,0,0,159,170,48,377,30,19,25,4,78,0,0,0,78,237,41,356,13,8,3,3,27,0,0,0,27,236,42,305,3,3,6,0,12,0,0,0,12,280,59,351,766,220,462,22,1470,16,16,32,1502,1175,381,3058
