region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
LGA15200,728,621,898,978,696,230,140,56,25,4372,703,762,1494,1350,1105,674,495,493,229,7305,0,0,3,0,4,0,3,3,0,13,102,92,122,107,66,33,21,28,10,581,3,0,0,4,0,0,0,0,3,10,2920,2595,3854,3363,2418,1838,1517,813,321,19639,21,10,17,20,7,6,3,3,0,87,626,710,1308,817,744,1352,1109,317,60,7043,34,35,37,42,25,10,17,0,0,200,31,20,17,23,15,3,3,0,0,112,27,17,61,46,42,42,22,17,8,282,24,37,33,32,28,44,28,7,3,236,22,30,31,29,26,13,7,8,0,166,73,71,93,67,70,22,4,8,0,408,88,120,236,232,202,117,79,55,45,1174,18,26,22,12,26,18,15,8,9,154,29,30,24,25,20,13,3,3,3,150,212,198,317,251,213,128,70,44,33,1466,81,84,166,101,64,21,9,3,3,532,15,17,16,40,23,7,12,3,0,133
LGA15270,12,16,15,19,13,14,3,0,0,92,1476,726,811,1065,1121,989,711,439,148,7486,0,0,0,0,0,0,0,0,0,0,84,32,37,50,39,39,8,11,3,303,0,0,0,0,0,0,0,0,0,0,1504,629,709,842,715,635,422,245,78,5779,0,0,3,0,0,3,0,0,0,6,9,6,24,17,19,17,12,5,0,109,22,16,15,17,19,12,7,3,0,111,7,12,0,4,8,3,0,0,0,34,4,5,3,17,16,20,19,7,0,91,3,3,0,0,0,0,0,0,0,6,6,0,5,7,3,10,3,3,0,37,87,28,29,41,39,13,15,4,3,259,131,82,111,160,202,170,150,84,27,1117,20,15,9,18,14,13,10,3,3,105,9,3,4,6,4,4,3,3,0,36,228,130,134,195,178,164,114,73,27,1243,62,29,32,33,22,17,10,3,3,211,0,0,3,3,4,3,5,3,0,21
LGA15300,4,5,5,7,5,5,3,4,0,38,1336,701,948,882,836,598,367,191,48,5907,0,0,0,0,0,0,0,0,0,0,42,20,25,31,17,12,16,0,0,163,3,5,3,3,0,0,0,3,0,17,1304,635,775,697,512,416,218,102,24,4683,4,0,4,3,3,3,3,0,0,20,3,3,7,7,20,30,15,6,0,91,22,16,6,7,7,3,3,0,0,64,4,3,9,3,6,0,0,0,0,25,34,19,22,23,19,8,13,5,0,143,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,3,0,0,0,15,58,24,20,36,16,8,5,3,0,170,110,80,138,172,154,121,88,41,14,918,45,30,19,19,21,4,0,5,0,143,8,9,10,8,7,5,5,0,0,52,133,109,121,120,108,86,61,15,3,756,21,12,18,16,14,3,3,0,0,87,5,3,0,0,3,0,3,0,0,14
LGA15350,34,35,79,84,65,24,12,4,3,340,1235,758,1037,1094,1125,901,544,543,299,7536,0,0,3,0,0,0,0,0,0,3,13,15,27,25,19,13,13,11,6,142,3,0,3,3,0,0,0,0,0,9,1334,687,1073,1144,863,561,362,323,100,6447,3,0,3,6,3,3,0,0,0,18,71,38,68,75,49,45,40,16,6,408,0,3,6,5,3,3,0,0,0,20,0,3,0,6,6,0,0,3,0,18,17,17,37,31,38,34,13,6,6,199,3,3,5,3,4,0,0,0,0,18,11,10,9,13,8,5,0,5,0,61,11,9,13,20,9,6,0,0,0,68,106,66,150,167,186,155,105,108,67,1110,3,0,0,3,3,3,3,0,0,15,5,5,4,3,3,0,0,0,0,20,132,85,154,153,147,117,84,80,39,991,24,30,41,41,36,33,14,6,4,229,0,0,0,5,5,4,6,5,3,28
LGA15500,0,0,4,3,0,3,0,0,0,10,194,130,139,186,211,243,173,108,24,1408,0,0,0,0,0,0,0,0,0,0,4,4,4,6,8,11,6,7,0,50,0,0,0,0,0,0,0,0,0,0,353,163,184,217,172,162,126,72,17,1466,3,4,3,8,4,5,6,3,0,36,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,3,3,0,0,6,3,0,3,0,0,0,0,0,0,6,5,4,11,6,5,9,5,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,4,0,0,0,0,14,21,13,10,45,56,61,51,37,8,302,5,0,4,4,3,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,164,80,94,127,127,118,98,53,8,869,7,5,8,5,8,6,0,0,0,39,0,0,0,0,0,3,0,0,0,3
LGA15550,0,0,0,3,0,0,0,0,0,3,201,101,115,138,107,77,55,31,0,825,0,0,0,0,0,0,0,0,0,0,5,3,5,4,4,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,202,87,107,100,102,59,47,15,5,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,7,0,3,0,4,0,0,24,4,3,3,0,3,5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,7,4,6,17,21,24,25,16,7,4,124,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,58,36,30,45,39,38,24,10,3,283,0,0,3,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0
LGA15650,9,5,7,11,6,3,0,3,0,44,1391,724,849,926,810,579,376,218,75,5948,0,0,0,0,0,0,0,0,0,0,54,24,20,31,28,12,4,0,0,173,0,0,0,0,0,0,0,0,0,0,1171,577,562,641,512,330,209,94,29,4125,0,3,0,3,0,3,0,0,0,9,5,5,4,6,10,3,0,0,0,33,3,5,0,5,3,3,4,0,3,26,5,10,7,4,3,3,0,0,0,32,0,5,8,5,5,4,0,0,0,27,0,0,0,0,3,3,0,0,0,6,3,0,3,3,0,0,0,0,0,9,12,16,8,14,15,0,3,0,3,71,47,39,82,91,100,86,65,34,19,563,24,15,5,13,6,5,3,0,0,71,7,4,5,4,4,4,0,0,0,28,158,94,81,139,126,79,56,25,10,768,18,10,17,12,14,6,0,3,0,80,0,0,3,4,3,3,0,0,0,13
LGA15700,14,16,14,28,39,15,0,0,0,126,849,446,419,671,764,740,783,540,132,5344,0,0,0,0,0,0,0,0,0,0,32,18,8,29,24,28,33,20,3,195,0,0,0,0,0,0,0,0,0,0,905,380,370,536,530,471,404,239,70,3905,0,0,0,3,0,3,0,0,0,6,9,0,3,4,3,3,0,0,0,22,35,27,19,20,19,13,16,5,0,154,4,0,0,3,0,4,8,4,0,23,3,6,3,3,10,14,17,6,0,62,0,3,0,0,0,0,0,0,0,3,0,3,3,0,4,4,16,9,3,42,63,30,8,31,35,15,8,0,0,190,91,78,66,137,172,188,197,135,39,1103,49,20,14,29,37,12,14,12,3,190,34,17,16,21,14,14,20,5,0,141,219,93,78,136,159,168,165,151,40,1209,74,18,19,49,29,20,16,7,0,232,4,5,3,4,5,4,4,0,3,32
LGA15750,0,3,6,3,5,0,0,0,0,17,1231,625,738,921,771,667,468,254,85,5760,0,0,0,0,0,0,0,0,0,0,14,15,14,21,13,8,4,0,3,92,0,0,0,0,0,0,0,0,0,0,965,465,489,562,417,391,262,131,34,3716,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,4,0,0,0,21,8,10,0,6,4,0,3,0,0,31,6,3,3,3,3,3,0,0,0,21,10,4,8,11,6,10,3,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,12,32,16,15,21,27,10,6,0,0,127,134,59,137,169,168,121,100,51,27,966,20,11,18,4,18,8,3,4,3,89,4,0,3,8,3,3,4,0,0,25,133,96,73,106,125,92,49,26,10,710,36,19,18,16,22,6,0,3,3,123,0,0,3,3,3,0,0,0,0,9
LGA15800,0,0,0,0,0,0,0,0,0,0,411,210,228,296,315,214,235,129,47,2085,0,0,0,0,0,0,0,0,0,0,24,12,11,10,15,6,3,3,0,84,0,0,0,0,0,0,0,0,0,0,549,221,185,278,231,189,170,101,25,1949,0,0,3,0,0,0,0,3,0,6,0,3,0,0,4,0,0,0,0,7,4,3,4,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,8,6,8,9,4,4,4,0,52,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,17,0,20,8,0,4,3,0,77,11,26,23,43,53,46,55,39,15,311,4,4,3,3,0,0,3,3,0,20,0,3,0,3,0,3,0,0,0,9,143,75,54,113,116,88,97,90,22,798,9,0,9,5,5,3,4,0,0,35,0,0,0,0,0,0,0,0,0,0
LGA15850,0,0,3,0,3,0,0,0,0,6,487,239,277,368,327,263,217,121,27,2326,0,0,0,0,0,0,0,0,0,0,28,5,13,14,8,10,4,4,3,89,0,0,0,0,0,0,0,0,0,0,573,268,208,270,203,169,130,52,18,1891,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,12,3,0,3,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,3,6,4,0,4,5,0,3,3,0,0,19,0,0,0,3,0,0,0,0,0,3,3,3,0,0,5,0,0,0,0,11,14,8,4,5,7,7,0,0,0,45,36,24,48,50,78,43,38,20,8,345,4,0,0,3,3,3,3,0,0,16,25,12,18,6,12,10,3,3,0,89,176,87,103,123,115,94,72,42,6,818,12,8,6,4,9,5,0,0,0,44,3,0,3,0,0,0,0,0,0,6
LGA15900,89,171,188,192,136,61,24,10,0,871,5336,4745,5049,5121,5053,3923,3489,3056,1074,36846,0,0,0,0,0,0,0,0,0,0,591,534,448,441,414,271,263,205,72,3239,21,5,11,8,5,12,17,7,3,89,7380,5375,5107,5398,4308,3099,2905,2155,614,36341,13,13,17,15,26,16,27,14,6,147,558,490,470,499,502,423,337,169,24,3472,62,54,44,53,68,25,22,22,3,353,71,58,49,38,30,35,18,12,7,318,41,61,90,61,60,53,58,55,8,487,3,9,0,5,4,3,0,3,0,27,55,39,52,39,24,16,21,8,0,254,212,210,171,168,122,52,39,13,4,991,466,494,638,818,846,715,710,678,222,5587,165,111,126,134,109,86,69,49,16,865,76,104,73,50,61,34,26,28,10,462,1590,1373,1267,1479,1474,1266,1177,1111,403,11140,404,343,317,261,191,87,53,40,8,1704,13,26,16,21,23,11,7,12,3,132
LGA15950,112,198,370,293,263,104,50,24,5,1419,965,1339,3335,1696,1708,1437,798,765,362,12405,0,0,3,0,0,0,0,0,0,3,25,50,126,63,61,37,23,11,10,406,0,3,5,3,0,0,0,0,0,11,1292,1578,3937,1991,1588,1128,760,630,227,13131,3,3,13,11,10,9,8,4,3,64,71,55,203,132,77,57,56,39,14,704,8,12,31,7,8,4,0,3,0,73,3,7,17,6,3,3,0,0,0,39,15,24,123,67,52,65,36,19,6,407,5,5,18,22,9,16,13,7,3,98,9,10,38,22,16,8,0,4,5,112,20,34,86,36,36,10,6,0,0,228,115,145,458,297,295,269,179,156,59,1973,3,4,16,4,9,4,3,3,0,46,4,5,30,7,3,0,5,0,0,54,125,206,574,275,290,239,153,129,59,2050,41,70,171,90,65,44,27,12,0,520,0,9,16,7,12,3,6,3,3,59
LGA16100,0,3,3,3,3,3,0,0,0,15,220,131,145,173,180,155,89,56,18,1167,0,0,0,0,0,0,0,0,0,0,14,3,7,9,5,4,5,3,0,50,3,0,0,0,3,0,0,0,0,6,497,244,236,235,244,187,94,67,22,1826,0,0,3,0,0,3,0,0,0,6,12,0,7,3,0,6,4,0,0,32,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,0,0,0,0,16,3,0,6,9,6,3,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,27,17,8,8,14,6,0,3,0,83,20,9,29,28,35,34,15,10,0,180,5,0,4,3,0,3,0,0,0,15,8,3,5,6,7,4,3,3,3,42,65,44,34,60,70,71,43,30,6,423,9,3,3,10,7,7,0,0,0,39,0,0,0,0,0,0,0,0,0,0
LGA16150,20,25,12,26,18,9,3,0,0,113,1942,1381,1390,1394,1356,976,721,545,208,9913,0,0,0,0,0,0,0,0,0,0,124,85,70,95,65,47,16,33,9,544,53,35,17,21,10,3,8,11,0,158,3121,1650,1668,1679,1418,1005,811,446,121,11919,24,15,9,15,25,10,3,0,0,101,32,23,32,28,27,24,21,13,3,203,20,12,19,10,12,7,8,5,0,93,16,7,8,13,6,4,0,0,0,54,18,12,26,18,18,15,22,17,5,151,0,0,0,3,0,0,0,0,0,3,28,9,16,20,18,15,5,3,3,117,141,69,61,77,50,21,15,10,3,447,153,140,146,182,199,142,124,89,47,1222,40,19,15,23,23,18,12,7,0,157,19,8,13,4,12,6,0,8,0,70,823,570,431,515,558,352,269,226,99,3843,152,91,73,82,68,27,15,6,0,514,9,5,3,5,8,0,0,0,0,30
LGA16180,10,9,5,14,25,8,3,3,0,77,621,248,271,487,521,393,208,90,20,2859,0,0,0,0,0,0,0,0,0,0,22,5,8,13,13,9,5,3,0,78,0,0,0,0,0,0,0,3,0,3,854,364,275,457,427,278,130,70,10,2865,0,0,0,0,5,0,0,0,0,5,28,9,11,17,10,8,4,3,0,90,0,3,0,5,3,3,0,0,0,14,0,0,3,0,3,3,0,0,0,9,23,10,9,27,20,15,11,3,3,121,11,0,0,3,0,0,0,0,0,14,5,3,0,3,0,0,0,0,0,11,9,9,0,7,7,4,0,0,0,36,28,23,28,66,89,64,30,16,5,349,9,3,3,0,4,4,5,0,0,28,3,4,3,3,4,3,0,0,0,20,113,40,36,83,101,81,32,18,5,509,46,24,15,18,33,8,6,0,0,150,0,0,0,0,3,3,3,0,0,9
LGA16200,6,3,7,7,8,3,0,0,0,34,1038,506,560,704,594,514,415,299,85,4715,0,0,0,0,0,0,0,0,0,0,69,49,56,40,48,48,13,19,5,347,0,0,0,0,0,0,0,0,0,0,1223,516,533,655,502,416,336,203,61,4445,0,0,0,0,0,3,3,0,0,6,0,0,0,3,3,3,3,0,0,12,8,0,7,7,3,3,0,0,0,28,5,3,3,4,3,3,3,0,0,24,46,18,16,26,13,12,14,9,6,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28,28,20,21,12,14,11,0,186,114,56,91,154,122,102,105,59,18,821,18,5,10,9,7,6,6,3,4,68,6,0,4,3,3,5,0,0,3,24,311,156,129,208,213,147,137,97,39,1437,37,16,8,21,20,15,3,0,3,123,0,3,0,0,0,0,0,0,0,3
LGA16250,743,549,748,1049,701,294,216,81,19,4400,2858,2331,3306,3060,3236,2719,2306,2055,782,22653,3,3,4,6,0,0,3,0,0,19,444,367,380,420,362,241,170,150,47,2581,76,41,31,31,20,14,11,23,4,251,9454,6447,7242,6592,5588,3987,2827,1864,470,44471,88,51,63,64,46,38,22,19,8,399,859,596,868,638,521,503,325,156,40,4506,72,57,52,66,38,37,17,15,4,358,158,125,100,63,53,43,28,13,4,587,46,52,69,87,76,82,77,53,20,562,164,102,80,113,91,59,30,16,5,660,74,50,76,80,47,27,30,20,3,407,293,216,253,227,168,57,32,14,4,1264,602,416,663,761,631,520,421,391,126,4531,47,26,49,35,42,37,37,32,14,319,56,65,67,46,48,25,12,17,9,345,1219,742,796,865,811,630,509,528,225,6325,373,267,356,265,175,109,50,35,5,1635,44,40,26,43,41,17,13,10,3,237
LGA16350,240,195,167,243,209,66,33,15,3,1171,8936,6527,7222,7255,6959,3878,2153,1500,359,44789,24,7,9,19,10,4,5,0,0,78,525,375,297,375,347,158,91,58,17,2243,108,60,43,36,30,20,9,7,8,321,15545,9561,9267,9221,7830,4153,2266,1195,241,59279,77,63,38,57,76,33,24,20,3,391,661,501,582,508,461,343,188,103,14,3361,144,109,82,98,102,54,29,21,9,648,190,141,90,110,74,37,15,8,3,668,155,114,135,153,168,143,108,84,13,1073,178,123,69,107,103,51,18,4,0,653,92,52,56,79,54,27,16,7,0,383,616,422,345,353,335,106,52,22,3,2254,754,696,901,1013,1098,684,388,268,54,5856,178,111,87,111,102,43,43,20,4,699,75,65,65,44,54,34,12,11,0,360,1711,973,784,923,930,462,260,231,66,6340,624,338,291,335,233,100,40,22,3,1986,53,46,32,41,25,16,8,5,3,229
LGA16370,90,49,87,117,111,31,7,0,0,492,2519,1577,1702,2329,2466,2015,1295,1106,429,15438,0,0,3,0,0,0,0,0,0,3,121,67,61,106,102,52,38,30,9,586,3,3,0,3,3,0,3,0,0,15,2674,1449,1539,1949,1575,1222,756,434,134,11732,5,3,0,10,6,5,3,0,0,32,98,79,95,78,117,83,76,39,6,671,37,26,41,33,27,13,6,5,0,188,16,11,3,10,10,3,3,3,0,59,32,19,31,58,71,74,44,31,14,374,0,0,4,0,4,7,3,0,0,18,14,7,14,18,19,17,13,4,3,109,188,108,105,123,89,32,6,3,3,657,175,114,167,292,357,294,227,183,101,1910,3,3,6,9,9,6,4,3,0,43,16,5,9,10,3,6,11,4,0,64,541,324,246,380,387,321,206,166,80,2651,218,121,115,144,129,66,23,12,6,834,3,3,3,9,9,0,6,3,3,39
LGA16380,28,22,37,54,56,24,10,6,0,237,2941,1737,1844,2749,2906,3137,3130,2156,617,21217,0,0,0,0,0,0,0,0,0,0,180,89,84,156,131,144,137,89,23,1033,0,0,0,0,0,0,0,4,0,4,3720,1560,1394,2264,1940,1821,1635,923,263,15520,10,10,12,12,23,25,28,20,6,146,23,11,21,19,26,15,21,10,3,149,65,64,56,52,58,41,32,24,9,401,18,3,10,11,8,11,11,6,3,81,23,13,16,33,34,70,64,22,10,285,0,0,3,3,3,0,0,0,0,9,21,15,16,15,23,16,18,12,3,139,133,60,50,82,74,49,40,14,3,505,318,185,302,443,521,608,612,428,159,3576,94,45,23,44,56,53,42,20,10,387,77,36,29,51,66,35,55,42,13,404,932,498,411,645,712,707,757,612,136,5410,282,127,113,163,124,82,53,22,8,974,12,7,6,8,11,5,9,10,3,71
LGA16400,31,30,33,56,36,15,15,0,3,219,3531,1810,2130,2685,2559,2346,1964,1133,277,18435,0,0,0,0,0,0,0,0,0,0,321,187,170,219,197,152,121,59,15,1441,7,8,3,10,4,0,3,3,3,41,3366,1647,1660,2024,1686,1453,1186,527,107,13656,39,14,12,27,24,21,12,8,0,157,53,28,27,46,47,37,13,21,0,272,54,32,33,28,28,25,18,5,0,223,29,10,8,11,11,5,3,4,0,81,48,21,39,47,51,49,41,20,4,320,3,0,0,3,0,3,3,0,0,12,8,7,13,14,14,8,9,7,3,83,152,76,60,110,72,35,21,12,3,541,300,204,269,350,424,395,344,213,44,2543,74,34,31,36,54,34,17,7,4,291,19,6,11,12,14,16,18,5,0,101,910,490,445,650,620,558,486,302,78,4539,231,110,101,144,92,69,31,11,3,792,6,3,3,6,3,8,3,3,0,35
LGA16470,25,22,51,39,35,15,6,0,3,196,1581,963,1180,1337,1104,649,417,273,99,7603,0,0,0,0,0,0,0,0,0,0,70,31,55,62,49,31,11,11,0,320,22,8,11,0,5,3,0,0,0,49,2662,1619,1652,1841,1307,926,626,329,98,11060,9,13,5,6,16,0,0,0,0,49,334,251,316,277,275,236,122,55,15,1881,26,11,33,21,14,6,11,0,0,122,14,13,10,10,10,4,4,0,0,65,31,26,39,51,56,38,40,15,6,302,4,0,3,3,3,0,0,0,0,13,6,4,7,7,5,3,0,0,0,32,49,38,33,41,34,13,6,3,0,217,141,96,163,236,197,114,88,56,10,1101,34,12,19,18,19,12,9,3,0,126,5,7,4,6,6,0,3,3,0,34,327,191,194,261,219,98,63,46,13,1412,75,49,50,67,47,31,4,3,3,329,16,9,4,10,9,0,3,0,0,51
LGA16550,364,1323,847,585,615,225,168,66,15,4208,2340,2140,3356,2760,2472,1823,1596,1468,502,18457,7,15,10,13,6,7,9,0,0,67,127,234,216,170,120,64,52,36,19,1038,8,18,7,5,10,3,3,0,0,54,5883,5874,6844,5379,4425,3469,2829,2104,662,37469,3,4,16,15,6,11,6,0,0,61,1300,1032,1244,1280,1015,1061,1085,543,151,8711,14,25,39,31,29,26,15,15,6,200,36,39,23,23,16,5,4,0,0,146,45,56,112,87,63,98,52,42,11,566,29,31,38,22,31,60,24,9,0,244,27,44,54,30,26,14,8,8,5,216,67,175,112,74,81,30,17,5,0,561,230,566,624,480,409,327,261,246,75,3218,8,17,11,12,11,15,10,6,0,90,10,19,13,13,7,6,5,3,0,76,249,456,516,350,323,201,132,113,57,2397,146,316,241,155,107,57,26,13,7,1068,9,17,22,21,19,4,0,7,0,99
LGA16610,9,5,0,13,17,5,3,0,0,52,1101,601,628,861,898,699,686,423,137,6034,0,0,0,0,0,0,0,0,0,0,93,38,34,43,41,37,27,15,9,337,3,0,0,3,0,0,3,0,0,9,1560,663,603,802,738,580,521,353,119,5939,3,3,0,5,3,3,3,3,3,26,11,6,4,7,3,7,4,0,0,42,23,9,12,16,16,12,9,5,0,102,4,0,0,0,0,0,0,0,0,4,6,3,5,6,9,8,16,4,0,57,0,0,0,0,0,0,0,0,0,0,4,3,5,5,0,0,4,3,0,24,73,20,27,25,34,20,5,6,0,210,213,94,156,250,220,191,243,152,43,1562,41,23,18,20,17,17,13,5,0,154,20,5,8,12,8,4,8,4,0,69,332,145,143,178,198,184,200,119,21,1520,63,32,26,39,43,19,7,15,0,244,8,6,3,11,3,3,3,0,0,37
LGA16650,337,300,427,567,403,163,127,59,15,2398,1045,869,1318,1395,1542,1355,1331,1675,734,11264,3,0,3,3,4,4,3,3,0,23,84,94,115,144,109,92,53,73,37,801,5,5,3,4,7,3,0,0,0,27,3852,2726,3446,3261,2824,2369,1994,1457,484,22413,26,17,13,26,11,10,8,12,0,123,2852,2147,3165,2295,2204,2152,1467,474,115,16871,26,31,36,47,30,26,16,6,0,218,95,51,41,56,21,13,8,0,0,285,36,19,38,45,35,51,27,20,8,279,238,151,141,171,125,87,59,17,6,995,20,23,30,25,26,14,20,18,12,188,100,80,128,102,67,44,18,6,0,545,126,139,226,247,270,213,191,272,103,1787,41,29,33,35,48,37,49,50,39,361,27,19,25,21,16,21,7,8,4,148,335,240,294,290,310,242,196,334,144,2385,105,112,151,109,96,43,31,18,5,670,26,23,19,31,21,12,6,9,3,150
