region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
LGA15650,5813,5292,11105,6136,5562,11698,6644,5826,12470,3090,1154,4244,3435,1234,4669,3731,1486,5217,377,1172,1549,470,1353,1823,513,1413,1926,278,157,435,251,182,433,284,217,501,305,227,532,184,196,380,179,190,369,4050,2710,6760,4340,2965,7305,4707,3306,8013,1486,2339,3825,1436,2296,3732,1452,2164,3616,7.5,8.4,7.9,4.2,6.6,5.2,3.8,5.7,4.6,69.7,51.2,60.9,70.7,53.3,62.5,70.9,56.7,64.3,64.4,46.9,56.1,67.7,49.8,59.2,68.2,53.5,61.3,32,19,51,52,33,85,64,55,119,27,53,80,23,53,76,37,68,105,225,296,521,277,346,623,322,454,776,193,237,430,234,312,546,300,373,673,1616,557,2173,1849,811,2660,2147,971,3118,5606,5422,11028,5865,5601,11466,6089,5686,11775,1330,1288,2618,1287,1266,2553,1423,1366,2789,3745,3528,7273,3701,3446,7147,3933,3587,7520,2687,2713,5400,2876,2906,5782,3023,2942,5965
LGA15700,6812,7187,13999,6993,7559,14552,7367,7847,15214,1857,960,2817,1821,1075,2896,1976,1127,3103,649,1204,1853,755,1386,2141,905,1593,2498,198,176,374,229,180,409,212,208,420,732,401,1133,605,364,969,420,295,715,3436,2741,6177,3410,3005,6415,3513,3223,6736,3079,4046,7125,3199,4125,7324,3520,4273,7793,21.3,14.6,18.3,17.7,12.1,15.1,12.0,9.2,10.6,50.4,38.1,44.1,48.8,39.8,44.1,47.7,41.1,44.3,39.7,32.6,36.0,40.1,34.9,37.4,42.0,37.3,39.6,36,36,72,64,52,116,75,80,155,38,65,103,50,81,131,65,102,167,296,350,646,342,466,808,449,614,1063,227,389,616,271,491,762,329,630,959,1712,657,2369,1918,948,2866,2173,1362,3535,6742,6951,13693,6968,7298,14266,7451,7789,15240,1512,1539,3051,1239,1336,2575,1160,1293,2453,4620,4681,9301,4524,4663,9187,5207,5339,10546,3227,3433,6660,3195,3492,6687,2922,3232,6154
LGA15750,5373,5214,10587,5019,5000,10019,5288,5016,10304,2810,1229,4039,2517,1131,3648,2778,1286,4064,425,1170,1595,429,1137,1566,410,1128,1538,294,207,501,261,176,437,239,197,436,354,184,538,230,203,433,180,162,342,3883,2790,6673,3437,2647,6084,3607,2773,6380,1302,2244,3546,1321,2105,3426,1300,1982,3282,9.1,6.6,8.1,6.7,7.7,7.1,5.0,5.8,5.4,72.3,53.5,63.0,68.5,52.9,60.7,68.2,55.3,61.9,65.7,50.0,57.9,63.9,48.9,56.4,64.8,52.0,58.6,64,21,85,51,22,73,76,51,127,27,64,91,25,47,72,33,80,113,232,338,570,217,360,577,267,451,718,168,266,434,154,295,449,193,331,524,1139,497,1636,1136,598,1734,1283,749,2032,5554,5329,10883,5280,5107,10387,5326,5111,10437,1177,1138,2315,886,946,1832,908,861,1769,3734,3592,7326,3613,3483,7096,3696,3491,7187,2537,2486,5023,2113,2143,4256,2064,2058,4122
LGA15800,2485,2515,5000,2355,2392,4747,2296,2328,4624,1256,564,1820,1091,552,1643,1046,484,1530,169,486,655,168,496,664,159,523,682,111,93,204,102,81,183,101,85,186,81,69,150,82,60,142,56,78,134,1617,1212,2829,1443,1189,2632,1362,1170,2532,755,1181,1936,779,1088,1867,757,1003,1760,5.0,5.7,5.3,5.7,5.0,5.4,4.1,6.7,5.3,65.1,48.2,56.6,61.3,49.7,55.4,59.3,50.2,54.7,61.8,45.4,53.6,57.8,47.2,52.4,56.9,46.9,51.8,6,7,13,11,8,19,19,12,31,13,22,35,7,31,38,13,32,45,97,143,240,87,160,247,93,196,289,69,123,192,87,126,213,73,139,212,451,194,645,532,276,808,532,322,854,2599,2583,5182,2472,2500,4972,2368,2400,4768,477,491,968,365,382,747,318,332,650,1838,1800,3638,1790,1745,3535,1719,1673,3392,1039,1109,2148,879,955,1834,775,852,1627
LGA15850,2484,2496,4980,2386,2485,4871,2397,2478,4875,1297,557,1854,1205,592,1797,1203,593,1796,182,521,703,208,553,761,205,543,748,116,94,210,109,77,186,115,81,196,149,109,258,91,75,166,89,85,174,1744,1281,3025,1613,1297,2910,1612,1302,2914,665,1131,1796,665,1085,1750,666,1046,1712,8.5,8.5,8.5,5.6,5.8,5.7,5.5,6.5,6.0,70.2,51.3,60.7,67.6,52.2,59.7,67.3,52.5,59.8,64.2,47.0,55.6,63.8,49.2,56.3,63.5,49.1,56.2,12,9,21,13,22,35,23,17,40,12,20,32,12,26,38,11,35,46,92,166,258,102,202,304,99,244,343,85,129,214,89,154,243,96,169,265,503,246,749,543,283,826,575,355,930,2602,2578,5180,2509,2571,5080,2575,2603,5178,590,546,1136,475,493,968,439,450,889,1815,1774,3589,1744,1755,3499,1825,1798,3623,1155,1137,2292,1006,1085,2091,933,1015,1948
LGA15900,53874,58164,112038,56208,60467,116675,59978,63035,123013,21577,11730,33307,24337,13403,37740,27365,15487,42852,5864,12214,18078,6222,14076,20298,7171,15616,22787,1994,1866,3860,2000,1985,3985,2054,2227,4281,4268,2600,6868,2802,2104,4906,2405,1924,4329,33703,28410,62113,35361,31568,66929,38995,35254,74249,18096,27036,45132,17224,25498,42722,17563,24733,42296,12.7,9.2,11.1,7.9,6.7,7.3,6.2,5.5,5.8,62.6,48.8,55.4,62.9,52.2,57.4,65.0,55.9,60.4,54.6,44.4,49.3,57.9,48.7,53.2,61.0,52.9,56.8,1176,788,1964,1659,1309,2968,2431,2081,4512,516,910,1426,570,960,1530,720,1209,1929,4831,5612,10443,6289,7702,13991,7764,9898,17662,2702,3661,6363,3273,4704,7977,3974,5445,9419,14126,5550,19676,14505,7044,21549,15707,8411,24118,49895,53243,103138,52525,55879,108404,56649,59037,115686,13114,13483,26597,11273,11979,23252,11614,12016,23630,32885,35596,68481,34659,37164,71823,36949,38903,75852,26693,27950,54643,25321,26943,52264,27286,28308,55594
LGA15950,23295,26465,49760,24914,27844,52758,26228,29086,55314,14394,12039,26433,14536,12024,26560,15455,12693,28148,2307,4100,6407,2586,4567,7153,2822,5094,7916,831,984,1815,724,898,1622,716,965,1681,703,544,1247,552,515,1067,755,713,1468,18235,17667,35902,18398,18004,36402,19748,19465,39213,3618,7026,10644,3611,6976,10587,4092,7334,11426,3.9,3.1,3.5,3.0,2.9,2.9,3.8,3.7,3.7,78.3,66.8,72.2,73.8,64.7,69.0,75.3,66.9,70.9,75.3,64.7,69.6,71.6,62.8,67.0,72.4,64.5,68.2,2111,1551,3662,2691,2364,5055,3537,3412,6949,498,874,1372,529,937,1466,689,1119,1808,7115,7069,14184,7734,8096,15830,8618,9459,18077,1979,2866,4845,2164,3414,5578,2364,3429,5793,2509,2174,4683,2328,1826,4154,2341,1892,4233,16143,18420,34563,17761,20009,37770,20210,22487,42697,7610,8178,15788,6546,7112,13658,6435,7043,13478,7481,9618,17099,8426,10076,18502,9978,11608,21586,15504,16268,31772,14779,16110,30889,15396,16624,32020
LGA16100,2075,1835,3910,2061,1841,3902,2088,1870,3958,1067,413,1480,1136,418,1554,1063,428,1491,149,368,517,162,440,602,171,488,659,91,64,155,76,78,154,93,53,146,109,51,160,47,59,106,56,57,113,1416,896,2312,1421,995,2416,1383,1026,2409,527,794,1321,552,744,1296,629,766,1395,7.7,5.7,6.9,3.3,5.9,4.4,4.0,5.6,4.7,68.2,48.8,59.1,68.9,54.0,61.9,66.2,54.9,60.8,63.0,46.0,55.0,66.7,50.8,59.2,63.5,51.8,58.0,18,17,35,22,25,47,32,40,72,15,25,40,13,26,39,13,26,39,61,93,154,97,146,243,97,157,254,71,104,175,84,101,185,89,132,221,500,170,670,536,205,741,638,299,937,1983,1831,3814,2152,1930,4082,2202,1940,4142,406,385,791,327,283,610,338,298,636,1267,1142,2409,1466,1281,2747,1579,1416,2995,968,927,1895,877,793,1670,794,677,1471
LGA16150,13158,14023,27181,12947,14174,27121,14646,15405,30051,6863,3415,10278,6423,3456,9879,7509,4078,11587,1105,3059,4164,1220,3313,4533,1403,3523,4926,501,489,990,462,490,952,456,547,1003,698,516,1214,527,430,957,443,382,825,9167,7479,16646,8632,7689,16321,9811,8530,18341,3585,6094,9679,3587,5773,9360,3785,6064,9849,7.6,6.9,7.3,6.1,5.6,5.9,4.5,4.5,4.5,69.7,53.3,61.2,66.7,54.2,60.2,67.0,55.4,61.0,64.4,49.7,56.8,62.6,51.2,56.6,64.0,52.9,58.3,239,91,330,280,154,434,350,268,618,111,192,303,114,175,289,147,253,400,882,1124,2006,920,1415,2335,1259,1877,3136,564,924,1488,657,1115,1772,807,1374,2181,3193,1500,4693,3275,2005,5280,4033,2465,6498,13235,13773,27008,12938,13816,26754,14355,14940,29295,3385,3479,6864,2854,3125,5979,3082,3283,6365,8163,8666,16829,8068,8748,16816,9214,9563,18777,7259,7516,14775,6558,7074,13632,6875,7393,14268
LGA16180,3935,4001,7936,4847,4760,9607,5583,5498,11081,2119,1242,3361,2672,1550,4222,3060,1877,4937,420,985,1405,533,1255,1788,703,1436,2139,166,169,335,199,178,377,205,264,469,152,82,234,103,77,180,110,88,198,2857,2478,5335,3507,3060,6567,4078,3665,7743,935,1372,2307,1037,1464,2501,1165,1555,2720,5.3,3.3,4.4,2.9,2.5,2.7,2.7,2.4,2.6,72.6,61.9,67.2,72.4,64.3,68.4,73.0,66.7,69.9,68.7,59.9,64.3,70.2,62.7,66.5,71.1,65.1,68.1,193,110,303,299,205,504,384,294,678,92,150,242,109,177,286,145,248,393,497,607,1104,605,793,1398,686,963,1649,236,338,574,336,479,815,431,593,1024,886,399,1285,1182,541,1723,1449,710,2159,4147,4180,8327,5088,4952,10040,5934,5857,11791,842,933,1775,737,792,1529,865,907,1772,2740,2746,5486,3186,3087,6273,3910,3821,7731,1979,2106,4085,2268,2337,4605,2484,2542,5026
LGA16200,5433,5504,10937,5462,5530,10992,5583,5733,11316,2659,1070,3729,2555,1118,3673,2640,1279,3919,433,1183,1616,512,1259,1771,481,1252,1733,237,160,397,193,183,376,202,197,399,334,196,530,320,221,541,172,138,310,3663,2609,6272,3580,2781,6361,3495,2866,6361,1585,2702,4287,1609,2513,4122,1695,2497,4192,9.1,7.5,8.5,8.9,7.9,8.5,4.9,4.8,4.9,67.4,47.4,57.3,65.5,50.3,57.9,62.6,50.0,56.2,61.3,43.8,52.5,59.7,46.3,52.9,59.5,47.6,53.5,40,17,57,42,22,64,62,51,113,37,52,89,29,53,82,38,46,84,215,321,536,223,390,613,261,499,760,162,269,431,168,308,476,197,382,579,1279,567,1846,1443,740,2183,1575,919,2494,5649,5647,11296,5740,5778,11518,5783,5858,11641,1263,1224,2487,1012,1027,2039,909,955,1864,3757,3724,7481,3770,3805,7575,3971,3993,7964,2674,2693,5367,2537,2543,5080,2235,2356,4591
LGA16250,56407,57970,114377,60267,60788,121055,67891,68340,136231,26525,15873,42398,27211,16648,43859,31317,18851,50168,5406,9441,14847,6767,10109,16876,8043,11985,20028,2286,1931,4217,2287,1949,4236,2240,2128,4368,2925,1815,4740,2609,2023,4632,2859,2702,5561,37142,29060,66202,38874,30729,69603,44459,35666,80125,16024,25493,41517,16224,25750,41974,18501,28377,46878,7.9,6.2,7.2,6.7,6.6,6.7,6.4,7.6,6.9,65.8,50.1,57.9,64.5,50.6,57.5,65.5,52.2,58.8,60.7,47.0,53.7,60.2,47.2,53.7,61.3,48.2,54.7,2016,1276,3292,3489,2391,5880,5625,4496,10121,552,801,1353,563,825,1388,807,1061,1868,6668,6802,13470,8717,9153,17870,11197,12462,23659,3521,4186,7707,4144,5207,9351,5629,6481,12110,11339,5325,16664,10783,5742,16525,11276,6389,17665,53786,55369,109155,56502,58032,114534,64913,65964,130877,11766,11360,23126,11317,10861,22178,12108,11894,24002,34003,35775,69778,35863,37281,73144,40199,41480,81679,27390,27133,54523,27310,27136,54446,31327,31166,62493
LGA16350,63945,65794,129739,64676,67331,132007,67913,71322,139235,36276,18883,55159,36586,19758,56344,37353,21277,58630,5755,14477,20232,5911,15382,21293,6426,16315,22741,3159,2536,5695,2855,2519,5374,2734,2691,5425,2892,2224,5116,2444,2198,4642,2592,2475,5067,48082,38120,86202,47796,39857,87653,49105,42758,91863,13470,24941,38411,13624,24220,37844,15536,25290,40826,6.0,5.8,5.9,5.1,5.5,5.3,5.3,5.8,5.5,75.2,57.9,66.4,73.9,59.2,66.4,72.3,60.0,66.0,70.7,54.6,62.5,70.1,55.9,62.9,68.5,56.5,62.3,671,447,1118,872,622,1494,1228,1188,2416,351,531,882,366,606,972,455,747,1202,3171,4222,7393,3797,5262,9059,4523,6642,11165,2669,3347,6016,3304,4565,7869,4067,5744,9811,17662,6774,24436,18218,8744,26962,19590,11053,30643,67507,68624,136131,68979,70765,139744,72362,74772,147134,12685,13006,25691,10331,10776,21107,9855,10454,20309,44221,44758,88979,47066,48056,95122,50492,52067,102559,30201,31496,61697,26329,27887,54216,25729,27256,52985
LGA16370,20465,21644,42109,20322,21699,42021,21302,23083,44385,11021,5882,16903,10487,5504,15991,10883,5732,16615,2757,5912,8669,2734,6227,8961,3033,6883,9916,880,828,1708,756,777,1533,725,800,1525,517,346,863,399,330,729,510,511,1021,15175,12968,28143,14376,12838,27214,15151,13926,29077,4293,7432,11725,4594,7582,12176,5296,8236,13532,3.4,2.7,3.1,2.8,2.6,2.7,3.4,3.7,3.5,74.2,59.9,66.8,70.7,59.2,64.8,71.1,60.3,65.5,71.6,58.3,64.8,68.8,57.6,63.0,68.7,58.1,63.2,773,476,1249,947,687,1634,1170,954,2124,251,469,720,261,509,770,302,635,937,2784,2814,5598,3169,3396,6565,3764,4283,8047,1609,2407,4016,1907,3017,4924,2276,3424,5700,5605,2510,8115,5183,2372,7555,5391,2722,8113,20001,20806,40807,20605,21590,42195,22206,23583,45789,4135,4152,8287,3305,3594,6899,3540,3803,7343,13033,13719,26752,13827,14528,28355,14898,15761,30659,9749,9966,19715,8545,9087,17632,9222,9893,19115
LGA16380,24507,27059,51566,26745,29566,56311,28401,31502,59903,8214,4262,12476,9130,5073,14203,9716,5813,15529,2549,5199,7748,3042,6247,9289,3466,6921,10387,853,774,1627,943,847,1790,839,940,1779,1659,1002,2661,1290,1009,2299,1163,888,2051,13275,11237,24512,14405,13176,27581,15184,14562,29746,10507,14809,25316,10980,14865,25845,11761,15509,27270,12.5,8.9,10.9,9.0,7.7,8.3,7.7,6.1,6.9,54.2,41.5,47.5,53.9,44.6,49.0,53.5,46.2,49.7,47.4,37.8,42.4,49.0,41.2,44.9,49.4,43.4,46.2,231,119,350,332,228,560,493,385,878,179,273,452,216,367,583,283,453,736,1380,1665,3045,1676,2249,3925,2139,2988,5127,1165,1700,2865,1551,2364,3915,1855,2940,4795,7236,2894,10130,8164,3999,12163,8911,5277,14188,23654,25414,49068,25930,28193,54123,27698,30116,57814,6124,6565,12689,5319,5685,11004,5373,5920,11293,13626,14711,28337,15952,17212,33164,17842,19289,37131,14706,15829,30535,13587,15024,28611,13332,14837,28169
LGA16400,21554,22117,43671,23199,24224,47423,25007,26368,51375,8959,3827,12786,9720,4349,14069,10642,5069,15711,2096,4745,6841,2470,5605,8075,2651,6211,8862,901,694,1595,878,758,1636,874,868,1742,1397,917,2314,977,876,1853,913,846,1759,13353,10183,23536,14045,11588,25633,15080,12994,28074,7346,10968,18314,7888,11303,19191,8558,12038,20596,10.5,9.0,9.8,7.0,7.6,7.2,6.1,6.5,6.3,62.0,46.0,53.9,60.5,47.8,54.1,60.3,49.3,54.6,55.5,41.9,48.6,56.3,44.2,50.1,56.6,46.1,51.2,206,119,325,284,194,478,400,348,748,130,214,344,157,238,395,167,310,477,1037,1251,2288,1286,1673,2959,1527,2188,3715,1194,1294,2488,1436,1867,3303,1726,2294,4020,6882,2423,9305,7576,3437,11013,8375,4451,12826,21282,21512,42794,23266,23937,47203,25065,25929,50994,5468,5534,11002,4556,4717,9273,4493,4765,9258,12481,12602,25083,14574,15025,29599,16266,16980,33246,12641,12911,25552,11499,11983,23482,11397,11861,23258
LGA16470,12393,12565,24958,14103,14107,28210,15195,15119,30314,6863,4015,10878,8160,5077,13237,9017,5952,14969,1297,2768,4065,1405,3150,4555,1559,3318,4877,513,478,991,583,594,1177,594,699,1293,573,367,940,309,258,567,342,281,623,9246,7628,16874,10457,9079,19536,11512,10250,21762,2679,4416,7095,2617,4175,6792,2753,4154,6907,6.2,4.8,5.6,3.0,2.8,2.9,3.0,2.7,2.9,74.6,60.7,67.6,74.1,64.4,69.3,75.8,67.8,71.8,70.0,57.8,63.8,72.0,62.5,67.2,73.5,65.9,69.7,291,146,437,580,323,903,849,566,1415,178,216,394,238,329,567,265,392,657,964,1065,2029,1322,1625,2947,1574,2152,3726,642,756,1398,930,1168,2098,1170,1452,2622,3035,1413,4448,3311,1752,5063,3714,2126,5840,11855,11798,23653,13597,13635,27232,14935,14883,29818,3397,3484,6881,3044,3112,6156,2899,3037,5936,6996,6937,13933,8022,7941,15963,9456,9407,18863,7229,7393,14622,7489,7697,15186,7193,7354,14547
LGA16550,49215,52129,101344,50046,52415,102461,53249,56209,109458,22884,16495,39379,22827,16679,39506,23938,17660,41598,5507,9700,15207,5634,10388,16022,6222,11415,17637,1869,1867,3736,1669,1751,3420,1629,1921,3550,1917,1386,3303,1538,1251,2789,1985,1684,3669,32177,29448,61625,31668,30069,61737,33774,32680,66454,14028,19415,33443,13392,17880,31272,15218,19489,34707,6.0,4.7,5.4,4.9,4.2,4.5,5.9,5.2,5.5,65.4,56.5,60.8,63.3,57.4,60.3,63.4,58.1,60.7,61.5,53.8,57.5,60.2,55.0,57.5,59.7,55.1,57.4,2788,2118,4906,3654,3146,6800,4783,4618,9401,573,1010,1583,622,1119,1741,756,1397,2153,7895,9052,16947,9110,10845,19955,10931,13278,24209,3002,4263,7265,3241,4989,8230,3737,5543,9280,8553,4346,12899,7784,4066,11850,7941,4314,12255,41083,43709,84792,41385,44119,85504,45531,48748,94279,11514,12028,23542,10239,11118,21357,10848,11715,22563,25110,27417,52527,25761,28124,53885,27268,29929,57197,25101,26156,51257,23027,24403,47430,25740,27304,53044
LGA16610,7676,8008,15684,8375,8775,17150,8666,9024,17690,2852,1352,4204,3178,1534,4712,3166,1585,4751,668,1383,2051,824,1761,2585,889,1857,2746,326,235,561,328,252,580,321,297,618,628,355,983,416,345,761,415,308,723,4474,3325,7799,4746,3892,8638,4791,4047,8838,2907,4317,7224,3232,4465,7697,3396,4530,7926,14.0,10.7,12.6,8.8,8.9,8.8,8.7,7.6,8.2,58.3,41.5,49.7,56.7,44.3,50.4,55.3,44.9,50.0,50.1,37.1,43.5,51.7,40.4,45.9,50.5,41.4,45.9,58,26,84,58,46,104,65,61,126,37,51,88,42,75,117,50,87,137,240,338,578,302,484,786,330,597,927,205,339,544,260,451,711,316,536,852,1698,696,2394,2088,1108,3196,2404,1402,3806,8134,8244,16378,8649,8867,17516,8879,9082,17961,1597,1642,3239,1552,1674,3226,1457,1553,3010,5558,5570,11128,5637,5718,11355,6113,6132,12245,3539,3711,7250,3924,4185,8109,3490,3806,7296
LGA16650,34888,37229,72117,37057,38766,75823,39307,40915,80222,16219,10201,26420,16747,10992,27739,17776,11573,29349,3429,5698,9127,4342,6320,10662,5163,7543,12706,1484,1249,2733,1466,1320,2786,1462,1389,2851,1552,1036,2588,1289,1094,2383,1477,1319,2796,22684,18184,40868,23844,19726,43570,25878,21824,47702,10104,16527,26631,9973,15989,25962,10641,16602,27243,6.8,5.7,6.3,5.4,5.5,5.5,5.7,6.0,5.9,65.0,48.8,56.7,64.3,50.9,57.5,65.8,53.3,59.5,60.6,46.1,53.1,60.9,48.1,54.3,62.1,50.1,56.0,859,531,1390,1598,1189,2787,2212,1959,4171,281,355,636,302,435,737,358,513,871,3388,3526,6914,4586,4958,9544,5697,6472,12169,2072,2574,4646,2575,3393,5968,3475,4114,7589,7141,3405,10546,6861,3538,10399,7051,4082,11133,32899,34881,67780,34763,36515,71278,38325,39752,78077,6539,6700,13239,6209,6139,12348,5949,6038,11987,21645,23134,44779,22866,24514,47380,25139,26551,51690,15569,16224,31793,15439,15669,31108,16315,16573,32888
