LGA_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
LGA17650,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,3,0,0,0,26,11,5,4,0,0,0,0,0,0,0,28,4,9,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,24,9,0,0,0,6,0,0,0,51,54,11,0,4,0,0,0,4,0,0,66,8,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,60,15,0,4,0,0,0,4,0,0,80,65,0,0,0,0,0,0,0,0,0,65,12,0,0,0
LGA17750,312,121,126,136,180,61,48,22,1206,0,0,0,0,0,0,0,0,0,3,3,191,198,400,129,144,154,201,74,57,32,1576,145,63,47,6,6,4,12,3,0,6,295,108,264,374,65,85,71,70,31,30,6,1088,4,34,35,21,17,12,42,20,0,0,189,0,4,0,0,0,0,0,0,0,0,7,107,303,407,85,106,83,113,48,26,10,1280,0,0,0,0,0,0,0,0,0,0,0,251,360,453,91,108,93,120,53,27,8,1581,281,52,23,4,4,4,0,0,0,8,379,119,140,135,11,14,3,9,5,0,0,433,5,19,25,17,17,18,30,6,0,0,135,0,0,0,0,0,0,0,0,0,0,0,126,160,157,25,26,23,39,8,0,9,567,0,0,0,0,0,0,0,0,0,0,0,406,208,182,28,27,24,39,11,4,15,948,391,32,8,0,0,0,0,0,0,12,446,135,40,27,0
LGA17850,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,18,5,0,0,0
LGA17900,7,0,4,0,3,7,3,0,35,0,0,0,0,0,0,0,0,0,0,0,5,11,11,0,11,0,3,7,3,0,49,11,3,4,0,0,0,0,0,0,0,16,0,13,4,0,0,3,4,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,3,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,5,4,4,0,0,41,18,5,0,0,0,0,0,0,0,0,27,8,3,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,28,9,3,0,0,3,0,0,0,0,44,45,0,4,0,0,0,0,0,0,3,53,12,3,0,0
LGA17950,3,0,0,0,8,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,6,12,8,0,0,31,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,18,4,4,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,0,25,10,6,0,0,0,0,0,0,0,0,15,0,0,0,0
LGA18020,8,0,0,4,4,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,10,4,4,4,0,0,51,20,4,4,0,0,0,5,0,0,0,34,3,6,7,0,3,0,4,3,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,0,3,0,4,3,0,4,33,0,0,0,0,0,0,0,0,0,0,0,24,13,3,0,3,0,5,3,5,3,62,28,0,4,0,0,0,0,0,0,0,36,11,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,6,7,0,0,0,0,0,0,0,59,74,3,0,0,0,0,0,0,0,3,84,17,3,0,0
LGA18050,696,330,458,541,694,228,25,54,3409,0,0,0,0,0,0,0,0,0,6,12,861,420,1862,862,1057,1309,1521,538,84,129,8634,1176,899,887,156,106,63,83,53,18,54,3497,554,683,605,143,113,106,110,39,11,23,2374,8,13,25,5,7,10,16,0,0,3,88,0,0,0,0,0,0,0,0,0,0,0,561,695,627,144,123,115,123,39,11,30,2462,0,0,0,0,0,0,0,0,0,9,9,1734,1601,1517,297,223,181,205,93,28,91,5971,2099,351,159,23,27,28,20,15,3,37,2766,775,173,91,15,14,18,20,11,0,11,1127,21,10,13,0,7,12,5,6,0,4,76,0,0,0,0,0,0,0,0,0,0,5,798,186,99,21,18,25,28,17,0,11,1207,0,0,0,0,0,0,0,0,0,0,4,2895,538,259,48,42,53,49,40,4,54,3977,1763,81,33,4,0,6,3,4,4,14,1918,724,35,22,5
LGA18100,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,19,4,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,14,13,0,6,0,0,0,0,0,0,3,22,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,0,0,0,0,3,26,35,0,3,0,0,0,0,0,0,0,38,3,0,0,0
LGA18200,12,8,3,6,7,5,10,5,52,0,0,0,0,0,0,0,0,0,0,0,4,11,16,5,6,6,6,6,6,9,74,16,12,8,0,0,0,0,0,0,0,35,5,9,9,3,0,0,0,0,6,0,43,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,9,11,0,3,0,0,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,18,14,25,3,3,0,3,0,6,3,84,31,5,0,0,0,0,0,0,0,3,36,3,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,0,0,0,0,3,58,55,3,0,0,0,0,0,0,0,3,60,17,0,0,0
LGA18250,999,306,378,389,418,123,41,59,3967,0,0,0,0,0,0,0,0,0,10,14,953,804,1224,389,470,453,499,162,51,84,5086,887,410,277,42,61,46,42,16,23,17,1816,2103,1290,1032,282,254,260,279,118,54,49,5712,64,100,114,46,50,51,67,37,17,15,565,0,0,0,0,0,0,0,0,0,0,6,2164,1392,1145,328,310,312,342,148,71,66,6285,0,0,0,0,0,0,0,0,0,9,10,3057,1801,1429,366,363,361,385,163,89,94,8113,1567,326,119,12,21,18,16,10,9,31,2132,1937,568,300,62,52,56,80,39,16,38,3145,187,135,102,29,46,46,58,20,9,10,645,0,0,0,0,0,0,0,0,0,0,3,2131,705,397,92,96,102,136,61,20,46,3795,0,0,0,0,0,0,0,0,0,3,11,3694,1036,518,104,124,128,156,70,31,84,5937,1508,70,34,3,0,0,12,5,0,21,1654,1748,105,43,4
LGA18350,200,54,68,102,76,27,5,12,654,0,0,0,0,0,0,0,0,0,0,0,108,126,273,66,83,115,89,30,5,23,915,278,149,66,6,9,3,16,6,3,14,548,88,211,138,25,16,18,22,11,3,5,528,3,7,6,4,0,6,6,0,0,0,32,0,3,0,0,0,0,0,0,0,0,0,85,225,147,27,17,23,21,11,3,9,565,0,0,0,0,0,0,0,0,0,0,0,369,372,210,33,25,25,35,18,7,19,1112,723,95,37,3,3,0,8,3,0,32,914,170,67,27,11,6,5,6,0,0,7,296,10,0,5,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,170,70,33,15,6,5,9,0,0,4,315,0,0,0,0,0,0,0,0,0,0,0,896,169,69,16,6,3,13,8,0,38,1225,1175,36,20,0,0,0,0,5,0,43,1289,213,26,9,0
LGA18400,42,5,16,3,14,4,0,5,158,0,0,0,0,0,0,0,0,0,0,0,150,60,99,14,16,21,27,6,0,8,402,279,67,45,5,0,0,3,0,0,9,417,144,61,29,3,14,7,5,3,0,5,271,4,3,5,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,143,67,42,3,11,12,4,3,0,6,298,0,0,0,0,0,0,0,0,0,0,0,424,137,87,10,15,11,10,5,0,21,711,652,62,21,3,0,6,6,4,0,19,770,190,23,14,7,0,0,5,0,0,7,246,10,9,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,204,29,27,4,3,0,5,3,0,7,276,0,0,0,0,0,0,0,0,0,4,4,852,92,47,9,4,7,11,7,0,33,1052,967,24,14,0,0,3,0,5,5,22,1035,201,7,10,0
LGA18450,968,358,391,461,533,217,19,54,3789,0,0,5,0,0,0,0,0,0,9,6,994,561,1345,444,489,583,643,278,31,99,5472,1146,528,365,40,42,34,32,20,7,48,2259,901,904,770,158,109,135,112,49,8,33,3183,34,80,109,46,18,21,39,5,7,0,363,0,0,0,0,0,0,0,0,0,0,3,935,984,877,202,128,156,156,62,17,33,3549,0,0,0,0,0,0,0,0,0,7,9,2081,1514,1240,243,171,196,183,79,28,81,5822,2569,343,170,19,14,11,17,14,4,52,3201,1628,346,246,40,33,34,33,11,4,29,2406,137,58,91,24,11,26,18,3,0,8,374,6,0,0,0,0,0,0,0,0,0,8,1769,404,344,56,50,58,53,16,7,40,2783,0,0,0,0,0,0,0,0,0,8,9,4337,743,511,78,63,64,67,24,4,98,6002,4106,114,45,6,6,0,5,3,4,89,4383,2181,117,53,10
LGA18500,209,100,114,103,134,51,10,16,999,0,0,0,0,0,0,0,0,0,9,6,630,269,630,252,284,293,350,122,44,65,2933,738,442,401,66,51,40,36,22,8,20,1826,422,294,270,39,49,63,47,21,15,16,1240,3,8,13,5,8,4,6,8,0,0,51,0,0,0,0,0,0,0,0,0,0,5,423,301,290,45,57,67,52,25,15,22,1289,0,0,0,0,0,0,0,0,0,0,4,1164,743,688,109,111,108,89,46,19,39,3120,1411,247,120,28,29,21,25,16,4,31,1920,548,116,77,13,4,21,15,9,3,12,814,16,9,22,6,0,5,8,5,0,0,70,0,0,0,0,0,0,0,0,0,0,4,568,122,98,17,9,18,21,16,3,15,888,0,0,0,0,0,0,0,0,0,3,9,1972,370,217,44,33,42,45,34,7,48,2823,1662,95,53,13,4,9,10,8,0,26,1874,555,30,14,0
LGA18710,25,0,6,6,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,59,17,45,8,6,4,11,3,0,7,162,103,38,24,0,0,0,0,0,0,8,170,37,29,24,12,0,0,4,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,24,9,0,0,4,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,140,66,47,9,0,0,6,0,0,8,276,216,32,18,0,0,4,0,0,0,7,277,38,11,7,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,38,17,7,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,257,50,25,0,0,4,5,0,0,7,342,264,16,12,0,0,0,0,0,0,3,296,62,0,0,0
LGA19399,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,3,25,5,3,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,20,0,0,0,0
LGA19499,43,14,25,42,112,37,27,10,345,0,0,0,0,0,0,0,0,0,8,11,62,34,71,23,34,57,140,63,47,21,550,59,26,13,0,0,0,0,0,11,0,122,40,25,30,4,4,7,10,4,24,3,154,0,4,10,0,0,0,5,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,40,30,38,5,5,10,15,10,24,4,179,0,0,0,0,0,0,0,0,0,12,13,101,55,56,5,11,11,15,11,32,27,311,100,7,7,0,0,0,0,6,10,12,134,52,7,13,0,0,4,0,0,4,0,81,6,0,4,0,4,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,57,7,8,0,4,6,3,7,6,4,98,0,0,0,0,0,0,0,0,0,4,4,152,15,18,0,4,9,3,8,15,19,242,194,11,4,0,0,0,0,0,3,6,216,38,4,5,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
