region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC11921,154,207,361,1108,1363,2471,0,0,0,47,70,117,0,0,0,1045,1215,2260,7,8,15,57,67,124,3,8,11,0,3,3,17,25,42,12,14,26,19,32,51,24,27,51,181,243,424,12,3,15,12,13,25,316,468,784,88,100,188,11,7,18,2959,3666,6625,90,101,191,39,51,90,85,89,174,0,0,0,43,51,94,43,51,94,1191,1159,2350,33,42,75,303,319,622,4897,5685,10582
SSC11922,0,0,0,24,33,57,0,0,0,7,8,15,0,0,0,36,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,23,13,36,0,0,0,0,0,0,15,13,28,0,0,0,0,0,0,105,92,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,44,3,0,3,12,4,16,138,122,260
SSC11923,316,492,808,537,574,1111,0,3,3,52,39,91,0,0,0,1198,1309,2507,0,3,3,109,141,250,7,8,15,5,6,11,30,26,56,8,7,15,14,27,41,44,54,98,87,98,185,3,4,7,6,4,10,112,119,231,87,92,179,7,9,16,2306,2523,4829,139,89,228,92,68,160,38,34,72,0,0,0,46,42,88,46,42,88,2026,1674,3700,92,40,132,857,744,1601,5912,5706,11618
SSC11924,3,0,3,24,19,43,0,0,0,0,0,0,0,0,0,12,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,39,45,84,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,45,0,3,3,15,7,22,74,86,160
SSC11925,306,308,614,1925,2152,4077,4,3,7,187,175,362,12,16,28,4407,4706,9113,39,45,84,233,244,477,20,20,40,86,87,173,29,26,55,138,121,259,54,52,106,310,311,621,207,221,428,23,14,37,74,78,152,341,397,738,288,314,602,27,26,53,8404,9008,17412,948,875,1823,455,475,930,9,10,19,0,0,0,580,490,1070,580,490,1070,1650,1318,2968,86,64,150,602,578,1180,13040,13126,26166
SSC11926,0,0,0,51,48,99,0,0,0,0,0,0,0,0,0,53,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,115,91,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,0,0,0,12,11,23,139,107,246
SSC11927,0,0,0,65,64,129,0,0,0,0,0,0,0,0,0,42,53,95,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,25,11,36,5,0,5,0,0,0,9,6,15,5,5,10,0,0,0,154,139,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,32,0,0,0,11,12,23,176,172,348
SSC11928,31,39,70,494,624,1118,0,0,0,28,29,57,3,3,6,770,795,1565,3,0,3,146,152,298,0,4,4,9,9,18,21,19,40,3,4,7,6,7,13,21,27,48,102,77,179,6,7,13,9,4,13,82,103,185,40,47,87,5,5,10,1748,1916,3664,39,30,69,52,44,96,6,0,6,0,0,0,42,39,81,42,39,81,673,573,1246,35,27,62,287,203,490,2913,2871,5784
SSC11929,26,41,67,273,320,593,0,0,0,17,17,34,28,16,44,515,513,1028,3,3,6,74,65,139,3,3,6,3,8,11,15,25,40,0,3,3,3,6,9,22,20,42,67,47,114,4,5,9,5,3,8,37,50,87,40,39,79,3,3,6,1112,1146,2258,60,52,112,60,40,100,4,3,7,0,0,0,58,42,100,58,42,100,435,315,750,24,14,38,189,143,332,1968,1796,3764
SSC11930,11,9,20,331,383,714,0,0,0,14,19,33,5,5,10,501,529,1030,0,0,0,67,62,129,4,5,9,3,8,11,11,14,25,0,0,0,3,0,3,19,26,45,39,54,93,0,9,9,0,3,3,29,43,72,24,24,48,3,0,3,1053,1184,2237,14,19,33,6,5,11,0,5,5,0,3,3,6,9,15,6,12,18,310,267,577,15,10,25,117,113,230,1532,1624,3156
SSC11931,24,34,58,194,245,439,0,4,4,0,0,0,0,0,0,369,432,801,0,0,0,52,52,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,40,19,59,0,0,0,3,0,3,9,21,30,10,11,21,0,0,0,686,788,1474,3,5,8,5,5,10,130,151,281,0,0,0,3,6,9,3,6,9,379,370,749,18,10,28,165,149,314,1413,1518,2931
SSC11932,27,36,63,330,346,676,0,0,0,13,8,21,0,0,0,392,405,797,3,0,3,13,21,34,5,5,10,0,3,3,6,8,14,0,0,0,0,6,6,7,11,18,34,40,74,0,0,0,0,3,3,32,59,91,23,28,51,5,0,5,863,943,1806,7,3,10,0,5,5,4,3,7,0,0,0,6,11,17,6,11,17,528,477,1005,34,9,43,137,115,252,1606,1602,3208
SSC11933,4,0,4,76,81,157,0,0,0,15,11,26,0,0,0,99,79,178,0,0,0,4,5,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,8,15,3,0,3,0,0,0,12,14,26,5,4,9,0,0,0,221,205,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,45,106,0,0,0,23,19,42,309,269,578
SSC11934,4,0,4,679,773,1452,0,0,0,10,6,16,0,0,0,429,448,877,0,3,3,3,0,3,17,15,32,3,0,3,3,3,6,0,3,3,0,0,0,25,14,39,72,67,139,3,3,6,3,8,11,104,121,225,31,29,60,3,4,7,1385,1497,2882,3,0,3,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,226,195,421,4,6,10,104,92,196,1732,1793,3525
SSC11935,3,5,8,102,128,230,0,0,0,0,6,6,0,0,0,61,57,118,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,4,7,11,4,6,10,5,16,21,5,3,8,5,6,11,26,28,54,4,6,10,0,0,0,219,266,485,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,5,8,106,83,189,3,4,7,22,30,52,356,393,749
SSC11936,47,51,98,669,755,1424,0,0,0,42,52,94,3,0,3,1031,1070,2101,0,3,3,57,54,111,19,29,48,11,13,24,11,11,22,8,4,12,15,12,27,36,50,86,62,57,119,6,9,15,7,11,18,62,64,126,55,45,100,9,16,25,2103,2255,4358,39,51,90,157,113,270,0,3,3,0,0,0,10,15,25,10,15,25,416,333,749,23,10,33,168,191,359,2963,3022,5985
SSC11937,3,0,3,142,157,299,0,0,0,6,12,18,0,0,0,170,155,325,0,0,0,0,5,5,4,4,8,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,18,14,32,3,5,8,3,0,3,27,39,66,15,11,26,0,0,0,394,405,799,3,0,3,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,99,81,180,4,0,4,45,40,85,551,530,1081
SSC11938,0,3,3,111,107,218,0,0,0,7,0,7,0,0,0,68,68,136,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,10,10,20,0,0,0,0,4,4,26,22,48,6,8,14,0,0,0,234,233,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66,140,3,6,9,28,19,47,339,327,666
SSC11939,3,6,9,86,83,169,0,0,0,3,0,3,0,0,0,42,55,97,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,3,12,8,20,3,4,7,0,0,0,26,21,47,7,14,21,0,0,0,186,189,375,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,70,56,126,3,0,3,18,17,35,283,268,551
SSC11940,0,0,0,41,36,77,0,0,0,0,0,0,0,0,0,33,36,69,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,17,17,34,3,4,7,3,4,7,3,3,6,3,4,7,0,0,0,109,107,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,57,5,4,9,24,25,49,174,157,331
SSC11941,3,11,14,75,85,160,0,0,0,0,0,0,0,0,0,94,126,220,0,0,0,86,91,177,0,4,4,0,0,0,3,0,3,17,21,38,4,0,4,11,13,24,10,14,24,0,0,0,0,0,0,10,3,13,3,4,7,0,0,0,313,361,674,6,3,9,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,47,43,90,6,4,10,37,37,74,428,475,903
SSC11942,12,10,22,116,155,271,0,0,0,4,7,11,0,0,0,176,204,380,0,4,4,125,140,265,3,9,12,3,3,6,5,0,5,14,17,31,0,3,3,7,3,10,15,23,38,0,3,3,0,0,0,15,26,41,6,10,16,0,0,0,489,607,1096,12,11,23,18,20,38,4,6,10,0,0,0,3,5,8,3,5,8,74,71,145,5,3,8,56,58,114,673,791,1464
SSC11943,0,0,0,48,48,96,0,0,0,13,12,25,0,0,0,84,72,156,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,3,0,3,3,3,6,19,23,42,3,3,6,0,0,0,41,27,68,8,16,24,0,0,0,232,211,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,68,4,0,4,29,30,59,301,273,574
SSC11944,293,430,723,1568,2020,3588,5,7,12,61,72,133,3,3,6,3775,4406,8181,7,8,15,528,602,1130,15,28,43,5,4,9,60,84,144,15,13,28,24,33,57,76,94,170,278,329,607,6,12,18,6,12,18,157,196,353,129,151,280,7,7,14,6725,8081,14806,137,117,254,173,179,352,682,873,1555,0,0,0,54,55,109,54,55,109,3589,3444,7033,164,77,241,1354,1313,2667,13171,14569,27740
SSC11945,11,9,20,262,304,566,0,0,0,31,34,65,0,0,0,267,296,563,0,0,0,23,18,41,0,0,0,5,6,11,5,0,5,3,0,3,3,8,11,12,14,26,51,51,102,7,12,19,4,0,4,84,93,177,24,43,67,4,7,11,785,886,1671,8,9,17,0,3,3,0,0,0,0,0,0,0,4,4,0,4,4,304,268,572,10,3,13,71,80,151,1189,1262,2451
SSC11946,0,0,0,43,38,81,0,0,0,5,3,8,0,0,0,34,37,71,0,0,0,3,0,3,0,0,0,0,0,0,14,7,21,0,0,0,0,0,0,0,3,3,7,3,10,0,0,0,0,0,0,20,19,39,3,3,6,0,0,0,129,113,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,0,0,0,11,16,27,157,143,300
SSC11947,3,0,3,52,44,96,0,0,0,0,5,5,0,0,0,22,24,46,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,4,9,13,0,0,0,0,3,3,7,6,13,4,3,7,0,0,0,96,97,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,71,0,0,0,23,19,42,156,153,309
SSC11948,9,7,16,253,270,523,0,0,0,27,25,52,0,0,0,200,215,415,0,0,0,6,6,12,3,3,6,3,4,7,5,5,10,0,0,0,3,3,6,10,10,20,40,33,73,7,9,16,18,24,42,83,95,178,18,21,39,3,6,9,679,729,1408,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,3,3,6,207,175,382,9,3,12,68,43,111,978,963,1941
SSC11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11950,0,0,0,69,91,160,0,0,0,0,0,0,0,0,0,103,92,195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,17,22,39,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,198,208,406,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,3,4,7,27,11,38,0,0,0,9,16,25,237,239,476
SSC11951,0,4,4,153,180,333,0,0,0,7,14,21,7,5,12,191,202,393,0,0,0,0,0,0,0,3,3,0,3,3,4,0,4,0,0,0,0,0,0,12,14,26,12,23,35,0,3,3,5,4,9,46,38,84,8,16,24,0,0,0,445,505,950,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,95,87,182,6,0,6,40,37,77,589,637,1226
SSC11952,24,34,58,1747,2016,3763,0,0,0,154,177,331,16,12,28,1489,1640,3129,6,7,13,18,21,39,21,35,56,13,9,22,13,17,30,0,0,0,7,20,27,78,84,162,208,211,419,25,29,54,11,20,31,410,461,871,117,138,255,8,0,8,4341,4897,9238,17,26,43,15,21,36,3,0,3,3,0,3,26,40,66,29,40,69,1186,1068,2254,54,25,79,494,451,945,6163,6562,12725
SSC11953,3,0,3,142,147,289,0,0,0,3,3,6,0,0,0,148,130,278,0,4,4,6,7,13,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,7,6,13,10,18,28,3,3,6,0,0,0,20,22,42,6,8,14,4,3,7,355,354,709,0,0,0,5,3,8,4,0,4,0,0,0,0,0,0,0,0,0,89,76,165,0,3,3,34,37,71,490,473,963
SSC11954,7,4,11,60,61,121,0,0,0,4,0,4,0,0,0,40,45,85,0,0,0,0,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,9,17,0,0,0,0,0,0,11,20,31,7,6,13,0,0,0,130,150,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,83,0,4,4,9,8,17,188,207,395
SSC11955,0,3,3,74,74,148,0,0,0,0,0,0,0,0,0,47,44,91,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,7,11,18,3,0,3,0,0,0,23,20,43,6,0,6,0,0,0,167,156,323,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,7,4,11,45,49,94,3,0,3,144,27,171,366,239,605
SSC11956,0,0,0,44,40,84,0,0,0,0,0,0,0,0,0,26,23,49,0,0,0,4,0,4,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,7,6,13,0,4,4,0,0,0,9,15,24,0,0,0,0,0,0,93,91,184,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,44,44,88,3,4,7,20,9,29,163,148,311
SSC11957,0,0,0,56,77,133,0,0,0,7,11,18,0,0,0,34,29,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,22,14,36,0,0,0,0,3,3,25,20,45,4,5,9,0,0,0,151,159,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,54,0,0,0,14,13,27,195,196,391
SSC11958,0,0,0,23,9,32,0,0,0,0,0,0,0,0,0,15,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,5,10,0,3,3,3,0,3,46,37,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,10,4,14,66,48,114
SSC11959,225,235,460,577,518,1095,0,3,3,36,27,63,0,0,0,1208,1071,2279,3,3,6,252,224,476,3,10,13,9,10,19,30,17,47,8,4,12,21,11,32,52,49,101,96,70,166,4,9,13,6,9,15,97,77,174,66,56,122,14,4,18,2482,2172,4654,82,42,124,191,82,273,90,116,206,3,6,9,51,40,91,54,46,100,2468,1687,4155,134,80,214,1031,816,1847,6757,5276,12033
SSC11960,18,21,39,417,457,874,0,0,0,28,33,61,0,0,0,466,497,963,3,3,6,11,18,29,3,0,3,3,3,6,18,3,21,0,0,0,0,3,3,23,27,50,71,80,151,5,9,14,0,4,4,124,146,270,39,26,65,3,7,10,1214,1316,2530,3,3,6,4,4,8,0,0,0,0,0,0,5,0,5,5,0,5,361,283,644,14,10,24,96,101,197,1715,1738,3453
SSC11961,0,0,0,80,81,161,0,0,0,0,0,0,0,0,0,45,47,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16,0,0,0,0,0,0,15,13,28,0,14,14,0,0,0,151,160,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,43,3,3,6,22,15,37,195,202,397
SSC11962,275,293,568,131,124,255,0,0,0,55,48,103,0,0,0,508,558,1066,0,4,4,50,62,112,5,7,12,6,8,14,4,9,13,9,18,27,10,18,28,30,47,77,44,37,81,0,4,4,3,7,10,57,51,108,50,42,92,4,0,4,966,1044,2010,64,47,111,421,386,807,0,0,0,0,0,0,28,27,55,28,27,55,278,227,505,11,14,25,215,214,429,2258,2252,4510
SSC11963,0,3,3,89,97,186,0,0,0,3,0,3,0,0,0,127,97,224,0,0,0,0,0,0,5,3,8,0,3,3,0,0,0,0,0,0,0,0,0,3,3,6,17,14,31,0,3,3,0,4,4,7,5,12,7,6,13,0,0,0,258,235,493,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,31,29,60,3,0,3,31,24,55,326,294,620
SSC11964,10,14,24,55,60,115,0,0,0,0,6,6,0,0,0,54,51,105,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,6,10,12,21,33,0,0,0,0,0,0,16,11,27,7,12,19,0,0,0,155,167,322,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,107,108,215,4,6,10,29,29,58,305,329,634
SSC11965,0,4,4,26,21,47,0,0,0,0,3,3,0,0,0,17,21,38,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,0,0,0,0,0,0,54,55,109,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,35,21,56,0,0,0,17,19,36,110,102,212
SSC11966,318,383,701,865,1056,1921,0,0,0,107,135,242,0,4,4,1930,2154,4084,3,5,8,483,476,959,11,15,26,12,19,31,24,24,48,109,91,200,38,46,84,44,73,117,120,113,233,11,14,25,4,6,10,149,189,338,86,104,190,16,20,36,4012,4544,8556,103,92,195,395,404,799,4,0,4,0,0,0,88,99,187,88,99,187,850,724,1574,37,19,56,414,449,863,6221,6714,12935
SSC11967,15,16,31,132,145,277,0,0,0,19,20,39,0,0,0,225,272,497,0,0,0,40,56,96,0,0,0,0,0,0,3,4,7,11,10,21,3,3,6,5,5,10,14,17,31,3,9,12,0,0,0,16,27,43,6,7,13,0,0,0,477,575,1052,10,9,19,8,4,12,0,0,0,0,0,0,0,6,6,0,6,6,92,80,172,6,3,9,33,33,66,641,726,1367
SSC11968,216,249,465,139,160,299,0,0,0,32,42,74,3,0,3,462,494,956,0,0,0,44,39,83,0,4,4,0,0,0,10,6,16,19,12,31,0,9,9,26,35,61,131,154,285,3,3,6,6,4,10,69,77,146,28,48,76,3,3,6,975,1090,2065,124,115,239,74,71,145,6,0,6,0,0,0,23,17,40,23,17,40,1003,946,1949,15,11,26,374,368,742,2810,2867,5677
SSC11969,25,18,43,671,802,1473,0,0,0,47,53,100,7,7,14,594,689,1283,3,8,11,75,70,145,3,12,15,11,13,24,20,14,34,0,0,0,3,4,7,32,44,76,81,109,190,6,10,16,3,0,3,100,135,235,64,68,132,3,0,3,1723,2038,3761,13,16,29,13,5,18,3,3,6,0,0,0,13,12,25,13,12,25,494,414,908,54,19,73,220,191,411,2558,2716,5274
SSC11970,3,4,7,73,98,171,0,0,0,8,5,13,0,0,0,112,146,258,0,0,0,4,3,7,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,5,4,9,26,28,54,0,3,3,4,3,7,36,28,64,8,8,16,0,0,0,276,332,608,3,3,6,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,93,62,155,7,0,7,13,19,32,395,424,819
SSC11971,0,0,0,19,16,35,0,0,0,3,3,6,0,0,0,42,45,87,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,4,0,4,3,3,6,0,0,0,78,79,157,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,39,0,3,3,10,8,18,112,111,223
SSC11972,3,0,3,29,26,55,0,0,0,0,0,0,0,0,0,29,37,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,12,0,0,0,3,0,3,0,7,7,10,3,13,0,0,0,80,79,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,37,0,3,3,14,10,24,114,112,226
SSC11973,0,0,0,27,37,64,0,0,0,3,0,3,0,0,0,32,31,63,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,9,4,13,0,3,3,0,0,0,5,5,10,3,10,13,0,3,3,86,97,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,0,0,0,9,18,27,117,136,253
SSC11974,11,19,30,745,854,1599,0,0,0,93,77,170,18,22,40,1029,1028,2057,0,0,0,44,46,90,16,21,37,8,5,13,18,18,36,3,0,3,6,10,16,40,41,81,65,78,143,7,11,18,10,14,24,59,91,150,90,70,160,6,8,14,2257,2394,4651,5,3,8,8,8,16,0,0,0,0,0,0,19,26,45,19,26,45,519,412,931,20,27,47,246,217,463,3085,3106,6191
SSC11975,0,0,0,23,29,52,0,0,0,0,0,0,0,0,0,18,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,3,3,6,7,5,12,0,0,0,0,0,0,58,52,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,67,56,123
SSC11976,13,19,32,229,283,512,0,0,0,3,12,15,0,0,0,819,631,1450,0,4,4,48,58,106,0,0,0,0,0,0,8,6,14,0,3,3,3,0,3,6,9,15,32,45,77,0,0,0,0,0,0,44,46,90,6,13,19,0,0,0,1198,1110,2308,14,10,24,3,3,6,29,32,61,0,0,0,11,0,11,11,0,11,276,252,528,19,12,31,76,77,153,1639,1515,3154
SSC11977,283,411,694,485,516,1001,0,0,0,113,138,251,3,0,3,1168,1254,2422,6,9,15,399,384,783,15,16,31,4,22,26,11,14,25,68,72,140,17,13,30,31,53,84,105,111,216,6,13,19,15,17,32,89,107,196,93,98,191,13,13,26,2641,2850,5491,72,51,123,443,478,921,10,3,13,0,0,0,19,18,37,19,18,37,966,900,1866,24,26,50,549,480,1029,5007,5217,10224
SSC11978,9,13,22,280,301,581,0,0,0,15,6,21,0,0,0,174,187,361,0,0,0,8,7,15,4,8,12,0,0,0,3,13,16,0,0,0,3,0,3,8,6,14,20,21,41,0,0,0,7,5,12,30,52,82,21,30,51,0,0,0,573,636,1209,0,3,3,0,0,0,6,0,6,0,0,0,4,7,11,4,7,11,221,219,440,11,8,19,72,66,138,896,952,1848
SSC11979,3,0,3,103,92,195,0,0,0,3,10,13,16,20,36,196,213,409,0,0,0,0,0,0,0,4,4,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,23,20,43,3,0,3,0,0,0,27,35,62,5,5,10,0,0,0,379,403,782,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,40,102,0,0,0,19,12,31,463,458,921
SSC11980,0,0,0,22,26,48,0,0,0,3,0,3,0,0,0,16,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,44,50,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,3,0,3,53,55,108
SSC11981,0,0,0,47,43,90,0,0,0,4,4,8,0,0,0,56,60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,7,14,21,0,5,5,0,0,0,11,14,25,3,3,6,3,0,3,134,146,280,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,16,20,36,0,0,0,16,7,23,169,173,342
SSC11982,0,7,7,18,13,31,0,0,0,0,0,0,0,0,0,35,46,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,14,16,30,0,0,0,0,0,0,78,82,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,73,6,0,6,12,12,24,131,139,270
SSC11983,434,527,961,319,364,683,3,7,10,57,58,115,0,0,0,1267,1384,2651,16,23,39,945,971,1916,7,21,28,7,4,11,11,9,20,53,52,105,21,19,40,45,61,106,106,95,201,8,6,14,13,8,21,93,122,215,72,82,154,14,19,33,3057,3305,6362,856,554,1410,837,604,1441,10,8,18,0,0,0,51,40,91,51,40,91,1185,1067,2252,33,19,52,789,660,1449,7252,6784,14036
SSC11984,0,0,0,28,28,56,0,0,0,3,4,7,0,0,0,33,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,3,3,3,6,9,0,0,0,73,74,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,35,0,5,5,18,20,38,115,110,225
