UCL_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
UCL112016,0,0,0,11,27,23,59,88,10,10,23,36,7,0,9,298,12,5,4,0,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,0,6,6,4,0,0,0,0,7,0,0,28,0,0,7,6,9,18,60,37,8,9,3,11,9,0,4,178,0,0,0,0,3,9,17,7,3,11,6,3,0,0,0,65,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,10,24,17,5,3,4,5,0,0,5,87,41,89,204,94,52,63,90,71,5,7,4,11,3,3,24,767,0,3,5,7,5,23,24,11,6,0,0,0,5,0,0,89,0,0,0,3,0,6,5,15,0,0,6,0,3,0,0,44,22,30,43,47,53,52,161,118,34,15,28,28,19,5,19,676,122,241,417,316,339,348,832,761,184,204,191,198,110,11,115,4396
UCL112017,0,0,4,8,43,25,55,49,19,17,26,28,3,4,8,293,0,3,4,3,8,0,7,5,0,0,0,0,0,0,0,39,0,0,5,6,3,0,11,0,0,0,0,3,0,0,0,29,4,4,8,18,30,35,92,21,3,11,6,5,0,8,15,262,4,0,0,0,8,5,6,19,0,0,0,4,0,0,0,53,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,13,0,0,0,0,6,9,23,11,8,3,3,10,0,0,3,75,95,267,640,407,236,198,309,140,20,31,24,36,10,5,107,2527,0,0,9,23,18,20,34,35,6,0,7,6,6,0,4,174,0,0,0,6,9,5,15,19,0,5,0,0,7,0,5,61,30,84,118,115,97,54,147,102,25,24,22,23,8,8,20,894,200,595,1057,862,764,587,1084,657,140,192,171,177,75,32,247,6843
UCL112018,0,0,0,3,18,21,86,179,31,35,22,32,8,8,23,474,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,15,0,0,0,4,0,17,13,9,0,10,3,4,6,0,0,73,0,0,0,0,3,0,10,10,0,0,0,13,0,0,0,35,0,0,0,0,0,3,12,16,13,13,19,63,10,0,9,153,0,0,0,0,3,4,15,16,3,0,4,14,3,0,0,62,19,80,149,57,27,23,44,17,3,19,9,4,0,0,21,460,0,0,10,10,19,9,13,4,0,0,0,7,0,0,0,66,0,0,0,0,7,0,23,32,31,91,99,31,3,0,16,335,6,13,31,17,23,22,58,67,38,15,10,36,16,14,4,376,46,155,237,176,173,162,498,689,231,338,339,397,132,55,109,3736
UCL112019,0,0,4,0,22,17,57,108,27,26,37,29,16,4,3,340,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,25,0,0,7,12,10,26,65,11,5,0,5,6,3,0,0,152,0,0,0,0,7,10,24,46,3,5,12,3,0,0,0,106,0,0,0,0,0,4,4,9,0,0,6,0,0,0,0,27,0,0,0,0,0,4,23,24,0,0,3,8,0,0,3,69,30,99,189,113,61,58,86,47,9,5,4,4,0,4,26,726,0,0,4,17,5,12,25,9,0,0,0,3,5,0,0,91,0,0,0,0,11,0,16,17,0,10,0,10,0,0,0,59,13,27,39,35,42,76,241,194,48,52,65,96,42,27,17,1014,82,267,350,310,277,387,988,1029,363,381,443,632,220,78,102,5904
UCL113001,0,0,0,0,17,13,12,15,10,4,5,8,0,0,9,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,16,9,7,16,5,0,0,0,0,0,5,0,76,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,0,0,0,0,5,10,19,19,0,3,0,6,0,0,5,64,37,87,185,117,75,42,76,38,10,3,5,10,7,3,34,708,0,0,6,4,13,4,13,16,3,3,10,0,0,0,0,83,0,0,0,3,4,0,5,4,0,0,0,0,0,0,0,17,19,33,39,25,26,18,42,36,11,19,10,12,0,0,17,306,82,215,338,263,253,176,337,246,60,53,55,68,19,13,115,2297
UCL113002,0,0,0,3,11,8,11,18,6,6,3,0,0,0,5,68,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,19,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,3,7,0,5,9,4,0,0,0,0,0,0,0,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,27,33,107,229,131,63,32,35,15,7,0,0,0,0,0,30,676,0,0,0,5,6,3,6,0,0,0,0,4,0,0,0,26,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,16,13,33,67,27,29,20,28,12,8,4,4,5,0,0,0,253,73,262,419,285,184,135,175,94,41,26,30,44,22,7,76,1869
UCL113003,0,0,0,0,24,21,19,47,13,11,23,22,10,7,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,14,3,26,47,33,19,4,15,5,7,0,0,0,0,0,3,167,0,0,0,0,6,3,6,6,0,5,0,7,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,20,15,11,12,13,16,14,4,0,10,0,3,0,0,119,15,82,96,73,95,69,121,106,30,36,49,56,29,16,22,884
UCL113004,0,0,0,5,0,3,11,3,5,0,4,0,5,0,0,36,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,15,17,16,5,0,0,0,0,5,0,0,72,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,11,0,0,0,3,4,0,10,12,0,0,0,0,3,0,0,38,12,35,74,84,67,68,121,78,22,19,33,33,22,0,19,677,0,0,5,14,10,19,34,17,3,4,13,10,21,7,3,163,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,13,0,3,23,32,47,46,108,165,80,72,110,183,70,4,29,979,19,77,159,210,258,242,472,444,141,149,228,313,170,12,78,2965
UCL113005,0,0,0,0,7,13,24,7,4,4,8,3,3,0,5,71,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,23,0,0,0,0,9,0,5,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,7,39,98,54,20,16,22,4,0,0,0,0,3,0,22,286,0,0,0,0,0,0,7,3,0,3,0,0,0,0,4,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,7,13,18,18,17,5,23,18,3,4,4,3,4,0,15,153,25,90,145,133,114,46,176,102,26,33,31,32,30,6,55,1035
UCL113006,0,0,0,0,10,14,16,24,5,3,3,5,0,0,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,4,0,0,0,0,0,4,15,10,22,70,35,15,0,7,4,0,0,0,0,0,0,14,180,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,9,7,10,9,7,0,9,0,0,3,0,0,0,21,77,20,56,109,73,58,47,62,66,27,11,16,15,7,4,131,707
UCL113007,0,0,0,7,7,4,3,7,0,0,0,4,0,0,0,36,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,3,0,0,3,0,4,0,0,0,0,0,13,0,0,9,10,6,7,36,6,0,0,0,0,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,0,0,0,0,0,29,30,109,261,146,87,64,142,65,5,11,9,12,5,0,31,992,0,0,3,11,11,6,15,17,3,9,0,7,8,0,3,93,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,17,13,38,57,51,34,16,50,26,12,5,4,0,5,0,11,324,68,249,446,308,238,180,384,220,39,40,26,46,25,7,69,2340
UCL113008,0,0,0,0,17,14,11,17,3,0,5,6,0,0,5,82,0,0,3,0,3,0,6,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,5,5,0,0,0,0,0,0,0,19,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,4,0,0,0,0,0,31,11,36,120,91,29,19,14,0,0,0,0,0,0,0,25,345,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,22,10,12,17,33,24,26,18,4,0,0,5,8,0,0,10,164,41,100,199,208,138,115,137,93,32,21,29,31,0,3,57,1205
UCL113009,0,0,0,0,7,3,8,6,0,0,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,27,12,0,0,0,4,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,4,5,0,0,0,0,0,26,5,27,78,63,40,25,54,39,4,10,4,3,13,0,0,372,0,0,0,0,0,4,7,7,0,0,5,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,30,20,7,13,14,3,0,0,0,0,7,0,3,110,23,58,147,135,123,74,182,99,10,22,20,15,21,4,17,949
UCL113010,0,0,0,0,6,11,13,11,0,4,6,12,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,15,10,0,0,0,5,0,0,0,34,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,17,11,28,74,45,26,17,30,15,0,0,11,0,3,0,10,269,0,0,0,0,6,0,4,6,0,0,0,0,0,0,0,25,0,0,0,0,5,0,3,5,0,0,0,0,0,0,0,15,6,6,25,17,3,16,15,10,3,5,8,8,15,0,5,133,27,65,138,107,89,74,146,136,34,39,41,42,23,3,32,985
UCL113011,0,0,0,0,12,4,26,39,4,4,6,9,4,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,24,8,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,8,8,5,0,0,8,0,0,6,34,0,18,55,21,14,11,13,4,0,3,0,4,0,0,5,146,0,0,0,0,4,6,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,15,16,29,18,5,0,3,18,4,4,0,140,7,44,92,67,89,87,189,149,27,24,32,61,10,8,23,907
UCL113012,0,0,0,6,11,13,15,15,5,8,6,6,9,0,3,91,3,0,0,5,9,5,0,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,14,0,3,6,14,12,23,20,8,0,0,6,0,0,3,0,84,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,5,23,9,0,4,3,3,5,0,0,54,39,102,239,148,123,76,133,71,0,4,10,16,20,12,41,1032,4,0,3,0,11,8,15,9,0,5,0,0,3,0,4,76,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,12,13,22,67,76,36,31,41,35,5,9,7,4,6,0,13,361,90,241,464,366,312,233,363,202,45,68,73,70,52,29,97,2707
UCL113013,0,0,0,0,18,6,22,12,5,0,7,10,0,0,5,86,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,3,9,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,10,0,3,3,0,0,0,0,36,9,58,91,46,37,13,16,9,0,0,0,0,0,5,17,299,0,0,0,0,4,4,5,8,0,0,4,0,0,0,0,24,0,0,0,0,3,0,3,8,0,4,0,0,0,4,3,19,4,7,17,23,27,24,31,19,5,3,7,0,0,0,3,166,38,104,146,158,161,96,160,104,23,28,35,26,5,7,51,1142
UCL113014,0,0,0,4,22,18,31,62,4,5,15,12,0,4,6,177,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3,51,7,3,0,4,0,6,0,5,91,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,4,13,6,3,0,0,5,4,0,0,45,12,17,46,59,27,23,29,15,10,0,0,0,0,6,9,257,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,0,0,0,0,3,0,13,5,0,0,0,0,0,0,0,29,0,12,5,12,15,14,34,14,8,0,3,6,7,0,0,130,16,58,82,131,147,128,327,196,46,26,54,57,30,36,28,1357
UCL113015,0,0,0,0,10,6,3,17,12,4,4,4,4,0,0,66,0,0,3,3,14,5,0,0,0,0,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,5,0,4,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,17,21,87,225,110,54,20,33,17,3,3,0,0,0,5,31,604,0,0,3,7,4,0,0,3,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,17,42,57,53,18,17,13,5,3,3,0,0,4,0,4,228,49,218,407,248,160,87,96,56,27,16,12,21,15,0,63,1489
UCL113016,0,0,0,3,32,17,26,23,13,9,10,7,9,3,9,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,3,10,0,0,0,4,0,0,0,0,30,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,15,0,0,3,9,4,0,0,0,29,21,61,149,43,38,13,33,9,5,3,0,0,0,0,33,405,0,4,8,0,3,4,3,6,0,0,0,0,0,0,0,34,0,0,0,3,3,0,5,10,0,0,0,5,0,0,0,22,9,13,23,37,14,13,24,10,6,9,3,7,5,4,3,200,55,150,248,156,141,104,208,141,48,44,48,75,39,17,69,1557
UCL113017,0,0,0,5,9,10,8,7,5,5,8,8,8,0,3,66,3,4,0,0,7,0,4,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,15,8,5,9,3,0,0,0,0,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,8,0,3,0,0,4,0,9,35,32,101,244,120,80,19,64,21,5,3,0,7,5,0,29,738,0,0,0,8,10,7,17,3,0,0,6,3,0,0,0,62,0,0,0,3,0,3,5,6,0,0,0,0,0,0,0,17,14,43,39,58,38,20,19,12,3,0,9,7,0,0,6,273,73,241,396,288,239,109,214,119,29,23,31,33,33,3,81,1898
UCL113018,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,39,12,0,0,3,0,0,0,0,0,0,0,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,15,10,24,51,15,5,9,14,6,5,3,0,0,0,0,8,154
UCL114001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,17,29,65,20,40,26,19,16,0,0,5,0,0,0,6,241,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,19,9,7,14,7,0,3,7,0,0,0,4,85,27,59,110,63,74,63,91,45,7,15,16,3,0,0,18,596
UCL114002,0,0,0,0,3,7,5,3,0,0,0,0,0,0,8,20,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,5,0,0,0,0,0,0,0,0,23,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,13,28,85,145,84,33,23,24,4,0,0,0,3,0,0,33,475,0,0,4,3,0,5,0,9,0,0,0,4,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,22,16,5,5,12,7,0,0,0,0,0,0,0,87,64,146,228,162,85,60,80,41,4,3,6,17,8,8,60,967
UCL114003,0,0,0,0,4,14,27,18,0,4,0,3,0,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,10,9,21,70,23,28,8,7,5,0,3,0,0,0,0,19,182,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,10,15,9,6,3,9,0,0,3,0,0,0,9,66,16,54,96,67,59,45,62,45,5,13,21,17,8,0,33,553
UCL114004,0,0,0,0,3,0,0,10,0,0,5,8,3,5,7,41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,9,0,0,0,0,0,3,5,0,22,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,13,7,0,0,0,3,0,0,0,25,14,21,59,28,20,7,13,3,0,0,0,0,0,0,10,177,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,21,23,20,10,10,27,6,0,9,6,9,6,9,15,184,37,120,160,98,86,71,118,79,24,45,26,63,45,34,68,1077
UCL114005,0,0,0,0,3,0,10,4,0,4,4,6,0,7,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,24,63,19,13,8,8,3,0,0,0,0,0,0,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,3,4,3,6,3,0,3,0,0,0,0,0,0,4,4,41,13,51,78,41,42,30,44,28,6,10,11,3,3,26,21,418
UCL114006,0,0,0,3,4,5,9,11,0,0,0,3,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,30,61,22,16,6,6,3,0,0,0,0,0,0,6,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,6,9,6,3,0,0,5,0,0,0,0,0,0,3,39,28,65,83,53,39,33,45,37,8,10,9,7,4,0,19,436
UCL114007,0,0,0,0,4,9,3,17,0,0,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,13,25,52,21,9,0,5,3,0,6,0,0,0,0,8,136,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,4,10,0,11,3,3,18,8,0,10,15,35,0,0,4,131,25,59,83,46,58,43,78,67,14,31,27,44,4,0,17,597
UCL114008,0,0,0,0,3,0,5,5,0,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,22,25,13,3,5,9,3,0,0,0,0,0,0,6,92,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,8,0,0,4,5,8,5,0,5,0,0,0,0,0,37,8,46,47,25,35,22,57,48,14,23,17,19,5,9,19,395
