UCL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL115141,8,0,0,0,0,10,3,0,0,0,0,3,8,0,0,0,0,8,25,0,0,0,0,25,20,0,0,0,0,20,45,0,0,0,0,43,33,0,0,0,0,33,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,167,0,0,0,0,171
UCL115142,14,0,0,0,0,14,9,0,0,0,0,9,14,0,0,0,0,14,5,0,0,0,0,5,15,0,0,0,0,15,44,0,0,0,0,46,50,0,0,0,0,46,41,0,0,0,0,41,6,0,0,0,0,6,7,0,0,0,0,7,7,0,0,0,0,7,15,0,0,0,0,15,232,0,0,0,0,238
UCL115143,15,0,0,0,0,15,15,0,0,0,0,13,5,0,0,0,0,9,23,0,0,0,0,23,31,0,0,0,0,34,86,3,0,0,0,93,65,0,0,0,0,65,26,0,0,0,0,26,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,5,17,0,0,0,0,17,304,3,0,4,0,310
UCL115144,9,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,16,46,0,0,0,0,46,38,0,3,0,0,52,56,0,0,0,0,58,16,0,0,0,0,16,15,0,0,0,0,15,3,0,0,0,0,3,20,0,0,0,0,20,227,0,5,0,0,237
UCL115145,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,9,24,0,0,0,0,29,29,5,0,0,0,32,36,0,0,0,0,36,6,0,0,0,0,6,13,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,8,147,10,0,0,0,156
UCL115146,31,0,0,0,0,30,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,8,0,5,0,0,13,29,0,0,0,0,32,33,0,0,0,0,33,46,0,7,0,0,51,36,0,0,0,0,36,23,0,0,0,0,25,18,0,0,0,0,18,27,0,0,0,0,23,260,5,13,0,0,274
UCL115147,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,16,0,0,0,0,16,18,0,0,0,0,18,43,0,0,0,0,43,30,0,0,0,0,30,21,0,0,0,0,21,3,0,0,0,0,3,8,0,0,0,0,8,148,0,0,0,0,148
UCL115148,7,0,0,0,0,7,3,0,0,0,0,9,5,0,0,0,0,5,14,0,0,0,0,14,18,0,0,0,0,18,27,0,0,0,0,27,21,0,0,0,0,21,12,0,0,0,0,12,4,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,127,0,6,0,0,130
UCL115149,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,5,0,0,0,0,5,12,0,0,0,0,12,6,0,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,53,0,0,0,0,53
UCL115150,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,0,11,12,0,0,0,0,12,32,0,0,0,0,32,26,0,0,0,0,26,25,0,0,0,0,25,22,0,0,0,0,22,17,0,0,0,0,17,159,0,3,0,0,159
UCL115151,4,0,0,0,0,8,5,0,0,0,0,5,12,0,0,0,0,12,3,0,0,0,0,4,30,0,0,0,0,30,65,0,0,0,0,69,70,0,0,0,0,80,57,0,0,0,0,57,4,0,0,0,0,6,12,0,0,0,0,12,11,0,0,0,0,13,9,0,0,0,0,9,285,0,0,9,0,292
UCL115152,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,13,7,0,0,0,0,7,16,0,0,0,0,16,30,0,0,0,0,30,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,105,0,0,0,0,105
UCL115153,8,0,0,0,0,10,4,0,0,0,0,6,13,0,0,0,0,13,14,0,0,0,0,14,18,0,0,0,0,18,21,0,0,0,0,21,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,107,0,0,0,0,115
UCL115154,6,0,0,0,0,6,6,0,0,0,0,6,13,0,0,0,0,13,19,0,0,0,0,19,18,0,0,0,0,18,50,0,0,0,0,50,19,0,0,0,0,24,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,156,0,0,0,0,158
UCL115155,25,0,0,0,0,25,20,0,0,0,0,24,20,0,0,0,0,25,55,0,0,0,0,54,72,0,0,0,0,72,85,0,0,0,0,87,63,0,0,0,0,67,42,0,0,0,0,42,12,0,0,0,0,12,8,0,0,0,0,11,5,0,0,0,0,5,22,0,0,0,0,25,432,6,0,4,5,443
UCL115156,3,0,0,0,0,3,13,0,0,0,0,13,10,0,0,0,0,10,18,0,0,0,0,18,26,0,0,0,0,26,20,0,0,0,0,20,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,109,0,0,0,0,113
UCL115157,7,0,0,0,0,7,9,0,0,0,0,9,13,0,0,0,0,13,26,0,0,0,0,26,18,0,0,0,0,18,26,0,0,0,0,27,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,131,0,3,0,0,135
UCL115158,8,4,0,0,0,11,5,0,0,0,0,5,11,0,0,0,0,11,30,0,0,0,0,31,42,0,0,0,0,42,90,0,0,0,0,96,46,0,0,0,0,47,32,0,0,0,0,37,12,0,0,0,0,12,3,0,0,0,0,3,9,0,0,0,0,7,11,0,0,0,0,13,301,8,0,0,5,310
UCL115159,10,0,0,0,0,10,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,7,0,0,0,0,7,27,0,0,0,0,27,39,0,0,0,0,39,65,0,0,0,0,65,50,0,0,0,0,50,66,0,0,0,0,66,15,0,0,0,0,15,14,0,0,0,0,14,299,0,0,0,0,299
UCL115160,17,0,0,0,0,17,6,0,0,0,0,6,4,0,0,0,0,4,7,0,0,0,0,7,4,0,0,0,0,4,32,0,0,0,0,32,35,0,0,0,0,35,118,0,0,0,0,118,134,0,0,0,0,134,133,0,0,0,0,133,67,0,0,0,0,67,35,0,0,0,0,35,601,0,0,0,0,603
UCL115161,15,0,0,0,0,17,15,0,0,0,0,15,25,0,0,0,0,30,30,3,0,0,0,35,44,0,0,0,0,45,147,0,0,0,0,148,134,0,0,0,0,135,58,0,0,0,0,58,21,0,0,0,0,20,6,0,0,0,0,6,6,0,0,0,0,6,23,0,0,0,0,23,527,12,3,0,0,545
UCL115162,15,0,0,0,0,15,11,0,0,0,0,10,6,0,0,0,0,4,6,0,0,0,0,7,26,0,0,0,0,25,49,3,4,0,0,56,69,4,4,0,0,78,117,7,9,0,0,126,45,0,0,0,0,44,18,0,0,0,0,18,9,0,0,0,0,10,20,0,0,0,0,25,382,16,18,0,0,420
UCL115163,10,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,9,8,0,0,0,0,9,33,0,0,0,0,37,39,0,0,0,0,42,75,0,0,0,0,75,40,0,0,0,0,40,27,0,0,0,0,27,9,0,0,0,0,9,13,0,0,0,0,13,288,3,0,0,0,288
UCL115164,7,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,6,6,0,0,0,0,6,9,4,0,0,0,15,19,0,0,0,0,21,47,5,0,0,0,51,18,0,0,0,0,18,19,0,0,0,0,19,3,0,0,0,0,3,17,0,0,0,0,17,149,7,0,5,0,163
UCL115165,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,18,0,0,0,0,18,55,0,0,0,0,53,33,0,0,0,0,33,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,158,0,0,0,0,156
UCL121001,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,10,0,0,0,0,10,17,0,0,0,0,16,32,0,0,0,0,33,17,0,0,0,0,17,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,97,0,0,0,0,99
UCL121002,6,0,0,0,0,6,11,0,0,0,0,11,6,0,0,0,0,6,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
UCL121003,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,10,0,0,0,0,10,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,9,59,0,0,0,0,65
UCL121004,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,17,0,0,0,0,17,18,0,0,0,0,18,45,0,0,0,0,45,19,0,0,0,0,19,19,0,0,0,0,19,0,0,0,0,0,0,9,0,0,0,0,10,138,0,0,0,0,144
UCL121005,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,15,0,0,0,0,15,21,0,0,0,0,21,10,0,0,0,0,10,16,0,0,0,0,16,16,0,0,0,0,16,7,0,0,0,0,7,93,0,0,0,0,99
UCL121006,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,18,0,0,0,0,18,10,0,0,0,0,10,13,0,0,0,0,13,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,70,0,0,0,0,70
UCL121007,8,0,0,0,0,8,9,0,0,0,0,9,4,0,0,0,0,4,16,0,0,0,0,16,15,0,0,0,0,14,25,0,0,0,0,25,10,0,0,0,0,10,8,0,0,0,0,8,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,95,0,0,0,0,98
UCL121008,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
UCL121009,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,20,0,0,0,0,20,8,0,0,0,0,8,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,69,0,0,0,0,70
UCL121010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,6,0,0,0,0,7,8,4,0,0,0,16,16,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,4,4,3,0,0,0,12,50,16,0,0,0,65
UCL121011,7,0,0,0,0,7,8,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,7,16,0,0,0,0,16,30,0,0,0,0,29,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,102,0,0,0,0,99
UCL121012,10,0,0,0,0,10,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,11,0,0,0,0,11,20,0,0,0,0,20,16,0,0,0,0,16,22,0,0,0,0,22,13,0,0,0,0,13,9,0,0,0,0,9,132,0,0,0,0,131
UCL121013,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
UCL121014,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,15,0,0,0,0,15,15,0,0,0,0,15,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,68,0,0,0,0,68
UCL121015,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,9,0,0,0,0,9,17,0,0,0,0,14,11,0,0,0,0,16,22,0,0,0,0,23,16,0,0,0,0,13,9,0,0,0,0,9,98,0,4,0,0,105
UCL121016,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16,8,0,0,0,0,8,20,0,0,0,0,20,12,0,0,0,0,12,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,97,0,0,0,0,97
UCL121017,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,15,16,0,0,0,0,16,33,0,0,0,0,33,37,0,0,0,0,37,28,0,0,0,0,28,9,0,0,0,0,9,158,0,0,0,0,158
UCL121018,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,30,0,0,0,0,30,37,0,0,0,0,37,39,0,0,0,0,39,11,0,0,0,0,11,9,0,0,0,0,9,6,0,0,0,0,6,10,0,0,0,0,10,149,0,0,0,0,149
UCL121019,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,16,0,0,0,0,16,16,0,0,0,0,16,11,0,0,0,0,11,20,0,0,0,0,20,7,0,0,0,0,7,4,0,0,0,0,4,100,0,0,0,0,103
UCL121020,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,11,0,0,0,0,11,25,0,0,0,0,23,16,0,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,80,0,0,0,0,86
UCL121021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,14,0,0,0,0,14,11,0,0,0,0,15,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,60
UCL121022,4,0,0,0,0,4,8,0,0,0,0,8,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,22,0,0,0,0,22,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,71,0,0,0,0,71
UCL121023,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,11,0,0,0,0,11,13,0,0,0,0,13,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,66,0,0,0,0,66
UCL121024,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,23,0,0,5,0,27,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,73,0,0,5,0,79
UCL121025,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,22,3,0,0,0,23,18,0,0,0,0,18,19,0,0,0,0,19,13,0,0,0,0,13,4,0,0,0,0,4,101,3,0,0,0,105
UCL121026,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,12,7,0,0,0,22,8,4,0,0,0,12,19,0,0,0,0,23,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,67,13,3,5,0,89
UCL121027,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,5,0,0,0,9,12,6,0,0,0,23,4,3,0,0,0,10,13,5,0,0,0,20,10,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,3,7,0,0,0,0,9,71,21,0,0,0,86
UCL121028,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,11,16,0,0,0,0,16,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,79,0,0,0,0,79
UCL121029,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,12,9,0,0,0,0,9,28,0,0,0,0,28,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,76,0,0,0,0,76
UCL121030,6,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,18,0,0,0,0,18,13,0,0,0,0,13,33,0,0,0,0,33,16,0,0,0,0,16,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,97,0,0,0,0,98
UCL121031,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,14,0,0,0,0,8,18,0,0,0,0,19,18,5,0,0,0,25,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,13,106,5,0,0,0,108
UCL121032,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,8,0,0,0,0,8,16,0,0,0,0,16,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54
UCL121033,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,11,26,0,0,0,0,26,26,0,0,0,0,26,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,6,82,0,0,0,0,82
UCL121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,13,0,0,0,0,13,16,0,0,0,0,17,24,0,0,0,0,27,13,0,0,0,0,16,13,0,0,0,0,13,7,0,4,0,0,12,6,0,0,0,0,10,113,0,8,0,0,122
UCL121035,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,32,0,0,0,0,32,36,0,0,0,0,36,57,0,0,0,0,57,22,0,0,0,0,22,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,189,0,0,0,0,189
UCL121036,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,25,0,0,0,0,26,22,0,0,0,0,22,51,0,0,0,0,52,34,0,0,0,0,34,21,0,0,0,0,21,9,0,0,0,0,9,9,0,0,0,0,9,201,0,0,0,0,208
UCL121037,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,18,0,0,0,0,21,27,0,0,0,0,27,19,0,0,0,0,19,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,4,92,4,0,0,0,92
UCL121038,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,60,0,0,0,0,60
UCL121039,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,8,0,0,0,0,10,8,0,0,0,0,8,16,0,0,0,0,16,27,0,0,0,0,27,5,0,0,0,0,5,81,0,0,0,0,86
UCL121040,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,9,0,0,0,0,9,22,0,0,0,0,22,24,0,0,0,0,24,6,0,0,0,0,6,7,0,0,0,0,7,12,0,0,0,0,12,90,0,0,0,0,90
UCL121041,4,0,0,0,0,4,10,0,0,0,0,10,3,0,0,0,0,3,15,0,0,0,0,15,14,0,0,0,0,14,22,0,0,0,0,22,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,89,0,0,0,0,89
UCL121042,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,48,0,0,0,0,48
UCL121043,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,9,0,0,0,0,9,14,0,0,0,0,14,14,0,0,0,0,14,21,0,0,0,0,21,14,0,0,0,0,14,6,0,0,0,0,6,107,0,0,0,0,107
UCL121044,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,21,0,0,0,0,21,23,0,0,0,0,25,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,78
UCL121045,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,16,0,0,0,0,16,14,0,0,0,0,14,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,73
UCL121046,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,10,0,0,0,0,10,24,0,0,0,0,24,15,0,0,0,0,15,22,0,0,0,0,22,6,0,0,0,0,6,6,0,0,0,0,6,102,0,0,0,0,101
UCL121047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,22,0,0,0,0,22,32,0,0,0,0,32,25,0,0,0,0,25,8,0,0,0,0,9,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,110,0,0,0,3,115
UCL121048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,22,0,0,0,0,22,8,0,0,0,0,8,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,59,0,0,0,0,62
UCL121049,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,19,20,0,0,0,0,20,14,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,75,0,0,0,0,75
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,4,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,25
UCL121051,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,21,0,0,0,0,21,24,0,0,0,0,24,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,99,0,0,0,0,99
UCL121052,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,0,0,7,5,5,3,0,0,12,3,0,0,0,0,10,5,4,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,34,8,4,0,6,48
UCL121053,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,17,0,0,0,0,17,6,0,0,0,0,6,12,0,0,0,0,12,11,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,78,0,0,0,0,83
