UCL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
UCL115067,20,43,69,82,76,92,38,5,0,424,0,0,5,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,7,3,0,8,7,9,4,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,5,11,11,9,5,0,0,50,3,9,6,9,10,10,4,0,0,52,0,0,0,0,3,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,5,5,6,0,0,0,0,18,0,0,4,5,3,5,0,0,0,19,0,0,0,0,4,6,0,0,0,16,4,0,9,9,9,11,6,0,0,44,3,6,10,23,24,23,8,0,0,93,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,7,0,0,0,13
UCL115068,10,19,32,40,49,60,26,7,0,246,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,6,5,0,4,0,0,0,21,3,0,9,3,5,3,7,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,9,0,3,0,0,5,5,0,0,0,14,0,0,4,5,9,0,0,0,0,17,0,0,5,0,6,0,3,0,0,21,0,0,3,11,13,23,0,0,0,53,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5
UCL115069,28,19,62,70,64,78,30,3,0,360,0,0,3,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,12,0,8,5,8,9,4,0,0,47,15,4,3,3,9,3,0,4,0,38,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,0,0,0,17,0,0,0,0,0,5,0,0,0,5,0,3,3,12,11,4,0,0,0,32,6,0,10,7,8,13,0,0,0,52,4,4,23,12,27,20,8,0,0,89,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4
UCL115070,58,75,224,211,162,104,17,0,0,854,0,0,0,0,0,4,0,0,0,3,0,4,15,10,0,0,0,0,0,32,0,6,7,7,10,0,0,0,0,26,0,0,3,3,0,0,0,0,0,6,0,0,7,8,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,5,20,12,25,27,15,5,0,0,0,112,31,12,27,9,11,9,0,0,0,97,0,0,4,4,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,7,10,10,9,4,0,0,0,37,0,7,17,14,10,3,0,0,0,53,0,0,9,3,10,0,0,0,0,29,0,4,18,28,14,12,0,0,0,66,4,21,43,52,45,28,4,0,0,188,0,0,5,0,6,0,0,0,0,6,3,5,15,7,7,7,0,0,0,47
UCL115071,23,34,100,84,76,75,36,7,3,436,0,0,0,0,5,3,0,0,0,10,0,0,3,3,6,0,0,0,0,15,0,0,5,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,12,0,18,9,10,3,0,0,0,60,6,6,16,13,9,5,6,0,0,59,0,0,5,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,8,0,0,10,6,6,5,0,0,0,28,0,0,0,7,4,4,0,0,0,14,0,0,13,18,11,18,0,0,0,58,0,6,9,20,16,23,9,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,12
UCL115072,29,27,46,61,95,84,20,0,0,365,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,16,0,6,12,10,6,0,0,0,63,9,5,0,6,4,7,3,0,0,36,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,8,7,0,3,0,0,0,22,0,0,0,0,0,5,0,0,0,15,0,0,4,0,5,4,0,0,0,18,0,4,8,21,14,8,0,0,0,54,0,8,11,18,19,28,5,0,0,91,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,14
UCL115073,29,36,100,83,79,74,33,8,0,439,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,17,11,9,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,4,13,12,12,0,0,0,49,16,6,3,6,6,12,0,0,0,51,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,12,0,4,4,6,0,3,0,0,0,17,0,0,7,5,8,6,0,0,0,20,0,0,7,13,5,16,0,0,0,49,0,7,15,14,20,18,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,13
UCL115074,23,41,80,81,74,89,27,10,0,429,0,3,24,10,9,10,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,12,5,5,11,0,0,0,45,4,0,4,0,4,3,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,6,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,3,0,0,13,0,0,0,0,7,0,0,0,0,13,0,0,13,12,13,9,0,0,0,40,8,11,13,14,15,25,4,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5
UCL115075,3,17,21,20,41,41,17,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,18,9,0,7,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,16,4,0,4,6,10,10,0,0,0,27,0,0,3,10,15,17,6,0,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5
UCL115076,15,23,69,56,58,68,38,3,0,323,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,4,6,8,4,3,0,0,0,32,9,4,0,4,7,8,0,0,0,33,0,0,0,0,0,7,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,0,0,0,16,0,0,4,6,0,4,6,0,0,19,0,0,3,3,7,0,3,0,0,16,4,3,17,10,8,7,4,0,0,46,4,9,12,13,20,26,9,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,14
UCL115077,22,28,51,67,80,101,49,5,0,404,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,11,0,0,0,0,0,0,0,0,0,4,10,6,4,4,9,10,5,0,0,54,11,3,8,10,8,10,0,0,0,51,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,7,0,0,5,0,0,4,0,0,0,14,0,0,0,6,0,10,3,0,0,20,0,0,0,3,6,7,0,0,0,15,0,0,5,0,0,8,0,0,0,16,0,3,3,15,12,9,4,0,0,47,0,8,16,9,39,40,7,0,0,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,16
UCL115078,11,15,34,29,45,73,23,7,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,5,5,10,6,0,0,0,25,0,0,3,5,3,3,0,0,0,22,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,3,0,4,0,0,4,0,0,11,0,4,3,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,7,6,4,10,0,0,0,28,0,6,13,14,12,19,5,0,0,61,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7
UCL115079,18,51,97,70,79,122,46,4,0,494,0,4,3,5,7,9,6,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,8,4,8,11,9,18,12,7,0,0,66,6,3,4,3,15,13,0,0,0,49,0,0,4,3,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,10,0,0,0,5,5,7,0,0,0,21,0,0,9,5,3,3,3,0,0,33,0,7,11,12,19,18,4,0,0,74,0,13,16,13,9,18,0,0,0,69,0,0,0,0,0,3,0,0,0,0,3,7,3,0,6,6,0,0,0,18
UCL115080,32,54,142,145,110,92,23,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,9,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,11,0,0,4,7,0,3,0,0,0,15,14,12,21,19,21,11,3,0,0,96,17,9,15,3,8,6,0,0,0,50,0,5,0,5,3,4,0,0,0,18,0,0,0,0,4,0,0,0,0,5,0,0,4,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,8,11,7,0,0,0,0,24,0,3,4,10,9,6,0,0,0,22,0,0,11,7,4,5,0,0,0,25,0,0,25,13,15,7,3,0,0,70,0,8,28,27,31,16,9,3,0,120,0,5,4,3,0,0,0,0,0,9,3,3,11,6,4,0,0,0,0,29
UCL115081,5,21,107,49,44,52,19,0,0,301,0,10,8,6,4,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,8,0,0,0,20,0,3,10,4,5,8,0,0,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,0,0,0,15,0,0,7,0,0,4,0,0,0,11,0,3,5,11,9,7,3,0,0,37,0,9,13,5,3,12,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL115082,12,19,33,29,42,57,17,0,0,213,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,9,3,8,0,0,0,32,3,5,0,8,5,3,0,0,0,25,0,0,3,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,4,8,3,0,0,0,8,0,0,0,5,3,5,0,0,0,19,0,0,6,7,7,0,0,0,0,17,0,3,10,9,13,13,0,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UCL115083,35,44,109,115,119,113,35,8,0,581,0,4,0,0,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,7,4,10,10,15,11,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,10,10,9,12,11,17,11,4,0,0,70,13,4,0,3,12,12,0,0,0,47,0,0,0,0,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,6,0,0,0,0,7,0,0,0,0,15,0,0,3,3,3,6,0,0,0,21,0,0,3,3,8,4,0,0,0,20,0,6,8,17,9,11,0,0,0,52,0,7,23,30,28,32,6,0,0,131,0,3,0,0,0,0,0,0,0,7,0,0,6,0,4,3,6,0,0,11
UCL115084,15,11,27,31,52,76,20,4,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,6,0,0,0,26,9,0,0,5,7,11,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,10,0,0,0,0,6,8,3,0,0,11,0,0,0,0,3,0,0,0,0,10,0,0,0,6,7,14,4,0,0,29,0,3,3,4,11,18,6,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8
UCL115085,22,20,44,48,65,58,20,6,0,288,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,0,4,6,7,0,0,0,30,10,3,0,0,4,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,4,6,9,8,6,0,0,0,28,0,0,0,0,0,5,0,0,0,4,0,0,0,7,3,5,0,0,0,19,0,3,8,10,19,14,4,0,0,57,4,5,13,12,16,14,0,0,0,65,0,0,0,3,0,0,0,0,0,12,0,6,5,0,0,4,0,0,0,8
UCL115086,39,111,269,119,109,86,27,5,0,771,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,5,3,0,0,0,0,0,6,0,0,6,0,9,0,0,0,0,16,0,0,3,3,0,0,0,0,0,9,7,0,8,6,11,18,0,0,0,53,16,49,68,21,17,12,10,0,0,194,0,3,5,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,6,0,0,0,10,0,3,6,5,0,4,0,0,0,20,0,0,5,9,8,0,0,0,0,20,5,4,3,5,4,4,4,0,0,28,0,0,3,15,14,3,3,0,0,37,0,8,25,20,14,13,0,0,0,76,3,4,18,7,12,12,0,0,0,59,7,25,48,10,8,11,0,0,0,114,0,0,6,3,0,6,0,4,0,18
UCL115087,23,22,64,68,65,58,19,6,0,317,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,12,7,6,4,5,0,0,35,15,0,5,4,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,4,7,4,0,0,0,0,13,0,0,0,3,4,7,0,0,0,10,0,0,7,5,3,8,0,0,0,22,0,6,11,20,11,6,0,0,0,55,0,3,14,21,19,13,4,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13
UCL115088,15,18,71,52,52,54,18,4,0,282,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,6,5,6,7,11,3,0,0,36,6,5,7,0,0,5,0,0,0,22,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,3,5,6,9,4,0,0,0,37,0,4,7,13,17,9,0,0,0,51,0,8,20,17,24,16,4,0,0,92,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,4,0,0,0,11
UCL115089,61,89,222,173,168,151,57,3,0,927,0,3,8,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,10,17,10,9,8,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,13,0,0,0,3,0,0,0,0,0,9,6,5,12,16,18,17,0,0,0,80,14,10,3,6,15,10,5,0,0,66,0,0,6,6,0,3,4,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,11,0,0,3,4,4,3,0,0,0,26,0,7,3,4,5,11,0,0,0,35,3,6,22,36,16,20,3,0,0,107,3,5,20,18,21,13,3,0,0,86,3,10,33,36,49,59,14,0,0,204,0,0,0,0,0,0,0,0,0,6,3,4,7,3,4,3,0,0,0,24
UCL115090,4,16,21,19,36,37,17,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,7,5,0,0,0,24,6,0,0,4,6,0,0,0,0,18,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,5,8,6,0,0,0,24,0,0,7,13,10,10,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115091,15,16,56,37,53,50,18,3,0,253,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,3,3,7,7,9,6,4,4,0,0,32,4,10,0,6,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,8,0,0,3,7,0,4,0,0,0,16,0,0,3,0,0,0,0,0,0,5,0,0,4,4,4,3,0,0,0,18,4,3,7,10,12,11,0,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7
UCL115092,25,46,87,65,80,59,14,0,0,364,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,11,0,0,0,4,0,0,0,0,0,4,14,6,15,8,12,6,7,0,0,67,11,5,4,9,3,5,0,0,0,38,0,4,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,3,0,0,4,0,4,0,3,0,0,17,0,0,3,0,3,6,0,0,0,13,0,0,5,4,6,3,0,0,0,23,4,3,12,18,14,8,0,0,0,62,4,21,40,21,22,15,4,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,4,0,0,0,17
UCL115093,13,22,63,44,58,58,30,8,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,5,0,3,0,0,0,14,0,0,4,0,4,0,0,0,0,7,0,0,4,0,4,3,5,0,0,15,5,3,0,0,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,5,5,0,0,18,0,0,3,0,0,3,0,0,0,8,0,0,8,4,0,7,3,0,0,28,3,0,10,13,10,13,3,0,0,54,4,0,7,6,16,9,3,0,0,52,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,5
