SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
101061541,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,12,4,4,0,0,3,30,10,20,32,39,40,36,31,23,11,244,203,429,377,778,464,404,350,234,145,3385,0,0,0,0,0,0,0,0,0,0,413,810,637,1267,720,635,527,327,172,5513,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,27,35,31,36,16,15,165,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,8,3,3,27
101061542,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,14,17,14,11,3,0,59,10,40,38,106,66,74,47,21,4,399,340,852,616,1349,949,828,553,202,51,5742,0,0,0,0,0,0,0,0,0,0,666,1591,1089,2125,1530,1244,779,285,76,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,3,3,0,0,21,0,0,0,4,0,0,5,0,0,5,0,0,3,8,6,3,0,0,0,24,0,0,0,0,3,3,12,3,0,20,0,0,0,0,0,0,0,0,0,3,0,13,15,52,90,111,122,45,10,454,0,0,3,6,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,6,9,14,14,5,4,54
101061543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,4,0,0,26,24,43,48,90,62,57,66,41,24,453,344,759,645,1172,686,647,613,407,219,5493,0,0,0,0,0,0,0,0,0,3,644,1444,1123,1935,1097,1049,950,592,275,9098,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,3,3,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,6,18,13,29,40,16,10,140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14
101061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,4,8,8,3,0,36,7,17,31,56,51,55,53,22,12,302,175,419,371,678,550,550,531,250,119,3634,0,0,0,0,0,0,0,0,0,0,350,836,672,1114,891,956,878,391,156,6238,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,4,0,18,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,4,10,20,30,60,24,5,148,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,11,4,0,16
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,12,17,3,3,3,0,47,7,23,17,52,34,27,10,11,3,177,210,548,396,863,616,500,321,141,46,3639,0,0,0,0,0,0,0,0,0,0,403,954,783,1208,853,740,474,191,60,5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,8,0,3,0,0,33,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,4,73,36,122,135,80,72,31,9,566,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,3,3,0,0,12,0,3,5,6,6,9,14,3,3,44
102011029,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,6,0,22,14,17,20,9,0,91,9,17,25,42,47,46,51,30,19,280,266,629,548,1050,770,863,822,364,135,5464,0,0,0,0,0,0,0,0,0,0,523,1184,1030,1626,1122,1262,1120,493,171,8527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,0,0,0,3,7,0,0,4,3,15,0,0,0,11,4,0,7,3,0,25,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,3,3,0,0,8,3,42,24,102,120,105,155,67,20,638,0,0,0,3,3,0,3,0,0,7,0,0,0,5,0,0,3,0,0,14,0,0,0,7,10,7,19,11,3,62
102011030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,10,5,3,0,35,9,32,28,39,56,38,31,12,5,246,88,283,261,472,406,347,255,93,31,2237,0,0,0,0,0,0,0,0,0,0,173,491,447,747,573,508,349,147,39,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,5,8,3,3,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,11,0,3,10,24,53,42,42,14,6,200,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,4,0,0,0,0,3,4,3,0,3,13
102011031,0,0,0,7,3,3,0,0,0,20,0,0,0,3,0,0,6,3,0,16,0,0,0,0,0,3,0,0,0,4,0,5,6,33,22,15,26,19,9,145,12,27,20,65,45,49,78,101,156,552,291,811,693,1315,942,980,994,831,590,7453,0,0,0,0,0,0,0,0,0,0,597,1445,1238,1911,1249,1315,1123,858,512,10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,7,7,4,0,28,0,0,0,0,3,0,3,3,0,13,0,4,4,44,21,20,15,5,0,113,0,0,0,0,3,3,8,3,0,20,0,0,0,0,0,3,9,3,3,27,6,62,51,111,157,151,206,167,84,996,0,0,0,3,0,4,0,0,0,8,0,0,3,5,4,0,0,0,0,17,0,0,0,4,7,4,25,11,18,66
102011032,0,0,3,10,5,3,4,0,0,22,0,0,0,5,3,4,3,0,3,22,0,3,0,7,5,0,0,0,0,14,0,16,3,90,35,35,20,19,13,222,29,56,74,188,81,93,102,64,40,735,513,985,1062,2658,1263,1234,933,641,400,9692,0,0,0,3,0,0,0,0,0,3,1032,1690,1739,3568,1676,1560,1090,687,389,13426,0,0,3,15,3,0,0,0,0,25,0,0,0,4,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,8,16,7,3,3,0,3,43,0,0,0,0,9,0,9,0,0,23,5,16,16,99,48,40,31,7,0,263,0,0,3,4,6,6,0,5,0,22,0,0,3,4,5,4,5,5,4,36,6,23,38,132,137,183,146,88,59,812,0,0,0,21,4,6,5,3,0,38,0,0,0,8,3,3,0,0,0,13,0,4,3,14,10,10,22,5,9,77
102011033,0,0,0,3,0,0,0,0,0,4,0,3,0,4,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,3,3,18,19,3,9,3,3,61,5,12,17,33,23,23,6,11,8,141,222,483,465,824,500,339,171,108,33,3143,0,0,0,0,0,0,0,0,0,0,421,907,915,1262,698,430,188,111,27,4950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,16,0,0,0,9,0,3,0,0,0,10,0,3,0,19,4,8,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,6,19,63,60,76,51,30,7,317,0,0,0,9,5,8,0,3,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,8,0,6,3,17
102011034,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,11,12,4,52,11,11,7,25,19,17,37,48,25,201,196,431,364,729,469,481,498,479,310,3961,0,0,0,0,0,0,0,0,0,0,346,819,683,1192,675,695,588,508,335,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,3,0,26,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,3,0,0,0,18,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,22,21,59,66,55,110,88,59,480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,7,3,5,33
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,20,7,14,8,3,0,52,7,13,21,24,28,23,15,18,8,161,216,427,429,836,519,504,296,127,50,3399,0,0,0,0,0,0,0,0,0,0,411,827,762,1352,684,643,386,128,45,5236,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,8,0,0,0,0,3,0,0,0,3,9,0,3,11,26,14,11,8,0,3,75,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,5,15,48,63,80,68,28,16,333,0,0,0,3,5,3,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,3,0,3,7,8,0,0,18
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,3,0,20,10,11,9,0,0,56,6,14,16,34,22,24,16,13,3,145,243,564,511,948,645,520,346,177,112,4067,0,0,0,0,0,0,0,0,0,0,461,1103,945,1522,889,771,443,195,133,6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,0,0,0,22,0,0,0,5,0,3,0,0,0,5,0,3,3,12,17,0,3,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,4,14,32,70,111,109,81,41,18,471,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,4,22
102011037,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,4,7,4,0,60,4,12,3,33,21,9,23,10,7,129,179,369,318,716,483,410,375,241,101,3189,0,0,0,0,0,0,0,0,0,0,335,709,538,1071,617,562,491,323,114,4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,12,13,8,0,69,0,0,0,0,3,0,3,0,0,4,0,0,0,0,4,3,5,3,0,18,4,12,13,71,74,65,70,40,13,363,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,11,6,10,10,5,0,46
102011038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,4,10,3,3,3,0,0,28,13,15,18,36,24,18,29,24,10,190,219,444,395,792,493,459,428,249,122,3596,0,0,0,0,0,0,0,0,0,0,433,834,682,1308,695,687,609,342,128,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,12,19,56,60,67,77,42,27,363,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,3,0,19
102011039,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,0,12,0,0,0,6,3,0,0,0,0,12,0,3,4,43,18,21,18,6,7,130,21,26,26,89,41,48,39,35,6,330,360,783,790,1627,977,1015,757,383,116,6803,0,0,0,0,0,0,0,0,0,0,687,1411,1407,2380,1291,1350,1029,441,137,10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,5,0,0,0,0,0,8,0,8,3,19,3,5,0,3,0,36,0,0,0,3,3,3,8,0,0,18,0,5,4,17,13,5,5,0,0,53,0,0,0,0,0,4,6,3,0,19,0,0,0,4,0,3,12,3,0,27,9,61,55,188,180,143,175,94,25,928,0,0,0,9,8,3,3,0,0,18,0,0,0,10,3,3,0,3,0,19,0,0,0,8,10,13,17,0,3,51
102011040,0,0,0,5,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,10,0,0,3,0,0,0,0,0,0,6,3,14,3,64,37,33,44,17,5,214,27,70,62,202,103,115,132,122,149,984,617,1259,1099,2671,1545,1738,1742,1023,606,12304,0,0,0,0,0,0,0,0,0,0,1238,2270,2090,3904,2238,2338,2274,1239,583,18178,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,0,21,8,7,3,3,0,46,0,0,0,5,0,0,11,0,0,34,0,0,0,23,14,17,18,11,0,84,0,0,0,0,0,4,3,3,3,20,0,3,0,4,0,6,12,7,0,28,5,40,22,154,181,191,249,171,69,1073,0,0,0,8,9,7,5,4,0,31,0,0,0,8,4,3,3,4,0,26,0,3,3,11,11,13,32,14,4,91
102011041,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,5,20,8,5,4,5,0,56,15,19,23,58,33,25,38,23,12,243,301,692,573,1179,680,654,500,247,107,4936,0,0,0,0,0,0,0,0,0,0,589,1371,1007,1829,1049,958,668,333,136,7942,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,20,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,3,16,3,27,21,91,81,68,87,49,20,449,0,0,0,0,3,3,0,0,0,9,0,0,0,3,3,3,5,0,0,14,0,3,0,10,3,0,10,3,3,37
102011042,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,7,0,0,0,0,3,0,3,0,0,8,4,0,3,44,19,18,20,23,4,132,13,30,58,98,74,86,94,67,54,570,353,679,699,1523,952,1022,995,673,401,7287,0,0,0,0,0,0,0,0,0,0,674,1263,1216,2241,1314,1359,1234,794,451,10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,3,0,7,4,7,0,0,0,26,0,0,0,3,7,3,11,0,0,24,0,5,7,46,23,15,16,8,4,131,0,0,0,0,3,4,0,3,0,8,0,0,0,0,0,0,3,3,0,7,0,17,13,91,108,131,156,116,51,684,0,0,0,8,4,3,7,4,0,32,0,0,0,5,6,6,3,0,0,21,0,0,0,10,7,9,17,0,5,42
102011043,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,3,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,8,0,23,19,24,21,13,3,102,12,35,27,81,61,45,47,40,32,381,324,698,636,1354,739,706,655,466,409,5992,0,0,0,0,0,0,0,0,0,0,637,1257,1182,2026,913,919,794,497,426,8657,0,0,3,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,0,0,0,3,22,0,0,0,0,0,0,3,3,0,8,0,3,7,37,16,8,7,6,0,79,0,0,0,0,3,3,5,5,0,15,0,0,0,0,0,0,7,0,0,11,4,15,14,68,92,88,126,99,47,556,0,0,3,9,9,4,0,3,0,27,0,0,0,3,0,9,3,0,0,15,0,0,0,5,7,5,15,15,6,52
102021044,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,23,14,19,29,6,6,99,23,44,59,155,104,106,94,98,99,778,680,1312,1214,2668,1412,1560,1229,894,615,11600,0,0,0,0,0,0,0,0,0,0,1344,2569,2266,4389,2080,2182,1656,1052,687,18223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,20,0,0,0,0,3,5,3,0,0,12,0,3,8,12,8,16,4,0,0,45,0,0,0,0,4,3,3,0,0,10,0,0,0,3,3,7,7,4,0,17,3,35,40,132,133,146,174,117,50,842,0,0,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,3,8,10,3,20,8,7,51
102021045,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,11,14,9,4,0,55,19,43,32,71,51,36,44,18,10,330,391,852,842,1490,752,606,449,237,76,5700,0,0,0,0,0,0,0,0,0,0,798,1637,1565,2396,1089,851,578,311,80,9309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,17,0,0,0,11,0,3,0,0,0,16,0,0,0,0,3,4,0,3,0,10,0,0,0,0,0,0,3,4,0,6,0,5,4,36,67,84,77,32,12,316,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,23
102021046,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,8,4,3,40,14,29,29,60,53,42,68,49,18,359,244,508,474,1011,606,685,677,401,153,4770,0,0,0,0,0,0,0,0,0,0,515,1005,913,1740,965,1043,836,514,203,7736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,14,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,5,0,0,11,0,5,5,32,54,73,85,83,20,351,0,0,0,0,3,4,0,0,0,8,0,3,0,0,3,3,0,0,0,4,0,0,0,0,4,6,13,4,6,31
102021047,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,23,15,7,11,16,7,88,14,25,39,75,56,53,34,25,23,343,464,1028,958,1841,1116,1058,747,447,266,7924,0,0,0,0,0,0,0,0,0,0,886,2001,1794,3089,1681,1531,1000,557,306,12845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,15,0,0,0,5,12,0,4,0,0,29,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,4,0,3,0,10,0,17,20,80,131,138,140,100,49,676,0,0,5,9,3,0,0,0,0,17,0,0,0,6,3,0,3,3,0,18,0,0,0,5,6,7,18,12,4,66
102021048,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,3,3,3,0,17,0,0,0,0,0,0,0,3,4,9,0,4,4,28,18,22,30,14,8,123,34,64,90,184,118,121,151,149,125,1042,615,1283,1369,2490,1408,1483,1320,941,559,11471,0,0,0,0,0,0,0,0,0,3,1167,2517,2510,3965,2158,2052,1619,1057,536,17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,3,8,0,3,0,0,0,8,0,0,0,3,7,0,4,4,0,13,0,3,4,11,10,5,3,3,0,41,0,0,0,0,3,0,12,3,0,20,0,0,0,0,0,5,6,4,0,22,0,3,8,72,129,142,175,130,80,734,0,0,4,7,5,7,0,5,0,31,0,0,0,0,3,7,3,0,0,11,0,0,0,6,8,5,24,8,7,68
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,15,3,17,14,34,29,27,10,8,0,153,83,225,229,374,290,256,141,60,16,1669,0,0,0,0,0,0,0,0,0,0,163,413,397,589,448,366,206,77,23,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,41,34,18,6,3,121,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,4,0,0,15
102021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,15,4,0,36,5,26,23,67,54,56,72,61,15,381,281,541,564,1008,685,760,946,579,159,5522,0,0,0,0,0,0,0,3,0,4,516,1076,1083,1722,1082,1111,1234,774,184,8793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,6,3,24,46,78,152,141,35,486,0,0,0,0,0,6,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,21,6,9,41
102021051,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,6,6,4,0,35,7,20,12,22,20,18,14,8,3,118,117,335,320,597,389,355,208,83,30,2450,0,0,0,0,0,0,0,0,0,0,246,654,612,941,548,485,289,102,34,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,33,67,57,45,27,6,245,0,0,0,3,0,3,0,0,0,5,0,0,0,5,3,0,0,0,0,4,0,0,3,0,0,3,6,3,0,15
