SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
121041414,0,0,0,3,0,3,0,3,0,15,0,3,17,124,55,67,29,7,0,309,14,26,18,275,28,21,15,5,0,410,0,3,3,31,6,5,4,0,0,59,0,0,3,71,10,7,5,3,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,68,18,7,10,0,0,114,0,0,5,32,9,3,12,9,5,83,11,11,19,148,58,26,8,3,0,281,0,5,16,70,28,9,3,0,0,136,0,0,0,3,3,4,4,0,0,11,3,0,11,94,23,23,22,5,0,180,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,3,0,0,0,13,0,0,3,3,0,0,0,0,0,3,0,4,20,71,0,0,0,0,0,91,0,0,0,17,4,7,6,5,0,44,0,17,30,245,95,83,44,10,3,530,0,0,0,7,0,3,5,0,0,19,4,0,0,18,4,3,0,0,0,27
121041415,0,0,0,3,0,10,14,10,6,46,11,34,30,56,30,17,19,11,0,207,0,8,12,102,33,18,22,7,15,231,3,0,3,27,0,10,4,4,0,57,0,0,3,33,12,12,14,0,0,76,0,0,0,3,0,7,0,0,0,11,4,16,3,89,36,21,15,10,3,210,3,6,7,43,27,22,31,19,8,160,0,24,9,80,43,12,10,5,3,194,0,3,5,47,19,11,0,0,0,89,0,0,3,0,7,5,4,0,0,23,0,3,6,49,23,29,15,10,6,146,0,0,0,4,0,6,3,0,0,10,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,9,0,3,13,65,0,0,0,0,0,76,3,14,3,31,33,13,22,9,3,123,3,36,50,189,209,156,92,45,13,801,0,0,0,18,5,10,14,0,0,49,0,0,5,4,3,3,0,0,0,15
121041416,0,0,0,7,3,3,4,4,0,21,4,12,15,74,19,31,13,3,0,179,3,7,3,243,10,15,13,11,3,303,0,0,8,31,5,5,4,3,0,51,0,0,0,48,5,3,8,3,0,75,0,0,0,3,0,0,0,0,3,6,0,3,0,72,27,7,9,3,0,124,0,3,5,53,9,5,11,9,4,101,0,19,8,108,47,15,17,0,0,210,0,3,7,78,12,12,6,4,0,118,0,0,0,0,4,5,0,0,0,13,0,0,5,59,12,12,10,0,4,111,0,0,0,0,0,3,0,3,0,8,0,0,0,10,4,0,0,0,0,20,0,0,0,3,5,3,0,0,0,6,3,4,10,64,0,0,0,0,0,87,3,0,0,22,8,5,8,4,3,57,0,9,24,236,101,89,50,12,8,535,0,0,0,11,3,3,3,0,0,20,0,0,0,19,0,0,0,0,0,14
121041417,0,0,0,3,0,0,7,10,0,18,0,8,20,90,25,38,39,5,0,220,8,9,6,257,24,16,6,3,0,329,0,0,8,29,3,5,0,0,0,52,0,0,4,69,6,8,7,0,0,90,0,0,0,0,0,0,0,0,0,3,0,0,3,40,7,8,3,3,0,71,0,0,0,41,4,5,13,0,0,65,8,15,5,93,38,10,11,0,0,184,4,0,8,67,10,4,7,0,3,98,0,0,3,3,3,3,0,0,0,17,0,0,3,60,21,16,19,0,0,119,0,0,0,0,3,0,0,0,0,7,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,7,23,0,0,0,0,0,32,0,0,4,10,5,3,6,3,0,36,8,8,35,145,51,59,24,11,0,342,0,0,0,14,3,0,3,0,0,20,0,0,0,14,0,4,0,0,0,20
122011418,0,0,0,3,6,8,13,20,14,63,3,16,21,31,18,18,7,3,0,116,0,4,10,29,18,10,11,0,0,92,0,0,0,14,9,9,4,0,0,42,0,0,0,15,10,7,4,3,4,42,0,0,0,0,6,0,0,0,0,8,0,15,3,60,41,18,9,4,0,157,0,3,0,23,11,15,30,19,7,113,0,12,6,22,26,8,5,0,0,81,0,0,6,25,9,10,4,0,0,54,0,0,0,9,0,4,0,0,0,21,0,4,0,21,9,18,8,3,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,31,0,11,3,15,20,4,14,11,3,72,8,42,38,158,140,67,48,17,12,525,0,0,0,5,15,8,5,3,0,29,0,0,0,0,0,0,0,0,0,0
122011419,0,0,0,3,0,4,10,5,3,25,0,11,16,18,9,8,0,3,0,68,0,0,3,26,14,3,8,3,0,56,0,0,9,14,0,8,3,0,0,32,0,0,0,10,3,0,0,0,0,18,0,0,0,4,0,0,0,0,0,5,0,9,0,119,32,16,13,11,4,202,0,8,15,93,6,8,10,12,5,158,3,5,3,36,11,4,6,3,0,70,0,3,4,46,6,0,0,0,0,57,0,0,0,4,5,0,0,0,0,10,0,0,0,17,10,3,6,3,0,46,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,5,3,59,19,8,9,4,10,127,5,17,50,363,105,104,61,21,13,728,0,0,0,18,0,3,10,0,0,42,0,0,3,0,0,4,0,0,0,7
122021420,0,0,3,0,0,3,0,0,0,5,0,10,3,3,6,3,0,0,0,20,0,0,0,3,9,4,0,0,0,14,0,0,0,4,3,6,4,0,0,15,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,11,9,8,3,10,4,48,0,0,0,4,3,11,7,7,3,42,0,0,0,0,0,4,0,0,0,12,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,0,3,0,7,3,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,7,11,7,12,10,6,62,0,8,4,53,62,65,39,11,4,248,0,0,3,0,11,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
122021421,0,0,0,0,0,0,5,3,0,12,0,3,5,0,0,4,0,3,0,16,0,3,9,10,0,3,10,6,3,44,0,0,0,3,4,4,3,0,0,16,0,0,0,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,13,9,8,3,7,0,39,0,0,0,5,11,13,26,21,4,81,0,0,0,4,3,3,5,0,0,10,0,0,0,3,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,3,3,4,4,3,0,0,21,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,9,16,7,6,66,0,0,3,52,50,64,27,15,5,222,0,0,0,0,3,0,4,7,0,18,0,0,0,0,0,0,0,0,0,3
122021422,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,4,3,0,0,21,0,4,6,25,3,0,3,4,0,47,0,0,0,9,0,3,3,3,0,17,0,0,0,9,6,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,4,3,11,3,9,4,0,0,34,0,0,0,6,11,16,12,4,3,51,0,0,3,4,7,4,0,0,0,22,3,0,0,3,3,4,3,0,0,15,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,4,6,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,7,6,11,3,22,13,3,60,0,20,17,66,53,66,38,7,8,267,0,0,0,3,3,3,4,0,0,20,0,0,0,0,0,0,0,0,0,3
122021423,0,0,0,3,0,4,10,7,3,23,0,0,3,9,7,7,0,0,0,25,0,7,8,60,7,17,3,5,4,104,0,0,3,10,3,3,0,0,3,36,0,0,0,16,8,7,5,0,0,42,0,0,0,0,0,3,0,3,0,5,0,3,0,25,20,22,12,8,4,88,0,3,0,19,10,26,35,33,10,138,0,0,7,19,18,3,7,0,0,54,0,0,0,22,4,7,3,0,0,39,0,0,0,3,5,6,3,0,0,21,0,4,0,3,11,7,6,0,0,32,0,0,0,0,0,5,3,3,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,0,12,25,0,0,0,0,0,31,0,6,5,12,24,24,34,40,24,165,3,17,32,162,98,98,56,15,6,493,0,0,0,6,8,0,7,3,0,23,0,0,0,3,0,0,0,0,0,3
122031424,0,0,0,3,0,0,3,0,3,16,0,3,0,12,7,21,5,3,0,57,0,3,3,28,12,13,4,5,3,66,0,0,5,9,12,7,3,0,0,38,0,0,3,10,11,11,5,3,0,48,0,0,0,0,0,0,0,0,0,0,3,8,3,18,12,7,4,0,0,59,0,0,4,15,47,107,126,106,36,452,0,0,0,8,13,3,3,0,0,34,0,0,6,36,18,12,7,0,0,80,0,0,0,0,4,3,3,0,0,11,0,0,3,9,10,10,7,0,0,33,0,0,0,0,3,3,0,0,0,9,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,12,11,13,7,7,49,3,10,25,115,82,65,21,14,3,338,0,0,0,3,0,0,4,0,0,6,0,0,0,3,3,0,0,0,0,10
122031425,0,0,0,4,0,3,3,0,0,8,0,0,0,4,7,3,3,0,0,20,0,0,3,18,3,9,3,3,0,43,0,0,0,5,4,0,0,0,0,19,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,4,3,0,29,0,0,0,3,11,26,38,29,5,109,0,0,0,3,4,4,0,0,0,16,0,0,0,4,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,3,10,12,9,46,3,0,3,45,39,29,14,5,0,142,0,0,0,6,4,0,4,3,0,17,0,0,0,0,0,0,0,0,0,8
122031426,0,0,0,6,3,3,5,0,0,15,0,7,0,21,13,13,3,0,0,63,26,84,115,423,53,29,6,3,0,729,3,8,18,54,30,12,8,3,0,137,0,3,4,50,9,9,6,0,3,83,0,0,0,3,3,0,0,0,0,12,0,3,7,39,24,9,10,11,0,109,0,3,3,39,25,47,72,44,18,252,0,7,11,55,30,5,0,0,0,110,0,3,20,89,20,22,10,0,0,168,0,0,0,12,5,3,0,0,0,18,0,0,8,18,13,16,6,5,0,68,0,0,0,0,0,0,0,3,0,8,0,0,0,6,6,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,3,7,75,279,3,4,3,0,0,380,0,6,6,23,11,15,21,18,12,106,10,31,49,283,135,94,44,20,3,662,0,0,0,12,10,0,3,3,0,38,0,0,0,9,0,0,0,0,0,8
122031427,0,0,0,0,4,4,18,3,0,31,0,11,18,50,28,46,31,11,3,193,0,0,0,20,10,14,10,7,0,62,0,0,0,9,3,10,3,3,0,30,0,0,3,34,25,32,26,10,3,135,0,0,0,3,3,3,0,3,0,10,0,10,0,15,19,3,4,3,0,46,0,4,0,3,12,13,15,15,6,68,0,14,6,24,40,19,14,0,0,115,0,4,3,24,10,12,8,3,0,59,0,0,0,7,21,13,5,3,0,55,0,0,5,19,16,9,15,0,0,61,0,0,0,0,3,0,7,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,11,3,10,13,3,48,3,15,13,69,70,52,20,15,11,270,0,0,0,5,3,0,0,0,0,10,0,0,0,3,7,0,0,0,0,11
122031428,0,0,0,4,3,7,8,3,0,29,4,8,12,36,32,39,21,9,3,153,3,5,3,49,45,24,20,3,3,159,0,0,3,10,9,8,10,3,0,44,0,3,4,61,40,50,31,21,14,219,0,0,0,0,0,4,0,3,0,4,0,25,4,34,35,12,13,4,3,133,0,0,0,10,16,33,51,22,8,137,0,16,20,35,33,17,10,4,0,137,0,0,4,29,12,14,3,5,0,69,0,0,0,5,17,9,16,0,0,57,0,0,12,15,21,23,19,3,6,100,0,0,0,0,4,3,8,3,0,15,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,5,9,10,9,23,20,9,89,0,28,36,155,127,80,55,23,13,527,0,0,4,3,3,3,10,4,0,32,0,0,0,3,0,0,0,0,0,6
122031429,0,0,0,4,0,12,5,8,0,30,6,19,4,20,5,4,0,3,0,56,3,6,13,84,15,17,9,3,0,151,0,0,3,13,7,7,0,0,0,40,0,0,0,23,3,8,0,3,0,35,0,4,3,6,3,3,0,0,0,15,3,6,0,84,26,9,9,0,3,142,0,3,12,47,15,39,58,61,37,267,0,4,6,29,20,11,0,0,0,73,0,0,3,30,3,3,0,6,0,49,0,0,0,0,3,4,0,0,0,11,0,3,3,16,16,3,0,0,0,45,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,30,0,5,3,31,21,12,9,4,4,90,3,18,47,312,111,99,29,11,3,639,0,0,0,21,3,6,8,4,0,39,0,0,0,3,0,0,0,0,0,5
122031430,0,0,0,0,0,3,10,6,9,26,0,3,8,15,12,16,15,0,4,72,0,6,12,71,20,8,7,8,0,136,0,0,5,14,13,4,0,0,0,35,0,0,0,15,3,7,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,4,5,47,27,12,14,10,6,123,0,0,0,25,14,20,42,44,38,183,0,3,0,25,10,7,3,3,3,65,0,0,7,49,18,7,6,0,0,89,0,0,0,8,4,4,4,0,0,14,3,0,0,10,6,5,12,0,0,42,0,0,0,0,3,0,3,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,0,0,48,0,0,0,15,14,7,15,4,9,58,4,13,22,148,85,54,30,7,9,356,0,0,0,5,3,3,8,3,0,21,0,0,0,6,0,0,0,0,0,6
122031431,0,0,0,0,8,6,10,7,3,32,0,3,7,15,5,9,3,3,0,55,4,4,7,62,13,3,11,3,3,106,3,0,8,26,3,4,6,3,0,54,0,0,3,7,10,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,10,3,44,41,18,13,11,3,143,0,0,0,19,25,35,67,37,13,203,0,0,4,29,15,4,0,3,0,51,0,3,0,22,9,14,3,3,0,61,0,0,0,0,0,3,3,0,0,9,0,0,3,5,9,6,0,4,0,35,0,0,0,4,4,0,3,3,3,12,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,30,0,4,3,20,9,6,32,37,16,125,0,21,35,217,99,77,51,21,20,539,0,0,3,13,5,7,0,3,0,31,0,0,0,0,0,0,0,0,0,3
122031432,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,16,0,0,0,4,0,0,0,3,0,8,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,7,7,0,27,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,9,0,0,24,0,0,7,16,15,23,4,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123011433,0,0,3,0,0,0,0,0,0,10,0,3,0,3,3,0,3,0,0,12,0,0,0,3,7,8,3,0,0,21,0,0,3,3,3,0,3,0,0,7,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,24,10,10,3,3,8,73,0,0,0,0,3,11,19,19,7,56,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,14,0,0,6,0,3,7,3,3,0,18,0,0,0,0,0,13,16,8,3,41,0,0,0,0,4,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,17,5,6,43,0,7,9,45,31,26,15,9,0,150,0,4,0,5,4,4,6,3,0,26,0,0,0,0,0,0,0,0,0,0
123011434,0,0,0,3,9,3,10,3,3,26,0,0,3,3,0,3,0,0,0,16,0,3,3,63,25,21,6,8,0,129,0,0,0,6,7,6,4,3,0,26,0,0,0,6,3,0,0,0,0,14,0,0,3,29,15,6,0,0,0,52,0,3,3,29,9,8,11,6,4,76,0,0,5,6,22,28,27,27,10,128,0,0,0,5,0,0,0,0,0,9,0,0,0,8,3,0,0,0,0,7,0,0,0,21,10,17,12,0,0,59,0,0,3,12,8,4,4,0,0,31,0,0,0,4,3,16,19,10,0,58,0,0,0,4,5,8,3,0,0,29,0,0,0,3,3,0,0,0,0,5,0,0,0,4,3,0,0,0,0,10,0,0,0,0,5,12,11,5,4,34,3,13,36,93,54,43,16,6,0,263,0,0,0,7,13,8,12,10,0,53,0,0,7,9,4,4,0,0,0,27
123011435,0,5,0,4,10,7,3,0,0,31,3,0,0,16,3,5,0,0,0,28,3,15,18,98,34,23,15,9,3,211,0,0,0,15,5,7,0,0,0,27,0,3,3,17,3,0,0,0,0,37,0,0,11,24,14,8,3,0,0,61,0,11,0,32,15,14,12,6,3,83,0,0,0,3,14,18,16,15,4,67,0,0,0,3,0,0,0,0,0,3,0,0,3,15,4,0,0,0,0,20,0,0,0,25,23,14,5,0,0,64,0,0,3,17,7,4,3,0,0,37,0,0,3,3,4,28,32,8,0,82,0,0,3,15,8,10,4,0,0,51,0,0,0,4,0,4,0,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,0,3,8,10,10,0,0,34,6,30,52,152,94,62,19,3,0,432,0,0,7,9,3,7,10,0,0,39,0,8,11,26,19,10,0,0,0,71
123021436,0,0,0,0,4,12,12,4,0,32,0,0,3,3,6,6,0,0,0,19,0,9,7,65,19,9,12,8,0,133,0,0,0,13,3,13,3,0,0,30,0,3,10,10,0,0,0,0,0,18,0,8,11,25,10,9,3,0,0,64,0,3,0,13,6,7,12,4,0,45,0,0,0,0,5,14,14,12,0,46,0,0,3,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,7,0,4,3,32,38,23,19,6,0,134,0,0,0,9,10,3,5,0,0,33,0,0,0,3,0,8,16,6,3,32,0,0,0,10,10,3,3,0,0,32,0,0,0,3,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,18,0,0,0,5,0,9,13,5,3,36,10,59,98,171,87,53,23,12,4,512,0,0,0,3,4,4,5,3,0,24,0,3,4,29,6,6,0,0,0,50
123021437,0,0,0,0,6,4,15,4,0,30,0,0,6,19,3,9,9,0,0,40,9,25,35,249,61,55,16,10,8,464,0,3,8,43,14,12,8,0,3,100,0,9,9,14,5,10,6,3,0,47,4,11,21,62,39,3,3,3,3,152,0,0,0,8,5,3,13,4,0,35,0,0,0,5,0,8,13,11,3,47,0,0,0,3,0,0,0,0,0,4,0,0,5,12,0,5,0,0,0,21,0,0,3,35,23,27,12,3,3,116,3,3,18,22,7,9,12,7,0,81,0,3,0,0,4,15,8,11,3,42,0,0,4,13,6,3,10,7,0,45,0,0,3,7,0,4,3,0,0,15,0,0,6,43,4,3,0,0,0,62,0,0,0,0,0,10,13,8,4,37,5,61,103,204,74,42,15,14,0,520,0,0,0,4,4,4,9,4,0,23,3,9,17,87,21,11,3,0,0,147
123021438,0,0,0,3,7,5,5,6,0,29,0,0,0,6,6,7,3,0,0,27,0,19,16,107,28,20,12,3,4,209,0,0,0,21,4,7,3,0,0,33,0,0,4,6,7,0,0,0,0,20,0,5,24,48,25,15,3,4,0,119,0,0,0,8,7,9,11,9,0,47,0,0,0,0,18,20,16,16,3,67,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,4,81,55,47,33,12,3,235,0,0,0,8,14,14,7,6,0,49,0,0,0,0,3,14,20,10,3,46,0,0,4,11,17,28,9,0,3,71,0,0,0,3,3,3,0,0,0,10,0,0,3,15,0,4,0,0,0,18,0,0,0,3,0,11,0,5,3,28,6,57,122,188,63,50,22,4,0,495,0,0,0,4,4,0,0,3,0,9,0,4,6,31,9,3,7,0,0,60
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,3,16,16,8,0,45,0,0,5,20,16,13,3,4,0,60,22,61,92,545,153,65,28,6,0,985,0,10,12,53,30,13,3,0,0,118,0,3,3,3,4,0,0,5,0,15,0,0,0,17,5,3,3,0,0,27,0,5,0,10,4,11,16,0,7,56,0,0,3,3,8,28,34,29,5,121,0,0,7,3,4,3,0,0,0,16,0,4,0,20,9,7,6,0,0,45,0,3,3,36,38,23,14,7,0,117,0,3,5,15,10,17,7,3,0,62,0,0,3,0,0,4,12,4,5,25,0,0,0,9,11,8,13,3,0,56,0,0,0,4,3,0,0,0,0,5,3,13,29,192,11,14,4,0,0,259,0,0,0,0,3,6,8,0,4,25,11,81,110,222,70,46,13,4,0,569,0,0,0,0,5,7,13,0,0,30,12,24,22,111,21,31,4,0,0,221
123021441,0,0,0,3,0,9,17,8,0,38,0,0,0,8,4,3,0,0,0,17,3,24,37,148,43,23,18,8,3,314,0,0,6,28,11,3,5,0,0,61,0,0,3,12,0,3,3,0,0,22,0,0,8,36,26,8,6,0,0,87,0,3,4,9,7,3,9,7,0,34,0,0,0,0,0,7,15,10,8,41,0,0,4,0,0,3,0,0,0,10,0,0,0,8,0,0,3,0,0,12,0,3,3,34,25,14,14,4,0,99,3,0,4,18,5,9,13,3,0,52,0,0,0,0,0,6,16,4,0,26,0,0,0,7,12,10,3,3,0,33,0,0,3,10,6,0,0,3,0,25,0,3,0,31,0,0,0,0,0,39,0,0,0,0,0,5,14,4,0,34,11,73,80,151,65,46,27,7,0,450,0,0,0,0,4,5,14,3,0,27,3,3,9,41,6,9,0,0,0,68
