SA2_MAINCODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
109021177,86,0,0,0,0,0,86,3,7,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,6,0,8,0,0,0,0,0,0,0,89,7,0,0,11,0,100,118,0,0,0,0,0,118,0,7,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,0,0,0,118,7,0,0,3,0,124,69,0,0,0,0,0,69,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,74,0,0,0,4,0,72,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,50,0,0,0
109021178,227,4,0,0,4,0,231,10,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,5,0,11,0,0,0,0,0,0,0,240,10,0,0,10,0,248,255,3,0,0,3,0,258,5,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,11,0,0,0,0,0,0,0,257,6,0,0,6,0,266,145,3,0,0,3,0,149,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,148,5,0,0,5,0,156,80,0,0,0,0,0,82,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,87,3,0,0,3,0,89,111,0,0,0
109021179,168,0,0,0,0,0,172,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,172,4,0,0,4,0,182,168,0,0,0,0,0,174,9,10,3,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,0,7,0,21,3,0,0,0,0,0,3,183,10,3,0,7,0,192,79,3,0,0,3,0,78,3,11,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,8,0,13,3,0,0,0,0,0,3,82,14,3,0,13,0,93,46,0,0,0,0,0,43,0,3,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,0,0,0,0,0,0,47,3,0,0,6,0,54,62,0,0,0
109031180,174,3,0,0,3,0,178,0,12,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,13,0,0,0,0,0,0,0,176,9,0,0,9,0,191,204,0,0,0,0,0,204,0,4,0,0,4,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,10,0,0,0,0,0,0,0,202,7,0,0,7,0,210,122,0,0,0,0,0,120,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,122,0,0,0,0,0,127,70,0,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,76,0,0,0,0,0,76,102,0,0,0
109031181,252,0,0,0,0,4,260,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,254,0,0,0,3,3,264,303,0,0,0,0,5,304,4,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,8,0,11,0,0,0,0,0,4,4,306,8,0,0,8,8,312,177,0,0,0,0,0,182,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,179,0,0,0,0,3,179,98,0,0,0,0,0,102,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,98,3,0,0,4,0,99,107,0,0,0
109031182,258,0,0,0,3,4,261,4,7,0,0,7,0,15,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,14,0,0,14,0,16,0,0,0,0,0,0,0,263,11,0,0,18,4,275,268,0,0,3,3,0,266,0,13,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,15,0,0,0,0,0,0,0,267,17,0,3,18,0,282,154,0,0,0,0,0,156,3,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,9,3,0,0,0,0,0,4,159,11,0,0,11,0,167,93,3,0,0,3,0,93,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,3,3,90,8,0,0,8,3,101,122,0,0,0
109031183,265,4,0,0,4,4,267,4,9,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,13,0,0,0,0,0,0,0,271,9,0,0,9,4,280,291,3,0,0,3,8,302,3,4,3,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,9,0,11,0,0,0,0,0,0,0,298,8,3,0,6,8,310,169,0,0,0,0,3,172,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,175,3,0,0,3,3,181,99,0,0,0,0,0,103,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,102,0,0,0,0,0,105,126,0,0,0
109031184,237,0,0,0,0,0,242,0,13,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,12,0,11,0,0,0,0,0,3,3,239,8,3,0,10,3,256,264,9,0,0,9,0,264,0,4,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,11,0,0,0,0,0,0,0,265,7,4,0,9,0,274,131,0,0,0,0,0,131,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,131,3,0,0,3,0,136,111,0,0,0,0,0,116,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,115,3,0,0,3,0,113,109,0,0,0
109031185,350,3,0,0,3,0,348,8,19,8,0,26,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,8,0,26,0,33,0,0,0,0,0,0,0,353,20,8,0,28,0,378,380,0,0,0,0,0,377,0,16,0,0,19,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,21,0,0,21,0,22,3,0,0,0,0,3,7,383,17,0,0,20,3,406,213,0,0,0,0,0,216,0,12,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,13,4,0,0,0,0,0,3,221,11,0,0,11,0,235,132,0,0,0,0,0,132,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,132,5,0,0,5,0,135,176,0,0,0
110011186,698,8,0,0,8,0,709,25,112,4,0,116,0,147,0,39,4,0,43,0,43,0,0,0,0,0,0,0,28,146,11,0,157,0,187,0,0,0,0,0,8,8,725,158,11,0,168,8,904,699,17,0,0,20,4,717,16,120,0,0,121,0,144,0,12,0,0,20,0,20,0,0,0,0,0,0,0,18,136,3,0,144,0,161,0,0,0,0,0,4,4,715,158,6,0,160,8,881,460,11,0,0,7,4,471,16,37,3,0,37,0,51,0,7,3,0,6,0,6,0,0,0,0,0,0,0,16,43,6,0,48,0,62,0,0,0,0,0,0,0,474,52,3,0,61,4,539,295,4,0,0,4,0,302,3,14,4,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,0,19,0,21,0,0,0,0,0,3,3,304,19,3,0,26,3,325,363,9,0,0
110011187,205,7,0,0,7,0,212,10,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,4,0,8,0,0,0,0,0,0,0,212,5,0,0,5,0,218,241,0,0,0,0,0,244,4,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,0,0,0,0,0,248,3,0,0,3,0,248,130,3,0,0,3,0,126,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,130,3,0,0,3,0,134,88,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,92,78,0,0,0
110011188,227,0,0,0,0,0,227,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,230,0,0,0,0,0,230,248,4,0,0,9,5,264,5,3,3,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,8,0,7,0,0,0,0,0,0,0,254,8,3,0,10,5,268,152,11,0,0,11,0,159,5,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,10,0,0,0,0,0,0,0,159,16,0,0,16,0,172,97,3,0,0,3,0,97,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,98,10,0,0,10,0,101,124,3,0,0
110011189,125,4,0,0,4,0,133,3,9,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,11,0,0,0,0,0,0,0,132,5,0,0,5,3,144,132,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,132,0,0,0,0,3,135,62,0,0,0,0,0,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,57,0,0,0,0,0,65,42,0,0,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,0,0,0,0,0,43,59,0,0,0
110021190,264,3,0,0,3,7,272,5,13,0,0,13,0,14,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,13,3,0,16,0,14,0,0,0,0,0,0,0,267,13,3,0,13,7,287,301,0,0,0,0,3,306,4,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,6,0,0,0,0,0,0,0,307,4,0,0,5,3,314,183,0,0,0,0,0,183,3,4,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,0,13,0,0,0,0,0,0,0,187,7,3,0,10,0,193,108,0,0,0,0,0,107,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,113,3,0,0,3,0,114,148,0,0,0
110021191,443,3,0,0,3,3,449,12,13,3,0,21,0,31,0,0,3,0,3,0,3,0,3,0,0,3,0,3,12,19,4,0,20,0,35,0,0,0,0,0,4,3,459,21,4,0,26,3,486,429,4,0,0,4,0,434,4,14,0,0,13,0,18,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,14,4,0,19,0,22,0,0,0,0,0,0,0,432,16,4,0,25,0,455,241,0,0,0,0,0,242,4,15,0,0,15,0,16,0,5,0,0,5,0,5,0,0,0,0,0,0,0,5,19,0,0,20,0,22,0,0,0,0,0,0,0,242,18,0,0,20,0,264,133,3,0,0,3,0,134,3,14,0,0,14,0,17,0,5,0,0,7,0,7,0,0,0,0,0,0,0,3,14,0,0,14,0,17,0,0,0,0,0,0,0,138,15,0,0,21,0,159,185,3,0,0
110021192,173,3,0,0,3,0,173,3,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,8,0,0,0,0,0,3,7,176,3,3,0,6,3,183,219,0,0,0,0,0,221,0,3,0,0,3,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,217,7,0,0,7,0,228,139,0,0,0,0,0,139,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,3,140,3,0,0,3,0,148,90,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,94,126,0,0,0
110021193,245,0,0,0,0,3,247,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,247,3,0,0,3,3,250,259,8,0,0,8,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,264,8,0,0,8,0,270,147,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,148,0,0,0,0,0,148,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,84,99,0,0,0
110021194,153,6,0,0,6,0,153,3,9,0,0,9,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,11,0,0,11,0,13,0,0,0,0,0,5,5,158,17,0,0,17,5,175,211,0,0,0,0,0,211,0,4,0,0,4,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,7,0,0,7,0,9,0,0,0,0,0,0,0,216,3,0,0,3,0,216,136,3,0,0,3,0,140,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,141,4,0,0,4,0,140,95,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,95,111,3,0,0
110031195,323,6,0,0,6,0,326,12,31,0,0,31,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,28,0,45,0,0,0,0,0,3,3,336,38,0,0,36,3,375,284,3,0,0,3,0,285,3,19,0,0,19,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,24,0,0,24,0,26,0,0,0,0,0,6,6,284,30,0,0,30,6,315,140,0,0,0,0,0,140,3,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,8,0,0,0,0,0,0,0,142,6,0,0,6,0,146,52,0,0,0,0,0,57,4,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,5,0,0,0,0,0,0,0,57,7,0,0,7,0,66,94,3,0,0
110031196,259,0,0,0,0,0,254,9,8,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,8,0,12,0,0,0,0,0,3,3,260,8,0,0,8,3,271,266,4,0,0,4,0,273,4,9,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,15,0,0,0,0,0,0,0,274,15,0,0,15,0,290,158,3,0,0,3,0,160,0,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,4,0,0,0,0,0,0,0,165,6,0,0,6,0,170,60,0,0,0,0,0,60,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,60,4,0,0,4,0,67,62,0,0,0
110031197,315,0,0,0,0,0,318,7,10,0,0,10,0,15,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,10,3,0,9,0,14,0,0,0,0,0,0,0,322,5,3,0,8,0,332,348,4,0,0,4,0,348,11,7,0,0,7,0,14,0,3,0,0,3,0,3,0,0,0,0,0,0,0,11,6,0,0,6,0,15,4,0,0,0,0,0,4,357,12,0,0,12,0,370,159,3,0,0,3,0,166,6,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,11,3,0,0,0,0,0,3,168,7,0,0,7,0,172,96,3,0,0,3,0,93,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,99,3,0,0,3,0,98,121,3,0,0
110031198,215,0,0,0,0,0,215,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,214,0,0,0,0,0,217,259,0,0,0,0,0,260,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,3,3,258,0,0,0,0,3,262,128,0,0,0,0,3,132,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,134,0,0,0,0,6,139,72,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,3,75,76,0,0,0
110041199,452,0,0,0,0,4,458,8,14,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,19,0,23,0,0,0,0,0,0,4,460,22,0,0,22,8,488,443,0,0,0,0,0,448,5,14,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,14,0,22,0,0,0,0,0,3,3,454,18,0,0,18,6,474,205,4,0,0,4,0,206,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,208,10,0,0,10,0,215,121,0,0,0,0,0,121,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,126,8,0,0,8,0,129,147,0,0,0
110041200,159,0,0,0,0,0,161,8,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,7,0,0,0,0,0,0,0,168,3,0,0,3,0,168,171,0,0,0,0,3,177,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,3,181,4,0,0,4,3,184,102,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,104,0,0,0,0,0,101,56,0,0,0,0,0,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,58,3,0,0,3,0,60,67,0,0,0
110041201,280,3,0,0,3,0,285,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,10,4,0,0,0,0,0,4,293,9,0,0,9,0,300,303,0,0,0,0,0,303,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,7,0,0,0,0,0,7,307,4,0,0,4,0,309,179,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,179,109,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,116,0,0,0,0,0,111,125,0,0,0
