SA2_MAINCODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
118021570,25,0,71,41,14,4,3,10,0,166,0,0,3,3,0,0,0,3,0,12,10,25,4,20,21,0,4,0,0,82,7,14,8,12,8,5,3,15,19,89,888,2573,511,411,639,287,89,164,77,5637
119011354,30,0,78,44,32,26,14,18,8,253,0,0,0,0,3,3,0,0,0,9,3,15,4,3,9,0,10,6,3,53,15,14,32,16,15,9,12,16,28,162,538,1150,776,499,657,326,237,230,92,4513
119011355,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,107,28,26,38,31,10,20,9,317
119011356,7,3,38,23,23,13,3,10,3,126,0,0,0,0,0,0,0,0,0,3,4,0,5,3,8,3,3,3,0,32,8,17,18,8,7,12,10,3,24,114,328,671,433,242,369,177,132,137,56,2546
119011357,27,7,91,39,32,31,9,22,6,269,0,0,0,0,4,0,0,0,0,13,3,12,5,7,10,11,4,9,4,80,16,17,44,23,13,16,32,14,34,217,594,1382,879,554,757,414,321,263,127,5289
119011358,28,3,68,43,37,21,3,15,3,229,0,0,0,0,0,0,0,0,0,5,11,18,8,4,13,10,8,3,0,65,8,10,10,8,15,7,13,9,27,105,624,1469,771,403,819,317,228,228,89,4949
119011359,45,9,119,67,69,29,14,22,0,370,0,0,3,0,0,0,0,0,0,7,7,13,11,7,14,10,8,4,3,77,15,26,16,9,39,27,15,20,31,203,1146,2283,1382,738,1312,512,341,320,128,8145
119011360,29,5,76,32,31,21,13,18,4,227,0,3,7,0,0,0,0,0,0,13,9,16,11,3,7,4,8,6,4,73,4,14,21,17,17,11,11,5,21,124,581,1340,781,447,776,265,239,220,88,4741
119011361,29,0,78,43,37,28,15,16,3,243,0,0,0,0,0,0,0,0,0,4,5,9,14,7,4,0,7,5,3,55,15,9,22,17,15,13,17,24,24,150,418,1137,731,489,653,306,251,269,91,4347
119011571,25,3,75,40,14,25,19,17,0,219,0,0,3,0,0,3,0,3,0,8,0,4,5,13,5,3,9,3,0,41,6,8,11,18,10,7,13,26,23,123,333,971,480,526,478,316,279,286,77,3726
119011572,8,4,63,36,17,20,14,27,9,198,0,0,0,0,0,4,0,4,0,10,4,4,8,3,12,4,4,10,3,52,5,10,13,16,11,7,26,28,24,137,265,811,483,449,436,242,257,270,75,3288
119021362,24,9,103,44,35,25,28,32,5,305,0,0,3,0,0,0,3,3,3,16,7,16,6,5,10,3,9,8,4,62,9,14,23,16,19,12,13,29,35,172,534,1276,780,587,786,383,277,366,108,5103
119021363,53,14,222,82,44,46,33,49,9,557,0,0,8,9,0,3,3,5,4,31,9,28,16,28,21,6,15,14,4,145,14,22,28,19,35,27,34,45,70,289,833,2148,1201,1109,1170,792,502,848,177,8780
119021364,30,9,110,50,39,35,11,12,5,303,3,0,3,0,0,0,0,7,0,15,20,37,7,3,29,7,7,0,10,118,13,31,21,21,20,13,18,18,41,204,1199,2495,991,563,1067,452,243,283,139,7432
119021366,18,3,74,34,23,11,16,17,9,197,0,0,3,4,0,3,0,3,0,14,12,6,12,4,8,0,6,3,5,64,10,3,20,18,16,19,15,30,33,162,404,902,727,559,560,328,359,298,96,4236
119021367,18,3,62,26,28,18,22,13,3,183,0,0,0,0,0,3,0,3,0,7,4,5,3,4,3,3,5,3,3,49,9,12,25,7,12,17,7,14,17,122,441,979,553,335,524,304,212,198,70,3608
119021573,11,4,60,20,13,14,36,10,3,179,0,0,3,4,0,0,3,8,3,20,5,3,8,16,7,6,13,13,0,78,5,5,16,12,13,9,16,22,31,131,279,767,455,505,377,332,498,372,117,3703
119021574,16,0,49,17,3,10,28,14,3,139,0,0,3,0,0,0,3,5,0,12,0,3,0,15,4,9,9,9,3,51,3,4,7,12,5,8,14,12,5,72,179,436,303,360,262,292,294,236,67,2430
119031368,24,13,146,46,25,38,17,22,5,332,4,0,3,3,3,5,0,7,0,28,8,11,9,6,15,19,4,8,4,89,21,22,24,15,13,17,12,24,40,186,794,2242,845,706,1063,695,290,486,156,7283
119031369,36,13,163,57,42,24,12,22,3,376,0,0,0,0,0,0,0,6,0,18,21,23,13,13,19,8,13,11,3,126,17,28,29,19,16,20,9,12,25,183,1163,2858,1047,849,1311,597,284,433,140,8679
119031370,18,8,56,37,20,18,13,13,0,188,0,0,3,0,0,3,4,0,0,8,7,8,6,4,8,3,6,5,0,53,7,15,11,12,11,9,10,8,23,108,487,1224,487,389,619,278,170,190,87,3939
119031371,25,4,52,20,21,15,5,8,0,148,0,0,0,0,0,0,0,0,0,4,12,12,6,4,9,4,3,0,0,50,3,11,7,12,13,7,8,8,13,86,780,1830,486,307,713,271,98,118,63,4669
119031372,22,8,78,38,30,23,11,17,0,228,0,0,0,0,0,0,0,0,0,9,12,19,5,11,11,10,3,0,3,81,11,15,20,11,22,11,5,10,25,130,877,1749,839,512,860,332,173,191,88,5628
119031373,9,3,41,30,12,24,5,12,3,138,0,0,3,0,0,3,5,0,0,16,0,3,0,0,3,0,3,4,0,25,9,8,12,14,3,3,9,15,26,91,260,798,337,299,412,247,177,207,55,2786
119031374,38,10,135,46,38,36,9,40,0,359,0,0,0,0,0,0,0,5,0,19,15,24,7,6,24,9,3,9,0,91,24,27,23,10,29,19,12,10,34,185,1225,2646,876,707,1129,628,235,444,132,8023
119041375,46,8,179,62,33,29,23,24,3,412,0,3,0,3,0,0,0,7,0,13,16,11,13,11,15,9,15,15,4,93,10,19,27,12,17,13,9,18,43,171,1048,2564,898,721,1077,594,298,596,138,7939
119041376,46,11,157,60,28,35,24,34,7,407,0,0,3,4,0,0,5,4,3,22,19,26,14,20,18,22,10,11,4,148,16,30,28,20,25,15,21,26,42,215,935,2444,1087,892,1098,631,390,545,150,8185
119041377,13,9,59,29,21,16,6,13,0,167,0,0,0,0,0,0,0,0,0,4,3,9,3,0,8,3,7,0,3,43,13,14,16,5,12,6,9,10,17,109,531,1327,503,282,645,242,134,181,72,3922
119041378,15,4,75,34,26,19,15,24,0,209,0,0,0,0,4,0,3,3,0,15,7,6,3,6,11,4,3,3,0,42,8,8,8,16,9,5,4,9,13,71,387,1559,464,487,534,296,180,341,63,4304
119041379,36,9,97,37,27,41,16,17,0,272,0,0,0,0,0,0,3,4,0,13,6,20,5,5,10,3,3,10,0,65,14,10,17,10,7,4,16,7,22,114,726,1729,698,536,820,460,224,334,96,5616
119041380,28,5,93,31,31,31,7,15,3,254,0,3,3,0,0,0,0,3,3,12,6,14,3,3,19,5,9,3,3,68,11,7,18,14,20,3,12,16,25,132,676,1258,579,416,684,374,204,223,92,4501
119041381,35,7,174,46,36,25,15,31,3,387,6,0,3,3,0,4,3,8,0,24,9,12,6,17,19,7,9,15,3,104,9,5,27,11,16,22,12,39,46,188,752,1814,928,803,897,602,344,799,139,7090
119041382,32,8,81,51,39,28,7,21,4,274,0,0,0,0,0,0,0,0,0,8,20,15,9,5,11,0,4,5,3,74,26,15,15,15,24,9,13,20,27,161,860,1483,672,423,833,396,173,197,81,5128
120011383,52,13,83,38,55,34,14,15,0,306,0,0,0,0,0,0,0,0,0,8,31,24,5,7,16,4,0,3,7,97,21,26,14,11,28,10,4,13,35,162,1627,3011,740,448,1143,534,151,221,133,8010
120011384,54,10,146,64,24,28,3,14,3,355,3,0,0,3,0,3,0,0,0,13,16,41,9,6,26,10,0,8,3,116,11,17,17,15,7,18,6,15,39,157,1583,4149,853,643,1384,715,166,291,177,9956
120011385,37,16,98,38,35,19,7,9,3,262,0,3,6,0,0,3,0,0,0,14,23,30,5,5,16,13,3,6,7,110,22,19,11,11,16,12,5,5,10,115,1719,3028,596,449,888,475,78,142,109,7479
120011386,67,14,96,40,44,41,10,15,5,328,4,0,0,0,0,0,0,5,0,9,24,35,3,7,20,7,3,5,11,113,18,26,18,4,19,9,9,14,18,139,1714,3017,732,496,1046,519,122,189,131,7967
120021387,37,12,42,17,17,11,0,7,0,144,0,0,0,0,0,0,0,0,0,4,23,55,3,10,15,10,0,0,0,109,15,15,0,10,9,3,3,3,10,61,1756,3364,331,310,682,325,35,66,92,6963
120021388,55,16,122,42,36,30,4,13,5,313,0,3,5,0,0,0,0,0,0,7,44,86,11,11,35,8,5,6,8,214,25,33,14,9,16,22,9,12,39,172,2325,5482,784,712,1285,571,129,216,172,11675
120021389,38,5,62,20,19,14,3,4,0,172,3,0,0,0,0,0,0,0,0,3,32,42,8,8,17,3,0,0,4,113,11,27,5,8,8,4,0,3,21,87,1561,2710,431,331,648,291,49,90,110,6208
120031390,49,13,169,56,48,30,22,33,4,412,0,0,10,9,3,3,3,9,0,33,26,41,13,14,39,13,9,6,3,164,12,22,16,31,17,5,3,28,38,176,1083,3617,963,974,1241,618,292,601,166,9560
120031391,37,8,162,51,13,27,4,37,7,351,0,6,8,3,0,4,3,3,0,27,16,24,7,17,19,16,7,8,8,123,18,24,20,18,15,8,8,23,37,174,1087,3144,764,759,1097,676,194,436,177,8324
120031392,17,3,60,28,16,25,4,11,0,171,0,4,0,0,0,0,0,3,0,8,15,15,10,3,20,7,0,0,0,69,6,9,7,3,8,6,0,6,10,55,591,1454,441,344,543,228,88,204,48,3938
120031393,27,9,98,46,33,24,11,21,3,273,3,0,3,3,3,0,0,3,0,15,9,24,4,3,13,5,4,11,4,83,13,17,21,12,20,13,8,14,28,135,795,2075,733,499,854,394,172,247,88,5866
120031394,32,16,98,40,28,25,4,25,4,275,3,5,0,0,0,0,0,3,0,13,27,62,13,4,40,8,3,3,0,164,17,28,15,10,20,10,14,8,28,140,1177,3077,649,560,930,385,131,215,92,7220
120031395,30,3,73,27,21,22,11,11,0,202,0,3,0,0,0,0,0,4,0,11,15,35,10,3,15,3,0,0,4,87,11,14,10,0,15,10,4,11,17,95,935,2507,462,372,677,266,81,147,84,5525
120031396,34,11,121,59,17,22,15,31,3,315,0,0,3,3,0,0,4,0,0,10,6,20,3,7,14,7,9,10,3,79,13,11,12,6,14,14,4,22,29,117,661,2249,620,559,801,484,242,394,132,6135
120031575,30,10,158,52,27,34,8,29,8,346,0,0,5,3,0,5,0,7,0,26,12,31,11,14,24,8,8,7,9,122,24,9,20,15,21,8,0,26,39,171,1100,3952,848,678,1148,707,193,532,206,9363
120031576,4,5,14,11,3,4,0,4,0,45,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,3,22,3,3,3,0,6,0,5,4,4,33,180,481,136,91,196,72,61,46,17,1277
121011398,39,10,161,45,21,24,6,27,0,331,3,0,3,0,0,4,0,3,0,18,31,51,13,12,27,14,3,4,6,163,21,44,7,7,16,11,0,15,34,160,1868,4945,750,653,1277,700,129,299,201,10824
121011399,35,11,115,42,21,29,9,21,8,287,0,0,0,0,4,0,0,0,0,8,18,47,5,17,19,9,0,3,0,121,20,22,6,6,3,6,0,8,30,109,1649,4218,679,600,1080,545,124,216,152,9253
121011400,56,19,83,34,40,29,3,9,6,286,0,3,0,3,3,3,0,0,0,7,29,58,6,16,18,15,0,0,4,146,21,32,15,5,17,7,3,0,35,136,2366,5405,572,561,1324,605,90,153,180,11252
121011401,32,10,33,23,17,15,0,4,0,126,0,0,0,0,3,0,0,0,0,3,20,20,3,3,8,4,0,0,3,61,6,14,3,0,8,3,0,4,10,53,1135,2681,251,267,561,272,34,72,73,5351
121011402,49,13,73,27,34,15,6,5,0,216,0,3,0,0,0,0,0,0,0,3,30,43,11,4,18,18,5,3,6,137,27,23,6,15,13,9,3,5,17,106,2365,4268,485,463,1114,527,73,140,162,9610
121021403,30,12,112,41,23,33,3,17,0,273,0,0,0,3,0,0,0,0,0,4,12,24,14,8,3,9,6,5,6,91,5,16,11,8,14,8,3,3,25,96,1121,2675,927,644,975,345,162,250,92,7187
121021404,14,3,54,26,24,14,5,9,4,149,0,0,0,0,0,0,0,0,0,3,6,17,4,3,18,6,0,0,0,63,4,17,7,14,10,14,3,7,16,89,749,1556,645,400,685,225,86,162,55,4560
121021406,27,11,50,17,22,12,3,9,0,154,0,0,0,0,0,0,0,0,0,0,17,27,4,3,13,4,0,3,3,86,16,23,11,7,12,5,3,15,15,103,1256,2988,597,470,952,328,97,182,86,6948
121021577,22,6,77,22,12,20,10,16,0,188,0,0,0,0,0,0,3,3,0,9,7,21,9,15,10,9,3,6,0,72,4,12,7,9,9,12,7,9,13,76,536,1970,493,500,572,336,103,229,60,4815
121021578,15,4,50,17,15,11,3,12,3,139,0,3,0,0,0,0,0,0,0,6,3,9,6,7,13,10,0,3,0,55,4,10,5,6,8,3,3,5,11,57,588,1623,417,339,540,216,67,156,43,3977
121021579,7,3,46,18,9,13,4,8,0,114,0,3,0,0,0,0,0,0,0,3,3,14,5,3,6,6,0,0,3,44,5,10,0,8,8,3,0,0,19,47,480,1711,306,282,486,195,71,125,53,3716
121031407,27,10,43,22,11,15,6,4,0,134,3,0,0,0,0,3,0,0,0,13,17,48,3,7,22,10,3,0,4,118,13,15,10,6,9,7,0,3,33,99,1757,3629,359,338,995,447,63,116,151,7853
121031408,26,8,52,17,26,16,3,7,3,158,3,0,0,3,0,4,0,0,0,7,35,44,7,5,34,8,3,3,6,143,12,30,7,9,10,8,0,3,36,102,1945,4167,416,394,1071,514,63,113,164,8848
121031409,28,9,31,23,14,9,0,3,0,116,0,0,0,0,0,0,0,0,0,3,24,29,3,3,19,7,0,4,3,93,10,21,3,5,9,3,0,5,21,75,1482,2991,304,284,724,298,47,99,105,6328
121031410,28,12,45,31,28,20,5,10,3,175,0,0,0,0,0,0,0,0,0,0,22,35,4,3,13,8,0,3,0,89,18,28,10,3,6,5,3,6,16,95,1889,3203,406,363,938,452,66,108,122,7555
121031411,23,13,33,15,16,15,0,3,0,126,0,0,0,0,0,0,0,0,0,0,20,33,0,8,11,4,0,0,3,81,12,20,9,5,9,7,6,3,11,74,1620,3067,359,377,826,318,55,124,119,6859
121031412,20,10,40,21,18,8,4,5,0,132,0,3,0,0,0,0,0,0,0,3,22,23,3,7,12,4,0,3,0,77,15,12,3,4,5,6,4,0,10,68,1445,3065,351,356,863,295,63,108,120,6670
121041413,47,10,81,35,41,18,3,7,0,247,0,0,0,0,0,0,0,0,0,0,26,34,13,4,15,13,0,0,3,117,26,32,7,7,16,11,0,3,21,125,2149,4089,499,444,1074,503,70,132,139,9098
121041414,45,15,69,26,25,23,6,11,3,224,0,0,0,0,3,0,0,0,0,3,20,57,7,5,20,6,0,3,4,130,15,22,3,6,24,15,0,7,24,120,1921,4766,483,469,1083,469,48,109,147,9502
121041415,50,20,105,36,30,27,4,13,6,287,0,3,0,3,0,0,0,0,0,14,50,61,4,14,29,24,3,0,9,193,30,37,5,6,23,13,0,6,23,138,2901,5108,504,572,1240,689,62,131,238,11449
121041416,53,23,91,37,21,16,0,10,4,262,0,0,0,0,0,0,0,0,0,10,33,53,5,5,13,8,0,0,3,123,11,28,4,7,8,11,0,0,17,93,1941,4282,455,454,1037,486,69,127,143,8991
121041417,22,7,35,23,20,14,0,8,0,129,0,0,0,0,0,0,0,0,0,3,21,28,5,0,13,14,0,3,0,84,9,17,4,3,8,4,0,4,19,69,1297,2702,234,224,602,258,20,59,97,5499
122011418,29,5,89,31,38,20,7,8,3,235,0,0,3,0,3,3,0,0,0,8,31,37,7,0,16,11,3,0,4,105,18,25,13,13,13,11,3,3,20,121,2006,3187,513,456,918,461,79,130,132,7885
122011419,53,25,112,46,25,16,7,18,4,306,0,0,0,3,0,0,0,0,0,3,41,54,8,7,22,9,0,5,4,153,20,27,8,8,25,12,4,5,32,143,2293,4425,687,690,971,608,95,182,171,10120
122021420,32,13,57,19,35,20,0,4,3,177,0,0,0,0,3,0,0,0,0,3,11,25,5,3,7,5,0,5,3,66,11,10,10,3,8,7,0,8,12,63,939,1575,570,323,521,276,43,117,90,4454
122021421,21,5,53,16,22,9,5,6,0,142,0,0,0,0,0,0,0,0,0,4,11,22,4,5,6,5,0,4,0,53,13,13,18,8,12,4,4,3,11,81,824,1251,466,264,444,194,78,107,62,3698
122021422,27,17,68,43,22,24,4,7,0,205,0,3,0,0,0,0,0,0,0,4,15,14,6,10,8,0,6,3,3,75,14,16,12,6,10,9,0,4,18,87,1075,1746,664,413,623,344,67,144,95,5167
122021423,59,17,124,56,67,36,17,32,5,411,0,0,0,0,0,0,0,0,0,4,16,27,7,16,13,10,14,7,3,102,29,18,34,18,19,19,11,17,38,199,1665,2635,1270,790,1160,580,220,294,143,8756
122031424,22,8,81,49,25,25,5,15,3,242,0,0,0,0,0,0,0,3,0,3,10,20,7,4,4,4,0,0,0,52,20,8,9,8,14,9,12,9,13,104,843,1400,713,431,629,309,120,202,59,4705
122031425,24,5,55,17,20,17,8,12,0,158,0,0,0,0,0,0,0,0,0,4,3,7,0,0,3,5,0,0,0,27,12,11,11,11,5,8,6,9,6,65,472,788,409,234,362,169,74,79,32,2629
122031426,92,27,230,71,49,58,33,46,5,611,0,3,3,4,0,3,3,3,0,24,17,30,9,13,22,3,10,7,8,127,19,16,17,32,20,17,13,21,36,188,1695,2950,1459,1203,1195,782,318,523,152,10282
122031427,19,8,32,32,22,18,5,3,0,134,0,0,0,0,0,0,0,0,0,0,12,15,4,5,10,3,0,0,0,61,12,14,13,6,7,10,6,0,18,81,967,1739,417,295,553,250,70,90,53,4429
122031428,55,22,107,42,57,32,14,9,3,344,0,0,0,0,0,0,0,3,0,5,14,42,3,10,21,9,4,3,5,108,24,29,19,8,32,12,0,12,25,152,1964,3110,956,649,1233,530,148,208,122,8918
122031429,67,20,143,44,41,17,15,20,0,371,0,0,0,3,0,0,0,3,0,8,31,45,5,17,20,11,3,7,5,137,24,20,21,10,18,9,10,16,22,148,1839,3259,1108,752,1029,530,157,267,130,9070
122031430,43,13,101,33,25,30,6,12,3,273,0,0,0,0,0,0,0,0,0,9,14,22,11,4,15,13,0,3,5,79,11,15,11,7,15,8,4,12,15,106,1317,2244,749,545,773,412,106,211,93,6444
122031431,51,20,141,63,60,39,14,22,3,408,0,0,0,0,0,0,0,0,0,7,26,26,14,11,17,10,3,3,4,109,29,19,25,9,13,19,5,15,24,159,1762,2927,1394,822,1203,556,190,311,118,9285
122031432,15,3,23,5,7,5,3,3,0,57,0,0,0,0,0,0,0,0,0,3,3,7,4,0,0,0,4,0,0,19,10,3,6,3,0,4,0,0,4,31,285,388,200,84,178,64,32,35,17,1284
123011433,19,9,54,26,31,17,11,6,0,182,0,0,3,0,0,0,0,4,0,4,4,3,11,3,3,0,4,0,4,35,9,8,10,8,16,12,13,4,14,86,644,1207,746,439,566,236,193,158,74,4268
123011434,27,7,109,58,58,31,19,18,3,335,0,0,0,0,0,0,0,0,0,8,12,12,22,5,9,7,8,4,0,71,21,8,21,17,16,22,23,14,22,162,1032,1848,1204,751,888,458,351,294,107,6932
123011435,54,15,146,74,84,60,31,39,11,511,0,3,0,0,0,0,0,0,0,7,16,18,12,11,10,11,15,7,6,107,20,18,36,19,33,14,23,24,30,222,1214,2237,1772,1213,1416,575,521,441,135,9516
123021436,32,9,88,34,38,33,23,34,3,288,0,0,0,0,0,3,3,0,0,10,0,6,5,7,9,11,12,8,3,56,7,7,16,17,9,11,23,19,22,134,392,872,841,636,601,297,372,284,85,4375
123021437,23,7,74,46,20,23,19,16,0,231,0,0,0,0,0,0,4,0,0,4,4,15,9,4,9,6,14,12,8,71,12,12,14,20,24,12,32,27,23,166,495,1261,738,575,703,334,352,335,98,4883
123021438,31,9,88,57,37,38,19,28,5,309,0,0,0,0,3,0,0,0,0,5,5,13,6,10,11,3,13,7,5,68,9,14,21,14,22,15,36,28,33,193,524,1041,1030,749,805,343,422,387,99,5403
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,23,6,77,30,33,22,28,41,4,266,0,0,0,0,3,0,0,0,0,4,10,10,5,13,22,6,15,8,0,85,11,10,21,8,18,13,21,16,14,138,633,1478,890,653,922,378,452,376,83,5874
123021441,21,14,68,35,41,20,20,27,3,240,0,0,0,0,0,3,0,0,0,4,8,20,5,12,6,3,8,8,0,68,8,10,19,19,15,15,22,26,22,158,431,996,881,555,696,280,346,303,69,4563
123021442,16,3,71,32,37,25,22,42,5,252,0,3,3,0,3,0,3,0,0,15,14,10,10,15,8,8,21,15,3,99,10,14,29,17,13,16,27,40,19,195,504,1594,940,800,1018,381,506,504,99,6343
123021443,20,7,86,36,32,26,38,29,3,284,0,0,3,0,0,3,4,0,0,10,9,4,11,13,15,8,17,15,0,94,12,19,21,22,20,20,36,27,17,204,452,1101,909,720,785,375,538,391,77,5356
123021444,26,6,101,49,38,33,15,22,8,301,0,0,0,0,0,0,3,0,0,10,5,3,18,5,8,5,13,5,4,72,17,3,29,31,26,25,34,33,29,220,604,1181,926,668,804,388,369,346,110,5391
123031445,9,3,30,11,15,6,9,7,0,88,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,3,0,17,3,3,10,4,5,3,4,11,9,53,213,302,397,186,199,95,127,115,29,1657
123031446,17,3,58,26,35,19,6,13,3,177,0,0,0,0,0,0,0,0,0,3,6,5,3,3,6,3,4,0,3,35,12,14,21,5,15,12,18,16,6,110,493,762,768,338,460,175,203,159,44,3401
123031447,18,4,76,39,34,29,20,22,4,254,0,0,0,0,0,0,0,0,0,3,13,3,9,7,3,3,6,10,3,52,19,20,56,15,29,23,21,31,9,223,619,1075,1086,624,620,301,352,332,64,5060
123031448,8,4,54,13,30,15,12,6,4,152,0,0,0,0,0,0,0,0,0,4,10,4,4,3,3,0,6,0,3,26,13,6,14,13,16,5,13,12,8,99,411,609,711,310,389,124,213,172,65,3006
124011449,10,0,42,14,13,9,3,12,0,106,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,0,17,4,7,0,3,9,4,3,3,3,36,240,595,257,196,180,97,57,97,17,1742
124011450,34,12,58,44,41,25,6,12,3,227,3,0,0,0,0,0,0,0,0,5,13,27,8,4,19,7,3,3,3,82,13,20,18,11,11,5,13,10,22,119,1084,2723,914,652,910,324,190,252,94,7142
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
124011452,28,3,104,59,15,16,15,21,0,272,0,0,0,3,0,0,0,4,0,6,13,22,3,11,9,3,3,4,6,79,12,10,16,20,7,6,9,22,12,112,518,1419,526,571,440,221,123,265,53,4131
124011453,13,6,66,33,20,13,7,13,0,180,0,3,0,0,0,0,0,7,0,10,11,21,3,4,5,4,7,0,0,63,4,3,12,5,9,3,7,15,9,76,461,1363,605,531,447,168,143,232,51,4005
124011454,31,15,93,61,43,28,11,20,3,292,3,3,0,0,0,3,0,0,0,11,14,33,13,20,14,4,0,3,6,93,12,22,24,20,20,11,16,12,28,161,943,2782,1164,882,951,330,208,300,112,7676
124011455,12,0,28,16,13,4,3,10,0,88,0,0,0,0,0,0,0,0,0,3,10,12,0,8,4,3,0,3,0,40,3,11,0,3,3,3,4,0,5,26,287,669,211,227,204,108,57,97,23,1887
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,17,4,89,50,49,36,24,29,7,308,0,3,0,0,0,0,0,0,0,5,6,0,9,3,10,0,10,9,0,53,7,6,18,15,18,8,23,13,25,124,419,778,954,594,714,278,325,267,74,4401
124031458,43,18,123,50,106,41,28,36,3,442,3,0,0,0,0,0,0,0,0,5,9,14,6,6,12,9,6,7,6,71,19,13,19,18,31,10,27,19,32,194,878,1739,1484,791,1154,453,449,390,132,7471
124031459,16,7,59,34,40,19,13,11,4,207,0,0,0,0,0,0,0,0,0,0,4,12,9,0,7,11,3,3,0,51,10,7,10,3,19,18,9,12,19,102,593,1265,784,507,661,239,198,198,66,4502
124031460,44,18,109,50,77,31,24,25,9,385,0,0,0,0,0,0,0,0,0,4,14,14,6,14,10,0,9,8,6,95,15,12,21,20,21,4,12,9,22,141,951,1770,1178,849,1203,393,376,287,100,7119
124031461,31,5,91,48,53,32,16,24,5,302,0,3,0,3,4,0,0,0,0,7,8,4,15,6,11,6,12,0,3,48,11,13,23,14,18,14,18,13,25,162,531,1099,967,592,766,294,287,263,88,4892
124031462,26,9,92,56,37,35,29,35,6,328,0,0,0,3,3,3,0,3,0,17,14,8,4,6,11,3,9,6,7,70,6,9,32,11,24,15,34,33,21,180,523,1317,867,705,859,348,426,376,93,5506
124031463,21,5,45,19,32,14,10,6,0,153,0,0,0,0,0,0,3,0,0,5,15,10,8,7,5,4,4,4,0,48,12,10,15,7,11,3,11,9,18,87,536,748,622,291,454,163,183,132,52,3178
124031464,26,8,74,41,30,23,11,22,3,235,0,0,0,0,3,0,0,3,0,9,8,3,4,4,12,3,3,8,3,57,3,4,14,8,4,9,4,15,8,81,382,872,571,467,525,244,249,241,55,3601
124031465,12,3,17,9,21,9,4,12,3,84,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,0,9,6,3,9,3,4,3,6,6,10,57,228,283,360,169,244,85,128,107,46,1638
124041466,18,3,82,33,22,24,11,23,4,228,0,0,0,0,0,0,0,0,0,9,5,14,7,8,3,0,11,0,0,56,15,9,12,8,5,12,16,7,21,94,453,923,830,523,484,237,214,213,61,3948
124041467,25,4,78,37,43,33,22,21,3,273,0,0,3,0,0,0,0,0,0,8,11,11,8,4,18,5,10,3,3,60,9,3,30,17,24,10,15,24,15,142,500,869,1049,562,657,266,290,289,71,4549
124041468,8,3,44,15,22,15,6,9,0,124,3,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,3,0,0,19,7,3,15,5,4,0,15,10,5,61,239,294,509,174,240,85,172,106,34,1849
124051469,12,3,24,10,19,17,6,11,0,105,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,5,9,0,0,22,5,3,11,8,8,5,8,7,4,58,225,430,430,232,370,115,133,125,34,2084
