SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
107041148,10,0,279,22,4,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,4,0,23,0,0,0,0,0,0,0,291,17,0,0,17,0,305,130,3,0,0,3,0,136,4,7,0,0,7,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,9,0,15,0,0,0,0,0,0,0,136,13,0,0,14,0,153,52,3,0,0,3,0,51,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,57,4,0,0,4,0,60,2127,53,0,0,53,3,2177,118,79,0,0,79,0,199,4,3,0,0,0,0,9,0,0,0,0,0,0,0,121,85,0,0,87,0,204,3,4,0,0,4,0,7,2248,140,0,0,140,6,2394
107041150,14,0,471,23,25,0,0,25,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,22,0,42,0,0,0,0,0,0,0,479,36,0,3,35,0,510,206,0,0,0,0,0,211,3,6,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,8,0,20,0,0,0,0,0,0,0,215,6,3,0,13,0,227,93,0,0,0,0,0,93,0,5,0,0,5,0,5,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,5,3,0,5,0,5,0,0,0,0,0,0,0,93,5,3,0,5,0,99,3601,79,0,6,86,4,3695,151,162,3,0,169,0,315,0,4,9,0,14,0,10,0,0,0,0,0,0,0,150,168,10,0,174,0,324,3,0,0,0,0,0,4,3757,247,10,4,259,4,4022
107041548,8,0,53,6,24,0,0,25,0,25,0,10,4,0,11,0,13,0,0,0,0,0,0,0,6,27,5,0,38,0,43,0,0,0,0,0,0,0,50,32,6,0,40,0,94,37,0,0,0,0,0,35,0,13,0,0,10,0,14,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,15,10,0,19,0,25,0,0,0,0,0,0,0,35,15,10,0,27,0,62,24,0,0,0,0,0,24,3,3,0,0,3,0,5,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,7,0,8,0,0,0,0,0,0,0,27,3,3,0,7,0,30,389,32,3,0,38,0,425,41,235,25,0,260,0,302,3,51,56,0,106,0,107,0,3,0,0,3,0,3,40,293,80,0,370,0,408,0,0,0,0,0,4,5,427,326,85,0,408,4,841
107041549,10,0,181,15,53,3,0,60,0,77,0,0,19,0,17,0,17,0,0,0,0,0,0,0,15,57,25,0,75,0,89,0,0,0,0,0,0,0,187,63,23,0,87,0,274,61,4,0,0,4,0,68,4,23,3,0,25,0,26,0,0,9,0,9,0,9,0,0,0,0,0,0,0,4,23,12,0,31,0,41,0,0,0,0,0,0,0,66,27,12,0,41,0,106,43,0,0,0,0,0,43,0,21,3,0,24,0,26,0,0,7,0,8,0,8,0,0,0,0,0,0,0,0,21,11,0,32,0,39,0,0,0,0,0,0,0,43,21,11,0,32,0,75,1349,67,3,0,72,3,1426,99,616,34,10,655,0,758,0,68,93,0,163,0,167,0,0,0,0,0,0,0,107,688,130,10,827,0,933,3,0,0,0,0,0,3,1455,762,131,10,897,6,2358
108011151,0,0,90,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,88,3,0,0,3,0,91,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,613,0,0,0,0,0,619,4,9,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,10,5,0,0,0,0,0,5,622,9,0,0,9,0,630
108011152,4,0,220,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,223,9,0,0,9,0,227,46,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,3,0,53,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1346,14,0,0,14,9,1367,17,36,0,0,36,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,0,0,35,0,54,3,0,0,0,0,0,4,1368,51,0,0,48,8,1433
108011153,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,120,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,772,3,0,0,3,3,777,8,15,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,15,0,17,0,0,0,0,0,5,8,778,17,0,0,17,7,807
108011154,0,0,69,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,67,3,0,0,3,0,75,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,392,5,0,0,5,3,401,9,15,0,0,15,0,26,0,3,3,0,5,0,5,0,0,0,0,0,0,0,9,19,3,0,19,0,31,0,0,0,0,0,0,0,400,20,3,0,23,3,429
108021155,0,0,262,3,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,11,0,0,0,0,0,0,0,265,3,0,0,3,0,268,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,41,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,1651,19,0,0,19,3,1676,26,34,0,0,34,0,66,0,3,4,0,3,0,3,0,0,0,0,0,0,0,26,35,4,0,38,0,66,3,0,0,0,0,0,10,1683,56,4,0,61,9,1752
108021156,0,0,137,5,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,6,0,0,0,0,0,0,0,138,6,0,0,6,0,148,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,977,9,0,0,9,6,994,26,23,0,0,23,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,23,0,44,8,0,0,0,0,0,15,1016,28,0,0,28,9,1046
108021157,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,79,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,3,0,0,3,3,594,12,11,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,11,0,23,7,0,0,0,0,0,7,605,11,0,0,11,3,619
108021158,0,0,78,4,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,6,0,0,0,0,0,0,0,79,3,0,0,5,0,90,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,511,3,0,0,3,0,514,21,15,0,0,10,0,37,0,0,4,0,4,0,4,0,0,0,0,0,0,0,21,15,3,0,14,0,41,0,0,0,0,0,0,0,533,14,3,0,16,0,551
108021159,4,0,153,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,157,4,0,0,4,0,159,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,23,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1035,18,0,0,18,6,1057,30,5,0,0,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,5,0,39,3,0,0,0,0,5,9,1073,23,0,0,23,11,1102
108021160,0,0,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,72,0,0,0,0,0,74,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,490,4,5,0,13,0,499,6,11,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,11,0,24,0,0,0,0,0,3,3,495,19,5,0,19,3,519
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,3,0,31,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,3,37,6,0,0,6,0,44
108041162,0,0,295,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,296,3,0,0,3,0,298,71,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,75,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,1895,4,0,0,4,0,1907,49,16,0,0,17,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0,26,0,70,5,0,0,0,0,0,7,1950,25,0,0,30,4,1985
108041163,6,0,605,7,6,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,8,0,23,0,0,0,0,0,0,0,606,14,0,0,14,3,625,117,0,0,0,0,0,117,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,115,0,0,0,0,0,117,22,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,26,3918,79,0,3,77,11,4006,104,137,6,0,146,0,253,0,8,3,0,11,0,11,0,0,0,0,0,0,0,104,147,10,0,157,0,261,5,0,0,0,0,0,5,4032,225,10,3,239,8,4273
108041164,3,0,260,10,17,0,0,19,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,3,0,18,0,33,0,0,0,0,0,0,3,266,21,3,0,24,0,292,43,0,0,0,0,0,40,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,40,6,0,0,6,0,49,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1815,20,0,0,20,0,1839,49,123,3,3,127,0,181,0,7,8,0,18,0,15,0,0,0,0,0,0,0,55,128,9,3,146,0,197,4,0,0,0,0,3,10,1869,153,16,3,171,3,2042
108041165,0,0,116,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,114,5,0,0,5,0,120,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,700,14,0,3,13,0,711,11,16,0,0,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,16,0,28,3,0,0,0,0,8,12,710,25,0,3,33,8,753
108041166,3,0,238,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,242,3,0,0,3,0,247,51,0,0,0,0,0,51,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,49,3,0,0,3,0,54,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1702,29,0,0,29,11,1748,31,13,3,0,14,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,3,0,14,0,48,3,0,0,0,0,3,10,1738,47,3,0,50,14,1801
108051167,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,77,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,611,9,6,0,0,6,0,19,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,6,3,0,11,0,22,0,0,0,0,0,0,0,615,6,3,0,11,0,627
108051168,0,0,206,4,7,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0,11,0,0,0,0,0,0,3,213,7,0,0,7,0,222,32,0,0,0,0,0,32,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,36,3,0,0,3,0,38,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1372,17,0,0,17,13,1403,28,37,0,0,37,0,72,0,0,3,0,3,0,3,0,0,0,0,0,0,0,33,37,3,0,45,0,79,4,0,0,0,0,11,13,1411,53,3,0,56,20,1486
108051169,0,0,359,7,13,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,13,0,14,0,0,0,0,0,0,3,362,8,0,0,8,0,373,57,0,0,0,0,0,62,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,58,0,0,0,0,0,66,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,2347,20,0,0,24,4,2379,46,104,3,0,104,0,155,0,6,6,0,13,0,14,0,0,0,3,3,0,3,53,111,8,3,116,0,170,3,0,0,0,0,18,22,2398,135,8,3,147,19,2565
108051170,3,3,216,5,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,11,3,0,0,0,0,0,4,222,6,0,0,6,5,231,52,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,1403,15,0,0,15,6,1427,19,12,0,0,12,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,14,4,38,3,0,0,0,0,0,4,1434,33,0,0,33,6,1471
108051171,5,0,105,0,3,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,7,3,0,0,0,0,0,3,108,7,3,0,4,0,117,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,15,0,0,15,7,680,12,4,4,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,0,6,0,18,7,0,0,0,0,4,6,676,22,4,0,28,11,712
109011172,3,0,306,4,14,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,4,0,14,0,16,0,0,0,0,0,0,0,305,19,4,0,21,0,327,85,0,0,0,0,0,85,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,90,6,0,0,6,0,94,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,26,2628,37,0,0,37,0,2665,48,159,0,0,159,0,209,0,4,0,0,10,0,10,0,0,0,0,0,0,0,48,160,4,0,165,0,217,3,0,0,0,0,0,3,2680,200,4,0,203,0,2886
