SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
107041148,0,0,0,0,..,3,0,3,0,3,..,23,0,29,0,29,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,9,0,9,..,50,0,54,3,56,..,256,21,274,4,276,..,12,0,12,232,242,5072,267,21,280,236,5590,5078,..,..,..,..,5078,..,10,0,10,0,10,..,11,0,9,0,9,..,3,0,3,0,3,..,8,0,8,0,8,..,17,0,16,0,16,..,3,0,3,0,3,..,27,0,29,0,29,..,0,0,0,0,0,..,19,0,15,0,15,..,20,3,19,0,19,..,28,0,31,0,31,..,8,0,8,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,22,0,28,0,28,..,12,0,12,0,12,..,4,0,7
107041150,0,3,0,3,..,20,4,23,3,24,..,32,4,33,0,33,..,4,0,4,0,4,..,7,0,5,0,5,..,0,0,3,0,3,..,24,8,29,0,29,..,80,17,95,0,98,..,479,65,547,5,555,..,15,0,15,386,405,8627,493,65,563,396,9580,9157,..,..,..,..,9157,..,15,0,15,0,15,..,27,14,37,0,37,..,0,0,0,0,0,..,7,6,13,0,13,..,19,3,20,0,20,..,3,0,4,0,4,..,26,10,40,0,40,..,16,0,15,0,15,..,24,0,24,0,27,..,17,3,16,0,16,..,53,0,57,0,61,..,26,0,30,0,30,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,9,0,9,0,9,..,28,0,28,0,28,..,58,7,67,0,63,..,12,3,10,0,10,..,8,0,7
107041548,0,3,0,3,..,28,4,36,0,36,..,61,3,69,0,69,..,20,0,20,0,20,..,17,9,26,0,26,..,33,11,40,0,40,..,38,10,48,0,48,..,144,32,176,0,175,..,1370,292,1662,9,1676,..,20,4,19,804,822,4548,1391,299,1688,814,7043,4512,..,..,..,..,4512,..,5,0,5,0,5,..,91,64,156,0,157,..,0,0,0,0,0,..,27,7,40,0,40,..,201,65,264,0,264,..,30,14,46,0,46,..,259,89,347,0,347,..,8,8,16,0,21,..,15,0,17,0,17,..,12,0,17,0,17,..,28,3,28,0,28,..,69,16,84,0,80,..,6,0,6,0,6,..,24,0,27,0,27,..,6,0,6,0,6,..,4,0,6,0,6,..,9,0,7,0,7,..,29,3,29,0,29,..,81,5,80,0,80,..,103,14,117,3,119,..,19,7,22,0,22,..,15,7,25
107041549,9,32,0,32,..,76,7,83,0,88,..,53,3,63,0,63,..,38,0,38,0,38,..,24,10,28,0,28,..,43,12,52,0,52,..,63,17,87,0,87,..,298,94,397,3,397,..,2273,512,2781,16,2800,..,23,7,25,434,459,5294,2294,515,2808,451,8551,5204,..,..,..,..,5204,..,0,0,0,0,0,..,171,58,226,0,228,..,0,0,0,0,0,..,48,17,63,0,63,..,243,95,340,8,342,..,24,23,47,0,47,..,316,135,447,8,450,..,33,3,34,0,34,..,13,0,13,0,13,..,18,0,16,0,19,..,19,0,15,0,16,..,131,35,161,0,163,..,15,0,21,0,21,..,32,4,29,0,29,..,9,0,9,0,9,..,30,3,29,0,29,..,10,4,14,0,14,..,20,0,20,0,20,..,114,11,124,0,124,..,96,8,106,3,110,..,15,3,21,0,21,..,27,13,40
108011151,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,11,0,11,..,36,3,38,0,38,..,10,0,10,161,175,2179,49,3,53,161,2388,2157,..,..,..,..,2157,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
108011152,0,0,0,0,..,11,0,15,0,15,..,14,3,18,0,18,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,13,5,19,0,21,..,176,21,198,3,197,..,19,0,19,472,488,6089,189,21,213,473,6777,6736,..,..,..,..,6736,..,5,0,5,0,5,..,4,0,4,0,5,..,3,0,3,0,3,..,7,4,7,0,8,..,6,3,11,0,11,..,0,0,0,0,0,..,14,4,18,0,24,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,4,0,4,..,23,0,25,0,26,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,18,0,15,0,15,..,0,0,0,0,0,..,0,0,0
108011153,0,0,0,0,..,0,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,4,8,..,60,6,68,3,69,..,12,0,11,224,234,2836,70,8,80,233,3148,2675,..,..,..,..,2675,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,15,0,15,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
108011154,0,0,0,0,..,3,0,3,0,3,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,6,13,0,13,..,68,11,81,0,80,..,7,0,7,231,236,2629,73,11,83,229,2944,2883,..,..,..,..,2883,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,8,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,11,4,13,0,13,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,11,0,11,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,6,0,8,0,8,..,0,0,0,0,0,..,0,0,0
108021155,0,0,0,0,..,9,0,9,0,9,..,0,3,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,33,6,37,0,37,..,131,31,161,3,163,..,21,4,26,1095,1120,6030,150,38,186,1098,7310,6484,..,..,..,..,6484,..,0,0,0,0,0,..,9,0,9,0,9,..,23,0,29,0,28,..,0,3,3,0,3,..,9,8,17,0,17,..,0,0,4,0,4,..,15,6,25,0,25,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,6,0,6,..,7,0,7,0,7,..,3,5,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,3,0,3,..,0,0,0,0,0,..,6,0,3,0,3,..,14,3,20,0,20,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,4
108021156,0,3,0,3,..,3,0,3,0,3,..,3,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,10,0,16,0,15,..,67,7,78,0,76,..,9,4,15,382,395,4159,76,13,87,384,4632,3912,..,..,..,..,3912,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,10,0,10,..,0,0,0,0,0,..,3,5,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,18,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
108021157,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,37,0,37,0,37,..,9,0,9,190,194,2111,43,0,48,190,2339,2206,..,..,..,..,2206,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108021158,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,6,26,0,26,..,77,6,80,0,87,..,7,0,7,257,267,2866,83,6,89,260,3220,3130,..,..,..,..,3130,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,8,..,4,0,3,0,3,..,6,0,8,0,8,..,0,0,0,0,0,..,10,3,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,5,..,4,0,4,0,4,..,0,0,0
108021159,0,0,0,0,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,5,18,0,18,..,65,4,75,0,75,..,6,0,13,268,273,3507,76,5,81,268,3860,3464,..,..,..,..,3464,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
108021160,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,11,..,34,3,44,0,43,..,7,0,6,148,155,2317,44,4,46,149,2516,2386,..,..,..,..,2386,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,4,3,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0
108031161,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,10,0,10,..,11,3,10,0,10,..,0,0,0,19,19,154,11,3,10,19,192,161,..,..,..,..,161,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108041162,0,0,0,0,..,3,0,3,0,3,..,4,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,22,3,22,..,109,11,118,9,124,..,19,0,19,479,502,7535,123,16,143,482,8160,7924,..,..,..,..,7924,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,9,5,18,0,18,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,21,0,21,0,21,..,4,0,6,0,10,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,6,0,6,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0
108041163,0,0,0,0,..,5,0,11,0,11,..,41,0,37,0,37,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,6,0,9,0,9,..,87,13,97,4,96,..,450,31,480,14,495,..,34,0,36,699,727,12201,477,32,513,707,13424,13351,..,..,..,..,13351,..,11,0,11,0,13,..,23,0,21,0,25,..,3,0,3,0,8,..,14,10,23,0,23,..,23,3,28,0,29,..,6,0,6,0,6,..,44,15,55,0,56,..,5,0,5,0,5,..,33,0,33,0,33,..,31,0,31,0,34,..,32,0,32,3,37,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,12,0,12,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,19,0,19,..,37,3,43,0,43,..,30,0,27,0,27,..,13,3,15,0,15,..,8,0,8
108041164,0,0,0,0,..,18,0,19,0,19,..,16,0,22,0,22,..,5,0,5,0,5,..,6,0,4,0,4,..,3,0,3,0,3,..,18,5,19,0,19,..,66,11,78,3,77,..,291,45,332,12,343,..,21,0,21,539,564,7135,316,45,358,552,8048,8218,..,..,..,..,8218,..,15,0,15,0,15,..,3,0,4,0,4,..,0,0,0,0,0,..,8,3,16,0,16,..,19,10,32,0,32,..,3,0,3,0,3,..,32,14,43,0,43,..,3,0,3,0,3,..,17,0,12,0,12,..,12,0,15,0,15,..,24,0,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,10,4,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,19,0,19,..,33,6,32,0,32,..,16,6,23,0,24,..,10,0,10,0,10,..,4,8,11
108041165,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,10,0,5,..,46,3,51,0,53,..,8,0,8,271,280,2392,52,3,54,272,2723,2263,..,..,..,..,2263,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
108041166,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,14,0,15,..,69,9,81,3,86,..,17,0,19,326,349,4921,88,11,100,334,5348,5329,..,..,..,..,5329,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,3,0,7,0,7,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0
108051167,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,6,..,30,0,33,3,35,..,7,0,7,150,157,2282,32,0,35,152,2476,2311,..,..,..,..,2311,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0
108051168,0,0,0,0,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,16,3,23,0,23,..,112,8,122,0,122,..,12,0,13,259,270,4716,124,10,136,259,5107,4964,..,..,..,..,4964,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,11,0,11,..,3,0,3,0,3,..,12,0,12,0,12,..,8,0,7,0,7,..,18,3,15,3,16,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,14,0,14,..,6,0,12,0,12,..,4,0,4,0,4,..,0,0,0
108051169,0,0,0,0,..,17,0,14,0,14,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,4,4,..,0,0,0,0,0,..,3,0,3,0,3,..,77,9,89,3,89,..,268,25,297,15,304,..,29,3,32,686,721,8787,301,26,327,699,9817,9555,..,..,..,..,9555,..,3,0,3,0,3,..,8,0,7,0,7,..,12,0,12,3,15,..,6,4,11,0,11,..,13,12,20,0,20,..,0,0,3,0,0,..,19,15,31,0,36,..,3,0,3,0,3,..,9,0,9,0,9,..,6,0,6,0,6,..,22,0,22,0,22,..,7,0,7,0,7,..,4,0,4,0,4,..,9,0,11,0,11,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,8,0,13,0,13,..,29,3,32,0,32,..,5,0,5,0,5,..,3,0,7,0,7,..,8,5,15
108051170,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,9,3,9,0,13,..,77,3,82,3,86,..,17,0,17,488,506,5715,94,3,103,491,6309,5539,..,..,..,..,5539,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,4,..,0,0,0,0,0,..,0,0,0,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,15,0,15,3,22,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0
108051171,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,12,3,12,..,44,7,52,5,56,..,7,0,7,143,154,2343,56,7,62,145,2552,2574,..,..,..,..,2574,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0
