SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,14,0,3,7,3,10,3,12,3,3,3,3,0,0,0,4,60
108041162,0,0,0,8,10,0,13,3,0,0,3,0,0,0,0,35,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,114,199,243,86,33,72,24,4,4,0,0,0,0,40,829,0,0,4,9,0,0,10,10,3,3,5,3,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,7,21,54,19,10,16,8,0,0,0,0,0,3,3,144,17,217,320,391,210,93,175,81,15,17,19,11,12,9,88,1680
108041163,0,3,5,4,14,16,31,15,0,9,0,0,0,0,3,104,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,4,5,0,0,0,0,3,0,3,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,10,121,289,399,163,132,178,115,11,15,33,27,14,3,59,1559,0,0,0,16,15,8,14,14,3,0,18,7,0,7,3,115,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,14,6,0,3,0,0,0,0,0,34,0,20,45,84,50,42,46,46,9,11,12,7,6,5,12,402,15,280,468,696,443,352,498,366,52,83,94,72,53,31,141,3653
108041164,0,0,0,8,11,8,26,22,4,4,0,0,3,0,0,88,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,14,0,0,0,0,0,3,3,3,0,0,4,0,0,3,4,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,10,98,206,274,80,61,67,53,8,9,14,5,5,0,51,942,0,0,0,3,3,3,9,10,3,0,3,3,0,0,0,40,0,0,0,0,4,0,7,8,0,3,3,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,25,40,50,26,21,26,17,9,4,7,6,3,3,14,257,15,245,345,443,244,187,275,219,69,49,58,39,31,15,104,2344
108041165,0,0,0,0,3,0,10,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,39,16,11,14,5,0,0,0,0,3,0,4,156,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,18,13,10,3,4,0,3,4,0,0,0,4,65,3,37,65,87,77,55,50,42,0,3,8,3,3,0,19,453
108041166,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,69,125,36,23,25,20,3,4,3,6,0,0,22,377,0,0,3,3,4,0,8,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,15,12,19,10,4,3,9,0,3,0,0,0,0,8,86,3,82,123,203,98,83,77,61,14,12,9,9,3,10,47,831
108051167,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,50,25,16,15,11,3,0,0,0,0,0,12,183,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,7,4,3,0,0,3,0,0,0,0,4,41,3,40,45,97,50,33,29,21,9,3,3,3,6,3,19,368
108051168,0,0,3,7,7,4,6,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,112,162,60,24,35,27,3,4,3,4,0,0,13,514,0,3,0,9,7,3,4,0,3,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,11,21,37,23,8,8,7,0,0,0,7,0,0,3,129,6,147,177,276,163,99,92,76,13,11,12,16,8,0,33,1137
108051169,0,0,0,3,0,3,3,3,0,0,0,5,4,0,0,23,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,133,152,49,33,38,8,4,0,3,3,7,0,30,531,0,5,0,0,6,3,14,6,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,3,0,6,10,0,0,0,0,0,0,0,25,3,6,17,52,14,14,21,25,3,6,5,3,0,0,22,200,8,160,230,297,160,142,187,162,25,40,11,32,22,17,89,1582
108051170,0,0,3,3,6,4,5,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,138,154,64,20,38,13,0,3,0,0,0,0,16,513,0,0,0,7,3,0,3,3,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,25,25,9,3,3,5,0,0,0,0,0,0,9,85,3,129,231,272,155,76,93,35,12,5,3,5,4,5,44,1088
108051171,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,36,45,17,10,8,4,0,3,0,0,0,0,6,155,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,8,5,8,0,0,0,0,0,0,0,53,5,49,55,76,49,34,36,30,4,3,6,3,0,0,12,372
109011172,0,0,0,0,0,3,14,15,0,0,0,0,0,3,0,43,0,0,0,0,0,0,3,9,8,9,0,0,0,0,0,30,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,86,94,39,31,53,38,3,4,0,0,3,0,9,403,0,0,0,0,3,4,12,7,0,3,0,0,3,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,12,17,35,43,19,19,32,5,8,0,6,3,0,0,218,8,82,162,187,158,134,190,244,34,67,24,32,42,36,28,1423
109011173,0,0,3,0,0,3,12,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,36,62,24,12,30,18,4,3,0,0,0,0,14,222,0,0,0,0,3,3,3,4,0,0,0,0,0,3,0,21,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,7,26,15,17,21,54,22,34,12,7,15,7,6,259,6,82,80,138,89,62,126,179,47,45,20,38,18,18,44,984
109011174,0,0,3,3,3,0,24,19,0,0,0,0,0,0,0,55,0,0,0,0,0,3,3,0,0,5,0,0,4,0,0,25,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,86,30,27,21,17,0,0,3,0,5,0,8,279,0,0,0,4,0,4,3,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,10,0,17,25,24,19,5,19,40,10,12,6,11,14,0,3,206,3,100,133,168,105,95,127,193,43,44,29,43,50,26,41,1202
109011175,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,69,34,20,28,13,7,3,0,0,0,0,8,242,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,14,15,3,4,9,3,0,0,0,0,0,0,8,58,0,69,97,124,92,63,70,53,21,24,8,6,5,12,33,689
109011176,0,0,3,0,0,0,6,5,0,0,0,0,0,0,0,18,0,0,0,0,4,4,3,5,0,0,3,3,5,3,3,32,0,0,0,0,0,4,0,8,0,3,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,62,101,54,16,10,10,6,0,4,3,0,0,11,305,0,0,0,0,0,6,3,3,0,0,3,0,0,0,0,16,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,11,0,23,32,42,13,14,16,147,92,37,63,45,36,8,4,573,3,144,196,215,135,116,126,374,124,74,97,87,76,29,60,1840
109021177,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,6,5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,22,0,29,27,12,16,17,8,34,0,9,6,6,3,10,9,188
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,13,23,26,11,10,3,18,0,0,0,0,3,0,7,112,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,9,0,0,0,3,0,0,0,3,35,3,34,52,57,42,36,35,35,6,0,6,6,5,3,11,334
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,0,3,3,0,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,0,5,7,7,0,0,0,42,0,24,29,16,13,24,24,27,3,5,5,18,13,0,13,215
109031180,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,44,32,17,7,11,0,3,0,0,0,0,0,11,149,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,5,0,3,3,0,0,0,0,0,3,0,0,28,3,60,69,55,39,30,34,32,7,14,6,11,10,3,18,390
109031181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,67,60,20,10,13,3,0,0,0,0,0,0,7,211,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,3,3,0,0,0,0,0,3,0,39,3,54,97,93,39,32,40,29,5,5,7,12,12,9,24,452
109031182,0,0,0,0,0,0,6,5,0,12,0,0,0,0,0,26,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,32,35,12,5,9,0,0,0,0,4,0,0,12,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,7,0,0,0,10,5,0,7,6,18,20,5,7,94,3,34,67,62,22,31,54,43,8,26,25,41,34,12,43,495
109031183,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,28,6,6,7,0,0,0,0,0,0,0,10,123,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,7,0,0,0,0,0,0,0,0,33,3,42,59,57,27,19,28,30,15,14,9,7,4,10,19,344
109031184,0,0,0,3,3,0,0,4,0,3,0,0,5,0,5,31,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,46,58,19,5,10,8,0,0,0,0,3,0,13,191,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,10,0,0,0,0,0,0,0,37,4,64,75,81,41,29,37,57,15,19,10,5,23,3,31,489
109031185,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61,81,16,16,3,3,3,7,0,0,0,0,11,243,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,8,17,3,3,7,17,0,6,0,9,0,0,6,79,3,85,125,136,53,39,77,68,11,34,9,18,21,15,45,746
110011186,0,0,3,7,3,8,37,12,0,8,0,0,0,0,4,81,0,0,0,0,8,8,3,10,6,5,7,6,0,5,0,61,0,0,0,0,0,0,4,8,0,0,0,0,3,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,41,105,143,61,44,69,42,13,17,7,11,7,5,22,588,0,0,3,12,17,6,32,21,0,4,8,6,7,3,0,124,0,0,0,0,3,0,3,5,5,6,3,9,3,13,3,50,0,0,0,0,7,0,0,8,0,0,0,0,3,0,0,25,3,13,21,46,31,42,83,174,23,41,42,89,152,87,23,863,14,101,191,285,230,229,428,480,89,136,167,249,339,211,119,3269
110011187,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,13,3,9,18,0,0,0,3,0,0,5,82,0,0,0,3,3,5,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,6,0,0,0,8,16,0,9,60,0,8,30,46,38,24,31,36,9,3,3,15,20,6,14,272
110011188,0,0,0,0,3,5,0,10,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,38,41,19,12,13,12,0,3,0,0,0,0,9,163,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,9,4,8,4,0,3,0,0,0,6,0,4,50,0,42,60,78,59,43,52,28,11,12,0,5,7,0,16,417
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,7,6,0,3,5,0,0,0,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,9,0,0,0,0,0,3,0,3,34,0,20,30,26,14,19,17,14,0,4,0,0,3,3,12,165
110021190,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,19,53,80,20,18,9,10,0,0,0,0,0,0,11,227,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,3,13,11,6,0,3,0,0,4,0,10,81,7,42,90,127,45,59,60,41,14,15,0,12,8,3,57,581
110021191,0,0,0,0,5,3,8,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,40,50,12,11,8,3,3,0,0,0,0,0,11,172,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,15,0,0,0,0,0,3,4,4,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,16,6,3,13,19,7,6,4,6,7,0,3,93,3,55,75,85,53,52,54,107,28,41,34,38,39,4,47,717
110021192,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,38,4,3,9,8,0,0,0,0,0,0,5,110,0,3,0,0,0,0,57,23,0,0,0,5,4,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,4,6,0,0,0,0,3,0,4,34,6,22,53,53,31,13,96,47,0,3,6,4,11,0,14,356
110021193,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,23,23,11,0,10,5,0,0,0,0,0,0,8,84,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,3,0,0,0,0,0,0,0,0,18,6,17,29,39,30,19,20,24,5,6,0,9,0,3,16,223
