SA2_MAINCODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
101041017,25,61,178,171,197,166,25,3,0,824,66,36,54,57,56,95,37,7,0,411,0,0,3,13,8,12,8,0,0,46,3,3,11,3,6,3,0,3,0,26,94,97,246,242,266,276,73,15,0,1306,3,18,17,14,19,20,0,0,0,95,3,0,3,3,4,8,5,0,0,33,8,18,20,19,29,27,6,0,0,130,103,118,266,259,296,306,79,15,3,1434,71,24,43,60,108,256,500,281,85,1436,13,7,26,29,41,44,62,50,22,289,189,150,332,351,440,607,644,350,106,3165,11,31,64,109,131,105,9,3,0,465,77,35,116,125,141,154,25,3,0,678,3,6,15,10,12,11,7,0,0,67,0,3,0,3,5,4,0,0,0,14,92,74,197,241,286,275,46,7,0,1231,7,4,4,14,7,5,0,0,0,51,4,8,12,9,4,10,0,0,0,53,9,14,25,24,17,12,3,0,0,102
101041018,19,59,140,190,231,172,41,3,0,855,56,36,44,59,85,112,56,5,0,451,3,5,10,3,9,8,3,0,0,50,0,3,9,4,10,3,3,0,0,33,84,100,202,257,330,299,99,10,3,1383,15,12,22,16,22,26,0,0,0,109,16,3,4,3,9,10,3,0,0,50,28,18,31,15,29,36,4,0,0,156,110,117,230,274,362,339,104,11,3,1544,97,17,36,53,74,233,583,335,110,1529,17,7,23,28,54,44,67,49,32,319,218,137,292,356,486,614,751,394,141,3391,13,40,73,127,171,146,14,3,0,583,84,51,94,149,175,183,48,3,0,787,5,3,9,17,17,18,9,0,0,81,4,3,3,4,7,5,0,0,0,27,106,95,176,299,368,355,71,5,0,1473,6,10,13,5,7,16,0,0,0,50,8,9,11,9,10,15,0,0,0,58,16,13,16,14,17,30,0,0,0,111
101041019,31,93,208,268,316,247,30,3,0,1199,63,44,55,66,71,103,44,8,0,447,6,0,7,11,16,29,0,3,0,71,3,10,3,4,4,7,0,3,0,34,102,146,276,347,408,387,78,15,3,1755,9,17,18,9,8,17,0,0,0,76,6,0,0,0,3,10,0,0,0,25,13,14,20,14,14,24,0,0,0,106,117,160,296,358,417,414,79,16,3,1860,121,20,37,40,85,193,368,233,73,1163,21,11,23,38,46,52,37,32,8,266,255,189,360,437,545,659,490,284,84,3286,22,59,117,133,207,148,33,3,0,713,95,39,121,167,223,188,51,3,0,886,6,5,21,10,15,21,7,0,0,88,3,0,3,3,3,7,3,0,0,29,122,109,266,310,450,365,88,8,0,1725,4,10,0,3,6,7,0,0,0,28,8,5,8,12,7,6,0,0,0,50,9,13,10,22,15,14,0,0,0,79
101041020,44,59,163,201,368,319,81,20,0,1261,52,20,34,51,106,179,63,14,4,526,5,3,6,12,15,39,10,3,0,95,13,4,6,12,12,6,5,0,0,52,113,90,209,275,500,541,157,36,10,1935,7,11,16,12,14,16,0,0,0,83,4,3,4,0,4,23,3,0,0,41,13,14,20,13,22,40,3,0,0,129,127,104,225,285,521,585,165,36,7,2062,136,27,45,47,115,328,454,169,30,1350,21,16,23,22,71,67,47,22,5,291,283,145,295,349,709,981,665,233,45,3706,17,40,75,111,221,175,32,3,0,684,88,35,93,168,264,258,61,6,0,971,6,5,8,14,15,28,9,0,0,77,4,3,3,7,7,11,3,0,0,39,116,76,178,302,519,470,107,6,0,1773,7,8,9,3,14,11,0,0,0,45,8,3,4,7,11,18,0,0,0,61,19,4,9,11,27,33,0,0,0,104
101041021,8,34,63,100,105,86,17,0,0,415,25,10,22,27,29,46,10,0,0,170,0,0,0,0,0,9,0,0,0,19,3,3,3,0,0,0,0,0,0,12,36,45,88,134,142,137,31,0,0,614,4,0,8,3,3,0,0,0,0,22,8,0,0,0,0,3,0,0,0,13,10,5,8,3,3,3,0,0,0,32,42,50,94,133,148,140,31,0,0,641,38,6,10,15,22,110,191,141,56,592,0,7,14,11,16,21,27,15,5,120,83,56,112,165,186,274,242,158,59,1351,4,21,32,59,86,56,4,0,0,263,39,17,33,71,85,65,17,0,0,325,3,0,6,0,3,8,0,0,0,20,5,0,0,6,3,7,0,0,0,10,49,38,69,130,174,137,19,0,0,618,3,3,3,0,3,0,0,0,0,10,0,3,5,0,0,3,0,0,0,15,3,5,7,3,3,3,0,0,0,29
101041022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,19,20,71,85,109,86,24,3,0,415,16,9,16,20,20,45,24,3,0,155,0,0,3,0,4,5,0,0,0,17,0,3,3,3,4,3,0,0,0,17,35,40,95,108,135,141,45,11,0,599,0,7,3,6,9,3,0,0,0,34,0,0,0,0,0,3,0,0,0,8,4,10,6,6,8,11,0,0,0,45,39,51,99,113,150,144,45,11,0,650,42,5,21,22,31,87,174,115,40,540,4,8,11,17,15,21,23,11,9,121,83,61,128,153,193,262,242,140,48,1309,8,17,28,44,49,37,8,0,0,197,27,13,44,63,67,80,14,3,0,314,3,0,4,5,7,11,0,0,0,34,0,3,0,0,0,0,0,0,0,6,33,40,79,105,134,123,32,3,0,546,4,4,3,3,3,0,0,0,0,20,3,3,3,5,3,0,0,0,0,21,6,11,5,10,5,5,0,0,0,43
101041024,14,23,63,72,133,94,33,0,0,438,24,20,10,27,50,64,24,3,3,216,0,3,3,4,3,12,0,0,0,27,0,0,3,3,3,0,0,0,0,14,37,45,77,105,195,168,55,3,4,696,10,4,10,9,7,13,0,0,0,47,0,5,0,3,5,9,0,0,0,22,6,10,13,6,10,22,0,0,0,66,46,60,90,110,203,185,55,3,4,765,49,0,9,27,51,116,225,69,9,561,8,10,8,16,17,21,23,7,3,103,100,71,109,150,270,320,300,87,18,1433,8,15,19,39,108,58,11,3,0,262,34,18,39,68,101,100,21,0,0,394,4,0,3,8,5,11,4,0,0,37,0,0,0,0,0,3,3,0,0,13,50,33,66,118,219,180,41,3,0,710,0,3,3,3,3,0,0,0,0,11,0,0,3,0,6,4,0,0,0,20,3,3,9,6,9,6,0,0,0,35
101041025,36,93,222,275,384,291,59,3,5,1370,73,37,45,71,92,156,76,11,0,559,6,9,5,7,23,29,7,0,0,85,3,3,3,0,7,13,3,3,0,37,114,146,280,360,500,486,146,23,3,2055,3,11,17,8,9,18,0,0,0,68,6,4,4,7,6,13,3,0,0,43,13,17,17,23,16,25,3,0,0,111,126,160,299,379,510,513,153,23,3,2162,109,17,35,45,81,290,696,418,144,1845,12,16,29,27,38,59,58,48,15,303,247,192,361,453,636,865,904,484,163,4310,19,60,117,159,246,151,22,3,0,777,103,70,130,200,263,275,63,0,0,1116,9,7,23,10,22,47,8,0,0,117,3,3,3,4,9,11,5,0,0,32,131,137,280,370,535,484,98,7,0,2045,3,0,4,0,8,12,0,0,0,37,11,3,9,9,6,7,3,0,0,54,13,10,17,14,18,22,3,0,0,87
101041026,30,62,138,164,236,206,39,3,0,882,57,28,54,56,82,121,48,9,0,445,3,6,4,8,19,25,10,0,0,72,5,0,3,8,11,9,4,3,0,43,92,98,199,237,346,354,99,15,5,1445,6,15,17,5,16,17,0,0,0,86,4,6,4,0,8,9,3,0,0,29,13,21,25,5,23,26,3,0,0,109,100,119,218,246,369,380,103,15,5,1559,93,14,27,60,105,335,556,314,89,1595,13,10,12,38,41,54,38,27,10,236,206,145,261,341,516,774,697,355,103,3390,18,27,85,105,166,134,10,0,0,541,79,43,94,154,185,198,37,3,0,790,3,3,9,4,19,18,3,0,0,55,3,4,3,10,11,10,0,0,0,40,100,71,187,271,371,363,57,4,0,1430,3,8,15,6,16,5,0,0,0,54,9,4,7,5,7,10,0,0,0,40,8,7,16,14,22,22,0,0,0,93
101041027,22,54,122,160,202,214,47,4,0,829,32,21,50,58,104,167,71,8,3,504,0,0,4,6,6,23,8,7,0,55,3,5,6,6,4,5,4,0,0,39,55,85,180,229,317,413,132,16,3,1420,7,14,18,14,12,5,0,0,0,63,5,4,3,4,7,6,0,0,0,35,8,12,16,16,24,19,0,0,0,100,65,95,197,248,336,425,132,16,3,1521,85,15,30,63,101,387,763,367,127,1944,16,10,24,18,46,67,75,50,22,326,164,126,253,323,478,881,970,435,156,3791,9,31,67,93,146,135,12,0,0,498,49,32,85,131,201,258,65,8,0,831,3,3,8,8,3,30,5,0,0,65,3,0,4,3,3,6,3,0,0,30,61,63,168,236,358,428,85,14,0,1423,0,3,7,6,5,7,0,0,0,31,8,10,3,3,7,7,4,0,0,42,9,10,12,8,9,20,7,0,0,74
101051539,110,362,838,861,882,643,106,10,0,3815,183,113,152,119,136,184,105,17,3,1004,12,11,27,24,31,27,15,3,0,146,14,19,24,20,15,11,5,0,0,106,317,504,1038,1020,1060,873,230,29,3,5073,31,50,65,49,46,41,4,0,0,282,33,7,18,15,9,13,3,0,0,106,61,57,79,57,57,55,8,0,0,381,379,566,1116,1079,1118,924,237,33,3,5452,297,179,338,289,282,376,798,488,167,3213,33,52,82,78,84,67,106,83,49,627,711,792,1535,1448,1484,1373,1139,599,223,9292,62,209,504,462,573,365,39,3,0,2219,242,174,398,396,453,351,86,8,3,2120,11,15,72,34,30,50,8,0,0,224,7,12,14,20,10,10,3,6,0,76,328,404,994,912,1065,774,143,15,3,4640,22,21,36,26,39,14,0,0,0,158,39,20,41,26,25,23,3,0,0,163,59,44,75,51,60,37,5,0,0,322
101051540,76,164,300,451,607,497,192,39,7,2327,78,39,54,67,110,134,92,35,7,614,4,3,20,12,26,29,4,3,0,95,0,5,16,13,10,7,11,6,0,72,159,208,388,532,747,675,297,88,17,3109,6,13,7,16,29,18,3,0,0,91,6,9,4,3,11,11,4,0,0,46,10,22,10,18,33,31,6,0,0,141,167,232,402,552,787,702,310,89,17,3246,170,32,41,66,109,271,544,333,75,1630,46,18,39,57,96,94,83,38,13,467,378,276,481,671,986,1067,933,453,96,5347,27,62,151,242,351,231,69,9,4,1147,105,64,181,244,304,254,99,15,0,1260,9,10,40,17,24,26,6,3,0,129,4,5,8,9,8,9,8,3,0,52,145,141,380,508,685,519,185,30,8,2591,4,10,6,9,12,12,0,0,0,60,12,3,10,5,9,8,3,0,0,59,16,19,21,22,22,19,4,0,0,116
101061541,38,83,233,262,281,189,31,11,3,1129,52,33,37,39,31,46,35,11,0,274,3,5,4,6,10,16,7,0,0,47,3,8,6,9,3,0,0,0,0,33,97,123,278,316,327,253,68,21,3,1492,3,7,12,6,0,3,0,0,0,32,8,3,0,3,10,5,0,0,0,28,13,9,16,8,12,6,0,0,0,60,109,134,291,322,337,261,73,21,3,1550,65,19,22,25,41,105,219,130,52,674,11,8,23,29,22,34,26,27,27,211,184,161,334,381,402,398,316,176,79,2427,19,67,147,165,191,100,11,0,0,706,82,48,100,125,137,114,28,7,0,648,3,4,30,17,16,13,8,0,0,92,3,3,0,5,7,4,0,3,0,29,107,126,278,317,355,232,48,4,0,1472,5,3,4,0,4,3,0,0,0,17,9,3,5,7,9,0,0,0,0,28,14,4,9,9,12,3,0,0,0,49
101061542,45,124,314,580,681,426,146,31,4,2350,92,52,38,66,99,111,96,26,10,583,6,7,10,18,32,14,13,3,0,107,12,4,11,17,20,6,10,3,3,79,149,190,368,673,831,561,262,63,13,3124,10,9,9,5,14,8,0,0,0,56,18,3,0,0,4,7,0,0,0,35,21,10,16,9,19,12,4,0,0,90,174,202,382,683,852,575,265,62,13,3210,181,21,26,39,66,215,316,133,33,1030,19,18,24,50,52,66,36,22,3,296,374,242,439,772,974,858,611,221,56,4540,17,92,199,385,474,254,60,11,3,1493,136,76,127,279,261,215,82,15,0,1183,7,3,39,32,33,25,16,3,0,158,10,10,5,14,14,6,3,0,0,59,172,178,360,707,779,503,161,28,4,2894,0,7,3,8,5,4,0,0,0,33,20,4,4,10,10,9,0,0,0,51,21,11,12,23,16,13,0,0,0,83
101061543,64,137,299,377,378,252,71,13,0,1597,61,33,89,64,59,94,50,14,0,465,0,3,4,20,14,19,9,0,0,68,3,6,13,8,13,6,4,3,0,60,132,188,403,472,464,368,135,32,0,2190,12,20,16,35,13,17,0,0,0,116,7,7,8,9,3,5,0,0,0,38,21,22,23,41,16,23,3,0,0,149,151,210,432,509,478,397,138,32,0,2342,165,31,38,78,85,173,410,260,84,1332,22,21,42,32,45,34,54,30,11,288,337,257,511,619,612,608,600,320,99,3958,25,88,155,171,224,136,23,0,0,829,110,69,152,234,237,182,42,5,0,1039,7,7,16,14,14,26,3,0,0,84,4,8,3,4,11,0,3,3,0,44,154,178,327,425,480,346,77,12,0,2000,11,8,15,23,5,10,0,0,0,65,10,6,7,12,11,8,0,0,0,61,23,17,28,34,20,12,0,0,0,125
101061544,41,89,192,245,299,286,113,17,4,1296,36,18,24,30,60,69,38,18,0,292,0,4,0,4,14,11,10,3,0,48,4,9,7,3,9,7,4,0,0,52,82,117,222,286,388,381,164,45,11,1686,12,7,12,11,19,15,0,0,0,69,5,3,0,0,0,4,3,0,0,19,17,9,14,14,20,16,4,0,0,85,97,125,236,297,405,395,165,41,11,1772,103,17,15,38,85,172,369,181,41,1019,11,8,8,23,27,49,46,30,21,229,206,153,262,355,512,613,582,252,72,3020,17,55,102,106,197,133,49,16,0,670,44,42,74,132,164,144,64,13,3,675,0,3,16,5,8,14,4,0,0,52,3,3,4,3,6,0,3,0,0,31,66,103,193,252,378,291,117,25,3,1423,0,10,5,9,10,0,0,0,0,33,10,9,8,6,3,9,0,0,0,37,6,12,15,14,15,10,0,0,0,70
102011028,30,94,213,326,427,242,44,3,0,1386,86,54,39,47,69,66,50,11,0,410,8,0,7,7,8,23,6,0,0,58,3,7,7,6,4,4,5,0,0,34,123,157,264,388,503,328,101,15,0,1883,4,12,18,10,12,16,0,0,0,68,19,8,3,3,5,4,0,0,0,46,26,20,18,8,11,18,0,0,0,114,154,177,284,398,518,351,105,13,0,1999,125,20,21,20,30,111,244,124,35,733,11,11,16,23,26,24,11,12,0,130,289,211,323,435,573,484,363,144,39,2858,17,43,112,150,234,119,12,0,0,692,125,56,91,242,250,172,34,3,0,977,4,5,20,24,4,11,0,0,0,63,0,0,0,5,3,3,0,0,0,14,143,105,221,417,494,310,50,5,0,1742,3,3,5,8,8,5,0,0,0,35,14,8,7,6,16,7,0,0,0,61,21,12,10,19,25,10,0,0,0,96
102011029,49,109,249,411,473,363,74,8,0,1726,85,73,48,76,89,125,89,10,0,600,3,0,10,12,21,22,12,0,0,85,4,0,3,8,4,4,3,3,0,39,140,191,313,503,586,516,176,19,0,2441,3,10,12,8,17,14,3,0,0,77,16,11,0,0,4,6,4,0,0,49,23,19,14,10,22,22,12,0,0,126,167,211,327,515,611,533,188,19,0,2572,160,36,33,39,69,213,552,317,99,1521,7,8,9,25,35,35,36,26,7,183,327,250,373,577,708,784,778,362,113,4279,15,81,152,186,260,202,27,0,0,922,133,74,132,263,307,254,64,4,5,1242,6,3,27,15,17,35,9,0,0,115,0,0,0,4,7,4,0,3,0,25,160,163,310,473,592,493,103,7,4,2301,6,7,4,3,11,11,0,0,0,37,16,10,6,11,4,12,3,0,0,57,20,10,8,13,20,19,3,0,0,99
102011030,27,54,134,172,263,200,63,14,0,926,20,27,16,32,53,44,33,7,0,238,0,0,4,3,10,13,5,0,0,32,3,0,3,3,11,5,0,4,0,40,53,82,161,210,331,260,102,26,3,1238,0,4,6,11,3,14,0,0,0,37,4,0,0,0,0,3,3,0,0,12,4,4,9,11,7,12,3,0,0,49,59,84,171,221,340,274,104,26,3,1281,81,14,24,28,41,91,195,100,27,596,13,14,25,27,42,36,40,15,0,209,156,105,217,275,423,401,334,145,32,2090,15,44,89,69,157,94,27,0,0,508,35,35,48,89,110,97,34,3,0,448,0,3,10,7,3,7,3,3,0,42,0,3,0,0,5,3,3,0,0,16,58,80,151,170,275,205,71,5,3,1010,0,0,3,0,4,3,0,0,0,9,7,3,5,3,3,5,0,0,0,33,7,3,8,4,9,7,0,0,0,39
102011031,24,117,364,493,564,435,59,7,3,2063,130,94,65,55,86,100,83,11,0,626,8,3,4,8,13,18,7,0,0,64,0,7,13,5,12,8,3,0,0,53,159,224,448,572,679,567,147,21,3,2812,14,23,25,8,16,11,0,0,0,97,30,9,0,4,10,6,0,0,0,63,39,33,25,8,22,26,4,0,0,162,206,253,473,581,708,590,149,21,3,2974,204,46,61,58,100,231,594,481,287,2053,11,13,25,27,39,47,32,66,43,298,418,314,554,663,847,865,773,563,331,5328,22,93,198,226,368,234,28,0,0,1160,180,134,176,294,329,295,94,3,0,1504,9,9,38,29,19,8,6,3,0,109,3,3,6,5,10,3,3,3,0,36,211,236,412,551,719,543,125,8,4,2811,10,4,9,9,9,9,0,0,0,48,27,10,12,18,22,4,3,0,0,101,39,16,22,35,25,14,3,0,0,146
102011032,30,245,905,785,719,480,93,9,0,3271,112,128,198,116,143,146,85,18,0,947,10,10,25,20,16,21,6,0,0,110,0,9,17,23,12,14,0,0,0,74,150,389,1146,946,886,665,190,22,4,4397,27,39,62,51,51,41,0,0,0,270,36,24,15,8,6,10,8,0,0,107,61,57,73,51,61,57,10,0,0,380,214,452,1217,1002,954,718,197,23,4,4780,238,103,123,121,175,334,551,355,176,2177,28,34,100,81,94,84,63,40,20,545,473,594,1447,1202,1225,1134,820,422,193,7503,35,199,566,386,449,304,45,0,0,1987,149,173,360,388,380,325,84,16,0,1883,11,11,70,37,23,18,11,0,0,179,3,6,15,6,13,7,3,0,0,55,194,392,1007,818,870,661,142,20,0,4104,10,30,31,33,32,12,0,0,0,151,43,20,29,34,18,16,3,0,0,159,51,55,57,62,50,33,3,0,0,307
102011033,28,121,249,349,361,192,23,0,0,1325,64,51,23,31,49,55,16,9,0,301,3,4,9,6,10,5,0,0,0,34,3,3,3,8,3,3,0,0,0,24,103,185,285,396,416,250,42,9,0,1683,6,17,18,8,4,15,0,0,0,66,16,4,8,0,0,8,0,0,0,39,25,22,25,10,8,15,0,0,0,106,124,207,309,399,424,269,42,9,0,1792,144,49,57,49,29,70,110,77,23,606,38,14,12,19,15,28,8,3,0,130,298,272,375,468,476,362,163,90,18,2526,14,63,130,163,204,112,7,0,0,696,94,60,95,169,170,95,21,0,0,703,8,3,28,13,3,5,0,0,0,58,0,0,3,4,3,0,0,0,0,17,121,126,256,347,378,206,34,0,0,1475,9,14,7,0,4,4,0,0,0,48,24,3,7,8,11,6,0,0,0,60,30,18,12,8,14,12,3,0,0,104
102011034,25,89,223,270,276,187,19,0,0,1091,45,53,44,45,39,54,34,3,0,313,3,3,4,6,17,13,3,0,0,51,3,3,7,9,7,0,0,0,0,28,77,149,279,325,327,259,52,7,0,1481,7,6,15,10,9,5,0,0,0,50,28,12,3,0,0,3,5,0,0,50,30,18,14,10,7,6,4,0,0,93,107,167,297,336,334,274,58,7,0,1577,90,21,24,35,44,110,296,244,162,1023,3,4,17,14,14,10,24,24,19,123,203,192,331,382,390,389,378,275,178,2724,7,60,107,120,178,117,14,0,0,597,89,61,98,174,159,135,37,0,0,762,0,3,22,9,11,14,5,0,0,68,3,0,4,10,9,3,0,0,0,32,105,134,232,320,354,264,52,0,3,1464,7,4,7,5,13,3,0,0,0,41,14,0,6,7,10,13,0,0,0,52,22,9,16,13,22,11,0,0,0,92
102011035,31,78,274,335,307,235,29,0,0,1287,63,51,53,32,46,57,23,6,0,334,4,4,8,6,9,14,5,0,0,52,3,6,0,9,6,3,0,0,0,35,102,144,336,387,364,308,62,9,0,1713,12,12,12,5,15,5,4,0,0,59,16,3,6,3,0,8,0,0,0,37,24,10,25,9,12,9,3,0,0,96,132,157,353,398,382,321,66,9,0,1809,98,40,39,26,45,79,220,77,35,656,12,10,10,18,19,10,7,14,3,107,241,202,406,440,438,407,297,98,38,2565,17,57,144,154,188,124,14,0,0,689,85,89,114,158,181,151,28,0,0,810,5,4,16,13,14,12,0,0,0,66,0,0,0,3,7,0,0,0,0,16,109,152,275,326,392,285,45,5,0,1582,10,5,15,6,8,6,0,0,0,51,18,13,8,10,7,3,0,0,0,51,22,19,17,18,11,14,0,0,0,105
102011036,40,105,289,390,398,294,29,0,0,1555,81,64,49,46,57,76,35,4,0,416,3,4,7,5,11,9,0,0,0,47,3,3,8,9,13,3,0,0,0,38,135,176,353,449,478,392,72,4,0,2056,9,18,13,7,21,4,0,0,0,84,23,4,0,3,3,7,0,3,0,47,34,25,13,10,23,14,0,3,0,130,166,204,372,461,497,403,71,3,0,2185,119,27,33,32,56,103,234,114,65,784,10,8,24,27,24,13,14,5,3,125,297,240,427,516,582,519,314,127,67,3095,16,84,139,183,225,161,9,0,0,824,128,79,125,201,225,140,20,0,0,926,6,3,27,16,18,13,0,0,0,82,3,3,10,3,3,3,4,0,0,25,156,171,299,399,470,322,34,0,0,1853,4,7,6,4,13,0,0,0,0,38,18,7,11,8,9,12,0,3,0,75,21,22,23,15,20,13,0,3,0,114
