SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
108041164,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,22,0,26,..,0,0,0,0,0,..,26,0,26,0,26,..,4,0,4,0,4,..,56,0,57,0,54,..,13,3,19,0,19,..,0,0,0,0,0,..,12,0,11,0,11,..,7,0,7,0,7,..,21,8,24,0,24,..,70,9,83,4,88,..,364,63,427,6,432,..,33,0,36,602,635,8218,395,61,462,607,9281,15351,..,..,..,..,15351,..,25,0,25,0,25,..,11,3,10,0,10,..,3,0,3,0,3,..,15,5,18,0,21,..,34,25,55,0,54,..,0,0,0,0,0,..,53,29,76,4,83,..,6,3,11,0,11,..,29,0,29,0,29,..,37,0,39,0,39,..,39,3,43,0,44
108041165,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,60,3,63,0,63,..,3,0,3,241,250,2263,60,3,61,241,2575,4656,..,..,..,..,4656,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,6,0,6,..,26,0,26,0,26
108041166,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,14,0,14,0,14,..,9,0,9,0,9,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,21,0,26,..,107,9,112,0,113,..,16,0,16,332,353,5329,124,9,132,334,5801,10251,..,..,..,..,10251,..,4,0,4,0,4,..,5,0,5,0,5,..,8,0,8,0,8,..,5,3,6,0,5,..,4,3,3,0,3,..,0,0,0,0,0,..,8,4,16,0,17,..,0,0,0,0,0,..,14,0,14,0,14,..,8,0,8,0,8,..,15,0,15,0,15
108051167,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,14,0,14,..,51,7,51,0,51,..,8,0,8,178,186,2311,61,7,67,178,2553,4595,..,..,..,..,4595,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,13,0,13,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,8,0,8,0,8
108051168,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,20,0,20,0,20,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,22,0,23,..,157,11,166,5,167,..,20,0,20,276,294,4964,172,11,183,279,5425,9682,..,..,..,..,9682,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,8,5,15,0,15,..,8,0,8,0,8,..,0,0,0,0,0,..,17,5,15,0,15,..,6,0,7,0,7,..,21,0,21,0,21,..,10,0,14,0,14,..,27,3,29,3,33
108051169,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,5,0,5,0,5,..,20,0,20,0,20,..,3,0,3,0,3,..,43,0,43,0,43,..,12,0,15,0,15,..,3,0,3,0,3,..,11,3,14,0,17,..,0,0,0,0,0,..,4,3,11,0,10,..,71,17,83,6,90,..,293,51,347,12,357,..,20,0,18,730,748,9555,314,48,360,746,10666,18349,..,..,..,..,18349,..,9,0,9,0,9,..,30,0,28,0,29,..,28,0,28,4,30,..,13,4,20,0,20,..,30,14,46,0,46,..,0,0,3,0,0,..,44,23,62,0,61,..,3,0,3,0,0,..,20,0,20,0,20,..,12,0,12,0,12,..,33,0,33,0,33
108051170,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,19,0,21,0,21,..,0,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,12,4,15,0,15,..,88,7,97,5,106,..,15,0,17,474,486,5539,107,12,112,481,6126,11256,..,..,..,..,11256,..,5,0,5,0,5,..,5,0,5,0,7,..,3,0,3,0,3,..,4,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,3,0,7,..,3,0,3,0,3,..,15,0,15,0,15,..,4,0,4,0,4,..,35,0,35,3,38
108051171,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,14,0,14,..,57,6,63,0,63,..,9,0,9,179,186,2574,63,6,69,179,2821,4922,..,..,..,..,4922,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,9,0,9,..,7,4,11,0,11,..,0,0,0,0,0,..,8,3,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,8,0,8
109011172,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,4,0,4,..,13,0,13,0,13,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,29,0,29,0,29,..,16,0,19,0,19,..,4,0,4,0,4,..,8,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,91,18,110,0,109,..,366,41,406,4,406,..,10,0,14,360,374,7032,371,38,416,362,7812,13547,..,..,..,..,13547,..,20,0,20,0,20,..,14,3,13,0,13,..,16,0,16,0,16,..,12,4,20,0,20,..,30,3,35,0,35,..,0,0,0,0,0,..,50,14,60,0,60,..,8,0,8,0,8,..,13,0,13,0,13,..,17,0,17,0,17,..,39,3,46,0,46
109011173,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,29,0,29,0,29,..,10,3,8,0,8,..,4,0,4,0,4,..,13,3,19,0,19,..,0,0,0,0,0,..,4,4,6,0,8,..,48,11,60,0,60,..,249,84,333,7,336,..,13,0,13,393,403,4299,262,84,344,400,5036,8403,..,..,..,..,8403,..,5,0,5,0,9,..,15,5,21,0,20,..,3,0,3,0,5,..,3,0,8,0,8,..,28,12,43,0,43,..,3,0,3,0,3,..,30,13,46,0,46,..,8,0,8,0,8,..,22,0,22,0,22,..,5,0,5,0,5,..,8,0,8,0,14
109011174,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,12,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,19,0,19,0,19,..,4,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,50,12,64,0,64,..,310,53,366,4,364,..,18,4,17,406,427,4557,324,51,383,407,5346,8730,..,..,..,..,8730,..,13,0,13,0,13,..,22,0,22,0,22,..,0,3,8,0,8,..,15,0,22,3,22,..,30,14,47,0,47,..,0,0,0,0,0,..,48,20,70,3,66,..,3,0,3,0,3,..,11,0,11,0,11,..,22,0,22,0,22,..,32,0,33,0,33
109011175,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,22,3,19,0,23,..,107,11,114,0,119,..,13,0,13,356,367,5317,120,11,124,356,5802,10661,..,..,..,..,10661,..,0,0,0,0,0,..,8,3,11,0,11,..,7,0,7,0,7,..,0,0,3,0,3,..,9,3,8,0,8,..,0,0,0,0,0,..,5,6,15,0,15,..,8,0,5,0,5,..,24,0,24,0,19,..,12,3,13,0,13,..,32,0,36,0,33
109011176,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,30,0,30,0,30,..,3,0,3,0,3,..,37,0,37,0,37,..,7,0,10,0,10,..,79,0,82,0,79,..,9,0,9,0,9,..,3,0,3,0,3,..,10,0,13,0,13,..,0,0,0,0,0,..,8,0,3,0,8,..,64,20,87,0,88,..,504,175,680,10,687,..,24,5,25,499,526,6294,532,176,710,504,7512,12125,..,..,..,..,12125,..,4,0,0,0,0,..,18,3,25,0,25,..,12,0,12,0,12,..,11,3,17,0,17,..,15,17,32,0,32,..,0,0,0,0,0,..,25,22,50,0,50,..,20,5,21,0,21,..,19,0,25,0,23,..,9,0,10,0,10,..,40,7,46,0,44
109021177,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,51,3,53,3,55,..,8,0,8,161,168,1242,64,3,64,166,1474,2504,..,..,..,..,2504,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,3,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0
109021178,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,87,11,94,3,98,..,14,0,14,286,304,2539,99,11,106,293,2939,5149,..,..,..,..,5149,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,38,0,40,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,7,0,7,0,7,..,4,0,4,0,4,..,3,0,3,0,3
109021179,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,21,3,22,..,89,12,102,3,105,..,4,0,4,187,193,1399,94,12,105,193,1703,2985,..,..,..,..,2985,..,0,0,0,0,0,..,4,0,9,0,9,..,0,0,0,0,0,..,3,7,4,0,4,..,5,6,14,0,14,..,0,0,0,0,0,..,10,7,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
109031180,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,12,0,12,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,5,3,0,3,..,58,13,64,0,70,..,6,0,6,200,205,2535,61,13,73,198,2804,4958,..,..,..,..,4958,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,9,3,12,0,12,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,10,0,10,0,10
109031181,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,14,0,14,..,49,6,57,0,57,..,14,0,13,281,294,2983,61,5,71,281,3338,6036,..,..,..,..,6036,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0
109031182,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,24,0,22,..,101,32,129,0,127,..,7,0,7,339,344,3378,107,32,140,339,3856,6492,..,..,..,..,6492,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,13,0,13,..,10,42,58,0,58,..,0,0,0,0,0,..,30,50,75,0,75,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5
109031183,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,53,3,56,0,56,..,12,0,12,288,301,2921,60,3,69,288,3277,6011,..,..,..,..,6011,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,8,0,7,0,7,..,3,0,3,0,3,..,10,4,14,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3
109031184,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,11,3,15,..,67,7,72,3,79,..,5,0,5,193,196,2733,74,7,81,198,3013,5305,..,..,..,..,5305,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3
109031185,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,6,3,10,0,10,..,8,0,7,0,7,..,22,0,28,0,28,..,9,0,11,0,11,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,34,4,37,0,37,..,138,14,155,3,156,..,5,0,12,492,497,4183,147,15,162,491,4840,8426,..,..,..,..,8426,..,3,0,3,0,3,..,16,0,16,0,16,..,6,0,6,0,6,..,18,3,18,0,18,..,5,6,15,0,19,..,0,0,0,0,0,..,27,9,34,0,39,..,3,0,3,0,3,..,11,0,11,3,15,..,8,0,8,0,8,..,15,0,15,0,19
110011186,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,16,5,18,0,18,..,5,0,9,0,9,..,10,0,10,0,10,..,0,0,0,0,0,..,7,0,5,0,5,..,26,0,26,0,29,..,16,0,16,0,16,..,40,3,44,0,45,..,13,0,13,0,13,..,88,4,90,3,94,..,27,3,31,0,31,..,9,0,9,0,9,..,18,3,23,0,23,..,0,0,0,0,0,..,20,10,34,0,34,..,156,18,174,11,182,..,948,153,1098,17,1113,..,27,0,29,865,897,10192,974,153,1128,880,12209,19446,..,..,..,..,19446,..,16,0,16,0,16,..,230,71,305,4,307,..,19,0,15,0,15,..,49,12,62,0,61,..,194,86,279,0,278,..,25,10,39,0,39,..,268,108,376,3,380,..,3,0,3,0,3,..,19,0,19,0,19,..,57,4,63,3,68,..,77,0,81,0,81
110011187,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,13,0,13,..,55,16,67,0,67,..,3,0,3,143,148,2005,54,16,71,143,2218,4062,..,..,..,..,4062,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,19,14,33,3,31,..,0,0,0,0,0,..,21,17,40,3,42,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21
110011188,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,57,3,58,0,56,..,4,0,4,193,196,2844,63,3,66,191,3098,5521,..,..,..,..,5521,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,13,0,13,0,13
110011189,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,13,..,22,0,22,0,22,..,7,0,7,173,181,1400,29,0,26,173,1611,2819,..,..,..,..,2819,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
