SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
112021244,3,10,19,4,0,17,48,0,4,0,3,0,0,11,17,67,18,6,14,3,126,111,55,48,31,13,5,258,85,26,42,7,4,3,171,235,28,87,8,11,0,367,307,4,76,4,19,0,402,39,0,12,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10,9,5,0,49,808,210,315,68,66,27,1501
112021245,0,0,35,3,8,30,74,0,0,9,0,0,0,10,5,3,27,0,3,3,40,19,7,34,10,5,0,76,19,0,27,0,0,0,55,35,0,39,0,10,4,88,35,0,36,0,0,0,72,10,0,3,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,8,3,20,136,9,233,13,30,37,461
112021246,0,9,6,3,4,8,32,0,11,0,9,0,0,15,7,99,18,6,0,0,131,20,44,27,15,3,7,120,37,25,33,20,0,0,124,196,19,52,12,0,0,279,299,14,98,4,5,4,424,205,0,53,0,0,0,262,38,0,5,0,0,0,42,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,11,3,0,3,48,817,251,309,73,21,18,1490
112021247,0,3,29,5,5,32,77,0,0,4,0,0,0,4,14,19,24,3,3,3,59,51,6,51,0,3,5,115,37,3,41,0,3,0,88,89,0,53,0,7,0,157,65,4,28,0,3,3,97,16,0,4,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,3,17,268,44,248,13,30,40,645
112021248,3,7,18,3,3,18,50,6,14,0,3,3,0,27,40,77,25,24,18,3,187,170,49,51,46,39,0,360,127,15,56,4,14,0,216,254,11,105,3,14,0,396,408,8,191,3,6,0,622,195,3,73,0,7,3,284,9,0,13,0,4,0,26,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,8,14,3,6,4,52,1218,202,561,99,120,31,2238
112021249,0,0,61,7,4,53,129,0,0,6,0,0,0,10,0,0,41,0,4,0,56,14,0,59,0,7,0,80,12,0,54,3,0,0,80,39,0,90,0,0,0,126,104,0,122,0,9,0,236,72,5,63,0,5,0,147,26,0,19,0,0,0,43,9,0,8,0,0,0,15,6,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,26,0,6,0,41,287,14,565,14,33,58,965
112031250,0,3,11,0,0,17,41,0,3,0,0,0,0,3,0,36,15,0,11,0,66,14,24,17,7,34,0,92,12,7,20,0,20,3,64,40,6,25,3,12,0,87,158,4,63,0,10,0,240,290,5,56,0,8,3,366,174,0,47,0,0,0,225,92,0,18,0,0,0,106,55,0,15,0,0,0,72,23,0,3,0,0,0,30,11,0,0,0,0,0,14,3,0,3,0,0,0,9,16,9,7,0,3,3,38,890,105,309,15,107,30,1454
112031251,3,0,10,0,5,13,33,0,0,3,0,0,0,3,4,63,0,3,3,0,80,29,32,37,10,15,3,121,38,15,32,3,5,0,88,86,15,33,3,0,0,139,134,9,69,0,5,4,220,186,0,62,0,3,0,263,42,0,14,0,3,0,59,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,0,6,3,34,541,144,276,14,40,26,1040
112031252,0,0,49,0,3,36,87,0,0,3,0,0,0,4,3,0,25,0,3,0,32,13,0,32,0,15,0,56,9,0,44,3,3,0,55,19,0,48,0,3,0,71,56,0,77,3,4,0,139,73,0,54,0,8,0,129,44,0,13,0,0,0,57,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,4,0,25,223,0,359,10,47,38,676
112031253,0,0,17,0,7,12,40,0,6,0,0,0,0,3,0,29,4,0,3,0,42,3,17,23,3,10,0,54,11,4,26,0,0,0,41,22,3,38,0,3,3,74,144,3,61,3,0,0,220,326,3,103,0,6,0,449,158,0,50,0,3,0,207,51,0,13,0,0,0,66,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,0,16,3,3,5,41,742,65,365,12,47,24,1244
112031254,0,13,22,0,0,30,61,0,6,0,10,0,0,18,3,96,20,3,3,3,130,40,38,30,9,0,0,114,19,21,57,0,14,0,112,178,6,80,0,21,3,294,510,11,182,5,26,4,743,446,4,151,11,19,5,627,174,0,65,0,4,0,247,38,0,11,0,0,0,46,15,0,8,0,0,0,21,6,0,3,0,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,3,17,8,30,5,3,12,74,1456,203,649,43,102,61,2504
112031550,0,5,14,0,0,15,36,0,4,0,3,0,4,13,0,63,6,0,0,3,70,3,31,29,11,3,0,77,9,18,18,0,0,0,38,15,5,28,9,3,0,58,138,7,72,4,4,3,235,290,8,95,0,4,0,398,158,3,30,0,0,0,200,47,0,9,0,0,0,57,12,0,0,0,0,0,12,0,0,4,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,11,21,3,0,0,47,690,153,333,34,21,27,1250
112031551,0,0,0,0,0,3,7,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,3,0,0,0,5,7,0,4,0,0,0,5,8,0,9,0,0,0,20,26,0,3,0,0,0,29,11,0,3,0,0,0,18,4,0,3,0,0,0,12,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,71,0,47,0,3,4,127
112031552,0,3,10,0,3,7,23,0,4,0,0,0,0,3,0,95,5,3,9,0,114,5,38,10,14,15,3,81,5,19,9,0,4,3,45,27,18,22,5,11,0,75,145,14,59,0,11,0,232,228,3,116,10,30,0,393,64,0,21,0,0,0,86,5,0,4,0,3,0,14,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,16,14,0,3,0,37,491,226,264,38,85,13,1119
113011256,0,11,34,4,16,12,84,4,21,3,3,3,0,32,53,85,32,7,12,0,195,280,96,58,22,38,10,499,147,27,56,3,16,0,252,329,31,78,0,18,4,460,319,3,70,0,14,0,411,209,0,26,0,3,0,244,14,3,3,0,0,0,25,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,8,3,3,6,62,1390,298,371,44,130,37,2270
113011257,0,7,87,12,126,75,304,4,3,6,0,16,0,30,17,4,96,17,25,0,160,75,12,143,7,46,0,285,42,3,70,0,21,6,145,67,3,55,0,10,4,142,40,0,22,0,4,0,62,6,0,7,0,0,0,11,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,3,31,0,45,0,94,264,37,527,30,298,89,1252
113011258,0,4,15,3,20,25,67,8,4,3,0,3,0,15,53,43,31,6,8,0,144,144,29,64,3,8,5,263,86,5,46,3,7,0,146,133,14,59,0,4,0,209,99,0,21,0,4,3,132,16,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,3,3,0,23,549,112,265,13,59,39,1034
113011259,5,0,29,3,21,18,73,0,3,8,0,6,0,19,20,16,36,3,8,3,91,86,19,54,0,12,0,178,34,3,26,0,5,0,68,52,0,23,0,0,0,77,14,0,7,0,0,0,20,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,0,3,3,32,220,50,210,9,56,29,568
113021260,0,0,10,0,14,12,45,0,0,4,3,0,0,11,4,3,26,0,9,0,43,29,8,51,0,9,0,99,12,0,19,0,3,0,32,16,0,14,0,0,0,29,12,0,0,0,5,0,24,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,0,4,0,14,89,18,136,3,46,19,301
113021261,0,9,8,8,6,6,40,0,8,4,0,3,0,17,17,39,17,3,7,4,78,86,39,26,0,10,0,164,65,25,28,0,4,0,124,94,9,25,0,4,0,127,92,3,19,0,0,0,119,25,4,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,19,390,129,139,18,28,13,715
113021262,3,0,27,0,22,20,70,0,0,5,3,0,0,9,14,4,34,0,7,3,59,28,8,24,5,3,0,77,3,0,11,0,3,0,20,18,0,6,0,0,0,28,11,0,7,0,0,0,21,7,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,3,0,20,97,20,128,10,38,26,318
113031263,3,13,20,3,19,27,87,3,9,8,0,0,0,16,38,58,36,0,4,0,131,60,43,30,0,4,0,137,46,17,29,0,0,0,93,102,8,38,0,4,0,152,48,0,16,0,3,0,70,6,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,14,0,11,0,33,305,154,196,3,45,28,737
113031264,3,3,26,0,16,29,76,0,0,4,0,3,0,6,11,8,24,0,4,0,47,24,8,19,0,3,0,62,23,0,20,0,3,0,47,29,0,9,0,4,0,37,4,0,10,0,0,0,17,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,17,100,24,116,0,40,28,316
113031265,3,4,18,0,9,19,57,3,0,6,12,0,0,16,17,15,15,3,3,0,60,35,16,31,0,0,0,75,37,4,25,0,3,0,68,77,0,18,0,0,0,94,57,0,10,0,0,0,68,16,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,3,3,23,241,46,135,15,24,24,477
113031266,4,6,51,13,20,24,114,0,6,15,5,0,0,26,25,26,46,5,10,3,113,57,16,48,7,5,0,130,35,3,22,0,3,0,63,75,0,22,0,3,0,98,26,3,13,0,0,0,38,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,3,0,16,225,57,220,32,43,33,599
113031267,0,7,18,4,0,11,43,0,12,3,0,0,0,15,15,42,18,5,0,0,81,176,29,29,7,8,8,261,71,11,21,0,0,0,109,146,15,52,0,15,0,231,367,13,93,0,17,0,482,232,3,35,0,6,0,280,48,0,11,0,0,0,57,6,0,0,0,3,0,11,0,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,5,5,3,3,0,39,1077,140,299,24,47,22,1615
113031268,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,0,0,15,0,0,5,0,0,0,10,7,0,3,0,0,0,10,20,0,3,0,11,0,31,64,0,21,0,4,0,93,104,0,15,0,0,0,122,45,0,7,0,0,0,49,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,251,0,67,4,21,0,348
113031269,6,26,15,0,8,14,69,3,27,0,4,0,0,38,14,187,16,17,3,5,244,168,103,44,14,3,3,336,57,39,45,4,7,0,151,212,42,85,3,87,4,430,599,22,133,0,36,5,798,360,6,41,0,7,0,417,57,0,10,0,0,0,68,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,24,12,3,9,6,74,1505,486,405,42,165,41,2642
113031270,3,27,18,5,7,10,64,3,22,0,13,0,0,45,25,160,20,4,6,3,215,194,82,44,10,7,5,343,165,28,37,3,5,7,251,326,39,73,3,38,4,486,453,3,74,0,12,0,545,165,0,46,0,0,0,221,38,0,12,0,0,0,51,4,0,5,0,3,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,17,15,9,5,0,62,1411,383,339,47,90,29,2301
113031271,0,3,66,0,38,52,165,3,10,12,3,0,0,29,18,4,40,5,9,0,75,57,4,86,0,12,0,157,32,3,63,0,11,0,113,80,6,52,0,42,0,174,102,0,50,0,8,0,163,63,0,17,0,0,0,87,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,19,0,15,3,47,372,29,413,15,139,64,1021
114011272,3,0,20,0,9,28,61,0,3,0,5,3,0,13,0,17,3,0,10,0,33,8,0,15,0,14,0,42,12,0,15,0,4,0,30,29,0,21,0,0,0,47,66,0,32,0,4,3,102,99,3,31,0,10,0,138,32,0,15,0,3,0,52,14,0,3,0,0,0,16,11,0,5,0,0,0,18,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,3,5,3,18,282,20,169,10,58,36,578
114011273,3,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,9,5,0,5,0,0,0,14,20,0,15,0,0,0,31,85,0,16,0,10,0,105,95,0,18,0,0,0,113,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,12,226,4,59,3,12,4,312
114011274,0,0,14,0,0,7,23,0,0,3,5,0,0,10,3,0,3,8,9,3,28,19,0,18,3,7,0,50,13,0,19,0,3,0,39,52,3,31,0,0,0,81,93,0,36,0,0,0,134,82,0,18,0,0,0,93,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,273,3,155,19,14,14,474
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,5,0,3,11,21,0,0,0,0,0,0,0,5,19,9,0,0,0,32,10,0,5,0,3,0,21,27,0,5,0,0,0,34,44,0,16,0,8,0,65,83,0,17,0,10,0,114,98,0,23,0,5,0,116,40,0,9,0,0,0,45,5,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,3,0,12,321,25,93,3,33,9,488
114011277,3,8,20,0,3,16,44,0,15,0,3,0,0,15,4,84,13,8,4,0,110,55,67,37,30,9,0,191,54,21,27,16,4,0,121,140,37,57,6,44,0,286,303,21,85,15,30,3,456,201,7,44,4,9,3,260,32,0,8,0,0,0,41,8,0,3,0,0,0,10,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,19,13,3,4,0,54,816,275,302,80,103,25,1605
114011278,3,28,21,0,6,12,73,3,28,3,4,3,0,43,8,224,23,13,12,0,286,132,157,35,22,15,8,377,73,65,31,16,16,4,197,127,101,46,20,110,4,400,455,64,108,6,23,4,658,379,9,54,4,7,3,460,33,0,4,0,3,0,43,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,20,35,18,7,5,3,92,1238,717,349,89,199,34,2630
114011279,0,0,20,0,0,12,33,3,0,3,8,0,0,11,3,0,11,3,3,0,18,17,5,18,6,10,0,63,32,4,37,0,6,0,72,175,9,69,3,38,0,298,380,8,74,0,5,6,474,163,0,16,0,4,0,182,12,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,6,4,40,810,26,272,20,73,29,1222
114011280,0,0,7,0,6,11,26,0,0,0,0,0,0,3,0,0,3,0,4,0,12,8,4,13,0,3,0,34,21,3,11,0,8,3,44,51,0,29,0,0,3,86,63,0,22,0,6,0,87,30,0,5,0,0,0,37,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,16,178,12,102,6,39,23,351
114011281,0,0,8,0,3,6,22,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,6,0,0,0,6,3,0,10,0,0,0,9,3,0,10,0,0,0,18,7,0,7,0,0,0,14,9,0,3,0,0,0,14,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,26,0,68,0,7,17,110
114011282,0,3,22,0,0,22,47,0,4,0,0,3,0,11,3,3,20,0,3,3,36,21,81,35,30,3,0,168,26,22,43,9,4,0,101,101,25,65,4,6,0,208,347,27,109,8,6,4,496,229,7,68,0,3,3,312,21,0,3,0,0,0,28,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,7,14,0,5,3,32,759,186,383,57,36,35,1451
114011283,0,0,18,0,3,7,29,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,22,0,0,0,19,21,0,16,0,3,0,34,33,0,24,0,3,0,62,51,0,28,0,0,0,86,26,0,19,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,0,4,0,12,138,3,138,0,18,9,304
114021284,0,3,20,0,3,19,45,0,0,0,0,0,0,3,3,4,3,0,4,0,14,9,18,15,5,0,0,49,14,9,8,12,3,0,45,19,12,16,4,3,0,47,63,22,17,8,0,0,110,152,10,29,0,0,0,194,153,0,19,0,0,0,170,83,0,22,0,0,0,106,34,0,7,0,0,0,47,19,0,0,0,0,0,21,4,0,3,0,0,0,12,17,0,4,0,0,0,17,11,3,9,0,4,0,29,578,83,173,25,21,21,904
114021285,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,11,0,4,0,0,0,16,11,0,8,0,0,0,21,27,0,19,0,0,0,42,97,0,17,0,0,0,115,31,0,3,0,0,0,38,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,10,188,6,64,0,5,3,265
114021286,0,0,10,0,7,10,26,0,0,0,0,0,0,0,4,4,8,5,6,0,30,3,43,11,7,0,0,69,28,13,18,6,5,0,65,46,12,13,4,0,0,75,86,11,20,0,0,3,129,168,8,26,3,4,0,206,86,0,22,0,0,0,110,49,0,0,0,0,0,54,8,0,0,0,0,0,9,8,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,10,3,0,7,0,30,505,108,144,27,18,15,819
114021287,0,7,18,0,16,12,50,0,3,0,3,0,0,8,4,6,3,3,3,0,21,10,57,9,25,0,0,105,10,18,18,3,3,0,55,50,12,22,3,5,0,86,107,47,49,12,0,4,214,196,9,46,3,0,3,259,83,0,19,0,0,0,103,20,0,8,0,0,0,22,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,15,6,5,4,0,35,486,175,194,61,29,16,966
114021288,0,0,11,0,5,18,36,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,4,0,0,0,4,3,0,4,0,0,0,9,3,0,12,0,0,0,17,16,0,11,0,3,0,27,36,0,16,0,3,0,59,19,0,3,0,3,0,28,4,0,4,0,0,0,7,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,3,0,6,93,0,81,0,21,14,205
114021289,0,0,14,0,17,33,53,0,0,0,0,0,0,0,0,0,3,0,4,0,18,6,0,16,0,0,0,23,11,0,14,0,3,0,25,15,0,9,0,3,0,27,42,0,21,0,3,0,63,50,0,18,0,0,0,72,24,0,7,0,0,0,26,4,0,0,0,0,0,11,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,23,164,0,114,0,41,29,354
115011290,3,0,17,3,0,14,32,0,3,0,0,0,0,3,0,11,3,3,0,0,21,3,14,3,8,0,0,21,3,7,5,0,0,0,12,7,3,9,0,3,0,24,17,8,19,0,3,0,47,143,0,44,0,3,0,190,633,4,68,0,3,0,709,398,3,23,0,0,0,422,89,0,10,0,0,0,101,15,0,5,0,0,0,17,4,0,0,0,0,0,3,6,0,0,0,0,0,7,13,3,12,6,0,0,35,1335,53,215,24,15,13,1655
115011291,0,0,8,3,3,5,24,0,0,0,0,0,0,0,10,3,0,12,0,0,25,0,3,3,0,0,0,3,0,3,3,0,0,0,5,3,0,3,0,13,0,22,8,5,5,0,9,0,25,56,4,18,0,6,0,82,116,0,17,3,6,0,143,175,0,20,3,0,0,202,134,0,12,3,0,0,147,70,0,9,4,0,0,85,36,0,5,0,0,0,43,28,0,9,0,0,0,38,9,0,3,12,3,0,29,662,21,112,40,42,10,878
115011294,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,3,0,0,0,0,0,4,4,0,0,0,0,0,7,12,0,9,0,0,0,23,15,0,5,0,0,0,21,13,0,3,0,0,0,15,3,0,3,0,0,0,7,6,0,4,0,0,0,11,0,0,3,0,0,0,4,72,0,39,12,3,0,125
