SA2_MAINCODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
119041382,37,61,32,25,36,16,9,210,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,4,48,120,58,62,84,40,15,422,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,10,0,3,0,3,0,0,3,12,49,122,64,59,80,40,18,439,45,31,21,12,25,3,4,144,0,0,0,0,0,0,0,3,92,151,87,74,108,43,24,585
120011383,11,54,24,15,34,19,16,178,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,9,27,105,76,49,90,55,38,444,0,3,0,0,3,0,0,6,4,7,4,0,0,3,4,22,4,6,4,0,3,3,4,26,33,110,79,47,95,58,45,471,34,41,33,16,25,17,7,169,0,0,0,0,0,0,0,6,66,146,108,68,129,76,56,646
120011384,11,28,18,19,27,24,5,134,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,47,77,55,47,62,49,34,365,0,0,0,3,3,0,0,10,0,4,4,0,3,6,0,14,0,6,7,8,6,5,0,29,47,80,63,55,63,56,34,390,36,38,24,9,19,20,24,164,0,0,0,0,0,0,0,0,79,124,83,66,90,71,54,555
120011385,13,39,20,10,18,16,4,125,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,28,96,66,44,61,54,22,369,0,3,0,0,0,0,0,12,0,0,3,0,0,0,0,10,3,3,3,3,4,0,4,17,34,97,65,43,61,61,24,387,16,13,11,7,9,3,3,60,0,0,0,0,0,0,0,0,47,113,76,48,73,64,25,443
120011386,36,51,24,13,24,7,4,173,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,47,128,72,52,76,47,23,446,3,0,0,0,3,0,0,6,4,4,0,3,0,0,0,16,9,5,3,5,3,0,3,22,56,132,78,57,80,45,22,468,37,42,12,18,14,10,3,137,0,0,0,0,0,0,0,3,91,177,88,74,95,55,30,613
120021387,6,24,7,4,10,0,8,62,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,3,26,62,34,19,41,23,11,224,0,4,0,0,3,0,0,12,0,5,4,4,3,0,0,15,0,13,4,4,6,0,0,31,26,77,36,25,53,25,11,255,22,16,11,7,7,5,7,82,0,0,0,0,0,0,0,0,47,91,47,35,62,31,20,330
120021388,29,57,25,13,23,21,8,173,4,4,3,0,0,0,0,11,0,0,0,0,0,0,0,3,62,120,76,61,98,49,28,483,0,3,5,4,3,0,0,10,0,3,3,3,0,0,0,11,0,4,8,5,3,0,0,18,62,121,80,69,100,48,28,505,45,51,31,10,19,14,9,181,0,0,0,0,0,0,0,3,106,174,115,76,119,63,40,689
120021389,12,32,18,12,10,5,0,92,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,58,43,41,43,30,19,251,0,4,3,0,0,0,0,6,0,3,0,0,3,0,0,6,0,3,4,0,4,0,0,15,18,63,47,39,45,28,19,261,14,13,13,7,8,3,3,65,0,0,0,0,0,0,0,3,36,80,62,47,53,34,23,338
120031390,29,46,13,19,30,11,12,164,0,0,3,0,3,0,0,6,0,0,0,0,0,6,0,12,53,82,50,44,80,48,41,405,3,0,3,0,3,0,0,14,7,7,3,4,8,3,0,29,7,9,6,4,11,4,5,45,62,89,55,48,89,50,43,443,36,40,30,20,36,27,6,195,0,0,0,0,0,0,0,0,101,132,89,67,126,77,54,643
120031391,21,31,22,22,27,20,12,158,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,55,59,49,63,79,68,32,406,3,3,0,3,3,0,0,12,0,5,4,0,6,7,4,34,3,7,4,7,12,12,4,49,57,63,54,71,96,76,40,451,44,44,34,25,50,33,14,241,0,0,0,0,0,0,0,8,105,107,91,97,139,111,52,702
120031392,11,19,17,18,13,8,3,91,3,3,0,0,0,0,0,9,0,0,0,4,4,0,0,5,22,45,43,27,50,27,8,223,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,10,3,3,0,0,6,0,0,10,21,51,46,29,54,27,11,232,13,20,14,9,6,3,9,77,0,0,0,0,0,0,0,0,36,71,57,35,57,29,21,312
120031393,16,44,24,25,27,21,9,157,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,8,30,89,66,50,62,50,16,366,0,3,3,0,0,0,8,15,0,0,3,0,4,0,0,12,0,6,9,0,3,3,7,23,30,96,69,56,66,49,26,393,46,29,22,16,22,17,7,156,0,3,0,0,0,0,0,4,86,129,92,71,90,65,31,555
120031394,16,37,28,14,32,6,9,147,0,0,0,3,0,0,0,7,3,3,0,0,0,0,0,3,44,89,67,48,86,29,20,385,3,5,3,3,3,0,0,18,0,0,7,0,0,0,3,12,8,7,11,7,3,4,3,33,50,97,81,48,87,29,24,421,42,26,23,10,30,4,8,147,0,0,0,0,0,0,0,0,91,127,100,60,114,38,33,571
120031395,11,28,8,8,21,4,7,89,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,28,71,45,28,47,22,7,261,3,6,0,0,0,0,0,6,0,7,3,0,0,0,0,7,3,12,6,0,0,0,0,12,30,83,50,28,47,22,7,280,5,16,9,3,3,8,0,47,0,0,0,0,0,0,0,4,40,100,58,38,52,28,10,330
120031396,13,18,16,16,23,17,3,107,6,0,0,0,0,0,0,14,4,0,0,0,3,0,0,7,40,50,37,31,53,52,17,278,0,0,0,0,3,0,5,6,3,0,0,0,4,0,0,13,3,5,0,0,8,3,4,23,40,53,35,37,61,50,22,301,21,17,10,15,18,13,7,105,0,0,0,0,0,0,0,0,61,76,45,51,79,65,34,413
120031575,13,29,23,18,24,17,13,138,3,0,5,4,0,0,0,9,3,0,5,5,0,0,0,8,40,49,59,44,80,63,49,382,0,0,0,3,3,0,3,8,4,3,3,0,0,0,3,19,4,5,3,4,6,0,4,33,43,56,61,48,88,60,54,410,26,43,30,24,37,24,22,203,0,0,0,0,0,0,0,0,72,97,87,71,119,89,80,612
120031576,3,7,4,6,11,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9,11,21,17,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,15,7,11,21,17,7,91,3,7,6,6,7,0,0,36,0,0,0,0,0,0,0,0,13,26,14,17,26,20,9,130
121011398,17,34,21,19,24,21,13,155,3,3,0,0,0,4,0,11,0,0,0,0,3,0,0,5,66,119,77,59,92,70,51,519,0,3,7,0,4,4,0,19,3,5,4,3,4,0,0,15,3,10,10,3,9,3,0,34,70,123,84,56,98,75,51,556,45,83,52,53,62,63,35,385,0,3,3,0,0,0,0,3,115,207,135,109,159,134,87,945
121011399,8,25,20,9,21,16,4,93,3,0,0,0,0,0,0,7,0,3,3,0,0,0,0,8,36,73,57,41,69,41,23,343,0,0,9,4,3,0,0,15,0,0,0,0,0,4,0,3,3,0,9,4,5,3,4,26,38,73,66,45,73,49,27,372,24,35,20,12,10,20,13,132,0,0,0,0,0,0,0,0,66,111,88,60,82,65,33,501
121011400,17,36,26,17,39,22,14,170,9,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,50,101,71,56,102,74,42,495,0,0,3,3,0,3,0,7,0,0,3,3,3,0,0,13,0,4,8,4,3,3,0,18,51,107,76,64,104,73,42,515,22,21,11,10,10,10,3,95,0,0,0,0,0,0,0,0,70,129,92,74,117,91,47,609
121011401,11,17,8,6,11,3,3,49,4,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,29,40,27,17,35,21,19,185,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,29,46,27,17,35,22,24,190,10,5,6,4,4,0,3,34,0,0,0,0,0,0,0,0,38,51,32,20,39,22,25,228
121011402,14,34,42,26,35,24,9,183,4,3,3,0,0,0,0,12,0,0,0,0,3,0,0,7,34,98,88,62,94,58,28,469,0,3,0,0,3,3,0,12,0,0,0,3,0,0,0,4,0,4,3,3,5,3,0,19,32,104,97,68,100,64,29,485,11,31,25,22,34,30,16,162,0,0,0,0,0,0,0,0,43,135,121,88,130,88,46,653
121021403,10,43,21,20,30,9,7,138,0,3,0,0,0,0,0,10,0,0,3,3,3,0,0,15,24,99,75,70,81,41,24,418,0,0,0,0,3,0,0,9,0,3,0,3,0,3,3,13,0,4,0,4,3,3,3,18,24,102,75,71,88,48,31,437,13,19,12,11,10,7,4,83,0,0,0,0,0,0,0,0,33,120,90,83,99,54,32,515
121021404,3,30,15,18,29,6,6,106,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,12,45,41,43,57,21,8,236,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,12,47,49,42,57,21,8,245,4,11,6,3,0,9,3,37,0,0,0,0,0,0,0,3,19,63,55,47,59,29,16,284
121021406,12,29,24,27,32,8,6,142,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,4,16,62,74,59,86,43,25,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,6,20,62,70,60,93,43,21,372,22,16,16,10,27,17,7,118,0,0,0,0,0,0,0,0,36,83,89,76,113,62,30,490
121021577,6,21,22,17,20,9,9,102,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,24,65,47,32,50,28,18,267,0,0,0,0,3,0,0,3,3,7,0,0,0,0,0,13,3,8,0,0,3,0,0,19,27,69,49,32,53,27,20,284,21,31,10,12,17,16,10,108,0,3,0,0,0,0,0,3,44,100,62,43,70,41,31,394
121021578,11,24,10,16,17,16,7,96,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,22,42,32,39,46,27,14,227,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,9,0,3,0,0,3,0,0,8,22,47,37,39,49,34,18,241,12,8,15,8,13,8,0,64,0,0,0,0,0,0,0,0,31,55,49,46,58,37,20,299
121021579,8,13,14,15,17,10,6,79,5,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,24,39,31,25,46,27,12,204,0,0,0,0,0,3,0,6,6,0,0,3,4,0,0,14,6,0,0,3,5,3,0,20,31,47,28,24,51,31,15,221,11,19,16,3,12,9,3,65,0,0,0,0,0,0,0,0,41,60,47,31,56,41,14,292
121031407,8,17,27,24,32,35,13,160,3,4,0,0,3,0,0,11,0,0,0,3,0,3,0,7,24,73,64,71,108,95,36,478,0,0,0,3,0,0,0,10,0,4,0,3,7,3,4,22,4,4,3,5,10,3,3,36,29,74,69,78,119,103,40,510,20,43,37,32,56,32,14,241,0,0,0,0,0,0,0,0,45,123,103,109,172,135,58,751
121031408,14,42,29,17,41,29,21,187,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,3,34,77,69,58,107,83,38,472,0,4,0,0,0,3,0,11,0,0,0,0,3,3,0,9,0,4,0,0,3,3,0,15,34,80,74,59,108,87,41,486,12,30,22,21,31,18,13,145,0,0,0,0,0,0,0,0,48,113,97,83,137,101,51,634
121031409,5,17,22,15,19,16,7,105,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,24,47,49,38,66,49,28,302,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,12,0,3,0,3,3,0,0,16,27,49,50,43,76,53,29,320,13,25,17,9,26,18,8,116,0,0,0,0,0,0,0,3,41,80,65,54,102,65,34,437
121031410,12,30,37,27,31,18,7,158,7,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,35,77,71,56,80,48,18,382,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,8,4,3,0,3,3,0,0,10,35,76,72,58,86,48,18,391,11,32,26,13,25,8,14,128,0,0,0,0,0,0,0,0,45,109,100,69,108,51,33,517
121031411,14,33,19,18,26,15,8,136,0,0,0,0,3,0,0,9,5,0,0,0,0,0,0,3,34,61,47,53,99,42,29,362,0,3,0,0,3,0,0,13,3,6,0,0,3,0,0,16,3,9,3,3,3,0,0,24,39,69,52,58,102,43,29,388,15,21,9,11,12,15,7,83,0,0,0,0,0,0,0,0,48,92,68,64,112,58,34,475
121031412,5,18,21,6,24,9,7,91,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,7,20,42,52,34,56,37,26,264,0,0,0,3,0,0,3,7,3,0,0,0,5,0,3,15,3,0,0,3,5,0,7,17,22,44,53,37,67,34,26,282,13,33,20,11,21,13,8,108,0,0,0,0,0,0,0,0,39,81,71,43,82,44,34,395
121041413,20,30,23,9,16,9,3,104,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,46,87,59,40,65,41,31,365,0,0,0,3,0,4,3,14,0,0,0,0,3,3,0,9,0,7,0,6,6,8,3,20,46,93,59,48,67,47,29,391,5,19,10,6,10,4,3,64,0,0,0,0,0,0,0,0,51,111,67,52,76,53,34,454
121041414,18,25,15,4,11,4,4,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,37,84,47,29,52,32,28,307,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,7,39,88,47,36,49,30,28,312,11,18,8,7,11,14,7,81,0,0,0,0,0,0,0,0,52,112,56,37,60,44,31,395
121041415,18,30,33,32,42,31,25,210,4,4,0,0,0,0,0,5,0,0,3,0,3,0,0,10,41,95,92,83,121,70,42,542,0,4,0,0,3,0,0,15,0,8,7,5,7,3,0,27,0,12,3,9,4,7,0,38,42,105,98,87,124,69,45,584,14,25,37,24,26,26,10,160,3,0,0,0,0,0,0,9,63,135,138,109,157,92,52,746
121041416,15,20,15,6,10,4,5,68,4,0,0,0,0,0,0,6,0,5,0,0,0,0,0,3,44,67,41,26,45,30,22,262,0,3,0,0,4,0,0,9,3,8,8,0,0,0,0,16,6,6,8,0,4,3,0,28,44,74,46,27,48,30,20,292,8,14,3,8,12,3,4,59,0,0,0,0,0,0,0,0,53,87,51,36,60,36,24,349
121041417,8,14,11,4,5,5,3,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,17,38,31,18,27,17,17,162,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,9,17,40,30,20,30,16,17,166,4,12,10,6,0,0,3,37,0,0,0,0,0,0,0,0,26,49,39,21,37,18,20,206
122011418,12,34,38,17,22,12,6,144,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,23,81,90,48,86,39,22,399,0,3,0,0,0,0,3,10,0,4,0,0,4,0,0,17,0,11,3,0,4,0,3,22,24,93,93,51,95,41,29,424,19,29,22,10,14,12,7,111,0,4,0,4,0,0,0,10,42,124,116,61,108,51,30,541
122011419,15,41,25,21,28,10,7,142,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,30,85,52,37,80,39,17,350,0,3,3,0,4,0,3,16,0,3,0,0,0,0,0,8,0,11,3,3,4,0,3,20,30,95,58,39,77,41,16,370,11,18,16,9,14,3,5,78,0,0,0,0,0,0,0,0,43,116,74,55,94,50,26,446
122021420,21,31,17,22,18,12,3,121,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,36,53,29,40,52,26,15,241,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,6,0,3,0,7,36,54,36,43,54,28,15,252,11,16,10,10,12,0,0,61,0,0,0,0,0,0,0,0,48,67,40,48,68,30,13,316
122021421,8,17,20,5,22,12,3,85,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,33,40,25,45,21,10,186,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,25,33,40,25,46,21,10,194,6,11,3,3,3,0,0,34,0,0,0,0,0,0,0,0,31,46,45,30,54,21,10,227
122021422,14,44,19,18,20,11,6,144,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,28,81,48,46,58,25,29,314,0,3,0,0,3,0,0,8,3,0,0,3,0,0,0,3,3,3,0,3,3,0,0,16,33,84,53,48,58,29,29,332,15,30,19,6,12,5,4,91,0,0,0,0,3,0,0,7,46,113,64,53,74,37,30,423
122021423,29,68,42,35,47,13,7,251,7,5,3,0,3,3,0,16,7,0,3,3,3,0,0,9,67,141,102,89,151,55,27,626,0,0,0,0,0,0,3,4,0,5,5,0,3,0,0,14,0,9,5,0,3,0,3,19,67,145,112,89,154,55,26,651,11,35,16,7,19,0,0,95,3,0,0,0,0,0,0,6,80,188,122,98,172,61,30,750
122031424,12,37,17,5,22,11,8,109,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,23,62,44,35,71,30,14,276,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,7,0,5,4,0,0,0,0,14,23,66,42,32,73,25,14,281,22,33,18,16,16,4,12,121,0,0,0,0,0,0,0,0,45,103,59,54,85,35,23,403
122031425,5,15,14,7,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,28,23,26,14,0,126,0,0,0,0,3,0,0,9,0,3,0,0,0,0,0,3,0,3,0,0,4,0,0,10,10,31,25,23,25,14,0,134,9,7,4,4,8,3,0,37,0,0,0,0,0,0,0,0,16,39,30,30,35,16,7,168
122031426,34,58,51,20,51,23,8,246,6,0,0,0,0,0,0,14,0,0,4,0,3,0,0,7,73,126,114,73,124,64,35,597,0,0,0,0,3,3,0,9,0,6,0,0,5,0,0,13,3,10,0,0,3,4,0,22,74,137,118,73,126,66,35,617,52,36,33,13,15,6,3,169,3,3,0,0,0,0,0,8,127,173,144,87,143,73,31,793
122031427,10,16,20,14,20,12,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50,49,41,55,29,23,259,0,7,0,4,3,0,0,8,0,0,3,0,0,3,0,5,0,8,4,3,3,3,0,19,13,55,52,43,57,31,25,276,12,13,9,4,14,5,4,59,3,0,0,0,0,0,0,4,26,68,62,47,66,37,26,341
122031428,24,62,34,17,30,15,16,190,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,36,111,77,53,110,50,32,466,0,11,0,0,3,0,0,15,0,0,0,0,0,0,0,7,0,10,0,0,3,0,0,17,36,121,77,56,110,50,30,489,10,34,17,15,11,14,3,107,0,0,0,0,0,0,0,0,50,155,97,68,123,61,39,594
122031429,17,59,29,10,14,8,5,141,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,45,115,78,49,70,32,19,405,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,12,9,3,3,0,0,0,0,20,53,119,79,51,70,32,21,422,25,18,13,7,12,8,0,85,0,0,0,0,0,0,0,4,77,140,90,60,86,37,22,512
122031430,13,35,31,20,38,8,8,157,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,11,27,73,57,51,101,35,17,369,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,3,3,0,0,3,0,0,9,29,79,57,51,103,32,17,375,11,17,13,10,5,5,6,77,0,0,0,0,0,0,0,0,41,100,73,66,116,42,26,456
122031431,35,80,50,27,39,15,9,247,0,0,0,0,0,0,0,5,3,3,7,0,0,0,0,11,58,133,97,55,96,41,21,497,0,3,6,0,3,0,0,13,4,0,0,0,0,0,0,6,4,3,6,3,8,0,0,21,60,133,103,59,103,41,19,523,15,29,21,9,10,0,3,93,0,0,0,0,0,0,0,3,81,164,121,65,111,40,29,619
122031432,6,7,3,3,7,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,9,15,4,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,9,15,4,3,57,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,10,10,14,11,12,4,9,68
123011433,12,36,33,15,23,12,4,128,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,32,76,73,33,53,24,13,313,5,4,0,3,3,0,0,11,0,4,4,0,0,0,0,8,4,9,6,4,3,0,0,23,40,88,73,36,56,24,13,331,18,35,21,6,9,5,0,100,0,0,0,0,0,0,0,0,61,119,96,49,66,28,18,432
123011434,29,73,56,34,43,15,6,257,15,6,7,3,0,0,0,31,0,3,3,0,4,0,0,12,66,156,116,84,108,45,14,586,0,0,0,0,3,3,3,14,13,16,11,12,4,0,0,51,17,17,11,12,6,3,3,63,74,174,126,91,116,50,18,648,65,73,43,26,35,15,9,255,0,0,4,0,0,0,0,7,144,241,170,123,150,61,23,911
123011435,56,124,84,46,63,14,5,393,11,5,4,4,4,0,3,24,0,8,3,3,0,0,0,15,124,248,190,140,195,67,32,996,0,8,3,3,5,0,0,30,7,11,8,0,5,0,0,34,13,12,12,4,12,0,0,63,134,259,201,148,211,74,34,1057,124,117,49,22,41,10,10,374,4,5,0,0,0,0,0,12,264,380,250,170,250,79,43,1436
123021436,37,81,61,47,56,7,4,298,3,9,3,3,4,0,0,26,4,3,0,0,0,0,0,14,88,169,118,97,117,39,27,646,10,20,15,6,9,3,0,67,22,30,18,16,5,0,0,100,34,50,36,22,16,7,0,165,121,213,149,118,132,43,26,808,254,269,126,84,81,22,8,837,10,15,5,0,0,0,0,31,379,494,284,203,209,63,33,1674
123021437,42,58,38,31,27,3,7,201,3,4,3,0,0,0,0,13,5,3,0,0,0,0,0,7,83,121,82,62,81,33,18,482,5,15,5,8,3,3,0,42,17,13,12,8,3,0,0,46,24,26,14,16,7,3,0,85,106,151,100,78,83,30,16,567,142,104,58,30,39,17,7,397,4,3,0,0,3,0,0,15,252,264,155,112,126,46,23,978
123021438,42,91,65,37,35,14,4,291,3,4,3,0,0,0,0,12,6,9,0,4,3,0,0,18,91,175,126,88,113,51,21,663,0,16,15,10,12,0,0,56,3,23,8,5,4,3,3,49,7,40,18,8,17,5,3,101,97,215,148,103,131,55,26,767,233,211,119,62,68,15,10,713,8,3,0,0,0,0,0,7,337,432,263,159,195,74,30,1486
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,45,70,41,13,26,13,3,212,6,5,0,3,0,3,0,15,0,0,3,0,0,0,0,3,80,133,103,65,93,46,29,542,5,14,4,0,3,3,0,30,12,22,10,9,7,0,0,66,17,36,19,9,10,4,0,93,90,172,117,71,102,52,28,636,112,94,56,21,42,18,14,349,6,4,0,0,0,0,0,14,210,262,174,96,148,71,41,999
123021441,30,61,29,27,42,8,4,205,5,3,3,0,0,0,3,15,0,4,3,0,0,0,0,11,69,132,83,59,103,32,13,487,3,16,11,3,4,0,0,35,4,13,6,9,7,0,0,40,13,28,20,13,11,0,0,77,78,153,103,67,113,31,13,565,122,87,52,27,35,11,9,340,0,3,0,6,4,0,0,11,200,244,158,104,149,44,23,916
123021442,27,66,41,33,40,15,11,235,3,5,0,0,4,0,0,12,0,0,0,3,0,0,0,5,64,138,103,77,84,39,33,537,9,9,9,11,12,0,0,59,10,19,13,7,7,0,0,67,22,31,22,24,28,0,0,124,85,173,124,101,111,39,29,659,220,209,101,68,75,22,8,702,8,7,5,0,0,0,0,23,311,384,224,171,183,60,48,1381
123021443,45,58,43,26,38,12,3,219,0,0,3,3,0,0,0,11,0,3,3,3,0,0,0,12,87,112,89,59,88,32,16,488,6,12,5,8,14,3,0,48,9,25,8,3,3,0,0,46,11,36,13,17,13,3,0,97,105,152,109,68,109,34,16,589,143,138,76,66,65,22,3,514,7,7,0,0,5,0,0,23,246,298,184,135,175,55,24,1117
123021444,42,72,47,30,44,10,11,260,11,3,0,5,3,3,0,26,3,4,3,3,0,0,0,13,94,147,107,72,113,29,23,588,11,24,10,7,11,0,4,68,16,33,12,12,17,0,3,86,26,53,28,18,28,0,8,154,122,199,135,88,138,32,27,742,268,229,92,71,77,25,11,765,4,5,5,0,0,0,0,19,397,427,233,162,211,56,41,1526
123031445,9,24,6,10,4,0,0,59,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,19,35,26,15,21,4,0,128,0,0,0,0,3,0,0,4,0,5,3,0,0,0,0,9,0,9,5,0,4,0,0,15,19,45,24,20,27,8,0,140,33,33,14,10,3,3,0,93,0,0,0,0,0,0,0,0,51,74,46,25,28,7,0,233
123031446,16,28,14,7,13,0,3,76,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,29,52,29,22,33,8,5,176,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,3,3,3,0,0,0,0,9,31,54,26,21,36,8,5,185,31,14,9,3,0,0,0,58,0,0,0,0,0,0,0,3,63,71,33,24,38,8,5,250
