SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
101041017,0,0,0,0,3,0,3,3,3,0,3,0,0,0,3,0,0,0,3,3,0,3,0,3,0,3,0,0,0,4,9,0,11,0,0,4,3,4,4,6,7,7,0,15,0,3,0,4,3,0,3,9,16,0,28,4,21,5,25,0,4,4,29,22,0,49,3,15,0,19,0,0,3,20,20,0,44,8,15,0,23,4,0,3,28,23,0,56,10,13,3,26,0,0,0,23,22,0,50,10,9,0,16,0,0,0,16,12,0,30,9,3,0,6,0,0,0,6,4,0,12,3,0,0,3,0,0,0,3,0,0,8,11,3,0,13,0,0,0,13,4,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,7,4,0,11,3,0,6,16,16,0,27,0,3
101041018,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,4,0,6,0,0,0,8,5,0,16,3,3,0,5,0,0,0,6,15,0,25,8,20,0,25,7,4,9,35,20,0,56,12,13,6,32,0,0,0,32,19,0,48,13,14,0,31,0,0,0,27,27,0,61,14,15,0,26,0,0,0,26,23,0,45,7,4,0,18,0,0,0,13,14,0,31,7,0,4,10,0,0,0,10,0,0,17,11,3,0,17,0,0,0,17,5,0,20,6,0,0,4,0,0,0,4,3,0,7,3,0,0,3,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,0,19,3,0,3,20,15,0,32,0,3
101041019,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,3,0,3,6,8,0,14,0,3,0,3,0,0,0,3,9,0,14,0,7,0,3,0,0,3,11,26,0,29,0,18,0,18,0,3,3,23,21,0,43,10,16,0,28,3,3,7,30,21,0,48,10,12,0,16,0,0,0,16,13,0,33,13,16,3,34,0,0,0,34,14,0,45,11,11,3,26,0,0,0,26,9,0,31,7,0,0,9,0,0,0,9,4,0,13,11,3,0,11,0,0,0,11,0,0,12,4,0,0,8,0,0,0,8,3,0,8,3,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,28,0,0,3,32,11,0,40,0,0
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,3,3,0,3,7,4,0,14,3,3,0,4,0,0,0,5,5,0,12,0,3,0,8,0,3,3,9,17,0,27,3,15,0,18,0,3,3,23,15,0,35,0,6,3,13,0,0,0,13,19,0,28,7,11,0,16,0,0,0,19,20,0,40,9,4,0,14,0,0,0,11,9,0,28,10,8,0,15,0,0,0,19,8,0,24,6,3,0,7,0,0,0,7,0,0,11,7,0,0,5,0,0,0,8,3,0,14,8,0,0,4,0,0,0,4,3,0,7,0,0,0,5,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,29,0,0,3,27,14,0,42,3,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,4,0,0,0,4,3,0,5,0,5,0,8,0,4,4,9,8,0,11,3,6,0,9,0,0,0,6,6,0,20,11,10,0,12,0,0,0,12,4,0,24,4,6,0,10,0,0,0,10,4,0,15,3,9,0,10,0,0,0,11,0,0,11,3,0,0,7,0,0,0,7,3,0,9,9,0,0,9,0,0,0,9,0,0,9,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,0,0,0,9,5,0,12,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,0,7,0,7,3,0,3,3,4,0,9,0,4,0,4,0,0,0,4,9,0,14,0,8,0,8,0,0,0,5,3,0,10,3,7,0,10,0,3,3,14,14,3,35,8,9,0,10,0,0,0,14,5,0,23,8,4,0,6,0,0,0,6,5,0,17,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,10,12,0,19,0,3
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,3,0,0,3,3,0,0,4,0,0,0,4,0,0,0,4,3,0,10,6,12,0,13,0,0,0,13,4,0,16,3,7,0,9,0,0,0,9,3,0,13,5,3,0,10,0,0,0,10,11,0,13,3,4,0,7,0,0,0,7,3,0,11,3,0,0,5,0,0,0,5,0,0,6,3,3,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,8,6,0,19,0,0
101041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,9,0,10,0,4,4,10,4,0,17,0,18,0,23,0,3,4,22,11,0,38,8,23,0,32,0,0,0,34,23,0,50,6,22,0,28,0,0,0,30,10,0,40,6,16,3,26,0,0,0,26,21,0,43,13,13,0,22,0,0,0,25,12,0,36,16,5,0,21,0,0,0,21,11,0,30,15,5,0,19,0,0,0,19,3,0,28,4,3,0,7,0,0,0,7,10,0,17,11,3,0,11,0,0,0,11,0,0,15,4,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,0,3,0,0,3,13,11,3,26,0,0,4,27,20,3,53,0,0
101041026,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11,0,5,0,9,0,0,0,7,8,0,14,0,5,0,7,3,0,3,14,10,0,28,0,14,0,13,0,0,0,13,21,0,31,7,8,3,21,3,0,5,22,23,0,43,4,15,0,27,0,0,0,28,31,0,53,8,12,3,23,0,0,0,21,19,0,41,13,5,0,21,0,0,0,21,6,0,23,3,5,0,10,0,0,0,10,8,0,12,4,0,3,6,0,0,0,6,0,0,15,6,0,0,11,0,0,0,11,3,0,15,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,18,0,0,0,18,15,0,38,0,0
101041027,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,13,0,13,3,11,0,12,0,0,0,12,11,0,20,0,13,0,13,0,0,3,18,10,0,29,0,18,0,20,0,0,3,22,11,0,29,3,24,0,23,0,0,0,26,25,0,52,6,11,0,19,0,0,0,21,15,0,36,10,4,0,12,3,0,3,18,14,0,36,4,3,0,11,0,0,0,8,11,0,22,7,6,0,6,0,0,0,6,3,0,11,3,0,0,6,0,0,0,6,3,0,9,3,0,0,3,0,0,0,3,4,0,7,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,7,0,16,0,0,0,16,29,0,40,0,0
101051539,0,3,0,3,0,0,0,3,10,0,11,0,0,0,0,0,0,0,0,5,0,9,0,9,3,8,5,0,7,16,15,0,36,0,7,0,7,3,3,7,14,31,0,45,0,22,3,31,6,13,22,49,42,0,89,8,41,0,48,7,3,11,59,61,3,122,25,38,0,69,3,6,13,79,64,0,142,40,41,3,90,3,0,4,88,49,0,141,40,35,4,80,0,0,3,78,47,0,127,46,30,3,81,0,3,3,83,32,0,111,27,6,0,43,0,0,3,42,21,0,61,26,3,4,39,0,0,0,39,7,0,48,38,3,3,41,0,0,0,44,13,0,57,16,0,0,17,0,0,0,17,4,0,22,8,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,5,22,20,8,48,3,0,9,60,30,3,87,4,3
101051540,0,3,0,3,0,0,0,3,4,0,5,3,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,3,6,0,11,0,3,0,3,0,0,0,5,9,0,14,0,3,0,8,0,0,0,6,12,0,19,4,9,3,25,0,0,0,28,20,0,46,7,16,3,22,0,3,5,24,22,0,42,8,11,0,18,0,0,3,24,20,0,40,9,8,0,24,0,0,0,27,22,0,44,7,11,0,13,0,0,0,13,13,0,30,7,0,0,11,0,0,0,6,6,0,11,6,3,0,10,0,0,0,10,9,0,15,9,3,0,15,0,0,0,15,8,0,17,9,3,0,10,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,7,5,9,0,11,0,0,0,14,17,3,37,0,0
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,0,3,3,0,3,0,12,3,14,0,3,3,19,11,0,27,3,8,0,9,0,0,0,9,11,0,29,3,4,0,11,0,0,0,11,8,0,19,11,10,0,17,0,0,0,17,10,0,30,8,6,4,11,0,0,0,11,5,0,13,11,8,0,21,0,0,0,21,5,0,25,8,3,0,9,0,0,0,9,0,0,15,18,0,3,22,0,0,0,22,0,0,28,10,0,0,8,0,0,0,8,0,0,13,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,4,0,19,0,0,0,17,7,0,25,5,0
101061542,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,6,0,0,0,0,0,0,0,4,3,0,10,0,11,0,6,0,0,0,8,10,0,20,3,9,0,13,0,0,0,11,7,0,19,6,7,0,15,0,0,3,14,8,0,21,3,10,0,17,0,0,0,17,9,0,21,12,3,0,16,0,0,0,20,8,0,26,11,6,0,12,0,0,0,15,7,0,22,8,3,0,14,0,0,0,14,6,0,17,14,0,0,13,0,0,0,13,4,0,14,26,8,0,32,0,0,0,32,0,0,30,3,3,0,8,0,0,0,8,0,0,8,3,0,0,4,0,0,0,4,0,0,4,0,0,0,5,0,0,0,5,0,0,6,10,0,0,6,0,0,0,6,0,0,13,10,3,0,15,0,3,3,17,10,0,28,0,0
101061543,0,0,0,4,0,0,0,4,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,9,0,14,0,14,0,14,4,0,4,26,19,0,42,0,11,0,10,3,4,9,20,24,3,50,3,36,0,35,3,0,3,44,29,0,69,14,19,4,31,3,0,3,39,30,0,64,20,12,0,35,0,0,0,40,26,0,64,18,10,0,26,0,4,3,30,25,0,55,11,8,0,20,0,0,0,20,10,0,35,3,4,0,12,0,0,0,12,9,0,16,9,4,0,11,0,0,0,11,3,0,19,9,0,0,7,0,0,0,7,7,0,13,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,20,0,29,3,3,4,36,19,0,62,0,0
101061544,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,3,9,6,0,9,0,6,0,6,3,0,3,11,10,0,15,0,8,0,8,0,0,3,6,11,0,19,3,4,0,7,0,3,8,17,24,0,37,3,13,0,14,0,0,0,14,20,0,40,6,0,0,5,0,0,0,5,24,0,31,10,4,0,10,0,0,0,11,11,0,25,11,3,0,14,0,0,0,14,7,0,20,3,3,0,7,0,0,0,7,3,0,8,0,3,0,4,0,0,0,4,0,0,4,9,3,0,9,0,0,0,9,3,0,14,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,8,8,0,13,0,0,0,13,4,0,20,3,0
102011028,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,0,8,0,0,0,3,0,0,3,4,3,0,9,0,4,0,6,0,0,0,6,5,0,12,0,8,0,11,3,3,6,17,9,0,27,3,14,0,13,0,0,3,19,8,0,23,11,9,0,18,0,0,0,18,7,0,28,11,12,3,29,0,0,0,29,6,0,30,14,7,0,21,0,3,3,24,4,0,28,12,7,0,21,0,0,0,21,3,0,24,8,3,0,15,0,0,0,15,8,0,20,18,5,0,25,0,0,0,25,6,0,26,7,0,0,10,0,0,0,10,0,0,12,5,0,0,5,0,0,0,5,0,0,5,3,3,0,7,0,0,0,7,0,0,7,3,3,0,4,0,0,0,4,0,0,7,12,7,3,27,0,0,0,26,11,3,43,0,0
102011029,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,3,0,5,0,7,0,7,0,0,0,5,3,0,9,0,4,0,4,0,3,4,8,9,0,19,5,16,0,24,0,0,0,25,17,0,45,4,15,3,21,0,3,3,22,15,0,39,3,11,0,12,0,3,3,19,17,0,36,11,17,0,36,0,0,0,36,20,0,51,8,17,0,21,0,0,0,21,9,0,32,12,5,0,16,0,0,0,16,3,0,20,11,4,0,9,0,0,0,9,5,0,16,18,6,0,17,0,0,0,17,3,0,28,6,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,4,3,0,0,4,0,0,0,4,4,0,6,11,16,0,29,0,0,0,29,13,3,48,0,0
102011030,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,3,0,3,0,0,0,5,5,0,9,0,3,0,6,0,0,0,6,13,0,14,4,0,0,3,0,0,0,3,8,0,11,0,7,0,5,0,0,0,5,4,0,9,4,4,0,7,0,0,0,7,6,0,21,3,0,0,5,0,0,0,5,4,0,11,4,0,3,10,0,0,0,10,3,0,9,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,6,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,9,0,0
102011031,0,0,0,0,3,0,4,3,6,0,6,0,4,0,4,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,4,0,8,0,3,0,3,0,0,0,5,6,0,12,0,0,0,3,4,0,4,6,16,0,26,0,10,0,16,3,0,0,14,14,0,27,8,12,0,25,0,7,7,32,20,0,54,16,15,0,30,0,3,4,31,19,0,57,23,20,0,47,0,0,0,43,25,0,67,18,11,0,35,0,0,0,35,9,0,44,13,8,0,15,0,0,0,15,17,0,32,24,3,0,29,0,0,0,32,4,0,36,24,11,0,28,0,0,0,28,18,0,49,3,5,0,13,0,0,0,13,8,0,20,0,0,0,0,0,0,0,0,3,0,7,3,0,0,3,0,0,0,3,3,0,8,6,3,0,3,0,0,0,3,3,0,10,19,20,0,39,0,0,3,40,19,0,59,4,0
102011032,0,0,0,0,0,3,3,7,12,0,16,0,3,0,3,0,3,3,8,7,0,9,0,4,0,6,0,0,3,11,18,0,30,0,4,0,4,0,7,7,15,25,0,32,3,15,0,20,0,3,8,22,41,0,61,9,34,3,49,8,0,14,60,54,0,111,11,23,0,37,4,9,13,52,54,0,110,38,43,3,90,0,3,3,95,37,0,130,36,35,4,70,0,4,4,74,39,0,110,37,18,3,64,0,0,0,64,24,0,82,36,10,0,50,0,0,0,45,19,0,65,30,9,0,42,0,0,0,43,17,0,57,42,7,0,52,0,0,0,52,13,0,62,15,0,0,24,0,0,0,24,0,0,26,10,0,0,6,0,0,0,6,0,0,13,10,3,0,7,0,0,0,7,3,0,10,3,0,0,3,0,0,0,3,5,0,10,29,25,3,61,3,0,3,65,35,4,104,3,0
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,6,0,9,0,3,0,3,0,0,0,3,9,0,15,3,10,0,15,0,0,0,15,6,0,23,5,6,0,9,3,0,4,15,21,0,35,3,17,0,14,0,0,0,20,9,0,33,10,9,0,15,0,0,0,15,14,0,27,22,3,0,24,0,0,0,24,9,0,30,10,3,0,20,0,0,0,20,0,0,20,10,4,0,14,0,0,0,16,3,0,16,14,3,0,16,0,0,0,20,3,0,26,3,0,0,8,0,0,0,4,0,0,12,3,0,0,3,0,0,0,3,0,0,3,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,3,0,16,0,0,0,16,11,0,23,0,0
102011034,0,0,0,0,0,0,0,3,4,0,8,0,3,0,3,0,0,0,3,0,0,3,0,3,0,3,0,0,0,4,3,0,10,0,0,0,3,0,0,0,3,11,0,11,0,4,0,4,3,0,3,5,14,0,22,4,17,0,15,0,0,3,16,15,0,33,0,8,0,16,0,3,3,13,20,0,34,3,12,0,18,0,0,0,14,18,0,34,28,7,0,40,0,0,0,40,18,0,54,14,5,0,21,0,0,0,21,4,0,24,10,0,0,10,0,0,0,12,4,0,17,11,3,0,12,0,0,0,12,3,0,20,16,0,0,15,0,0,0,15,3,0,23,10,0,0,10,0,0,0,10,0,0,10,3,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,4,0,0,4,15,12,0,21,3,3,9,29,6,0,34,0,0
102011035,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,12,0,0,0,3,0,0,0,3,10,0,10,0,4,0,7,0,0,3,10,12,0,24,3,12,3,17,0,3,3,20,14,0,33,7,5,0,9,0,0,0,9,9,0,22,13,12,0,21,4,0,4,26,10,0,39,12,10,4,35,0,0,0,33,13,0,51,15,6,0,18,0,0,0,21,5,0,30,11,6,0,27,0,0,0,26,0,0,25,7,9,0,12,0,0,0,12,4,0,21,16,3,0,27,0,0,0,27,0,0,23,5,0,0,7,0,0,0,7,8,0,13,6,0,0,6,0,0,0,6,0,0,6,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,9,3,28,0,0,0,27,13,0,35,0,0
102011036,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,0,4,4,0,8,0,5,0,5,0,0,3,3,13,0,14,0,7,3,10,0,0,0,10,21,0,31,6,12,0,16,0,0,0,16,20,0,34,7,11,0,18,0,3,3,20,22,0,42,12,9,3,21,0,0,0,21,13,0,35,14,4,0,13,0,0,0,13,4,0,20,10,11,0,17,0,0,0,17,7,0,24,10,0,0,16,0,0,0,14,3,0,20,16,3,0,23,0,0,0,23,0,0,27,9,0,0,8,0,0,0,8,0,0,8,8,0,0,8,0,0,0,8,0,0,8,3,0,0,6,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,9,4,25,0,0,0,26,14,0,45,0,0
102011037,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,11,0,0,0,0,0,0,0,4,3,0,7,0,3,0,3,0,0,0,3,3,0,13,0,9,0,13,0,0,0,16,9,0,25,3,10,0,8,0,0,0,9,12,0,26,3,10,0,12,0,0,0,19,14,0,30,8,8,0,10,0,0,0,14,18,0,31,9,0,0,14,0,0,0,14,13,0,22,13,3,0,18,0,0,0,18,9,0,26,12,0,3,12,0,0,0,13,6,0,22,11,3,3,15,0,0,0,16,7,0,22,4,3,0,7,0,0,0,7,0,0,8,3,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,0,0,0,15,10,0,20,0,0
