SED_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
SED10083,0,10,..,215,26,242,9,245,..,93,9,104,3,104,..,53,3,58,0,58,..,0,0,5,0,5,..,79,27,102,0,102,..,0,0,0,0,0,..,60,8,73,0,73,..,17,0,17,0,17,..,32,6,43,0,46,..,51,8,59,0,59,..,77,7,91,0,89,..,5,0,8,0,8,..,25,9,33,0,33,..,66,4,63,0,69,..,29,5,39,0,39,..,132,12,134,0,134,..,29,3,29,0,33,..,256,20,275,0,273,..,194,13,209,0,209,..,9,4,8,0,8,..,86,20,101,4,104,..,9,0,9,0,10,..,42,8,53,0,51,..,381,46,426,13,434,..,2248,320,2570,38,2609,..,125,16,140,1934,2074,34646,2375,335,2705,1968,39326,67297,..,..,..,..,67297,..,91,4,92,0,92,..,138,9,146,0,144,..,41,0,46,0,44,..,122,27,147,0,146,..,237,93,334,0,334
SED10084,0,3,..,144,9,151,0,152,..,92,16,101,0,104,..,148,20,162,0,162,..,0,0,0,0,3,..,14,6,14,3,19,..,6,0,6,0,6,..,60,9,65,0,65,..,3,0,6,0,6,..,34,0,38,0,34,..,217,10,228,0,229,..,29,6,31,0,31,..,15,0,15,0,15,..,8,3,14,0,14,..,100,4,101,0,104,..,34,5,40,0,40,..,97,3,101,0,101,..,25,0,25,0,25,..,261,10,266,0,267,..,135,9,146,4,149,..,12,0,12,0,12,..,121,16,136,0,136,..,11,0,11,0,11,..,36,3,42,0,42,..,309,33,341,4,351,..,2077,200,2275,22,2296,..,137,10,144,2445,2588,37368,2210,210,2415,2472,42255,71915,..,..,..,..,71915,..,50,0,45,0,45,..,19,0,21,0,25,..,94,4,98,6,100,..,63,29,91,5,94,..,133,56,186,3,191
SED10085,0,6,..,122,13,136,0,142,..,28,0,30,0,30,..,6,4,14,0,14,..,3,0,5,0,5,..,3,0,7,0,7,..,0,0,0,0,0,..,29,0,30,0,30,..,3,0,3,0,3,..,10,0,10,0,10,..,19,5,28,0,28,..,8,0,8,0,8,..,3,0,3,0,3,..,5,0,5,0,5,..,83,3,89,0,89,..,5,0,5,0,5,..,106,5,107,0,107,..,10,4,15,0,15,..,208,9,217,0,218,..,48,7,56,0,56,..,13,7,16,0,17,..,56,13,71,0,74,..,3,0,8,0,8,..,26,8,33,0,39,..,196,28,225,3,226,..,1085,165,1254,9,1265,..,100,5,105,2351,2457,35135,1188,172,1359,2361,38853,70820,..,..,..,..,70820,..,137,4,144,0,144,..,49,3,51,0,51,..,105,0,110,0,110,..,58,38,95,0,98,..,120,82,200,5,202
SED10086,0,3,..,166,7,176,0,176,..,505,13,513,4,526,..,133,13,150,0,146,..,0,0,0,0,0,..,88,5,94,0,94,..,26,0,30,0,30,..,0,0,0,0,0,..,82,5,89,0,89,..,117,5,119,0,123,..,478,26,508,5,513,..,664,75,743,5,747,..,0,0,0,0,0,..,91,8,95,0,95,..,76,5,75,0,75,..,78,10,85,3,86,..,110,4,109,3,111,..,21,0,21,0,20,..,278,19,297,4,300,..,854,28,884,7,890,..,14,0,14,0,16,..,88,10,96,0,96,..,67,6,74,0,76,..,89,13,103,0,103,..,1291,56,1356,16,1376,..,7683,621,8303,68,8373,..,152,9,163,2101,2270,31424,7836,633,8467,2171,42063,60420,..,..,..,..,60420,..,87,0,81,0,86,..,224,12,236,0,236,..,13,0,16,0,16,..,592,77,672,4,673,..,1302,323,1626,11,1638
SED10087,0,20,..,457,36,489,5,499,..,51,4,50,0,54,..,13,0,13,0,13,..,0,0,0,0,0,..,22,3,23,0,25,..,4,0,4,0,4,..,256,20,278,0,278,..,30,5,36,0,36,..,7,0,7,0,7,..,18,0,17,0,17,..,16,0,16,0,16,..,18,0,16,0,19,..,11,0,11,0,11,..,114,6,118,0,119,..,20,0,20,0,20,..,92,5,100,0,99,..,29,0,29,0,29,..,254,6,267,0,267,..,70,5,72,0,72,..,51,0,51,0,53,..,65,27,88,0,91,..,0,0,0,0,0,..,39,10,50,0,50,..,836,316,1151,15,1169,..,2758,563,3320,31,3349,..,123,13,135,2247,2389,36395,2880,577,3457,2277,42129,70677,..,..,..,..,70677,..,158,0,158,0,158,..,307,43,344,5,348,..,197,3,199,0,199,..,84,29,115,0,115,..,268,141,406,10,416
SED10088,3,12,..,622,42,664,3,668,..,737,128,858,3,864,..,236,28,264,0,263,..,14,0,14,0,17,..,152,55,215,8,216,..,26,3,33,0,33,..,24,3,25,0,25,..,155,16,166,4,172,..,103,7,114,0,120,..,640,45,684,8,696,..,117,14,136,0,136,..,9,0,16,0,16,..,299,43,340,0,340,..,170,4,177,0,183,..,114,14,124,0,121,..,293,6,297,6,304,..,47,5,57,0,57,..,627,29,658,8,659,..,469,38,515,13,521,..,32,0,27,0,27,..,193,33,226,0,226,..,37,7,44,0,45,..,99,30,132,0,127,..,1263,181,1444,22,1468,..,8224,1160,9389,92,9473,..,190,25,208,1231,1444,31548,8410,1189,9597,1326,42467,62606,..,..,..,..,62606,..,165,0,166,0,168,..,203,16,221,0,221,..,11,0,16,0,16,..,773,214,989,3,991,..,1303,433,1737,11,1743
SED10089,0,32,..,684,53,738,6,746,..,116,17,133,0,133,..,41,5,45,0,46,..,17,4,21,0,21,..,116,37,152,0,155,..,232,60,292,3,292,..,221,16,243,0,243,..,80,11,95,0,95,..,96,14,107,0,107,..,44,6,48,0,48,..,35,3,39,0,39,..,30,0,32,0,30,..,57,18,71,0,74,..,127,14,138,0,137,..,53,3,58,0,63,..,148,3,156,0,156,..,75,0,84,3,84,..,410,24,436,3,443,..,142,12,154,5,157,..,99,3,101,0,101,..,81,13,101,0,101,..,17,0,21,0,21,..,171,56,228,6,232,..,759,161,916,23,944,..,4622,797,5421,57,5483,..,148,24,175,2009,2183,36706,4768,824,5598,2068,44369,71937,..,..,..,..,71937,..,81,3,82,0,82,..,593,153,746,4,746,..,77,4,86,0,82,..,307,73,381,5,381,..,821,366,1192,9,1200
SED10090,0,98,..,1023,58,1079,5,1081,..,299,56,354,0,356,..,822,183,1002,9,1009,..,15,0,17,0,17,..,712,244,957,5,967,..,39,9,48,0,48,..,58,0,58,0,58,..,212,31,242,0,246,..,103,0,105,0,105,..,198,12,212,4,218,..,167,18,181,3,178,..,8,0,8,0,8,..,72,0,73,0,73,..,178,3,184,0,186,..,279,28,314,0,317,..,238,3,239,0,245,..,58,0,53,0,53,..,756,38,798,3,798,..,400,36,433,3,438,..,96,4,101,0,102,..,289,73,357,0,357,..,33,5,38,0,38,..,218,20,245,3,245,..,846,128,971,36,1008,..,14049,2969,17021,138,17155,..,151,24,178,1357,1537,26678,14207,3002,17201,1495,45372,52899,..,..,..,..,52899,..,148,4,156,0,156,..,384,37,422,5,422,..,3,0,3,0,3,..,4602,940,5535,31,5573,..,7090,2237,9330,64,9392
SED10091,0,6,..,325,27,349,5,354,..,236,11,246,0,250,..,14,0,21,0,20,..,19,7,21,0,21,..,15,9,17,0,21,..,37,3,43,0,43,..,34,0,36,0,36,..,16,3,17,0,19,..,37,0,34,0,41,..,37,7,32,0,32,..,28,0,28,0,28,..,13,0,13,0,13,..,67,3,71,0,72,..,25,0,23,0,23,..,12,0,14,0,14,..,62,0,67,0,67,..,19,0,19,0,19,..,123,8,125,0,125,..,184,16,200,0,204,..,4,0,9,0,9,..,62,9,76,0,76,..,32,0,32,0,38,..,43,8,55,0,57,..,442,63,504,10,513,..,2517,266,2778,36,2820,..,110,12,120,1868,1986,37451,2621,277,2897,1907,42254,73888,..,..,..,..,73888,..,67,0,64,0,64,..,361,43,403,0,408,..,27,0,25,0,25,..,92,31,124,4,125,..,188,50,241,7,250
SED10092,0,37,..,575,38,611,6,615,..,640,170,805,9,811,..,58,5,66,0,66,..,3,6,9,0,9,..,73,23,88,0,88,..,1173,503,1680,4,1680,..,144,9,157,0,156,..,50,11,63,0,67,..,75,10,86,0,88,..,247,129,376,0,381,..,45,4,52,0,52,..,18,0,18,0,18,..,379,109,487,5,487,..,111,5,118,0,118,..,57,4,64,0,64,..,188,16,202,3,203,..,31,0,32,0,32,..,388,22,405,3,410,..,354,72,429,0,430,..,24,0,24,0,21,..,143,37,182,0,187,..,228,77,301,0,301,..,253,112,361,0,361,..,928,242,1177,16,1189,..,7988,2101,10094,63,10162,..,173,56,231,2102,2336,30477,8166,2161,10325,2174,42976,60971,..,..,..,..,60971,..,37,0,42,0,41,..,1719,359,2080,12,2086,..,26,5,32,0,32,..,211,70,274,0,281,..,938,263,1197,15,1213
SED10093,0,19,..,280,27,303,0,307,..,85,4,90,0,90,..,35,6,40,0,40,..,14,8,19,0,19,..,70,43,111,0,111,..,3,0,3,0,3,..,194,18,213,4,218,..,18,0,18,0,18,..,40,5,44,0,44,..,43,4,45,0,53,..,56,7,64,0,66,..,24,7,27,0,26,..,27,4,31,0,31,..,120,4,119,0,123,..,48,3,55,0,55,..,177,3,182,0,182,..,38,0,38,4,36,..,379,15,385,3,398,..,200,21,217,0,216,..,23,0,21,0,21,..,100,26,124,0,125,..,16,3,22,0,22,..,54,19,72,0,72,..,505,44,548,11,565,..,2715,392,3112,41,3148,..,137,6,145,2278,2425,36860,2851,408,3262,2316,42439,72005,..,..,..,..,72005,..,100,0,100,4,99,..,145,9,155,0,154,..,74,0,74,0,79,..,149,70,225,0,226,..,205,131,333,0,337
SED19494,0,8,..,40,3,36,0,36,..,9,0,11,0,12,..,0,5,3,0,3,..,0,0,0,0,0,..,9,5,11,0,11,..,3,0,3,0,3,..,5,0,5,0,5,..,12,0,12,0,12,..,6,0,6,0,6,..,14,0,14,0,14,..,6,0,12,0,6,..,6,0,3,0,3,..,4,0,4,0,4,..,8,0,8,0,8,..,12,0,12,0,12,..,5,0,5,0,5,..,9,0,10,0,17,..,38,3,39,0,43,..,27,3,28,0,28,..,6,0,6,0,6,..,9,0,6,0,8,..,0,0,5,0,5,..,13,8,20,0,20,..,79,15,98,0,102,..,488,80,573,10,579,..,16,0,16,1514,1530,2889,505,80,589,1519,4997,6417,..,..,..,..,6417,..,6,0,6,0,6,..,83,9,87,8,90,..,13,0,17,0,18,..,46,11,51,0,51,..,106,49,151,0,152
SED19797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
