POA_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2147,0,0,6,8,11,4,0,0,0,32,17,43,76,333,142,127,80,27,6,852,0,0,0,24,7,21,14,9,4,86,0,3,0,17,17,30,36,15,7,112,3,3,11,16,7,4,7,3,3,59,0,3,21,44,16,22,19,23,0,152,0,0,0,6,10,16,12,14,7,65,0,26,81,443,134,110,66,34,7,904,0,0,0,19,4,12,3,0,0,35,3,8,11,31,16,6,4,0,0,87,0,0,0,6,0,6,7,0,0,22,0,0,16,54,49,24,19,5,0,168,0,8,10,27,17,20,4,0,0,85,0,0,6,34,19,33,4,3,0,105,0,3,0,0,6,5,3,4,4,26,0,0,0,3,3,3,0,0,0,8,7,49,97,338,212,230,157,91,32,1219,95,142,211,495,284,264,196,137,56,1879,2545,4582,4468,10460,4723,4375,3101,1516,572,36341
POA2148,0,0,3,14,3,0,3,0,0,26,29,195,319,1355,613,493,245,55,47,3349,0,0,0,34,25,48,34,55,112,309,0,0,4,13,19,22,32,27,13,133,3,8,0,18,11,18,12,3,4,72,0,3,18,61,37,41,19,15,5,200,0,0,0,32,21,47,35,33,9,186,17,49,70,455,125,103,59,29,14,928,0,0,9,27,5,6,0,0,0,46,3,9,12,57,18,17,3,0,0,116,0,0,0,13,7,11,11,6,0,42,4,0,19,141,103,54,32,10,0,368,3,23,20,45,22,11,7,4,0,123,0,3,8,57,33,38,3,6,3,145,0,0,0,4,0,3,4,4,0,21,0,0,12,14,0,8,3,0,0,39,33,179,433,1059,524,399,275,182,84,3162,219,329,389,1014,431,363,318,218,143,3426,4919,7975,8150,20481,7252,6390,4205,2570,1140,63071
POA2150,0,0,0,4,0,0,0,0,0,10,9,26,64,394,84,60,31,3,9,681,0,0,0,29,12,14,9,4,6,70,0,0,0,8,3,3,9,3,3,32,9,9,7,33,4,10,3,0,0,72,0,5,3,17,6,3,7,0,0,45,0,0,0,9,10,8,7,0,0,24,3,3,18,122,32,16,9,4,5,210,0,0,11,105,6,7,3,0,0,129,0,0,17,95,17,5,0,0,0,138,0,0,0,0,0,3,0,0,0,3,0,0,0,27,21,9,6,4,0,69,11,20,8,31,5,3,4,0,0,81,3,3,29,101,43,40,6,4,7,231,0,0,0,0,0,0,0,0,0,5,0,0,8,12,3,0,0,0,0,23,48,92,119,592,109,80,68,31,12,1149,211,187,272,1382,209,174,99,51,30,2604,2834,2384,3362,16407,2438,2023,1123,617,306,31500
POA2151,0,0,3,4,4,7,0,0,0,17,4,29,25,192,55,51,14,5,3,389,0,0,3,21,9,23,4,0,4,65,0,0,0,15,6,10,12,14,4,69,0,15,10,29,11,13,14,3,0,96,0,0,12,39,18,13,9,0,5,99,0,0,0,11,5,12,3,3,0,38,3,3,12,94,48,31,20,16,0,237,0,0,0,26,6,0,5,0,0,47,0,0,6,23,13,8,4,0,0,54,0,0,0,0,0,0,0,0,0,10,0,0,0,8,15,8,11,8,0,50,4,16,7,22,9,7,5,0,0,73,0,0,7,63,38,24,8,6,0,144,0,0,0,3,3,0,0,0,0,9,0,4,0,16,3,0,0,0,0,31,19,38,54,314,121,104,65,39,26,779,66,122,214,458,176,157,115,64,46,1423,1474,2501,2402,6973,2663,2272,1691,839,500,21306
POA2152,0,0,0,3,3,4,0,0,0,10,3,16,11,132,28,21,11,5,0,217,0,0,0,15,13,20,9,3,4,65,0,0,0,6,3,11,11,6,10,45,4,0,0,9,4,5,0,0,0,21,0,3,3,38,8,3,4,6,0,63,0,0,0,4,0,3,3,0,0,14,0,5,8,62,14,12,7,0,0,107,0,0,0,7,0,4,0,0,0,14,0,3,3,19,3,3,0,0,0,32,0,0,0,0,0,3,0,3,0,9,0,3,0,5,7,0,3,0,0,26,0,3,3,16,7,8,10,0,0,42,0,0,0,22,4,8,3,0,0,42,0,0,0,0,0,0,3,0,0,9,0,0,3,14,0,0,0,0,0,20,13,18,28,160,46,42,36,26,6,381,35,47,31,170,40,45,55,51,27,500,842,1278,1022,3730,1309,1018,922,719,378,11215
POA2153,0,0,8,23,13,9,0,3,0,54,3,32,41,239,116,157,101,18,16,714,0,3,0,49,24,46,23,14,6,163,0,5,3,19,30,38,62,29,12,198,7,34,31,43,29,17,18,7,3,188,13,40,76,198,93,71,46,23,4,557,0,0,0,8,17,10,10,6,3,56,10,56,45,334,248,204,82,32,17,1017,0,0,11,63,15,22,12,3,0,136,5,9,9,73,15,13,4,0,0,129,0,0,0,3,3,6,4,3,0,22,0,0,3,34,39,19,14,10,0,116,5,47,176,85,26,14,16,7,0,380,0,3,9,88,54,50,11,4,0,217,0,0,0,9,3,15,10,7,3,39,0,0,11,17,14,9,3,0,0,51,25,92,164,480,258,226,185,107,39,1576,85,120,113,434,211,172,188,117,45,1490,3861,8081,6692,15361,7664,6193,5291,2465,953,56562
POA2154,0,0,0,10,7,5,0,0,3,26,4,22,37,137,100,128,72,9,7,512,0,0,3,32,22,36,15,14,3,131,0,13,3,25,24,31,30,10,14,145,5,25,15,45,24,36,32,3,0,178,6,76,110,192,165,78,45,19,15,702,0,0,0,4,4,12,10,7,0,39,0,15,44,144,131,132,77,35,17,605,3,4,7,83,17,31,19,3,0,168,0,7,20,62,16,17,3,0,0,123,0,0,0,4,0,0,0,0,0,3,0,0,0,9,35,6,3,0,0,60,7,47,36,28,34,24,7,4,3,181,0,11,7,69,48,36,15,0,0,194,0,0,0,8,6,3,3,4,0,28,0,0,3,18,25,9,3,0,0,59,14,94,84,332,225,174,136,74,42,1172,51,131,112,293,178,156,161,121,128,1333,2167,5546,5106,9345,5558,4887,3763,1925,1299,39594
POA2155,0,0,0,9,8,5,0,0,0,28,6,54,124,614,374,300,132,21,10,1636,0,4,0,30,24,40,12,4,0,107,0,21,18,48,52,36,28,11,0,211,3,46,34,51,46,28,9,6,0,232,16,132,176,417,245,129,31,12,0,1160,0,0,0,10,13,3,5,9,0,39,0,27,65,240,219,141,58,37,9,791,0,0,6,58,21,25,13,3,0,125,4,5,18,41,15,3,0,0,0,85,0,0,0,5,3,9,3,0,0,17,0,0,6,34,39,16,3,4,0,107,16,61,48,79,36,24,11,3,0,273,0,3,6,53,37,27,8,3,0,132,0,3,0,14,8,15,0,3,0,43,0,4,25,45,37,17,4,0,0,130,22,120,144,511,324,217,132,68,18,1550,110,254,206,603,301,181,132,43,8,1835,4206,10090,7478,16411,7977,5061,2906,1073,242,55452
POA2156,0,0,0,0,3,3,0,0,0,19,0,4,5,20,10,11,11,4,0,65,0,0,0,11,0,11,8,0,0,27,0,0,0,6,11,13,11,5,0,45,0,7,0,5,3,4,3,0,0,16,4,8,14,43,30,36,7,9,3,151,0,0,0,0,4,3,3,0,0,9,0,0,4,9,12,4,6,0,0,30,0,0,3,4,3,3,4,0,0,14,0,3,0,10,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,10,11,15,12,6,4,0,0,62,0,0,0,7,3,4,3,0,0,17,0,3,0,3,3,3,6,3,0,24,0,0,0,0,4,3,4,0,0,9,0,10,18,45,60,59,46,19,15,275,6,34,34,79,63,54,64,52,10,409,581,1839,1810,2450,1915,1746,1466,838,301,12942
POA2157,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,3,0,3,5,14,11,7,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,9,9,8,3,63,6,26,41,44,49,55,29,12,3,264,204,539,525,769,614,507,366,169,51,3741
POA2158,0,0,0,0,4,0,0,0,0,3,0,0,3,19,16,13,3,0,0,56,0,0,0,10,3,6,3,0,0,18,0,0,3,9,10,3,9,3,5,45,0,7,7,7,9,9,3,0,0,41,0,23,24,44,29,21,17,4,0,157,0,0,0,0,0,0,0,0,0,0,0,3,9,11,29,23,6,3,0,79,0,0,0,15,3,9,3,3,0,38,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,11,4,17,14,8,0,0,0,51,0,0,0,6,6,3,0,0,0,22,0,0,0,0,6,3,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,10,5,40,49,21,37,26,13,213,3,35,52,60,57,50,39,33,15,345,395,1170,1261,1638,1377,1063,924,481,266,8575
POA2159,0,0,0,0,3,0,0,0,0,3,0,0,0,4,6,3,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,3,6,4,5,3,3,18,0,3,3,0,0,0,0,0,0,7,0,10,9,11,13,10,0,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,3,10,0,0,0,0,21,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,4,0,0,9,0,3,4,16,18,18,22,11,3,88,3,16,17,30,31,25,21,23,10,169,234,712,617,966,746,667,532,309,187,4975
POA2160,0,0,3,5,0,0,0,0,0,15,4,26,63,255,159,92,45,13,8,670,0,4,0,7,5,18,11,6,15,66,0,0,0,3,4,5,11,6,3,31,0,0,0,8,3,4,3,3,3,19,0,0,5,14,10,8,7,0,4,42,0,0,0,11,8,14,3,10,0,59,0,3,16,57,19,27,12,14,13,147,0,0,7,57,0,3,0,0,0,72,0,3,18,51,17,11,7,0,0,104,0,0,0,3,5,6,8,3,3,35,3,5,25,169,141,78,50,20,0,490,3,7,7,17,4,3,5,0,0,38,0,5,12,135,122,148,41,23,10,491,0,0,0,0,0,3,0,0,0,10,0,5,12,10,9,3,0,0,0,37,18,107,201,760,359,208,176,93,34,1950,146,219,294,695,303,221,178,101,55,2205,2867,4632,5128,11530,4238,3363,2218,1351,641,35973
POA2161,0,0,0,0,0,0,0,0,0,0,4,24,41,191,102,68,34,11,4,472,0,0,0,6,3,10,9,11,8,53,0,0,0,3,3,14,11,8,9,46,0,3,0,4,0,4,4,0,0,19,0,0,3,12,0,3,3,0,0,25,0,0,0,0,3,3,3,3,3,22,0,0,5,35,13,18,12,7,6,92,0,0,5,11,0,3,3,0,0,25,0,22,21,49,13,11,6,0,0,122,0,0,0,3,3,6,5,3,4,27,0,3,13,102,84,42,36,12,0,297,0,4,0,12,0,0,0,0,0,23,4,6,31,167,170,193,58,43,17,689,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,11,14,78,165,666,307,187,138,102,42,1701,204,288,288,800,265,251,141,93,69,2402,2797,4609,4661,9541,3466,2958,1734,1047,605,31418
POA2162,0,0,0,0,0,4,0,0,0,4,0,11,25,61,48,33,4,3,0,189,0,0,0,6,5,13,12,11,24,68,0,3,0,0,0,7,5,0,4,27,0,0,0,3,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,4,0,10,0,20,0,0,8,21,11,10,7,3,0,62,0,0,0,15,0,3,0,0,0,22,0,3,4,24,5,8,0,3,0,50,0,0,0,4,7,6,7,3,0,29,0,0,11,31,39,20,10,11,0,116,0,3,8,9,3,3,0,0,0,24,4,38,105,634,546,496,154,62,48,2082,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,6,6,52,102,285,165,119,99,62,28,914,87,150,155,287,177,127,102,62,31,1178,1357,2749,2743,4703,2481,2075,1245,776,485,18622
POA2163,0,0,0,3,0,0,0,0,0,7,0,8,0,46,13,16,14,3,0,96,0,0,0,6,5,10,9,3,3,41,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,5,3,0,0,19,0,0,10,33,4,0,0,0,0,43,0,0,0,8,0,0,3,0,0,8,4,15,14,22,3,3,3,0,0,59,0,0,0,0,5,5,3,0,0,9,0,0,4,13,19,10,5,4,0,57,0,0,0,3,0,3,0,0,0,11,6,23,77,441,306,300,119,55,26,1348,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,14,10,54,230,146,98,67,46,31,693,60,111,98,250,114,110,67,45,16,874,625,1242,1354,2686,1247,1144,673,382,240,9590
POA2164,0,0,0,0,0,0,0,0,0,3,3,3,16,70,33,42,29,8,3,214,0,0,0,6,4,11,3,3,6,41,0,0,0,0,4,10,5,10,0,27,0,0,0,3,0,0,3,0,0,12,3,0,0,6,3,3,4,0,0,14,0,0,0,5,10,10,17,11,0,48,0,0,0,3,0,0,10,0,0,19,0,0,0,6,0,3,0,0,0,7,0,8,11,35,5,9,0,0,0,66,0,0,0,11,10,23,40,5,0,86,4,4,8,33,37,15,14,8,0,116,0,5,3,15,0,3,3,0,0,30,0,11,20,363,204,207,83,27,11,933,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,0,0,0,0,8,26,93,98,394,273,279,203,123,33,1530,76,129,116,259,157,173,106,100,33,1154,1291,2571,2618,5121,2429,2408,1751,1104,327,19624
POA2165,0,0,0,3,0,0,0,0,0,8,0,35,50,214,98,104,43,17,8,558,0,0,0,14,8,34,22,20,19,119,0,0,0,0,8,12,11,12,0,38,0,0,3,3,3,4,0,0,0,12,0,0,0,3,3,0,5,0,0,12,0,0,3,23,25,38,41,25,6,159,0,5,6,19,10,3,8,3,0,62,0,3,3,21,0,15,3,0,0,47,3,30,38,120,30,18,10,0,0,252,0,0,0,25,20,32,30,10,0,121,18,4,17,24,39,15,21,8,3,148,0,14,11,10,5,7,3,0,0,49,13,63,270,1628,1170,1012,401,160,54,4772,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,6,73,251,359,1007,619,508,417,228,70,3529,153,281,290,707,347,308,215,143,56,2499,2746,5690,6069,11617,5732,4815,3172,1903,702,42444
POA2166,0,0,0,4,0,0,0,0,0,4,0,20,61,195,71,65,32,11,5,452,5,0,0,23,6,20,21,24,29,122,0,0,0,0,3,6,14,6,9,42,0,0,3,7,4,6,5,0,0,34,0,0,0,3,3,0,3,0,0,7,0,0,0,28,20,49,55,47,20,221,0,6,10,11,3,5,3,0,0,36,0,0,14,17,6,13,0,0,0,48,3,18,97,477,80,62,22,3,0,763,0,0,0,13,27,24,31,20,7,131,0,0,0,11,21,11,19,3,0,63,3,7,10,12,3,4,0,0,0,41,103,353,1300,5573,3903,3081,1160,545,252,16270,0,0,0,0,0,0,4,0,0,9,0,3,0,6,0,0,0,0,0,14,16,133,215,818,501,453,339,237,120,2836,195,329,367,768,406,368,225,129,81,2866,3282,6577,8154,14050,7541,6392,3533,2136,1097,52762
POA2167,0,0,0,0,3,0,0,0,0,0,5,12,52,144,81,51,19,3,0,369,0,0,0,10,6,16,7,3,0,45,0,3,0,3,0,4,6,3,0,19,0,0,0,3,0,0,0,0,0,11,0,0,3,8,9,6,3,6,6,46,0,0,0,0,0,0,0,0,0,0,0,3,0,28,12,12,4,0,0,64,0,0,0,5,3,4,0,0,0,14,0,0,5,23,7,3,3,0,0,46,0,0,0,3,4,3,4,3,0,15,0,0,0,3,3,0,3,0,0,6,3,4,3,3,7,0,4,0,0,18,0,0,8,28,14,18,5,0,0,78,0,0,0,3,0,0,0,0,0,3,0,3,10,17,12,3,0,0,0,42,10,33,41,200,87,66,48,17,10,499,46,80,47,144,71,58,82,128,183,839,812,1282,1170,3046,1169,993,589,322,251,9633
POA2168,0,0,0,0,0,0,4,0,0,16,0,15,47,229,156,196,63,27,16,751,0,0,0,19,12,44,16,9,3,100,0,0,0,4,5,18,14,17,7,73,0,0,3,3,3,3,0,3,0,12,0,3,0,9,6,9,3,0,0,28,0,0,3,37,40,38,27,26,10,180,0,0,3,16,7,8,10,0,3,39,0,0,0,0,3,3,0,0,0,5,0,0,20,108,27,20,9,0,0,187,0,0,6,45,40,50,43,6,8,194,0,5,5,24,26,19,7,0,0,93,4,3,9,12,0,0,0,3,0,37,5,49,183,1178,732,582,160,56,21,2969,0,0,0,0,0,4,3,0,0,8,0,14,13,21,10,0,0,0,0,57,15,119,210,958,758,712,429,176,49,3431,206,496,466,840,511,416,275,189,36,3424,2960,6781,7048,11097,6033,5001,2615,1527,383,43451
POA2170,0,0,3,9,4,0,0,0,0,19,12,74,170,744,408,349,113,37,22,1917,0,3,11,97,86,156,78,50,28,506,0,0,4,21,25,48,39,34,16,180,0,3,10,23,14,16,8,4,0,73,3,8,23,85,46,35,42,15,6,263,0,0,9,190,125,159,113,48,5,655,3,18,17,101,62,65,39,22,8,328,0,0,9,34,14,11,12,0,0,81,0,11,20,186,46,27,12,3,0,305,5,12,42,218,140,149,123,30,8,712,8,13,41,151,133,51,37,16,0,447,7,28,21,54,9,13,8,0,0,139,14,66,208,1512,900,720,228,101,30,3779,0,3,0,3,0,10,4,5,3,29,0,22,61,79,46,4,0,0,0,220,90,402,615,2271,1335,1032,722,353,143,6965,658,1065,1093,2797,1146,996,704,409,204,9059,8261,15033,14093,31184,13262,10773,7279,3970,1595,105451
POA2171,0,0,0,0,3,0,0,0,0,7,0,10,43,322,205,204,82,11,8,879,0,0,0,23,8,17,15,0,0,67,0,0,0,9,10,10,9,0,0,44,0,3,6,15,11,6,8,0,0,45,0,0,10,29,20,9,11,0,0,77,0,0,10,41,52,31,18,6,0,165,0,0,9,15,19,17,3,4,0,67,0,4,0,17,5,3,0,0,0,31,0,0,12,88,15,15,3,0,0,128,0,0,3,46,61,42,32,7,0,196,0,6,3,43,44,3,6,3,0,110,0,7,19,25,8,0,0,0,0,61,3,10,35,423,213,166,44,14,5,910,0,0,0,4,0,0,0,0,0,5,0,13,17,28,15,0,3,0,0,73,13,74,145,754,592,380,241,76,15,2292,128,251,202,565,265,147,93,30,10,1678,2862,5994,5138,10833,4848,3047,1497,536,114,34866
POA2172,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,5,0,0,30,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,3,3,0,0,0,0,3,0,3,0,0,4,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,7,10,3,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,3,4,35,17,20,5,0,0,83,4,13,9,36,19,4,5,3,0,94,188,429,377,768,485,309,166,46,6,2781
POA2173,0,3,3,5,0,0,0,0,0,15,3,12,24,117,79,96,28,7,3,368,0,0,0,14,4,12,3,0,0,40,0,0,3,13,7,9,0,3,0,36,4,0,0,8,3,8,0,0,0,24,0,6,7,30,14,16,10,3,0,96,0,0,0,0,5,5,3,0,0,16,0,3,8,14,15,14,4,0,0,67,0,0,0,9,5,0,0,0,0,17,0,3,7,35,11,0,0,0,0,55,0,0,0,13,16,14,12,4,0,53,0,0,3,11,0,0,3,0,0,14,3,6,3,13,3,4,0,0,0,33,0,4,0,37,21,19,5,6,0,94,0,0,0,0,0,3,0,0,0,4,0,0,0,3,5,3,0,0,0,12,0,23,41,141,86,65,34,18,3,407,37,49,133,236,82,53,19,5,0,617,1216,2148,2315,4647,2079,1220,537,218,57,14433
POA2174,0,0,0,0,0,0,0,0,0,0,0,0,9,26,15,7,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,3,8,0,0,0,0,15,0,0,0,4,3,0,0,0,0,9,0,3,3,3,4,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,5,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,18,10,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,9,10,5,0,0,0,0,19,0,6,24,42,16,12,9,3,0,113,16,15,18,65,22,8,4,5,0,156,249,361,297,865,234,142,70,47,14,2267
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,5,5,6,0,47,11,17,15,35,23,19,25,11,3,164,101,216,239,441,255,244,190,128,30,1837
POA2176,0,0,0,3,0,0,0,0,0,5,5,10,25,212,75,191,170,23,16,729,0,0,0,14,5,32,14,14,11,85,0,0,0,8,8,16,13,11,3,53,0,3,3,4,0,9,6,4,0,30,0,0,4,9,10,6,8,3,0,49,0,0,4,23,38,59,71,38,6,234,0,0,0,0,5,19,11,5,3,48,0,0,0,8,7,15,3,0,0,31,0,7,12,94,25,19,11,0,0,171,0,0,0,33,65,103,83,33,3,324,5,5,10,37,52,53,23,7,3,209,0,4,11,15,0,4,4,0,0,42,8,46,147,1207,985,999,359,111,59,3920,0,0,0,0,3,0,0,0,0,3,0,3,3,11,6,0,0,0,0,20,23,179,257,804,837,845,639,280,74,3944,76,198,244,483,305,328,226,109,41,2014,2544,5987,7133,11750,6570,6888,4182,2014,736,47809
POA2177,0,0,0,0,0,0,0,0,0,0,0,3,21,74,31,56,28,5,4,220,0,0,0,4,4,17,8,0,0,34,0,3,0,0,0,6,9,0,0,18,0,0,0,0,0,3,4,0,0,5,0,0,0,0,4,4,0,0,0,8,0,0,0,18,21,39,26,14,5,120,0,0,0,6,8,11,6,0,0,31,0,0,0,0,0,0,0,0,0,3,3,0,5,101,11,14,3,0,0,147,0,0,0,12,13,23,13,4,0,71,0,0,6,12,17,10,12,5,0,60,0,7,4,10,3,0,0,0,0,24,5,46,93,859,666,570,205,84,58,2581,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,8,7,35,67,299,331,323,225,113,24,1416,34,107,82,190,107,94,50,20,8,694,858,2238,2538,4121,2244,2156,1130,475,212,15979
