POA_CODE_2016,A0_14_SEO_B00,A0_14_SEO_00_05,A0_14_SEO_06_10,A0_14_SEO_11,A0_14_SEO_12,A0_14_SEO_13,A0_14_SEO_14,A0_14_SEO_15,A0_14_SEO_16,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_SOLSE_VWW_B00,A0_14_SOLSE_VWW_00_05,A0_14_SOLSE_VWW_06_10,A0_14_SOLSE_VWW_11,A0_14_SOLSE_VWW_12,A0_14_SOLSE_VWW_13,A0_14_SOLSE_VWW_14,A0_14_SOLSE_VWW_15,A0_14_SOLSE_VWW_16,A0_14_SOLSE_VWW_YNS,A0_14_SOLSE_VWW_T,A0_14_SOLSE_NWNAA_B00,A0_14_SOLSE_NWNAA_00_05,A0_14_SOLSE_NWNAA_06_10,A0_14_SOLSE_NWNAA_11,A0_14_SOLSE_NWNAA_12,A0_14_SOLSE_NWNAA_13,A0_14_SOLSE_NWNAA_14,A0_14_SOLSE_NWNAA_15,A0_14_SOLSE_NWNAA_16,A0_14_SOLSE_NWNAA_YNS,A0_14_SOLSE_NWNAA_T,A0_14_SOLSE_PinE_NS_B00,A0_14_SOLSE_PinE_NS_00_05,A0_14_SOLSE_PinE_NS_06_10,A0_14_SOLSE_PinE_NS_11,A0_14_SOLSE_PinE_NS_12,A0_14_SOLSE_PinE_NS_13,A0_14_SOLSE_PinE_NS_14,A0_14_SOLSE_PinE_NS_15,A0_14_SOLSE_PinE_NS_16,A0_14_SOLSE_PinE_NS_YNS,A0_14_SOLSE_PinE_NS_T,A0_14_SOLSE_T_B00,A0_14_SOLSE_T_00_05,A0_14_SOLSE_T_06_10,A0_14_SOLSE_T_11,A0_14_SOLSE_T_12,A0_14_SOLSE_T_13,A0_14_SOLSE_T_14,A0_14_SOLSE_T_15,A0_14_SOLSE_T_16,A0_14_SOLSE_T_YNS,A0_14_SOLSE_T_T,A0_14_L_PinE_NS_B00,A0_14_L_PinE_NS_00_05,A0_14_L_PinE_NS_06_10,A0_14_L_PinE_NS_11,A0_14_L_PinE_NS_12,A0_14_L_PinE_NS_13,A0_14_L_PinE_NS_14,A0_14_L_PinE_NS_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B00,A0_14_T_00_05,A0_14_T_06_10,A0_14_T_11,A0_14_T_12,A0_14_T_13,A0_14_T_14,A0_14_T_15,A0_14_T_16,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B00,A15_24_SEO_00_05,A15_24_SEO_06_10,A15_24_SEO_11,A15_24_SEO_12,A15_24_SEO_13,A15_24_SEO_14,A15_24_SEO_15,A15_24_SEO_16,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_SOLSE_VWW_B00,A15_24_SOLSE_VWW_00_05,A15_24_SOLSE_VWW_06_10,A15_24_SOLSE_VWW_11,A15_24_SOLSE_VWW_12,A15_24_SOLSE_VWW_13,A15_24_SOLSE_VWW_14,A15_24_SOLSE_VWW_15,A15_24_SOLSE_VWW_16,A15_24_SOLSE_VWW_YNS,A15_24_SOLSE_VWW_T,A15_24_SOLSE_NWNAA_B00,A15_24_SOLSE_NWNAA_00_05,A15_24_SOLSE_NWNAA_06_10,A15_24_SOLSE_NWNAA_11,A15_24_SOLSE_NWNAA_12,A15_24_SOLSE_NWNAA_13,A15_24_SOLSE_NWNAA_14,A15_24_SOLSE_NWNAA_15,A15_24_SOLSE_NWNAA_16,A15_24_SOLSE_NWNAA_YNS,A15_24_SOLSE_NWNAA_T,A15_24_SOLSE_PinE_NS_B00,A15_24_SOLSE_PinE_NS_00_05,A15_24_SOLSE_PinE_NS_06_10,A15_24_SOLSE_PinE_NS_11,A15_24_SOLSE_PinE_NS_12,A15_24_SOLSE_PinE_NS_13,A15_24_SOLSE_PinE_NS_14,A15_24_SOLSE_PinE_NS_15,A15_24_SOLSE_PinE_NS_16,A15_24_SOLSE_PinE_NS_YNS,A15_24_SOLSE_PinE_NS_T,A15_24_SOLSE_T_B00,A15_24_SOLSE_T_00_05,A15_24_SOLSE_T_06_10,A15_24_SOLSE_T_11,A15_24_SOLSE_T_12,A15_24_SOLSE_T_13,A15_24_SOLSE_T_14,A15_24_SOLSE_T_15,A15_24_SOLSE_T_16,A15_24_SOLSE_T_YNS,A15_24_SOLSE_T_T,A15_24_L_PinE_NS_B00,A15_24_L_PinE_NS_00_05,A15_24_L_PinE_NS_06_10,A15_24_L_PinE_NS_11,A15_24_L_PinE_NS_12,A15_24_L_PinE_NS_13,A15_24_L_PinE_NS_14,A15_24_L_PinE_NS_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B00,A15_24_T_00_05,A15_24_T_06_10,A15_24_T_11,A15_24_T_12,A15_24_T_13,A15_24_T_14,A15_24_T_15,A15_24_T_16,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B00,A25_34_SEO_00_05,A25_34_SEO_06_10,A25_34_SEO_11,A25_34_SEO_12,A25_34_SEO_13,A25_34_SEO_14,A25_34_SEO_15,A25_34_SEO_16,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_SOLSE_VWW_B00,A25_34_SOLSE_VWW_00_05,A25_34_SOLSE_VWW_06_10,A25_34_SOLSE_VWW_11,A25_34_SOLSE_VWW_12,A25_34_SOLSE_VWW_13,A25_34_SOLSE_VWW_14,A25_34_SOLSE_VWW_15,A25_34_SOLSE_VWW_16,A25_34_SOLSE_VWW_YNS,A25_34_SOLSE_VWW_T,A25_34_SOLSE_NWNAA_B00,A25_34_SOLSE_NWNAA_00_05,A25_34_SOLSE_NWNAA_06_10,A25_34_SOLSE_NWNAA_11,A25_34_SOLSE_NWNAA_12,A25_34_SOLSE_NWNAA_13,A25_34_SOLSE_NWNAA_14,A25_34_SOLSE_NWNAA_15,A25_34_SOLSE_NWNAA_16,A25_34_SOLSE_NWNAA_YNS,A25_34_SOLSE_NWNAA_T,A25_34_SOLSE_PinE_NS_B00,A25_34_SOLSE_PinE_NS_00_05,A25_34_SOLSE_PinE_NS_06_10,A25_34_SOLSE_PinE_NS_11,A25_34_SOLSE_PinE_NS_12,A25_34_SOLSE_PinE_NS_13,A25_34_SOLSE_PinE_NS_14,A25_34_SOLSE_PinE_NS_15,A25_34_SOLSE_PinE_NS_16,A25_34_SOLSE_PinE_NS_YNS,A25_34_SOLSE_PinE_NS_T,A25_34_SOLSE_T_B00,A25_34_SOLSE_T_00_05
POA2209,..,3,17,5,7,5,3,9,0,0,55,..,16,32,9,16,19,28,9,3,0,129,..,0,0,0,4,0,6,9,13,7,41,..,0,0,0,0,0,0,0,0,0,3,..,15,29,9,20,19,32,16,16,5,174,..,0,0,0,0,0,0,0,0,0,0,..,24,51,15,26,28,36,28,24,6,229,22,24,3,4,5,3,4,3,4,3,77,60,88,87,22,39,27,54,41,29,17,459,0,4,4,0,8,8,10,13,14,3,69,0,0,0,0,0,0,0,0,0,0,3,60,92,92,22,44,38,63,56,40,15,534,0,0,0,0,0,0,0,0,0,0,0,81,108,94,23,50,42,64,59,49,25,608,67,22,22,3,10,3,4,0,3,4,140,250,204,261,44,49,51,80,56,28,21,1049,0,20,28,6,18,15,14,17,15,8,139,3,3,0,0,0,0,0,0,0,0,4,254,221
POA2210,..,16,35,3,9,12,5,3,3,11,98,..,17,62,17,28,20,31,23,13,6,210,..,0,4,0,3,7,5,17,17,9,62,..,0,0,0,0,0,0,0,0,0,0,..,17,64,17,33,27,34,39,24,18,273,..,0,0,0,0,0,0,0,0,0,0,..,30,101,21,44,39,43,44,29,26,368,44,50,20,3,3,3,4,3,8,5,151,64,116,116,43,28,38,55,61,39,24,579,0,0,4,0,3,9,14,10,11,10,61,0,0,0,0,0,0,0,0,4,0,6,64,119,125,40,32,44,65,69,52,32,650,0,0,0,0,0,0,0,0,0,0,0,103,167,146,48,39,49,74,78,60,41,798,104,42,44,7,10,6,4,3,3,8,238,302,228,444,69,52,90,83,87,37,36,1417,0,20,54,15,15,22,36,28,17,13,213,3,0,5,0,0,3,0,0,0,0,11,301,255
POA2211,..,13,32,3,0,8,3,4,3,0,66,..,10,40,10,7,14,6,8,0,4,97,..,0,4,3,0,3,0,7,3,6,25,..,0,0,0,0,0,0,0,0,0,0,..,10,45,12,6,20,7,8,3,10,126,..,0,0,0,0,0,0,0,0,0,0,..,19,81,13,8,25,11,15,3,13,193,19,26,20,3,4,3,6,5,3,9,94,31,63,63,18,9,20,12,21,15,11,264,0,0,3,5,3,8,3,10,3,6,42,0,0,0,0,0,0,0,0,0,0,0,31,63,75,15,11,31,21,23,19,22,307,0,0,0,0,0,0,0,0,0,0,0,48,87,92,25,16,34,24,34,23,28,401,60,16,19,3,4,5,3,6,5,12,137,157,137,198,30,20,26,35,25,20,20,658,0,5,22,0,3,12,6,7,3,3,62,0,0,0,0,0,0,0,0,0,0,3,157,151
POA2212,..,9,16,12,7,13,8,0,4,5,74,..,14,29,19,17,16,16,9,3,0,121,..,0,0,0,0,6,3,8,7,0,20,..,0,0,0,0,0,0,0,0,0,3,..,12,29,19,17,17,16,11,11,4,143,..,0,0,0,0,0,0,0,0,0,0,..,23,44,35,23,30,27,16,13,10,223,12,27,18,7,0,3,0,6,3,3,77,42,60,58,13,20,26,33,34,15,8,308,0,0,4,0,0,7,4,10,3,3,31,0,0,0,0,0,0,0,0,0,0,0,42,60,62,12,23,29,40,43,18,12,340,0,0,0,0,0,0,0,0,0,0,0,55,89,80,21,24,35,43,45,16,16,417,61,20,33,15,4,9,0,3,7,7,163,169,126,195,38,27,35,32,30,11,15,676,0,7,32,3,6,10,11,4,3,9,77,3,0,0,0,0,0,0,0,0,0,4,173,131
POA2213,..,11,22,3,11,5,13,8,4,3,76,..,7,28,11,18,9,6,9,3,4,105,..,0,0,0,0,0,3,0,11,3,16,..,0,0,0,0,0,0,0,0,0,3,..,7,34,11,20,9,10,11,7,4,125,..,0,0,0,0,0,0,0,0,0,0,..,24,57,11,30,17,22,16,11,11,202,12,30,9,3,0,3,0,3,0,0,75,31,67,50,6,14,14,14,12,13,3,236,0,0,0,0,0,0,0,4,3,3,11,0,0,0,0,0,0,0,0,0,0,0,31,69,54,6,13,14,18,14,14,10,247,0,0,0,0,0,0,0,0,0,0,0,47,97,64,10,16,21,17,18,10,11,315,70,19,28,7,8,9,3,3,3,0,149,157,113,190,18,13,16,20,22,8,8,574,0,7,15,3,11,3,3,4,4,4,48,0,0,0,0,0,0,0,0,0,0,3,159,117
POA2214,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,0,4,0,17,3,5,3,0,0,3,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,3,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,3,0,0,7,7,40,15,3,4,0,0,7,0,0,0,0,29,9,3,10,0,5,0,4,5,4,0,38,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3
POA2216,..,6,26,9,5,8,12,13,6,11,91,..,15,67,18,29,31,33,34,26,17,276,..,0,0,0,0,3,3,13,29,6,52,..,0,0,0,0,0,0,0,0,0,3,..,15,70,18,29,35,34,42,55,21,328,..,0,0,0,0,0,0,0,0,0,4,..,21,98,27,31,41,50,57,62,35,429,29,30,24,4,6,6,15,17,12,15,163,56,98,101,63,76,152,205,286,220,57,1316,0,5,0,3,4,12,15,27,30,9,111,0,0,0,0,0,3,3,0,0,0,11,56,106,106,65,78,163,224,312,248,72,1433,0,0,0,0,0,0,0,0,0,0,0,84,135,129,65,89,172,244,334,261,83,1592,130,39,117,39,27,34,28,31,20,15,469,263,337,1296,199,209,372,369,359,222,65,3694,9,12,46,12,14,30,23,55,45,13,261,0,0,3,0,0,0,0,0,0,9,22,272,351
POA2217,..,12,49,12,13,16,13,15,3,14,138,..,21,73,22,56,51,49,34,22,10,341,..,0,0,0,3,10,11,26,30,11,91,..,0,0,0,0,0,0,4,0,0,9,..,21,73,26,60,58,62,66,54,21,443,..,0,3,0,0,0,0,0,0,0,7,..,34,125,32,73,74,72,81,61,31,585,23,31,26,4,4,8,14,6,3,6,130,50,99,133,49,68,91,158,175,150,32,998,0,4,3,4,7,4,14,24,13,0,86,0,0,0,0,0,0,0,0,0,0,3,50,102,139,47,69,92,171,200,160,40,1083,0,0,0,0,0,0,0,0,0,0,0,81,137,163,52,77,98,178,207,170,43,1216,101,42,97,22,22,17,21,20,20,8,370,291,257,949,161,174,252,318,345,181,89,3013,3,13,37,0,13,17,9,28,20,4,141,0,3,4,3,0,0,0,0,0,0,11,295,270
POA2218,..,12,22,5,8,9,10,3,0,3,69,..,10,43,24,23,17,24,20,5,4,174,..,0,0,0,3,3,8,16,13,9,54,..,0,0,0,0,0,0,0,0,0,3,..,10,47,24,24,20,28,35,24,10,222,..,0,0,0,0,0,0,0,0,0,0,..,21,67,32,31,25,36,37,24,18,295,12,34,16,0,9,3,3,3,6,3,82,63,93,99,29,44,74,97,115,115,26,760,0,0,7,3,5,3,15,13,22,3,65,0,0,0,0,0,0,0,3,0,0,4,63,95,101,31,51,80,109,126,142,30,826,0,0,0,0,0,0,0,0,0,0,0,74,128,119,31,57,79,116,134,142,31,913,65,18,23,15,4,13,9,4,5,7,162,222,207,675,88,116,150,176,156,76,31,1911,6,17,33,7,12,11,19,21,15,5,149,3,3,7,0,0,0,0,0,0,0,10,232,226
POA2219,..,7,8,0,0,0,0,3,0,3,30,..,3,14,4,11,3,3,4,7,5,58,..,0,0,0,0,0,3,0,6,3,17,..,0,0,0,0,0,0,0,0,0,0,..,3,17,4,11,3,5,9,13,4,70,..,0,0,0,0,0,0,0,0,0,0,..,11,23,4,11,4,7,10,13,11,96,8,13,5,3,0,0,3,0,0,4,43,12,19,18,9,10,7,8,3,7,5,93,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,12,19,17,9,10,7,6,3,11,12,102,0,0,0,0,0,0,0,0,0,0,0,16,27,27,9,12,8,13,3,13,12,144,36,19,21,8,4,12,3,0,0,7,103,88,42,68,16,14,23,18,7,4,3,285,0,0,3,0,0,3,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,88,42
POA2220,..,8,25,8,3,8,4,9,11,7,89,..,41,127,34,41,52,50,38,15,13,415,..,0,3,8,9,16,42,44,32,21,176,..,0,0,0,0,0,0,4,4,0,9,..,40,137,44,53,67,90,80,47,33,597,..,0,0,0,0,0,0,0,0,0,0,..,47,164,47,58,79,96,89,58,44,682,28,29,20,5,10,4,11,17,18,6,140,100,210,333,121,182,268,432,492,366,110,2612,0,6,23,15,26,49,64,86,55,33,351,0,0,0,0,0,3,3,0,3,0,12,100,219,354,134,210,316,498,578,428,142,2975,0,0,0,0,0,0,0,0,0,3,3,125,247,378,139,214,322,508,594,443,147,3119,71,44,55,5,9,17,6,20,7,9,254,478,731,1951,283,329,439,515,397,212,89,5421,10,70,173,33,64,73,97,93,30,37,685,0,0,10,3,0,0,0,0,4,0,19,492,800
POA2221,..,4,26,4,7,0,3,3,3,3,61,..,15,25,15,20,9,12,6,3,0,109,..,0,0,0,0,3,5,3,4,0,22,..,0,0,0,0,0,0,0,0,0,0,..,15,26,12,17,15,13,10,10,3,136,..,0,0,0,0,0,0,0,0,3,4,..,23,54,16,21,21,21,12,20,13,201,13,17,7,0,0,0,3,4,0,3,48,21,66,55,28,15,26,41,28,21,7,308,0,0,0,3,0,4,3,6,8,5,29,0,0,0,0,0,0,0,0,0,0,0,21,63,55,27,15,30,44,38,29,12,337,0,0,0,0,0,0,0,0,0,0,0,32,82,57,32,13,33,41,42,29,20,383,46,12,17,7,4,3,6,4,0,3,97,160,106,164,26,20,24,19,33,5,13,586,0,8,18,7,7,8,13,8,3,4,72,0,0,0,0,0,0,0,0,0,0,3,164,114
POA2222,..,4,22,4,3,4,5,9,0,3,53,..,10,56,18,17,16,25,15,3,8,168,..,0,0,0,3,3,7,7,4,6,34,..,0,0,0,0,0,0,0,0,0,0,..,15,56,18,21,19,26,26,7,13,204,..,0,0,0,0,0,0,0,0,0,0,..,20,76,24,24,21,34,30,13,18,260,21,23,13,3,0,3,4,4,3,0,77,32,53,58,16,35,50,72,80,74,12,490,0,0,6,3,3,5,3,20,11,8,54,0,0,0,0,0,0,0,0,0,0,3,36,60,65,16,35,56,79,99,85,22,545,0,0,0,0,0,0,0,0,0,0,0,57,80,77,19,35,59,82,105,88,21,622,40,13,36,9,3,12,3,0,0,4,124,152,140,467,59,61,86,114,107,48,20,1251,0,5,28,0,10,15,10,13,6,3,83,0,0,0,0,0,0,0,0,0,0,3,156,141
POA2223,..,21,27,11,3,12,8,9,10,7,104,..,10,39,8,15,12,12,16,3,7,120,..,0,0,0,0,0,3,11,9,3,26,..,0,0,0,0,0,0,0,0,0,0,..,10,39,6,15,12,15,26,14,9,152,..,0,0,0,0,0,0,0,0,0,0,..,32,71,19,14,28,23,36,20,14,253,34,34,16,4,9,3,0,4,9,7,123,44,54,53,18,15,20,46,58,37,3,358,0,4,0,0,0,3,4,9,5,0,30,0,0,0,0,0,0,0,0,0,0,3,44,56,53,18,17,27,50,68,49,7,389,0,0,0,0,0,0,0,0,0,0,0,73,92,71,19,28,28,58,72,52,16,510,101,24,52,11,16,10,12,4,3,7,236,134,159,292,37,41,53,61,46,26,10,854,5,13,5,0,9,3,16,12,9,0,75,3,0,0,0,0,0,0,0,0,0,4,140,177
POA2224,..,3,15,12,7,6,0,0,0,5,52,..,3,17,3,12,3,4,7,3,3,52,..,0,0,0,0,0,0,0,3,0,5,..,0,0,0,0,0,0,0,0,0,0,..,3,17,3,12,7,6,6,8,3,57,..,0,0,0,0,0,0,0,0,0,0,..,10,34,10,16,6,8,11,8,9,109,20,18,7,3,3,0,0,0,5,3,62,17,17,18,3,0,3,13,8,5,7,88,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,17,18,3,4,3,13,4,5,9,94,0,0,0,0,0,0,0,0,0,0,0,37,39,29,4,7,3,13,4,12,11,155,32,20,14,4,3,3,0,0,0,10,82,81,50,52,11,8,7,6,4,9,0,231,0,3,3,3,0,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,81,52
POA2225,..,8,8,3,4,4,4,3,0,0,39,..,0,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,10,5,3,3,6,4,3,0,0,44,3,8,0,0,0,0,0,0,0,0,18,0,3,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,4,0,0,0,0,31,14,0,8,0,0,0,3,0,4,6,31,13,0,7,0,0,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
POA2226,..,8,44,9,3,8,9,4,0,4,86,..,0,11,3,6,3,0,6,0,3,34,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,11,3,6,4,0,8,0,3,37,..,0,0,0,0,0,0,0,0,0,0,..,11,54,11,7,11,13,6,0,10,124,11,32,13,4,0,4,3,3,0,0,74,3,14,9,3,4,4,7,8,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,3,4,4,7,5,3,0,65,0,0,0,0,0,0,0,0,0,0,0,21,53,25,7,4,9,11,9,6,0,141,32,9,19,3,8,6,0,4,0,0,82,26,21,43,6,12,6,5,7,3,0,129,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,26,18
POA2227,..,7,28,4,4,5,10,14,7,5,81,..,6,12,3,0,0,10,3,0,0,33,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,6,12,3,0,0,10,3,0,0,35,..,0,0,0,0,0,0,0,0,0,0,..,11,35,8,7,9,19,12,4,4,114,7,34,21,3,5,3,5,6,0,7,91,4,19,14,8,7,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,19,14,8,4,3,3,3,3,5,65,0,0,0,0,0,0,0,0,0,0,0,17,54,35,8,13,4,6,10,3,11,154,38,16,27,9,7,5,5,7,7,5,126,27,21,34,6,3,3,8,6,3,0,120,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,21
POA2228,..,14,30,7,13,11,14,12,4,4,110,..,12,29,3,18,13,12,14,7,5,111,..,0,0,0,0,0,3,6,8,0,19,..,0,0,0,0,0,0,0,0,0,0,..,13,29,3,18,13,17,15,16,4,139,..,0,0,0,0,0,0,0,0,0,0,..,29,58,10,28,30,32,29,19,11,244,18,29,18,6,3,9,3,5,0,4,88,16,43,30,4,11,9,12,9,4,7,147,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,47,30,4,13,7,20,11,4,7,153,0,0,0,0,0,0,0,0,0,0,0,38,74,51,11,11,16,18,17,4,12,247,82,23,46,7,9,8,15,0,3,5,202,64,81,118,15,22,33,21,28,16,7,420,0,0,3,0,3,4,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,64,81
POA2229,..,12,42,7,15,16,18,16,4,12,151,..,3,17,10,14,4,12,9,0,0,76,..,0,0,0,0,0,0,4,0,3,12,..,0,0,0,0,0,0,0,0,0,0,..,3,14,11,14,4,11,13,3,4,84,..,0,0,0,0,0,0,0,0,0,0,..,19,63,21,28,22,32,30,7,11,232,22,30,37,5,10,9,9,9,3,8,134,8,28,14,9,5,14,10,9,5,3,104,0,0,0,0,0,0,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,14,31,14,9,10,14,12,5,7,9,116,0,0,0,0,0,0,0,0,0,0,0,34,59,53,11,15,21,15,18,9,13,251,90,30,71,14,9,17,18,10,8,5,264,39,42,84,13,20,21,14,23,13,3,276,0,3,6,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,42,43
POA2230,..,22,34,15,8,15,11,18,6,4,132,..,4,26,4,11,5,8,5,0,3,68,..,0,0,0,0,0,0,3,0,4,15,..,0,0,0,0,0,0,0,0,0,0,..,4,26,4,11,4,10,13,3,9,87,..,0,0,0,0,0,0,0,0,0,0,..,23,60,17,22,21,21,29,4,12,216,46,48,22,4,3,12,13,11,3,4,162,4,10,11,4,3,3,0,8,6,3,63,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,9,11,4,3,3,0,7,11,3,68,0,0,0,0,0,0,0,0,0,0,0,50,55,33,8,7,12,18,24,13,7,229,112,30,88,33,33,38,38,18,13,5,419,27,23,81,21,38,40,62,33,12,9,337,0,0,3,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,32,23
POA2231,..,0,3,0,5,0,0,0,0,5,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,5,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2232,..,26,59,8,16,24,13,10,0,5,158,..,10,27,6,10,24,14,11,3,0,108,..,0,0,0,0,0,0,11,6,4,28,..,0,0,0,0,0,0,0,0,0,0,..,10,27,8,14,26,14,20,10,5,135,..,0,0,0,0,0,0,0,0,0,0,..,36,91,17,29,48,27,33,8,15,293,26,73,41,0,7,10,3,0,9,3,166,20,43,46,10,8,10,17,20,7,4,178,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,20,43,46,10,8,10,18,15,12,4,188,0,0,0,0,0,0,0,0,0,0,0,44,116,83,11,13,18,22,23,17,8,352,129,55,74,19,20,31,6,11,3,17,366,80,95,211,22,42,53,27,23,16,8,589,0,0,6,0,11,0,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,3,80,97
POA2233,..,11,48,12,9,10,3,10,7,3,111,..,5,14,4,0,3,4,3,0,3,30,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,5,14,4,0,3,4,3,0,3,30,..,0,0,0,0,0,0,0,0,0,0,..,17,63,18,11,6,11,18,7,6,149,27,43,30,0,0,0,0,3,0,3,110,3,14,9,0,3,0,3,3,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,0,3,0,3,3,8,0,45,0,0,0,0,0,0,0,0,0,0,0,25,54,40,0,3,0,6,9,8,3,155,73,27,34,10,5,6,6,0,0,8,179,36,23,40,7,10,3,6,4,3,0,134,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,41,23
POA2234,..,16,44,4,15,12,4,7,0,4,114,..,7,19,4,3,3,3,6,3,0,51,..,0,0,0,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,7,23,4,3,6,5,10,3,0,57,..,0,0,0,0,0,0,0,0,0,0,..,18,72,17,18,22,11,14,5,9,180,37,65,28,3,5,4,5,0,0,4,156,26,34,15,3,3,0,0,5,3,5,101,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,26,34,15,3,7,0,0,4,7,6,106,0,0,0,0,0,0,0,0,0,0,0,63,94,45,7,14,6,8,8,9,12,265,95,24,23,6,4,5,3,13,3,10,178,68,49,43,6,13,13,6,3,4,4,205,3,0,4,3,0,0,0,3,0,6,19,0,0,0,0,0,0,0,0,0,0,0,75,49
POA2250,..,51,116,26,21,18,23,19,7,16,295,..,17,94,26,28,23,19,12,10,6,231,..,0,0,0,0,0,7,13,7,3,40,..,0,0,0,0,0,3,0,0,0,4,..,17,90,27,24,25,31,27,15,8,277,..,0,0,0,0,0,0,0,0,0,3,..,62,210,58,50,43,53,45,28,28,578,89,158,82,16,8,3,3,11,8,6,388,35,55,67,18,10,19,23,26,12,8,264,0,0,0,0,0,0,4,4,5,0,15,0,0,0,0,0,0,0,0,0,0,0,35,55,67,18,10,19,26,33,19,9,278,0,0,0,0,0,0,0,0,0,7,8,119,219,150,33,20,24,27,40,27,23,673,264,69,105,20,32,27,26,15,9,14,577,91,85,247,56,68,62,55,47,26,17,762,3,4,19,3,5,10,13,15,8,8,85,0,0,0,0,0,0,0,3,0,0,6,93,85
