POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA2030,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,4,4,0,6,0,0,0,5,0,4,3,0,0,9,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,12,0,18,13,9,16,6,4,3,0,76,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,3,4,3,4,3,0,0,13,3,19,32,152,83,70,102,39,29,520,19,58,50,96,56,54,43,18,9,415,403,1090,880,1433,1037,800,603,292,161,6695,0,0,0,0,0,0,0,0,0,0,356,861,698,835,513,409,241,129,89,4147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,3,3,0,23,0,0,0,0,0,0,0,0,0,3
POA2031,0,0,0,3,0,0,3,4,0,12,0,0,5,25,3,4,5,0,0,42,0,0,0,12,0,0,0,0,0,22,0,0,10,19,8,6,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,0,0,0,0,17,13,14,14,53,22,13,11,0,0,143,0,3,12,29,3,8,3,0,0,60,0,3,0,18,0,6,5,0,0,30,0,0,3,17,3,0,0,0,0,29,12,29,61,449,132,114,104,63,41,1012,63,68,228,553,165,127,96,70,51,1421,1102,1655,1958,6473,2086,1487,1002,553,267,16579,0,0,0,0,0,0,0,0,0,0,943,1372,1191,3187,1125,849,540,280,215,9713,0,3,3,12,0,0,0,0,0,14,0,0,0,10,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,5,63,12,12,3,0,0,97,0,0,0,23,3,7,3,3,0,45
POA2032,0,0,0,0,0,0,0,0,0,3,0,0,4,8,0,3,0,3,0,18,0,0,9,24,4,4,0,0,0,53,0,0,20,26,5,9,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,13,0,5,9,9,4,0,0,0,0,32,3,6,22,39,3,8,5,4,3,83,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,22,67,158,51,43,51,36,11,448,14,17,154,150,44,34,30,21,6,480,307,667,2512,2683,775,609,459,293,126,8425,0,0,0,0,0,0,0,0,0,0,275,505,543,783,376,267,165,116,88,3120,0,0,13,19,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,10,0,0,0,12,3,4,6,0,0,26
POA2033,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,3,0,0,26,0,0,3,14,0,0,3,0,0,27,0,0,11,21,4,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,3,7,4,18,3,0,0,0,0,45,0,5,11,21,9,9,4,0,0,53,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,6,10,46,180,31,30,27,19,9,360,17,26,77,181,39,28,33,20,13,438,278,471,1246,2141,583,402,334,219,91,5770,0,0,0,0,0,0,0,0,0,0,226,363,432,821,285,182,140,105,76,2623,0,0,0,14,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,6,3,0,0,0,0,18,0,0,0,10,0,3,3,0,0,20
POA2034,0,0,0,3,0,3,3,0,0,12,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,5,0,0,15,0,9,10,58,16,5,12,0,0,113,0,0,0,4,3,8,0,0,0,20,0,0,0,20,3,0,0,0,0,24,0,0,0,8,5,0,0,0,0,11,12,16,26,275,70,69,54,40,15,563,50,63,110,377,137,113,80,44,11,970,627,976,949,3878,1284,943,644,319,116,9750,0,0,0,0,0,0,0,0,0,0,570,844,730,2041,752,512,367,215,139,6177,0,0,3,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,54,17,7,3,0,0,85,0,0,0,16,3,5,9,0,0,31
POA2035,0,0,0,0,3,5,0,0,0,15,0,0,0,7,0,3,6,0,0,20,4,0,16,31,3,11,5,0,0,70,0,0,11,7,3,7,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,3,0,20,3,16,13,34,16,3,5,0,0,93,0,0,12,17,13,12,8,3,3,71,0,0,0,3,3,0,0,3,0,11,0,0,0,3,6,3,0,0,0,21,13,52,91,623,164,132,141,94,41,1348,54,99,155,353,127,114,111,61,33,1110,999,1935,2413,5181,2068,1654,1283,843,363,16734,0,0,0,0,0,0,0,0,0,3,852,1537,1274,2297,1137,843,523,389,286,9142,0,0,0,13,5,3,4,0,0,27,0,0,0,0,0,5,0,4,0,13,0,0,6,3,7,0,4,0,0,17,0,0,3,31,3,0,3,0,0,47,0,0,0,18,6,16,17,3,4,75
POA2036,0,0,0,7,3,4,6,3,0,23,0,0,0,7,3,7,0,0,0,16,0,0,0,16,3,3,0,0,0,26,0,3,5,19,0,8,0,0,0,38,0,0,0,0,0,3,0,0,0,5,0,0,0,8,20,13,7,3,0,51,3,3,7,20,9,7,3,3,0,55,0,0,8,42,19,10,7,0,0,92,0,0,0,9,0,4,4,0,0,19,0,0,0,4,5,0,0,0,0,9,5,34,49,285,150,124,124,71,14,858,74,115,135,395,173,139,119,82,34,1267,876,1798,2054,4617,2276,1775,1374,714,242,15718,0,0,0,3,0,0,0,0,0,3,714,1337,1240,1929,996,767,554,311,243,8088,8,12,16,106,35,11,8,0,0,187,0,0,0,7,3,4,3,3,0,20,0,0,3,0,4,3,3,3,0,19,0,3,7,13,3,5,8,0,0,35,0,0,4,16,17,14,21,14,3,91
POA2037,0,0,0,3,3,0,0,3,0,8,0,0,3,18,0,0,0,0,0,24,0,0,3,14,4,0,4,0,0,27,0,0,3,46,3,0,0,0,0,61,0,0,0,3,0,0,0,0,0,3,0,0,0,13,4,3,3,0,0,23,3,6,6,41,13,11,11,8,0,89,0,0,12,27,11,21,12,9,3,98,0,0,0,7,4,3,3,0,0,17,0,0,0,3,0,0,3,0,0,5,7,7,33,206,34,32,37,7,3,357,16,39,130,333,102,80,68,35,12,816,303,451,1148,3192,884,754,589,213,64,7597,0,0,0,3,0,0,0,0,0,3,279,387,801,1476,502,472,353,124,49,4438,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,3,0,0,9,0,0,9,32,4,8,0,0,0,56,0,0,0,3,3,6,0,0,3,14
POA2038,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,4,12,0,3,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,13,7,26,16,5,0,0,0,70,0,0,0,11,3,0,0,0,0,10,0,0,0,3,6,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,4,8,10,84,24,10,15,12,3,174,23,30,39,144,54,47,27,13,0,371,319,489,490,1636,646,476,312,132,49,4543,0,0,0,0,0,0,0,0,0,0,276,401,387,1141,472,332,193,71,38,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,7,3,7,0,0,28,0,0,0,3,3,0,0,0,0,4
POA2039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,13,0,21,9,3,3,0,0,47,0,0,0,10,0,4,0,0,0,9,0,0,0,4,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,3,65,17,15,15,8,0,121,19,24,28,156,49,47,30,4,8,380,327,443,303,1629,614,437,309,80,22,4172,0,0,0,0,0,0,0,0,0,0,272,366,242,1002,380,307,208,53,20,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,11,3,4,3,0,0,30,0,0,0,0,0,0,0,0,0,0
POA2040,0,0,0,0,3,0,3,0,0,8,0,0,3,10,0,4,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,16,3,0,0,0,0,26,0,0,0,3,0,3,4,0,0,13,0,0,3,11,7,4,0,0,0,23,6,11,11,36,18,11,9,0,0,101,0,0,3,21,18,3,3,0,0,47,0,0,0,7,4,0,0,0,0,17,0,0,0,6,0,0,0,0,0,12,8,12,21,131,63,31,44,34,11,358,45,84,52,318,122,67,41,37,14,781,927,1376,960,3702,1596,989,621,332,136,10631,0,0,0,3,0,0,0,0,0,4,826,1101,782,2496,1027,696,409,147,147,7625,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,3,4,3,0,8,0,0,0,3,0,0,0,3,0,5,0,0,3,24,4,4,4,0,0,49,0,0,0,8,3,3,6,0,0,24
POA2041,0,0,0,0,3,0,0,0,0,5,0,0,0,3,7,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,7,4,10,4,32,26,10,3,3,0,100,0,0,7,13,0,7,0,3,0,29,0,0,0,13,6,4,3,0,0,28,0,0,0,3,3,3,0,0,0,5,3,7,10,86,35,15,22,9,0,202,26,61,54,241,110,108,62,22,6,698,497,900,580,2315,1228,964,737,236,59,7518,0,0,0,0,0,0,0,0,0,0,455,660,477,1446,735,658,486,150,60,5130,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,14,5,10,0,0,0,32,0,0,0,3,0,0,0,0,0,8
POA2042,0,0,0,0,0,0,3,0,0,9,0,0,3,6,5,0,0,0,0,15,0,0,0,13,0,0,0,0,0,20,0,0,6,64,5,3,0,0,0,80,0,0,0,4,3,3,3,0,0,16,0,0,3,16,6,0,3,0,0,26,0,4,15,65,12,10,6,0,0,115,0,3,9,45,13,14,6,0,0,93,0,0,0,9,0,5,0,0,0,21,0,0,0,5,3,3,0,0,0,12,0,0,31,219,52,27,30,16,6,379,42,36,128,464,128,83,44,24,16,960,404,519,1173,4648,1357,838,407,159,60,9575,0,0,0,0,0,0,0,0,0,0,367,512,882,2589,641,397,183,65,31,5663,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,8,0,0,7,28,5,6,3,0,0,54,0,0,4,15,0,0,0,0,0,19
POA2043,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,0,3,11,3,3,0,0,0,14,0,0,0,0,4,0,0,5,0,14,0,0,0,3,0,0,0,0,0,0,3,0,0,25,11,3,3,3,0,48,0,3,3,11,0,6,5,0,0,30,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,11,111,28,11,9,7,0,174,12,18,36,191,64,47,13,11,0,388,227,236,323,2216,616,326,115,50,8,4119,0,0,0,0,0,0,0,0,0,0,181,195,253,1161,268,143,64,27,10,2300,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,29,0,0,0,3,3,0,0,0,0,4
POA2044,0,0,0,3,0,0,0,3,0,10,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,9,33,6,0,0,0,0,48,0,0,0,3,5,16,15,16,3,67,0,3,3,4,7,0,0,0,0,15,0,4,3,11,8,3,0,0,0,30,0,7,8,40,24,16,9,6,3,111,0,0,0,3,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,72,21,16,20,14,0,162,15,9,37,114,48,28,25,11,6,291,226,351,445,1584,557,391,222,121,37,3933,0,0,0,0,0,0,0,0,0,0,234,300,295,906,294,177,67,40,18,2328,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,3,0,0,0,17,0,0,0,5,3,0,0,0,0,8
POA2045,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,26,14,6,11,15,3,80,4,15,14,48,27,14,9,14,8,158,152,481,422,690,510,373,252,198,109,3197,0,0,0,0,0,0,0,0,0,0,138,395,277,469,410,238,91,44,48,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3
POA2046,0,0,0,3,5,4,0,3,0,14,0,0,0,15,3,0,3,6,0,26,0,0,0,9,7,4,0,0,0,21,3,3,7,14,3,0,0,0,0,33,0,0,0,4,4,0,3,0,0,10,0,0,3,10,8,10,9,0,0,43,3,4,5,14,8,7,0,0,0,41,0,0,4,37,14,7,6,3,0,68,0,0,0,3,0,3,0,0,0,11,0,0,0,0,3,3,0,0,0,4,5,7,15,151,64,57,45,21,13,385,53,61,48,271,106,89,103,54,28,821,906,1542,1192,3680,1833,1441,1118,649,296,12661,0,0,0,3,0,0,0,0,0,3,754,1345,990,2621,1290,873,519,293,213,8883,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,15,0,0,0,3,0,3,0,0,0,8,0,0,0,12,4,0,0,0,0,22,3,0,0,12,10,6,3,0,0,37
POA2047,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,12,5,0,0,0,0,16,4,6,0,8,4,11,0,4,0,38,0,0,0,9,8,0,0,0,0,18,0,0,0,3,4,0,0,0,0,13,0,0,0,6,3,5,0,0,0,7,0,21,8,88,28,23,21,7,6,199,32,28,30,167,68,45,41,22,12,453,377,622,473,1871,747,610,538,254,122,5613,0,0,0,0,0,0,0,0,0,0,301,475,397,1196,534,429,326,161,119,3945,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,3,0,0,15,0,0,0,0,3,0,0,0,0,9
POA2048,0,0,0,0,4,0,0,3,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,3,17,5,3,0,0,0,31,0,0,0,0,3,0,0,3,0,10,0,0,0,9,3,0,3,0,0,10,0,0,3,17,3,3,0,0,0,29,0,0,3,16,3,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,66,28,24,28,17,3,180,15,26,26,168,56,31,20,18,4,366,213,378,414,1639,522,353,238,142,46,3939,0,0,0,0,0,0,0,0,0,0,184,279,331,1075,341,163,116,38,21,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,18,0,0,0,6,0,3,4,0,0,14
POA2049,0,0,0,0,3,3,0,0,0,5,0,0,0,3,0,0,0,0,0,11,0,3,3,3,0,0,0,0,0,8,0,0,3,15,4,0,0,0,0,25,0,0,0,3,0,0,0,5,0,7,0,0,3,8,3,5,0,0,0,17,0,4,5,17,9,4,3,0,0,39,0,0,3,21,8,9,3,0,0,45,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,7,134,44,50,49,26,7,330,16,23,37,212,79,71,41,19,3,492,308,519,581,2199,804,554,351,171,56,5545,0,0,0,0,0,0,0,0,0,0,242,399,509,1437,451,315,134,65,52,3594,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,0,0,0,0,27,3,0,0,9,3,3,5,0,0,23
POA2050,0,0,0,0,0,0,0,0,0,3,0,0,9,12,3,0,0,0,0,19,0,0,0,17,4,0,0,0,0,24,0,0,3,13,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,6,23,0,3,0,0,0,40,0,0,5,14,5,8,0,0,0,26,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,6,23,141,19,14,10,8,0,220,19,17,51,242,45,35,14,10,0,426,182,166,731,2280,506,297,158,69,11,4397,0,0,0,0,0,0,0,0,0,0,135,138,329,1054,221,172,89,47,21,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,11,28,4,3,0,0,0,46,0,0,0,0,0,0,0,0,0,3
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,18,0,0,3,4,0,0,0,0,0,7,0,0,17,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,20,0,0,5,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,58,24,0,0,0,0,0,86,0,0,90,21,0,0,0,0,0,111,4,4,1448,274,8,13,7,3,0,1768,0,0,0,0,0,0,0,0,0,0,3,0,422,22,7,3,3,0,0,461,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2060,0,0,0,6,0,0,3,0,0,4,0,0,0,16,7,0,0,0,0,26,0,3,0,14,3,0,0,0,0,22,0,0,9,23,0,3,0,0,0,34,0,0,0,4,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,8,0,16,6,36,26,7,9,4,0,114,0,0,0,10,0,0,0,0,0,23,0,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,3,14,13,174,37,20,18,13,3,294,12,18,71,278,83,60,51,21,7,599,287,435,636,2942,821,686,582,279,77,6749,0,0,0,0,0,0,0,0,0,0,249,286,408,1228,412,448,405,186,140,3764,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,20,5,0,4,0,0,41,0,0,0,8,0,0,0,0,0,8
POA2061,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,9,0,0,0,12,3,0,0,0,0,19,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,4,23,10,15,4,0,0,56,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,0,0,0,4,0,3,0,0,0,10,0,3,8,69,8,18,10,13,0,131,10,8,16,117,37,47,40,22,5,301,103,96,173,1145,337,405,347,184,44,2850,0,0,0,0,0,0,0,0,0,0,87,87,154,472,156,200,192,90,38,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,8,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3
POA2062,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,9,3,16,9,4,3,0,0,48,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,7,4,8,0,66,12,12,11,3,0,119,7,7,13,68,22,32,14,4,0,180,283,373,222,1208,445,357,266,96,29,3283,0,0,0,0,0,0,0,0,0,0,223,285,203,830,290,229,200,75,22,2355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,5,0,0,0,15,0,0,0,6,4,0,0,0,0,8
POA2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,3,3,3,0,0,3,0,31,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,16,0,20,10,8,17,10,5,90,5,12,11,31,23,18,16,7,9,120,186,555,356,600,499,357,296,142,79,3061,0,0,0,0,0,0,0,0,0,0,152,423,303,401,337,214,180,102,125,2227,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3
POA2064,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,12,0,0,3,19,0,0,0,0,0,26,0,3,0,36,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,11,3,3,4,13,5,6,0,0,0,36,0,0,0,14,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,5,9,19,15,95,23,10,12,0,4,186,17,26,23,108,31,23,9,8,7,262,325,630,464,1824,554,421,265,121,57,4654,0,0,0,0,0,0,0,0,0,3,248,386,289,585,211,192,124,62,48,2144,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,17,0,0,0,3,0,0,0,0,0,7
POA2065,0,0,0,3,3,3,0,3,0,11,0,0,0,40,4,7,5,3,0,54,0,3,5,64,4,4,4,0,0,92,3,3,9,43,14,3,4,0,0,78,0,0,0,3,3,4,0,3,0,15,0,0,0,11,0,3,3,0,0,20,10,16,17,66,27,21,13,3,0,164,0,0,4,24,5,8,3,0,0,42,0,0,0,17,4,9,0,0,0,34,0,0,0,10,5,3,0,0,0,28,4,21,31,361,77,45,37,24,10,612,55,45,70,473,117,80,64,31,16,960,1023,1138,1208,6372,1763,1330,980,418,172,14401,0,0,0,0,0,0,0,0,0,6,905,949,861,2845,835,800,603,316,168,8291,0,0,3,17,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,6,29,8,4,0,0,0,60,0,0,3,11,3,3,4,0,0,20
