POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA2317,0,3,6,3,3,3,22,0,0,0,7,0,0,5,0,28,4,3,10,0,42,4,8,8,3,0,0,31,4,0,9,0,8,0,28,29,0,14,4,27,0,76,95,5,36,0,4,0,139,176,0,30,0,3,0,216,64,0,10,0,0,0,79,7,0,3,0,0,0,14,6,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,0,0,19,401,52,134,28,51,10,674
POA2318,0,0,8,3,0,0,14,0,0,4,0,0,0,4,0,0,10,0,5,0,16,3,0,12,3,3,0,18,3,0,16,0,3,0,26,21,6,21,0,123,0,170,71,0,22,0,37,0,138,230,0,34,0,12,0,275,89,0,10,0,0,0,97,16,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,7,0,18,446,14,150,6,188,7,805
POA2319,0,0,11,0,0,11,17,0,0,0,0,0,0,0,4,0,5,3,0,0,13,21,3,11,13,0,0,51,18,0,19,0,0,0,35,48,0,12,0,8,0,80,181,0,34,0,0,0,217,191,0,29,0,0,0,225,19,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,12,494,8,134,21,16,10,683
POA2320,5,22,38,0,12,22,97,0,16,0,4,3,0,24,11,154,14,3,5,0,197,88,108,36,16,22,3,275,50,33,34,4,5,3,132,160,38,76,3,8,0,289,756,63,134,0,13,5,975,1141,13,104,0,8,6,1265,67,0,10,0,0,0,78,23,0,11,0,0,0,35,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,22,29,22,3,11,0,87,2334,486,485,31,96,48,3473
POA2321,4,0,22,0,0,20,54,0,0,0,0,0,0,3,3,6,4,0,4,0,18,11,3,6,0,4,0,27,11,0,23,0,0,0,38,33,0,16,0,8,0,50,161,7,40,0,3,0,213,665,0,32,0,3,3,701,35,0,3,0,0,0,41,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,3,0,35,950,20,168,5,25,28,1189
POA2322,0,14,21,0,0,13,46,0,9,7,3,0,0,12,3,68,22,0,12,0,105,40,61,14,15,3,0,129,17,19,26,0,17,0,87,64,40,44,0,97,0,251,336,35,98,4,16,3,490,227,5,57,0,7,0,298,95,0,6,0,3,0,109,13,0,4,0,0,0,17,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,19,15,5,3,4,58,809,274,308,27,164,18,1597
POA2323,3,32,28,0,4,14,75,0,27,10,8,0,0,50,11,239,15,3,5,0,275,116,133,30,21,7,6,313,104,56,34,3,21,3,220,149,43,68,0,68,4,332,584,58,121,3,21,3,791,627,3,81,0,10,0,722,108,0,15,0,0,0,125,13,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,29,12,5,6,0,77,1742,631,420,46,145,29,3009
POA2324,4,25,35,0,6,29,94,0,25,5,3,0,0,32,14,188,26,8,8,5,252,33,110,33,21,18,0,221,77,56,44,3,13,0,188,223,96,65,0,90,9,487,585,32,106,3,8,3,742,393,3,67,0,3,3,469,29,0,6,0,0,0,37,4,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,16,16,0,5,5,57,1378,556,410,45,159,57,2607
POA2325,3,19,45,6,4,34,117,3,11,7,10,3,0,28,18,159,22,9,0,3,211,72,90,52,3,8,0,232,86,30,51,5,9,3,178,414,44,81,5,10,3,555,763,21,131,0,14,3,933,440,0,52,0,5,0,492,20,0,13,0,0,0,39,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,28,23,23,9,5,3,91,1847,401,490,41,63,52,2883
POA2326,0,0,20,0,0,8,32,0,0,3,0,0,0,3,4,29,15,0,3,0,46,26,23,14,0,10,0,78,17,24,19,0,0,0,62,66,3,27,0,3,0,107,117,4,47,0,7,0,175,30,0,15,0,0,0,41,0,0,3,0,0,0,7,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,17,274,97,168,0,23,16,578
POA2327,0,7,7,0,0,9,27,0,6,0,0,0,0,6,8,56,7,0,0,0,67,46,26,21,4,0,3,100,25,10,19,4,0,0,53,132,7,28,0,4,4,177,329,3,52,0,6,0,388,57,0,14,0,0,0,65,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,0,3,0,31,609,119,158,9,14,11,932
POA2328,3,0,3,0,24,13,39,0,0,0,0,0,0,0,4,0,4,0,0,0,14,18,0,4,0,0,0,21,8,0,4,0,0,0,16,20,0,6,0,3,0,36,51,0,21,0,0,0,66,20,0,3,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,3,15,127,3,51,0,31,18,240
POA2329,0,0,14,0,32,21,63,0,0,0,0,0,0,4,14,6,15,0,3,0,34,12,0,10,0,4,0,29,10,3,3,0,0,0,17,41,0,6,0,3,0,49,7,0,6,0,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,82,10,69,3,51,22,240
POA2330,0,19,33,0,23,36,109,4,23,4,0,0,0,32,11,110,18,3,5,0,146,94,74,22,3,21,3,221,91,25,22,0,13,0,145,219,18,25,0,57,0,318,443,28,65,0,25,0,555,361,0,34,0,5,0,411,66,0,11,0,9,0,83,12,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,28,18,15,0,14,4,82,1327,312,256,10,169,46,2118
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2333,9,9,18,0,12,30,77,3,24,5,0,0,0,33,59,26,21,5,3,0,115,190,98,33,8,3,4,344,138,28,37,3,0,3,212,350,56,58,12,11,3,489,475,13,42,0,4,0,535,90,4,12,0,3,0,109,16,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,12,3,6,0,60,1347,268,244,37,51,43,1998
POA2334,0,0,5,0,0,4,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,6,5,0,5,0,0,0,11,19,0,13,0,3,0,33,65,0,9,0,0,0,75,73,0,4,0,0,0,75,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,166,0,47,0,4,3,227
POA2335,0,0,17,0,0,4,29,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,0,7,0,0,0,15,13,0,13,0,0,0,22,38,0,21,0,0,0,57,150,0,11,0,0,0,166,112,0,15,0,0,0,129,23,0,5,0,0,0,25,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,343,0,104,0,10,7,468
POA2336,0,0,6,0,15,12,33,0,0,0,0,0,0,0,5,0,5,0,4,0,19,18,4,19,0,3,0,50,16,0,10,0,3,0,34,35,3,16,0,3,0,56,36,0,12,0,0,0,51,3,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,119,11,82,5,31,15,263
POA2337,0,0,24,0,40,25,93,0,5,3,4,3,0,14,17,6,10,9,5,0,45,23,39,21,8,13,0,97,46,16,18,4,3,3,90,92,25,42,0,11,0,174,121,3,35,0,7,0,167,65,0,20,0,0,0,89,17,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,4,6,5,22,0,47,391,101,189,28,104,31,841
POA2338,0,0,13,0,7,14,29,0,0,0,0,0,0,4,3,7,8,0,3,0,17,13,3,10,0,3,0,32,13,0,4,0,0,0,14,18,0,10,0,0,0,21,10,0,7,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,56,7,53,0,22,10,153
POA2339,0,0,3,0,10,4,14,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,0,3,0,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,15,0,22,0,12,4,52
POA2340,11,41,81,7,55,85,277,4,40,9,3,4,0,60,64,226,62,12,22,7,384,319,185,99,34,18,16,667,264,55,130,7,20,4,479,674,96,171,18,24,4,988,1250,42,300,4,32,6,1636,782,11,137,0,14,0,954,137,0,30,0,4,0,167,17,0,6,0,0,0,23,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,53,53,51,4,34,7,209,3582,749,1084,87,232,131,5861
POA2341,0,0,8,0,3,0,10,0,8,3,0,0,0,10,3,3,11,0,3,0,24,23,11,16,4,0,0,56,20,0,23,0,4,0,49,16,0,10,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,62,23,76,10,14,3,187
POA2342,0,0,4,0,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,0,16,0,16,3,37
POA2343,0,0,26,3,38,24,91,3,0,0,0,0,0,4,10,15,29,18,3,3,87,50,15,27,10,4,0,109,24,4,27,3,0,0,54,68,5,34,0,4,0,114,56,3,7,0,3,0,75,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,5,15,0,24,0,42,219,48,170,38,84,27,582
POA2344,0,0,5,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,0,0,0,0,5,0,0,3,0,0,0,3,5,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,0,15,0,8,3,42
POA2345,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,6,0,3,0,0,0,5,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,15,0,9,0,37
POA2346,0,0,13,0,6,10,30,0,7,0,0,0,3,7,10,0,12,0,8,0,25,35,0,21,0,3,0,63,21,0,11,0,3,0,31,49,0,7,0,0,0,64,40,0,11,0,0,0,50,15,0,3,0,0,0,16,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,5,0,3,0,10,171,5,84,0,28,17,313
POA2347,0,0,22,0,15,15,52,4,3,3,0,0,0,14,13,3,19,0,3,0,37,37,0,23,0,0,0,62,13,0,12,0,0,0,22,0,0,8,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,17,68,7,92,3,28,16,210
POA2350,5,16,47,3,36,45,155,5,20,7,8,3,0,44,57,134,40,9,9,3,250,176,126,84,43,13,4,441,219,50,65,11,0,3,347,410,45,92,11,3,3,572,547,33,112,9,7,3,715,480,6,83,0,3,4,578,84,3,10,0,3,0,102,12,0,6,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,22,20,22,6,15,4,83,2019,460,560,98,99,67,3312
POA2351,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
POA2352,0,0,7,0,0,7,13,0,0,0,0,0,0,0,3,0,3,0,3,0,12,0,0,13,0,0,0,16,3,0,9,0,0,0,11,21,0,15,0,0,0,37,62,0,15,0,0,3,79,27,0,8,0,0,0,34,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,12,125,0,68,0,3,14,211
POA2353,0,0,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,9,0,9,0,0,5,3,5,0,17,0,0,0,0,0,0,4,0,0,10,0,0,0,9,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,23,8,15,4,63
POA2354,0,0,20,0,43,38,96,0,0,6,0,0,0,6,7,13,20,0,13,3,54,18,9,22,3,8,3,61,16,11,12,0,0,0,39,18,0,10,0,0,0,27,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,21,59,31,106,3,76,45,331
POA2355,0,0,6,0,6,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,6,0,0,3,0,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,0,10,3,49
POA2356,0,0,3,0,3,3,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,15
POA2357,0,0,11,6,9,11,35,0,0,3,4,0,3,13,19,15,21,3,7,0,71,59,20,38,3,7,0,130,35,13,19,0,4,0,78,27,5,12,0,0,0,49,6,0,4,0,3,0,9,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,5,3,0,11,156,62,124,18,30,18,415
POA2358,0,0,11,0,15,24,50,0,0,0,0,4,0,3,5,4,17,0,3,0,29,40,7,29,0,6,3,86,17,0,13,0,3,0,31,43,3,20,0,5,0,70,40,0,15,0,4,0,55,5,0,6,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,0,16,159,15,112,0,46,25,365
POA2359,0,0,7,0,3,4,12,0,0,0,0,0,0,0,0,0,3,3,0,0,7,4,0,6,0,0,0,15,3,0,6,0,0,0,12,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,19,0,28,3,13,5,61
POA2360,6,11,33,56,16,42,167,4,6,8,3,3,0,29,34,61,49,13,9,0,168,155,37,51,11,21,0,278,107,24,71,3,9,0,208,249,28,58,10,13,9,352,291,9,57,3,3,0,356,65,3,11,0,0,0,79,0,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,15,4,8,3,52,930,193,358,106,69,56,1706
POA2361,0,0,6,0,3,10,16,0,0,0,0,0,0,0,4,0,9,0,0,0,13,5,0,10,0,0,0,20,4,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,0,29,4,5,11,68
POA2365,3,0,21,0,14,24,65,3,0,3,0,0,0,10,10,0,19,0,0,0,39,23,3,22,0,3,0,44,16,0,19,5,3,3,48,40,3,8,0,9,0,59,56,0,5,0,4,0,64,4,0,3,0,0,0,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,22,163,16,108,9,43,26,362
POA2369,0,0,8,0,5,0,10,0,3,0,0,0,0,5,0,0,6,0,0,0,11,3,12,7,0,0,0,21,0,0,3,0,0,0,7,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,21,4,5,5,65
POA2370,0,0,22,0,6,30,59,7,0,4,0,0,0,15,64,13,20,16,6,3,123,96,17,49,6,0,3,176,69,8,41,0,4,0,123,142,16,26,3,10,0,194,53,3,15,0,0,0,71,6,0,5,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,5,4,8,3,8,3,29,449,69,195,32,33,38,818
POA2371,0,0,6,0,3,9,13,0,0,0,0,0,0,0,3,0,7,0,0,0,18,14,0,7,0,0,0,16,3,0,4,0,0,0,8,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,19,0,29,0,12,6,69
POA2372,3,0,23,0,9,19,57,3,4,0,9,0,0,13,27,11,16,3,7,0,66,51,19,31,6,0,0,108,47,3,20,0,3,0,81,65,3,19,0,0,3,90,25,0,7,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,15,0,0,0,20,224,37,131,24,26,23,473
POA2379,0,0,3,0,3,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,12,0,8,5,28
POA2380,3,0,21,0,21,25,76,0,3,5,3,0,0,18,22,19,25,12,5,3,86,84,39,27,10,4,0,167,76,24,33,12,3,5,148,125,22,38,7,11,0,193,194,4,49,0,3,3,255,178,0,23,0,3,0,200,44,0,7,0,5,0,52,3,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,9,6,4,5,3,40,737,126,236,41,61,40,1250
POA2381,0,0,12,0,6,11,29,0,0,0,0,0,0,4,3,0,7,0,3,0,9,6,0,4,0,0,0,17,10,0,7,0,0,0,14,10,0,3,0,3,0,15,11,0,4,0,0,0,10,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,41,0,43,0,20,10,114
POA2382,0,0,11,6,6,15,36,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,7,0,5,0,17,7,0,7,0,4,0,13,13,0,11,0,0,0,19,18,0,6,0,7,0,33,8,0,3,0,0,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,56,0,58,3,25,16,160
