POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2043,23,7,0,0,0,0,34,0,3,3,0,0,0,8,4,3,0,0,0,0,9,4,0,0,0,0,0,6,3,0,0,0,0,0,7,5,0,0,0,0,0,4,12,3,0,0,3,0,20,11,3,3,0,0,0,20,12,9,0,0,3,0,27,16,13,3,3,0,0,39,16,0,0,0,3,0,18,38,29,5,0,4,3,80,22,15,0,0,0,0,45,18,23,3,3,0,0,44,48,30,3,6,3,0,89,95,78,10,6,3,0,198,41,43,3,0,0,0,90,33,31,4,0,3,0,68,11,4,3,0,0,0,15,416,294,45,33,31,5,831
POA2044,5,9,3,0,4,0,24,0,4,0,0,0,0,3,4,0,3,0,3,0,17,0,3,0,0,3,0,11,8,0,3,0,0,0,15,6,8,3,0,0,0,22,7,8,5,0,4,0,21,7,13,3,3,0,0,25,10,14,10,0,7,0,34,13,20,6,4,4,0,44,6,9,0,3,3,0,25,24,35,6,5,8,0,74,9,10,0,3,3,0,24,17,24,3,0,3,0,47,40,48,11,7,4,0,107,64,105,11,6,4,0,192,39,40,6,3,4,3,96,21,23,5,3,0,3,58,7,12,4,5,3,0,30,289,399,73,44,59,18,881
POA2045,10,7,7,3,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,8,3,0,0,0,15,0,8,8,0,0,0,19,3,3,4,0,0,0,14,8,4,3,0,0,0,18,0,8,9,0,4,0,22,4,8,4,0,3,0,25,0,9,0,0,0,0,8,12,25,11,5,3,0,49,0,4,4,0,0,0,11,3,7,7,0,0,0,16,3,17,4,3,0,0,31,13,49,18,0,0,0,86,13,59,5,4,0,0,83,11,86,16,8,4,0,123,4,11,9,3,3,0,31,81,330,125,32,34,3,604
POA2046,36,34,30,11,13,0,114,3,4,9,0,0,0,13,5,12,10,0,0,0,30,5,6,13,0,5,0,33,16,4,14,0,4,0,35,26,21,18,7,11,0,85,33,26,15,7,3,0,81,25,45,10,4,11,0,94,17,27,14,6,3,0,71,20,38,20,3,7,0,93,14,21,7,0,9,0,54,48,102,44,14,6,0,222,12,28,9,0,6,0,59,26,56,11,6,5,0,107,46,98,20,7,9,0,180,134,268,51,6,21,6,482,72,196,41,12,10,0,328,71,256,45,5,3,3,385,18,52,30,5,3,7,118,631,1297,430,86,124,18,2585
POA2047,6,9,12,3,3,0,32,0,4,0,0,0,0,8,6,3,0,0,0,0,11,0,5,3,0,0,0,10,3,4,0,0,0,0,11,6,7,3,0,7,0,19,12,7,4,3,5,0,36,8,6,5,0,0,0,27,7,11,3,0,5,0,31,7,9,0,0,4,0,21,11,7,0,0,4,0,17,21,32,9,6,3,0,80,13,10,4,3,3,0,34,17,22,11,0,6,0,53,19,32,6,3,6,0,63,72,102,26,5,9,0,212,41,76,8,5,3,0,132,40,123,18,3,3,0,196,15,20,9,3,5,0,52,299,493,130,41,64,6,1037
POA2048,10,10,0,0,4,0,27,0,3,0,0,0,0,3,7,3,0,0,0,0,8,0,7,0,0,0,0,3,3,0,0,0,0,0,10,3,6,4,0,0,0,16,7,5,3,3,3,0,20,4,7,3,0,0,0,16,11,5,7,3,3,0,25,9,13,5,0,3,0,27,7,11,0,0,3,0,23,14,28,6,5,0,0,52,10,9,0,6,0,0,29,4,4,5,0,0,0,21,20,20,3,0,6,0,50,41,76,13,8,4,0,142,28,59,3,0,0,0,91,27,59,14,3,3,0,104,4,5,8,0,0,0,16,209,333,68,31,37,3,681
POA2049,7,6,0,4,3,0,25,3,3,3,0,0,0,10,3,0,0,0,3,0,4,3,3,3,0,0,0,11,3,4,3,0,5,0,15,6,3,10,0,6,0,18,6,10,4,9,3,0,38,5,15,10,3,0,0,25,9,5,6,4,0,0,25,16,13,3,4,0,3,36,14,18,5,0,0,0,45,24,44,11,5,8,0,89,4,16,6,0,4,0,28,12,27,4,0,0,0,39,28,51,6,0,0,3,95,64,126,15,8,4,0,219,20,72,14,0,8,0,115,40,68,16,0,3,0,124,11,11,3,0,3,0,29,282,502,119,40,50,4,996
POA2050,11,10,7,0,3,0,29,0,0,0,0,0,0,3,3,0,0,0,0,0,4,5,0,0,0,0,0,9,3,0,0,0,0,0,8,11,3,0,0,0,0,15,14,3,3,0,0,0,16,9,5,0,3,0,0,16,13,3,0,0,3,0,17,12,7,0,0,0,4,23,17,4,0,0,4,3,24,26,15,0,0,9,0,61,11,7,0,0,0,0,15,16,0,3,0,0,0,21,28,13,3,0,7,0,47,66,53,9,5,4,0,142,29,26,3,6,0,0,67,30,26,3,0,3,0,64,8,5,3,0,0,0,15,299,198,39,21,31,14,597
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2060,12,15,6,3,3,3,39,3,0,0,0,0,0,6,8,0,0,4,0,0,7,8,0,0,0,0,0,7,0,0,0,0,0,0,4,11,0,3,0,0,0,17,16,4,3,3,9,0,35,8,4,0,0,0,0,16,8,3,3,3,0,0,23,9,6,0,0,0,0,21,12,8,0,0,3,0,16,31,16,5,3,3,3,58,15,14,0,3,0,0,31,15,8,4,0,0,0,26,26,16,4,0,0,0,57,70,40,11,3,9,0,134,37,34,5,3,3,3,79,48,76,26,4,5,6,166,15,14,7,5,8,0,37,348,261,89,31,40,18,783
POA2061,9,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,0,0,0,9,3,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,3,4,4,4,0,3,0,19,4,0,0,0,0,0,3,8,0,0,0,0,0,10,13,4,0,0,0,0,11,21,13,7,7,3,0,48,11,5,0,0,0,0,16,30,30,10,3,4,0,73,8,0,5,0,3,0,12,119,73,33,8,11,4,251
POA2062,10,15,4,3,0,0,35,0,0,0,0,3,0,3,3,3,0,0,0,0,10,5,3,0,0,0,0,6,0,4,0,3,0,0,8,3,0,3,0,0,0,11,7,6,0,0,4,0,19,4,8,0,0,3,0,16,6,6,3,0,3,0,21,6,4,0,0,0,0,12,3,7,0,0,0,0,9,10,15,9,0,0,0,39,13,6,0,0,0,0,14,10,7,0,0,0,0,23,18,12,0,0,0,0,39,40,58,5,3,3,0,108,28,47,3,0,0,0,86,21,92,10,3,4,0,131,9,12,0,0,3,0,21,202,304,46,27,32,6,612
POA2063,8,24,10,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,6,0,0,0,0,3,0,6,0,3,3,0,0,0,7,3,7,0,6,0,0,16,3,4,4,0,0,0,16,3,3,3,0,0,0,9,5,3,3,0,3,0,14,3,0,0,0,0,0,3,6,13,8,0,0,0,30,0,3,3,0,0,0,6,4,10,0,3,0,0,19,3,11,4,0,0,0,16,13,42,21,0,0,0,78,8,58,11,0,0,0,81,22,140,27,3,6,0,197,3,21,5,0,0,0,35,94,358,113,20,28,0,604
POA2064,14,19,7,3,0,0,37,0,0,0,0,0,0,7,3,3,0,0,0,0,6,3,3,4,0,3,0,15,9,3,0,0,3,0,12,5,3,0,0,3,0,15,5,10,10,3,0,0,31,7,7,7,3,0,0,15,12,12,4,0,0,0,36,4,6,3,0,0,0,14,10,13,0,3,0,0,20,18,14,10,5,4,0,51,12,7,0,0,0,0,18,17,16,5,0,0,0,44,17,25,6,0,0,0,50,33,68,19,0,7,0,128,9,43,6,3,0,0,63,12,81,10,3,3,0,110,4,14,7,0,0,0,31,175,351,101,25,39,3,691
POA2065,43,41,23,14,12,0,136,3,6,0,0,3,0,17,15,8,8,3,3,0,28,6,3,0,3,0,3,17,7,6,3,0,3,0,24,18,13,3,3,11,0,44,30,15,11,3,0,0,64,23,26,11,4,6,0,67,38,28,9,6,3,0,83,38,17,6,3,3,0,69,31,10,6,3,9,0,53,71,78,26,3,15,3,202,30,26,7,4,0,0,76,42,41,12,4,3,3,110,72,69,19,7,0,3,168,196,228,42,18,16,3,513,109,162,27,8,7,3,325,114,228,44,10,6,3,401,26,35,15,0,7,0,84,913,1056,255,99,121,24,2470
POA2066,43,43,31,5,7,6,143,5,9,3,0,0,0,16,11,13,3,3,0,0,30,10,11,7,0,0,0,31,9,21,4,0,3,0,36,18,16,12,3,0,0,50,22,34,21,5,6,0,96,30,31,11,3,7,0,87,23,39,9,6,11,0,98,49,53,20,8,8,0,131,32,42,12,3,8,0,98,87,112,30,8,14,4,257,38,44,10,6,9,0,107,57,67,18,12,0,0,155,74,104,26,13,9,0,229,181,305,71,24,17,3,600,82,246,50,17,8,4,406,75,429,84,10,6,3,607,22,78,33,7,8,0,142,866,1700,461,132,132,25,3316
POA2067,49,58,33,14,10,3,168,7,4,3,3,0,0,10,8,13,10,0,4,0,36,9,4,10,0,3,0,28,7,11,8,0,9,0,34,7,8,13,3,0,0,30,17,18,13,3,9,0,57,23,26,8,0,13,0,70,11,16,13,0,3,0,47,15,20,5,0,13,0,49,9,13,10,0,0,0,31,38,89,34,14,19,9,198,12,14,10,0,0,0,40,18,32,14,3,11,0,81,30,42,16,4,6,0,105,90,167,65,15,15,4,353,58,139,31,9,11,0,248,42,160,38,11,3,4,267,21,22,22,6,3,0,79,461,864,350,88,124,37,1917
POA2068,33,50,25,7,10,3,133,3,3,4,0,4,0,11,8,12,5,0,0,0,23,4,4,10,0,0,0,14,5,7,5,0,0,0,23,3,12,9,0,3,0,30,9,24,10,4,7,4,57,16,21,3,5,3,0,39,4,19,14,3,7,0,46,10,17,12,0,3,0,45,12,13,3,0,0,0,31,21,67,33,4,10,0,127,4,15,6,3,0,0,27,12,35,11,3,0,0,58,13,32,10,0,0,0,63,60,174,48,12,13,0,309,33,178,21,11,5,0,250,68,356,50,10,8,0,492,13,42,26,3,3,0,87,319,1083,299,69,76,9,1858
POA2069,31,45,22,3,3,0,110,3,4,7,0,0,0,15,8,4,7,0,0,0,21,0,9,8,0,0,0,23,7,9,4,0,0,0,17,8,14,5,0,0,0,22,12,21,13,0,0,0,50,12,15,7,0,6,0,31,7,19,12,0,0,0,41,17,10,3,0,3,0,33,4,14,7,3,3,0,29,17,44,30,5,7,0,100,10,16,3,3,4,0,31,7,29,4,0,3,0,42,10,27,14,0,3,0,63,44,145,36,8,6,0,242,32,129,26,13,9,0,208,43,280,58,3,5,0,395,15,44,21,6,0,0,85,278,881,290,48,64,9,1564
POA2070,23,37,25,6,10,0,105,8,3,3,0,0,0,23,0,10,3,0,0,0,18,3,5,0,0,4,0,11,4,10,3,0,3,0,17,0,8,6,0,4,0,20,9,19,9,0,5,0,38,3,14,0,0,9,0,28,11,16,17,0,0,0,42,3,14,7,0,0,0,25,8,5,7,0,3,0,21,26,58,31,3,7,0,123,10,12,5,0,0,0,26,10,26,6,3,0,0,38,14,31,15,3,3,0,65,39,141,38,8,4,3,235,30,127,40,3,9,3,205,36,209,54,10,14,4,324,9,30,15,0,5,0,60,243,779,282,45,79,16,1439
POA2071,37,34,19,3,5,4,105,0,3,3,0,0,0,6,0,3,10,0,0,0,16,9,0,4,0,3,0,14,3,9,4,0,0,0,17,7,4,3,0,0,0,18,10,21,14,0,5,0,46,8,14,7,0,4,0,30,11,21,3,3,0,0,40,3,13,3,4,4,0,22,3,5,5,0,3,0,16,24,66,32,7,4,0,133,7,14,3,0,3,0,26,14,33,9,3,3,0,62,14,33,9,3,8,0,68,45,96,43,5,13,0,206,21,109,49,7,9,3,195,44,215,71,8,12,5,358,11,37,18,4,4,0,81,266,728,313,54,76,20,1447
POA2072,15,17,14,0,5,7,59,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,3,0,0,0,0,4,5,3,3,3,0,0,11,3,7,0,0,0,0,13,9,3,5,3,3,0,25,5,4,6,3,0,0,22,8,13,8,0,0,0,25,3,6,3,0,3,0,20,7,12,3,0,0,0,24,16,25,14,0,0,0,59,0,10,6,0,0,0,18,7,8,5,0,3,0,28,10,13,5,3,0,0,36,26,68,24,8,7,0,137,17,39,14,3,0,0,69,15,81,39,9,9,0,146,4,16,14,3,0,0,42,151,338,167,32,37,8,732
POA2073,20,42,30,7,4,0,103,3,3,3,0,0,0,15,3,4,3,0,0,0,15,8,5,9,0,0,0,19,5,10,12,0,0,0,25,10,13,8,0,3,0,40,13,31,14,3,3,0,71,14,29,7,0,3,0,52,17,23,15,3,6,0,59,7,27,15,3,3,0,53,4,19,9,3,4,0,44,30,77,29,3,8,0,157,6,24,11,0,3,0,41,10,42,13,0,4,0,72,11,56,22,0,9,0,98,52,227,83,9,3,0,371,39,189,60,6,10,0,308,41,324,74,13,13,3,463,13,49,21,3,3,0,94,309,1181,443,64,87,11,2089
POA2074,32,54,44,11,3,0,147,8,3,4,0,3,0,14,16,8,13,0,3,0,43,11,9,4,0,3,0,31,13,8,8,0,0,0,30,4,16,14,0,6,0,41,16,40,24,3,4,0,85,14,22,28,0,0,0,61,19,36,26,0,0,0,75,11,19,22,8,7,0,68,21,39,17,0,3,0,75,46,99,58,13,11,0,224,9,26,12,5,3,0,53,9,55,21,4,0,3,97,30,87,25,11,6,0,151,85,303,89,13,11,0,492,52,226,77,12,8,0,378,58,310,103,17,11,0,509,15,58,30,3,4,0,115,459,1420,606,101,87,11,2685
POA2075,46,44,49,5,9,0,142,9,5,6,0,0,0,22,5,9,7,0,3,0,28,6,5,4,0,0,0,24,11,12,10,0,5,0,36,7,16,12,3,7,0,43,21,26,15,3,3,0,67,13,18,21,3,5,3,61,28,23,24,0,3,3,84,25,20,25,0,8,0,81,17,25,13,3,5,0,59,40,91,46,9,5,0,187,16,46,10,5,0,0,74,23,58,26,4,0,0,112,27,72,37,3,4,0,143,81,303,106,11,10,3,511,66,274,76,8,4,0,421,70,323,81,20,10,3,503,27,59,26,3,3,3,121,524,1441,592,83,83,12,2744
POA2076,40,42,39,4,10,0,144,9,7,3,0,0,0,25,11,3,14,0,3,0,36,12,12,13,0,7,0,48,10,10,8,3,0,0,34,12,18,15,6,7,0,59,12,28,19,4,10,0,76,15,39,26,0,5,0,79,13,39,24,5,8,0,88,16,50,22,3,8,0,98,19,27,10,0,3,3,59,45,119,70,9,11,3,258,15,49,17,4,3,0,93,27,75,17,7,7,0,138,36,103,43,8,14,0,202,102,397,90,11,8,0,612,62,258,65,9,7,0,405,61,324,94,22,8,0,502,28,62,30,7,8,3,139,548,1656,633,106,123,18,3078
POA2077,54,64,46,4,8,3,177,3,18,7,3,3,0,40,11,19,14,7,4,0,53,19,13,8,3,5,0,51,14,35,18,3,13,0,82,22,32,18,3,8,3,92,33,66,40,7,27,0,173,37,70,33,10,19,3,175,52,94,35,18,9,4,207,54,111,38,9,25,3,248,47,98,18,11,10,4,186,104,220,77,24,22,3,459,55,109,23,10,14,3,212,76,152,30,9,4,0,266,102,263,50,16,24,0,454,152,431,87,21,24,7,718,57,170,33,5,6,3,270,38,111,17,3,0,0,174,28,67,31,7,6,0,138,960,2135,625,175,237,38,4169
POA2079,8,12,9,0,0,0,34,5,0,0,0,0,0,4,3,4,8,3,11,0,30,0,8,9,0,6,0,21,6,8,4,0,3,0,17,7,11,23,0,5,0,45,17,13,14,4,0,3,45,8,15,13,4,3,0,38,4,22,16,0,0,0,38,11,18,18,3,6,0,52,3,25,10,0,3,0,38,26,41,36,7,3,0,116,8,25,3,0,0,0,40,10,39,6,0,0,0,55,17,73,15,3,9,0,121,43,153,39,6,5,0,246,20,41,10,0,0,0,71,10,17,6,0,0,0,35,3,19,3,3,0,0,32,197,543,236,32,57,9,1081
POA2080,3,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,9,0,0,0,0,3,0,5,0,5,3,0,0,0,9,0,8,0,0,0,0,15,0,4,3,0,0,0,15,0,9,0,0,0,0,8,0,9,0,0,0,0,6,8,15,3,0,0,0,28,3,10,0,0,0,0,12,3,11,0,0,0,0,20,5,15,6,0,0,0,28,5,28,12,0,0,0,49,6,5,7,0,0,0,22,3,6,3,0,0,0,14,3,4,6,0,0,0,7,51,132,58,7,10,0,253
POA2081,12,7,3,0,3,0,27,4,7,0,0,0,0,10,3,7,4,0,3,0,15,3,3,0,0,0,0,9,0,3,4,0,0,0,6,9,3,4,0,3,0,26,3,8,16,0,6,0,38,3,24,9,0,3,0,38,3,6,11,8,3,0,27,3,22,10,3,3,0,37,8,18,9,0,3,0,40,10,48,17,0,4,0,79,4,27,11,0,0,0,42,3,22,3,0,0,0,32,15,49,10,0,0,0,80,33,112,34,0,3,0,181,14,35,19,4,0,0,67,0,16,10,0,0,0,26,0,14,13,0,0,0,23,137,428,178,26,36,0,803
POA2082,8,5,8,0,3,0,29,4,3,4,0,0,0,9,4,0,5,0,3,0,11,0,0,0,0,0,0,4,5,5,3,0,0,0,13,5,7,0,0,3,0,24,6,11,7,0,7,0,22,5,12,11,3,0,0,31,5,22,14,3,4,0,47,7,15,8,0,0,0,33,3,22,7,3,0,0,38,21,48,16,3,3,0,94,0,23,5,5,4,0,33,6,38,6,0,0,0,59,9,84,10,3,3,0,117,17,97,16,6,3,3,143,5,36,6,0,0,0,50,6,12,0,0,0,0,21,3,12,9,0,0,0,24,137,461,141,33,33,4,804
POA2083,3,0,3,0,0,0,12,6,0,0,0,0,0,6,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,0,0,0,3,0,9,3,0,0,0,0,0,11,0,0,0,0,0,0,6,0,3,3,0,3,0,11,5,3,3,0,0,0,12,8,4,3,0,0,0,15,7,9,5,3,0,0,23,0,0,4,0,0,0,3,8,3,0,0,0,0,6,4,5,3,0,0,0,19,12,17,0,0,0,0,31,3,3,3,0,0,0,13,3,6,0,0,0,0,8,0,0,3,0,0,0,8,73,64,38,5,9,0,189
POA2084,3,4,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,6,4,0,0,0,0,5,6,3,3,0,3,0,17,0,7,5,0,0,0,13,5,8,9,0,0,0,21,0,4,0,0,0,0,10,0,8,6,0,0,0,15,0,9,3,0,0,0,15,3,13,11,3,0,0,29,0,7,0,0,0,0,7,3,17,4,0,0,0,21,7,21,3,0,0,0,29,7,32,11,0,0,0,59,7,41,10,0,0,0,57,14,51,17,4,0,0,92,3,10,10,0,0,0,28,71,225,108,12,10,3,433
POA2085,19,13,14,0,4,0,54,8,6,3,0,0,0,13,5,3,3,0,0,0,11,4,3,5,0,3,0,11,3,7,8,0,0,0,26,7,4,6,0,6,0,28,11,12,12,6,8,0,43,7,21,12,5,3,0,46,6,16,11,3,3,0,44,7,26,15,3,4,0,44,0,17,3,0,0,0,22,22,51,19,0,0,0,94,9,17,13,3,3,0,39,5,36,13,3,0,0,61,15,66,23,5,3,0,122,31,218,55,9,12,0,326,31,165,30,10,10,0,243,31,110,27,3,3,0,177,14,43,21,8,5,0,85,239,834,300,53,68,9,1488
POA2086,10,26,8,5,7,0,55,4,0,5,0,0,0,10,3,5,4,0,6,0,23,9,4,7,0,0,0,27,6,8,8,0,3,0,25,10,8,9,0,3,0,35,8,23,12,0,3,0,51,11,19,11,3,3,0,58,4,16,10,3,4,0,43,7,19,11,0,3,0,41,8,27,8,3,3,0,49,27,68,42,9,5,0,143,8,34,12,3,3,0,62,3,50,20,5,3,0,81,20,92,20,6,3,0,143,52,304,63,11,10,0,439,41,200,31,9,4,0,290,37,150,29,7,0,0,226,16,36,25,3,0,0,81,292,1085,339,72,80,8,1872
POA2087,14,22,19,0,11,0,68,0,4,3,0,0,0,10,4,0,7,0,0,0,11,6,12,3,3,3,0,22,3,4,6,0,0,0,17,11,8,7,0,7,0,31,6,25,10,0,3,0,48,7,13,16,7,3,0,46,6,23,18,0,3,0,56,4,33,15,0,3,0,60,0,22,7,0,0,0,36,12,70,24,8,5,0,117,5,23,5,3,0,0,42,14,38,14,3,3,0,64,10,58,23,4,3,0,94,28,214,54,13,6,0,321,41,134,42,7,5,0,223,17,166,27,3,0,0,219,5,42,16,3,7,3,73,193,920,309,58,63,3,1550
POA2088,65,55,36,8,3,0,164,6,0,0,0,3,0,9,7,8,11,3,3,0,35,6,8,3,0,0,0,21,3,4,3,0,4,0,16,10,12,10,0,7,0,40,26,25,12,3,4,0,72,24,16,15,0,3,0,60,28,19,9,3,4,0,60,13,13,7,3,6,0,42,13,7,7,9,0,0,28,56,73,27,11,5,0,167,14,8,0,0,3,0,30,23,19,9,3,3,0,60,29,26,10,8,3,0,75,104,145,33,14,17,3,318,66,147,56,12,4,0,275,126,477,122,27,15,3,777,25,62,33,4,11,0,141,635,1146,410,109,90,10,2403
POA2089,12,12,9,3,3,0,35,3,0,0,0,0,0,7,0,0,0,0,3,0,8,3,0,0,0,0,0,4,3,0,0,0,0,0,3,6,0,3,0,0,0,16,3,7,3,0,0,0,12,10,7,0,0,0,0,20,12,8,5,3,5,0,26,13,3,3,3,0,3,24,14,10,0,3,4,0,24,27,22,8,6,3,0,68,17,9,4,3,0,0,33,18,13,0,0,0,0,29,17,20,5,6,3,0,59,60,46,13,11,3,0,142,31,44,5,4,3,3,90,44,59,15,7,0,0,121,11,14,0,0,0,0,29,295,272,88,45,33,12,752
POA2090,22,25,17,0,5,0,68,4,0,4,0,0,0,12,3,0,3,0,0,0,10,3,7,0,0,0,0,13,7,0,0,0,0,0,8,12,7,3,0,0,0,20,10,13,5,0,3,0,41,14,0,0,0,0,0,15,6,15,0,0,7,0,32,6,3,3,0,3,0,17,3,11,0,3,0,0,15,37,26,8,4,5,0,75,6,10,0,0,4,0,20,12,19,0,6,0,0,38,28,23,3,0,0,0,50,56,80,14,3,3,0,161,54,56,9,7,4,0,127,56,128,28,10,5,0,236,20,23,6,0,3,0,53,368,447,107,40,59,8,1025
POA2092,11,14,10,0,3,0,36,0,3,3,0,0,0,4,0,3,4,0,0,0,6,3,0,0,0,0,0,5,0,3,9,0,0,0,13,0,3,4,0,0,0,7,9,8,3,0,0,0,25,0,10,4,0,0,0,11,5,4,11,0,0,0,20,0,4,3,0,0,0,16,0,5,4,0,0,0,12,4,28,13,3,6,0,54,0,4,0,0,0,0,13,3,18,11,0,0,0,26,3,23,9,3,3,0,46,24,87,28,11,0,0,144,15,97,18,3,0,0,133,32,203,28,3,10,0,280,0,28,14,3,5,0,44,115,552,171,23,28,7,894
POA2093,26,48,26,4,9,3,116,6,7,4,0,0,0,24,6,9,3,0,5,0,25,7,6,6,7,3,0,30,7,7,3,4,8,0,29,9,16,5,3,3,0,40,17,40,13,8,7,3,83,19,25,10,3,5,0,57,15,40,14,8,0,0,77,8,34,8,8,8,0,65,25,25,17,3,0,3,73,43,93,30,11,15,0,190,15,33,12,3,0,0,67,19,59,14,5,7,0,94,33,85,21,4,8,0,157,76,307,65,20,10,3,482,44,266,34,6,5,3,356,97,408,51,9,6,0,569,23,68,19,3,4,0,120,498,1565,354,100,109,19,2638
POA2094,4,11,6,0,0,0,30,0,0,3,0,0,0,7,3,0,0,0,0,0,4,6,0,0,0,0,0,6,3,0,0,0,0,0,4,3,3,3,0,0,0,6,5,5,0,0,0,0,14,5,10,0,0,3,0,16,9,0,0,0,0,0,9,0,16,0,0,0,0,16,0,4,0,0,0,0,5,14,17,5,0,4,0,41,9,6,0,0,3,0,17,7,10,0,0,0,0,18,14,14,5,0,0,0,35,27,71,12,7,4,3,127,18,48,8,0,0,0,84,35,69,12,0,3,0,117,11,13,3,0,3,0,31,171,299,72,23,23,3,592
