POA_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA2160,..,234,48,285,10,292,..,102,10,113,0,113,..,556,35,591,14,600,..,422,52,470,8,473,..,46,8,49,0,49,..,593,64,656,9,656,..,587,45,629,3,634,..,2300,201,2499,27,2526,..,369,69,439,5,440,..,10,5,11,0,11,..,101,51,146,3,150,..,28,9,34,0,34,..,124,18,144,3,144,..,547,302,848,7,861,..,68,9,73,0,73,..,55,7,68,0,68,..,95,19,114,6,115,..,132,29,158,0,159,..,171,0,177,3,178,..,119,26,147,0,147,..,398,18,415,8,421,..,19,0,19,0,19,..,715,49,761,13,774,..,314,75,388,5,390,..,140,18,153,0,156,..,55,25,84,0,84,..,757,188,946,12,958,..,332,123,457,3,455,..,2950,906,3861,80,3941,..,17744,4655,22397,283,22680,..,140,46,183,1821,2006,11289,17876,4703,22578,2105,35973
POA2161,..,111,25,138,0,138,..,101,18,117,0,117,..,262,29,291,3,297,..,161,14,172,3,176,..,25,3,29,0,29,..,364,40,402,0,403,..,320,27,346,0,352,..,1240,119,1357,11,1368,..,231,48,281,3,283,..,13,3,13,0,11,..,53,40,95,0,95,..,10,11,20,0,20,..,59,3,60,0,62,..,314,228,540,12,550,..,60,7,69,0,69,..,41,8,49,0,49,..,91,13,100,3,105,..,15,15,34,0,33,..,133,8,141,0,141,..,69,11,81,0,81,..,263,17,276,0,276,..,14,0,19,0,19,..,477,33,511,0,507,..,207,70,277,14,292,..,45,14,56,0,61,..,62,17,84,0,81,..,501,139,636,3,643,..,484,233,712,4,714,..,2047,741,2790,70,2853,..,15565,4263,19831,211,20037,..,92,56,146,1951,2097,9282,15661,4317,19979,2160,31418
POA2162,..,175,22,203,0,200,..,34,3,39,0,39,..,70,4,77,0,77,..,15,0,15,0,15,..,25,0,26,0,26,..,160,8,166,3,175,..,25,5,31,0,31,..,333,21,351,3,358,..,163,23,180,0,180,..,4,0,7,0,7,..,118,74,186,0,186,..,40,8,48,0,48,..,7,0,10,0,10,..,36,18,46,0,46,..,57,13,66,0,69,..,40,3,42,0,42,..,88,3,95,0,95,..,32,0,32,0,35,..,45,3,51,0,51,..,36,6,45,0,45,..,83,0,83,0,87,..,6,0,6,0,6,..,175,7,183,0,187,..,104,24,120,4,129,..,31,5,33,0,33,..,26,8,38,0,38,..,174,44,217,0,219,..,1805,767,2577,17,2593,..,816,259,1078,17,1092,..,8850,2764,11613,89,11702,..,69,29,99,941,1041,5880,8915,2793,11711,1027,18622
POA2163,..,44,4,48,0,48,..,16,3,20,0,20,..,97,6,103,0,107,..,10,4,16,0,16,..,0,0,0,0,0,..,33,3,41,0,41,..,14,3,19,0,19,..,178,21,194,0,201,..,64,9,73,0,76,..,0,4,5,0,5,..,10,5,14,0,14,..,14,5,15,0,15,..,17,0,17,0,17,..,27,20,44,0,46,..,34,7,41,0,41,..,14,4,21,0,21,..,116,17,127,0,129,..,40,12,51,0,51,..,18,0,24,0,24,..,46,5,51,3,58,..,46,3,50,0,54,..,12,7,17,0,17,..,128,13,144,5,153,..,129,49,183,5,182,..,12,4,22,0,22,..,27,3,37,0,37,..,61,23,81,0,81,..,979,693,1669,8,1677,..,481,220,698,13,709,..,4119,1747,5865,57,5928,..,31,18,52,1098,1151,2517,4152,1770,5922,1159,9590
POA2164,..,142,24,167,0,168,..,5,0,5,0,5,..,185,8,193,0,194,..,27,3,29,0,29,..,4,0,4,0,4,..,31,0,27,0,29,..,25,3,27,0,27,..,272,18,283,3,290,..,716,143,863,17,872,..,0,0,0,0,5,..,10,0,12,0,12,..,119,26,152,4,152,..,172,15,179,0,184,..,64,18,86,3,89,..,37,10,46,3,50,..,20,4,24,0,22,..,94,12,103,0,107,..,156,27,184,0,184,..,53,3,56,0,56,..,46,7,53,3,56,..,101,0,101,0,101,..,8,3,13,0,13,..,207,13,227,3,224,..,774,178,947,13,963,..,13,3,10,0,10,..,29,9,37,0,37,..,153,37,186,6,194,..,907,419,1326,5,1327,..,2413,959,3367,47,3414,..,8743,2657,11400,141,11549,..,53,16,68,837,905,7175,8796,2677,11473,977,19624
POA2165,..,168,35,207,3,211,..,9,4,16,0,16,..,269,12,284,5,288,..,48,5,51,0,51,..,7,4,13,0,13,..,94,19,116,3,116,..,82,7,91,0,96,..,512,55,571,7,581,..,512,149,660,11,664,..,13,3,17,0,17,..,14,11,26,0,26,..,114,37,150,3,155,..,141,12,156,3,160,..,146,102,244,3,250,..,118,21,136,3,138,..,38,17,53,0,53,..,306,36,341,25,365,..,508,161,666,4,667,..,142,3,151,0,151,..,81,7,88,0,88,..,312,13,322,10,329,..,36,0,38,0,37,..,572,26,598,10,608,..,1113,315,1434,18,1454,..,45,3,50,0,50,..,88,46,131,3,137,..,165,39,207,4,211,..,4111,2340,6450,34,6487,..,6759,3748,10509,107,10617,..,21279,10132,31408,333,31739,..,130,76,204,1822,2034,8669,21411,10205,31613,2157,42444
POA2166,..,72,25,94,0,98,..,33,5,34,0,34,..,114,3,112,0,112,..,41,0,42,0,42,..,11,0,11,0,13,..,35,3,34,3,38,..,33,3,38,0,40,..,260,15,275,5,281,..,354,131,488,3,488,..,22,4,21,0,21,..,23,25,43,0,43,..,121,44,164,4,172,..,42,3,44,0,44,..,55,45,97,7,102,..,113,33,148,0,148,..,93,120,212,3,216,..,585,83,666,15,683,..,616,307,923,12,929,..,113,17,129,0,131,..,78,13,90,0,93,..,227,11,238,0,238,..,45,12,64,0,65,..,471,52,518,3,521,..,580,188,761,10,772,..,19,19,38,0,38,..,301,240,535,10,545,..,76,32,101,0,106,..,11602,8616,20215,123,20337,..,3751,2160,5908,94,5994,..,25035,16067,41097,366,41460,..,134,66,201,2198,2396,8908,25171,16129,41294,2560,52762
POA2167,..,52,14,63,0,61,..,535,30,564,6,569,..,475,14,483,5,491,..,117,8,124,0,124,..,42,0,46,0,46,..,132,6,139,0,141,..,450,34,485,3,492,..,1747,96,1844,18,1860,..,41,6,48,0,48,..,10,0,12,0,12,..,11,3,18,0,18,..,6,4,17,0,17,..,7,0,7,0,7,..,5,0,8,0,8,..,56,8,60,0,64,..,38,11,48,0,53,..,107,8,116,0,121,..,24,9,26,0,26,..,105,4,107,0,105,..,76,9,83,3,90,..,198,6,203,0,210,..,13,0,17,0,17,..,391,19,412,8,415,..,148,16,169,0,164,..,89,8,100,0,96,..,29,10,41,0,44,..,22,4,18,0,18,..,68,21,87,0,91,..,679,84,767,9,780,..,4249,531,4774,48,4826,..,37,6,38,739,780,4031,4282,537,4818,787,9633
POA2168,..,211,37,245,5,255,..,34,3,38,3,37,..,1809,119,1932,16,1950,..,40,0,39,4,40,..,17,0,17,0,17,..,167,5,172,7,181,..,140,4,140,0,143,..,2197,134,2333,30,2369,..,593,68,662,11,671,..,14,0,14,0,14,..,8,10,17,0,17,..,278,53,332,3,334,..,75,4,79,0,79,..,80,24,102,0,104,..,95,22,114,0,114,..,20,10,29,0,29,..,709,64,774,14,785,..,628,171,800,26,825,..,190,11,199,0,202,..,55,7,63,0,63,..,450,10,456,4,459,..,53,18,79,3,78,..,747,53,795,8,807,..,1264,279,1549,19,1565,..,24,3,25,0,25,..,101,33,136,0,136,..,207,35,240,0,240,..,2904,1635,4538,33,4568,..,3549,1104,4654,71,4726,..,19449,5326,24774,295,25071,..,143,66,209,2637,2849,15529,19595,5388,24983,2932,43451
POA2170,..,1892,307,2195,19,2215,..,455,48,503,0,503,..,3682,183,3863,39,3904,..,650,82,738,3,739,..,173,8,186,3,189,..,1160,94,1253,15,1267,..,1175,115,1284,10,1298,..,7310,524,7832,71,7898,..,1625,335,1962,19,1978,..,51,8,61,0,61,..,85,45,133,3,131,..,1032,171,1198,21,1217,..,177,13,190,10,193,..,233,120,356,0,360,..,533,124,654,6,659,..,151,24,173,3,170,..,1005,83,1083,28,1112,..,2573,931,3500,32,3526,..,545,14,558,3,560,..,444,45,492,9,497,..,1059,42,1100,8,1108,..,104,16,117,0,121,..,2150,121,2266,23,2287,..,1913,403,2314,16,2334,..,567,65,630,0,630,..,172,67,238,5,240,..,869,159,1034,4,1034,..,3790,1715,5507,23,5528,..,5860,1430,7293,164,7454,..,45526,11321,56846,623,57472,..,320,87,409,7714,8123,39860,45845,11409,57255,8343,105451
POA2171,..,285,21,308,0,308,..,68,9,81,0,81,..,1564,63,1629,16,1645,..,48,4,53,0,58,..,53,0,53,0,53,..,361,15,375,3,375,..,155,10,157,0,157,..,2247,97,2343,23,2372,..,911,97,1006,3,1010,..,13,0,11,0,11,..,17,3,23,0,23,..,366,47,415,4,419,..,152,0,153,0,153,..,118,17,132,0,132,..,81,8,82,0,82,..,21,3,23,0,23,..,224,13,242,12,247,..,766,106,872,12,883,..,208,6,212,0,218,..,67,9,77,0,77,..,536,8,548,6,552,..,62,0,64,0,64,..,881,24,904,8,913,..,1032,130,1164,18,1181,..,52,3,56,0,56,..,96,24,118,0,118,..,250,43,287,4,294,..,1053,355,1413,0,1415,..,3951,791,4743,64,4809,..,16087,2444,18535,187,18714,..,109,36,141,1401,1548,14605,16199,2476,18677,1587,34866
POA2172,..,45,3,46,0,46,..,18,0,18,0,19,..,69,0,70,0,70,..,26,3,30,0,30,..,4,0,4,0,4,..,26,0,26,0,26,..,14,0,14,0,14,..,154,4,166,0,162,..,29,0,29,0,29,..,0,0,0,0,0,..,0,0,7,0,7,..,36,0,38,0,38,..,5,0,5,0,5,..,6,0,6,0,6,..,9,0,9,0,9,..,11,0,11,0,11,..,3,0,3,0,3,..,14,0,14,0,14,..,11,0,11,0,11,..,8,0,8,0,8,..,17,0,16,0,16,..,0,0,0,0,0,..,43,0,41,0,41,..,36,0,33,0,33,..,33,0,33,3,40,..,11,0,11,0,11,..,4,0,4,0,4,..,28,3,28,0,28,..,115,4,119,0,119,..,737,28,763,5,768,..,3,3,7,81,86,1921,739,34,775,84,2781
POA2173,..,162,10,173,3,174,..,238,10,249,0,250,..,338,23,359,4,361,..,32,5,33,0,33,..,38,0,38,0,38,..,78,5,79,0,79,..,251,12,258,0,258,..,974,54,1026,7,1027,..,100,8,110,0,111,..,27,0,23,0,23,..,13,0,13,0,18,..,89,19,112,3,113,..,15,0,17,0,17,..,11,0,11,0,11,..,38,4,46,0,46,..,38,4,40,0,44,..,9,0,9,0,9,..,15,0,17,0,17,..,91,4,95,0,95,..,201,19,218,3,222,..,240,7,243,3,248,..,16,5,18,0,18,..,546,31,575,6,581,..,167,14,182,0,179,..,181,3,182,0,185,..,34,13,44,0,44,..,23,0,23,0,23,..,101,22,129,0,129,..,624,66,696,11,705,..,4218,445,4661,38,4697,..,14,3,19,554,570,9159,4235,444,4677,589,14433
POA2174,..,15,0,15,0,15,..,46,0,48,3,49,..,228,8,238,3,241,..,27,4,35,0,30,..,24,0,20,0,20,..,62,4,64,0,64,..,94,7,93,0,100,..,472,23,495,4,503,..,38,8,46,0,46,..,0,0,0,0,0,..,8,3,10,0,10,..,22,0,22,0,22,..,3,0,3,0,3,..,4,0,4,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,9,0,12,0,12,..,47,6,54,0,51,..,14,0,14,0,14,..,27,0,27,0,27,..,42,0,41,0,41,..,0,0,0,0,0,..,79,3,82,0,82,..,34,0,36,0,36,..,6,0,6,0,6,..,0,7,3,0,3,..,14,0,13,0,15,..,46,13,61,0,61,..,176,21,198,16,213,..,1158,119,1273,25,1298,..,4,0,8,148,158,808,1167,116,1283,172,2267
POA2175,..,15,4,16,0,16,..,0,0,0,0,0,..,13,3,12,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,19,3,19,0,17,..,192,29,222,0,223,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,145,23,163,0,163,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,10,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,8,0,8,..,133,35,168,0,168,..,627,108,738,7,743,..,3,0,3,128,129,969,633,108,741,136,1837
POA2176,..,344,57,400,3,405,..,3,0,3,0,3,..,317,19,332,0,332,..,15,0,15,0,15,..,4,0,4,0,4,..,24,5,29,0,29,..,40,3,47,0,47,..,404,25,434,0,430,..,1795,316,2112,23,2131,..,15,0,15,0,15,..,3,11,10,0,10,..,430,90,518,3,526,..,250,19,270,3,272,..,65,24,86,0,90,..,110,10,116,0,120,..,88,8,95,0,95,..,237,9,250,0,256,..,556,119,677,9,687,..,166,9,176,0,173,..,54,7,58,0,58,..,443,9,452,7,454,..,30,3,38,0,38,..,694,24,718,6,722,..,1765,358,2130,16,2148,..,11,0,11,0,11,..,95,36,126,0,128,..,324,60,381,4,389,..,3495,1830,5327,22,5357,..,8276,2572,10855,130,10982,..,24300,7462,31766,283,32045,..,88,34,127,1376,1506,14260,24392,7496,31893,1657,47809
POA2177,..,66,13,80,0,80,..,0,0,0,0,0,..,217,19,239,3,239,..,17,0,17,0,17,..,3,0,3,0,3,..,58,3,64,0,69,..,21,0,20,0,20,..,312,27,343,6,348,..,293,48,341,6,345,..,4,0,4,0,4,..,0,3,3,0,3,..,110,14,126,0,126,..,25,0,26,0,31,..,21,3,22,0,22,..,40,6,49,0,48,..,0,0,0,0,0,..,170,22,187,4,196,..,577,129,701,7,705,..,64,3,63,0,63,..,22,6,32,0,32,..,86,4,87,9,99,..,49,9,57,0,57,..,218,26,246,9,253,..,346,97,439,13,454,..,16,0,16,0,16,..,72,22,94,0,93,..,77,17,92,0,92,..,2482,1318,3797,19,3815,..,1846,768,2612,38,2655,..,8247,3238,11489,117,11603,..,36,9,48,473,520,3856,8281,3250,11530,592,15979
POA2178,..,18,4,18,0,18,..,0,0,0,0,0,..,13,4,21,0,21,..,10,0,10,0,15,..,0,0,0,0,0,..,14,0,14,0,14,..,9,0,9,0,9,..,46,3,46,0,48,..,370,42,413,7,421,..,0,0,0,0,0,..,0,3,3,0,3,..,18,0,22,0,22,..,99,6,104,0,105,..,15,3,18,0,18,..,9,0,6,0,6,..,3,0,4,0,4,..,0,0,0,0,0,..,54,8,64,0,63,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,8,0,8,..,45,3,49,0,49,..,0,0,0,0,0,..,4,0,4,0,4,..,28,0,28,0,28,..,48,13,56,5,61,..,206,45,250,4,253,..,1357,235,1590,19,1611,..,13,0,11,362,382,2239,1368,235,1605,385,4230
POA2179,..,31,8,44,0,40,..,22,4,21,0,21,..,64,0,61,0,61,..,22,11,28,3,35,..,10,0,10,0,10,..,53,0,53,0,58,..,32,3,33,0,33,..,195,19,213,5,216,..,439,152,585,8,597,..,0,0,0,0,0,..,4,6,6,0,6,..,28,4,38,3,34,..,106,9,120,0,120,..,0,0,0,0,0,..,14,0,14,0,14,..,4,0,5,0,5,..,22,0,21,0,21,..,73,16,91,0,89,..,17,0,17,0,22,..,3,0,6,0,6,..,25,0,25,0,30,..,0,0,0,0,0,..,50,0,47,3,55,..,53,8,62,3,62,..,3,0,3,0,3,..,7,0,13,0,13,..,28,0,28,0,28,..,57,9,62,0,62,..,211,51,258,6,265,..,1959,496,2461,33,2492,..,8,0,7,588,596,3440,1968,502,2470,622,6530
POA2190,..,706,174,878,7,888,..,433,29,464,0,464,..,187,8,197,3,202,..,34,0,34,0,33,..,19,0,16,0,16,..,588,68,650,3,657,..,59,9,67,0,67,..,1321,114,1437,4,1443,..,492,98,591,10,601,..,16,0,16,0,16,..,344,279,621,6,629,..,47,10,58,0,61,..,27,4,27,0,27,..,24,4,27,0,27,..,46,11,55,0,55,..,21,6,24,0,24,..,55,5,56,0,61,..,27,3,27,0,27,..,50,0,50,0,50,..,183,24,205,0,205,..,85,0,89,3,91,..,18,3,21,0,21,..,339,33,370,3,375,..,113,25,140,5,149,..,86,16,98,0,98,..,33,4,31,0,31,..,68,21,84,0,84,..,475,270,745,6,752,..,526,147,678,19,693,..,14412,2940,17353,174,17530,..,80,37,117,1371,1482,6554,14490,2981,17470,1538,25566
POA2191,..,259,95,358,6,363,..,25,3,27,0,27,..,35,4,39,0,39,..,0,0,0,0,0,..,3,0,3,0,3,..,26,0,23,0,26,..,43,0,40,0,40,..,134,13,141,0,144,..,319,52,373,4,380,..,3,0,3,0,3,..,225,158,378,0,381,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,4,0,4,..,9,3,5,0,5,..,8,3,8,0,8,..,5,3,12,0,12,..,6,0,6,0,6,..,6,0,6,0,6,..,23,4,31,0,31,..,50,3,49,0,49,..,3,0,3,0,3,..,81,11,84,0,84,..,69,14,90,0,90,..,16,0,18,0,19,..,6,5,10,0,10,..,14,0,14,0,14,..,54,24,82,0,82,..,205,37,243,9,257,..,2652,705,3350,41,3392,..,20,6,25,230,251,2672,2669,712,3378,269,6322
POA2192,..,1292,475,1769,20,1790,..,337,29,367,0,367,..,137,6,141,3,143,..,42,7,54,0,52,..,8,0,8,0,8,..,155,10,165,3,165,..,213,13,228,0,228,..,892,64,960,5,964,..,226,50,277,5,277,..,25,3,30,0,30,..,247,204,455,4,455,..,33,12,44,0,44,..,12,8,19,0,19,..,19,3,16,0,16,..,11,0,8,0,8,..,16,0,18,0,18,..,30,0,30,0,30,..,10,5,19,0,19,..,55,3,55,0,56,..,114,24,140,3,142,..,150,12,160,3,161,..,3,0,3,0,3,..,326,32,359,7,365,..,152,26,180,0,185,..,17,0,13,0,13,..,49,8,61,0,61,..,47,14,57,0,56,..,349,219,563,0,564,..,626,110,733,19,752,..,6467,1909,8370,89,8456,..,45,24,68,678,747,3512,6504,1932,8438,767,12718
POA2193,..,991,318,1310,12,1322,..,116,12,125,0,125,..,103,3,106,0,106,..,19,0,18,0,18,..,14,0,14,0,14,..,37,0,38,0,39,..,252,26,281,3,278,..,537,42,578,3,581,..,526,108,630,3,635,..,67,5,70,0,68,..,65,41,101,0,105,..,19,0,15,3,23,..,21,0,23,0,23,..,24,4,27,0,30,..,45,3,48,0,48,..,26,3,28,0,28,..,14,4,19,0,19,..,47,3,54,0,54,..,100,6,106,0,106,..,95,6,106,0,106,..,137,0,140,0,140,..,14,0,14,0,14,..,346,20,365,0,365,..,196,23,218,6,220,..,20,0,22,0,23,..,83,42,123,0,123,..,34,12,48,0,48,..,318,124,441,7,449,..,685,146,836,16,851,..,5786,1426,7210,67,7277,..,25,5,36,759,792,7187,5810,1432,7243,828,15256
POA2194,..,469,169,635,8,648,..,497,54,555,8,560,..,328,15,340,9,346,..,275,23,301,3,305,..,23,0,22,0,22,..,144,4,151,0,156,..,1787,98,1885,14,1899,..,3051,203,3259,28,3289,..,239,38,279,3,279,..,49,9,62,0,62,..,591,503,1100,13,1109,..,15,0,18,0,20,..,4,4,7,0,7,..,21,0,22,0,26,..,30,0,33,0,33,..,30,4,35,0,35,..,35,0,35,0,34,..,28,3,36,0,36,..,208,5,216,0,212,..,449,88,536,3,539,..,405,21,420,5,426,..,25,9,34,0,34,..,1081,120,1203,11,1217,..,187,31,218,5,218,..,67,4,72,3,72,..,106,57,164,3,169,..,49,9,62,0,63,..,674,326,998,10,1010,..,808,211,1016,44,1061,..,12894,5717,18611,188,18801,..,56,42,101,1262,1362,4382,12951,5758,18714,1445,24541
POA2195,..,660,286,944,28,972,..,4294,580,4875,38,4915,..,437,32,473,3,475,..,113,10,128,3,130,..,9,0,9,0,9,..,2226,273,2500,31,2534,..,244,24,267,4,273,..,7321,927,8250,77,8328,..,149,24,174,0,175,..,16,3,19,0,19,..,106,76,183,3,189,..,39,6,45,0,45,..,3,0,3,0,3,..,28,8,37,0,35,..,13,3,20,0,23,..,8,3,12,0,14,..,82,18,98,3,100,..,14,0,22,0,20,..,92,3,97,0,97,..,801,173,969,13,984,..,149,3,153,4,156,..,104,23,130,0,129,..,1145,208,1346,15,1360,..,89,27,117,9,124,..,126,25,150,0,152,..,84,17,104,0,100,..,41,8,53,0,54,..,723,452,1177,5,1180,..,1600,842,2439,70,2509,..,16331,4375,20708,267,20977,..,115,81,195,1771,1969,4203,16439,4460,20899,2042,27154
POA2196,..,1801,377,2177,28,2212,..,834,77,916,3,917,..,205,9,213,0,216,..,61,9,69,0,72,..,15,3,18,0,18,..,803,74,875,11,888,..,148,20,166,0,169,..,2069,190,2258,21,2276,..,378,57,434,3,437,..,12,4,16,0,16,..,91,61,156,0,156,..,140,23,165,0,165,..,13,0,13,0,13,..,20,3,24,0,26,..,16,6,27,0,23,..,25,0,27,0,27,..,217,16,236,3,239,..,49,11,56,0,56,..,86,4,94,0,94,..,509,121,622,3,630,..,185,3,182,0,189,..,25,4,34,0,34,..,806,132,931,10,938,..,236,32,268,8,270,..,19,4,21,0,24,..,63,21,85,0,87,..,90,16,108,3,109,..,1093,598,1691,4,1699,..,1121,278,1400,40,1446,..,17230,4032,21262,206,21471,..,93,46,139,1770,1908,8440,17320,4073,21396,1982,31815
