POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2179,1215,826,847,743,824,665,588,376,195,6287,0,0,0,4,0,3,0,0,0,8,17,11,18,14,12,11,17,8,4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,20,14,11,14,22,8,4,128,17,11,20,16,11,18,22,8,11,139,1235,840,865,765,837,681,612,389,202,6423
POA2190,6070,3811,3192,3037,3049,2538,1655,1051,525,24924,10,11,14,5,3,5,5,0,3,60,76,62,119,64,67,62,31,24,12,506,0,0,0,0,0,0,3,0,0,6,0,0,5,0,5,13,0,4,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,76,58,124,64,78,75,35,28,11,557,91,76,141,71,84,82,36,31,13,618,6161,3885,3332,3110,3131,2616,1689,1086,538,25544
POA2191,1254,753,751,822,917,647,535,350,132,6163,0,0,0,0,0,0,0,0,0,5,18,15,28,25,13,14,4,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,16,28,22,16,14,4,0,0,130,18,18,28,22,16,14,4,0,0,134,1274,769,782,848,934,667,535,352,129,6295
POA2192,2207,1590,1984,1675,1647,1296,983,690,242,12317,3,3,0,0,0,0,5,0,0,16,30,32,51,24,40,30,22,8,3,239,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,58,29,46,29,24,8,3,256,37,34,53,29,46,29,28,7,3,274,2246,1625,2042,1707,1693,1323,1010,697,244,12596
POA2193,2459,1806,2346,2165,2212,1635,1155,740,222,14745,0,0,0,0,0,0,7,0,4,8,52,47,71,40,37,24,28,23,9,348,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,52,75,44,45,28,37,25,9,370,55,51,75,48,45,28,38,25,11,383,2515,1853,2419,2216,2255,1664,1199,773,241,15128
POA2194,3676,3342,5359,3360,3036,2522,1368,899,373,23926,6,3,3,5,0,5,3,3,0,34,47,52,126,68,55,43,21,41,25,487,3,0,3,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,54,59,145,83,64,44,28,39,25,534,60,64,142,84,64,56,32,38,25,561,3737,3403,5502,3444,3099,2577,1399,938,399,24487
POA2195,6653,3331,5613,4102,2601,2004,1227,702,341,26572,12,6,13,6,3,3,0,0,0,48,58,55,86,65,44,39,12,8,3,377,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,58,95,70,47,46,12,8,3,402,76,68,105,80,44,46,13,5,3,452,6727,3396,5722,4183,2651,2056,1242,711,340,27018
POA2196,7002,4539,4713,4079,3821,3103,2010,1260,489,31021,11,6,5,7,11,4,0,3,0,45,75,106,132,76,70,62,45,32,4,599,8,0,0,3,0,0,0,0,0,13,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,138,81,73,69,47,32,4,631,90,115,143,87,81,71,49,36,4,676,7094,4655,4854,4169,3907,3173,2064,1288,491,31700
POA2197,2027,1271,1120,1095,1086,916,686,423,186,8813,4,0,0,4,3,0,0,0,0,13,55,51,52,48,35,44,9,5,7,309,0,6,3,3,8,9,0,0,0,33,3,6,3,3,13,3,6,0,0,39,0,0,0,0,4,4,3,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,59,63,57,63,65,59,23,5,7,408,65,69,57,64,64,59,23,11,11,421,2088,1337,1179,1157,1158,977,704,433,198,9229
POA2198,1969,1104,1001,1211,999,839,867,485,322,8799,0,0,0,0,3,0,3,3,0,10,32,18,44,20,25,12,11,14,6,180,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,46,25,27,14,13,14,6,197,37,15,46,25,26,14,16,11,6,210,2007,1125,1044,1230,1028,851,883,503,328,9007
POA2199,3904,2430,2476,2243,2065,1953,1225,730,446,17468,17,7,4,10,9,3,0,0,3,50,46,77,74,44,45,37,28,17,11,372,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,3,0,0,9,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,80,81,44,45,40,34,18,11,392,64,80,84,54,54,44,34,18,15,443,3974,2511,2556,2293,2118,1991,1259,752,460,17908
POA2200,9589,5912,7211,5688,4920,4245,2616,1554,679,42423,7,3,18,11,7,15,7,3,0,68,144,141,286,166,112,125,117,88,92,1274,0,0,4,9,11,11,5,3,0,48,0,0,3,12,15,7,3,0,0,45,0,0,0,0,10,0,0,0,0,17,0,0,4,0,3,0,0,3,0,14,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,148,148,306,194,160,147,130,96,92,1419,159,157,322,205,166,157,136,98,94,1490,9746,6072,7533,5891,5087,4406,2757,1659,771,43918
POA2203,2109,1437,2477,2308,1988,1298,865,538,181,13201,0,0,0,0,3,0,0,0,0,7,24,51,69,45,28,37,25,5,3,284,0,3,0,4,0,0,0,0,0,12,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,24,52,75,51,33,45,29,6,3,320,28,52,71,51,38,45,31,8,3,323,2131,1488,2551,2359,2020,1338,896,545,186,13529
POA2204,3684,2761,5558,4295,3282,2510,1674,1141,503,25410,0,3,9,3,5,4,0,0,0,28,52,86,133,79,71,70,36,19,15,566,0,0,10,7,3,0,0,0,0,19,0,4,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,97,148,89,76,77,35,23,15,618,58,101,155,97,82,75,36,23,14,649,3746,2857,5710,4391,3368,2583,1714,1162,519,26057
POA2205,2563,2976,5997,2667,1645,1383,866,520,261,18884,0,0,4,0,3,0,0,0,0,12,40,83,165,50,91,62,45,13,5,547,0,3,23,8,8,9,3,0,0,47,0,15,7,14,19,7,4,0,0,63,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,40,99,200,79,119,82,53,13,5,688,40,101,210,81,118,80,53,11,5,707,2604,3082,6205,2751,1769,1463,917,535,264,19583
POA2206,3499,2129,1910,2735,2794,2079,1711,1367,578,18814,3,3,3,0,6,5,5,3,0,30,50,45,65,68,55,47,35,27,10,405,4,0,3,3,0,0,5,0,0,10,0,0,0,7,3,3,0,0,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,68,73,57,49,43,27,14,436,51,48,76,76,63,57,50,37,15,471,3549,2179,1985,2808,2858,2134,1760,1403,592,19278
POA2207,5134,3357,3676,3884,3551,3053,2315,1707,1079,27755,3,4,0,0,5,3,3,0,5,26,81,66,102,61,61,58,68,32,29,563,0,0,4,0,0,0,0,3,0,9,0,8,3,3,7,4,3,0,0,23,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86,72,115,67,69,68,74,34,29,618,85,81,117,73,74,69,75,38,38,638,5222,3437,3786,3953,3623,3119,2396,1749,1114,28400
POA2208,2203,1478,1542,1690,1648,1354,1118,750,347,12120,8,3,3,3,7,0,4,0,0,27,18,28,39,35,28,25,27,17,5,228,0,0,0,0,3,0,4,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,45,35,30,25,32,17,7,245,25,32,52,40,36,24,37,21,7,269,2231,1507,1586,1733,1683,1378,1153,770,355,12390
POA2209,2691,1975,2224,2062,2058,1884,1239,870,375,15373,0,0,3,5,0,0,3,3,0,15,30,46,69,49,32,25,18,22,6,301,0,0,8,0,3,0,0,0,0,15,0,0,0,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,53,80,51,41,25,23,21,5,335,31,53,83,54,41,29,32,27,5,350,2723,2031,2304,2111,2104,1911,1268,902,383,15726
POA2210,5179,3732,3664,3628,3976,3664,2855,1995,1036,29723,3,0,3,0,0,3,3,8,6,35,78,77,110,77,53,56,46,35,18,541,0,0,4,0,3,3,0,0,0,15,0,4,4,0,0,0,3,0,0,15,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,81,81,119,81,56,61,51,39,15,591,78,85,126,85,62,64,54,50,24,622,5258,3817,3785,3714,4041,3731,2907,2045,1053,30346
POA2211,2826,2087,2176,2078,2261,2056,1361,950,584,16377,0,0,0,0,0,0,0,0,0,5,34,49,74,36,32,33,22,16,7,311,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,49,83,41,39,39,31,16,5,337,40,53,83,41,42,41,31,16,8,345,2863,2139,2255,2125,2302,2099,1389,965,592,16722
POA2212,2971,1945,2129,2136,1983,1840,1152,761,468,15386,0,0,0,3,3,7,6,3,0,22,36,35,47,30,41,45,16,15,8,283,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,35,52,27,49,51,22,13,10,307,37,35,57,31,48,55,21,22,15,326,3011,1981,2181,2170,2028,1898,1175,781,477,15714
POA2213,4334,2691,2430,3035,2959,2599,1571,1059,464,21137,0,0,0,0,0,0,0,3,3,9,55,63,91,48,39,52,41,18,4,416,0,0,0,0,0,4,0,0,0,10,3,0,4,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,68,93,51,41,57,43,20,5,454,57,67,97,54,41,57,45,26,10,466,4392,2759,2528,3084,3003,2651,1617,1088,475,21602
POA2214,789,492,440,520,490,441,501,125,30,3839,0,0,0,0,0,0,3,0,0,3,11,25,26,7,5,10,9,7,3,106,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,25,9,6,10,9,7,5,124,13,32,25,11,8,10,12,7,5,128,799,527,468,537,496,446,513,127,41,3961
POA2216,3972,3343,6322,4066,3223,2567,1981,1252,506,27230,4,3,19,3,3,5,4,4,0,50,77,72,134,106,69,67,35,26,14,605,3,3,21,16,26,6,6,0,0,77,0,0,26,0,8,5,4,0,0,44,0,0,12,6,5,4,12,0,0,39,0,14,9,0,4,0,0,0,0,26,0,0,0,8,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,18,3,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,76,85,210,154,112,88,57,32,14,829,85,95,226,160,117,87,61,31,15,877,4059,3437,6553,4221,3335,2653,2041,1282,525,28106
POA2217,4449,3074,5149,3917,3261,2478,1920,1266,567,26078,0,9,3,3,7,0,3,3,0,20,72,79,158,127,122,127,205,200,146,1237,0,0,3,0,0,0,0,0,0,9,0,0,3,5,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,72,78,165,132,130,133,211,203,151,1279,72,85,172,141,139,133,211,202,151,1303,4516,3158,5317,4051,3397,2612,2133,1474,722,27373
POA2218,2621,2106,3211,2140,2050,1841,1172,626,259,16029,4,4,4,0,0,0,3,0,0,16,17,28,47,27,31,13,17,16,9,216,0,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,57,37,34,15,17,15,9,239,21,41,58,37,35,15,22,16,9,255,2638,2149,3271,2178,2089,1857,1196,641,268,16287
POA2219,2177,1201,1407,1767,1847,1655,1357,898,447,12767,0,0,0,4,0,3,0,4,0,16,31,25,53,39,44,28,35,27,10,287,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,58,38,53,27,42,27,10,317,32,31,57,43,53,31,43,36,10,334,2209,1234,1470,1805,1897,1686,1400,930,464,13097
POA2220,4553,5249,7521,3781,3663,3217,1947,1238,507,31681,5,12,11,4,10,13,3,0,0,50,65,92,149,68,62,71,51,47,38,638,0,3,3,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,63,96,166,74,69,71,57,47,38,679,66,106,170,80,77,79,58,49,41,727,4619,5354,7690,3859,3736,3304,2006,1284,547,32403
POA2221,3003,2247,1663,2025,2373,1847,1484,845,490,15972,3,8,0,0,3,0,0,3,3,19,46,35,59,35,34,39,20,21,12,303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,38,65,35,38,44,23,21,12,320,49,47,65,35,45,43,26,26,15,342,3048,2294,1728,2054,2417,1892,1507,871,509,16317
POA2222,2085,1673,2269,1721,1645,1403,875,524,255,12452,0,0,4,0,0,3,0,0,0,6,19,36,37,25,25,27,8,13,6,192,0,0,0,0,0,3,0,0,0,4,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,37,32,30,30,8,13,6,211,17,39,46,32,30,37,8,13,6,217,2104,1711,2316,1753,1668,1434,885,533,255,12673
POA2223,3737,2403,2753,2936,2799,2504,1637,870,571,20215,0,0,0,0,0,3,4,0,3,15,47,48,82,42,32,37,34,23,13,350,0,0,0,6,8,0,0,0,0,9,0,0,3,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,51,48,87,49,38,44,37,23,11,382,51,50,87,48,37,48,37,23,17,397,3786,2454,2835,2984,2839,2552,1676,890,588,20613
POA2224,2530,1513,1317,1790,1874,1578,1514,1048,584,13746,3,0,0,0,3,0,0,0,0,14,33,49,44,43,43,24,28,28,8,299,0,0,0,0,0,0,0,0,0,4,6,0,8,6,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,49,54,50,46,34,31,29,8,348,44,49,56,53,53,38,34,29,8,359,2570,1567,1368,1841,1928,1610,1548,1078,595,14103
POA2225,1269,590,460,799,759,616,422,194,89,5208,0,0,0,0,0,0,0,0,0,3,10,17,15,4,8,7,11,7,3,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,16,8,8,4,11,8,3,87,10,15,17,8,3,4,11,8,3,85,1286,608,478,810,768,619,435,201,96,5293
POA2226,2665,1346,1191,1873,1738,1449,981,463,304,12013,0,0,0,0,0,0,3,4,0,9,29,27,33,26,20,17,11,14,3,176,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,29,34,30,21,15,18,14,3,200,38,30,34,30,21,15,14,18,7,213,2698,1380,1224,1903,1760,1469,993,483,305,12221
POA2227,2850,1641,1540,2006,2120,1628,1239,729,330,14071,0,0,0,0,3,4,0,3,0,5,39,42,42,34,22,25,19,16,4,238,0,0,5,0,0,0,0,0,0,6,0,0,0,0,3,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,50,36,30,33,27,12,7,267,39,38,46,36,32,32,32,18,7,276,2887,1681,1589,2034,2147,1660,1265,749,339,14352
POA2228,3278,1936,2222,2431,2324,1973,1479,1207,790,17633,4,3,3,4,3,0,3,0,0,27,47,44,56,35,51,46,49,17,14,362,0,0,3,4,0,3,3,3,0,14,3,0,0,6,3,9,9,0,0,29,0,0,0,0,3,3,0,0,0,9,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,55,44,65,50,58,60,62,22,14,430,62,47,71,53,63,63,67,24,14,457,3342,1986,2291,2482,2383,2028,1546,1227,802,18088
